META; english/fa-cup/eastleigh-v-swindon; 2016-10-30 20:23:09 GMT+3; 2016-11-04 19:55; e70300-dr003
Swindon; 11/8; 7/5; 29/20; ; 11/8; ; 11/8; ; ; ; 7/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Eastleigh; 7/4; 13/8; 37/20; ; 13/8; ; 17/10; ; ; ; 9/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 13/5; 5/2; 23/10; ; 12/5; ; 5/2; ; ; ; 11/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/eastleigh-v-swindon; 2016-10-31 00:21:59 GMT+3; 2016-11-04 19:55; e70300-dr003
Swindon; 11/8; 7/5; 29/20; ; 11/8; ; 11/8; ; ; ; 7/5; ; ; ; 11/8; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Swindon; 11/8; 11/8; 11/8; 13/10; 7/5; 7/5; 13/10; 11/8; 7/5; 13/10; 11/8; 11/8; 13/10; 13/10; 11/8; ; ; ; 23/17; ; ; ; ; ; 11/8; ; 5/4; ; 
Eastleigh ; 9/5; 9/5; 19/10; 19/10; 15/8; 39/20; 9/5; 7/4; 15/8; 19/10; 6/4; 7/4; 37/20; 7/4; 7/4; ; ; ; 7/4; ; ; ; ; ; 15/8; ; 19/10; ; 
Draw; 5/2; 13/5; 12/5; 12/5; 5/2; 5/2; 12/5; 13/5; 5/2; 12/5; 9/4; 23/10; 49/20; 11/5; 5/2; ; ; ; 12/5; ; ; ; ; ; 12/5; ; 23/10; ; 
META; english/fa-cup/eastleigh-v-swindon; 2016-11-03 16:22:46 GMT+2; 2016-11-04 19:55; e70300-dr003
Swindon; 11/8; 11/8; 11/8; 13/10; 7/5; 7/5; 13/10; 11/8; 7/5; 13/10; 11/8; 11/8; ; 13/10; 11/8; ; ; ; 23/17; ; ; ; ; ; 11/8; ; 5/4; ; 
Eastleigh ; 9/5; 9/5; 19/10; 19/10; 15/8; 39/20; 9/5; 7/4; 15/8; 19/10; 6/4; 7/4; ; 7/4; 7/4; ; ; ; 7/4; ; ; ; ; ; 15/8; ; 19/10; ; 
Draw; 5/2; 13/5; 12/5; 12/5; 5/2; 5/2; 12/5; 13/5; 5/2; 12/5; 9/4; 23/10; ; 11/5; 5/2; ; ; ; 12/5; ; ; ; ; ; 12/5; ; 23/10; ; 
META; english/fa-cup/eastleigh-v-swindon; 2016-11-03 17:46:14 GMT+2; 2016-11-04 19:55; e70300-dr003
Swindon; 11/8; 11/8; 11/8; 13/10; 7/5; 7/5; 13/10; 11/8; 7/5; 13/10; 11/8; 11/8; ; 13/10; 11/8; ; ; ; 23/17; ; ; ; ; ; 11/8; ; 5/4; 13/10; 
Eastleigh ; 9/5; 9/5; 19/10; 19/10; 15/8; 39/20; 9/5; 7/4; 15/8; 19/10; 6/4; 7/4; ; 7/4; 7/4; ; ; ; 7/4; ; ; ; ; ; 15/8; ; 19/10; 7/4; 
Draw; 5/2; 13/5; 12/5; 12/5; 5/2; 5/2; 12/5; 13/5; 5/2; 12/5; 9/4; 23/10; ; 11/5; 5/2; ; ; ; 12/5; ; ; ; ; ; 12/5; ; 23/10; 21/10; 
META; english/fa-cup/eastleigh-v-swindon; 2016-11-03 18:36:41 GMT+2; 2016-11-04 19:55; e70300-dr003
Swindon; 11/8; 11/8; 11/8; 13/10; 7/5; 7/5; 13/10; 11/8; 7/5; 13/10; 11/8; 11/8; ; 13/10; 11/8; ; ; ; 23/17; ; ; ; ; ; 11/8; ; 5/4; 13/10; 
Eastleigh ; 9/5; 9/5; 19/10; 19/10; 15/8; 39/20; 9/5; 7/4; 15/8; 19/10; 6/4; 7/4; ; 7/4; 7/4; ; ; ; 7/4; ; ; ; ; ; 15/8; ; 19/10; 7/4; 
Draw; 5/2; 13/5; 12/5; 12/5; 5/2; 5/2; 12/5; 13/5; 5/2; 12/5; 9/4; 23/10; ; 11/5; 5/2; ; ; ; 12/5; ; ; ; ; ; 12/5; ; 23/10; 21/10; 
META; english/fa-cup/eastleigh-v-swindon; 2016-11-03 19:46:14 GMT+2; 2016-11-04 19:55; e70300-dr003
Swindon; 11/8; 11/8; 11/8; 13/10; 7/5; 7/5; 13/10; 11/8; 7/5; 13/10; 11/8; 11/8; ; 13/10; 11/8; ; ; ; 23/17; ; ; ; ; ; 11/8; ; 13/10; 13/10; 
Eastleigh ; 9/5; 9/5; 19/10; 19/10; 15/8; 39/20; 9/5; 7/4; 15/8; 19/10; 6/4; 7/4; ; 7/4; 7/4; ; ; ; 7/4; ; ; ; ; ; 15/8; ; 19/10; 7/4; 
Draw; 5/2; 13/5; 12/5; 12/5; 5/2; 5/2; 12/5; 13/5; 5/2; 12/5; 9/4; 23/10; ; 11/5; 5/2; ; ; ; 12/5; ; ; ; ; ; 12/5; ; 23/10; 21/10; 
META; english/fa-cup/eastleigh-v-swindon; 2016-11-03 20:23:38 GMT+2; 2016-11-04 19:55; e70300-dr003
Swindon; 11/8; 11/8; 11/8; 13/10; 7/5; 7/5; 13/10; 11/8; 7/5; 13/10; 11/8; 11/8; ; 13/10; 11/8; ; ; ; 23/17; ; ; ; ; ; 11/8; ; 13/10; 13/10; 
Eastleigh ; 9/5; 9/5; 19/10; 19/10; 15/8; 39/20; 9/5; 7/4; 15/8; 19/10; 6/4; 7/4; ; 7/4; 7/4; ; ; ; 7/4; ; ; ; ; ; 15/8; ; 19/10; 7/4; 
Draw; 5/2; 13/5; 12/5; 12/5; 5/2; 5/2; 12/5; 13/5; 5/2; 12/5; 9/4; 23/10; ; 11/5; 5/2; ; ; ; 12/5; ; ; ; ; ; 12/5; ; 23/10; 21/10; 
META; english/fa-cup/eastleigh-v-swindon; 2016-11-03 21:46:03 GMT+2; 2016-11-04 19:55; e70300-dr003
Swindon; 11/8; 11/8; 11/8; 13/10; 7/5; 7/5; 13/10; 11/8; 7/5; 13/10; 11/8; 11/8; ; 13/10; 11/8; ; ; ; 23/17; ; ; ; ; ; 11/8; ; 5/4; 13/10; 
Eastleigh ; 9/5; 9/5; 19/10; 19/10; 15/8; 39/20; 9/5; 7/4; 15/8; 19/10; 6/4; 7/4; ; 7/4; 7/4; ; ; ; 7/4; ; ; ; ; ; 15/8; ; 19/10; 7/4; 
Draw; 5/2; 13/5; 12/5; 12/5; 5/2; 5/2; 12/5; 13/5; 5/2; 12/5; 9/4; 23/10; ; 11/5; 5/2; ; ; ; 12/5; ; ; ; ; ; 12/5; ; 23/10; 21/10; 
META; english/fa-cup/eastleigh-v-swindon; 2016-11-03 23:45:33 GMT+2; 2016-11-04 19:55; e70300-dr003
Swindon; 11/8; 11/8; 11/8; 13/10; 7/5; 7/5; 13/10; 11/8; 7/5; 13/10; 11/8; 11/8; ; 13/10; 11/8; ; ; ; 23/17; ; ; ; ; ; 11/8; ; 5/4; 13/10; 
Eastleigh ; 9/5; 9/5; 19/10; 19/10; 15/8; 39/20; 9/5; 7/4; 15/8; 19/10; 6/4; 7/4; ; 7/4; 7/4; ; ; ; 7/4; ; ; ; ; ; 15/8; ; 19/10; 7/4; 
Draw; 5/2; 13/5; 12/5; 12/5; 5/2; 5/2; 12/5; 13/5; 5/2; 12/5; 9/4; 23/10; ; 11/5; 5/2; ; ; ; 12/5; ; ; ; ; ; 12/5; ; 23/10; 21/10; 
META; english/fa-cup/eastleigh-v-swindon; 2016-11-04 00:21:43 GMT+2; 2016-11-04 19:55; e70300-dr003
Swindon; 11/8; 11/8; 11/8; 11/8; 7/5; 7/5; 7/5; 11/8; 7/5; 13/10; 11/8; 11/8; ; 13/10; 11/8; ; ; ; 23/17; ; ; ; ; ; 11/8; ; 5/4; 6/5; 
Eastleigh ; 9/5; 9/5; 19/10; 19/10; 15/8; 2; 15/8; 7/4; 15/8; 19/10; 6/4; 7/4; ; 17/10; 7/4; ; ; ; 7/4; ; ; ; ; ; 15/8; ; 19/10; 7/4; 
Draw; 5/2; 13/5; 12/5; 12/5; 5/2; 12/5; 5/2; 13/5; 5/2; 12/5; 9/4; 23/10; ; 11/5; 5/2; ; ; ; 12/5; ; ; ; ; ; 12/5; ; 23/10; 21/10; 
META; english/fa-cup/eastleigh-v-swindon; 2016-11-04 00:55:11 GMT+2; 2016-11-04 19:55; e70300-dr003
Swindon; 11/8; 11/8; 11/8; 11/8; 7/5; 7/5; 7/5; 11/8; 7/5; 13/10; 11/8; 11/8; ; 5/4; 11/8; ; ; ; 23/17; ; ; ; ; ; 13/10; ; 27/20; 6/5; 
Eastleigh ; 9/5; 9/5; 19/10; 19/10; 15/8; 2; 15/8; 7/4; 15/8; 19/10; 6/4; 7/4; ; 7/4; 7/4; ; ; ; 7/4; ; ; ; ; ; 15/8; ; 19/10; 9/5; 
Draw; 5/2; 13/5; 12/5; 12/5; 5/2; 12/5; 5/2; 13/5; 5/2; 12/5; 9/4; 23/10; ; 21/10; 5/2; ; ; ; 12/5; ; ; ; ; ; 12/5; ; 5/2; 21/10; 
META; english/fa-cup/eastleigh-v-swindon; 2016-11-04 01:45:06 GMT+2; 2016-11-04 19:55; e70300-dr003
Swindon; 11/8; 11/8; 11/8; 11/8; 7/5; 7/5; 7/5; 11/8; 7/5; 13/10; 11/8; 11/8; ; 5/4; 11/8; ; ; ; 23/17; ; ; ; ; ; 13/10; ; 27/20; 6/5; 
Eastleigh ; 9/5; 9/5; 19/10; 19/10; 15/8; 2; 15/8; 7/4; 15/8; 19/10; 6/4; 7/4; ; 7/4; 7/4; ; ; ; 7/4; ; ; ; ; ; 15/8; ; 19/10; 9/5; 
Draw; 5/2; 13/5; 12/5; 12/5; 5/2; 12/5; 5/2; 13/5; 5/2; 12/5; 9/4; 23/10; ; 21/10; 5/2; ; ; ; 12/5; ; ; ; ; ; 12/5; ; 5/2; 21/10; 
META; english/fa-cup/eastleigh-v-swindon; 2016-11-04 03:45:10 GMT+2; 2016-11-04 19:55; e70300-dr003
Swindon; 11/8; 11/8; 11/8; 11/8; 7/5; 7/5; 7/5; 11/8; 7/5; 13/10; 11/8; 11/8; 13/10; 5/4; 11/8; ; ; ; 23/17; ; ; ; ; ; 13/10; ; 5/4; 6/5; 
Eastleigh ; 9/5; 9/5; 19/10; 19/10; 15/8; 2; 15/8; 7/4; 15/8; 19/10; 6/4; 7/4; 37/20; 7/4; 7/4; ; ; ; 7/4; ; ; ; ; ; 15/8; ; 19/10; 9/5; 
Draw; 5/2; 13/5; 12/5; 12/5; 5/2; 12/5; 5/2; 13/5; 5/2; 12/5; 9/4; 23/10; 49/20; 21/10; 5/2; ; ; ; 12/5; ; ; ; ; ; 12/5; ; 5/2; 21/10; 
META; english/fa-cup/eastleigh-v-swindon; 2016-11-04 04:20:46 GMT+2; 2016-11-04 19:55; e70300-dr003
Swindon; 11/8; 11/8; 11/8; 11/8; 7/5; 7/5; 7/5; 11/8; 7/5; 13/10; 11/8; 11/8; 13/10; 5/4; 11/8; ; ; ; 23/17; ; ; ; ; ; 13/10; ; 5/4; 6/5; 
Eastleigh ; 9/5; 9/5; 19/10; 19/10; 15/8; 2; 15/8; 7/4; 15/8; 19/10; 6/4; 7/4; 37/20; 7/4; 7/4; ; ; ; 7/4; ; ; ; ; ; 15/8; ; 19/10; 9/5; 
Draw; 5/2; 13/5; 12/5; 12/5; 5/2; 12/5; 5/2; 13/5; 5/2; 12/5; 9/4; 23/10; 49/20; 21/10; 5/2; ; ; ; 12/5; ; ; ; ; ; 12/5; ; 5/2; 21/10; 
META; english/fa-cup/eastleigh-v-swindon; 2016-11-04 05:45:11 GMT+2; 2016-11-04 19:55; e70300-dr003
Swindon; 11/8; 11/8; 11/8; 11/8; 7/5; 7/5; 7/5; 11/8; 7/5; 13/10; 11/8; 11/8; 13/10; 5/4; 11/8; ; ; ; 23/17; ; ; ; ; ; 13/10; ; 13/10; 6/5; 
Eastleigh ; 9/5; 9/5; 19/10; 19/10; 15/8; 2; 15/8; 7/4; 15/8; 19/10; 6/4; 7/4; 37/20; 7/4; 7/4; ; ; ; 7/4; ; ; ; ; ; 15/8; ; 19/10; 9/5; 
Draw; 5/2; 13/5; 12/5; 12/5; 5/2; 12/5; 5/2; 13/5; 5/2; 12/5; 9/4; 23/10; 49/20; 21/10; 5/2; ; ; ; 12/5; ; ; ; ; ; 12/5; ; 5/2; 21/10; 
META; english/fa-cup/eastleigh-v-swindon; 2016-11-04 06:32:13 GMT+2; 2016-11-04 19:55; e70300-dr003
Swindon; 11/8; 11/8; 11/8; 11/8; 7/5; 7/5; 7/5; 11/8; 7/5; 13/10; 11/8; 11/8; 13/10; 5/4; 11/8; ; ; ; 23/17; ; ; ; ; ; 13/10; ; 13/10; 6/5; 
Eastleigh ; 9/5; 9/5; 19/10; 19/10; 15/8; 2; 15/8; 7/4; 15/8; 19/10; 6/4; 7/4; 37/20; 7/4; 7/4; ; ; ; 7/4; ; ; ; ; ; 15/8; ; 19/10; 9/5; 
Draw; 5/2; 13/5; 12/5; 12/5; 5/2; 12/5; 5/2; 13/5; 5/2; 12/5; 9/4; 23/10; 49/20; 21/10; 5/2; ; ; ; 12/5; ; ; ; ; ; 12/5; ; 5/2; 21/10; 
META; english/fa-cup/eastleigh-v-swindon; 2016-11-04 07:45:06 GMT+2; 2016-11-04 19:55; e70300-dr003
Swindon; 11/8; 11/8; 11/8; 13/10; 7/5; 7/5; 7/5; 11/8; 7/5; 11/8; 11/8; 11/8; 27/20; 13/10; 11/8; ; ; ; 23/17; ; ; ; ; ; 11/8; ; 27/20; 6/5; 
Eastleigh ; 9/5; 9/5; 19/10; 19/10; 15/8; 39/20; 15/8; 7/4; 15/8; 19/10; 6/4; 7/4; 9/5; 7/4; 7/4; ; ; ; 7/4; ; ; ; ; ; 15/8; ; 19/10; 7/4; 
Draw; 5/2; 13/5; 12/5; 5/2; 5/2; 5/2; 5/2; 13/5; 5/2; 23/10; 9/4; 23/10; 12/5; 21/10; 5/2; ; ; ; 12/5; ; ; ; ; ; 12/5; ; 5/2; 21/10; 
META; english/fa-cup/eastleigh-v-swindon; 2016-11-04 08:20:57 GMT+2; 2016-11-04 19:55; e70300-dr003
Swindon; 11/8; 11/8; 11/8; 13/10; 7/5; 7/5; 7/5; 11/8; 7/5; 11/8; 11/8; 11/8; 27/20; 13/10; 11/8; ; ; ; 23/17; ; ; ; ; ; 11/8; ; 27/20; 6/5; 
Eastleigh ; 9/5; 9/5; 19/10; 19/10; 15/8; 39/20; 15/8; 7/4; 15/8; 19/10; 6/4; 7/4; 9/5; 7/4; 7/4; ; ; ; 7/4; ; ; ; ; ; 15/8; ; 19/10; 7/4; 
Draw; 5/2; 13/5; 12/5; 5/2; 5/2; 5/2; 5/2; 13/5; 5/2; 23/10; 9/4; 23/10; 12/5; 21/10; 5/2; ; ; ; 12/5; ; ; ; ; ; 12/5; ; 5/2; 21/10; 
META; english/fa-cup/eastleigh-v-swindon; 2016-11-04 09:45:08 GMT+2; 2016-11-04 19:55; e70300-dr003
Swindon; 13/10; 11/8; 27/20; 7/5; 7/5; 11/8; 13/10; 11/8; 7/5; 13/10; 11/8; 11/8; 27/20; 5/4; 11/8; ; ; ; 23/17; ; ; ; ; ; 13/10; ; 11/8; 23/20; 
Eastleigh ; 19/10; 9/5; 39/20; 21/10; 15/8; 2; 2; 7/4; 15/8; 19/10; 6/4; 7/4; 15/8; 9/5; 7/4; ; ; ; 7/4; ; ; ; ; ; 15/8; ; 19/10; 7/4; 
Draw; 5/2; 13/5; 12/5; 21/10; 5/2; 5/2; 5/2; 13/5; 5/2; 23/10; 9/4; 23/10; 47/20; 21/10; 5/2; ; ; ; 12/5; ; ; ; ; ; 12/5; ; 12/5; 21/10; 
META; english/fa-cup/eastleigh-v-swindon; 2016-11-04 11:45:09 GMT+2; 2016-11-04 19:55; e70300-dr003
Swindon; 13/10; 13/10; 13/10; 13/10; 7/5; 27/20; 13/10; 11/8; 13/10; 13/10; 7/5; 7/5; 13/10; 11/8; 11/8; ; ; ; 23/17; ; ; ; ; ; 13/10; ; 13/10; 6/5; 
Eastleigh ; 19/10; 19/10; 2; 19/10; 15/8; 2; 2; 7/4; 2; 19/10; 9/5; 2; 19/10; 21/10; 7/4; ; ; ; 7/4; ; ; ; ; ; 15/8; ; 19/10; 9/5; 
Draw; 5/2; 13/5; 12/5; 12/5; 5/2; 5/2; 5/2; 13/5; 5/2; 12/5; 5/2; 12/5; 12/5; 5/2; 5/2; ; ; ; 12/5; ; ; ; ; ; 12/5; ; 12/5; 21/10; 
META; english/fa-cup/eastleigh-v-swindon; 2016-11-04 12:21:30 GMT+2; 2016-11-04 19:55; e70300-dr003
Swindon; 13/10; 13/10; 13/10; 13/10; 7/5; 27/20; 13/10; 11/8; 13/10; 13/10; 7/5; 7/5; 13/10; 11/8; 11/8; ; ; ; 23/17; ; ; ; ; ; 13/10; ; 13/10; 6/5; 
Eastleigh ; 19/10; 19/10; 2; 19/10; 15/8; 2; 2; 7/4; 2; 19/10; 9/5; 2; 19/10; 21/10; 7/4; ; ; ; 7/4; ; ; ; ; ; 15/8; ; 19/10; 19/10; 
Draw; 5/2; 13/5; 12/5; 12/5; 5/2; 5/2; 5/2; 13/5; 5/2; 12/5; 5/2; 12/5; 12/5; 5/2; 5/2; ; ; ; 12/5; ; ; ; ; ; 12/5; ; 12/5; 11/5; 
META; english/fa-cup/eastleigh-v-swindon; 2016-11-04 13:01:17 GMT+2; 2016-11-04 19:55; e70300-dr003
Swindon; 13/10; 13/10; 13/10; 13/10; 7/5; 27/20; 13/10; 11/8; 13/10; 13/10; 7/5; 7/5; 13/10; 11/8; 11/8; ; ; ; 23/17; ; ; ; ; ; 13/10; ; 13/10; 6/5; 
Eastleigh ; 19/10; 19/10; 2; 19/10; 15/8; 2; 2; 7/4; 2; 19/10; 9/5; 2; 19/10; 21/10; 7/4; ; ; ; 7/4; ; ; ; ; ; 15/8; ; 19/10; 19/10; 
Draw; 5/2; 13/5; 12/5; 12/5; 5/2; 5/2; 5/2; 13/5; 5/2; 12/5; 5/2; 12/5; 12/5; 5/2; 5/2; ; ; ; 12/5; ; ; ; ; ; 12/5; ; 12/5; 11/5; 
META; english/fa-cup/eastleigh-v-swindon; 2016-11-04 13:45:08 GMT+2; 2016-11-04 19:55; e70300-dr003
Swindon; 13/10; 13/10; 13/10; 13/10; 7/5; 27/20; 13/10; 11/8; 13/10; 13/10; 7/5; 7/5; 13/10; 11/8; 11/8; ; ; ; 23/17; ; ; ; ; ; 13/10; ; 11/8; 6/5; 
Eastleigh ; 19/10; 19/10; 2; 2; 15/8; 2; 2; 7/4; 2; 19/10; 9/5; 2; 19/10; 21/10; 7/4; ; ; ; 7/4; ; ; ; ; ; 15/8; ; 2; 19/10; 
Draw; 5/2; 13/5; 12/5; 12/5; 5/2; 5/2; 5/2; 13/5; 5/2; 12/5; 5/2; 12/5; 12/5; 5/2; 5/2; ; ; ; 12/5; ; ; ; ; ; 12/5; ; 12/5; 11/5; 
META; english/fa-cup/eastleigh-v-swindon; 2016-11-04 15:45:06 GMT+2; 2016-11-04 19:55; e70300-dr003
Swindon; 13/10; 13/10; 13/10; 13/10; 7/5; 11/8; 13/10; 11/8; 13/10; 13/10; 7/5; 7/5; 13/10; 11/8; 11/8; ; ; ; 23/17; ; ; ; ; ; 13/10; ; 13/10; 6/5; 
Eastleigh ; 19/10; 19/10; 2; 2; 15/8; 2; 2; 7/4; 2; 19/10; 9/5; 2; 19/10; 21/10; 7/4; ; ; ; 7/4; ; ; ; ; ; 2; ; 19/10; 19/10; 
Draw; 5/2; 13/5; 12/5; 12/5; 5/2; 5/2; 5/2; 13/5; 5/2; 12/5; 5/2; 12/5; 12/5; 5/2; 5/2; ; ; ; 12/5; ; ; ; ; ; 12/5; ; 12/5; 11/5; 
META; english/fa-cup/eastleigh-v-swindon; 2016-11-04 16:21:00 GMT+2; 2016-11-04 19:55; e70300-dr003
Swindon; 13/10; 13/10; 13/10; 13/10; 7/5; 27/20; 13/10; 11/8; 13/10; 13/10; 7/5; 7/5; 13/10; 11/8; 11/8; ; ; ; 23/17; ; ; ; ; ; 13/10; ; 11/8; 6/5; 
Eastleigh ; 19/10; 19/10; 2; 2; 15/8; 2; 2; 7/4; 2; 19/10; 9/5; 2; 19/10; 21/10; 7/4; ; ; ; 7/4; ; ; ; ; ; 2; ; 19/10; 19/10; 
Draw; 5/2; 13/5; 12/5; 12/5; 5/2; 5/2; 5/2; 13/5; 5/2; 12/5; 5/2; 12/5; 12/5; 5/2; 5/2; ; ; ; 12/5; ; ; ; ; ; 12/5; ; 12/5; 11/5; 
META; english/fa-cup/eastleigh-v-swindon; 2016-11-04 18:32:56 GMT+2; 2016-11-04 19:55; e70300-dr003
Swindon; 13/10; 13/10; 27/20; 13/10; 7/5; 11/8; 11/8; 11/8; 13/10; 13/10; 7/5; 7/5; 13/10; 7/5; 11/8; ; ; ; 23/17; ; ; ; ; ; 13/10; ; 13/10; 6/5; 
Eastleigh ; 19/10; 19/10; 39/20; 2; 15/8; 2; 19/10; 7/4; 2; 19/10; 19/10; 2; 19/10; 2; 7/4; ; ; ; 7/4; ; ; ; ; ; 2; ; 19/10; 19/10; 
Draw; 5/2; 13/5; 12/5; 12/5; 5/2; 5/2; 5/2; 13/5; 5/2; 12/5; 5/2; 12/5; 12/5; 5/2; 5/2; ; ; ; 12/5; ; ; ; ; ; 12/5; ; 5/2; 11/5; 
META; english/fa-cup/eastleigh-v-swindon; 2016-11-04 19:45:08 GMT+2; 2016-11-04 19:55; e70300-dr003
Swindon; 13/10; 13/10; 27/20; 13/10; 7/5; 11/8; 11/8; 11/8; 13/10; 13/10; 7/5; 7/5; 13/10; 7/5; 11/8; ; ; ; 23/17; ; ; ; ; ; 11/8; ; 13/10; 13/10; 
Eastleigh ; 19/10; 19/10; 39/20; 2; 15/8; 39/20; 19/10; 7/4; 2; 19/10; 19/10; 2; 15/8; 2; 7/4; ; ; ; 7/4; ; ; ; ; ; 2; ; 19/10; 19/10; 
Draw; 5/2; 13/5; 12/5; 12/5; 5/2; 5/2; 5/2; 13/5; 5/2; 12/5; 5/2; 12/5; 12/5; 5/2; 5/2; ; ; ; 12/5; ; ; ; ; ; 12/5; ; 5/2; 12/5; 
META; english/fa-cup/eastleigh-v-swindon; 2016-11-04 20:22:52 GMT+2; 2016-11-04 19:55; e70300-dr003
Swindon; 13/10; 13/10; 27/20; 13/10; 7/5; 11/8; 11/8; 11/8; 13/10; 13/10; 11/8; 7/5; 13/10; 7/5; 11/8; ; ; ; 13/10; ; ; ; ; ; 11/8; ; 13/10; 13/10; 
Eastleigh ; 19/10; 19/10; 39/20; 2; 15/8; 39/20; 19/10; 7/4; 2; 19/10; 19/10; 2; 15/8; 2; 7/4; ; ; ; 9/5; ; ; ; ; ; 2; ; 2; 19/10; 
Draw; 5/2; 13/5; 12/5; 12/5; 5/2; 5/2; 5/2; 13/5; 5/2; 23/10; 5/2; 12/5; 12/5; 5/2; 5/2; ; ; ; 5/2; ; ; ; ; ; 12/5; ; 5/2; 12/5; 
META; english/fa-cup/eastleigh-v-swindon; 2016-11-04 21:45:10 GMT+2; 2016-11-04 19:55; e70300-dr003
Swindon; ; 23/20; 6/5; 23/20; 6/5; 6/5; 5/4; 11/10; 5/4; 6/5; 7/5; 5/4; 13/10; 5/4; 6/5; ; ; ; 6/5; ; ; ; ; ; 6/5; ; 6/5; 6/5; 
Eastleigh ; ; 21/10; 43/20; 21/10; 9/4; 9/4; 21/10; 23/10; 11/5; 21/10; 19/10; 21/10; 15/8; 9/4; 11/5; ; ; ; 37/19; ; ; ; ; ; 11/5; ; 9/4; 23/10; 
Draw; ; 13/5; 12/5; 12/5; 5/2; 5/2; 5/2; 12/5; 5/2; 12/5; 5/2; 12/5; 12/5; 13/5; 23/10; ; ; ; 5/2; ; ; ; ; ; 5/2; ; 5/2; 5/2; 
META; english/fa-cup/eastleigh-v-swindon; 2016-11-04 23:45:16 GMT+2; 2016-11-04 19:55; In Play; e70300-dr003
Draw; 1/22; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Swindon; 16; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Eastleigh; 20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
