META; english/fa-cup/chelsea-v-tottenham; 2017-03-14 04:22:44 GMT+2; 2017-04-22 18:45; e70300-dr003
Chelsea; 6/5; 6/5; ; 6/5; ; ; 6/5; ; ; ; ; ; ; ; 4/6; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 12/5; 23/10; ; 11/5; ; ; 12/5; ; ; ; ; ; ; ; 14/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Tottenham; 23/10; 9/4; ; 2; ; ; 9/4; ; ; ; ; ; ; ; 7/2; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/chelsea-v-tottenham; 2017-03-14 08:22:42 GMT+2; 2017-04-22 18:45; e70300-dr003
Chelsea; 6/5; 6/5; ; 6/5; ; ; 6/5; ; ; ; ; ; ; ; 4/6; ; 15/13; ; ; 15/13; ; ; ; ; ; ; ; ; 
META; english/fa-cup/chelsea-v-tottenham; 2017-04-10 16:44:18 GMT+3; 2017-04-22 16:15; e70300-dr003
Chelsea; 5/4; 11/8; 27/20; 6/5; 13/10; 27/20; 13/10; 6/5; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 11/8; 6/5; ; 10/9; 6/5; 67/50; 13/10; 8/7; 5/4; 8/7; ; 5/4; 6/5; 
Tottenham; 11/5; 2; 21/10; 2; 11/5; 43/20; 21/10; 9/4; 11/5; 21/10; 2; 21/10; 11/5; 2; 11/5; 9/4; 21/10; ; 5/2; 21/10; 23/10; 21/10; 5/2; 21/10; 5/2; ; 2; 15/8; 
Draw; 12/5; 23/10; 11/5; 11/5; 23/10; 12/5; 23/10; 12/5; 23/10; 9/4; 21/10; 9/4; 9/4; 9/4; 12/5; 12/5; 9/4; ; 5/2; 9/4; 5/2; 12/5; 5/2; 23/10; 5/2; ; 23/10; 9/4; 
META; english/fa-cup/chelsea-v-tottenham; 2017-04-11 12:58:45 GMT+3; 2017-04-22 16:15; e70300-dr003
Chelsea; 13/10; 11/8; 27/20; 6/5; 13/10; 27/20; 13/10; 6/5; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 11/8; 5/4; ; 6/5; 5/4; 67/50; 13/10; 16/13; 13/10; 16/13; ; 5/4; 6/5; 
Tottenham; 11/5; 2; 21/10; 2; 11/5; 43/20; 21/10; 9/4; 11/5; 21/10; 2; 21/10; 11/5; 2; 11/5; 9/4; 39/19; ; 23/10; 39/19; 23/10; 21/10; 23/10; 21/10; 23/10; ; 21/10; 21/10; 
Draw; 23/10; 23/10; 11/5; 11/5; 23/10; 23/10; 23/10; 12/5; 23/10; 9/4; 21/10; 9/4; 9/4; 9/4; 12/5; 12/5; 9/4; ; 12/5; 9/4; 5/2; 12/5; 27/11; 9/4; 27/11; ; 9/4; 9/4; 
META; english/fa-cup/chelsea-v-tottenham; 2017-04-12 12:30:17 GMT+3; 2017-04-22 16:15; e70300-dr003
Chelsea; 13/10; 11/8; 27/20; ; 13/10; 27/20; 13/10; 6/5; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 11/8; 5/4; ; 6/5; 5/4; 139/100; 13/10; 16/13; 13/10; 16/13; ; 6/5; 6/5; 
Tottenham; 11/5; 2; 21/10; ; 11/5; 43/20; 21/10; 9/4; 11/5; 21/10; 2; 21/10; 11/5; 2; 11/5; 9/4; 39/19; ; 23/10; 39/19; 111/50; 21/10; 23/10; 21/10; 23/10; ; 2; 15/8; 
Draw; 23/10; 23/10; 11/5; 11/5; 23/10; 23/10; 23/10; 12/5; 23/10; 9/4; 21/10; 9/4; 9/4; 9/4; 12/5; 12/5; 9/4; ; 12/5; 9/4; 5/2; 12/5; 27/11; 9/4; 27/11; ; 23/10; 9/4; 
META; english/fa-cup/chelsea-v-tottenham; 2017-04-18 14:23:48 GMT+3; 2017-04-22 16:15; e70300-dr003
Chelsea; 8/5; 8/5; 33/20; 6/4; 8/5; 13/8; 8/5; 13/8; 8/5; 13/8; 6/4; 8/5; 8/5; 8/5; 8/5; 8/5; 8/5; ; 8/5; 8/5; 83/50; 13/8; 8/5; 13/8; 8/5; ; 13/8; 13/8; 17/10
Tottenham; 7/4; 17/10; 7/4; 15/8; 7/4; 7/4; 17/10; 17/10; 9/5; 17/10; 9/5; 7/4; 7/4; 17/10; 7/4; 15/8; 17/10; ; 9/5; 17/10; 93/50; 7/4; 24/13; 7/4; 24/13; ; 7/4; 7/4; 7/4
Draw; 11/5; 23/10; 43/20; 11/5; 23/10; 23/10; 9/4; 9/4; 23/10; 9/4; 9/4; 11/5; 9/4; 11/5; 23/10; 12/5; 11/5; ; 23/10; 11/5; 49/20; 23/10; 23/10; 9/4; 23/10; ; 23/10; 23/10; 23/10
META; english/fa-cup/chelsea-v-tottenham; 2017-04-19 16:51:35 GMT+3; 2017-04-22 16:15; e70300-dr003
Tottenham; 13/8; 8/5; 17/10; 13/8; 17/10; 17/10; 17/10; 17/10; 7/4; 17/10; 7/4; 13/8; 33/20; 13/8; 17/10; 7/4; 17/10; 17/10; 7/4; 17/10; 177/100; 28/17; 7/4; 17/10; 7/4; ; 13/8; 17/10; 7/4
Chelsea; 17/10; 13/8; 17/10; 17/10; 17/10; 17/10; 8/5; 13/8; 13/8; 17/10; 31/20; 17/10; 33/20; 13/8; 17/10; 7/4; 17/10; 17/11; 17/10; 17/10; 177/100; 17/10; 17/10; 17/10; 17/10; ; 17/10; 17/10; 9/5
Draw; 11/5; 23/10; 11/5; 11/5; 9/4; 23/10; 23/10; 9/4; 9/4; 21/10; 9/4; 11/5; 11/5; 9/4; 11/5; 12/5; 11/5; 9/4; 9/4; 11/5; 12/5; 23/10; 9/4; 11/5; 9/4; ; 23/10; 23/10; 9/4
