META; english/fa-cup/halifax-v-eastleigh; 2016-12-05 20:23:19 GMT+2; 2016-12-13 19:45; e70300-dr003
Eastleigh; 13/8; ; ; ; ; ; 13/8; ; ; ; ; ; ; ; 13/8; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Halifax; 13/8; ; ; ; ; ; 13/8; ; ; ; ; ; ; ; 13/8; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 23/10; ; ; ; ; ; 23/10; ; ; ; ; ; ; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/halifax-v-eastleigh; 2016-12-06 00:22:28 GMT+2; 2016-12-13 19:45; e70300-dr003
Halifax; 13/8; ; ; ; 13/8; ; 13/8; ; ; ; ; ; ; ; 13/8; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Eastleigh; 13/8; ; ; ; 7/4; ; 13/8; ; ; ; ; ; ; ; 13/8; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 23/10; ; ; ; 12/5; ; 23/10; ; ; ; ; ; ; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/halifax-v-eastleigh; 2016-12-06 04:22:22 GMT+2; 2016-12-13 19:45; e70300-dr003
Halifax; 13/8; ; ; 6/4; 13/8; ; 13/8; ; ; ; ; ; ; ; 13/8; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Eastleigh; 13/8; ; ; 13/8; 7/4; ; 13/8; ; ; ; ; ; ; ; 13/8; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 23/10; ; ; 13/5; 12/5; ; 23/10; ; ; ; ; ; ; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/halifax-v-eastleigh; 2016-12-06 08:22:13 GMT+2; 2016-12-13 19:45; e70300-dr003
Halifax; 13/8; ; ; 6/4; 13/8; ; 13/8; ; ; ; ; ; ; ; 13/8; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Eastleigh; 13/8; ; ; 13/8; 7/4; ; 13/8; ; ; ; ; ; ; ; 13/8; ; ; ; ; ; ; ; ; ; ; ; ; ; 
