META; english/fa-cup/basingstoke-town-v-hungerford; 2016-09-10 00:25:10 GMT+3; 2016-09-17 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Hungerford; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/basingstoke-town-v-hungerford; 2016-09-12 12:23:49 GMT+3; 2016-09-17 15:00; e70300-dr003
Basingstoke Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Hungerford; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/basingstoke-town-v-hungerford; 2016-09-12 16:24:12 GMT+3; 2016-09-17 15:00; e70300-dr003
Basingstoke Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Hungerford; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/basingstoke-town-v-hungerford; 2016-09-12 20:24:51 GMT+3; 2016-09-17 15:00; e70300-dr003
Basingstoke Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Hungerford; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/basingstoke-town-v-hungerford; 2016-09-13 04:24:00 GMT+3; 2016-09-17 15:00; e70300-dr003
Basingstoke Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Hungerford; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/basingstoke-town-v-hungerford; 2016-09-13 12:25:36 GMT+3; 2016-09-17 15:00; e70300-dr003
Basingstoke Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Hungerford; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/basingstoke-town-v-hungerford; 2016-09-13 16:26:14 GMT+3; 2016-09-17 15:00; e70300-dr003
Basingstoke Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Hungerford; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/basingstoke-town-v-hungerford; 2016-09-13 20:25:49 GMT+3; 2016-09-17 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Basingstoke Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Hungerford; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/basingstoke-town-v-hungerford; 2016-09-14 00:24:05 GMT+3; 2016-09-17 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Basingstoke Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Hungerford; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/basingstoke-town-v-hungerford; 2016-09-14 04:23:08 GMT+3; 2016-09-17 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Basingstoke Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Hungerford; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/basingstoke-town-v-hungerford; 2016-09-14 08:23:32 GMT+3; 2016-09-17 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Basingstoke Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Hungerford; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/basingstoke-town-v-hungerford; 2016-09-14 12:23:51 GMT+3; 2016-09-17 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Basingstoke Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Hungerford; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/basingstoke-town-v-hungerford; 2016-09-14 16:23:58 GMT+3; 2016-09-17 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Basingstoke Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Hungerford; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/basingstoke-town-v-hungerford; 2016-09-14 20:24:42 GMT+3; 2016-09-17 15:00; e70300-dr003
Hungerford; 8/13; ; ; ; ; ; 7/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 14/5; ; ; ; ; ; 14/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Basingstoke Town; 10/3; ; ; ; ; ; 19/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/basingstoke-town-v-hungerford; 2016-09-15 00:23:09 GMT+3; 2016-09-17 15:00; e70300-dr003
Hungerford; 8/13; ; ; ; ; ; 7/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 14/5; ; ; ; ; ; 14/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Basingstoke Town; 10/3; ; ; ; ; ; 19/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/basingstoke-town-v-hungerford; 2016-09-15 04:23:04 GMT+3; 2016-09-17 15:00; e70300-dr003
Hungerford; 8/13; ; ; ; ; ; 7/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 14/5; ; ; ; ; ; 14/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Basingstoke Town; 10/3; ; ; ; ; ; 19/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/basingstoke-town-v-hungerford; 2016-09-15 08:22:36 GMT+3; 2016-09-17 15:00; e70300-dr003
Hungerford; 8/13; ; ; ; ; ; 4/6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 14/5; ; ; ; ; ; 14/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Basingstoke Town; 10/3; ; ; ; ; ; 19/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/basingstoke-town-v-hungerford; 2016-09-15 12:23:27 GMT+3; 2016-09-17 15:00; e70300-dr003
Hungerford; 8/13; ; ; ; ; ; 4/6; ; 4/6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 14/5; ; ; ; ; ; 14/5; ; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Basingstoke Town; 10/3; ; ; ; ; ; 19/5; ; 7/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/basingstoke-town-v-hungerford; 2016-09-15 16:24:14 GMT+3; 2016-09-17 15:00; e70300-dr003
Hungerford; 8/13; ; ; ; 4/6; ; 13/20; ; 4/6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 14/5; ; ; ; 3; ; 3; ; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Basingstoke Town; 10/3; ; ; ; 19/5; ; 4; ; 7/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/basingstoke-town-v-hungerford; 2016-09-15 20:24:25 GMT+3; 2016-09-17 15:00; e70300-dr003
Hungerford; 8/13; ; ; ; 4/6; ; 13/20; ; 4/6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 14/5; ; ; ; 3; ; 3; ; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Basingstoke Town; 10/3; ; ; ; 19/5; ; 4; ; 7/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/basingstoke-town-v-hungerford; 2016-09-16 00:21:43 GMT+3; 2016-09-17 15:00; e70300-dr003
Hungerford; 8/13; ; ; ; 4/6; ; 13/20; ; 4/6; ; ; ; ; ; ; ; 4/6; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 14/5; ; ; ; 3; ; 3; ; 3; ; ; ; ; ; ; ; 3; ; ; ; ; ; ; ; ; ; 1/50; ; 
Basingstoke Town; 10/3; ; ; ; 19/5; ; 4; ; 7/2; ; ; ; ; ; ; ; 7/2; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/basingstoke-town-v-hungerford; 2016-09-16 01:00:00 GMT+3; 2016-09-17 15:00; e70300-dr003
Hungerford; 8/13; ; ; ; 4/6; ; 13/20; ; 4/6; ; ; ; ; ; ; ; 4/6; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 14/5; ; ; ; 3; ; 3; ; 3; ; ; ; ; ; ; ; 3; ; ; ; ; ; ; ; ; ; 1/50; ; 
Basingstoke Town; 10/3; ; ; ; 19/5; ; 4; ; 7/2; ; ; ; ; ; ; ; 7/2; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/basingstoke-town-v-hungerford; 2016-09-16 01:47:19 GMT+3; 2016-09-17 15:00; e70300-dr003
Hungerford; 8/13; ; ; ; 4/6; ; 13/20; ; 4/6; ; ; ; ; ; ; ; 4/6; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 14/5; ; ; ; 3; ; 3; ; 3; ; ; ; ; ; ; ; 3; ; ; ; ; ; ; ; ; ; 1/50; ; 
Basingstoke Town; 10/3; ; ; ; 19/5; ; 4; ; 7/2; ; ; ; ; ; ; ; 7/2; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/basingstoke-town-v-hungerford; 2016-09-16 03:47:26 GMT+3; 2016-09-17 15:00; e70300-dr003
Hungerford; 8/13; ; ; ; 4/6; ; 13/20; ; 4/6; ; ; ; ; ; ; ; 4/6; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 14/5; ; ; ; 3; ; 3; ; 3; ; ; ; ; ; ; ; 3; ; ; ; ; ; ; ; ; ; 1/50; ; 
Basingstoke Town; 10/3; ; ; ; 19/5; ; 4; ; 7/2; ; ; ; ; ; ; ; 7/2; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/basingstoke-town-v-hungerford; 2016-09-16 04:22:01 GMT+3; 2016-09-17 15:00; e70300-dr003
Hungerford; 8/13; ; ; ; 4/6; ; 13/20; ; 4/6; ; ; ; ; ; ; ; 4/6; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 14/5; ; ; ; 3; ; 3; ; 3; ; ; ; ; ; ; ; 3; ; ; ; ; ; ; ; ; ; 1/50; ; 
Basingstoke Town; 10/3; ; ; ; 19/5; ; 4; ; 7/2; ; ; ; ; ; ; ; 7/2; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/basingstoke-town-v-hungerford; 2016-09-16 05:47:18 GMT+3; 2016-09-17 15:00; e70300-dr003
Hungerford; 8/13; ; ; ; 4/6; ; 13/20; ; 4/6; ; ; ; ; ; ; ; 4/6; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 14/5; ; ; ; 3; ; 3; ; 3; ; ; ; ; ; ; ; 3; ; ; ; ; ; ; ; ; ; ; ; 
Basingstoke Town; 10/3; ; ; ; 19/5; ; 4; ; 7/2; ; ; ; ; ; ; ; 7/2; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/basingstoke-town-v-hungerford; 2016-09-16 06:32:48 GMT+3; 2016-09-17 15:00; e70300-dr003
Hungerford; 8/13; ; ; ; 4/6; ; 13/20; ; 4/6; ; ; ; ; ; ; ; 4/6; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 14/5; ; ; ; 3; ; 3; ; 3; ; ; ; ; ; ; ; 3; ; ; ; ; ; ; ; ; ; 1/50; ; 
Basingstoke Town; 10/3; ; ; ; 19/5; ; 4; ; 7/2; ; ; ; ; ; ; ; 7/2; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/basingstoke-town-v-hungerford; 2016-09-16 07:47:30 GMT+3; 2016-09-17 15:00; e70300-dr003
Hungerford; 8/13; ; ; ; 4/6; ; 13/20; ; 4/6; ; ; ; ; ; ; ; 4/6; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 14/5; ; ; ; 3; ; 3; ; 3; ; ; ; ; ; ; ; 3; ; ; ; ; ; ; ; ; ; 1/50; ; 
Basingstoke Town; 10/3; ; ; ; 19/5; ; 4; ; 7/2; ; ; ; ; ; ; ; 7/2; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/basingstoke-town-v-hungerford; 2016-09-16 08:21:41 GMT+3; 2016-09-17 15:00; e70300-dr003
Hungerford; 8/13; ; ; ; 4/6; ; 13/20; ; 4/6; ; ; ; ; ; ; ; 4/6; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 14/5; ; ; ; 3; ; 3; ; 3; ; ; ; ; ; ; ; 3; ; ; ; ; ; ; ; ; ; 1/50; ; 
Basingstoke Town; 10/3; ; ; ; 19/5; ; 4; ; 7/2; ; ; ; ; ; ; ; 7/2; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/basingstoke-town-v-hungerford; 2016-09-16 09:47:22 GMT+3; 2016-09-17 15:00; e70300-dr003
Hungerford; 8/13; ; ; ; 4/6; ; 13/20; ; 4/6; ; ; ; ; ; ; ; 4/6; 8/13; ; ; ; 8/13; ; ; ; ; 1/25; ; 
Draw; 14/5; ; ; ; 3; ; 3; ; 3; ; ; ; ; ; ; ; 3; 14/5; ; ; ; 14/5; ; ; ; ; 1/50; ; 
Basingstoke Town; 10/3; ; ; ; 19/5; ; 4; ; 7/2; ; ; ; ; ; ; ; 7/2; 33/10; ; ; ; 33/10; ; ; ; ; 1/25; ; 
META; english/fa-cup/basingstoke-town-v-hungerford; 2016-09-16 12:20:37 GMT+3; 2016-09-17 15:00; e70300-dr003
Hungerford; 8/13; ; ; ; 4/6; ; 13/20; ; 4/6; ; ; ; ; ; ; ; 4/6; 8/13; ; ; ; 8/13; ; ; ; ; 1/25; ; 
Draw; 14/5; ; ; ; 3; ; 3; ; 3; ; ; ; ; ; ; ; 3; 14/5; ; ; ; 14/5; ; ; ; ; 1/100; ; 
Basingstoke Town; 10/3; ; ; ; 19/5; ; 4; ; 7/2; ; ; ; ; ; ; ; 7/2; 33/10; ; ; ; 33/10; ; ; ; ; 1/16; ; 
META; english/fa-cup/basingstoke-town-v-hungerford; 2016-09-16 12:59:20 GMT+3; 2016-09-17 15:00; e70300-dr003
Hungerford; 8/13; ; ; ; 4/6; ; 13/20; ; 4/6; ; ; ; ; ; ; ; 4/6; 8/13; ; ; ; 8/13; ; ; ; ; 1/25; ; 
Draw; 14/5; ; ; ; 3; ; 3; ; 3; ; ; ; ; ; ; ; 3; 14/5; ; ; ; 14/5; ; ; ; ; 1/100; ; 
Basingstoke Town; 10/3; ; ; ; 19/5; ; 4; ; 7/2; ; ; ; ; ; ; ; 7/2; 33/10; ; ; ; 33/10; ; ; ; ; 1/16; ; 
META; english/fa-cup/basingstoke-town-v-hungerford; 2016-09-16 13:47:35 GMT+3; 2016-09-17 15:00; e70300-dr003
Hungerford; 8/13; ; ; ; 4/6; ; 13/20; ; 4/6; ; ; ; ; ; ; ; 4/6; 8/13; ; ; ; 8/13; ; ; ; ; 1/25; ; 
Draw; 14/5; ; ; ; 3; ; 3; ; 3; ; ; ; ; ; ; ; 3; 14/5; ; ; ; 14/5; ; ; ; ; 1/100; ; 
Basingstoke Town; 10/3; ; ; ; 19/5; ; 4; ; 7/2; ; ; ; ; ; ; ; 7/2; 33/10; ; ; ; 33/10; ; ; ; ; 1/10; ; 
META; english/fa-cup/basingstoke-town-v-hungerford; 2016-09-16 15:47:22 GMT+3; 2016-09-17 15:00; e70300-dr003
Hungerford; 8/13; ; ; ; 4/6; ; ; ; 4/6; ; ; ; ; ; ; ; 4/6; 8/13; ; ; ; 8/13; ; ; ; ; ; ; 
Draw; 14/5; ; ; ; 3; ; ; ; 3; ; ; ; ; ; ; ; 3; 14/5; ; ; ; 14/5; ; ; ; ; ; ; 
Basingstoke Town; 10/3; ; ; ; 19/5; ; ; ; 7/2; ; ; ; ; ; ; ; 7/2; 33/10; ; ; ; 33/10; ; ; ; ; ; ; 
META; english/fa-cup/basingstoke-town-v-hungerford; 2016-09-16 16:22:33 GMT+3; 2016-09-17 15:00; e70300-dr003
Hungerford; 8/13; ; ; ; 4/6; ; ; 4/7; 4/6; ; ; ; ; ; ; ; 4/6; 8/13; ; ; ; 8/13; ; ; ; ; 1/25; ; 
Draw; 14/5; ; ; ; 3; ; ; 11/4; 3; ; ; ; ; ; ; ; 3; 14/5; ; ; ; 14/5; ; ; ; ; 1/100; ; 
Basingstoke Town; 10/3; ; ; ; 19/5; ; ; 10/3; 7/2; ; ; ; ; ; ; ; 7/2; 33/10; ; ; ; 33/10; ; ; ; ; 1/33; ; 
META; english/fa-cup/basingstoke-town-v-hungerford; 2016-09-16 17:47:26 GMT+3; 2016-09-17 15:00; e70300-dr003
Hungerford; 8/13; ; ; ; 4/6; 8/13; ; 4/7; 4/6; ; ; ; ; ; ; ; 4/6; 8/13; ; 8/13; ; 8/13; ; ; ; ; 1/25; ; 
Draw; 14/5; ; ; ; 3; 11/4; ; 11/4; 3; ; ; ; ; ; ; ; 3; 14/5; ; 11/4; ; 14/5; ; ; ; ; 1/100; ; 
Basingstoke Town; 10/3; ; ; ; 19/5; 16/5; ; 10/3; 7/2; ; ; ; ; ; ; ; 7/2; 33/10; ; 7/2; ; 33/10; ; ; ; ; 1/33; ; 
META; english/fa-cup/basingstoke-town-v-hungerford; 2016-09-16 18:32:58 GMT+3; 2016-09-17 15:00; e70300-dr003
Hungerford; 8/13; ; ; ; 4/6; 8/13; ; 4/7; 4/6; ; ; ; ; ; ; ; 4/6; 8/13; ; 8/13; ; 8/13; ; ; ; ; 1/25; ; 
Draw; 14/5; ; ; ; 3; 11/4; ; 11/4; 3; ; ; ; ; ; ; ; 3; 14/5; ; 11/4; ; 14/5; ; ; ; ; 1/100; ; 
