META; english/fa-cup/man-utd-v-reading; 2016-12-12 00:22:01 GMT+2; 2017-01-07 15:00; e70300-dr003
Man Utd; ; ; ; ; ; ; ; ; ; ; ; 1/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Reading; ; ; ; ; ; ; ; ; ; ; ; 10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/man-utd-v-reading; 2016-12-13 20:25:35 GMT+2; 2017-01-07 15:00; e70300-dr003
Man Utd; ; ; ; ; ; ; ; ; ; ; ; 1/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Reading; ; ; ; ; ; ; ; ; ; ; ; 10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/man-utd-v-reading; 2016-12-14 00:23:04 GMT+2; 2017-01-07 15:00; e70300-dr003
Man Utd; ; ; ; ; ; ; ; ; ; ; ; 1/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Reading; ; ; ; ; ; ; ; ; ; ; ; 10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/man-utd-v-reading; 2016-12-14 04:22:50 GMT+2; 2017-01-07 15:00; e70300-dr003
Man Utd; ; ; ; ; ; ; ; ; ; ; ; 1/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Reading; ; ; ; ; ; ; ; ; ; ; ; 10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/man-utd-v-reading; 2016-12-14 08:22:57 GMT+2; 2017-01-07 15:00; e70300-dr003
Man Utd; ; ; ; ; ; ; ; ; ; ; ; 1/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Reading; ; ; ; ; ; ; ; ; ; ; ; 10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/man-utd-v-reading; 2016-12-14 12:24:07 GMT+2; 2017-01-07 15:00; e70300-dr003
Man Utd; ; ; ; ; ; ; ; ; ; ; ; 1/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Reading; ; ; ; ; ; ; ; ; ; ; ; 10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/man-utd-v-reading; 2016-12-14 16:24:07 GMT+2; 2017-01-07 12:30; e70300-dr003
Man Utd; ; ; ; ; ; ; ; ; ; ; ; 1/5; ; ; ; ; ; 2/9; ; 2/9; ; ; ; 2/9; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 4; ; ; ; ; ; 5; ; 5; ; ; ; 5; ; ; ; ; 
Reading; ; ; ; ; ; ; ; ; ; ; ; 10; ; ; ; ; ; 12; ; 12; ; ; ; 12; ; ; ; ; 
META; english/fa-cup/man-utd-v-reading; 2016-12-14 20:24:55 GMT+2; 2017-01-07 12:30; e70300-dr003
Man Utd; ; ; ; ; ; ; ; ; ; ; ; 1/5; ; ; ; ; ; 2/9; ; 2/9; ; ; ; 2/9; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 4; ; ; ; ; ; 5; ; 5; ; ; ; 5; ; ; ; ; 
Reading; ; ; ; ; ; ; ; ; ; ; ; 10; ; ; ; ; ; 12; ; 12; ; ; ; 12; ; ; ; ; 
META; english/fa-cup/man-utd-v-reading; 2016-12-15 00:22:51 GMT+2; 2017-01-07 12:30; e70300-dr003
Man Utd; ; ; ; ; ; ; 1/5; ; ; ; ; 1/5; ; ; ; ; ; 2/9; ; 2/9; ; ; ; 2/9; ; ; ; ; 
Draw; ; ; ; ; ; ; 5; ; ; ; ; 4; ; ; ; ; ; 5; ; 5; ; ; ; 5; ; ; ; ; 
Reading; ; ; ; ; ; ; 14; ; ; ; ; 10; ; ; ; ; ; 12; ; 12; ; ; ; 12; ; ; ; ; 
META; english/fa-cup/man-utd-v-reading; 2016-12-15 04:22:53 GMT+2; 2017-01-07 12:30; e70300-dr003
Man Utd; ; ; ; ; ; ; ; ; ; ; ; 1/5; ; ; ; ; ; 2/9; ; 2/9; ; ; ; 2/9; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 4; ; ; ; ; ; 5; ; 5; ; ; ; 5; ; ; ; ; 
Reading; ; ; ; ; ; ; ; ; ; ; ; 10; ; ; ; ; ; 12; ; 12; ; ; ; 12; ; ; ; ; 
META; english/fa-cup/man-utd-v-reading; 2016-12-15 08:22:49 GMT+2; 2017-01-07 12:30; e70300-dr003
Man Utd; ; ; ; ; ; ; ; ; ; ; ; 1/5; ; ; ; ; ; 2/9; ; 2/9; ; ; ; 2/9; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 4; ; ; ; ; ; 5; ; 5; ; ; ; 5; ; ; ; ; 
Reading; ; ; ; ; ; ; ; ; ; ; ; 10; ; ; ; ; ; 12; ; 12; ; ; ; 12; ; ; ; ; 
META; english/fa-cup/man-utd-v-reading; 2016-12-15 12:35:46 GMT+2; 2017-01-07 12:30; e70300-dr003
Man Utd; ; ; ; ; ; ; 2/9; ; ; ; ; 1/5; ; ; ; ; ; 2/9; ; 2/9; ; ; ; 2/9; ; ; ; ; 
Draw; ; ; ; ; ; ; 4; ; ; ; ; 4; ; ; ; ; ; 5; ; 5; ; ; ; 5; ; ; ; ; 
Reading; ; ; ; ; ; ; 11; ; ; ; ; 10; ; ; ; ; ; 12; ; 12; ; ; ; 12; ; ; ; ; 
META; english/fa-cup/man-utd-v-reading; 2016-12-15 16:23:00 GMT+2; 2017-01-07 12:30; e70300-dr003
Man Utd; ; ; ; ; ; ; ; ; ; ; ; 1/5; ; ; ; ; ; 2/9; ; 2/9; ; ; ; 2/9; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 4; ; ; ; ; ; 5; ; 5; ; ; ; 5; ; ; ; ; 
Reading; ; ; ; ; ; ; ; ; ; ; ; 10; ; ; ; ; ; 12; ; 12; ; ; ; 12; ; ; ; ; 
META; english/fa-cup/man-utd-v-reading; 2016-12-15 20:23:15 GMT+2; 2017-01-07 12:30; e70300-dr003
Man Utd; ; ; ; ; ; ; 1/5; ; ; ; ; 1/5; ; ; ; ; ; 2/9; ; 2/9; ; ; ; 2/9; ; ; ; ; 
Draw; ; ; ; ; ; ; 5; ; ; ; ; 4; ; ; ; ; ; 5; ; 5; ; ; ; 5; ; ; ; ; 
Reading; ; ; ; ; ; ; 14; ; ; ; ; 10; ; ; ; ; ; 12; ; 12; ; ; ; 12; ; ; ; ; 
META; english/fa-cup/man-utd-v-reading; 2016-12-16 00:22:44 GMT+2; 2017-01-07 12:30; e70300-dr003
Man Utd; ; ; ; ; ; ; 1/5; ; ; ; ; 1/5; ; ; ; ; ; 2/9; ; 2/9; ; ; ; 2/9; ; ; ; ; 
Draw; ; ; ; ; ; ; 5; ; ; ; ; 4; ; ; ; ; ; 5; ; 5; ; ; ; 5; ; ; ; ; 
Reading; ; ; ; ; ; ; 14; ; ; ; ; 10; ; ; ; ; ; 12; ; 12; ; ; ; 12; ; ; ; ; 
META; english/fa-cup/man-utd-v-reading; 2016-12-16 04:23:04 GMT+2; 2017-01-07 12:30; e70300-dr003
Man Utd; ; ; ; ; ; ; ; ; ; ; ; 1/5; ; ; ; ; ; 2/9; ; 2/9; ; ; ; 2/9; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 4; ; ; ; ; ; 5; ; 5; ; ; ; 5; ; ; ; ; 
Reading; ; ; ; ; ; ; ; ; ; ; ; 10; ; ; ; ; ; 12; ; 12; ; ; ; 12; ; ; ; ; 
META; english/fa-cup/man-utd-v-reading; 2016-12-16 08:22:42 GMT+2; 2017-01-07 12:30; e70300-dr003
Man Utd; ; ; ; ; ; ; 1/5; ; ; ; ; 1/5; ; ; ; ; ; 2/9; ; 2/9; ; ; ; 2/9; ; ; ; ; 
Draw; ; ; ; ; ; ; 5; ; ; ; ; 4; ; ; ; ; ; 5; ; 5; ; ; ; 5; ; ; ; ; 
Reading; ; ; ; ; ; ; 14; ; ; ; ; 10; ; ; ; ; ; 12; ; 12; ; ; ; 12; ; ; ; ; 
META; english/fa-cup/man-utd-v-reading; 2016-12-16 12:24:33 GMT+2; 2017-01-07 12:30; e70300-dr003
Man Utd; ; ; ; ; ; ; 1/5; ; ; ; ; 1/5; ; ; ; ; ; 2/9; ; 2/9; ; ; ; 2/9; ; ; ; ; 
Draw; ; ; ; ; ; ; 5; ; ; ; ; 4; ; ; ; ; ; 5; ; 5; ; ; ; 5; ; ; ; ; 
Reading; ; ; ; ; ; ; 14; ; ; ; ; 10; ; ; ; ; ; 12; ; 12; ; ; ; 12; ; ; ; ; 
META; english/fa-cup/man-utd-v-reading; 2016-12-16 16:25:55 GMT+2; 2017-01-07 12:30; e70300-dr003
Man Utd; ; ; ; ; ; ; 2/9; ; ; ; ; 1/5; ; ; ; ; ; 2/9; ; 2/9; ; ; ; 2/9; ; ; ; ; 
Draw; ; ; ; ; ; ; 4; ; ; ; ; 4; ; ; ; ; ; 5; ; 5; ; ; ; 5; ; ; ; ; 
Reading; ; ; ; ; ; ; 16; ; ; ; ; 10; ; ; ; ; ; 12; ; 12; ; ; ; 12; ; ; ; ; 
META; english/fa-cup/man-utd-v-reading; 2016-12-17 00:24:01 GMT+2; 2017-01-07 12:30; e70300-dr003
Man Utd; ; ; ; ; ; ; 2/11; ; ; ; ; 1/5; ; ; 1/6; ; ; 2/9; ; 2/9; ; ; ; 2/9; ; ; ; ; 
Draw; ; ; ; ; ; ; 11/2; ; ; ; ; 4; ; ; 11/2; ; ; 5; ; 5; ; ; ; 5; ; ; ; ; 
Reading; ; ; ; ; ; ; 17; ; ; ; ; 10; ; ; 14; ; ; 12; ; 12; ; ; ; 12; ; ; ; ; 
META; english/fa-cup/man-utd-v-reading; 2016-12-17 04:24:23 GMT+2; 2017-01-07 12:30; e70300-dr003
Man Utd; ; ; ; ; ; ; 2/11; ; ; ; ; 1/5; ; ; 1/6; ; ; 2/9; ; 2/9; ; ; ; 2/9; ; ; ; ; 
Draw; ; ; ; ; ; ; 11/2; ; ; ; ; 4; ; ; 11/2; ; ; 5; ; 5; ; ; ; 5; ; ; ; ; 
Reading; ; ; ; ; ; ; 17; ; ; ; ; 10; ; ; 14; ; ; 12; ; 12; ; ; ; 12; ; ; ; ; 
META; english/fa-cup/man-utd-v-reading; 2016-12-17 08:24:17 GMT+2; 2017-01-07 12:30; e70300-dr003
Man Utd; ; ; ; ; ; ; 2/11; ; ; ; ; 1/5; ; ; 1/6; ; ; 2/9; ; 2/9; ; ; ; 2/9; ; ; ; ; 
Draw; ; ; ; ; ; ; 11/2; ; ; ; ; 4; ; ; 11/2; ; ; 5; ; 5; ; ; ; 5; ; ; ; ; 
Reading; ; ; ; ; ; ; 16; ; ; ; ; 10; ; ; 14; ; ; 12; ; 12; ; ; ; 12; ; ; ; ; 
META; english/fa-cup/man-utd-v-reading; 2016-12-17 12:24:32 GMT+2; 2017-01-07 12:30; e70300-dr003
Man Utd; ; ; ; ; ; ; 2/11; ; ; ; ; 1/5; ; ; 1/6; ; ; 2/9; ; 2/9; ; ; ; 2/9; ; ; ; ; 
Draw; ; ; ; ; ; ; 11/2; ; ; ; ; 4; ; ; 11/2; ; ; 5; ; 5; ; ; ; 5; ; ; ; ; 
Reading; ; ; ; ; ; ; 16; ; ; ; ; 10; ; ; 14; ; ; 12; ; 12; ; ; ; 12; ; ; ; ; 
META; english/fa-cup/man-utd-v-reading; 2016-12-17 16:24:40 GMT+2; 2017-01-07 12:30; e70300-dr003
Man Utd; ; ; ; ; ; ; 2/11; ; ; ; ; 1/5; ; ; 1/6; ; ; 2/9; ; 2/9; ; ; ; 2/9; ; ; ; ; 
Draw; ; ; ; ; ; ; 11/2; ; ; ; ; 4; ; ; 11/2; ; ; 5; ; 5; ; ; ; 5; ; ; ; ; 
Reading; ; ; ; ; ; ; 16; ; ; ; ; 10; ; ; 14; ; ; 12; ; 12; ; ; ; 12; ; ; ; ; 
META; english/fa-cup/man-utd-v-reading; 2016-12-17 20:24:06 GMT+2; 2017-01-07 12:30; e70300-dr003
Man Utd; ; ; ; ; ; ; 2/11; ; ; ; ; 1/5; ; ; 1/6; ; ; 2/9; ; 2/9; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; 11/2; ; ; ; ; 4; ; ; 11/2; ; ; 5; ; 5; ; ; ; ; ; ; ; ; 
Reading; ; ; ; ; ; ; 16; ; ; ; ; 10; ; ; 14; ; ; 12; ; 12; ; ; ; ; ; ; ; ; 
META; english/fa-cup/man-utd-v-reading; 2016-12-18 00:25:16 GMT+2; 2017-01-07 12:30; e70300-dr003
Man Utd; ; ; ; ; ; ; 2/11; ; ; ; ; 1/5; ; ; 1/6; ; ; 2/9; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; 11/2; ; ; ; ; 4; ; ; 11/2; ; ; 5; ; ; ; ; ; ; ; ; ; ; 
Reading; ; ; ; ; ; ; 16; ; ; ; ; 10; ; ; 14; ; ; 12; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/man-utd-v-reading; 2016-12-18 04:22:39 GMT+2; 2017-01-07 12:30; e70300-dr003
Man Utd; ; ; ; ; ; ; 2/11; ; ; ; ; 1/5; ; ; 1/6; ; ; 2/9; ; 2/9; ; ; ; 2/9; ; ; ; ; 
Draw; ; ; ; ; ; ; 11/2; ; ; ; ; 4; ; ; 11/2; ; ; 5; ; 5; ; ; ; 5; ; ; ; ; 
Reading; ; ; ; ; ; ; 16; ; ; ; ; 10; ; ; 14; ; ; 12; ; 12; ; ; ; 12; ; ; ; ; 
META; english/fa-cup/man-utd-v-reading; 2016-12-18 08:36:17 GMT+2; 2017-01-07 12:30; e70300-dr003
Man Utd; ; ; ; ; ; ; 2/11; ; ; ; ; 1/5; ; ; 1/6; ; ; 2/9; ; 2/9; ; ; ; 2/9; ; ; ; ; 
Draw; ; ; ; ; ; ; 11/2; ; ; ; ; 4; ; ; 11/2; ; ; 5; ; 5; ; ; ; 5; ; ; ; ; 
Reading; ; ; ; ; ; ; 16; ; ; ; ; 10; ; ; 14; ; ; 12; ; 12; ; ; ; 12; ; ; ; ; 
META; english/fa-cup/man-utd-v-reading; 2016-12-18 12:23:08 GMT+2; 2017-01-07 12:30; e70300-dr003
Man Utd; ; ; ; ; ; ; 2/11; ; ; ; ; 1/5; ; ; 1/6; ; ; 2/9; ; 2/9; ; ; ; 2/9; ; ; ; ; 
Draw; ; ; ; ; ; ; 11/2; ; ; ; ; 4; ; ; 11/2; ; ; 5; ; 5; ; ; ; 5; ; ; ; ; 
Reading; ; ; ; ; ; ; 16; ; ; ; ; 10; ; ; 14; ; ; 12; ; 12; ; ; ; 12; ; ; ; ; 
META; english/fa-cup/man-utd-v-reading; 2016-12-18 16:25:08 GMT+2; 2017-01-07 12:30; e70300-dr003
Man Utd; ; ; ; ; ; ; 2/11; ; ; ; ; 1/5; ; ; 1/6; ; ; 2/9; ; 2/9; ; ; ; 2/9; ; ; ; ; 
Draw; ; ; ; ; ; ; 11/2; ; ; ; ; 4; ; ; 11/2; ; ; 5; ; 5; ; ; ; 5; ; ; ; ; 
Reading; ; ; ; ; ; ; 16; ; ; ; ; 10; ; ; 14; ; ; 12; ; 12; ; ; ; 12; ; ; ; ; 
META; english/fa-cup/man-utd-v-reading; 2016-12-18 20:24:05 GMT+2; 2017-01-07 12:30; e70300-dr003
Man Utd; ; ; ; ; ; ; 2/11; ; ; ; ; 1/5; ; ; 1/6; ; 1/5; 2/9; ; 2/9; 1/5; ; ; 2/9; ; ; ; ; 
Draw; ; ; ; ; ; ; 11/2; ; ; ; ; 4; ; ; 11/2; ; 79/17; 5; ; 5; 79/17; ; ; 5; ; ; ; ; 
Reading; ; ; ; ; ; ; 16; ; ; ; ; 10; ; ; 14; ; 41/4; 12; ; 12; 41/4; ; ; 12; ; ; ; ; 
META; english/fa-cup/man-utd-v-reading; 2016-12-19 00:22:37 GMT+2; 2017-01-07 12:30; e70300-dr003
Man Utd; ; ; ; ; ; ; 2/11; ; ; ; ; 1/5; ; ; 1/6; ; 1/5; 2/9; ; 2/9; 1/5; ; ; 2/9; ; ; ; ; 
Draw; ; ; ; ; ; ; 11/2; ; ; ; ; 4; ; ; 11/2; ; 79/17; 5; ; 5; 79/17; ; ; 5; ; ; ; ; 
Reading; ; ; ; ; ; ; 16; ; ; ; ; 10; ; ; 14; ; 41/4; 12; ; 12; 41/4; ; ; 12; ; ; ; ; 
META; english/fa-cup/man-utd-v-reading; 2016-12-19 04:22:11 GMT+2; 2017-01-07 12:30; e70300-dr003
Man Utd; ; ; ; ; ; ; 2/11; ; ; ; ; 1/5; ; ; 1/6; ; 1/5; 2/9; ; 2/9; 1/5; ; ; 2/9; ; ; ; ; 
Draw; ; ; ; ; ; ; 11/2; ; ; ; ; 4; ; ; 11/2; ; 79/17; 5; ; 5; 79/17; ; ; 5; ; ; ; ; 
Reading; ; ; ; ; ; ; 16; ; ; ; ; 10; ; ; 14; ; 41/4; 12; ; 12; 41/4; ; ; 12; ; ; ; ; 
META; english/fa-cup/man-utd-v-reading; 2016-12-19 08:22:56 GMT+2; 2017-01-07 12:30; e70300-dr003
Man Utd; ; ; ; ; ; ; 2/11; ; ; ; ; 1/5; ; ; 1/6; ; 1/5; 2/9; ; 2/9; 1/5; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; 11/2; ; ; ; ; 4; ; ; 11/2; ; 79/17; 5; ; 5; 79/17; ; ; ; ; ; ; ; 
Reading; ; ; ; ; ; ; 16; ; ; ; ; 10; ; ; 14; ; 41/4; 12; ; 12; 41/4; ; ; ; ; ; ; ; 
META; english/fa-cup/man-utd-v-reading; 2016-12-19 12:22:23 GMT+2; 2017-01-07 12:30; e70300-dr003
Man Utd; ; ; ; ; ; ; 2/11; ; ; ; ; 1/5; ; ; 1/6; ; 1/5; 2/9; ; 2/9; 1/5; ; ; 2/9; ; ; ; ; 
Draw; ; ; ; ; ; ; 11/2; ; ; ; ; 4; ; ; 11/2; ; 79/17; 5; ; 5; 79/17; ; ; 5; ; ; ; ; 
Reading; ; ; ; ; ; ; 16; ; ; ; ; 10; ; ; 14; ; 41/4; 12; ; 12; 41/4; ; ; 12; ; ; ; ; 
META; english/fa-cup/man-utd-v-reading; 2016-12-19 16:22:37 GMT+2; 2017-01-07 12:30; e70300-dr003
Man Utd; ; ; ; ; ; ; 2/11; ; ; ; ; 1/5; ; ; 1/6; ; 1/5; 2/9; ; 2/9; 1/5; ; ; 2/9; ; ; ; ; 
Draw; ; ; ; ; ; ; 11/2; ; ; ; ; 4; ; ; 11/2; ; 79/17; 5; ; 5; 79/17; ; ; 5; ; ; ; ; 
Reading; ; ; ; ; ; ; 16; ; ; ; ; 10; ; ; 14; ; 41/4; 12; ; 12; 41/4; ; ; 12; ; ; ; ; 
META; english/fa-cup/man-utd-v-reading; 2016-12-19 20:24:52 GMT+2; 2017-01-07 12:30; e70300-dr003
Man Utd; ; 1/5; ; ; ; ; 1/5; ; 1/4; ; ; 1/5; ; ; 1/6; ; 4/17; 2/9; ; 2/9; 4/17; ; ; 2/9; ; ; ; ; 
Draw; ; 5; ; ; ; ; 11/2; ; 21/4; ; ; 4; ; ; 11/2; ; 77/19; 5; ; 5; 77/19; ; ; 5; ; ; ; ; 
Reading; ; 12; ; ; ; ; 14; ; 12; ; ; 10; ; ; 14; ; 37/4; 12; ; 12; 37/4; ; ; 12; ; ; ; ; 
META; english/fa-cup/man-utd-v-reading; 2016-12-20 00:24:05 GMT+2; 2017-01-07 12:30; e70300-dr003
Man Utd; ; 1/5; ; ; ; ; 1/5; ; 1/5; ; ; 1/5; ; ; 1/6; ; 4/17; 2/9; ; 2/9; 4/17; ; ; 2/9; ; ; ; ; 
Draw; ; 5; ; ; ; ; 11/2; ; 11/2; ; ; 4; ; ; 11/2; ; 77/19; 5; ; 5; 77/19; ; ; 5; ; ; ; ; 
Reading; ; 12; ; ; ; ; 14; ; 12; ; ; 10; ; ; 14; ; 37/4; 12; ; 12; 37/4; ; ; 12; ; ; ; ; 
META; english/fa-cup/man-utd-v-reading; 2016-12-20 04:24:13 GMT+2; 2017-01-07 12:30; e70300-dr003
Man Utd; ; 1/5; ; ; ; ; 1/5; ; 1/5; ; ; 1/5; ; ; 1/6; ; 4/17; 2/9; ; 2/9; 4/17; ; ; 2/9; ; ; ; ; 
Draw; ; 5; ; ; ; ; 11/2; ; 11/2; ; ; 4; ; ; 11/2; ; 77/19; 5; ; 5; 77/19; ; ; 5; ; ; ; ; 
Reading; ; 12; ; ; ; ; 14; ; 12; ; ; 10; ; ; 14; ; 37/4; 12; ; 12; 37/4; ; ; 12; ; ; ; ; 
META; english/fa-cup/man-utd-v-reading; 2016-12-20 08:24:13 GMT+2; 2017-01-07 12:30; e70300-dr003
Man Utd; ; 1/5; ; ; ; ; 1/5; ; 1/5; ; ; 1/5; ; ; 1/6; ; 4/17; 2/9; ; 2/9; 4/17; ; ; 2/9; ; ; ; ; 
Draw; ; 5; ; ; ; ; 11/2; ; 11/2; ; ; 4; ; ; 11/2; ; 77/19; 5; ; 5; 77/19; ; ; 5; ; ; ; ; 
Reading; ; 12; ; ; ; ; 14; ; 12; ; ; 10; ; ; 14; ; 37/4; 12; ; 12; 37/4; ; ; 12; ; ; ; ; 
META; english/fa-cup/man-utd-v-reading; 2016-12-20 12:25:14 GMT+2; 2017-01-07 12:30; e70300-dr003
Man Utd; ; 1/5; ; ; ; ; 1/5; ; 1/5; ; ; 1/5; ; ; 1/6; ; 4/17; 2/9; ; 2/9; 4/17; ; ; 2/9; ; ; ; ; 
Draw; ; 5; ; ; ; ; 11/2; ; 11/2; ; ; 4; ; ; 11/2; ; 77/19; 5; ; 5; 77/19; ; ; 5; ; ; ; ; 
