META; english/fa-cup/afc-portchester-v-merthyr-tydfil; 2016-09-10 00:24:55 GMT+3; 2016-09-17 15:00; e70300-dr003
AFC Portchester; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Merthyr Tydfil; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/afc-portchester-v-merthyr-tydfil; 2016-09-11 16:23:40 GMT+3; 2016-09-17 15:00; e70300-dr003
AFC Portchester; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Merthyr Tydfil; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/afc-portchester-v-merthyr-tydfil; 2016-09-11 20:24:33 GMT+3; 2016-09-17 15:00; e70300-dr003
AFC Portchester; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Merthyr Tydfil; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/afc-portchester-v-merthyr-tydfil; 2016-09-12 00:22:42 GMT+3; 2016-09-17 15:00; e70300-dr003
AFC Portchester; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Merthyr Tydfil; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/afc-portchester-v-merthyr-tydfil; 2016-09-12 04:23:21 GMT+3; 2016-09-17 15:00; e70300-dr003
AFC Portchester; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Merthyr Tydfil; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/afc-portchester-v-merthyr-tydfil; 2016-09-12 08:22:22 GMT+3; 2016-09-17 15:00; e70300-dr003
AFC Portchester; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Merthyr Tydfil; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/afc-portchester-v-merthyr-tydfil; 2016-09-12 12:23:33 GMT+3; 2016-09-17 15:00; e70300-dr003
AFC Portchester; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Merthyr Tydfil; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/afc-portchester-v-merthyr-tydfil; 2016-09-12 16:23:57 GMT+3; 2016-09-17 15:00; e70300-dr003
AFC Portchester; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Merthyr Tydfil; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/afc-portchester-v-merthyr-tydfil; 2016-09-12 20:24:33 GMT+3; 2016-09-17 15:00; e70300-dr003
AFC Portchester; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Merthyr Tydfil; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/afc-portchester-v-merthyr-tydfil; 2016-09-13 04:23:45 GMT+3; 2016-09-17 15:00; e70300-dr003
AFC Portchester; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Merthyr Tydfil; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/afc-portchester-v-merthyr-tydfil; 2016-09-13 12:25:17 GMT+3; 2016-09-17 15:00; e70300-dr003
AFC Portchester; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Merthyr Tydfil; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/afc-portchester-v-merthyr-tydfil; 2016-09-13 16:25:47 GMT+3; 2016-09-17 15:00; e70300-dr003
AFC Portchester; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Merthyr Tydfil; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/afc-portchester-v-merthyr-tydfil; 2016-09-13 20:25:29 GMT+3; 2016-09-17 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
AFC Portchester; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Merthyr Tydfil; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/afc-portchester-v-merthyr-tydfil; 2016-09-14 00:23:50 GMT+3; 2016-09-17 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
AFC Portchester; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Merthyr Tydfil; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/afc-portchester-v-merthyr-tydfil; 2016-09-14 04:22:48 GMT+3; 2016-09-17 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
AFC Portchester; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Merthyr Tydfil; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/afc-portchester-v-merthyr-tydfil; 2016-09-14 08:23:16 GMT+3; 2016-09-17 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
AFC Portchester; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Merthyr Tydfil; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/afc-portchester-v-merthyr-tydfil; 2016-09-14 12:23:34 GMT+3; 2016-09-17 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
AFC Portchester; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Merthyr Tydfil; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/afc-portchester-v-merthyr-tydfil; 2016-09-14 16:23:40 GMT+3; 2016-09-17 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
AFC Portchester; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Merthyr Tydfil; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/afc-portchester-v-merthyr-tydfil; 2016-09-14 20:24:25 GMT+3; 2016-09-17 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
AFC Portchester; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Merthyr Tydfil; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/afc-portchester-v-merthyr-tydfil; 2016-09-15 00:22:51 GMT+3; 2016-09-17 15:00; e70300-dr003
Merthyr Tydfil; ; ; ; ; ; ; 9/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; 18/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
AFC Portchester; ; ; ; ; ; ; 11/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/afc-portchester-v-merthyr-tydfil; 2016-09-15 04:22:47 GMT+3; 2016-09-17 15:00; e70300-dr003
Merthyr Tydfil; ; ; ; ; ; ; 9/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; ; ; ; ; ; ; 18/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
AFC Portchester; ; ; ; ; ; ; 11/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/afc-portchester-v-merthyr-tydfil; 2016-09-15 08:22:20 GMT+3; 2016-09-17 15:00; e70300-dr003
Merthyr Tydfil; ; ; ; ; ; ; 9/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; ; ; ; ; ; ; 18/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
AFC Portchester; ; ; ; ; ; ; 11/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/afc-portchester-v-merthyr-tydfil; 2016-09-15 12:23:06 GMT+3; 2016-09-17 15:00; e70300-dr003
Merthyr Tydfil; ; ; ; ; ; ; 9/20; ; 4/9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; 18/5; ; 17/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
AFC Portchester; ; ; ; ; ; ; 11/2; ; 21/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/afc-portchester-v-merthyr-tydfil; 2016-09-15 16:23:55 GMT+3; 2016-09-17 15:00; e70300-dr003
Merthyr Tydfil; ; ; ; ; 2/5; ; 2/5; ; 4/9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; ; ; ; ; 4; ; 4; ; 17/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 4/9; ; 
AFC Portchester; ; ; ; ; 11/2; ; 6; ; 21/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 8/15; ; 
META; english/fa-cup/afc-portchester-v-merthyr-tydfil; 2016-09-15 20:23:58 GMT+3; 2016-09-17 15:00; e70300-dr003
Merthyr Tydfil; ; ; ; ; 2/5; ; 2/5; ; 4/9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; ; ; ; ; 4; ; 4; ; 17/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 4/9; ; 
AFC Portchester; ; ; ; ; 11/2; ; 6; ; 21/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 8/15; ; 
META; english/fa-cup/afc-portchester-v-merthyr-tydfil; 2016-09-16 00:21:27 GMT+3; 2016-09-17 15:00; e70300-dr003
Merthyr Tydfil; ; ; ; ; 2/5; ; 2/5; ; 4/9; ; ; ; ; ; ; ; 2/5; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; ; ; ; ; 4; ; 4; ; 17/4; ; ; ; ; ; ; ; 4; ; ; ; ; ; ; ; ; ; 1/50; ; 
AFC Portchester; ; ; ; ; 11/2; ; 6; ; 21/4; ; ; ; ; ; ; ; 5; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/afc-portchester-v-merthyr-tydfil; 2016-09-16 00:59:43 GMT+3; 2016-09-17 15:00; e70300-dr003
Merthyr Tydfil; ; ; ; ; 2/5; ; 2/5; ; 4/9; ; ; ; ; ; ; ; 2/5; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; ; ; ; ; 4; ; 4; ; 17/4; ; ; ; ; ; ; ; 4; ; ; ; ; ; ; ; ; ; 1/50; ; 
AFC Portchester; ; ; ; ; 11/2; ; 6; ; 21/4; ; ; ; ; ; ; ; 5; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/afc-portchester-v-merthyr-tydfil; 2016-09-16 01:47:02 GMT+3; 2016-09-17 15:00; e70300-dr003
Merthyr Tydfil; ; ; ; ; 2/5; ; 2/5; ; 4/9; ; ; ; ; ; ; ; 2/5; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; ; ; ; ; 4; ; 4; ; 17/4; ; ; ; ; ; ; ; 4; ; ; ; ; ; ; ; ; ; 1/50; ; 
AFC Portchester; ; ; ; ; 11/2; ; 6; ; 21/4; ; ; ; ; ; ; ; 5; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/afc-portchester-v-merthyr-tydfil; 2016-09-16 03:47:11 GMT+3; 2016-09-17 15:00; e70300-dr003
Merthyr Tydfil; ; ; ; ; 2/5; ; 2/5; ; 4/9; ; ; ; ; ; ; ; 2/5; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; ; ; ; ; 4; ; 4; ; 17/4; ; ; ; ; ; ; ; 4; ; ; ; ; ; ; ; ; ; 1/50; ; 
AFC Portchester; ; ; ; ; 11/2; ; 6; ; 21/4; ; ; ; ; ; ; ; 5; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/afc-portchester-v-merthyr-tydfil; 2016-09-16 04:21:43 GMT+3; 2016-09-17 15:00; e70300-dr003
Merthyr Tydfil; ; ; ; ; 2/5; ; 2/5; ; 4/9; ; ; ; ; ; ; ; 2/5; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; ; ; ; ; 4; ; 4; ; 17/4; ; ; ; ; ; ; ; 4; ; ; ; ; ; ; ; ; ; 1/50; ; 
AFC Portchester; ; ; ; ; 11/2; ; 6; ; 21/4; ; ; ; ; ; ; ; 5; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/afc-portchester-v-merthyr-tydfil; 2016-09-16 05:47:02 GMT+3; 2016-09-17 15:00; e70300-dr003
Merthyr Tydfil; ; ; ; ; 2/5; ; 2/5; ; 4/9; ; ; ; ; ; ; ; 2/5; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; 4; ; 4; ; 17/4; ; ; ; ; ; ; ; 4; ; ; ; ; ; ; ; ; ; ; ; 
AFC Portchester; ; ; ; ; 11/2; ; 6; ; 21/4; ; ; ; ; ; ; ; 5; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/afc-portchester-v-merthyr-tydfil; 2016-09-16 06:32:32 GMT+3; 2016-09-17 15:00; e70300-dr003
Merthyr Tydfil; ; ; ; ; 2/5; ; 2/5; ; 4/9; ; ; ; ; ; ; ; 2/5; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; ; ; ; ; 4; ; 4; ; 17/4; ; ; ; ; ; ; ; 4; ; ; ; ; ; ; ; ; ; 4/9; ; 
AFC Portchester; ; ; ; ; 11/2; ; 6; ; 21/4; ; ; ; ; ; ; ; 5; ; ; ; ; ; ; ; ; ; 8/15; ; 
META; english/fa-cup/afc-portchester-v-merthyr-tydfil; 2016-09-16 07:47:14 GMT+3; 2016-09-17 15:00; e70300-dr003
Merthyr Tydfil; ; ; ; ; 2/5; ; 2/5; ; 4/9; ; ; ; ; ; ; ; 2/5; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; ; ; ; ; 4; ; 4; ; 17/4; ; ; ; ; ; ; ; 4; ; ; ; ; ; ; ; ; ; 4/9; ; 
AFC Portchester; ; ; ; ; 11/2; ; 6; ; 21/4; ; ; ; ; ; ; ; 5; ; ; ; ; ; ; ; ; ; 8/15; ; 
META; english/fa-cup/afc-portchester-v-merthyr-tydfil; 2016-09-16 09:47:05 GMT+3; 2016-09-17 15:00; e70300-dr003
Merthyr Tydfil; ; ; ; ; 2/5; ; 2/5; ; 4/9; ; ; ; ; ; ; ; 2/5; 7/18; ; ; ; 7/18; ; ; ; ; 1/25; ; 
Draw; ; ; ; ; 4; ; 4; ; 17/4; ; ; ; ; ; ; ; 4; 62/17; ; ; ; 62/17; ; ; ; ; 4/9; ; 
AFC Portchester; ; ; ; ; 11/2; ; 6; ; 21/4; ; ; ; ; ; ; ; 5; 23/5; ; ; ; 23/5; ; ; ; ; 8/15; ; 
META; english/fa-cup/afc-portchester-v-merthyr-tydfil; 2016-09-16 12:20:18 GMT+3; 2016-09-17 15:00; e70300-dr003
Merthyr Tydfil; ; ; ; ; 2/5; ; 2/5; ; 4/9; ; ; ; ; ; ; ; 2/5; 7/18; ; ; ; 7/18; ; ; ; ; 1/25; ; 
Draw; ; ; ; ; 4; ; 4; ; 17/4; ; ; ; ; ; ; ; 4; 62/17; ; ; ; 62/17; ; ; ; ; 4/9; ; 
AFC Portchester; ; ; ; ; 11/2; ; 6; ; 21/4; ; ; ; ; ; ; ; 5; 23/5; ; ; ; 23/5; ; ; ; ; 8/15; ; 
META; english/fa-cup/afc-portchester-v-merthyr-tydfil; 2016-09-16 12:59:05 GMT+3; 2016-09-17 15:00; e70300-dr003
Merthyr Tydfil; ; ; ; ; 2/5; ; 2/5; ; 4/9; ; ; ; ; ; ; ; 2/5; 7/18; ; ; ; 7/18; ; ; ; ; 1/25; ; 
Draw; ; ; ; ; 4; ; 4; ; 17/4; ; ; ; ; ; ; ; 4; 62/17; ; ; ; 62/17; ; ; ; ; 4/9; ; 
AFC Portchester; ; ; ; ; 11/2; ; 6; ; 21/4; ; ; ; ; ; ; ; 5; 23/5; ; ; ; 23/5; ; ; ; ; 8/15; ; 
META; english/fa-cup/afc-portchester-v-merthyr-tydfil; 2016-09-16 13:47:17 GMT+3; 2016-09-17 15:00; e70300-dr003
Merthyr Tydfil; ; ; ; ; 2/5; ; 2/5; ; 4/9; ; ; ; ; ; ; ; 2/5; 7/18; ; ; ; 7/18; ; ; ; ; 1/25; ; 
Draw; ; ; ; ; 4; ; 4; ; 17/4; ; ; ; ; ; ; ; 4; 62/17; ; ; ; 62/17; ; ; ; ; 4/9; ; 
AFC Portchester; ; ; ; ; 11/2; ; 6; ; 21/4; ; ; ; ; ; ; ; 5; 23/5; ; ; ; 23/5; ; ; ; ; 8/15; ; 
META; english/fa-cup/afc-portchester-v-merthyr-tydfil; 2016-09-16 15:47:05 GMT+3; 2016-09-17 15:00; e70300-dr003
Merthyr Tydfil; ; ; ; ; 2/5; ; ; ; 4/9; ; ; ; ; ; ; ; 2/5; 7/18; ; ; ; 7/18; ; ; ; ; ; ; 
Draw; ; ; ; ; 4; ; ; ; 17/4; ; ; ; ; ; ; ; 4; 62/17; ; ; ; 62/17; ; ; ; ; ; ; 
AFC Portchester; ; ; ; ; 11/2; ; ; ; 21/4; ; ; ; ; ; ; ; 5; 23/5; ; ; ; 23/5; ; ; ; ; ; ; 
META; english/fa-cup/afc-portchester-v-merthyr-tydfil; 2016-09-16 16:22:18 GMT+3; 2016-09-17 15:00; e70300-dr003
Merthyr Tydfil; ; ; ; ; 2/5; ; ; ; 4/9; ; ; ; ; ; ; ; 2/5; 7/18; ; ; ; 7/18; ; ; ; ; 1/25; ; 
Draw; ; ; ; ; 4; ; ; ; 17/4; ; ; ; ; ; ; ; 4; 62/17; ; ; ; 62/17; ; ; ; ; 4/9; ; 
AFC Portchester; ; ; ; ; 11/2; ; ; ; 21/4; ; ; ; ; ; ; ; 5; 23/5; ; ; ; 23/5; ; ; ; ; 8/15; ; 
META; english/fa-cup/afc-portchester-v-merthyr-tydfil; 2016-09-16 17:47:10 GMT+3; 2016-09-17 15:00; e70300-dr003
Merthyr Tydfil; ; ; ; ; 2/5; 2/5; ; ; 4/9; ; ; ; ; ; ; ; 2/5; 7/18; ; 2/5; ; 7/18; ; ; ; ; 1/25; ; 
Draw; ; ; ; ; 4; 7/2; ; ; 17/4; ; ; ; ; ; ; ; 4; 62/17; ; 15/4; ; 62/17; ; ; ; ; 4/9; ; 
AFC Portchester; ; ; ; ; 11/2; 9/2; ; ; 21/4; ; ; ; ; ; ; ; 5; 23/5; ; 9/2; ; 23/5; ; ; ; ; 8/15; ; 
META; english/fa-cup/afc-portchester-v-merthyr-tydfil; 2016-09-16 18:32:41 GMT+3; 2016-09-17 15:00; e70300-dr003
