META; english/fa-cup/chippenham-town-v-poole-town; 2016-09-10 00:25:32 GMT+3; 2016-09-17 15:00; e70300-dr003
Chippenham Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Poole Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/chippenham-town-v-poole-town; 2016-09-11 04:23:17 GMT+3; 2016-09-17 15:00; e70300-dr003
Chippenham Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Poole Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/chippenham-town-v-poole-town; 2016-09-11 08:23:33 GMT+3; 2016-09-17 15:00; e70300-dr003
Chippenham Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Poole Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/chippenham-town-v-poole-town; 2016-09-11 12:26:06 GMT+3; 2016-09-17 15:00; e70300-dr003
Chippenham Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Poole Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/chippenham-town-v-poole-town; 2016-09-11 16:24:33 GMT+3; 2016-09-17 15:00; e70300-dr003
Chippenham Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Poole Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/chippenham-town-v-poole-town; 2016-09-11 20:25:32 GMT+3; 2016-09-17 15:00; e70300-dr003
Chippenham Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Poole Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/chippenham-town-v-poole-town; 2016-09-12 00:23:28 GMT+3; 2016-09-17 15:00; e70300-dr003
Chippenham Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Poole Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/chippenham-town-v-poole-town; 2016-09-12 04:24:06 GMT+3; 2016-09-17 15:00; e70300-dr003
Chippenham Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Poole Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/chippenham-town-v-poole-town; 2016-09-12 08:23:07 GMT+3; 2016-09-17 15:00; e70300-dr003
Chippenham Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Poole Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/chippenham-town-v-poole-town; 2016-09-12 12:24:27 GMT+3; 2016-09-17 15:00; e70300-dr003
Chippenham Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Poole Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/chippenham-town-v-poole-town; 2016-09-12 16:24:46 GMT+3; 2016-09-17 15:00; e70300-dr003
Chippenham Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Poole Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/chippenham-town-v-poole-town; 2016-09-12 20:25:23 GMT+3; 2016-09-17 15:00; e70300-dr003
Chippenham Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Poole Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/chippenham-town-v-poole-town; 2016-09-13 04:24:32 GMT+3; 2016-09-17 15:00; e70300-dr003
Chippenham Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Poole Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/chippenham-town-v-poole-town; 2016-09-13 12:26:11 GMT+3; 2016-09-17 15:00; e70300-dr003
Chippenham Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Poole Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/chippenham-town-v-poole-town; 2016-09-13 16:27:03 GMT+3; 2016-09-17 15:00; e70300-dr003
Chippenham Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Poole Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/chippenham-town-v-poole-town; 2016-09-13 20:26:25 GMT+3; 2016-09-17 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Chippenham Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Poole Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/chippenham-town-v-poole-town; 2016-09-14 00:24:46 GMT+3; 2016-09-17 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Chippenham Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Poole Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/chippenham-town-v-poole-town; 2016-09-14 04:23:41 GMT+3; 2016-09-17 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Chippenham Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Poole Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/chippenham-town-v-poole-town; 2016-09-14 08:24:12 GMT+3; 2016-09-17 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Chippenham Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Poole Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/chippenham-town-v-poole-town; 2016-09-14 12:24:31 GMT+3; 2016-09-17 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Chippenham Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Poole Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/chippenham-town-v-poole-town; 2016-09-14 16:24:33 GMT+3; 2016-09-17 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Chippenham Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Poole Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/chippenham-town-v-poole-town; 2016-09-14 20:25:18 GMT+3; 2016-09-17 15:00; e70300-dr003
Chippenham Town; 7/5; ; ; ; ; ; 31/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Poole Town; 7/5; ; ; ; ; ; 31/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 13/5; ; ; ; ; ; 13/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/chippenham-town-v-poole-town; 2016-09-15 00:23:44 GMT+3; 2016-09-17 15:00; e70300-dr003
Chippenham Town; 7/5; ; ; ; ; ; 31/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Poole Town; 7/5; ; ; ; ; ; 31/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 13/5; ; ; ; ; ; 13/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/chippenham-town-v-poole-town; 2016-09-15 04:23:36 GMT+3; 2016-09-17 15:00; e70300-dr003
Chippenham Town; 7/5; ; ; ; ; ; 31/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Poole Town; 7/5; ; ; ; ; ; 31/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 13/5; ; ; ; ; ; 13/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/chippenham-town-v-poole-town; 2016-09-15 08:23:11 GMT+3; 2016-09-17 15:00; e70300-dr003
Poole Town; 7/5; ; ; ; ; ; 6/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Chippenham Town; 7/5; ; ; ; ; ; 8/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 13/5; ; ; ; ; ; 13/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/chippenham-town-v-poole-town; 2016-09-15 12:24:06 GMT+3; 2016-09-17 15:00; e70300-dr003
Poole Town; 7/5; ; ; ; ; ; 6/4; ; 6/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Chippenham Town; 7/5; ; ; ; ; ; 8/5; ; 8/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 13/5; ; ; ; ; ; 13/5; ; 14/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/chippenham-town-v-poole-town; 2016-09-15 16:24:49 GMT+3; 2016-09-17 15:00; e70300-dr003
Poole Town; 7/5; ; ; ; 6/4; ; 6/4; ; 6/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Chippenham Town; 7/5; ; ; ; 6/4; ; 31/20; ; 8/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 13/5; ; ; ; 11/4; ; 11/4; ; 14/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/chippenham-town-v-poole-town; 2016-09-15 20:25:11 GMT+3; 2016-09-17 15:00; e70300-dr003
Poole Town; 7/5; ; ; ; 6/4; ; 6/4; ; 6/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Chippenham Town; 7/5; ; ; ; 6/4; ; 31/20; ; 8/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 13/5; ; ; ; 11/4; ; 11/4; ; 14/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/chippenham-town-v-poole-town; 2016-09-16 00:22:19 GMT+3; 2016-09-17 15:00; e70300-dr003
Poole Town; 7/5; ; ; ; 6/4; ; 6/4; ; 6/4; ; ; ; ; ; ; ; 16/11; ; ; ; ; ; ; ; ; ; 1/25; ; 
Chippenham Town; 7/5; ; ; ; 6/4; ; 31/20; ; 8/5; ; ; ; ; ; ; ; 16/11; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 13/5; ; ; ; 11/4; ; 11/4; ; 14/5; ; ; ; ; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/chippenham-town-v-poole-town; 2016-09-16 04:22:35 GMT+3; 2016-09-17 15:00; e70300-dr003
Poole Town; 7/5; ; ; ; 6/4; ; 6/4; ; 6/4; ; ; ; ; ; ; ; 16/11; ; ; ; ; ; ; ; ; ; 1/25; ; 
Chippenham Town; 7/5; ; ; ; 6/4; ; 31/20; ; 8/5; ; ; ; ; ; ; ; 16/11; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 13/5; ; ; ; 11/4; ; 11/4; ; 14/5; ; ; ; ; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/chippenham-town-v-poole-town; 2016-09-16 08:22:14 GMT+3; 2016-09-17 15:00; e70300-dr003
Poole Town; 7/5; ; ; ; 6/4; ; 6/4; ; 6/4; ; ; ; ; ; ; ; 16/11; ; ; ; ; ; ; ; ; ; 1/25; ; 
Chippenham Town; 7/5; ; ; ; 6/4; ; 31/20; ; 8/5; ; ; ; ; ; ; ; 16/11; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 13/5; ; ; ; 11/4; ; 11/4; ; 14/5; ; ; ; ; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/chippenham-town-v-poole-town; 2016-09-16 12:21:08 GMT+3; 2016-09-17 15:00; e70300-dr003
Poole Town; 7/5; ; ; ; 6/4; ; 6/4; ; 6/4; ; ; ; ; ; ; ; 16/11; 7/5; ; ; ; 7/5; ; ; ; ; 1/16; ; 
Chippenham Town; 7/5; ; ; ; 6/4; ; 31/20; ; 8/5; ; ; ; ; ; ; ; 16/11; 7/5; ; ; ; 7/5; ; ; ; ; 1/16; ; 
Draw; 13/5; ; ; ; 11/4; ; 11/4; ; 14/5; ; ; ; ; ; ; ; 11/4; 13/5; ; ; ; 13/5; ; ; ; ; 1/100; ; 
META; english/fa-cup/chippenham-town-v-poole-town; 2016-09-16 16:23:08 GMT+3; 2016-09-17 15:00; e70300-dr003
Poole Town; 7/5; ; ; ; 6/4; ; ; ; 6/4; ; ; ; ; ; ; ; 16/11; 7/5; ; ; ; 7/5; ; ; ; ; 1/12; ; 
Chippenham Town; 7/5; ; ; ; 6/4; ; ; ; 8/5; ; ; ; ; ; ; ; 16/11; 7/5; ; ; ; 7/5; ; ; ; ; 1/33; ; 
Draw; 13/5; ; ; ; 11/4; ; ; ; 14/5; ; ; ; ; ; ; ; 11/4; 13/5; ; ; ; 13/5; ; ; ; ; 1/100; ; 
META; english/fa-cup/chippenham-town-v-poole-town; 2016-09-16 20:24:46 GMT+3; 2016-09-17 15:00; e70300-dr003
Poole Town; 7/5; ; ; ; 7/5; 7/5; 29/20; 7/5; 6/4; ; ; 6/5; ; ; ; ; 7/5; 7/5; ; 7/5; ; 7/5; ; ; ; ; 21/20; ; 
Chippenham Town; 7/5; ; ; ; 8/5; 7/5; 8/5; 7/5; 8/5; ; ; 8/5; ; ; ; ; 6/4; 7/5; ; 7/5; ; 7/5; ; ; ; ; 21/20; ; 
Draw; 13/5; ; ; ; 11/4; 5/2; ; 13/5; 14/5; ; ; 5/2; ; ; ; ; 11/4; 13/5; ; 13/5; ; 13/5; ; ; ; ; 19/10; ; 
META; english/fa-cup/chippenham-town-v-poole-town; 2016-09-17 00:23:54 GMT+3; 2016-09-17 15:00; e70300-dr003
Poole Town; 7/5; ; ; ; 7/5; 7/5; 6/4; 7/5; 6/4; ; ; 6/5; ; ; ; ; 7/5; 7/5; ; 7/5; ; 7/5; ; ; ; ; 1/10; ; 
Chippenham Town; 7/5; ; ; ; 8/5; 7/5; 31/20; 7/5; 8/5; ; ; 8/5; ; ; ; ; 6/4; 7/5; ; 7/5; ; 7/5; ; ; ; ; 1/10; ; 
Draw; 13/5; ; ; ; 11/4; 5/2; 11/4; 13/5; 14/5; ; ; 5/2; ; ; ; ; 11/4; 13/5; ; 13/5; ; 13/5; ; ; ; ; 1/100; ; 
META; english/fa-cup/chippenham-town-v-poole-town; 2016-09-17 04:32:56 GMT+3; 2016-09-17 15:00; e70300-dr003
Poole Town; 7/5; ; ; ; 7/5; 7/5; 29/20; 7/5; 6/4; ; ; 6/5; ; ; ; ; 7/5; 7/5; ; 7/5; ; 7/5; ; ; ; ; 1/10; ; 
Chippenham Town; 7/5; ; ; ; 8/5; 7/5; 8/5; 7/5; 8/5; ; ; 8/5; ; ; ; ; 6/4; 7/5; ; 7/5; ; 7/5; ; ; ; ; 1/10; ; 
Draw; 13/5; ; ; ; 11/4; 5/2; 11/4; 13/5; 14/5; ; ; 5/2; ; ; ; ; 11/4; 13/5; ; 13/5; ; 13/5; ; ; ; ; 1/100; ; 
META; english/fa-cup/chippenham-town-v-poole-town; 2016-09-17 08:24:18 GMT+3; 2016-09-17 15:00; e70300-dr003
Chippenham Town; 7/5; 29/20; ; ; 6/4; 7/5; 31/20; 7/5; 8/5; ; ; 8/5; ; ; 8/5; ; 6/4; 7/5; ; 7/5; ; 7/5; ; ; ; ; 6/4; ; 
Poole Town; 7/5; 11/8; ; ; 6/4; 7/5; 6/4; 7/5; 6/4; ; ; 6/5; ; ; 8/5; ; 16/11; 7/5; ; 7/5; ; 7/5; ; ; ; ; 6/4; ; 
Draw; 13/5; 12/5; ; ; 11/4; 5/2; 11/4; 13/5; 14/5; ; ; 5/2; ; ; 5/2; ; 11/4; 13/5; ; 13/5; ; 13/5; ; ; ; ; 23/10; ; 
META; english/fa-cup/chippenham-town-v-poole-town; 2016-09-17 12:24:33 GMT+3; 2016-09-17 15:00; e70300-dr003
Chippenham Town; 7/5; 7/5; ; ; 6/4; 7/5; 31/20; 7/5; 8/5; ; ; 8/5; ; ; 8/5; ; 6/4; 7/5; ; 7/5; ; 7/5; ; ; ; ; 6/4; ; 
Poole Town; 7/5; 7/5; ; ; 6/4; 7/5; 6/4; 7/5; 6/4; ; ; 6/5; ; ; 8/5; ; 16/11; 7/5; ; 7/5; ; 7/5; ; ; ; ; 6/4; ; 
Draw; 13/5; 5/2; ; ; 11/4; 5/2; 11/4; 13/5; 14/5; ; ; 5/2; ; ; 5/2; ; 11/4; 13/5; ; 13/5; ; 13/5; ; ; ; ; 23/10; ; 
META; english/fa-cup/chippenham-town-v-poole-town; 2016-09-17 16:23:40 GMT+3; 2016-09-17 15:00; e70300-dr003
Poole Town; 7/5; 11/8; ; 31/20; 6/4; 7/5; 29/20; 7/5; 6/4; ; ; 6/5; ; ; 29/20; ; 16/11; 7/5; ; 7/5; ; 7/5; ; ; ; ; 21/20; ; 
Chippenham Town; 7/5; 7/5; ; 6/4; 6/4; 7/5; 8/5; 7/5; 8/5; ; ; 8/5; ; ; 29/20; ; 6/4; 7/5; ; 7/5; ; 7/5; ; ; ; ; 1/16; ; 
Draw; 13/5; 5/2; ; 5/2; 11/4; 5/2; 11/4; 13/5; 14/5; ; ; 5/2; ; ; 9/4; ; 11/4; 28/11; ; 13/5; ; 28/11; ; ; ; ; 19/10; ; 
