META; english/fa-cup/eastleigh-v-north-leigh; 2016-10-10 16:23:47 GMT+3; 2016-10-15 15:00; e70300-dr003
Eastleigh; 1/4; ; ; ; ; ; ; ; ; ; 1/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 9/2; ; ; ; ; ; ; ; ; ; 21/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
North Leigh; 13/2; ; ; ; ; ; ; ; ; ; 10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/eastleigh-v-north-leigh; 2016-10-10 20:24:56 GMT+3; 2016-10-15 15:00; e70300-dr003
Eastleigh; 1/4; ; 2/7; ; 2/9; ; 1/4; ; ; ; ; ; ; ; ; 1/4; ; ; ; ; ; 3/10; ; ; ; ; ; ; 
Draw; 9/2; ; 9/2; ; 4; ; 9/2; ; ; ; ; ; ; ; ; 9/2; ; ; ; ; ; 9/2; ; ; ; ; ; ; 
North Leigh; 13/2; ; 10; ; 8; ; 11; ; ; ; ; ; ; ; ; 17/2; ; ; ; ; ; 12; ; ; ; ; ; ; 
META; english/fa-cup/eastleigh-v-north-leigh; 2016-10-11 00:22:29 GMT+3; 2016-10-15 15:00; e70300-dr003
Eastleigh; 1/4; ; 2/7; ; 2/9; ; 2/9; 1/5; ; ; ; ; ; ; ; 1/4; ; ; ; ; ; 3/10; ; ; ; ; ; ; 
META; english/fa-cup/eastleigh-v-north-leigh; 2016-10-11 12:24:12 GMT+3; 2016-10-15 15:00; e70300-dr003
Eastleigh; 1/4; ; 2/7; ; 2/9; 1/4; 2/9; 1/5; 3/10; ; ; ; ; ; ; 1/4; 3/13; ; ; ; 3/13; 3/10; ; ; ; ; ; ; 
Draw; 9/2; ; 9/2; ; 9/2; 9/2; 9/2; 5; 21/4; ; ; ; ; ; ; 5; 49/11; ; ; ; 49/11; 9/2; ; ; ; ; ; ; 
North Leigh; 13/2; ; 10; ; 8; 13/2; 19/2; 17/2; 17/2; ; ; ; ; ; ; 17/2; 27/4; ; ; ; 27/4; 12; ; ; ; ; ; ; 
META; english/fa-cup/eastleigh-v-north-leigh; 2016-10-11 16:24:41 GMT+3; 2016-10-15 15:00; e70300-dr003
Eastleigh; 1/4; ; 2/7; 1/4; 2/9; 1/4; 1/5; 1/5; 3/10; ; ; ; 1/4; ; ; 1/4; 2/9; ; ; ; 2/9; 3/10; ; ; ; ; ; ; 
Draw; 9/2; ; 9/2; 4; 9/2; 9/2; 9/2; 9/2; 21/4; ; ; ; 19/4; ; ; 5; 49/11; ; ; ; 49/11; 9/2; ; ; ; ; ; ; 
North Leigh; 13/2; ; 10; 17/2; 8; 13/2; 10; 8; 17/2; ; ; ; 8; ; ; 17/2; 7; ; ; ; 7; 12; ; ; ; ; ; ; 
META; english/fa-cup/eastleigh-v-north-leigh; 2016-10-11 20:24:14 GMT+3; 2016-10-15 15:00; e70300-dr003
Eastleigh; 1/4; ; 2/7; 1/4; 2/9; 1/4; 2/9; 1/5; 3/10; ; ; ; ; ; ; 1/4; 3/13; ; ; ; 3/13; 3/10; ; ; ; ; ; ; 
Draw; 9/2; ; 9/2; 4; 9/2; 9/2; 9/2; 9/2; 21/4; ; ; ; ; ; ; 5; 9/2; ; ; ; 9/2; 9/2; ; ; ; ; ; ; 
North Leigh; 13/2; ; 10; 17/2; 8; 13/2; 9; 8; 17/2; ; ; ; ; ; ; 17/2; 27/4; ; ; ; 27/4; 12; ; ; ; ; ; ; 
META; english/fa-cup/eastleigh-v-north-leigh; 2016-10-12 00:22:58 GMT+3; 2016-10-15 15:00; e70300-dr003
Eastleigh; 1/4; ; 2/7; 1/4; 2/9; 1/4; 2/9; 1/5; 3/10; ; ; ; 1/4; ; ; 1/4; 3/13; ; ; ; 3/13; 3/10; ; ; ; ; ; ; 
Draw; 9/2; ; 9/2; 4; 9/2; 9/2; 9/2; 9/2; 21/4; ; ; ; 19/4; ; ; 5; 9/2; ; ; ; 9/2; 9/2; ; ; ; ; ; ; 
North Leigh; 13/2; ; 10; 17/2; 8; 13/2; 9; 8; 17/2; ; ; ; 8; ; ; 17/2; 27/4; ; ; ; 27/4; 12; ; ; ; ; ; ; 
META; english/fa-cup/eastleigh-v-north-leigh; 2016-10-12 08:22:56 GMT+3; 2016-10-15 15:00; e70300-dr003
Eastleigh; 1/4; ; 2/7; 1/4; 2/9; 1/4; 2/9; 1/5; 3/10; ; ; ; 1/4; ; ; 1/4; 3/13; ; ; ; 3/13; 3/10; ; ; ; ; ; ; 
Draw; 9/2; ; 9/2; 4; 9/2; 9/2; 9/2; 9/2; 21/4; ; ; ; 19/4; ; ; 5; 9/2; ; ; ; 9/2; 9/2; ; ; ; ; ; ; 
North Leigh; 13/2; ; 10; 17/2; 8; 13/2; 9; 8; 17/2; ; ; ; 8; ; ; 17/2; 27/4; ; ; ; 27/4; 12; ; ; ; ; ; ; 
META; english/fa-cup/eastleigh-v-north-leigh; 2016-10-12 12:25:05 GMT+3; 2016-10-15 15:00; e70300-dr003
Eastleigh; 1/4; ; 7/25; 1/4; 2/9; 1/4; 2/9; 1/5; 3/10; ; ; ; 1/4; ; ; 1/4; 4/17; ; ; ; 4/17; 2/7; ; ; ; ; ; ; 
Draw; 9/2; ; 9/2; 4; 9/2; 9/2; 9/2; 9/2; 21/4; ; ; ; 19/4; ; ; 5; 49/11; ; ; ; 49/11; 24/5; ; ; ; ; ; ; 
North Leigh; 13/2; ; 10; 17/2; 8; 13/2; 9; 8; 17/2; ; ; ; 8; ; ; 17/2; 13/2; ; ; ; 13/2; 12; ; ; ; ; ; ; 
META; english/fa-cup/eastleigh-v-north-leigh; 2016-10-12 16:24:48 GMT+3; 2016-10-15 15:00; e70300-dr003
Eastleigh; 1/4; ; 7/25; 1/4; 2/9; 1/4; 2/9; 1/5; 3/10; ; ; ; 1/4; ; ; 1/4; 3/13; ; 5/18; ; 3/13; 2/7; ; ; ; ; ; ; 
Draw; 9/2; ; 9/2; 4; 9/2; 9/2; 9/2; 9/2; 21/4; ; ; ; 19/4; ; ; 5; 49/11; ; 9/2; ; 49/11; 24/5; ; ; ; ; ; ; 
North Leigh; 13/2; ; 10; 17/2; 8; 13/2; 9; 8; 17/2; ; ; ; 8; ; ; 17/2; 27/4; ; 13/2; ; 27/4; 12; ; ; ; ; ; ; 
META; english/fa-cup/eastleigh-v-north-leigh; 2016-10-12 20:24:35 GMT+3; 2016-10-15 15:00; e70300-dr003
Eastleigh; 1/4; ; 7/25; 1/4; 2/9; 1/4; 2/9; 1/5; 3/10; ; ; ; 1/4; ; ; 1/4; 3/13; ; 5/18; ; 3/13; 2/7; ; ; ; ; ; ; 
Draw; 9/2; ; 9/2; 4; 9/2; 9/2; 9/2; 9/2; 21/4; ; ; ; 19/4; ; ; 5; 49/11; ; 9/2; ; 49/11; 24/5; ; ; ; ; ; ; 
North Leigh; 13/2; ; 10; 17/2; 8; 13/2; 9; 8; 17/2; ; ; ; 8; ; ; 17/2; 27/4; ; 13/2; ; 27/4; 12; ; ; ; ; ; ; 
META; english/fa-cup/eastleigh-v-north-leigh; 2016-10-13 10:48:37 GMT+3; 2016-10-15 15:00; e70300-dr003
Eastleigh; 1/4; ; 7/25; 1/4; 2/9; 1/4; 2/9; 1/5; 3/10; ; ; ; 1/4; ; ; 1/4; 4/17; ; 5/18; ; 4/17; 2/7; ; ; ; ; ; ; 
Draw; 9/2; ; 9/2; 4; 9/2; 9/2; 9/2; 9/2; 21/4; ; ; ; 19/4; ; ; 5; 49/11; ; 9/2; ; 49/11; 24/5; ; ; ; ; ; ; 
North Leigh; 13/2; ; 10; 17/2; 8; 13/2; 9; 8; 17/2; ; ; ; 8; ; ; 17/2; 13/2; ; 13/2; ; 13/2; 12; ; ; ; ; ; ; 
META; english/fa-cup/eastleigh-v-north-leigh; 2016-10-13 12:23:30 GMT+3; 2016-10-15 15:00; e70300-dr003
Eastleigh; 1/4; ; 7/25; 1/4; 2/9; 1/4; 2/9; 1/5; 3/10; ; ; ; 1/4; ; 1/4; 1/4; 3/13; 2/7; 5/18; 2/7; 4/17; 2/7; ; 2/7; 1/4; ; ; ; 
Draw; 9/2; ; 9/2; 4; 9/2; 9/2; 19/4; 9/2; 21/4; ; ; ; 19/4; ; 19/4; 5; 49/11; 5; 9/2; 5; 9/2; 24/5; ; 5; 5; ; ; ; 
North Leigh; 13/2; ; 10; 8; 15/2; 13/2; 17/2; 8; 17/2; ; ; ; 8; ; 9; 17/2; 13/2; 29/4; 13/2; 36/5; 13/2; 12; ; 29/4; 8; ; ; ; 
META; english/fa-cup/eastleigh-v-north-leigh; 2016-10-13 16:23:49 GMT+3; 2016-10-15 15:00; e70300-dr003
Eastleigh; 1/4; ; 7/25; 1/4; 2/9; 1/4; 2/9; 1/5; 3/10; ; 1/4; ; 1/4; ; 1/4; 1/4; 3/13; 2/7; 5/18; 2/7; 3/13; 2/7; ; 2/7; 1/4; ; 1/100; ; 
Draw; 9/2; ; 9/2; 4; 9/2; 9/2; 19/4; 9/2; 21/4; ; 21/5; ; 19/4; ; 19/4; 9/2; 49/11; 5; 9/2; 5; 49/11; 24/5; ; 5; 5; ; ; ; 
North Leigh; 13/2; ; 10; 8; 15/2; 13/2; 17/2; 8; 17/2; ; 10; ; 8; ; 9; 17/2; 13/2; 29/4; 13/2; 36/5; 13/2; 12; ; 29/4; 8; ; 1/100; ; 
META; english/fa-cup/eastleigh-v-north-leigh; 2016-10-13 20:24:14 GMT+3; 2016-10-15 15:00; e70300-dr003
Eastleigh; 1/4; 2/9; 7/25; 1/4; 2/9; 1/4; 2/9; 1/5; 3/10; ; 1/4; ; 1/4; ; 1/4; 1/4; 4/17; 2/7; 5/18; 2/7; 4/17; 2/7; ; 2/7; 1/4; ; 2/11; ; 
Draw; 9/2; 4; 9/2; 4; 9/2; 9/2; 19/4; 9/2; 21/4; ; 21/5; ; 19/4; ; 19/4; 5; 50/11; 5; 9/2; 5; 50/11; 24/5; ; 5; 5; ; 4; ; 
North Leigh; 13/2; 17/2; 10; 8; 8; 13/2; 17/2; 8; 17/2; ; 10; ; 8; ; 9; 17/2; 7; 29/4; 13/2; 36/5; 7; 12; ; 29/4; 8; ; 9; ; 
META; english/fa-cup/eastleigh-v-north-leigh; 2016-10-14 00:22:55 GMT+3; 2016-10-15 15:00; e70300-dr003
Eastleigh; 1/4; 2/9; 7/25; 1/4; 2/9; 1/4; 2/9; 1/5; 3/10; ; 1/4; ; 1/4; 1/5; 1/4; 1/4; 4/17; 2/7; 5/18; 2/7; 4/17; 2/7; ; 2/7; 1/4; ; 1/5; ; 
Draw; 9/2; 4; 9/2; 4; 9/2; 9/2; 19/4; 9/2; 21/4; ; 21/5; ; 19/4; 9/2; 19/4; 5; 23/5; 5; 9/2; 5; ; 24/5; ; 5; 5; ; 4; ; 
North Leigh; 13/2; 17/2; 10; 8; 8; 13/2; 17/2; 8; 17/2; ; 10; ; 8; 10; 9; 17/2; 27/4; 29/4; 13/2; 36/5; ; 12; ; 29/4; 8; ; 9; ; 
META; english/fa-cup/eastleigh-v-north-leigh; 2016-10-14 04:23:25 GMT+3; 2016-10-15 15:00; e70300-dr003
Eastleigh; 1/4; 2/9; 7/25; 1/4; 2/9; 1/4; 2/9; 1/5; 3/10; ; 1/4; ; 1/4; 1/5; 1/4; 1/4; 4/17; 2/7; 5/18; 2/7; 4/17; 2/7; ; 2/7; 1/4; ; 1/5; ; 
Draw; 9/2; 4; 9/2; 4; 9/2; 9/2; 19/4; 9/2; 21/4; ; 21/5; ; 19/4; 9/2; 19/4; 5; 50/11; 5; 9/2; 5; 50/11; 24/5; ; 5; 5; ; 4; ; 
North Leigh; 13/2; 17/2; 10; 8; 8; 13/2; 17/2; 8; 17/2; ; 10; ; 8; 10; 9; 17/2; 27/4; 29/4; 13/2; 36/5; 27/4; 12; ; 29/4; 8; ; 9; ; 
META; english/fa-cup/eastleigh-v-north-leigh; 2016-10-14 05:47:37 GMT+3; 2016-10-15 15:00; e70300-dr003
Eastleigh; 1/4; 2/9; 7/25; 1/4; 2/9; 1/4; 2/9; 1/5; 3/10; ; 1/4; ; 1/4; 1/5; 1/4; 1/4; 4/17; 2/7; 5/18; 2/7; 4/17; 2/7; ; 2/7; 1/4; ; 1/5; ; 
Draw; 9/2; 4; 9/2; 4; 9/2; 9/2; 19/4; 9/2; 21/4; ; 21/5; ; 19/4; 9/2; 19/4; 9/2; 50/11; 5; 9/2; 5; 50/11; 24/5; ; 5; 5; ; 4; ; 
North Leigh; 13/2; 17/2; 10; 8; 8; 13/2; 17/2; 8; 17/2; ; 10; ; 8; 10; 9; 17/2; 27/4; 29/4; 13/2; 36/5; 27/4; 12; ; 29/4; 8; ; 9; ; 
META; english/fa-cup/eastleigh-v-north-leigh; 2016-10-14 06:35:58 GMT+3; 2016-10-15 15:00; e70300-dr003
Eastleigh; 1/4; 2/9; 7/25; 1/4; 2/9; 1/4; 2/9; 1/5; 3/10; ; 1/4; ; 1/4; 1/5; 1/4; 1/4; 4/17; 2/7; 5/18; 2/7; ; ; ; 2/7; 1/4; ; 1/5; ; 
Draw; 9/2; 4; 9/2; 4; 9/2; 9/2; 19/4; 9/2; 21/4; ; 21/5; ; 19/4; 9/2; 19/4; 9/2; 50/11; 5; 9/2; 5; ; ; ; 5; 5; ; 4; ; 
North Leigh; 13/2; 17/2; 10; 8; 8; 13/2; 17/2; 8; 17/2; ; 10; ; 8; 10; 9; 17/2; 27/4; 29/4; 13/2; 36/5; ; ; ; 29/4; 8; ; 9; ; 
META; english/fa-cup/eastleigh-v-north-leigh; 2016-10-14 07:47:24 GMT+3; 2016-10-15 15:00; e70300-dr003
Eastleigh; 1/4; 2/9; 7/25; 1/4; 2/9; 1/4; 2/9; 1/5; 3/10; ; 1/4; ; 1/4; 1/5; 1/4; 1/4; 4/17; 2/7; 5/18; 2/7; 4/17; 2/7; ; 2/7; 1/4; ; 1/5; ; 
Draw; 9/2; 4; 9/2; 4; 9/2; 9/2; 19/4; 9/2; 21/4; ; 21/5; ; 19/4; 9/2; 19/4; 9/2; 50/11; 5; 9/2; 5; 50/11; 24/5; ; 5; 5; ; 4; ; 
North Leigh; 13/2; 17/2; 10; 8; 8; 13/2; 17/2; 8; 17/2; ; 10; ; 8; 10; 9; 17/2; 7; 29/4; 13/2; 36/5; 7; 12; ; 29/4; 8; ; 9; ; 
META; english/fa-cup/eastleigh-v-north-leigh; 2016-10-14 08:23:19 GMT+3; 2016-10-15 15:00; e70300-dr003
Eastleigh; 1/4; 2/9; 7/25; 1/4; 2/9; 1/4; 2/9; 1/5; 3/10; ; 1/4; ; 1/4; 1/5; 1/4; 1/4; 4/17; 2/7; 5/18; 2/7; 4/17; 2/7; ; 2/7; 1/4; ; 1/5; ; 
Draw; 9/2; 4; 9/2; 4; 9/2; 9/2; 19/4; 9/2; 21/4; ; 21/5; ; 19/4; 9/2; 19/4; 9/2; 50/11; 5; 9/2; 5; 50/11; 24/5; ; 5; 5; ; 4; ; 
North Leigh; 13/2; 17/2; 10; 8; 8; 13/2; 17/2; 8; 17/2; ; 10; ; 8; 10; 9; 17/2; 7; 29/4; 13/2; 36/5; 7; 12; ; 29/4; 8; ; 9; ; 
META; english/fa-cup/eastleigh-v-north-leigh; 2016-10-14 09:47:23 GMT+3; 2016-10-15 15:00; e70300-dr003
Eastleigh; 1/4; 2/9; 7/25; 1/4; 2/9; 1/4; 2/9; 1/5; 3/10; ; 1/4; ; 1/4; 1/5; 1/4; 1/4; 4/17; 2/7; 5/18; 2/7; 4/17; 2/7; ; 2/7; 1/4; ; 1/5; ; 
Draw; 9/2; 4; 9/2; 4; 9/2; 9/2; 19/4; 9/2; 21/4; ; 21/5; ; 19/4; 9/2; 19/4; 9/2; 50/11; 5; 9/2; 5; 50/11; 24/5; ; 5; 5; ; 4; ; 
North Leigh; 13/2; 17/2; 10; 8; 8; 13/2; 17/2; 8; 17/2; ; 10; ; 8; 10; 9; 17/2; 7; 29/4; 13/2; 36/5; 7; 12; ; 29/4; 8; ; 9; ; 
META; english/fa-cup/eastleigh-v-north-leigh; 2016-10-14 11:47:58 GMT+3; 2016-10-15 15:00; e70300-dr003
Eastleigh; 1/4; 2/9; 7/25; 1/4; 2/9; 1/4; 2/9; 1/5; 3/10; ; 1/4; 1/5; 1/4; 1/5; 1/4; 1/4; 4/17; 2/7; 5/18; 2/7; 4/17; 2/7; ; 2/7; 1/4; ; 1/5; ; 
Draw; 9/2; 4; 9/2; 4; 9/2; 9/2; 19/4; 9/2; 21/4; ; 21/5; 9/2; 19/4; 9/2; 19/4; 9/2; 50/11; 5; 9/2; 5; 50/11; 24/5; ; 5; 5; ; 4; ; 
North Leigh; 13/2; 17/2; 10; 8; 8; 13/2; 17/2; 8; 17/2; ; 10; 8; 8; 10; 9; 17/2; 7; 29/4; 13/2; 36/5; 7; 12; ; 29/4; 8; ; 9; ; 
META; english/fa-cup/eastleigh-v-north-leigh; 2016-10-14 12:24:34 GMT+3; 2016-10-15 15:00; e70300-dr003
Eastleigh; 1/4; 2/9; 7/25; 1/4; 1/4; 1/4; 2/9; 1/5; 3/10; ; 1/4; 1/5; 1/4; 1/5; 1/4; 1/4; 4/17; 2/7; 5/18; 2/7; 4/17; 2/7; ; 2/7; 1/4; ; 1/5; ; 
Draw; 9/2; 4; 9/2; 4; 9/2; 9/2; 19/4; 9/2; 21/4; ; 21/5; 9/2; 19/4; 9/2; 19/4; 9/2; 50/11; 5; 9/2; 5; 50/11; 24/5; ; 5; 5; ; 4; ; 
North Leigh; 13/2; 17/2; 10; 8; 17/2; 13/2; 17/2; 8; 17/2; ; 10; 8; 8; 10; 9; 17/2; 7; 29/4; 13/2; 36/5; 7; 12; ; 29/4; 8; ; 9; ; 
META; english/fa-cup/eastleigh-v-north-leigh; 2016-10-14 13:09:22 GMT+3; 2016-10-15 15:00; e70300-dr003
Eastleigh; 1/4; 2/9; 7/25; 1/4; 1/4; 1/4; 2/9; 1/5; 3/10; ; 1/4; 1/5; 1/4; 1/5; 1/4; 1/4; 4/17; 2/7; 5/18; 2/7; 4/17; 2/7; ; 2/7; 1/4; ; 1/5; ; 
Draw; 9/2; 4; 9/2; 4; 9/2; 9/2; 19/4; 9/2; 21/4; ; 21/5; 9/2; 19/4; 9/2; 19/4; 9/2; 50/11; 5; 9/2; 5; 50/11; 24/5; ; 5; 5; ; 4; ; 
North Leigh; 13/2; 17/2; 10; 8; 17/2; 13/2; 17/2; 8; 17/2; ; 10; 8; 8; 10; 9; 17/2; 7; 29/4; 13/2; 36/5; 7; 12; ; 29/4; 8; ; 9; ; 
META; english/fa-cup/eastleigh-v-north-leigh; 2016-10-14 13:48:16 GMT+3; 2016-10-15 15:00; e70300-dr003
Eastleigh; 1/4; 2/9; 7/25; 1/4; 1/4; 1/4; 2/9; 1/5; 3/10; ; 1/4; 1/5; 1/4; 1/5; 1/4; 1/4; 4/17; 2/7; 5/18; 2/7; 4/17; 2/7; ; 2/7; 1/4; ; 1/5; ; 
Draw; 9/2; 4; 9/2; 4; 9/2; 9/2; 19/4; 9/2; 21/4; ; 21/5; 9/2; 19/4; 9/2; 19/4; 9/2; 50/11; 5; 9/2; 5; 50/11; 24/5; ; 5; 5; ; 4; ; 
North Leigh; 13/2; 17/2; 10; 8; 17/2; 13/2; 17/2; 8; 17/2; ; 10; 8; 8; 10; 9; 17/2; 7; 29/4; 13/2; 36/5; 7; 12; ; 29/4; 8; ; 9; ; 
META; english/fa-cup/eastleigh-v-north-leigh; 2016-10-14 15:47:53 GMT+3; 2016-10-15 15:00; e70300-dr003
Eastleigh; 1/4; 2/9; 7/25; 1/4; 1/4; 1/4; 2/9; 1/5; 3/10; ; 1/4; 1/5; 1/4; 1/5; 1/4; 1/4; 4/17; 2/7; 5/18; 2/7; 4/17; 2/7; ; 2/7; 1/4; ; 1/5; ; 
Draw; 9/2; 4; 9/2; 4; 9/2; 9/2; 19/4; 9/2; 21/4; ; 21/5; 9/2; 19/4; 9/2; 19/4; 9/2; 50/11; 5; 9/2; 5; 50/11; 24/5; ; 5; 5; ; 4; ; 
North Leigh; 13/2; 17/2; 10; 8; 17/2; 13/2; 17/2; 8; 17/2; ; 10; 8; 8; 10; 9; 17/2; 7; 29/4; 13/2; 36/5; 7; 12; ; 29/4; 8; ; 9; ; 
META; english/fa-cup/eastleigh-v-north-leigh; 2016-10-14 16:24:39 GMT+3; 2016-10-15 15:00; e70300-dr003
Eastleigh; 1/4; 2/9; 7/25; 1/4; 1/4; 1/4; 2/9; 1/5; 3/10; ; ; 1/5; 1/4; 1/5; 1/4; 1/4; 4/17; 2/7; 5/18; 2/7; 4/17; 2/7; ; 2/7; 1/4; ; 1/5; ; 
Draw; 9/2; 4; 9/2; 4; 9/2; 9/2; 19/4; 9/2; 21/4; ; ; 9/2; 19/4; 9/2; 19/4; 9/2; 50/11; 5; 9/2; 5; 50/11; 24/5; ; 5; 5; ; 4; ; 
North Leigh; 13/2; 17/2; 10; 8; 17/2; 13/2; 17/2; 8; 17/2; ; ; 8; 8; 10; 9; 17/2; 7; 29/4; 13/2; 36/5; 7; 12; ; 29/4; 8; ; 9; ; 
META; english/fa-cup/eastleigh-v-north-leigh; 2016-10-14 17:47:38 GMT+3; 2016-10-15 15:00; e70300-dr003
Eastleigh; 1/4; 2/9; 7/25; 1/4; 1/4; 1/4; 2/9; 1/5; 3/10; ; 1/4; 1/5; 1/4; 1/5; 1/4; 1/4; 4/17; 2/7; 5/18; 2/7; 4/17; 2/7; ; 2/7; 1/4; ; 1/5; ; 
Draw; 9/2; 4; 9/2; 4; 9/2; 9/2; 19/4; 9/2; 21/4; ; 21/5; 9/2; 19/4; 9/2; 19/4; 9/2; 50/11; 5; 9/2; 5; 50/11; 24/5; ; 5; 5; ; 4; ; 
North Leigh; 13/2; 17/2; 10; 8; 17/2; 13/2; 17/2; 8; 17/2; ; 10; 8; 8; 10; 9; 17/2; 7; 29/4; 13/2; 36/5; 7; 12; ; 29/4; 8; ; 9; ; 
META; english/fa-cup/eastleigh-v-north-leigh; 2016-10-14 18:39:07 GMT+3; 2016-10-15 15:00; e70300-dr003
Eastleigh; 1/4; 2/9; 7/25; 1/4; 1/4; 1/4; 2/9; 1/5; 3/10; ; 1/4; 1/5; 1/4; 1/5; 1/4; 1/4; 4/17; 2/7; 5/18; 2/7; 4/17; 2/7; ; 2/7; 1/4; ; 1/5; ; 
Draw; 9/2; 4; 9/2; 4; 9/2; 9/2; 19/4; 9/2; 21/4; ; 21/5; 9/2; 19/4; 9/2; 19/4; 9/2; 50/11; 5; 9/2; 5; 50/11; 24/5; ; 5; 5; ; 4; ; 
North Leigh; 13/2; 17/2; 10; 8; 17/2; 13/2; 17/2; 8; 17/2; ; 10; 8; 8; 10; 9; 17/2; 7; 29/4; 13/2; 36/5; 7; 12; ; 29/4; 8; ; 9; ; 
META; english/fa-cup/eastleigh-v-north-leigh; 2016-10-14 19:48:12 GMT+3; 2016-10-15 15:00; e70300-dr003
Eastleigh; 1/4; 2/9; 7/25; 1/4; 1/4; 1/4; 2/9; 1/5; 3/10; ; 1/4; 1/5; 1/4; 1/5; 1/4; 1/4; 4/17; 2/7; 5/18; 2/7; 4/17; 2/7; ; 2/7; 1/4; ; 1/5; ; 
Draw; 9/2; 4; 9/2; 4; 9/2; 9/2; 19/4; 9/2; 21/4; ; 21/5; 9/2; 19/4; 9/2; 19/4; 9/2; 50/11; 5; 9/2; 5; 50/11; 24/5; ; 5; 5; ; 4; ; 
North Leigh; 13/2; 17/2; 10; 8; 17/2; 13/2; 17/2; 8; 17/2; ; 10; 8; 8; 10; 9; 17/2; 7; 29/4; 13/2; 36/5; 7; 12; ; 29/4; 8; ; 9; ; 
META; english/fa-cup/eastleigh-v-north-leigh; 2016-10-14 20:23:24 GMT+3; 2016-10-15 15:00; e70300-dr003
Eastleigh; 1/4; 2/9; 7/25; 1/4; 1/4; 1/4; 2/9; 1/5; 3/10; ; 1/4; 1/5; 1/4; 1/5; 1/4; 1/4; 4/17; 2/7; 5/18; 2/7; 4/17; 2/7; ; 2/7; 1/4; ; 1/5; ; 
Draw; 9/2; 4; 9/2; 4; 9/2; 9/2; 19/4; 9/2; 21/4; ; 21/5; 9/2; 19/4; 9/2; 19/4; 9/2; 50/11; 5; 9/2; 5; 50/11; 24/5; ; 5; 5; ; 4; ; 
North Leigh; 13/2; 17/2; 10; 8; 17/2; 13/2; 17/2; 8; 17/2; ; 10; 8; 8; 10; 9; 17/2; 7; 29/4; 13/2; 36/5; 7; 12; ; 29/4; 8; ; 9; ; 
META; english/fa-cup/eastleigh-v-north-leigh; 2016-10-14 21:48:31 GMT+3; 2016-10-15 15:00; e70300-dr003
