META; english/fa-cup/torquay-v-woking; 2016-10-10 16:24:15 GMT+3; 2016-10-15 15:00; e70300-dr003
Draw; 12/5; ; 5/2; ; 23/10; 23/10; 12/5; 12/5; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/torquay-v-woking; 2016-10-11 16:25:23 GMT+3; 2016-10-15 15:00; e70300-dr003
Torquay; 5/4; ; 5/4; 23/20; 23/20; 23/20; 23/20; 11/10; 13/10; ; ; ; 6/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Woking; 21/10; ; 41/20; 15/8; 7/4; 37/20; 19/10; 9/5; 2; ; ; ; 39/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 12/5; ; 5/2; 12/5; 23/10; 23/10; 12/5; 12/5; 5/2; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/torquay-v-woking; 2016-10-11 20:25:09 GMT+3; 2016-10-15 15:00; e70300-dr003
Torquay; 6/5; ; 5/4; 6/5; 23/20; 23/20; 23/20; 11/10; 13/10; 5/4; ; ; 6/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Woking; 11/5; ; 41/20; 15/8; 9/5; 37/20; 19/10; 9/5; 2; 2; ; ; 39/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 12/5; ; 49/20; 23/10; 9/4; 23/10; 12/5; 12/5; 5/2; 5/2; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/torquay-v-woking; 2016-10-12 00:23:39 GMT+3; 2016-10-15 15:00; e70300-dr003
Torquay; 6/5; ; 5/4; 6/5; 23/20; 23/20; 23/20; 11/10; 13/10; 5/4; ; ; 6/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Woking; 11/5; ; 41/20; 15/8; 9/5; 37/20; 19/10; 9/5; 2; 2; ; ; 39/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 12/5; ; 49/20; 23/10; 9/4; 23/10; 12/5; 12/5; 5/2; 5/2; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/torquay-v-woking; 2016-10-12 08:23:43 GMT+3; 2016-10-15 15:00; e70300-dr003
Torquay; 6/5; ; 5/4; 23/20; 23/20; 23/20; 23/20; 11/10; 13/10; 5/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Woking; 11/5; ; 41/20; 19/10; 9/5; 37/20; 19/10; 9/5; 2; 2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 12/5; ; 49/20; 23/10; 23/10; 23/10; 12/5; 12/5; 5/2; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/torquay-v-woking; 2016-10-12 12:25:54 GMT+3; 2016-10-15 15:00; e70300-dr003
Torquay; 6/5; ; 5/4; 23/20; 23/20; 23/20; 23/20; 11/10; 13/10; 5/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Woking; 11/5; ; 41/20; 19/10; 9/5; 37/20; 19/10; 9/5; 2; 2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 12/5; ; 49/20; 23/10; 9/4; 23/10; 12/5; 12/5; 5/2; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/torquay-v-woking; 2016-10-12 16:25:36 GMT+3; 2016-10-15 15:00; e70300-dr003
Torquay; 6/5; ; 5/4; 23/20; 23/20; 23/20; 23/20; 11/10; 13/10; 5/4; ; ; 6/5; ; ; ; ; ; 6/5; ; ; ; ; ; ; ; ; ; 
Woking; 11/5; ; 41/20; 19/10; 9/5; 37/20; 19/10; 9/5; 2; 2; ; ; 39/20; ; ; ; ; ; 24/13; ; ; ; ; ; ; ; ; ; 
Draw; 12/5; ; 49/20; 23/10; 23/10; 23/10; 12/5; 12/5; 5/2; 5/2; ; ; 12/5; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/torquay-v-woking; 2016-10-12 20:25:33 GMT+3; 2016-10-15 15:00; e70300-dr003
Torquay; 6/5; ; 5/4; 23/20; 23/20; 23/20; 23/20; 11/10; 13/10; 5/4; ; ; ; ; ; ; ; ; 6/5; ; ; ; ; ; ; ; ; ; 
Woking; 11/5; ; 41/20; 15/8; 9/5; 37/20; 19/10; 9/5; 2; 21/10; ; ; ; ; ; ; ; ; 24/13; ; ; ; ; ; ; ; ; ; 
Draw; 12/5; ; 49/20; 12/5; 9/4; 23/10; 12/5; 12/5; 5/2; 23/10; ; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/torquay-v-woking; 2016-10-13 10:49:32 GMT+3; 2016-10-15 15:00; e70300-dr003
Torquay; 6/5; ; 5/4; 23/20; 23/20; 23/20; 23/20; 11/10; 13/10; 5/4; ; ; 6/5; ; ; ; ; ; 6/5; ; ; ; ; ; ; ; ; ; 
Woking; 11/5; ; 41/20; 15/8; 9/5; 37/20; 19/10; 9/5; 2; 21/10; ; ; 39/20; ; ; ; ; ; 24/13; ; ; ; ; ; ; ; ; ; 
Draw; 12/5; ; 49/20; 12/5; 9/4; 23/10; 12/5; 12/5; 5/2; 23/10; ; ; 12/5; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/torquay-v-woking; 2016-10-13 12:24:12 GMT+3; 2016-10-15 15:00; e70300-dr003
Torquay; 6/5; ; 5/4; 23/20; 23/20; 23/20; 23/20; 11/10; 13/10; 5/4; ; ; 6/5; ; 5/4; ; ; ; 6/5; ; ; ; ; 6/5; ; ; ; ; 
Woking; 11/5; ; 41/20; 15/8; 9/5; 37/20; 19/10; 9/5; 2; 21/10; ; ; 39/20; ; 21/10; ; ; ; 24/13; ; ; ; ; 11/5; ; ; ; ; 
Draw; 12/5; ; 49/20; 12/5; 9/4; 23/10; 12/5; 12/5; 5/2; 23/10; ; ; 12/5; ; 23/10; ; ; ; 12/5; ; ; ; ; 12/5; ; ; ; ; 
META; english/fa-cup/torquay-v-woking; 2016-10-13 16:24:37 GMT+3; 2016-10-15 15:00; e70300-dr003
Torquay; 6/5; ; 5/4; 23/20; 23/20; 23/20; 23/20; 11/10; 13/10; 5/4; 6/5; ; 6/5; ; 5/4; ; ; ; 6/5; ; ; ; ; 6/5; ; ; 1/100; ; 
Woking; 11/5; ; 41/20; 15/8; 9/5; 37/20; 19/10; 9/5; 2; 21/10; 19/10; ; 39/20; ; 21/10; ; ; ; 24/13; ; ; ; ; 11/5; ; ; 1/100; ; 
Draw; 12/5; ; 49/20; 12/5; 9/4; 23/10; 12/5; 12/5; 5/2; 23/10; 9/4; ; 12/5; ; 23/10; ; ; ; 12/5; ; ; ; ; 12/5; ; ; ; ; 
META; english/fa-cup/torquay-v-woking; 2016-10-13 20:25:05 GMT+3; 2016-10-15 15:00; e70300-dr003
Torquay; 6/5; 23/20; 5/4; 23/20; 23/20; 23/20; 23/20; 11/10; 13/10; 5/4; 6/5; ; 6/5; ; 5/4; ; ; ; 6/5; ; ; ; ; 6/5; ; ; 21/20; ; 
Woking; 11/5; 15/8; 41/20; 15/8; 9/5; 37/20; 19/10; 9/5; 2; 21/10; 19/10; ; 39/20; ; 21/10; ; ; ; 24/13; ; ; ; ; 11/5; ; ; 7/4; ; 
Draw; 12/5; 9/4; 49/20; 12/5; 9/4; 23/10; 12/5; 12/5; 5/2; 23/10; 9/4; ; 12/5; ; 23/10; ; ; ; 12/5; ; ; ; ; 12/5; ; ; 2; ; 
META; english/fa-cup/torquay-v-woking; 2016-10-14 00:23:41 GMT+3; 2016-10-15 15:00; e70300-dr003
Torquay; 6/5; 23/20; 5/4; 23/20; 23/20; 23/20; 23/20; 11/10; 13/10; 5/4; 6/5; ; 6/5; 23/20; 5/4; ; ; ; 6/5; ; ; ; ; 6/5; ; ; 21/20; ; 
Woking; 11/5; 15/8; 41/20; 15/8; 15/8; 37/20; 19/10; 9/5; 2; 21/10; 19/10; ; 39/20; 15/8; 21/10; ; ; ; 24/13; ; ; ; ; 11/5; ; ; 7/4; ; 
Draw; 12/5; 9/4; 49/20; 12/5; 11/5; 23/10; 12/5; 12/5; 5/2; 23/10; 9/4; ; 12/5; 11/5; 23/10; ; ; ; 12/5; ; ; ; ; 12/5; ; ; 2; ; 
META; english/fa-cup/torquay-v-woking; 2016-10-14 04:24:11 GMT+3; 2016-10-15 15:00; e70300-dr003
Torquay; 6/5; 6/5; 5/4; 23/20; 23/20; 23/20; 23/20; 11/10; 13/10; 5/4; 6/5; ; 6/5; 23/20; 5/4; ; ; ; 6/5; ; ; ; ; 6/5; ; ; 21/20; ; 
Woking; 11/5; 15/8; 41/20; 15/8; 15/8; 37/20; 19/10; 9/5; 2; 21/10; 19/10; ; 39/20; 15/8; 21/10; ; ; ; 24/13; ; ; ; ; 11/5; ; ; 7/4; ; 
Draw; 12/5; 11/5; 49/20; 12/5; 11/5; 23/10; 12/5; 12/5; 5/2; 23/10; 9/4; ; 12/5; 11/5; 23/10; ; ; ; 12/5; ; ; ; ; 12/5; ; ; 2; ; 
META; english/fa-cup/torquay-v-woking; 2016-10-14 08:24:04 GMT+3; 2016-10-15 15:00; e70300-dr003
Torquay; 6/5; 23/20; 5/4; 23/20; 23/20; 23/20; 23/20; 11/10; 13/10; 5/4; 6/5; ; 6/5; 23/20; 5/4; ; ; ; 6/5; ; ; ; ; 6/5; ; ; 21/20; ; 
Woking; 11/5; 19/10; 41/20; 15/8; 15/8; 37/20; 19/10; 9/5; 2; 21/10; 19/10; ; 39/20; 15/8; 21/10; ; ; ; 24/13; ; ; ; ; 11/5; ; ; 7/4; ; 
Draw; 12/5; 9/4; 49/20; 12/5; 11/5; 23/10; 12/5; 12/5; 5/2; 23/10; 9/4; ; 12/5; 11/5; 23/10; ; ; ; 12/5; ; ; ; ; 12/5; ; ; 2; ; 
META; english/fa-cup/torquay-v-woking; 2016-10-14 12:25:25 GMT+3; 2016-10-15 15:00; e70300-dr003
Torquay; 6/5; 23/20; 13/10; 23/20; 6/5; 23/20; 23/20; 11/10; 13/10; 5/4; 6/5; 5/4; 6/5; 23/20; 5/4; ; ; ; 6/5; ; ; ; ; 6/5; ; ; 21/20; ; 
Woking; 11/5; 19/10; 41/20; 15/8; 15/8; 37/20; 19/10; 9/5; 2; 21/10; 19/10; 6/4; 39/20; 15/8; 21/10; ; ; ; 24/13; ; ; ; ; 11/5; ; ; 9/5; ; 
Draw; 12/5; 9/4; 49/20; 12/5; 12/5; 23/10; 12/5; 12/5; 5/2; 23/10; 9/4; 13/5; 12/5; 11/5; 23/10; ; ; ; 12/5; ; ; ; ; 12/5; ; ; 2; ; 
META; english/fa-cup/torquay-v-woking; 2016-10-14 16:25:31 GMT+3; 2016-10-15 15:00; e70300-dr003
Torquay; 6/5; 23/20; 13/10; 23/20; 6/5; 23/20; 23/20; 11/10; 13/10; 5/4; 6/5; 5/4; 6/5; 23/20; 5/4; ; ; ; 6/5; ; ; ; ; 6/5; ; ; 21/20; ; 
Woking; 11/5; 19/10; 41/20; 15/8; 15/8; 37/20; 19/10; 9/5; 2; 21/10; 19/10; 6/4; 39/20; 15/8; 21/10; ; ; ; 24/13; ; ; ; ; 11/5; ; ; 9/5; ; 
Draw; 12/5; 9/4; 49/20; 12/5; 12/5; 23/10; 12/5; 12/5; 5/2; 23/10; 9/4; 13/5; 12/5; 11/5; 23/10; ; ; ; 12/5; ; ; ; ; 12/5; ; ; 2; ; 
META; english/fa-cup/torquay-v-woking; 2016-10-14 20:24:15 GMT+3; 2016-10-15 15:00; e70300-dr003
Torquay; 6/5; 23/20; 13/10; 23/20; 6/5; 23/20; 23/20; 11/10; 13/10; 5/4; 6/5; 5/4; 6/5; 23/20; 5/4; ; ; ; 6/5; ; ; ; ; 6/5; ; ; 6/5; ; 
Woking; 11/5; 19/10; 41/20; 15/8; 15/8; 37/20; 19/10; 9/5; 2; 21/10; 19/10; 6/4; 39/20; 15/8; 21/10; ; ; ; 24/13; ; ; ; ; 11/5; ; ; 2; ; 
Draw; 12/5; 9/4; 49/20; 12/5; 12/5; 23/10; 12/5; 12/5; 5/2; 23/10; 9/4; 13/5; 12/5; 11/5; 23/10; ; ; ; 12/5; ; ; ; ; 12/5; ; ; 23/10; ; 
META; english/fa-cup/torquay-v-woking; 2016-10-15 00:25:06 GMT+3; 2016-10-15 15:00; e70300-dr003
Torquay; 6/5; 23/20; 6/5; 23/20; 6/5; 23/20; 23/20; 11/10; 13/10; 5/4; 6/5; 5/4; 6/5; 23/20; 5/4; ; ; ; 6/5; ; ; ; ; 6/5; ; ; 6/5; ; 
Woking; 11/5; 15/8; 39/20; 15/8; 15/8; 37/20; 19/10; 9/5; 2; 21/10; 19/10; 6/4; 39/20; 15/8; 21/10; ; ; ; 24/13; ; ; ; ; 11/5; ; ; 19/10; ; 
Draw; 12/5; 9/4; 23/10; 12/5; 12/5; 23/10; 12/5; 12/5; 5/2; 23/10; 9/4; 13/5; 12/5; 11/5; 23/10; ; ; ; 12/5; ; ; ; ; 12/5; ; ; 23/10; ; 
META; english/fa-cup/torquay-v-woking; 2016-10-15 04:24:34 GMT+3; 2016-10-15 15:00; e70300-dr003
Torquay; 6/5; 6/5; 6/5; 23/20; 6/5; 23/20; 23/20; 11/10; 13/10; 5/4; 6/5; 5/4; 6/5; 23/20; 5/4; ; ; ; 6/5; ; ; ; ; 6/5; ; ; 6/5; ; 
Woking; 11/5; 15/8; 39/20; 15/8; 15/8; 37/20; 19/10; 9/5; 2; 21/10; 19/10; 6/4; 39/20; 15/8; 21/10; ; ; ; 24/13; ; ; ; ; 11/5; ; ; 19/10; ; 
Draw; 12/5; 11/5; 23/10; 12/5; 12/5; 23/10; 12/5; 12/5; 5/2; 23/10; 9/4; 13/5; 12/5; 11/5; 23/10; ; ; ; 12/5; ; ; ; ; 12/5; ; ; 23/10; ; 
META; english/fa-cup/torquay-v-woking; 2016-10-15 08:25:03 GMT+3; 2016-10-15 15:00; e70300-dr003
Torquay; 6/5; 6/5; 5/4; 23/20; 6/5; 23/20; 23/20; 11/10; 13/10; 5/4; 6/5; 5/4; 6/5; 23/20; 5/4; ; ; ; 6/5; ; ; ; ; 6/5; ; ; 6/5; ; 
Woking; 11/5; 15/8; 39/20; 15/8; 15/8; 37/20; 19/10; 9/5; 2; 21/10; 19/10; 6/4; 39/20; 15/8; 21/10; ; ; ; 24/13; ; ; ; ; 11/5; ; ; 2; ; 
Draw; 12/5; 11/5; 23/10; 12/5; 12/5; 23/10; 12/5; 12/5; 5/2; 23/10; 9/4; 13/5; 12/5; 11/5; 23/10; ; ; ; 12/5; ; ; ; ; 12/5; ; ; 23/10; ; 
META; english/fa-cup/torquay-v-woking; 2016-10-15 12:24:12 GMT+3; 2016-10-15 15:00; e70300-dr003
Torquay; 6/5; 23/20; 6/5; 23/20; 6/5; 23/20; 23/20; 11/10; 13/10; 5/4; 6/5; 5/4; ; 23/20; 5/4; ; ; ; 6/5; ; ; ; ; 6/5; ; ; 6/5; ; 
Woking; 11/5; 19/10; 39/20; 15/8; 15/8; 37/20; 19/10; 9/5; 2; 21/10; 19/10; 6/4; ; 19/10; 21/10; ; ; ; 24/13; ; ; ; ; 11/5; ; ; 2; ; 
Draw; 12/5; 9/4; 23/10; 12/5; 12/5; 23/10; 12/5; 12/5; 5/2; 23/10; 23/10; 13/5; ; 11/5; 23/10; ; ; ; 12/5; ; ; ; ; 12/5; ; ; 23/10; ; 
META; english/fa-cup/torquay-v-woking; 2016-10-15 16:26:17 GMT+3; 2016-10-15 15:00; e70300-dr003
Torquay; 6/5; 23/20; 6/5; 23/20; 6/5; 23/20; 23/20; 11/10; 13/10; 5/4; 6/5; 6/5; ; 23/20; 6/5; ; ; ; 6/5; ; ; ; ; 6/5; ; ; 6/5; ; 
Woking; 11/5; 15/8; 19/10; 9/5; 15/8; 37/20; 19/10; 9/5; 2; 2; 19/10; 2; ; 15/8; 21/10; ; ; ; 24/13; ; ; ; ; 11/5; ; ; 2; ; 
Draw; 12/5; 9/4; 12/5; 12/5; 12/5; 23/10; 12/5; 12/5; 5/2; 12/5; 23/10; 23/10; ; 23/10; 12/5; ; ; ; 12/5; ; ; ; ; 12/5; ; ; 23/10; ; 
META; english/fa-cup/torquay-v-woking; 2016-10-15 17:47:46 GMT+3; 2016-10-15 15:00; In Play; e70300-dr003
Torquay; 2/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 10/3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Woking; 6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/torquay-v-woking; 2016-10-15 18:33:55 GMT+3; 2016-10-15 15:00; In Play; e70300-dr003
Torquay; 1/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 7/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Woking; 10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
