META; english/fa-cup/wycombe-v-stourbridge; 2016-12-14 16:25:18 GMT+2; 2017-01-07 15:00; e70300-dr003
Wycombe; ; ; ; ; ; ; ; ; ; ; ; 2/7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 7/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Stourbridge; ; ; ; ; ; ; ; ; ; ; ; 7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/wycombe-v-stourbridge; 2016-12-15 20:24:16 GMT+2; 2017-01-07 15:00; e70300-dr003
Wycombe; ; ; ; ; ; ; ; ; ; ; ; 2/7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 7/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Stourbridge; ; ; ; ; ; ; ; ; ; ; ; 7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/wycombe-v-stourbridge; 2016-12-16 00:23:44 GMT+2; 2017-01-07 15:00; e70300-dr003
Wycombe; ; ; ; ; ; ; ; ; ; ; ; 2/7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 7/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Stourbridge; ; ; ; ; ; ; ; ; ; ; ; 7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/wycombe-v-stourbridge; 2016-12-16 04:24:02 GMT+2; 2017-01-07 15:00; e70300-dr003
Wycombe; ; ; ; ; ; ; ; ; ; ; ; 2/7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 7/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Stourbridge; ; ; ; ; ; ; ; ; ; ; ; 7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/wycombe-v-stourbridge; 2016-12-16 08:23:50 GMT+2; 2017-01-07 15:00; e70300-dr003
Wycombe; ; ; ; ; ; ; ; ; ; ; ; 2/7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 7/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Stourbridge; ; ; ; ; ; ; ; ; ; ; ; 7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/wycombe-v-stourbridge; 2016-12-16 12:25:37 GMT+2; 2017-01-07 15:00; e70300-dr003
Wycombe; ; ; ; ; ; ; ; ; ; ; ; 2/7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 7/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Stourbridge; ; ; ; ; ; ; ; ; ; ; ; 7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/wycombe-v-stourbridge; 2016-12-16 16:27:14 GMT+2; 2017-01-07 15:00; e70300-dr003
Wycombe; ; ; ; ; ; ; ; ; ; ; ; 2/7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 7/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Stourbridge; ; ; ; ; ; ; ; ; ; ; ; 7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/wycombe-v-stourbridge; 2016-12-17 00:25:04 GMT+2; 2017-01-07 15:00; e70300-dr003
Wycombe; ; ; ; ; ; ; ; ; ; ; ; 2/7; ; ; 2/7; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 7/2; ; ; 9/2; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Stourbridge; ; ; ; ; ; ; ; ; ; ; ; 7; ; ; 8; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/wycombe-v-stourbridge; 2016-12-17 04:25:30 GMT+2; 2017-01-07 15:00; e70300-dr003
Wycombe; ; ; ; ; ; ; ; ; ; ; ; 2/7; ; ; 2/7; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 7/2; ; ; 9/2; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Stourbridge; ; ; ; ; ; ; ; ; ; ; ; 7; ; ; 8; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/wycombe-v-stourbridge; 2016-12-17 08:25:19 GMT+2; 2017-01-07 15:00; e70300-dr003
Wycombe; ; ; ; ; ; ; ; ; ; ; ; 2/7; ; ; 2/7; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 7/2; ; ; 9/2; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Stourbridge; ; ; ; ; ; ; ; ; ; ; ; 7; ; ; 8; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/wycombe-v-stourbridge; 2016-12-17 12:25:42 GMT+2; 2017-01-07 15:00; e70300-dr003
Wycombe; ; ; ; ; ; ; ; ; ; ; ; 2/7; ; ; 2/7; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 7/2; ; ; 9/2; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Stourbridge; ; ; ; ; ; ; ; ; ; ; ; 7; ; ; 8; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/wycombe-v-stourbridge; 2016-12-17 16:25:45 GMT+2; 2017-01-07 15:00; e70300-dr003
Wycombe; ; ; ; ; ; ; ; ; ; ; ; 2/7; ; ; 2/7; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 7/2; ; ; 9/2; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Stourbridge; ; ; ; ; ; ; ; ; ; ; ; 7; ; ; 8; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/wycombe-v-stourbridge; 2016-12-17 20:25:12 GMT+2; 2017-01-07 15:00; e70300-dr003
Wycombe; ; ; ; ; ; ; ; ; ; ; ; 2/7; ; ; 2/7; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 7/2; ; ; 9/2; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Stourbridge; ; ; ; ; ; ; ; ; ; ; ; 7; ; ; 8; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/wycombe-v-stourbridge; 2016-12-18 00:26:19 GMT+2; 2017-01-07 15:00; e70300-dr003
Wycombe; ; ; ; ; ; ; ; ; ; ; ; 2/7; ; ; 2/7; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 7/2; ; ; 9/2; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Stourbridge; ; ; ; ; ; ; ; ; ; ; ; 7; ; ; 8; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/wycombe-v-stourbridge; 2016-12-18 04:23:38 GMT+2; 2017-01-07 15:00; e70300-dr003
Wycombe; ; ; ; ; ; ; ; ; ; ; ; 2/7; ; ; 2/7; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 7/2; ; ; 9/2; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Stourbridge; ; ; ; ; ; ; ; ; ; ; ; 7; ; ; 8; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/wycombe-v-stourbridge; 2016-12-18 12:24:08 GMT+2; 2017-01-07 15:00; e70300-dr003
Wycombe; ; ; ; ; ; ; ; ; ; ; ; 2/7; ; ; 2/7; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 7/2; ; ; 9/2; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Stourbridge; ; ; ; ; ; ; ; ; ; ; ; 7; ; ; 8; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/wycombe-v-stourbridge; 2016-12-18 16:26:27 GMT+2; 2017-01-07 15:00; e70300-dr003
Wycombe; ; ; ; ; ; ; ; ; ; ; ; 2/7; ; ; 2/7; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 7/2; ; ; 9/2; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Stourbridge; ; ; ; ; ; ; ; ; ; ; ; 7; ; ; 8; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/wycombe-v-stourbridge; 2016-12-18 20:25:11 GMT+2; 2017-01-07 15:00; e70300-dr003
Wycombe; ; ; ; ; ; ; ; ; ; ; ; 2/7; ; ; 2/7; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 7/2; ; ; 9/2; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Stourbridge; ; ; ; ; ; ; ; ; ; ; ; 7; ; ; 8; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/wycombe-v-stourbridge; 2016-12-19 00:23:34 GMT+2; 2017-01-07 15:00; e70300-dr003
Wycombe; ; ; ; ; ; ; ; ; ; ; ; 2/7; ; ; 2/7; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 7/2; ; ; 9/2; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Stourbridge; ; ; ; ; ; ; ; ; ; ; ; 7; ; ; 8; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/wycombe-v-stourbridge; 2016-12-19 04:23:17 GMT+2; 2017-01-07 15:00; e70300-dr003
Wycombe; ; ; ; ; ; ; ; ; ; ; ; 2/7; ; ; 2/7; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 7/2; ; ; 9/2; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Stourbridge; ; ; ; ; ; ; ; ; ; ; ; 7; ; ; 8; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/wycombe-v-stourbridge; 2016-12-19 08:23:53 GMT+2; 2017-01-07 15:00; e70300-dr003
Wycombe; ; ; ; ; ; ; ; ; ; ; ; 2/7; ; ; 2/7; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 7/2; ; ; 9/2; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Stourbridge; ; ; ; ; ; ; ; ; ; ; ; 7; ; ; 8; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/wycombe-v-stourbridge; 2016-12-19 12:23:22 GMT+2; 2017-01-07 15:00; e70300-dr003
Wycombe; ; ; ; ; ; ; ; ; ; ; ; 2/7; ; ; 2/7; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 7/2; ; ; 9/2; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Stourbridge; ; ; ; ; ; ; ; ; ; ; ; 7; ; ; 8; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/wycombe-v-stourbridge; 2016-12-19 16:23:37 GMT+2; 2017-01-07 15:00; e70300-dr003
Wycombe; ; ; ; ; ; ; ; ; ; ; ; 2/7; ; ; 2/7; ; ; 1/3; ; 1/3; ; ; ; 1/3; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 7/2; ; ; 9/2; ; ; 4; ; 4; ; ; ; 4; ; ; ; ; 
Stourbridge; ; ; ; ; ; ; ; ; ; ; ; 7; ; ; 8; ; ; 8; ; 8; ; ; ; 8; ; ; ; ; 
META; english/fa-cup/wycombe-v-stourbridge; 2016-12-19 20:25:53 GMT+2; 2017-01-07 15:00; e70300-dr003
Wycombe; ; 1/3; ; ; ; ; 3/10; ; 1/3; ; ; 2/7; ; ; 2/7; ; ; 1/3; ; 1/3; ; ; ; 1/3; ; ; ; ; 
Draw; ; 4; ; ; ; ; 9/2; ; 17/4; ; ; 7/2; ; ; 9/2; ; ; 4; ; 4; ; ; ; 4; ; ; ; ; 
Stourbridge; ; 7; ; ; ; ; 17/2; ; 17/2; ; ; 7; ; ; 8; ; ; 8; ; 8; ; ; ; 8; ; ; ; ; 
META; english/fa-cup/wycombe-v-stourbridge; 2016-12-20 00:25:06 GMT+2; 2017-01-07 15:00; e70300-dr003
Wycombe; ; 1/3; ; ; ; ; 3/10; ; 1/3; ; ; 2/7; ; ; 2/7; ; ; 1/3; ; 1/3; ; ; ; 1/3; ; ; ; ; 
Draw; ; 4; ; ; ; ; 9/2; ; 17/4; ; ; 7/2; ; ; 9/2; ; ; 4; ; 4; ; ; ; 4; ; ; ; ; 
Stourbridge; ; 7; ; ; ; ; 17/2; ; 17/2; ; ; 7; ; ; 8; ; ; 8; ; 8; ; ; ; 8; ; ; ; ; 
META; english/fa-cup/wycombe-v-stourbridge; 2016-12-20 04:25:12 GMT+2; 2017-01-07 15:00; e70300-dr003
Wycombe; ; 1/3; ; ; ; ; 3/10; ; 1/3; ; ; 2/7; ; ; 2/7; ; ; 1/3; ; 1/3; ; ; ; 1/3; ; ; ; ; 
Draw; ; 4; ; ; ; ; 9/2; ; 17/4; ; ; 7/2; ; ; 9/2; ; ; 4; ; 4; ; ; ; 4; ; ; ; ; 
Stourbridge; ; 7; ; ; ; ; 8; ; 17/2; ; ; 7; ; ; 8; ; ; 8; ; 8; ; ; ; 8; ; ; ; ; 
META; english/fa-cup/wycombe-v-stourbridge; 2016-12-20 08:25:09 GMT+2; 2017-01-07 15:00; e70300-dr003
Wycombe; ; 1/3; ; ; ; ; 3/10; ; 1/3; ; ; 2/7; ; ; 2/7; ; ; 1/3; ; 1/3; ; ; ; 1/3; ; ; ; ; 
Draw; ; 4; ; ; ; ; 9/2; ; 17/4; ; ; 7/2; ; ; 9/2; ; ; 4; ; 4; ; ; ; 4; ; ; ; ; 
Stourbridge; ; 7; ; ; ; ; 17/2; ; 17/2; ; ; 7; ; ; 8; ; ; 8; ; 8; ; ; ; 8; ; ; ; ; 
META; english/fa-cup/wycombe-v-stourbridge; 2016-12-20 12:26:17 GMT+2; 2017-01-07 15:00; e70300-dr003
Wycombe; ; 1/3; ; ; ; ; 3/10; ; 1/3; ; ; 2/7; ; ; 2/7; ; ; 1/3; ; 1/3; ; ; ; 1/3; ; ; ; ; 
Draw; ; 4; ; ; ; ; 9/2; ; 17/4; ; ; 7/2; ; ; 9/2; ; ; 4; ; 4; ; ; ; 4; ; ; ; ; 
Stourbridge; ; 7; ; ; ; ; 17/2; ; 17/2; ; ; 7; ; ; 8; ; ; 8; ; 8; ; ; ; 8; ; ; ; ; 
META; english/fa-cup/wycombe-v-stourbridge; 2016-12-20 16:26:59 GMT+2; 2017-01-07 15:00; e70300-dr003
Wycombe; ; 1/3; ; ; ; ; 3/10; ; 1/3; ; ; 2/7; ; ; 2/7; ; ; 1/3; ; 1/3; ; ; ; 1/3; ; ; ; ; 
Draw; ; 4; ; ; ; ; 9/2; ; 17/4; ; ; 7/2; ; ; 9/2; ; ; 4; ; 4; ; ; ; 4; ; ; ; ; 
Stourbridge; ; 7; ; ; ; ; 17/2; ; 17/2; ; ; 7; ; ; 8; ; ; 8; ; 8; ; ; ; 8; ; ; ; ; 
META; english/fa-cup/wycombe-v-stourbridge; 2016-12-20 20:28:08 GMT+2; 2017-01-07 15:00; e70300-dr003
Wycombe; 4/11; 1/3; ; ; ; ; 3/10; ; 1/3; ; ; 2/7; ; ; 2/7; ; ; 1/3; ; 1/3; ; ; ; 1/3; ; ; ; ; 
Draw; 15/4; 4; ; ; ; ; 22/5; ; 4; ; ; 7/2; ; ; 9/2; ; ; 4; ; 4; ; ; ; 4; ; ; ; ; 
Stourbridge; 15/2; 7; ; ; ; ; 17/2; ; 8; ; ; 7; ; ; 8; ; ; 8; ; 8; ; ; ; 8; ; ; ; ; 
META; english/fa-cup/wycombe-v-stourbridge; 2016-12-21 00:25:23 GMT+2; 2017-01-07 15:00; e70300-dr003
Wycombe; 4/11; 1/3; ; ; ; ; 1/3; ; 1/3; ; ; 2/7; ; ; 4/11; ; ; 1/3; ; 1/3; ; ; ; 1/3; ; ; ; ; 
Draw; 15/4; 4; ; ; ; ; 21/5; ; 4; ; ; 7/2; ; ; 17/4; ; ; 4; ; 4; ; ; ; 4; ; ; ; ; 
Stourbridge; 15/2; 7; ; ; ; ; 15/2; ; 8; ; ; 7; ; ; 7; ; ; 8; ; 8; ; ; ; 8; ; ; ; ; 
META; english/fa-cup/wycombe-v-stourbridge; 2016-12-21 04:25:25 GMT+2; 2017-01-07 15:00; e70300-dr003
Wycombe; 4/11; 1/3; ; ; ; ; 1/3; ; 1/3; ; 1/3; 2/7; ; ; 4/11; ; ; 1/3; ; 1/3; ; ; ; 1/3; ; ; ; ; 
Draw; 15/4; 4; ; ; ; ; 21/5; ; 4; ; 15/4; 7/2; ; ; 17/4; ; ; 4; ; 4; ; ; ; 4; ; ; ; ; 
Stourbridge; 15/2; 7; ; ; ; ; 15/2; ; 8; ; 7; 7; ; ; 7; ; ; 8; ; 8; ; ; ; 8; ; ; ; ; 
META; english/fa-cup/wycombe-v-stourbridge; 2016-12-21 08:25:36 GMT+2; 2017-01-07 15:00; e70300-dr003
Wycombe; 4/11; 1/3; ; ; ; ; 1/3; ; 1/3; ; 1/3; 2/7; ; ; 4/11; ; ; 1/3; ; 1/3; ; ; ; 1/3; ; ; ; ; 
Draw; 15/4; 4; ; ; ; ; 21/5; ; 4; ; 15/4; 7/2; ; ; 17/4; ; ; 4; ; 4; ; ; ; 4; ; ; ; ; 
Stourbridge; 15/2; 7; ; ; ; ; 15/2; ; 8; ; 7; 7; ; ; 7; ; ; 8; ; 8; ; ; ; 8; ; ; ; ; 
META; english/fa-cup/wycombe-v-stourbridge; 2016-12-21 12:26:22 GMT+2; 2017-01-07 15:00; e70300-dr003
Wycombe; 3/10; 1/3; ; ; ; ; 3/10; ; 1/3; ; 2/7; 2/7; ; ; 4/11; ; ; 1/3; ; 1/3; ; ; ; 1/3; ; ; ; ; 
Draw; 9/2; 4; ; ; ; ; 9/2; ; 9/2; ; 21/5; 7/2; ; ; 17/4; ; ; 4; ; 4; ; ; ; 4; ; ; ; ; 
Stourbridge; 8; 7; ; ; ; ; 8; ; 8; ; 9; 7; ; ; 7; ; ; 8; ; 8; ; ; ; 8; ; ; ; ; 
META; english/fa-cup/wycombe-v-stourbridge; 2016-12-21 16:26:49 GMT+2; 2017-01-07 15:00; e70300-dr003
Wycombe; 3/10; 1/3; ; ; ; ; 3/10; ; 1/3; ; 2/7; 2/7; ; ; 4/11; ; 5/18; 1/3; ; 1/3; 5/18; ; ; 1/3; ; ; ; ; 
Draw; 9/2; 4; ; ; ; ; 9/2; ; 9/2; ; 21/5; 7/2; ; ; 17/4; ; 41/10; 4; ; 4; 41/10; ; ; 4; ; ; ; ; 
Stourbridge; 8; 7; ; ; ; ; 8; ; 8; ; 9; 7; ; ; 7; ; 7; 8; ; 8; 7; ; ; 8; ; ; ; ; 
META; english/fa-cup/wycombe-v-stourbridge; 2016-12-21 20:31:09 GMT+2; 2017-01-07 15:00; e70300-dr003
Wycombe; 1/4; 1/3; ; ; ; ; 1/4; ; 3/10; ; 1/4; 2/7; ; ; 4/11; ; 1/4; 2/7; ; 2/7; 1/4; ; ; 2/7; 1/4; ; ; ; 
Draw; 5; 4; ; ; ; ; 19/4; ; 19/4; ; 17/4; 7/2; ; ; 17/4; ; 43/10; 9/2; ; 9/2; 43/10; ; ; 9/2; 9/2; ; ; ; 
Stourbridge; 9; 7; ; ; ; ; 21/2; ; 9; ; 10; 7; ; ; 7; ; 8; 17/2; ; 17/2; 8; ; ; 17/2; 9; ; ; ; 
META; english/fa-cup/wycombe-v-stourbridge; 2016-12-22 00:25:21 GMT+2; 2017-01-07 15:00; e70300-dr003
Wycombe; 1/4; 1/3; ; ; ; ; 1/4; ; 3/10; 2/7; 1/4; 2/7; ; ; 1/4; ; 4/17; 2/7; ; 2/7; 4/17; ; ; 2/7; 1/4; ; ; ; 
Draw; 5; 4; ; ; ; ; 19/4; ; 19/4; 9/2; 17/4; 7/2; ; ; 19/4; ; 74/17; 9/2; ; 9/2; 74/17; ; ; 9/2; 9/2; ; ; ; 
Stourbridge; 9; 7; ; ; ; ; 21/2; ; 9; 10; 10; 7; ; ; 9; ; 33/4; 17/2; ; 17/2; 33/4; ; ; 17/2; 9; ; ; ; 
META; english/fa-cup/wycombe-v-stourbridge; 2016-12-22 04:25:17 GMT+2; 2017-01-07 15:00; e70300-dr003
Wycombe; 1/4; 1/3; ; ; ; ; 1/4; ; 3/10; 2/7; 1/4; 2/7; ; ; 1/4; ; 4/17; 2/7; ; 2/7; 4/17; ; ; 2/7; 1/4; ; ; ; 
Draw; 5; 4; ; ; ; ; 19/4; ; 19/4; 9/2; 17/4; 7/2; ; ; 19/4; ; 74/17; 9/2; ; 9/2; 74/17; ; ; 9/2; 9/2; ; ; ; 
Stourbridge; 9; 7; ; ; ; ; 21/2; ; 9; 10; 10; 7; ; ; 9; ; 33/4; 17/2; ; 17/2; 33/4; ; ; 17/2; 9; ; ; ; 
META; english/fa-cup/wycombe-v-stourbridge; 2016-12-22 08:25:06 GMT+2; 2017-01-07 15:00; e70300-dr003
Wycombe; 1/4; 1/3; ; ; ; ; 1/4; ; 3/10; 2/7; 1/4; 2/7; ; ; 1/4; ; 4/17; 2/7; ; 2/7; 4/17; ; ; 2/7; 1/4; ; ; ; 
Draw; 5; 4; ; ; ; ; 19/4; ; 19/4; 9/2; 17/4; 7/2; ; ; 19/4; ; 74/17; 9/2; ; 9/2; 74/17; ; ; 9/2; 9/2; ; ; ; 
Stourbridge; 9; 7; ; ; ; ; 21/2; ; 9; 10; 10; 7; ; ; 9; ; 33/4; 17/2; ; 17/2; 33/4; ; ; 17/2; 9; ; ; ; 
META; english/fa-cup/wycombe-v-stourbridge; 2016-12-22 12:25:14 GMT+2; 2017-01-07 15:00; e70300-dr003
Wycombe; 1/4; 1/3; ; ; ; ; 1/4; ; 3/10; 2/7; 1/4; 2/7; ; ; 1/4; ; 1/4; 2/7; ; 2/7; 1/4; ; ; 2/7; 1/4; ; ; ; 
Draw; 5; 4; ; ; ; ; 19/4; ; 19/4; 9/2; 17/4; 7/2; ; ; 19/4; ; 17/4; 9/2; ; 9/2; 17/4; ; ; 9/2; 9/2; ; ; ; 
Stourbridge; 9; 7; ; ; ; ; 21/2; ; 9; 10; 10; 7; ; ; 9; ; 8; 17/2; ; 17/2; 8; ; ; 17/2; 9; ; ; ; 
META; english/fa-cup/wycombe-v-stourbridge; 2016-12-22 16:25:54 GMT+2; 2017-01-07 15:00; e70300-dr003
Wycombe; 1/4; 1/3; ; ; ; ; 1/4; ; 3/10; 1/4; 1/4; 2/7; ; ; 1/4; ; 2/9; 2/7; ; 2/7; 2/9; ; 1/4; 2/7; 1/4; ; 1/100; ; 
Draw; 5; 4; ; ; ; ; 19/4; ; 19/4; 9/2; 17/4; 7/2; ; ; 19/4; ; 9/2; 9/2; ; 9/2; 9/2; ; 23/5; 9/2; 9/2; ; 1/100; ; 
Stourbridge; 9; 7; ; ; ; ; 21/2; ; 10; 10; 10; 7; ; ; 9; ; 37/4; 17/2; ; 17/2; 37/4; ; 43/5; 17/2; 10; ; 1/100; ; 
META; english/fa-cup/wycombe-v-stourbridge; 2016-12-22 20:25:38 GMT+2; 2017-01-07 15:00; e70300-dr003
Wycombe; 1/4; 1/3; ; ; ; ; 1/4; ; 3/10; 1/4; 1/4; 2/7; ; ; 1/4; ; 2/9; 2/7; ; 2/7; 2/9; ; 1/4; 2/7; 1/4; ; 1/100; ; 
Draw; 5; 4; ; ; ; ; 19/4; ; 19/4; 9/2; 17/4; 7/2; ; ; 19/4; ; 9/2; 9/2; ; 9/2; 9/2; ; 22/5; 9/2; 9/2; ; 1/100; ; 
