META; english/fa-cup/wimbledon-v-sutton; 2017-01-17 23:45:07 GMT+2; 2017-01-17 19:45; In Play; e70300-dr003
Sutton; ; ; ; ; ; ; ; ; ; 17/2; ; ; ; ; ; ; ; ; ; 1/100; ; ; ; ; ; ; 1/100; 
Draw; ; ; ; ; ; ; ; ; ; 2/11; ; ; ; ; ; ; ; ; ; 47/4; ; ; ; ; ; ; 7/2; 
Wimbledon; ; ; ; ; ; ; ; ; ; 15/2; ; ; ; ; ; ; ; ; ; 165/2; ; ; ; ; ; ; 586; 
