META; english/fa-cup/eastbourne-v-hadley; 2016-09-24 20:24:22 GMT+3; 2016-10-01 15:00; e70300-dr003
Hadley; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/eastbourne-v-hadley; 2016-09-25 16:25:58 GMT+3; 2016-10-01 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Eastbourne; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Hadley; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/eastbourne-v-hadley; 2016-09-25 20:26:58 GMT+3; 2016-10-01 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Eastbourne; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Hadley; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/eastbourne-v-hadley; 2016-09-26 00:23:45 GMT+3; 2016-10-01 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Eastbourne; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Hadley; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/eastbourne-v-hadley; 2016-09-26 04:23:28 GMT+3; 2016-10-01 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Eastbourne; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Hadley; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/eastbourne-v-hadley; 2016-09-26 08:23:52 GMT+3; 2016-10-01 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Eastbourne; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Hadley; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/eastbourne-v-hadley; 2016-09-26 12:24:32 GMT+3; 2016-10-01 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Eastbourne; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Hadley; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/eastbourne-v-hadley; 2016-09-26 16:24:32 GMT+3; 2016-10-01 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Eastbourne; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Hadley; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/eastbourne-v-hadley; 2016-09-26 20:25:34 GMT+3; 2016-10-01 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Eastbourne; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Hadley; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/eastbourne-v-hadley; 2016-09-27 04:24:07 GMT+3; 2016-10-01 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Eastbourne; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Hadley; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/eastbourne-v-hadley; 2016-09-27 08:24:34 GMT+3; 2016-10-01 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Eastbourne; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Hadley; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/eastbourne-v-hadley; 2016-09-27 16:28:43 GMT+3; 2016-10-01 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Eastbourne; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Hadley; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/eastbourne-v-hadley; 2016-09-27 20:24:58 GMT+3; 2016-10-01 15:00; e70300-dr003
Eastbourne; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Hadley; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/eastbourne-v-hadley; 2016-09-28 00:24:32 GMT+3; 2016-10-01 15:00; e70300-dr003
Eastbourne; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Hadley; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
META; english/fa-cup/eastbourne-v-hadley; 2016-09-28 04:22:47 GMT+3; 2016-10-01 15:00; e70300-dr003
Eastbourne; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Hadley; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
META; english/fa-cup/eastbourne-v-hadley; 2016-09-28 08:22:47 GMT+3; 2016-10-01 15:00; e70300-dr003
Eastbourne; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Hadley; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
META; english/fa-cup/eastbourne-v-hadley; 2016-09-28 12:24:14 GMT+3; 2016-10-01 15:00; e70300-dr003
Eastbourne; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Hadley; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
META; english/fa-cup/eastbourne-v-hadley; 2016-09-28 16:23:41 GMT+3; 2016-10-01 15:00; e70300-dr003
Eastbourne; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Hadley; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
META; english/fa-cup/eastbourne-v-hadley; 2016-09-28 20:24:11 GMT+3; 2016-10-01 15:00; e70300-dr003
Eastbourne; 1/5; ; ; ; ; ; 2/9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 11/2; ; ; ; ; ; 11/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
Hadley; 7; ; ; ; ; ; 9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/eastbourne-v-hadley; 2016-09-29 00:22:55 GMT+3; 2016-10-01 15:00; e70300-dr003
Eastbourne; 1/5; ; ; ; ; ; 2/9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 11/2; ; ; ; ; ; 11/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
Hadley; 7; ; ; ; ; ; 9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/eastbourne-v-hadley; 2016-09-29 04:22:40 GMT+3; 2016-10-01 15:00; e70300-dr003
Eastbourne; 1/5; ; ; ; ; ; 2/9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 11/2; ; ; ; ; ; 11/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
Hadley; 7; ; ; ; ; ; 9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/eastbourne-v-hadley; 2016-09-29 12:23:12 GMT+3; 2016-10-01 15:00; e70300-dr003
Eastbourne; 1/5; ; ; ; ; ; 2/9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 11/2; ; ; ; ; ; 11/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 4/9; ; 
Hadley; 7; ; ; ; ; ; 9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 8/15; ; 
META; english/fa-cup/eastbourne-v-hadley; 2016-09-29 20:23:00 GMT+3; 2016-10-01 15:00; e70300-dr003
Eastbourne; 1/5; 2/11; ; ; 2/9; ; 1/5; ; ; ; ; ; ; ; ; ; 1/5; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 11/2; 5; ; ; 6; ; 6; ; ; ; ; ; ; ; ; ; 6; ; ; ; ; ; ; ; ; ; 4/9; ; 
Hadley; 7; 8; ; ; 9; ; 10; ; ; ; ; ; ; ; ; ; 17/2; ; ; ; ; ; ; ; ; ; 8/15; ; 
META; english/fa-cup/eastbourne-v-hadley; 2016-09-30 00:22:42 GMT+3; 2016-10-01 15:00; e70300-dr003
Eastbourne; 1/5; 1/6; ; ; 1/5; ; 1/5; ; ; ; ; ; ; ; 1/6; ; 1/5; ; ; ; ; ; ; ; ; ; 1/7; ; 
Draw; 11/2; 5; ; ; 6; ; 6; ; ; ; ; ; ; ; 11/2; ; 6; ; ; ; ; ; ; ; ; ; 24/5; ; 
Hadley; 7; 9; ; ; 11; ; 11; ; ; ; ; ; ; ; 11; ; 9; ; ; ; ; ; ; ; ; ; 19/2; ; 
META; english/fa-cup/eastbourne-v-hadley; 2016-09-30 01:00:53 GMT+3; 2016-10-01 15:00; e70300-dr003
Eastbourne; 1/5; 2/11; ; ; 1/5; ; 2/11; ; ; ; ; ; ; ; 1/6; ; 1/5; ; ; ; ; ; ; ; ; ; 1/7; ; 
Draw; 11/2; 5; ; ; 6; ; 6; ; ; ; ; ; ; ; 11/2; ; 11/2; ; ; ; ; ; ; ; ; ; 24/5; ; 
Hadley; 7; 9; ; ; 11; ; 12; ; ; ; ; ; ; ; 11; ; 10; ; ; ; ; ; ; ; ; ; 19/2; ; 
META; english/fa-cup/eastbourne-v-hadley; 2016-09-30 01:47:30 GMT+3; 2016-10-01 15:00; e70300-dr003
Eastbourne; 1/5; 1/6; ; ; 1/5; ; 2/11; ; ; ; ; ; ; ; 3/20; ; 1/5; 3/16; ; ; ; 3/16; ; ; ; ; 1/8; ; 
Draw; 11/2; 5; ; ; 6; ; 6; ; ; ; ; ; ; ; 11/2; ; 6; 60/11; ; ; ; 60/11; ; ; ; ; 11/2; ; 
Hadley; 7; 9; ; ; 11; ; 12; ; ; ; ; ; ; ; 11; ; 9; 15/2; ; ; ; 15/2; ; ; ; ; 52/5; ; 
META; english/fa-cup/eastbourne-v-hadley; 2016-09-30 03:47:35 GMT+3; 2016-10-01 15:00; e70300-dr003
Eastbourne; 1/5; 2/11; ; ; 1/5; ; 1/5; ; ; ; ; ; ; ; 2/13; ; 1/5; 3/16; ; ; ; 3/16; ; ; ; ; 1/7; ; 
Draw; 11/2; 5; ; ; 6; ; 6; ; ; ; ; ; ; ; 11/2; ; 6; 60/11; ; ; ; 60/11; ; ; ; ; 24/5; ; 
Hadley; 7; 9; ; ; 10; ; 11; ; ; ; ; ; ; ; 11; ; 9; 15/2; ; ; ; 15/2; ; ; ; ; 19/2; ; 
META; english/fa-cup/eastbourne-v-hadley; 2016-09-30 04:21:56 GMT+3; 2016-10-01 15:00; e70300-dr003
Eastbourne; 1/5; 1/6; ; ; 1/5; ; 1/5; ; 1/4; ; ; ; ; ; 2/13; ; 1/5; 3/16; ; ; ; 3/16; ; ; ; ; 1/7; ; 
Draw; 11/2; 5; ; ; 6; ; 6; ; 13/2; ; ; ; ; ; 11/2; ; 6; 60/11; ; ; ; 60/11; ; ; ; ; 24/5; ; 
Hadley; 7; 9; ; ; 11; ; 11; ; 17/2; ; ; ; ; ; 11; ; 9; 15/2; ; ; ; 15/2; ; ; ; ; 19/2; ; 
META; english/fa-cup/eastbourne-v-hadley; 2016-09-30 05:47:36 GMT+3; 2016-10-01 15:00; e70300-dr003
Eastbourne; 1/5; 2/11; ; ; 1/5; ; 1/5; ; 1/4; ; ; ; ; ; 2/13; ; 1/5; 3/16; ; ; ; 3/16; ; ; ; ; 1/7; ; 
Draw; 11/2; 5; ; ; 6; ; 6; ; 13/2; ; ; ; ; ; 11/2; ; 6; 60/11; ; ; ; 60/11; ; ; ; ; 24/5; ; 
Hadley; 7; 17/2; ; ; 10; ; 11; ; 17/2; ; ; ; ; ; 11; ; 17/2; 15/2; ; ; ; 15/2; ; ; ; ; 19/2; ; 
META; english/fa-cup/eastbourne-v-hadley; 2016-09-30 06:34:22 GMT+3; 2016-10-01 15:00; e70300-dr003
Eastbourne; 1/5; 2/11; ; ; 1/5; ; 1/5; ; 1/4; ; ; ; ; ; 2/13; ; 1/5; 3/16; ; ; ; 3/16; ; ; ; ; 1/7; ; 
Draw; 11/2; 5; ; ; 6; ; 6; ; 13/2; ; ; ; ; ; 11/2; ; 6; 60/11; ; ; ; 60/11; ; ; ; ; 24/5; ; 
Hadley; 7; 17/2; ; ; 10; ; 11; ; 17/2; ; ; ; ; ; 11; ; 9; 15/2; ; ; ; 15/2; ; ; ; ; 19/2; ; 
META; english/fa-cup/eastbourne-v-hadley; 2016-09-30 07:47:30 GMT+3; 2016-10-01 15:00; e70300-dr003
Eastbourne; 1/5; 2/11; ; ; 1/5; ; 1/5; ; 1/4; ; ; ; ; ; 2/13; ; 1/5; 3/16; ; ; ; 3/16; ; ; ; ; 1/7; ; 
Draw; 11/2; 5; ; ; 6; ; 6; ; 13/2; ; ; ; ; ; 11/2; ; 6; 60/11; ; ; ; 60/11; ; ; ; ; 24/5; ; 
Hadley; 7; 9; ; ; 10; ; 11; ; 17/2; ; ; ; ; ; 11; ; 17/2; 15/2; ; ; ; 15/2; ; ; ; ; 19/2; ; 
META; english/fa-cup/eastbourne-v-hadley; 2016-09-30 08:21:46 GMT+3; 2016-10-01 15:00; e70300-dr003
Eastbourne; 1/5; 2/11; ; ; 1/5; ; 1/5; ; 1/4; ; ; ; ; ; 1/6; ; 1/5; 3/16; ; ; ; 3/16; ; ; ; ; 1/7; ; 
Draw; 11/2; 5; ; ; 6; ; 6; ; 13/2; ; ; ; ; ; 11/2; ; 6; 60/11; ; ; ; 60/11; ; ; ; ; 24/5; ; 
Hadley; 7; 17/2; ; ; 10; ; 11; ; 17/2; ; ; ; ; ; 11; ; 9; 15/2; ; ; ; 15/2; ; ; ; ; 19/2; ; 
META; english/fa-cup/eastbourne-v-hadley; 2016-09-30 09:47:34 GMT+3; 2016-10-01 15:00; e70300-dr003
Eastbourne; 1/5; 2/11; ; ; 1/5; ; 1/5; ; 1/4; ; ; ; ; ; 2/13; ; 1/5; 1/5; ; ; ; 3/16; ; ; ; ; 1/7; ; 
Draw; 11/2; 5; ; ; 6; ; 6; ; 13/2; ; ; ; ; ; 11/2; ; 6; 60/11; ; ; ; 60/11; ; ; ; ; 24/5; ; 
Hadley; 7; 17/2; ; ; 10; ; 11; ; 17/2; ; ; ; ; ; 11; ; 9; 7; ; ; ; 15/2; ; ; ; ; 19/2; ; 
META; english/fa-cup/eastbourne-v-hadley; 2016-09-30 11:47:41 GMT+3; 2016-10-01 15:00; e70300-dr003
Eastbourne; 1/5; 2/11; ; ; 1/5; ; 1/5; ; 1/4; ; ; ; ; ; 2/13; ; 1/5; 3/16; ; ; ; 3/16; ; ; ; ; 1/7; ; 
Draw; 11/2; 5; ; ; 6; ; 6; ; 13/2; ; ; ; ; ; 11/2; ; 6; 60/11; ; ; ; 60/11; ; ; ; ; 24/5; ; 
Hadley; 7; 9; ; ; 10; ; 11; ; 17/2; ; ; ; ; ; 11; ; 9; 15/2; ; ; ; 15/2; ; ; ; ; 19/2; ; 
META; english/fa-cup/eastbourne-v-hadley; 2016-09-30 12:23:30 GMT+3; 2016-10-01 15:00; e70300-dr003
Eastbourne; 1/5; 2/11; 2/9; 1/5; 1/5; ; 1/5; ; 1/4; ; ; ; ; ; 2/13; ; 1/5; 3/16; ; ; ; 3/16; ; ; ; ; 1/7; ; 
Draw; 11/2; 5; 11/2; 9/2; 6; ; 6; ; 13/2; ; ; ; ; ; 11/2; ; 6; 60/11; ; ; ; 60/11; ; ; ; ; 24/5; ; 
Hadley; 7; 9; 11; 17/2; 10; ; 11; ; 17/2; ; ; ; ; ; 11; ; 9; 15/2; ; ; ; 15/2; ; ; ; ; 19/2; ; 
META; english/fa-cup/eastbourne-v-hadley; 2016-09-30 13:09:12 GMT+3; 2016-10-01 15:00; e70300-dr003
Eastbourne; 1/5; 2/11; 2/9; 1/5; 1/5; ; 1/6; ; 1/4; ; ; ; ; ; 2/13; ; 1/5; 3/16; ; ; ; 3/16; ; ; ; ; 1/7; ; 
Draw; 11/2; 5; 11/2; 5; 6; ; 6; ; 13/2; ; ; ; ; ; 11/2; ; 6; 60/11; ; ; ; 60/11; ; ; ; ; 24/5; ; 
Hadley; 7; 17/2; 11; 8; 10; ; 9; ; 17/2; ; ; ; ; ; 11; ; 17/2; 15/2; ; ; ; 15/2; ; ; ; ; 19/2; ; 
META; english/fa-cup/eastbourne-v-hadley; 2016-09-30 13:47:57 GMT+3; 2016-10-01 15:00; e70300-dr003
Eastbourne; 1/5; 2/11; 2/9; 1/5; 2/11; ; 1/6; ; 1/4; ; ; ; ; ; 1/6; ; 1/5; 1/5; ; ; ; 1/5; ; ; ; ; 1/7; ; 
Draw; 11/2; 5; 11/2; 5; 11/2; ; 6; ; 13/2; ; ; ; ; ; 11/2; ; 6; 60/11; ; ; ; 60/11; ; ; ; ; 24/5; ; 
Hadley; 7; 17/2; 11; 8; 17/2; ; 9; ; 17/2; ; ; ; ; ; 11; ; 17/2; 7; ; ; ; 7; ; ; ; ; 19/2; ; 
META; english/fa-cup/eastbourne-v-hadley; 2016-09-30 15:48:17 GMT+3; 2016-10-01 15:00; e70300-dr003
Eastbourne; 1/5; 2/11; 2/9; 1/5; 2/11; ; 1/6; ; 1/4; ; ; ; ; ; 2/13; ; 1/5; 3/16; ; ; ; 3/16; ; ; ; ; 1/7; ; 
Draw; 11/2; 5; 11/2; 5; 11/2; ; 11/2; ; 13/2; ; ; ; ; ; 11/2; ; 6; 60/11; ; ; ; 60/11; ; ; ; ; 24/5; ; 
Hadley; 7; 17/2; 11; 8; 17/2; ; 19/2; ; 17/2; ; ; ; ; ; 11; ; 9; 15/2; ; ; ; 15/2; ; ; ; ; 19/2; ; 
META; english/fa-cup/eastbourne-v-hadley; 2016-09-30 16:23:36 GMT+3; 2016-10-01 15:00; e70300-dr003
Eastbourne; 1/5; 2/11; 2/9; 1/5; 2/11; ; 1/6; ; 1/4; ; ; ; ; ; 1/6; ; 1/5; 1/5; ; ; ; 1/5; ; ; ; ; 1/7; ; 
Draw; 11/2; 5; 11/2; 5; 11/2; ; 11/2; ; 13/2; ; ; ; ; ; 11/2; ; 6; 60/11; ; ; ; 60/11; ; ; ; ; 24/5; ; 
Hadley; 7; 9; 11; 8; 17/2; ; 19/2; ; 17/2; ; ; ; ; ; 11; ; 17/2; 7; ; ; ; 7; ; ; ; ; 19/2; ; 
META; english/fa-cup/eastbourne-v-hadley; 2016-09-30 17:47:54 GMT+3; 2016-10-01 15:00; e70300-dr003
Eastbourne; 1/5; 2/11; 2/9; 1/5; 2/11; ; 2/11; ; 1/4; ; ; ; ; ; 2/13; ; 1/5; 1/5; ; ; ; 1/5; ; ; 2/9; ; 1/7; ; 
Draw; 11/2; 5; 11/2; 5; 11/2; ; 11/2; ; 13/2; ; ; ; ; ; 11/2; ; 6; 60/11; ; ; ; 60/11; ; ; 6; ; 24/5; ; 
Hadley; 7; 17/2; 11; 8; 17/2; ; 19/2; ; 17/2; ; ; ; ; ; 11; ; 17/2; 7; ; ; ; 7; ; ; 15/2; ; 19/2; ; 
META; english/fa-cup/eastbourne-v-hadley; 2016-09-30 18:40:28 GMT+3; 2016-10-01 15:00; e70300-dr003
Eastbourne; 1/5; 2/11; 2/9; 1/5; 2/11; ; 1/6; ; 1/4; ; ; ; ; ; 2/13; 2/9; 1/5; 3/16; ; ; ; 3/16; ; ; 2/9; ; 1/7; ; 
Draw; 11/2; 5; 11/2; 5; 11/2; ; 11/2; ; 13/2; ; ; ; ; ; 11/2; 23/4; 6; 60/11; ; ; ; 60/11; ; ; 6; ; 24/5; ; 
Hadley; 7; 17/2; 11; 8; 17/2; ; 10; ; 17/2; ; ; ; ; ; 11; 11; 9; 15/2; ; ; ; 15/2; ; ; 15/2; ; 19/2; ; 
META; english/fa-cup/eastbourne-v-hadley; 2016-09-30 19:48:06 GMT+3; 2016-10-01 15:00; e70300-dr003
Eastbourne; 1/5; 2/11; 2/9; 1/5; 2/11; ; 2/11; ; 1/4; ; ; ; ; ; 2/13; 2/9; 1/5; 3/16; ; ; ; 3/16; ; ; 2/9; ; 1/7; ; 
Draw; 11/2; 5; 11/2; 9/2; 11/2; ; 11/2; ; 13/2; ; ; ; ; ; 11/2; 23/4; 6; 53/10; ; ; ; 53/10; ; ; 6; ; 24/5; ; 
Hadley; 7; 9; 11; 8; 17/2; ; 19/2; ; 17/2; ; ; ; ; ; 11; 11; 17/2; 31/4; ; ; ; 31/4; ; ; 15/2; ; 19/2; ; 
META; english/fa-cup/eastbourne-v-hadley; 2016-09-30 20:24:30 GMT+3; 2016-10-01 15:00; e70300-dr003
Eastbourne; 1/5; 2/11; 2/9; 1/5; 2/11; ; 1/6; ; 1/4; ; ; ; ; ; 2/13; 2/9; 1/5; 1/5; ; ; ; 1/5; ; ; 2/9; ; 1/7; ; 
Draw; 11/2; 5; 11/2; 9/2; 11/2; ; 11/2; ; 13/2; ; ; ; ; ; 11/2; 23/4; 6; 91/17; ; ; ; 91/17; ; ; 6; ; 24/5; ; 
Hadley; 7; 9; 11; 8; 17/2; ; 10; ; 17/2; ; ; ; ; ; 11; 11; 9; 29/4; ; ; ; 29/4; ; ; 15/2; ; 19/2; ; 
META; english/fa-cup/eastbourne-v-hadley; 2016-09-30 21:47:39 GMT+3; 2016-10-01 15:00; e70300-dr003
Eastbourne; 1/5; 2/11; 2/9; 1/5; 2/11; ; 2/11; ; 1/4; ; ; ; ; ; 2/13; 2/9; 1/5; 1/5; ; ; ; 1/5; ; ; 2/9; ; 1/7; ; 
Draw; 11/2; 5; 11/2; 9/2; 11/2; ; 11/2; ; 13/2; ; ; ; ; ; 11/2; 23/4; 6; 91/17; ; ; ; 91/17; ; ; 6; ; 24/5; ; 
