META; english/fa-cup/rotherham-v-oxford; 2016-12-14 16:25:02 GMT+2; 2017-01-07 15:00; e70300-dr003
META; english/fa-cup/rotherham-v-oxford; 2016-12-15 20:23:58 GMT+2; 2017-01-07 15:00; e70300-dr003
Rotherham; ; ; ; ; ; ; ; ; ; ; ; 1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Oxford; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/rotherham-v-oxford; 2016-12-16 00:23:28 GMT+2; 2017-01-07 15:00; e70300-dr003
Rotherham; ; ; ; ; ; ; ; ; ; ; ; 1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Oxford; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/rotherham-v-oxford; 2016-12-16 04:23:44 GMT+2; 2017-01-07 15:00; e70300-dr003
Rotherham; ; ; ; ; ; ; ; ; ; ; ; 1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Oxford; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/rotherham-v-oxford; 2016-12-16 08:23:32 GMT+2; 2017-01-07 15:00; e70300-dr003
Rotherham; ; ; ; ; ; ; ; ; ; ; ; 1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Oxford; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/rotherham-v-oxford; 2016-12-16 12:25:18 GMT+2; 2017-01-07 15:00; e70300-dr003
Rotherham; ; ; ; ; ; ; ; ; ; ; ; 1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Oxford; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/rotherham-v-oxford; 2016-12-16 16:26:51 GMT+2; 2017-01-07 15:00; e70300-dr003
Rotherham; ; ; ; ; ; ; ; ; ; ; ; 1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Oxford; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/rotherham-v-oxford; 2016-12-17 00:24:48 GMT+2; 2017-01-07 15:00; e70300-dr003
Rotherham; ; ; ; ; ; ; ; ; ; ; ; 1; ; ; 11/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Oxford; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/rotherham-v-oxford; 2016-12-17 04:25:12 GMT+2; 2017-01-07 15:00; e70300-dr003
Rotherham; ; ; ; ; ; ; ; ; ; ; ; 1; ; ; 11/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Oxford; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/rotherham-v-oxford; 2016-12-17 08:25:02 GMT+2; 2017-01-07 15:00; e70300-dr003
Rotherham; ; ; ; ; ; ; ; ; ; ; ; 1; ; ; 11/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Oxford; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/rotherham-v-oxford; 2016-12-17 12:25:23 GMT+2; 2017-01-07 15:00; e70300-dr003
Rotherham; ; ; ; ; ; ; ; ; ; ; ; 1; ; ; 11/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Oxford; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/rotherham-v-oxford; 2016-12-17 16:25:27 GMT+2; 2017-01-07 15:00; e70300-dr003
Rotherham; ; ; ; ; ; ; ; ; ; ; ; 1; ; ; 11/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Oxford; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/rotherham-v-oxford; 2016-12-17 20:24:53 GMT+2; 2017-01-07 15:00; e70300-dr003
Rotherham; ; ; ; ; ; ; ; ; ; ; ; 1; ; ; 11/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Oxford; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/rotherham-v-oxford; 2016-12-18 00:26:02 GMT+2; 2017-01-07 15:00; e70300-dr003
Rotherham; ; ; ; ; ; ; ; ; ; ; ; 1; ; ; 11/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Oxford; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/rotherham-v-oxford; 2016-12-18 04:23:22 GMT+2; 2017-01-07 15:00; e70300-dr003
Rotherham; ; ; ; ; ; ; ; ; ; ; ; 1; ; ; 11/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Oxford; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/rotherham-v-oxford; 2016-12-18 12:23:51 GMT+2; 2017-01-07 15:00; e70300-dr003
Rotherham; ; ; ; ; ; ; ; ; ; ; ; 1; ; ; 11/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Oxford; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/rotherham-v-oxford; 2016-12-18 16:26:04 GMT+2; 2017-01-07 15:00; e70300-dr003
Rotherham; ; ; ; ; ; ; ; ; ; ; ; 1; ; ; 11/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Oxford; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/rotherham-v-oxford; 2016-12-18 20:24:52 GMT+2; 2017-01-07 15:00; e70300-dr003
Rotherham; ; ; ; ; ; ; ; ; ; ; ; 1; ; ; 11/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Oxford; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/rotherham-v-oxford; 2016-12-19 00:23:18 GMT+2; 2017-01-07 15:00; e70300-dr003
Rotherham; ; ; ; ; ; ; ; ; ; ; ; 1; ; ; 11/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Oxford; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/rotherham-v-oxford; 2016-12-19 04:23:00 GMT+2; 2017-01-07 15:00; e70300-dr003
Rotherham; ; ; ; ; ; ; ; ; ; ; ; 1; ; ; 11/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Oxford; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/rotherham-v-oxford; 2016-12-19 08:23:36 GMT+2; 2017-01-07 15:00; e70300-dr003
Rotherham; ; ; ; ; ; ; ; ; ; ; ; 1; ; ; 11/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Oxford; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/rotherham-v-oxford; 2016-12-19 12:23:05 GMT+2; 2017-01-07 15:00; e70300-dr003
Rotherham; ; ; ; ; ; ; ; ; ; ; ; 1; ; ; 11/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Oxford; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/rotherham-v-oxford; 2016-12-19 16:23:19 GMT+2; 2017-01-07 15:00; e70300-dr003
Rotherham; ; ; ; ; ; ; ; ; ; ; ; 1; ; ; 11/10; ; ; 11/10; ; 11/10; ; ; ; 11/10; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; 23/10; ; ; 40/17; ; 23/10; ; ; ; 40/17; ; ; ; ; 
Oxford; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; 12/5; ; ; 5/2; ; 5/2; ; ; ; 5/2; ; ; ; ; 
META; english/fa-cup/rotherham-v-oxford; 2016-12-19 20:25:35 GMT+2; 2017-01-07 15:00; e70300-dr003
Rotherham; ; 11/10; ; ; ; ; 11/10; ; 11/10; ; ; 1; ; ; 11/10; ; ; 11/10; ; 11/10; ; ; ; 11/10; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; 23/10; ; 12/5; ; ; 11/5; ; ; 23/10; ; ; 40/17; ; 23/10; ; ; ; 40/17; ; ; ; ; 
Oxford; ; 23/10; ; ; ; ; 5/2; ; 5/2; ; ; 11/5; ; ; 12/5; ; ; 5/2; ; 5/2; ; ; ; 5/2; ; ; ; ; 
META; english/fa-cup/rotherham-v-oxford; 2016-12-20 00:24:50 GMT+2; 2017-01-07 15:00; e70300-dr003
Rotherham; ; 11/10; ; ; ; ; 11/10; ; 11/10; ; ; 1; ; ; 11/10; ; ; 11/10; ; 11/10; ; ; ; 11/10; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; 23/10; ; 12/5; ; ; 11/5; ; ; 23/10; ; ; 40/17; ; 23/10; ; ; ; 40/17; ; ; ; ; 
Oxford; ; 23/10; ; ; ; ; 5/2; ; 5/2; ; ; 11/5; ; ; 12/5; ; ; 5/2; ; 5/2; ; ; ; 5/2; ; ; ; ; 
META; english/fa-cup/rotherham-v-oxford; 2016-12-20 04:24:55 GMT+2; 2017-01-07 15:00; e70300-dr003
Rotherham; ; 11/10; ; ; ; ; 11/10; ; 11/10; ; ; 1; ; ; 11/10; ; ; 11/10; ; 11/10; ; ; ; 11/10; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; 23/10; ; 12/5; ; ; 11/5; ; ; 23/10; ; ; 40/17; ; 23/10; ; ; ; 40/17; ; ; ; ; 
Oxford; ; 23/10; ; ; ; ; 5/2; ; 5/2; ; ; 11/5; ; ; 12/5; ; ; 5/2; ; 5/2; ; ; ; 5/2; ; ; ; ; 
META; english/fa-cup/rotherham-v-oxford; 2016-12-20 08:24:53 GMT+2; 2017-01-07 15:00; e70300-dr003
Rotherham; ; 11/10; ; ; ; ; 11/10; ; 11/10; ; ; 1; ; ; 11/10; ; ; 11/10; ; 11/10; ; ; ; 11/10; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; 23/10; ; 12/5; ; ; 11/5; ; ; 23/10; ; ; 40/17; ; 23/10; ; ; ; 40/17; ; ; ; ; 
Oxford; ; 23/10; ; ; ; ; 5/2; ; 5/2; ; ; 11/5; ; ; 12/5; ; ; 5/2; ; 5/2; ; ; ; 5/2; ; ; ; ; 
META; english/fa-cup/rotherham-v-oxford; 2016-12-20 12:25:59 GMT+2; 2017-01-07 15:00; e70300-dr003
Rotherham; ; 11/10; ; ; ; ; 11/10; ; 11/10; ; ; 1; ; ; 11/10; ; ; 11/10; ; 11/10; ; ; ; 11/10; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; 23/10; ; 12/5; ; ; 11/5; ; ; 23/10; ; ; 40/17; ; 23/10; ; ; ; 40/17; ; ; ; ; 
Oxford; ; 23/10; ; ; ; ; 5/2; ; 5/2; ; ; 11/5; ; ; 12/5; ; ; 5/2; ; 5/2; ; ; ; 5/2; ; ; ; ; 
META; english/fa-cup/rotherham-v-oxford; 2016-12-20 16:26:41 GMT+2; 2017-01-07 15:00; e70300-dr003
Rotherham; 13/10; 11/10; ; ; ; ; 6/5; ; 13/10; ; ; 1; ; ; 11/10; ; 6/5; 11/10; ; 11/10; 6/5; ; ; 11/10; ; ; ; ; 
Draw; 12/5; 23/10; ; ; ; ; 12/5; ; 12/5; ; ; 11/5; ; ; 23/10; ; 23/10; 40/17; ; 23/10; 23/10; ; ; 40/17; ; ; ; ; 
Oxford; 2; 23/10; ; ; ; ; 11/5; ; 11/5; ; ; 11/5; ; ; 12/5; ; 19/10; 5/2; ; 5/2; 19/10; ; ; 5/2; ; ; ; ; 
META; english/fa-cup/rotherham-v-oxford; 2016-12-20 20:27:48 GMT+2; 2017-01-07 15:00; e70300-dr003
Rotherham; 13/10; 11/10; ; ; ; ; 6/5; ; 13/10; ; 5/4; 1; ; ; 11/10; ; 6/5; 13/10; ; 13/10; 6/5; ; ; 13/10; ; ; ; ; 
Draw; 12/5; 23/10; ; ; ; ; 12/5; ; 12/5; ; 9/4; 11/5; ; ; 23/10; ; 9/4; 12/5; ; 12/5; 9/4; ; ; 12/5; ; ; ; ; 
Oxford; 2; 23/10; ; ; ; ; 11/5; ; 2; ; 19/10; 11/5; ; ; 12/5; ; 37/19; 2; ; 2; 37/19; ; ; 2; ; ; ; ; 
META; english/fa-cup/rotherham-v-oxford; 2016-12-21 00:25:09 GMT+2; 2017-01-07 15:00; e70300-dr003
Rotherham; 13/10; 11/10; ; ; ; ; 5/4; ; 13/10; ; 5/4; 1; ; ; 13/10; ; 6/5; 13/10; ; 13/10; 6/5; ; ; 13/10; ; ; ; ; 
Oxford; 2; 23/10; ; ; ; ; 21/10; ; 2; ; 19/10; 11/5; ; ; 21/10; ; 37/19; 2; ; 2; 37/19; ; ; 2; ; ; ; ; 
Draw; 12/5; 23/10; ; ; ; ; 12/5; ; 12/5; ; 9/4; 11/5; ; ; 12/5; ; 9/4; 12/5; ; 12/5; 9/4; ; ; 12/5; ; ; ; ; 
META; english/fa-cup/rotherham-v-oxford; 2016-12-21 04:25:11 GMT+2; 2017-01-07 15:00; e70300-dr003
Rotherham; 13/10; 11/10; ; ; ; ; 6/5; ; 13/10; ; 5/4; 1; ; ; 13/10; ; 6/5; 13/10; ; 13/10; 6/5; ; ; 13/10; ; ; ; ; 
Oxford; 2; 23/10; ; ; ; ; 11/5; ; 2; ; 19/10; 11/5; ; ; 21/10; ; 37/19; 2; ; 2; 37/19; ; ; 2; ; ; ; ; 
Draw; 12/5; 23/10; ; ; ; ; 12/5; ; 12/5; ; 9/4; 11/5; ; ; 12/5; ; 9/4; 12/5; ; 12/5; 9/4; ; ; 12/5; ; ; ; ; 
META; english/fa-cup/rotherham-v-oxford; 2016-12-21 08:25:20 GMT+2; 2017-01-07 15:00; e70300-dr003
Rotherham; 13/10; 11/10; ; ; ; ; 5/4; ; 13/10; ; 5/4; 1; ; ; 13/10; ; 6/5; 13/10; ; 13/10; 6/5; ; ; 13/10; ; ; ; ; 
Oxford; 2; 23/10; ; ; ; ; 21/10; ; 2; ; 19/10; 11/5; ; ; 21/10; ; 37/19; 2; ; 2; 37/19; ; ; 2; ; ; ; ; 
Draw; 12/5; 23/10; ; ; ; ; 12/5; ; 12/5; ; 9/4; 11/5; ; ; 12/5; ; 9/4; 12/5; ; 12/5; 9/4; ; ; 12/5; ; ; ; ; 
META; english/fa-cup/rotherham-v-oxford; 2016-12-21 12:26:05 GMT+2; 2017-01-07 15:00; e70300-dr003
Rotherham; 13/10; 11/10; ; ; ; ; 6/5; ; 13/10; ; 5/4; 1; ; ; 13/10; ; 6/5; 13/10; ; 13/10; 6/5; ; ; 13/10; ; ; ; ; 
Oxford; 2; 23/10; ; ; ; ; 11/5; ; 2; ; 19/10; 11/5; ; ; 21/10; ; 37/19; 2; ; 2; 37/19; ; ; 2; ; ; ; ; 
Draw; 12/5; 23/10; ; ; ; ; 12/5; ; 12/5; ; 9/4; 11/5; ; ; 12/5; ; 9/4; 12/5; ; 12/5; 9/4; ; ; 12/5; ; ; ; ; 
META; english/fa-cup/rotherham-v-oxford; 2016-12-21 16:26:34 GMT+2; 2017-01-07 15:00; e70300-dr003
Rotherham; 13/10; 11/10; ; ; ; ; 6/5; ; 13/10; ; 5/4; 1; ; ; 13/10; ; 6/5; 13/10; ; 13/10; 6/5; ; ; 13/10; ; ; ; ; 
Oxford; 2; 23/10; ; ; ; ; 11/5; ; 2; ; 19/10; 11/5; ; ; 21/10; ; 37/19; 2; ; 2; 37/19; ; ; 2; ; ; ; ; 
Draw; 12/5; 23/10; ; ; ; ; 12/5; ; 12/5; ; 9/4; 11/5; ; ; 12/5; ; 9/4; 12/5; ; 12/5; 9/4; ; ; 12/5; ; ; ; ; 
META; english/fa-cup/rotherham-v-oxford; 2016-12-21 20:30:47 GMT+2; 2017-01-07 15:00; e70300-dr003
Rotherham; 11/8; 11/10; ; ; ; ; 6/4; ; 7/5; ; 29/20; 1; ; ; 13/10; ; 23/17; 13/10; ; 13/10; 23/17; ; ; 13/10; 6/4; ; ; ; 
Oxford; 15/8; 23/10; ; ; ; ; 9/5; ; 2; ; 7/4; 11/5; ; ; 21/10; ; 9/5; 2; ; 2; 9/5; ; ; 2; 9/5; ; ; ; 
Draw; 12/5; 23/10; ; ; ; ; 23/10; ; 12/5; ; 11/5; 11/5; ; ; 12/5; ; 11/5; 12/5; ; 12/5; 11/5; ; ; 12/5; 9/4; ; ; ; 
META; english/fa-cup/rotherham-v-oxford; 2016-12-22 00:25:06 GMT+2; 2017-01-07 15:00; e70300-dr003
Rotherham; 11/8; 11/10; ; ; ; ; 6/4; ; 7/5; 7/5; 29/20; 1; ; ; 11/8; ; 23/17; 13/10; ; 13/10; 23/17; ; ; 13/10; 7/5; ; ; ; 
Oxford; 15/8; 23/10; ; ; ; ; 7/4; ; 2; 9/5; 17/10; 11/5; ; ; 15/8; ; 17/10; 2; ; 2; 17/10; ; ; 2; 9/5; ; ; ; 
Draw; 12/5; 23/10; ; ; ; ; 12/5; ; 12/5; 23/10; 11/5; 11/5; ; ; 12/5; ; 11/5; 12/5; ; 12/5; 11/5; ; ; 12/5; 23/10; ; ; ; 
META; english/fa-cup/rotherham-v-oxford; 2016-12-22 04:25:02 GMT+2; 2017-01-07 15:00; e70300-dr003
Rotherham; 11/8; 11/10; ; ; ; ; 6/4; ; 6/4; 7/5; 29/20; 1; ; ; 11/8; ; 23/17; 13/10; ; 13/10; 23/17; ; ; 13/10; 7/5; ; ; ; 
Oxford; 15/8; 23/10; ; ; ; ; 7/4; ; 15/8; 9/5; 7/4; 11/5; ; ; 15/8; ; 17/10; 2; ; 2; 17/10; ; ; 2; 9/5; ; ; ; 
Draw; 12/5; 23/10; ; ; ; ; 12/5; ; 23/10; 23/10; 11/5; 11/5; ; ; 12/5; ; 11/5; 12/5; ; 12/5; 11/5; ; ; 12/5; 23/10; ; ; ; 
META; english/fa-cup/rotherham-v-oxford; 2016-12-22 08:24:52 GMT+2; 2017-01-07 15:00; e70300-dr003
Rotherham; 11/8; 11/10; ; ; ; ; 6/4; ; 6/4; 7/5; 29/20; 1; ; ; 11/8; ; 7/5; 13/10; ; 13/10; 7/5; ; ; 13/10; 7/5; ; ; ; 
Oxford; 15/8; 23/10; ; ; ; ; 7/4; ; 15/8; 9/5; 7/4; 11/5; ; ; 15/8; ; 17/10; 2; ; 2; 17/10; ; ; 2; 9/5; ; ; ; 
Draw; 12/5; 23/10; ; ; ; ; 12/5; ; 23/10; 23/10; 11/5; 11/5; ; ; 12/5; ; 11/5; 12/5; ; 12/5; 11/5; ; ; 12/5; 23/10; ; ; ; 
META; english/fa-cup/rotherham-v-oxford; 2016-12-22 12:24:59 GMT+2; 2017-01-07 15:00; e70300-dr003
Rotherham; 11/8; 11/10; ; ; ; ; 6/4; ; 6/4; 7/5; 29/20; 1; ; ; 11/8; ; 23/17; 13/10; ; 13/10; 23/17; ; ; 13/10; 7/5; ; ; ; 
Oxford; 15/8; 23/10; ; ; ; ; 7/4; ; 15/8; 9/5; 7/4; 11/5; ; ; 15/8; ; 7/4; 2; ; 2; 7/4; ; ; 2; 9/5; ; ; ; 
Draw; 12/5; 23/10; ; ; ; ; 12/5; ; 23/10; 23/10; 11/5; 11/5; ; ; 12/5; ; 11/5; 12/5; ; 12/5; 11/5; ; ; 12/5; 23/10; ; ; ; 
META; english/fa-cup/rotherham-v-oxford; 2016-12-22 16:25:40 GMT+2; 2017-01-07 15:00; e70300-dr003
Rotherham; 11/8; 11/10; ; ; ; ; 6/4; ; 6/4; 7/5; 29/20; 1; ; ; 11/8; ; 23/17; 13/10; ; 13/10; 23/17; ; 7/5; 13/10; 7/5; ; 1/100; ; 
Oxford; 15/8; 23/10; ; ; ; ; 7/4; ; 15/8; 9/5; 7/4; 11/5; ; ; 15/8; ; 7/4; 2; ; 2; 7/4; ; 13/8; 2; 9/5; ; 1/100; ; 
Draw; 12/5; 23/10; ; ; ; ; 12/5; ; 23/10; 23/10; 11/5; 11/5; ; ; 12/5; ; 11/5; 12/5; ; 12/5; 11/5; ; 12/5; 12/5; 23/10; ; 1/100; ; 
META; english/fa-cup/rotherham-v-oxford; 2016-12-22 20:25:24 GMT+2; 2017-01-07 15:00; e70300-dr003
