META; english/fa-cup/chesham-v-potters-bar-town; 2016-10-10 16:23:43 GMT+3; 2016-10-15 15:00; e70300-dr003
Chesham; 4/9; ; ; ; 4/9; ; 1/2; ; ; ; 4/9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Chesham; 4/9; ; 1/2; 4/9; 2/5; 4/9; 2/5; 2/5; 1/2; ; ; ; 9/20; ; ; ; ; ; 4/9; ; ; ; ; ; ; ; ; ; 
Draw; 7/2; ; 17/5; 16/5; 16/5; 10/3; 7/2; 7/2; 19/5; ; ; ; 7/2; ; ; ; ; ; 7/2; ; ; ; ; ; ; ; ; ; 
Potters Bar Town; 4; ; 5; 9/2; 9/2; 4; 19/4; 9/2; 5; ; ; ; 19/4; ; ; ; ; ; 9/2; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/chesham-v-potters-bar-town; 2016-10-13 11:47:45 GMT+3; 2016-10-15 15:00; e70300-dr003
Chesham; 4/9; ; 1/2; 4/9; 2/5; 4/9; 2/5; 2/5; 1/2; ; ; ; 9/20; ; 4/9; ; ; ; 4/9; ; ; ; ; 7/15; ; ; ; ; 
Draw; 7/2; ; 17/5; 10/3; 16/5; 10/3; 15/4; 7/2; 19/5; ; ; ; 7/2; ; 15/4; ; ; ; 7/2; ; ; ; ; 4; ; ; ; ; 
Potters Bar Town; 4; ; 5; 9/2; 9/2; 4; 19/4; 9/2; 5; ; ; ; 19/4; ; 5; ; ; ; 9/2; ; ; ; ; 9/2; ; ; ; ; 
META; english/fa-cup/chesham-v-potters-bar-town; 2016-10-13 12:23:26 GMT+3; 2016-10-15 15:00; e70300-dr003
Chesham; 4/9; ; 1/2; 4/9; 2/5; 4/9; 2/5; 2/5; 1/2; ; ; ; 9/20; ; 4/9; ; ; ; 4/9; ; ; ; ; 7/15; ; ; ; ; 
Draw; 7/2; ; 17/5; 16/5; 10/3; 10/3; 15/4; 7/2; 19/5; ; ; ; 7/2; ; 15/4; ; ; ; 7/2; ; ; ; ; 4; ; ; ; ; 
Potters Bar Town; 4; ; 5; 9/2; 9/2; 4; 19/4; 9/2; 5; ; ; ; 19/4; ; 5; ; ; ; 9/2; ; ; ; ; 9/2; ; ; ; ; 
META; english/fa-cup/chesham-v-potters-bar-town; 2016-10-13 13:02:09 GMT+3; 2016-10-15 15:00; e70300-dr003
Chesham; 4/9; ; 1/2; 4/9; 2/5; 4/9; 2/5; 2/5; 1/2; ; ; ; 9/20; ; 4/9; ; ; ; 4/9; ; ; ; ; 7/15; ; ; ; ; 
Draw; 7/2; ; 17/5; 16/5; 10/3; 10/3; 15/4; 7/2; 19/5; ; ; ; 7/2; ; 15/4; ; ; ; 7/2; ; ; ; ; 4; ; ; ; ; 
Potters Bar Town; 4; ; 5; 9/2; 9/2; 4; 19/4; 9/2; 5; ; ; ; 19/4; ; 5; ; ; ; 9/2; ; ; ; ; 9/2; ; ; ; ; 
META; english/fa-cup/chesham-v-potters-bar-town; 2016-10-13 13:47:32 GMT+3; 2016-10-15 15:00; e70300-dr003
Chesham; 4/9; ; 1/2; 4/9; 2/5; 4/9; 2/5; 2/5; 1/2; ; 4/9; ; 9/20; ; 4/9; ; ; ; 4/9; ; ; ; ; 7/15; ; ; ; ; 
Draw; 7/2; ; 17/5; 16/5; 16/5; 10/3; 15/4; 7/2; 19/5; ; 16/5; ; 7/2; ; 15/4; ; ; ; 7/2; ; ; ; ; 4; ; ; ; ; 
Potters Bar Town; 4; ; 5; 9/2; 9/2; 4; 19/4; 9/2; 5; ; 24/5; ; 19/4; ; 5; ; ; ; 9/2; ; ; ; ; 9/2; ; ; ; ; 
META; english/fa-cup/chesham-v-potters-bar-town; 2016-10-13 15:47:38 GMT+3; 2016-10-15 15:00; e70300-dr003
Chesham; 4/9; ; 1/2; 4/9; 2/5; 4/9; 2/5; 2/5; 1/2; ; 4/9; ; 9/20; ; 4/9; ; ; ; 4/9; ; ; ; ; 7/15; ; ; ; ; 
Draw; 7/2; ; 17/5; 16/5; 16/5; 10/3; 15/4; 7/2; 19/5; ; 16/5; ; 7/2; ; 15/4; ; ; ; 7/2; ; ; ; ; 4; ; ; ; ; 
Potters Bar Town; 4; ; 5; 9/2; 9/2; 4; 19/4; 9/2; 5; ; 24/5; ; 19/4; ; 5; ; ; ; 9/2; ; ; ; ; 9/2; ; ; ; ; 
META; english/fa-cup/chesham-v-potters-bar-town; 2016-10-13 16:23:43 GMT+3; 2016-10-15 15:00; e70300-dr003
Chesham; 4/9; ; 1/2; 4/9; 2/5; 4/9; 2/5; 2/5; 1/2; ; 4/9; ; 9/20; ; 4/9; ; ; ; 4/9; ; ; ; ; 7/15; ; ; 1/100; ; 
Draw; 7/2; ; 17/5; 16/5; 16/5; 10/3; 15/4; 7/2; 19/5; ; 16/5; ; 7/2; ; 15/4; ; ; ; 7/2; ; ; ; ; 4; ; ; ; ; 
Potters Bar Town; 4; ; 5; 9/2; 9/2; 4; 19/4; 9/2; 5; ; 24/5; ; 19/4; ; 5; ; ; ; 9/2; ; ; ; ; 9/2; ; ; 1/100; ; 
META; english/fa-cup/chesham-v-potters-bar-town; 2016-10-13 17:47:42 GMT+3; 2016-10-15 15:00; e70300-dr003
Chesham; 4/9; ; 1/2; 4/9; 2/5; 4/9; 2/5; 2/5; 1/2; ; 4/9; ; 9/20; ; 4/9; ; ; ; 4/9; ; ; ; ; 7/15; ; ; 1/50; ; 
Draw; 7/2; ; 17/5; 16/5; 16/5; 10/3; 15/4; 7/2; 19/5; ; 16/5; ; 7/2; ; 15/4; ; ; ; 7/2; ; ; ; ; 4; ; ; 1/100; ; 
Potters Bar Town; 4; ; 5; 9/2; 9/2; 4; 19/4; 9/2; 5; ; 24/5; ; 19/4; ; 5; ; ; ; 9/2; ; ; ; ; 9/2; ; ; 1/50; ; 
META; english/fa-cup/chesham-v-potters-bar-town; 2016-10-13 18:37:44 GMT+3; 2016-10-15 15:00; e70300-dr003
Chesham; 4/9; 2/5; 1/2; 4/9; 2/5; 4/9; 2/5; 2/5; 1/2; ; 4/9; ; 9/20; ; 4/9; ; ; ; 4/9; ; ; ; ; 7/15; ; ; 1/50; ; 
Draw; 7/2; 10/3; 17/5; 16/5; 16/5; 10/3; 15/4; 7/2; 19/5; ; 16/5; ; 7/2; ; 15/4; ; ; ; 7/2; ; ; ; ; 4; ; ; 1/100; ; 
Potters Bar Town; 4; 9/2; 5; 9/2; 9/2; 4; 19/4; 9/2; 5; ; 24/5; ; 19/4; ; 5; ; ; ; 9/2; ; ; ; ; 9/2; ; ; 1/50; ; 
META; english/fa-cup/chesham-v-potters-bar-town; 2016-10-13 19:47:39 GMT+3; 2016-10-15 15:00; e70300-dr003
Chesham; 4/9; 2/5; 1/2; 4/9; 2/5; 4/9; 2/5; 2/5; 1/2; ; 4/9; ; 9/20; ; 4/9; ; ; ; 4/9; ; ; ; ; 7/15; ; ; 1/50; ; 
Draw; 7/2; 10/3; 17/5; 16/5; 16/5; 10/3; 15/4; 7/2; 19/5; ; 16/5; ; 7/2; ; 15/4; ; ; ; 7/2; ; ; ; ; 4; ; ; 1/100; ; 
Potters Bar Town; 4; 9/2; 5; 9/2; 9/2; 4; 19/4; 9/2; 5; ; 24/5; ; 19/4; ; 5; ; ; ; 9/2; ; ; ; ; 9/2; ; ; 1/50; ; 
META; english/fa-cup/chesham-v-potters-bar-town; 2016-10-13 20:24:09 GMT+3; 2016-10-15 15:00; e70300-dr003
Chesham; 4/9; 2/5; 1/2; 4/9; 2/5; 4/9; 2/5; 2/5; 1/2; ; 4/9; ; 9/20; ; 4/9; ; ; ; 4/9; ; ; ; ; 7/15; ; ; 4/11; ; 
Draw; 7/2; 10/3; 17/5; 16/5; 16/5; 10/3; 15/4; 7/2; 19/5; ; 16/5; ; 7/2; ; 15/4; ; ; ; 7/2; ; ; ; ; 4; ; ; 3; ; 
Potters Bar Town; 4; 9/2; 5; 9/2; 9/2; 4; 19/4; 9/2; 5; ; 24/5; ; 19/4; ; 5; ; ; ; 9/2; ; ; ; ; 9/2; ; ; 23/5; ; 
META; english/fa-cup/chesham-v-potters-bar-town; 2016-10-13 21:47:51 GMT+3; 2016-10-15 15:00; e70300-dr003
Chesham; 4/9; 2/5; 1/2; 4/9; 2/5; 4/9; 2/5; 2/5; 1/2; ; 4/9; ; 9/20; 2/5; 4/9; ; ; ; 4/9; ; ; ; ; 7/15; ; ; 4/11; ; 
Draw; 7/2; 10/3; 17/5; 16/5; 10/3; 10/3; 15/4; 7/2; 19/5; ; 16/5; ; 7/2; 10/3; 15/4; ; ; ; 7/2; ; ; ; ; 4; ; ; 3; ; 
Potters Bar Town; 4; 9/2; 5; 9/2; 9/2; 4; 19/4; 9/2; 5; ; 24/5; ; 19/4; 5; 5; ; ; ; 9/2; ; ; ; ; 9/2; ; ; 23/5; ; 
META; english/fa-cup/chesham-v-potters-bar-town; 2016-10-13 23:47:38 GMT+3; 2016-10-15 15:00; e70300-dr003
Chesham; 4/9; 2/5; 1/2; 4/9; 2/5; 4/9; 2/5; 2/5; 1/2; ; 4/9; ; 9/20; 2/5; 4/9; ; ; ; 4/9; ; ; ; ; 7/15; ; ; 4/11; ; 
Draw; 7/2; 16/5; 17/5; 16/5; 10/3; 10/3; 15/4; 7/2; 19/5; ; 16/5; ; 7/2; 10/3; 15/4; ; ; ; 7/2; ; ; ; ; 4; ; ; 3; ; 
Potters Bar Town; 4; 5; 5; 9/2; 9/2; 4; 19/4; 9/2; 5; ; 24/5; ; 19/4; 5; 5; ; ; ; 9/2; ; ; ; ; 9/2; ; ; 23/5; ; 
META; english/fa-cup/chesham-v-potters-bar-town; 2016-10-14 00:22:51 GMT+3; 2016-10-15 15:00; e70300-dr003
Chesham; 4/9; 2/5; 1/2; 4/9; 2/5; 4/9; 2/5; 2/5; 1/2; ; 4/9; ; 9/20; 2/5; 4/9; ; ; ; 4/9; ; ; ; ; 7/15; ; ; 4/11; ; 
Draw; 7/2; 16/5; 17/5; 16/5; 10/3; 10/3; 15/4; 7/2; 19/5; ; 16/5; ; 7/2; 10/3; 15/4; ; ; ; 7/2; ; ; ; ; 4; ; ; 3; ; 
Potters Bar Town; 4; 5; 5; 9/2; 9/2; 4; 19/4; 9/2; 5; ; 24/5; ; 19/4; 5; 5; ; ; ; 9/2; ; ; ; ; 9/2; ; ; 23/5; ; 
META; english/fa-cup/chesham-v-potters-bar-town; 2016-10-14 00:59:31 GMT+3; 2016-10-15 15:00; e70300-dr003
Chesham; 4/9; 2/5; 1/2; 4/9; 2/5; 4/9; 2/5; 2/5; 1/2; ; 4/9; ; 9/20; 2/5; 4/9; ; ; ; 4/9; ; ; ; ; 7/15; ; ; 4/11; ; 
Draw; 7/2; 16/5; 17/5; 16/5; 10/3; 10/3; 15/4; 7/2; 19/5; ; 16/5; ; 7/2; 10/3; 15/4; ; ; ; 7/2; ; ; ; ; 4; ; ; 3; ; 
Potters Bar Town; 4; 5; 5; 9/2; 9/2; 4; 19/4; 9/2; 5; ; 24/5; ; 19/4; 5; 5; ; ; ; 9/2; ; ; ; ; 9/2; ; ; 23/5; ; 
META; english/fa-cup/chesham-v-potters-bar-town; 2016-10-14 01:47:32 GMT+3; 2016-10-15 15:00; e70300-dr003
Chesham; 4/9; 2/5; 1/2; 4/9; 2/5; 4/9; 2/5; 2/5; 1/2; ; 4/9; ; 9/20; 2/5; 4/9; ; ; ; 4/9; ; ; ; ; 7/15; ; ; 4/11; ; 
Draw; 7/2; 16/5; 17/5; 16/5; 10/3; 10/3; 15/4; 7/2; 19/5; ; 16/5; ; 7/2; 10/3; 15/4; ; ; ; 7/2; ; ; ; ; 4; ; ; 3; ; 
Potters Bar Town; 4; 5; 5; 9/2; 9/2; 4; 19/4; 9/2; 5; ; 24/5; ; 19/4; 5; 5; ; ; ; 9/2; ; ; ; ; 9/2; ; ; 23/5; ; 
META; english/fa-cup/chesham-v-potters-bar-town; 2016-10-14 03:47:28 GMT+3; 2016-10-15 15:00; e70300-dr003
Chesham; 4/9; 2/5; 1/2; 4/9; 2/5; 4/9; 2/5; 2/5; 1/2; ; 4/9; ; 9/20; 2/5; 4/9; ; ; ; 4/9; ; ; ; ; 7/15; ; ; 4/11; ; 
Draw; 7/2; 16/5; 17/5; 16/5; 10/3; 10/3; 15/4; 7/2; 19/5; ; 16/5; ; 7/2; 10/3; 15/4; ; ; ; 7/2; ; ; ; ; 4; ; ; 3; ; 
Potters Bar Town; 4; 5; 5; 9/2; 9/2; 4; 19/4; 9/2; 5; ; 24/5; ; 19/4; 5; 5; ; ; ; 9/2; ; ; ; ; 9/2; ; ; 23/5; ; 
META; english/fa-cup/chesham-v-potters-bar-town; 2016-10-14 04:23:18 GMT+3; 2016-10-15 15:00; e70300-dr003
Chesham; 4/9; 2/5; 1/2; 4/9; 2/5; 4/9; 2/5; 2/5; 1/2; ; 4/9; ; 9/20; 2/5; 4/9; ; ; ; 4/9; ; ; ; ; 7/15; ; ; 4/11; ; 
Draw; 7/2; 16/5; 17/5; 16/5; 10/3; 10/3; 15/4; 7/2; 19/5; ; 16/5; ; 7/2; 10/3; 15/4; ; ; ; 7/2; ; ; ; ; 4; ; ; 3; ; 
Potters Bar Town; 4; 5; 5; 9/2; 9/2; 4; 19/4; 9/2; 5; ; 24/5; ; 19/4; 5; 5; ; ; ; 9/2; ; ; ; ; 9/2; ; ; 23/5; ; 
META; english/fa-cup/chesham-v-potters-bar-town; 2016-10-14 05:47:32 GMT+3; 2016-10-15 15:00; e70300-dr003
Chesham; 4/9; 2/5; 1/2; 4/9; 2/5; 4/9; 2/5; 2/5; 1/2; ; 4/9; ; 9/20; 2/5; 4/9; ; ; ; 4/9; ; ; ; ; 7/15; ; ; 4/11; ; 
Draw; 7/2; 10/3; 17/5; 16/5; 10/3; 10/3; 15/4; 7/2; 19/5; ; 16/5; ; 7/2; 10/3; 15/4; ; ; ; 7/2; ; ; ; ; 4; ; ; 3; ; 
Potters Bar Town; 4; 9/2; 5; 9/2; 9/2; 4; 19/4; 9/2; 5; ; 24/5; ; 19/4; 5; 5; ; ; ; 9/2; ; ; ; ; 9/2; ; ; 23/5; ; 
META; english/fa-cup/chesham-v-potters-bar-town; 2016-10-14 06:35:52 GMT+3; 2016-10-15 15:00; e70300-dr003
Chesham; 4/9; 2/5; 1/2; 4/9; 2/5; 4/9; 2/5; 2/5; 1/2; ; 4/9; ; 9/20; 2/5; 4/9; ; ; ; 4/9; ; ; ; ; 7/15; ; ; 4/11; ; 
Draw; 7/2; 10/3; 17/5; 16/5; 10/3; 10/3; 15/4; 7/2; 19/5; ; 16/5; ; 7/2; 10/3; 15/4; ; ; ; 7/2; ; ; ; ; 4; ; ; 3; ; 
Potters Bar Town; 4; 9/2; 5; 9/2; 9/2; 4; 19/4; 9/2; 5; ; 24/5; ; 19/4; 5; 5; ; ; ; 9/2; ; ; ; ; 9/2; ; ; 23/5; ; 
META; english/fa-cup/chesham-v-potters-bar-town; 2016-10-14 07:47:19 GMT+3; 2016-10-15 15:00; e70300-dr003
Chesham; 4/9; 2/5; 1/2; 4/9; 2/5; 4/9; 2/5; 2/5; 1/2; ; 4/9; ; 9/20; 2/5; 4/9; ; ; ; 4/9; ; ; ; ; 7/15; ; ; 4/11; ; 
Draw; 7/2; 10/3; 17/5; 16/5; 10/3; 10/3; 15/4; 7/2; 19/5; ; 16/5; ; 7/2; 10/3; 15/4; ; ; ; 7/2; ; ; ; ; 4; ; ; 3; ; 
Potters Bar Town; 4; 9/2; 5; 9/2; 9/2; 4; 19/4; 9/2; 5; ; 24/5; ; 19/4; 5; 5; ; ; ; 9/2; ; ; ; ; 9/2; ; ; 23/5; ; 
META; english/fa-cup/chesham-v-potters-bar-town; 2016-10-14 08:23:14 GMT+3; 2016-10-15 15:00; e70300-dr003
Chesham; 4/9; 2/5; 1/2; 4/9; 2/5; 4/9; 2/5; 2/5; 1/2; ; 4/9; ; 9/20; 2/5; 4/9; ; ; ; 4/9; ; ; ; ; 7/15; ; ; 4/11; ; 
Draw; 7/2; 10/3; 17/5; 16/5; 10/3; 10/3; 15/4; 7/2; 19/5; ; 16/5; ; 7/2; 10/3; 15/4; ; ; ; 7/2; ; ; ; ; 4; ; ; 3; ; 
Potters Bar Town; 4; 9/2; 5; 9/2; 9/2; 4; 19/4; 9/2; 5; ; 24/5; ; 19/4; 5; 5; ; ; ; 9/2; ; ; ; ; 9/2; ; ; 23/5; ; 
META; english/fa-cup/chesham-v-potters-bar-town; 2016-10-14 09:47:18 GMT+3; 2016-10-15 15:00; e70300-dr003
Chesham; 4/9; 2/5; 1/2; 4/9; 2/5; 4/9; 2/5; 2/5; 1/2; ; 4/9; ; 9/20; 2/5; 4/9; ; ; ; 4/9; ; ; ; ; 7/15; ; ; 4/11; ; 
Draw; 7/2; 10/3; 17/5; 16/5; 10/3; 10/3; 15/4; 7/2; 19/5; ; 16/5; ; 7/2; 10/3; 15/4; ; ; ; 7/2; ; ; ; ; 4; ; ; 3; ; 
Potters Bar Town; 4; 9/2; 5; 9/2; 9/2; 4; 19/4; 9/2; 5; ; 24/5; ; 19/4; 5; 5; ; ; ; 9/2; ; ; ; ; 9/2; ; ; 23/5; ; 
META; english/fa-cup/chesham-v-potters-bar-town; 2016-10-14 11:47:51 GMT+3; 2016-10-15 15:00; e70300-dr003
Chesham; 4/9; 2/5; 1/2; 4/9; 2/5; 4/9; 2/5; 2/5; 1/2; ; 4/9; 2/5; 9/20; 2/5; 4/9; ; ; ; 4/9; ; ; ; ; 7/15; ; ; 4/11; ; 
Draw; 7/2; 16/5; 17/5; 16/5; 10/3; 10/3; 15/4; 7/2; 19/5; ; 16/5; 10/3; 7/2; 10/3; 15/4; ; ; ; 7/2; ; ; ; ; 4; ; ; 3; ; 
Potters Bar Town; 4; 5; 5; 9/2; 9/2; 4; 19/4; 9/2; 5; ; 24/5; 9/2; 19/4; 5; 5; ; ; ; 9/2; ; ; ; ; 9/2; ; ; 23/5; ; 
META; english/fa-cup/chesham-v-potters-bar-town; 2016-10-14 12:24:29 GMT+3; 2016-10-15 15:00; e70300-dr003
Chesham; 4/9; 2/5; 1/2; 4/9; 4/9; 4/9; 2/5; 2/5; 1/2; ; 4/9; 2/5; 9/20; 2/5; 4/9; ; ; ; 4/9; ; ; ; ; 7/15; ; ; 4/11; ; 
Draw; 7/2; 16/5; 17/5; 16/5; 7/2; 10/3; 15/4; 7/2; 19/5; ; 16/5; 10/3; 7/2; 10/3; 15/4; ; ; ; 7/2; ; ; ; ; 4; ; ; 3; ; 
Potters Bar Town; 4; 5; 5; 9/2; 5; 4; 19/4; 9/2; 5; ; 24/5; 9/2; 19/4; 5; 5; ; ; ; 9/2; ; ; ; ; 9/2; ; ; 23/5; ; 
META; english/fa-cup/chesham-v-potters-bar-town; 2016-10-14 13:09:18 GMT+3; 2016-10-15 15:00; e70300-dr003
Chesham; 4/9; 2/5; 1/2; 4/9; 4/9; 4/9; 2/5; 2/5; 1/2; ; 4/9; 2/5; 9/20; 2/5; 4/9; ; ; ; 4/9; ; ; ; ; 7/15; ; ; 4/11; ; 
Draw; 7/2; 16/5; 17/5; 16/5; 7/2; 10/3; 15/4; 7/2; 19/5; ; 16/5; 10/3; 7/2; 10/3; 15/4; ; ; ; 7/2; ; ; ; ; 4; ; ; 3; ; 
Potters Bar Town; 4; 5; 5; 9/2; 5; 4; 19/4; 9/2; 5; ; 24/5; 9/2; 19/4; 5; 5; ; ; ; 9/2; ; ; ; ; 9/2; ; ; 23/5; ; 
