META; english/fa-cup/stamford-v-gresley; 2016-09-18 20:24:22 GMT+3; 2016-09-20 19:45; e70300-dr003
Stamford; 13/10; ; ; ; ; ; ; ; ; ; ; 11/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Gresley; 6/4; ; ; ; ; ; ; ; ; ; ; 8/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 13/5; ; ; ; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/stamford-v-gresley; 2016-09-19 00:22:31 GMT+3; 2016-09-20 19:45; e70300-dr003
Stamford; 13/10; ; 29/20; ; ; ; ; ; ; ; ; 11/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Gresley; 6/4; ; 17/10; ; ; ; ; ; ; ; ; 8/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 13/5; ; 13/5; ; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/stamford-v-gresley; 2016-09-19 03:45:52 GMT+3; 2016-09-20 19:45; e70300-dr003
Stamford; 13/10; 13/10; 29/20; ; 7/5; ; ; ; 7/5; ; ; 11/8; ; ; ; ; 11/8; ; ; ; ; ; ; ; ; ; ; ; 
Gresley; 6/4; 6/4; 17/10; ; 13/8; ; ; ; 13/8; ; ; 8/5; ; ; ; ; 8/5; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 13/5; 5/2; 13/5; ; 11/4; ; ; ; 14/5; ; ; 12/5; ; ; ; ; 13/5; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/stamford-v-gresley; 2016-09-19 04:22:18 GMT+3; 2016-09-20 19:45; e70300-dr003
Stamford; 13/10; 13/10; 29/20; ; 7/5; ; ; ; 7/5; ; ; 11/8; ; ; ; ; 11/8; ; ; ; ; ; ; ; ; ; ; ; 
Gresley; 6/4; 6/4; 17/10; ; 13/8; ; ; ; 13/8; ; ; 8/5; ; ; ; ; 8/5; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 13/5; 5/2; 13/5; ; 11/4; ; ; ; 14/5; ; ; 12/5; ; ; ; ; 13/5; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/stamford-v-gresley; 2016-09-19 05:45:53 GMT+3; 2016-09-20 19:45; e70300-dr003
Stamford; 13/10; 13/10; 29/20; ; 7/5; ; ; ; 7/5; ; ; 11/8; ; ; ; ; 11/8; ; ; ; ; ; ; ; ; ; ; ; 
Gresley; 6/4; 6/4; 17/10; ; 13/8; ; ; ; 13/8; ; ; 8/5; ; ; ; ; 8/5; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 13/5; 5/2; 13/5; ; 11/4; ; ; ; 14/5; ; ; 12/5; ; ; ; ; 13/5; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/stamford-v-gresley; 2016-09-19 06:28:35 GMT+3; 2016-09-20 19:45; e70300-dr003
Stamford; 13/10; 13/10; 29/20; ; 7/5; ; ; ; 7/5; ; ; 11/8; ; ; ; ; 11/8; ; ; ; ; ; ; ; ; ; ; ; 
Gresley; 6/4; 6/4; 17/10; ; 13/8; ; ; ; 13/8; ; ; 8/5; ; ; ; ; 8/5; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 13/5; 5/2; 13/5; ; 11/4; ; ; ; 14/5; ; ; 12/5; ; ; ; ; 13/5; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/stamford-v-gresley; 2016-09-19 07:45:54 GMT+3; 2016-09-20 19:45; e70300-dr003
Stamford; 13/10; 13/10; 29/20; ; 7/5; ; ; ; 7/5; ; ; 11/8; ; ; ; ; 11/8; ; ; ; ; ; ; ; ; ; ; ; 
Gresley; 6/4; 6/4; 17/10; ; 13/8; ; ; ; 13/8; ; ; 8/5; ; ; ; ; 8/5; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 13/5; 5/2; 13/5; ; 11/4; ; ; ; 14/5; ; ; 12/5; ; ; ; ; 13/5; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/stamford-v-gresley; 2016-09-19 08:22:35 GMT+3; 2016-09-20 19:45; e70300-dr003
Stamford; 13/10; 11/8; 29/20; ; 7/5; ; 7/5; ; 7/5; ; ; 11/8; ; ; ; ; 7/5; ; ; ; ; ; ; ; ; ; ; ; 
Gresley; 6/4; 6/4; 17/10; ; 13/8; ; 8/5; ; 13/8; ; ; 8/5; ; ; ; ; 8/5; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 13/5; 12/5; 13/5; ; 11/4; ; 13/5; ; 14/5; ; ; 12/5; ; ; ; ; 13/5; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/stamford-v-gresley; 2016-09-19 09:45:50 GMT+3; 2016-09-20 19:45; e70300-dr003
Stamford; 13/10; 13/10; 29/20; ; 7/5; ; 7/5; ; 7/5; ; ; 11/8; ; ; ; ; 11/8; ; ; ; ; ; ; ; ; ; ; ; 
Gresley; 6/4; 6/4; 17/10; ; 13/8; ; 13/8; ; 13/8; ; ; 8/5; ; ; ; ; 8/5; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 13/5; 5/2; 13/5; ; 11/4; ; 11/4; ; 14/5; ; ; 12/5; ; ; ; ; 13/5; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/stamford-v-gresley; 2016-09-19 11:45:55 GMT+3; 2016-09-20 19:45; e70300-dr003
Stamford; 13/10; 11/8; 29/20; ; 7/5; ; 7/5; ; 7/5; ; ; 11/8; ; ; ; ; 7/5; 13/10; ; ; ; 13/10; ; ; ; ; ; ; 
Gresley; 6/4; 6/4; 17/10; ; 13/8; ; 17/10; ; 13/8; ; ; 8/5; ; ; ; ; 8/5; 6/4; ; ; ; 6/4; ; ; ; ; ; ; 
Draw; 13/5; 12/5; 13/5; ; 11/4; ; 27/10; ; 14/5; ; ; 12/5; ; ; ; ; 13/5; 13/5; ; ; ; 13/5; ; ; ; ; ; ; 
META; english/fa-cup/stamford-v-gresley; 2016-09-19 12:22:30 GMT+3; 2016-09-20 19:45; e70300-dr003
Stamford; 13/10; 11/8; 29/20; ; 7/5; ; 7/5; ; 7/5; ; ; 11/8; ; ; ; ; 7/5; 13/10; ; ; ; 13/10; ; ; ; ; ; ; 
Gresley; 6/4; 6/4; 17/10; ; 13/8; ; 17/10; ; 13/8; ; ; 8/5; ; ; ; ; 8/5; 6/4; ; ; ; 6/4; ; ; ; ; ; ; 
Draw; 13/5; 12/5; 13/5; ; 11/4; ; 27/10; ; 14/5; ; ; 12/5; ; ; ; ; 13/5; 13/5; ; ; ; 13/5; ; ; ; ; ; ; 
META; english/fa-cup/stamford-v-gresley; 2016-09-19 12:51:26 GMT+3; 2016-09-20 19:45; e70300-dr003
Stamford; 13/10; 11/8; 29/20; ; 7/5; ; 7/5; ; 7/5; ; ; 11/8; ; ; ; ; 7/5; 13/10; ; ; ; 13/10; ; ; ; ; ; ; 
Gresley; 6/4; 6/4; 17/10; ; 13/8; ; 17/10; ; 13/8; ; ; 8/5; ; ; ; ; 8/5; 6/4; ; ; ; 6/4; ; ; ; ; ; ; 
Draw; 13/5; 12/5; 13/5; ; 11/4; ; 27/10; ; 14/5; ; ; 12/5; ; ; ; ; 13/5; 13/5; ; ; ; 13/5; ; ; ; ; ; ; 
META; english/fa-cup/stamford-v-gresley; 2016-09-19 13:45:53 GMT+3; 2016-09-20 19:45; e70300-dr003
Stamford; 13/10; 13/10; 29/20; ; 7/5; ; 7/5; ; 7/5; ; ; 11/8; ; ; ; ; 11/8; 13/10; ; ; ; 13/10; ; ; ; ; ; ; 
Gresley; 6/4; 6/4; 17/10; ; 13/8; ; 13/8; ; 13/8; ; ; 8/5; ; ; ; ; 8/5; 6/4; ; ; ; 6/4; ; ; ; ; ; ; 
Draw; 13/5; 5/2; 13/5; ; 11/4; ; 11/4; ; 14/5; ; ; 12/5; ; ; ; ; 13/5; 13/5; ; ; ; 13/5; ; ; ; ; ; ; 
META; english/fa-cup/stamford-v-gresley; 2016-09-19 15:46:01 GMT+3; 2016-09-20 19:45; e70300-dr003
Stamford; 13/10; 13/10; 29/20; ; 7/5; ; 7/5; ; 7/5; ; ; 11/8; ; ; ; ; 11/8; 13/10; ; ; ; 13/10; ; ; ; ; ; ; 
Gresley; 6/4; 6/4; 17/10; ; 13/8; ; 13/8; ; 13/8; ; ; 8/5; ; ; ; ; 8/5; 6/4; ; ; ; 6/4; ; ; ; ; ; ; 
Draw; 13/5; 5/2; 13/5; ; 11/4; ; 11/4; ; 14/5; ; ; 12/5; ; ; ; ; 13/5; 13/5; ; ; ; 13/5; ; ; ; ; ; ; 
META; english/fa-cup/stamford-v-gresley; 2016-09-19 16:23:15 GMT+3; 2016-09-20 19:45; e70300-dr003
Stamford; 13/10; 13/10; 29/20; ; 7/5; ; 7/5; 13/10; 7/5; ; ; 11/8; ; ; ; ; 11/8; 13/10; ; ; ; 13/10; ; ; ; ; ; ; 
Gresley; 6/4; 6/4; 17/10; ; 13/8; ; 13/8; 6/4; 13/8; ; ; 8/5; ; ; ; ; 8/5; 6/4; ; ; ; 6/4; ; ; ; ; ; ; 
Draw; 13/5; 5/2; 13/5; ; 11/4; ; 11/4; 13/5; 14/5; ; ; 12/5; ; ; ; ; 13/5; 13/5; ; ; ; 13/5; ; ; ; ; ; ; 
META; english/fa-cup/stamford-v-gresley; 2016-09-19 17:45:53 GMT+3; 2016-09-20 19:45; e70300-dr003
Stamford; 13/10; 13/10; 29/20; ; 7/5; 13/10; 7/5; 13/10; 7/5; ; ; 11/8; ; ; ; ; 11/8; 13/10; ; ; ; 13/10; ; ; ; ; ; ; 
Gresley; 6/4; 6/4; 17/10; ; 13/8; 6/4; 13/8; 6/4; 13/8; ; ; 8/5; ; ; ; ; 8/5; 6/4; ; ; ; 6/4; ; ; ; ; ; ; 
Draw; 13/5; 5/2; 13/5; ; 11/4; 5/2; 11/4; 13/5; 14/5; ; ; 12/5; ; ; ; ; 13/5; 13/5; ; ; ; 13/5; ; ; ; ; ; ; 
META; english/fa-cup/stamford-v-gresley; 2016-09-19 18:32:37 GMT+3; 2016-09-20 19:45; e70300-dr003
Stamford; 13/10; 13/10; 29/20; 13/10; 7/5; ; 7/5; 13/10; 7/5; ; ; 11/8; ; ; ; ; 11/8; 13/10; ; 13/10; ; 13/10; ; ; ; ; ; ; 
Gresley; 6/4; 6/4; 17/10; 6/4; 13/8; ; 13/8; 6/4; 13/8; ; ; 8/5; ; ; ; ; 8/5; 6/4; ; 8/5; ; 6/4; ; ; ; ; ; ; 
Draw; 13/5; 5/2; 13/5; 5/2; 11/4; ; 11/4; 13/5; 14/5; ; ; 12/5; ; ; ; ; 13/5; 13/5; ; 13/5; ; 13/5; ; ; ; ; ; ; 
META; english/fa-cup/stamford-v-gresley; 2016-09-19 19:45:51 GMT+3; 2016-09-20 19:45; e70300-dr003
Stamford; 13/10; 13/10; 29/20; 13/10; 7/5; 13/10; 7/5; 13/10; 7/5; ; ; 11/8; ; ; ; ; 11/8; 13/10; ; 13/10; ; 13/10; ; ; ; ; ; ; 
Gresley; 6/4; 6/4; 17/10; 6/4; 13/8; 6/4; 13/8; 6/4; 13/8; ; ; 8/5; ; ; ; ; 8/5; 6/4; ; 8/5; ; 6/4; ; ; ; ; ; ; 
Draw; 13/5; 5/2; 13/5; 12/5; 11/4; 5/2; 11/4; 13/5; 14/5; ; ; 12/5; ; ; ; ; 13/5; 13/5; ; 13/5; ; 13/5; ; ; ; ; ; ; 
META; english/fa-cup/stamford-v-gresley; 2016-09-19 20:23:58 GMT+3; 2016-09-20 19:45; e70300-dr003
Stamford; 13/10; 13/10; 29/20; 13/10; 7/5; 13/10; 7/5; 13/10; 7/5; ; ; 11/8; ; ; ; ; 11/8; ; ; 13/10; ; ; ; ; ; ; ; ; 
Gresley; 6/4; 6/4; 17/10; 6/4; 13/8; 6/4; 13/8; 6/4; 13/8; ; ; 8/5; ; ; ; ; 8/5; ; ; 8/5; ; ; ; ; ; ; ; ; 
Draw; 13/5; 5/2; 13/5; 12/5; 11/4; 5/2; 11/4; 13/5; 14/5; ; ; 12/5; ; ; ; ; 13/5; ; ; 13/5; ; ; ; ; ; ; ; ; 
META; english/fa-cup/stamford-v-gresley; 2016-09-19 21:45:58 GMT+3; 2016-09-20 19:45; e70300-dr003
Stamford; 13/10; 13/10; 29/20; 13/10; 7/5; 13/10; 7/5; 13/10; 7/5; ; ; 11/8; ; ; ; ; 11/8; 13/10; ; 13/10; ; 13/10; ; ; ; ; ; ; 
Gresley; 6/4; 6/4; 17/10; 6/4; 13/8; 6/4; 13/8; 6/4; 13/8; ; ; 8/5; ; ; ; ; 8/5; 6/4; ; 8/5; ; 6/4; ; ; ; ; ; ; 
Draw; 13/5; 5/2; 13/5; 12/5; 11/4; 5/2; 11/4; 13/5; 14/5; ; ; 12/5; ; ; ; ; 13/5; 13/5; ; 13/5; ; 13/5; ; ; ; ; ; ; 
META; english/fa-cup/stamford-v-gresley; 2016-09-19 23:45:52 GMT+3; 2016-09-20 19:45; e70300-dr003
Stamford; 13/10; 13/10; 29/20; 13/10; 7/5; 13/10; 7/5; 13/10; 7/5; ; ; 11/8; ; ; ; ; 11/8; 13/10; ; 13/10; ; 13/10; ; ; ; ; ; ; 
Gresley; 6/4; 6/4; 17/10; 6/4; 13/8; 6/4; 13/8; 6/4; 13/8; ; ; 8/5; ; ; ; ; 8/5; 6/4; ; 8/5; ; 6/4; ; ; ; ; ; ; 
Draw; 13/5; 5/2; 13/5; 12/5; 11/4; 5/2; 11/4; 13/5; 14/5; ; ; 12/5; ; ; ; ; 13/5; 28/11; ; 13/5; ; 28/11; ; ; ; ; ; ; 
META; english/fa-cup/stamford-v-gresley; 2016-09-20 00:23:04 GMT+3; 2016-09-20 19:45; e70300-dr003
Stamford; 13/10; 13/10; 29/20; 13/10; 7/5; 13/10; 7/5; 13/10; 7/5; ; ; 11/8; ; ; ; ; 11/8; 13/10; ; 13/10; ; 13/10; ; ; ; ; ; ; 
Gresley; 6/4; 6/4; 17/10; 6/4; 13/8; 6/4; 13/8; 6/4; 13/8; ; ; 8/5; ; ; ; ; 8/5; 6/4; ; 8/5; ; 6/4; ; ; ; ; ; ; 
Draw; 13/5; 5/2; 13/5; 12/5; 11/4; 5/2; 11/4; 13/5; 14/5; ; ; 12/5; ; ; ; ; 13/5; 28/11; ; 13/5; ; 28/11; ; ; ; ; ; ; 
META; english/fa-cup/stamford-v-gresley; 2016-09-20 00:52:09 GMT+3; 2016-09-20 19:45; e70300-dr003
Stamford; 13/10; 13/10; 29/20; 13/10; 7/5; 13/10; 7/5; 13/10; 7/5; ; ; 11/8; ; ; ; ; 11/8; 13/10; ; 13/10; ; 13/10; ; ; ; ; ; ; 
Gresley; 6/4; 6/4; 17/10; 6/4; 13/8; 6/4; 13/8; 6/4; 13/8; ; ; 8/5; ; ; ; ; 8/5; 6/4; ; 8/5; ; 6/4; ; ; ; ; ; ; 
Draw; 13/5; 5/2; 13/5; 12/5; 11/4; 5/2; 11/4; 13/5; 14/5; ; ; 12/5; ; ; ; ; 13/5; 13/5; ; 13/5; ; 13/5; ; ; ; ; ; ; 
META; english/fa-cup/stamford-v-gresley; 2016-09-20 01:45:44 GMT+3; 2016-09-20 19:45; e70300-dr003
Stamford; 13/10; 13/10; 29/20; 13/10; 7/5; 13/10; 7/5; 13/10; 7/5; ; ; 11/8; ; ; ; ; 11/8; 13/10; ; 13/10; ; 13/10; ; ; ; ; ; ; 
Gresley; 6/4; 6/4; 17/10; 6/4; 13/8; 6/4; 13/8; 6/4; 13/8; ; ; 8/5; ; ; ; ; 8/5; 6/4; ; 8/5; ; 6/4; ; ; ; ; ; ; 
Draw; 13/5; 5/2; 13/5; 12/5; 11/4; 5/2; 11/4; 13/5; 14/5; ; ; 12/5; ; ; ; ; 13/5; 13/5; ; 13/5; ; 13/5; ; ; ; ; ; ; 
META; english/fa-cup/stamford-v-gresley; 2016-09-20 03:45:48 GMT+3; 2016-09-20 19:45; e70300-dr003
Stamford; 13/10; 13/10; 29/20; 13/10; 7/5; 13/10; 7/5; 13/10; 7/5; ; ; 11/8; ; ; ; ; 11/8; 13/10; ; 13/10; ; 13/10; ; ; ; ; ; ; 
Gresley; 6/4; 6/4; 17/10; 6/4; 13/8; 6/4; 13/8; 6/4; 13/8; ; ; 8/5; ; ; ; ; 8/5; 6/4; ; 8/5; ; 6/4; ; ; ; ; ; ; 
Draw; 13/5; 5/2; 13/5; 12/5; 11/4; 5/2; 11/4; 13/5; 14/5; ; ; 12/5; ; ; ; ; 13/5; 13/5; ; 13/5; ; 13/5; ; ; ; ; ; ; 
META; english/fa-cup/stamford-v-gresley; 2016-09-20 04:22:54 GMT+3; 2016-09-20 19:45; e70300-dr003
