META; english/fa-cup/plymouth-v-liverpool; 2017-01-09 12:22:37 GMT+2; 2017-01-18 19:45; e70300-dr003
Liverpool; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 30/100; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 17/4; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Plymouth; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 8; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/plymouth-v-liverpool; 2017-01-09 16:23:28 GMT+2; 2017-01-18 19:45; e70300-dr003
Liverpool; ; ; ; ; ; ; 3/10; ; ; 2/7; ; ; ; ; 30/100; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Draw; ; ; ; ; ; ; 17/4; ; ; 21/5; ; ; ; ; 17/4; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Plymouth; ; ; ; ; ; ; 9; ; ; 7; ; ; ; ; 8; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/plymouth-v-liverpool; 2017-01-09 20:23:09 GMT+2; 2017-01-18 19:45; e70300-dr003
Liverpool; ; ; ; ; ; ; 3/10; ; ; 2/7; ; ; ; ; 30/100; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
Draw; ; ; ; ; ; ; 17/4; ; ; 21/5; ; ; ; ; 17/4; ; ; ; ; ; ; ; ; ; ; 14/5; ; 
Plymouth; ; ; ; ; ; ; 9; ; ; 7; ; ; ; ; 8; ; ; ; ; ; ; ; ; ; ; 14/5; ; 
META; english/fa-cup/plymouth-v-liverpool; 2017-01-10 00:22:46 GMT+2; 2017-01-18 19:45; e70300-dr003
Liverpool; ; 3/10; ; ; ; ; 2/7; ; ; 2/7; ; ; ; ; 30/100; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
Draw; ; 4; ; ; ; ; 17/4; ; ; 21/5; ; ; ; ; 17/4; ; ; ; ; ; ; ; ; ; ; 14/5; ; 
Plymouth; ; 17/2; ; ; ; ; 19/2; ; ; 7; ; ; ; ; 8; ; ; ; ; ; ; ; ; ; ; 14/5; ; 
META; english/fa-cup/plymouth-v-liverpool; 2017-01-10 04:22:51 GMT+2; 2017-01-18 19:45; e70300-dr003
Liverpool; ; 3/10; ; ; ; ; 2/7; ; 1/3; 2/7; ; ; ; ; 30/100; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
Draw; ; 4; ; ; ; ; 17/4; ; 9/2; 21/5; ; ; ; ; 17/4; ; ; ; ; ; ; ; ; ; ; 14/5; ; 
