META; english/fa-cup/fleetwood-v-shrewsbury; 2016-12-05 20:23:16 GMT+2; 2016-12-13 19:45; e70300-dr003
Fleetwood; 10/11; ; ; ; ; ; 10/11; ; ; ; ; ; ; ; 10/11; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 12/5; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Shrewsbury; 3; ; ; ; ; ; 31/10; ; ; ; ; ; ; ; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/fleetwood-v-shrewsbury; 2016-12-06 00:22:26 GMT+2; 2016-12-13 19:45; e70300-dr003
Fleetwood; 10/11; ; ; ; 19/20; ; 9/10; ; ; ; ; ; ; ; 10/11; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 12/5; ; ; ; 5/2; ; 5/2; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Shrewsbury; 3; ; ; ; 16/5; ; 31/10; ; ; ; ; ; ; ; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/fleetwood-v-shrewsbury; 2016-12-06 04:22:20 GMT+2; 2016-12-13 19:45; e70300-dr003
Fleetwood; 10/11; ; ; 10/11; 19/20; ; 9/10; ; ; ; ; ; ; ; 10/11; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 12/5; ; ; 12/5; 5/2; ; 5/2; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Shrewsbury; 3; ; ; 3; 16/5; ; 31/10; ; ; ; ; ; ; ; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/fleetwood-v-shrewsbury; 2016-12-06 08:22:11 GMT+2; 2016-12-13 19:45; e70300-dr003
Fleetwood; 10/11; ; ; 10/11; 19/20; ; 9/10; ; ; ; ; ; ; ; 10/11; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 12/5; ; ; 12/5; 5/2; ; 5/2; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Shrewsbury; 3; ; ; 3; 16/5; ; 31/10; ; ; ; ; ; ; ; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/fleetwood-v-shrewsbury; 2016-12-06 12:23:01 GMT+2; 2016-12-13 19:45; e70300-dr003
