META; english/fa-cup/westfields-v-leiston; 2016-10-10 20:25:51 GMT+3; 2016-10-15 15:00; e70300-dr003
Leiston; 4/9; ; 1/2; ; 2/5; ; 4/9; ; ; ; ; ; ; ; ; 4/9; ; ; ; ; ; 1/2; ; ; ; ; ; ; 
Draw; 15/4; ; 17/5; ; 16/5; ; 15/4; ; ; ; ; ; ; ; ; 4; ; ; ; ; ; 10/3; ; ; ; ; ; ; 
Westfields; 15/4; ; 5; ; 9/2; ; 21/4; ; ; ; ; ; ; ; ; 9/2; ; ; ; ; ; 13/2; ; ; ; ; ; ; 
META; english/fa-cup/westfields-v-leiston; 2016-10-11 00:23:14 GMT+3; 2016-10-15 15:00; e70300-dr003
Leiston; 4/9; ; 1/2; ; 2/5; ; 2/5; 4/11; ; ; ; ; ; ; ; 4/9; ; ; ; ; ; 8/15; ; ; ; ; ; ; 
Westfields; 15/4; 9/2; 5; 9/2; 9/2; 15/4; 19/4; 9/2; 19/4; ; 19/4; ; 9/2; ; 5; 9/2; 54/13; 9/2; 17/4; 9/2; 54/13; 27/5; ; 9/2; 17/4; ; 23/5; ; 
META; english/fa-cup/westfields-v-leiston; 2016-10-14 00:23:46 GMT+3; 2016-10-15 15:00; e70300-dr003
Leiston; 4/9; 2/5; 1/2; 4/9; 2/5; 9/20; 2/5; 2/5; 1/2; ; 4/9; ; 9/20; 2/5; 4/9; 4/9; 2/5; 5/11; 5/11; 4/9; 2/5; 5/9; ; 5/11; 4/9; ; 4/11; ; 
Draw; 15/4; 10/3; 17/5; 10/3; 10/3; 7/2; 15/4; 7/2; 4; ; 13/4; ; 15/4; 10/3; 15/4; 4; 50/13; 17/4; 7/2; 21/5; 50/13; 17/5; ; 17/4; 15/4; ; 3; ; 
Westfields; 15/4; 9/2; 5; 9/2; 9/2; 15/4; 19/4; 9/2; 19/4; ; 19/4; ; 9/2; 5; 5; 9/2; 21/5; 9/2; 17/4; 9/2; 21/5; 27/5; ; 9/2; 17/4; ; 23/5; ; 
META; english/fa-cup/westfields-v-leiston; 2016-10-14 04:24:16 GMT+3; 2016-10-15 15:00; e70300-dr003
Leiston; 4/9; 2/5; 1/2; 4/9; 2/5; 9/20; 2/5; 2/5; 1/2; ; 4/9; ; 9/20; 2/5; 4/9; 4/9; 7/17; 5/11; 5/11; 4/9; 7/17; 5/9; ; 5/11; 4/9; ; 4/11; ; 
Draw; 15/4; 7/2; 17/5; 10/3; 10/3; 7/2; 15/4; 7/2; 4; ; 13/4; ; 15/4; 10/3; 15/4; 4; 50/13; 17/4; 7/2; 21/5; 50/13; 17/5; ; 17/4; 15/4; ; 3; ; 
Westfields; 15/4; 9/2; 5; 9/2; 9/2; 15/4; 19/4; 9/2; 19/4; ; 19/4; ; 9/2; 5; 5; 9/2; 21/5; 9/2; 17/4; 9/2; 21/5; 27/5; ; 9/2; 17/4; ; 23/5; ; 
META; english/fa-cup/westfields-v-leiston; 2016-10-14 08:24:09 GMT+3; 2016-10-15 15:00; e70300-dr003
Leiston; 4/9; 2/5; 1/2; 4/9; 2/5; 9/20; 2/5; 2/5; 1/2; ; 4/9; ; 9/20; 2/5; 4/9; 4/9; 7/17; 5/11; 5/11; 4/9; 7/17; 5/9; ; 5/11; 4/9; ; 4/11; ; 
Draw; 15/4; 10/3; 17/5; 10/3; 10/3; 7/2; 15/4; 7/2; 4; ; 13/4; ; 15/4; 10/3; 15/4; 4; 50/13; 17/4; 7/2; 21/5; 50/13; 17/5; ; 17/4; 15/4; ; 3; ; 
Westfields; 15/4; 9/2; 5; 9/2; 9/2; 15/4; 19/4; 9/2; 19/4; ; 19/4; ; 9/2; 5; 5; 9/2; 21/5; 9/2; 17/4; 9/2; 21/5; 27/5; ; 9/2; 17/4; ; 23/5; ; 
META; english/fa-cup/westfields-v-leiston; 2016-10-14 12:25:30 GMT+3; 2016-10-15 15:00; e70300-dr003
Leiston; 4/9; 2/5; 1/2; 4/9; 4/9; 9/20; 2/5; 2/5; 1/2; ; 4/9; 2/5; 9/20; 2/5; 4/9; 4/9; 7/17; 5/11; 5/11; 4/9; 7/17; 5/9; ; 5/11; 4/9; ; 4/11; ; 
Draw; 15/4; 10/3; 17/5; 10/3; 18/5; 7/2; 15/4; 7/2; 4; ; 13/4; 10/3; 15/4; 10/3; 15/4; 4; 50/13; 17/4; 7/2; 21/5; 50/13; 17/5; ; 17/4; 15/4; ; 3; ; 
Westfields; 15/4; 9/2; 5; 9/2; 9/2; 15/4; 19/4; 9/2; 19/4; ; 19/4; 9/2; 9/2; 5; 5; 9/2; 21/5; 9/2; 17/4; 9/2; 21/5; 27/5; ; 9/2; 17/4; ; 23/5; ; 
META; english/fa-cup/westfields-v-leiston; 2016-10-14 16:25:38 GMT+3; 2016-10-15 15:00; e70300-dr003
Leiston; 4/9; 2/5; 1/2; 4/9; 4/9; 9/20; 2/5; 2/5; 1/2; ; 4/9; 2/5; 9/20; 2/5; 4/9; 4/9; 7/17; 5/11; 5/11; 4/9; 7/17; 5/9; ; 5/11; 4/9; ; 4/11; ; 
Draw; 15/4; 10/3; 17/5; 10/3; 18/5; 7/2; 19/5; 7/2; 4; ; 13/4; 10/3; 15/4; 10/3; 15/4; 4; 50/13; 17/4; 7/2; 21/5; 50/13; 17/5; ; 17/4; 15/4; ; 3; ; 
Westfields; 15/4; 9/2; 5; 9/2; 9/2; 15/4; 19/4; 9/2; 19/4; ; 19/4; 9/2; 9/2; 5; 5; 9/2; 54/13; 9/2; 17/4; 9/2; 54/13; 27/5; ; 9/2; 17/4; ; 23/5; ; 
META; english/fa-cup/westfields-v-leiston; 2016-10-14 20:24:20 GMT+3; 2016-10-15 15:00; e70300-dr003
Leiston; 4/9; 2/5; 1/2; 4/9; 4/9; 9/20; 2/5; 2/5; 1/2; ; 4/9; 2/5; 9/20; 2/5; 4/9; 4/9; 7/17; 5/11; 5/11; 4/9; 7/17; 5/9; ; 5/11; 4/9; ; 4/11; ; 
Draw; 15/4; 10/3; 17/5; 10/3; 18/5; 7/2; 15/4; 7/2; 4; ; 13/4; 10/3; 15/4; 10/3; 15/4; 4; 19/5; 17/4; 7/2; 21/5; 19/5; 17/5; ; 17/4; 15/4; ; 3; ; 
Westfields; 15/4; 9/2; 5; 9/2; 9/2; 15/4; 19/4; 9/2; 19/4; ; 19/4; 9/2; 9/2; 5; 5; 9/2; 21/5; 9/2; 17/4; 9/2; 21/5; 27/5; ; 9/2; 17/4; ; 23/5; ; 
META; english/fa-cup/westfields-v-leiston; 2016-10-15 00:25:11 GMT+3; 2016-10-15 15:00; e70300-dr003
Leiston; 4/9; 2/5; 40/85; 4/9; 4/9; 9/20; 2/5; 2/5; 1/2; ; 4/9; 2/5; 9/20; 2/5; 4/9; 4/9; 7/17; 5/11; 5/11; 4/9; 7/17; 5/9; ; 5/11; 4/9; ; 4/11; ; 
Draw; 15/4; 10/3; 16/5; 10/3; 18/5; 7/2; 19/5; 7/2; 4; ; 13/4; 10/3; 15/4; 10/3; 15/4; 4; 50/13; 17/4; 7/2; 21/5; 50/13; 17/5; ; 17/4; 15/4; ; 3; ; 
Westfields; 15/4; 9/2; 19/4; 9/2; 9/2; 15/4; 19/4; 9/2; 19/4; ; 19/4; 9/2; 9/2; 5; 5; 9/2; 54/13; 9/2; 17/4; 9/2; 54/13; 27/5; ; 9/2; 17/4; ; 23/5; ; 
META; english/fa-cup/westfields-v-leiston; 2016-10-15 04:24:38 GMT+3; 2016-10-15 15:00; e70300-dr003
Leiston; 4/9; 2/5; 40/85; 4/9; 4/9; 9/20; 2/5; 2/5; 1/2; ; 4/9; 2/5; 9/20; 2/5; 4/9; 4/9; 7/17; 5/11; 5/11; 4/9; 7/17; 5/9; ; 5/11; 4/9; ; 4/11; ; 
Draw; 15/4; 10/3; 16/5; 10/3; 18/5; 7/2; 19/5; 7/2; 4; ; 13/4; 10/3; 15/4; 10/3; 15/4; 4; 19/5; 17/4; 7/2; 21/5; 19/5; 17/5; ; 17/4; 15/4; ; 3; ; 
Westfields; 15/4; 9/2; 19/4; 9/2; 9/2; 15/4; 19/4; 9/2; 19/4; ; 19/4; 9/2; 9/2; 5; 5; 9/2; 21/5; 9/2; 17/4; 9/2; 21/5; 27/5; ; 9/2; 17/4; ; 23/5; ; 
META; english/fa-cup/westfields-v-leiston; 2016-10-15 08:25:10 GMT+3; 2016-10-15 15:00; e70300-dr003
Leiston; 4/9; 4/9; 40/85; 4/9; 4/9; 9/20; 2/5; 2/5; 1/2; ; 4/9; 2/5; 9/20; 2/5; 4/9; 4/9; 7/17; 5/11; 5/11; 4/9; 7/17; 5/9; ; 5/11; 4/9; ; 4/11; ; 
Draw; 15/4; 16/5; 16/5; 10/3; 18/5; 7/2; 19/5; 7/2; 4; ; 13/4; 10/3; 15/4; 10/3; 15/4; 4; 19/5; 17/4; 7/2; 21/5; 19/5; 17/5; ; 17/4; 15/4; ; 14/5; ; 
Westfields; 15/4; 9/2; 19/4; 9/2; 9/2; 15/4; 19/4; 9/2; 19/4; ; 19/4; 9/2; 9/2; 5; 5; 9/2; 21/5; 9/2; 17/4; 9/2; 21/5; 27/5; ; 9/2; 17/4; ; 22/5; ; 
META; english/fa-cup/westfields-v-leiston; 2016-10-15 12:24:17 GMT+3; 2016-10-15 15:00; e70300-dr003
Leiston; 4/9; 2/5; 40/85; 4/9; 4/9; 9/20; 2/5; 2/5; 1/2; ; 4/9; 2/5; 9/20; 2/5; 4/9; 4/9; 7/17; 5/11; 5/11; 4/9; 7/17; 18/35; ; 5/11; 4/9; ; 4/11; ; 
Draw; 15/4; 10/3; 16/5; 10/3; 18/5; 7/2; 19/5; 7/2; 4; ; 13/4; 10/3; 15/4; 10/3; 15/4; 4; 19/5; 17/4; 7/2; 21/5; 19/5; 15/4; ; 17/4; 15/4; ; 3; ; 
Westfields; 15/4; 9/2; 19/4; 9/2; 9/2; 15/4; 19/4; 9/2; 19/4; ; 19/4; 9/2; 9/2; 5; 5; 9/2; 21/5; 9/2; 17/4; 9/2; 21/5; 28/5; ; 9/2; 17/4; ; 23/5; ; 
META; english/fa-cup/westfields-v-leiston; 2016-10-15 16:26:22 GMT+3; 2016-10-15 15:00; e70300-dr003
Leiston; 4/9; 2/5; 40/85; 4/9; 4/9; 9/20; 2/5; 2/5; 1/2; 1/2; 4/9; 2/5; 9/20; 2/5; 4/9; 4/9; 7/17; 5/11; 5/11; 4/9; 7/17; 18/35; ; 5/11; 4/9; ; 2/9; ; 
Draw; 15/4; 10/3; 16/5; 10/3; 18/5; 7/2; 19/5; 7/2; 4; 7/2; 13/4; 10/3; 15/4; 10/3; 15/4; 4; 19/5; 17/4; 7/2; 21/5; 19/5; 15/4; ; 17/4; 15/4; ; 4/11; ; 
Westfields; 15/4; 9/2; 19/4; 9/2; 9/2; 15/4; 19/4; 9/2; 19/4; 21/5; 19/4; 9/2; 9/2; 5; 5; 9/2; 21/5; 9/2; 17/4; 9/2; 21/5; 28/5; ; 9/2; 17/4; ; 3; ; 
META; english/fa-cup/westfields-v-leiston; 2016-10-15 17:47:49 GMT+3; 2016-10-15 15:00; In Play; e70300-dr003
Leiston; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/13; ; 
Westfields; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 20/21; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2; ; 
