META; english/fa-cup/lincoln-v-guiseley; 2016-10-10 16:23:58 GMT+3; 2016-10-15 15:00; e70300-dr003
Draw; 18/5; ; 10/3; 3; 3; 3; 33/10; 16/5; 7/2; 10/3; ; ; 10/3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Guiseley; 21/4; ; 6; 5; 5; 9/2; 11/2; 5; 11/2; 6; ; ; 11/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/lincoln-v-guiseley; 2016-10-12 08:23:10 GMT+3; 2016-10-15 15:00; e70300-dr003
Lincoln; 4/9; ; 40/85; 2/5; 2/5; 4/9; 2/5; 2/5; 4/9; 4/9; ; ; 21/50; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 18/5; ; 10/3; 16/5; 3; 3; 16/5; 16/5; 7/2; 10/3; ; ; 10/3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Guiseley; 21/4; ; 6; 5; 5; 9/2; 6; 5; 11/2; 6; ; ; 11/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/lincoln-v-guiseley; 2016-10-12 12:25:19 GMT+3; 2016-10-15 15:00; e70300-dr003
Lincoln; 4/9; ; 47/100; 2/5; 2/5; 4/9; 2/5; 2/5; 4/9; 4/9; ; ; 21/50; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 18/5; ; 333/100; 16/5; 3; 3; 16/5; 16/5; 7/2; 10/3; ; ; 10/3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Guiseley; 21/4; ; 6; 5; 5; 9/2; 6; 5; 11/2; 6; ; ; 11/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/lincoln-v-guiseley; 2016-10-12 16:25:02 GMT+3; 2016-10-15 15:00; e70300-dr003
Lincoln; 4/9; ; 47/100; 2/5; 2/5; 4/9; 2/5; 2/5; 4/9; 4/9; ; ; 21/50; ; ; ; ; ; 4/9; ; ; ; ; ; ; ; ; ; 
Draw; 18/5; ; 333/100; 3; 3; 3; 33/10; 16/5; 7/2; 10/3; ; ; 10/3; ; ; ; ; ; 16/5; ; ; ; ; ; ; ; ; ; 
Guiseley; 21/4; ; 6; 6; 5; 9/2; 11/2; 5; 11/2; 6; ; ; 11/2; ; ; ; ; ; 5; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/lincoln-v-guiseley; 2016-10-12 20:24:50 GMT+3; 2016-10-15 15:00; e70300-dr003
Lincoln; 4/9; ; 47/100; 2/5; 2/5; 4/9; 2/5; 2/5; 4/9; 4/9; ; ; 4/9; ; ; ; ; ; 4/9; ; ; ; ; ; ; ; ; ; 
Draw; 18/5; ; 333/100; 3; 3; 3; 33/10; 10/3; 7/2; 10/3; ; ; 10/3; ; ; ; ; ; 16/5; ; ; ; ; ; ; ; ; ; 
Guiseley; 21/4; ; 6; 6; 5; 9/2; 11/2; 5; 11/2; 6; ; ; 21/4; ; ; ; ; ; 5; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/lincoln-v-guiseley; 2016-10-13 10:48:51 GMT+3; 2016-10-15 15:00; e70300-dr003
Lincoln; 4/9; ; 1/2; 4/9; 2/5; 4/9; 4/9; 2/5; 1/2; 4/9; ; ; 9/20; ; ; ; ; ; 4/9; ; ; ; ; ; ; ; ; ; 
Draw; 18/5; ; 16/5; 14/5; 3; 3; 31/10; 16/5; 7/2; 10/3; ; ; 16/5; ; ; ; ; ; 16/5; ; ; ; ; ; ; ; ; ; 
Guiseley; 21/4; ; 11/2; 11/2; 5; 9/2; 5; 5; 21/4; 6; ; ; 21/4; ; ; ; ; ; 5; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/lincoln-v-guiseley; 2016-10-13 12:23:44 GMT+3; 2016-10-15 15:00; e70300-dr003
Lincoln; 4/9; ; 1/2; 4/9; 2/5; 4/9; 4/9; 2/5; 1/2; 4/9; ; ; 9/20; ; 1/2; ; ; ; 4/9; ; ; ; ; 5/11; ; ; ; ; 
Draw; 18/5; ; 16/5; 14/5; 3; 3; 31/10; 16/5; 7/2; 10/3; ; ; 16/5; ; 16/5; ; ; ; 16/5; ; ; ; ; 37/10; ; ; ; ; 
Guiseley; 21/4; ; 11/2; 11/2; 5; 9/2; 5; 5; 21/4; 6; ; ; 21/4; ; 5; ; ; ; 5; ; ; ; ; 21/4; ; ; ; ; 
META; english/fa-cup/lincoln-v-guiseley; 2016-10-13 16:24:06 GMT+3; 2016-10-15 15:00; e70300-dr003
Lincoln; 4/9; ; 1/2; 4/9; 4/9; 4/9; 4/9; 2/5; 1/2; 4/9; 4/9; ; 9/20; ; 1/2; ; ; ; 4/9; ; ; ; ; 5/11; ; ; 1/100; ; 
Draw; 18/5; ; 16/5; 16/5; 3; 3; 31/10; 16/5; 7/2; 10/3; 3; ; 16/5; ; 16/5; ; ; ; 16/5; ; ; ; ; 37/10; ; ; ; ; 
Guiseley; 21/4; ; 11/2; 9/2; 9/2; 9/2; 5; 5; 21/4; 6; 5; ; 21/4; ; 5; ; ; ; 5; ; ; ; ; 21/4; ; ; 1/100; ; 
META; english/fa-cup/lincoln-v-guiseley; 2016-10-13 20:24:31 GMT+3; 2016-10-15 15:00; e70300-dr003
Lincoln; 4/9; 2/5; 1/2; 4/9; 4/9; 4/9; 9/20; 2/5; 1/2; 1/2; 1/2; ; 9/20; ; 1/2; ; ; ; 4/9; ; ; ; ; 5/11; ; ; 2/5; ; 
Draw; 18/5; 3; 16/5; 3; 3; 3; 31/10; 16/5; 7/2; 16/5; 3; ; 16/5; ; 16/5; ; ; ; 16/5; ; ; ; ; 37/10; ; ; 27/10; ; 
Guiseley; 21/4; 5; 11/2; 5; 9/2; 9/2; 5; 5; 21/4; 5; 24/5; ; 21/4; ; 5; ; ; ; 5; ; ; ; ; 21/4; ; ; 22/5; ; 
META; english/fa-cup/lincoln-v-guiseley; 2016-10-14 00:23:12 GMT+3; 2016-10-15 15:00; e70300-dr003
Lincoln; 4/9; 2/5; 1/2; 4/9; 4/9; 4/9; 9/20; 2/5; 1/2; 1/2; 1/2; ; 9/20; 4/9; 1/2; ; ; ; 4/9; ; ; ; ; 5/11; ; ; 2/5; ; 
Draw; 18/5; 3; 16/5; 3; 3; 3; 31/10; 16/5; 7/2; 16/5; 3; ; 16/5; 29/10; 16/5; ; ; ; 16/5; ; ; ; ; 37/10; ; ; 27/10; ; 
Guiseley; 21/4; 5; 11/2; 5; 9/2; 9/2; 5; 5; 21/4; 5; 24/5; ; 21/4; 24/5; 5; ; ; ; 5; ; ; ; ; 21/4; ; ; 22/5; ; 
META; english/fa-cup/lincoln-v-guiseley; 2016-10-14 04:23:43 GMT+3; 2016-10-15 15:00; e70300-dr003
Lincoln; 4/9; 2/5; 1/2; 4/9; 4/9; 4/9; 9/20; 2/5; 1/2; 1/2; 1/2; ; 9/20; 4/9; 1/2; ; ; ; 4/9; ; ; ; ; 5/11; ; ; 4/9; ; 
Draw; 18/5; 3; 16/5; 3; 3; 3; 31/10; 16/5; 7/2; 16/5; 3; ; 16/5; 29/10; 16/5; ; ; ; 16/5; ; ; ; ; 37/10; ; ; 27/10; ; 
Guiseley; 21/4; 5; 11/2; 5; 9/2; 9/2; 5; 5; 21/4; 5; 24/5; ; 21/4; 24/5; 5; ; ; ; 5; ; ; ; ; 21/4; ; ; 22/5; ; 
META; english/fa-cup/lincoln-v-guiseley; 2016-10-14 08:23:35 GMT+3; 2016-10-15 15:00; e70300-dr003
Lincoln; 4/9; 2/5; 1/2; 4/9; 4/9; 4/9; 9/20; 2/5; 1/2; 1/2; 1/2; ; 9/20; 4/9; 1/2; ; ; ; 4/9; ; ; ; ; 5/11; ; ; 4/9; ; 
Draw; 18/5; 3; 16/5; 3; 3; 3; 31/10; 16/5; 7/2; 16/5; 3; ; 16/5; 29/10; 16/5; ; ; ; 16/5; ; ; ; ; 37/10; ; ; 27/10; ; 
Guiseley; 21/4; 5; 11/2; 5; 9/2; 9/2; 5; 5; 21/4; 5; 24/5; ; 21/4; 24/5; 5; ; ; ; 5; ; ; ; ; 21/4; ; ; 22/5; ; 
META; english/fa-cup/lincoln-v-guiseley; 2016-10-14 12:24:53 GMT+3; 2016-10-15 15:00; e70300-dr003
Lincoln; 4/9; 2/5; 1/2; 4/9; 4/9; 4/9; 9/20; 2/5; 1/2; 1/2; 1/2; 4/9; 9/20; 4/9; 1/2; ; ; ; 4/9; ; ; ; ; 5/11; ; ; 4/9; ; 
Draw; 18/5; 3; 16/5; 3; 16/5; 3; 31/10; 16/5; 7/2; 16/5; 3; 3; 16/5; 29/10; 16/5; ; ; ; 16/5; ; ; ; ; 37/10; ; ; 27/10; ; 
Guiseley; 21/4; 5; 11/2; 5; 5; 9/2; 5; 5; 21/4; 5; 24/5; 9/2; 21/4; 24/5; 5; ; ; ; 5; ; ; ; ; 21/4; ; ; 22/5; ; 
META; english/fa-cup/lincoln-v-guiseley; 2016-10-14 16:24:58 GMT+3; 2016-10-15 15:00; e70300-dr003
Lincoln; 4/9; 2/5; 1/2; 4/9; 4/9; 4/9; 9/20; 2/5; 1/2; 1/2; 1/2; 4/9; 9/20; 4/9; 1/2; ; ; ; 4/9; ; ; ; ; 5/11; ; ; 2/5; ; 
Draw; 18/5; 3; 16/5; 3; 16/5; 3; 31/10; 16/5; 7/2; 16/5; 3; 3; 16/5; 29/10; 16/5; ; ; ; 16/5; ; ; ; ; 37/10; ; ; 27/10; ; 
Guiseley; 21/4; 5; 11/2; 5; 5; 9/2; 5; 5; 21/4; 5; 24/5; 9/2; 21/4; 24/5; 5; ; ; ; 5; ; ; ; ; 21/4; ; ; 22/5; ; 
META; english/fa-cup/lincoln-v-guiseley; 2016-10-14 20:23:44 GMT+3; 2016-10-15 15:00; e70300-dr003
Lincoln; 4/9; 2/5; 1/2; 4/9; 4/9; 4/9; 9/20; 2/5; 1/2; 1/2; 1/2; 4/9; 9/20; 4/9; 1/2; ; ; ; 4/9; ; ; ; ; 5/11; ; ; 4/9; ; 
Draw; 18/5; 3; 16/5; 3; 16/5; 3; 31/10; 16/5; 7/2; 16/5; 3; 3; 16/5; 29/10; 16/5; ; ; ; 16/5; ; ; ; ; 37/10; ; ; 3; ; 
Guiseley; 21/4; 5; 11/2; 5; 5; 9/2; 5; 5; 21/4; 5; 24/5; 9/2; 21/4; 24/5; 5; ; ; ; 5; ; ; ; ; 21/4; ; ; 22/5; ; 
META; english/fa-cup/lincoln-v-guiseley; 2016-10-15 00:24:32 GMT+3; 2016-10-15 15:00; e70300-dr003
Lincoln; 4/9; 2/5; 40/85; 4/9; 4/9; 4/9; 9/20; 2/5; 1/2; 1/2; 1/2; 4/9; 9/20; 4/9; 1/2; ; ; ; 4/9; ; ; ; ; 5/11; ; ; 4/9; ; 
Draw; 18/5; 3; 3; 3; 16/5; 3; 31/10; 16/5; 7/2; 16/5; 3; 3; 16/5; 29/10; 16/5; ; ; ; 16/5; ; ; ; ; 37/10; ; ; 3; ; 
Guiseley; 21/4; 5; 5; 5; 5; 9/2; 5; 5; 21/4; 5; 24/5; 9/2; 21/4; 24/5; 5; ; ; ; 5; ; ; ; ; 21/4; ; ; 24/5; ; 
META; english/fa-cup/lincoln-v-guiseley; 2016-10-15 04:24:02 GMT+3; 2016-10-15 15:00; e70300-dr003
Lincoln; 4/9; 2/5; 40/85; 4/9; 4/9; 4/9; 9/20; 2/5; 1/2; 1/2; 1/2; 4/9; 9/20; 4/9; 1/2; ; ; ; 4/9; ; ; ; ; 5/11; ; ; 4/9; ; 
Draw; 18/5; 3; 3; 3; 16/5; 3; 31/10; 16/5; 7/2; 16/5; 3; 3; 16/5; 29/10; 16/5; ; ; ; 16/5; ; ; ; ; 37/10; ; ; 3; ; 
Guiseley; 21/4; 5; 5; 5; 5; 9/2; 5; 5; 21/4; 5; 24/5; 9/2; 21/4; 24/5; 5; ; ; ; 5; ; ; ; ; 21/4; ; ; 24/5; ; 
META; english/fa-cup/lincoln-v-guiseley; 2016-10-15 08:24:31 GMT+3; 2016-10-15 15:00; e70300-dr003
Lincoln; 4/9; 2/5; 40/85; 4/9; 4/9; 4/9; 9/20; 2/5; 1/2; 1/2; 1/2; 4/9; 9/20; 4/9; 1/2; ; ; ; 4/9; ; ; ; ; 5/11; ; ; 4/9; ; 
Draw; 18/5; 3; 3; 3; 16/5; 3; 31/10; 16/5; 7/2; 16/5; 3; 3; 16/5; 29/10; 16/5; ; ; ; 16/5; ; ; ; ; 37/10; ; ; 3; ; 
Guiseley; 21/4; 5; 5; 5; 5; 9/2; 5; 5; 21/4; 5; 24/5; 9/2; 21/4; 24/5; 5; ; ; ; 5; ; ; ; ; 21/4; ; ; 5; ; 
META; english/fa-cup/lincoln-v-guiseley; 2016-10-15 12:23:42 GMT+3; 2016-10-15 15:00; e70300-dr003
Lincoln; 4/9; 2/5; 40/85; 4/9; 4/9; 4/9; 9/20; 2/5; 1/2; 1/2; 1/2; 4/9; ; 4/9; 1/2; ; ; ; 4/9; ; ; ; ; 5/11; ; ; 4/9; ; 
Draw; 18/5; 3; 3; 3; 16/5; 3; 31/10; 16/5; 7/2; 16/5; 3; 3; ; 29/10; 16/5; ; ; ; 16/5; ; ; ; ; 37/10; ; ; 3; ; 
Guiseley; 21/4; 5; 5; 5; 5; 9/2; 5; 5; 21/4; 5; 24/5; 9/2; ; 24/5; 5; ; ; ; 5; ; ; ; ; 21/4; ; ; 23/5; ; 
META; english/fa-cup/lincoln-v-guiseley; 2016-10-15 13:02:18 GMT+3; 2016-10-15 15:00; e70300-dr003
Lincoln; 4/9; 2/5; 40/85; 4/9; 4/9; 4/9; 9/20; 2/5; 1/2; 1/2; 1/2; 4/9; ; 4/9; 1/2; ; ; ; 4/9; ; ; ; ; 5/11; ; ; 4/9; ; 
Draw; 18/5; 3; 3; 14/5; 16/5; 3; 31/10; 16/5; 7/2; 16/5; 3; 3; ; 29/10; 16/5; ; ; ; 16/5; ; ; ; ; 37/10; ; ; 3; ; 
Guiseley; 21/4; 5; 5; 5; 5; 9/2; 5; 5; 21/4; 5; 24/5; 9/2; ; 24/5; 5; ; ; ; 5; ; ; ; ; 21/4; ; ; 23/5; ; 
META; english/fa-cup/lincoln-v-guiseley; 2016-10-15 13:47:45 GMT+3; 2016-10-15 15:00; e70300-dr003
Lincoln; 4/9; 2/5; 40/85; 4/9; 4/9; 4/9; 9/20; 2/5; 1/2; 1/2; 1/2; 1/2; 9/20; 4/9; 1/2; ; ; ; 4/9; ; ; ; ; 5/11; ; ; 4/9; ; 
Draw; 18/5; 3; 3; 14/5; 16/5; 3; 31/10; 16/5; 7/2; 16/5; 3; 16/5; 16/5; 29/10; 16/5; ; ; ; 16/5; ; ; ; ; 37/10; ; ; 10/3; ; 
Guiseley; 21/4; 5; 5; 5; 5; 9/2; 5; 5; 21/4; 5; 24/5; 9/2; 21/4; 24/5; 5; ; ; ; 5; ; ; ; ; 21/4; ; ; 11/2; ; 
META; english/fa-cup/lincoln-v-guiseley; 2016-10-15 15:47:43 GMT+3; 2016-10-15 15:00; e70300-dr003
Lincoln; 8/15; 4/9; 1/2; 1/2; 4/9; 4/9; 1/2; 2/5; 8/15; 8/15; 8/15; 1/2; ; 1/2; 1/2; ; ; ; 4/9; ; ; ; ; 5/11; ; ; 4/9; ; 
Draw; 10/3; 3; 29/10; 14/5; 16/5; 3; 3; 16/5; 10/3; 16/5; 29/10; 16/5; ; 14/5; 10/3; ; ; ; 16/5; ; ; ; ; 37/10; ; ; 3; ; 
Guiseley; 9/2; 9/2; 19/4; 9/2; 5; 9/2; 17/4; 5; 21/4; 5; 9/2; 9/2; ; 9/2; 19/4; ; ; ; 5; ; ; ; ; 21/4; ; ; 11/2; ; 
META; english/fa-cup/lincoln-v-guiseley; 2016-10-15 16:25:37 GMT+3; 2016-10-15 15:00; e70300-dr003
Lincoln; 8/15; 4/9; 1/2; 1/2; 1/2; 4/9; 1/2; 2/5; 8/15; 8/15; 8/15; 1/2; ; 1/2; 1/2; ; ; ; 4/9; ; ; ; ; 5/11; ; ; 4/9; ; 
Draw; 10/3; 3; 29/10; 14/5; 16/5; 3; 3; 16/5; 10/3; 16/5; 29/10; 16/5; ; 14/5; 10/3; ; ; ; 16/5; ; ; ; ; 37/10; ; ; 3; ; 
Guiseley; 9/2; 9/2; 19/4; 9/2; 9/2; 9/2; 17/4; 5; 5; 5; 9/2; 9/2; ; 9/2; 19/4; ; ; ; 5; ; ; ; ; 21/4; ; ; 26/5; ; 
