META; english/fa-cup/blackpool-v-barnsley; 2016-12-12 00:21:46 GMT+2; 2017-01-07 15:00; e70300-dr003
Barnsley; ; ; ; ; ; ; ; ; ; ; ; 21/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Blackpool; ; ; ; ; ; ; ; ; ; ; ; 21/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/blackpool-v-barnsley; 2016-12-12 04:21:50 GMT+2; 2017-01-07 15:00; e70300-dr003
Barnsley; ; ; ; ; ; ; ; ; ; ; ; 21/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Blackpool; ; ; ; ; ; ; ; ; ; ; ; 21/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/blackpool-v-barnsley; 2016-12-12 08:22:00 GMT+2; 2017-01-07 15:00; e70300-dr003
Barnsley; ; ; ; ; ; ; ; ; ; ; ; 21/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Blackpool; ; ; ; ; ; ; ; ; ; ; ; 21/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/blackpool-v-barnsley; 2016-12-12 12:15:03 GMT+2; 2017-01-07 15:00; e70300-dr003
Barnsley; ; ; ; ; ; ; ; ; ; ; ; 21/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Blackpool; ; ; ; ; ; ; ; ; ; ; ; 21/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/blackpool-v-barnsley; 2016-12-12 16:23:11 GMT+2; 2017-01-07 15:00; e70300-dr003
Barnsley; ; ; ; ; ; ; ; ; ; ; ; 21/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Blackpool; ; ; ; ; ; ; ; ; ; ; ; 21/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/blackpool-v-barnsley; 2016-12-12 20:23:56 GMT+2; 2017-01-07 15:00; e70300-dr003
Barnsley; ; ; ; ; ; ; ; ; ; ; ; 21/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Blackpool; ; ; ; ; ; ; ; ; ; ; ; 21/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/blackpool-v-barnsley; 2016-12-13 00:22:48 GMT+2; 2017-01-07 15:00; e70300-dr003
Barnsley; ; ; ; ; ; ; ; ; ; ; ; 21/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Blackpool; ; ; ; ; ; ; ; ; ; ; ; 21/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/blackpool-v-barnsley; 2016-12-13 04:22:50 GMT+2; 2017-01-07 15:00; e70300-dr003
Barnsley; ; ; ; ; ; ; ; ; ; ; ; 21/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Blackpool; ; ; ; ; ; ; ; ; ; ; ; 21/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
