META; english/fa-cup/potters-bar-town-v-canvey-island; 2016-09-18 20:24:12 GMT+3; 2016-09-20 19:45; e70300-dr003
Canvey Island; 5/4; ; ; ; ; ; ; ; ; ; ; 13/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Potters Bar Town; 6/4; ; ; ; ; ; ; ; ; ; ; 13/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 11/4; ; ; ; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/potters-bar-town-v-canvey-island; 2016-09-19 00:22:27 GMT+3; 2016-09-20 19:45; e70300-dr003
Canvey Island; 5/4; ; 7/5; ; ; ; ; ; ; ; ; 13/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Potters Bar Town; 6/4; ; 7/4; ; ; ; ; ; ; ; ; 13/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 11/4; ; 13/5; ; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/potters-bar-town-v-canvey-island; 2016-09-19 03:45:46 GMT+3; 2016-09-20 19:45; e70300-dr003
Canvey Island; 5/4; 5/4; 7/5; ; 11/8; ; ; ; 7/5; ; ; 13/10; ; ; ; ; 13/10; ; ; ; ; ; ; ; ; ; ; ; 
Canvey Island; 5/4; 5/4; 7/5; ; 11/8; ; 11/8; ; 7/5; ; ; 13/10; ; ; ; ; 13/10; 5/4; ; ; ; 5/4; ; ; ; ; ; ; 
Potters Bar Town; 6/4; 6/4; 7/4; ; 13/8; ; 13/8; ; 13/8; ; ; 13/8; ; ; ; ; 8/5; 6/4; ; ; ; 6/4; ; ; ; ; ; ; 
Draw; 11/4; 13/5; 13/5; ; 3; ; 14/5; ; 3; ; ; 12/5; ; ; ; ; 11/4; 27/10; ; ; ; 27/10; ; ; ; ; ; ; 
META; english/fa-cup/potters-bar-town-v-canvey-island; 2016-09-19 12:22:25 GMT+3; 2016-09-20 19:45; e70300-dr003
Canvey Island; 5/4; 5/4; 7/5; ; 11/8; ; 11/8; ; 7/5; ; ; 13/10; ; ; ; ; 13/10; 5/4; ; ; ; 5/4; ; ; ; ; ; ; 
Potters Bar Town; 6/4; 6/4; 7/4; ; 13/8; ; 13/8; ; 13/8; ; ; 13/8; ; ; ; ; 8/5; 6/4; ; ; ; 6/4; ; ; ; ; ; ; 
Draw; 11/4; 13/5; 13/5; ; 3; ; 29/10; ; 3; ; ; 12/5; ; ; ; ; 11/4; 27/10; ; ; ; 27/10; ; ; ; ; ; ; 
META; english/fa-cup/potters-bar-town-v-canvey-island; 2016-09-19 12:51:22 GMT+3; 2016-09-20 19:45; e70300-dr003
Canvey Island; 5/4; 5/4; 7/5; ; 11/8; ; 11/8; ; 7/5; ; ; 13/10; ; ; ; ; 13/10; 5/4; ; ; ; 5/4; ; ; ; ; ; ; 
Potters Bar Town; 6/4; 6/4; 7/4; ; 13/8; ; 13/8; ; 13/8; ; ; 13/8; ; ; ; ; 8/5; 6/4; ; ; ; 6/4; ; ; ; ; ; ; 
Draw; 11/4; 13/5; 13/5; ; 3; ; 29/10; ; 3; ; ; 12/5; ; ; ; ; 11/4; 27/10; ; ; ; 27/10; ; ; ; ; ; ; 
META; english/fa-cup/potters-bar-town-v-canvey-island; 2016-09-19 13:45:49 GMT+3; 2016-09-20 19:45; e70300-dr003
Canvey Island; 5/4; 5/4; 7/5; ; 11/8; ; 13/10; ; 7/5; ; ; 13/10; ; ; ; ; 13/10; 5/4; ; ; ; 5/4; ; ; ; ; ; ; 
Potters Bar Town; 6/4; 6/4; 7/4; ; 13/8; ; 13/8; ; 13/8; ; ; 13/8; ; ; ; ; 8/5; 6/4; ; ; ; 6/4; ; ; ; ; ; ; 
Draw; 11/4; 13/5; 13/5; ; 3; ; 29/10; ; 3; ; ; 12/5; ; ; ; ; 14/5; 27/10; ; ; ; 27/10; ; ; ; ; ; ; 
META; english/fa-cup/potters-bar-town-v-canvey-island; 2016-09-19 15:45:57 GMT+3; 2016-09-20 19:45; e70300-dr003
Canvey Island; 5/4; 5/4; 7/5; ; 11/8; ; 11/8; 5/4; 7/5; ; ; 13/10; ; ; ; ; 13/10; 5/4; ; ; ; 5/4; ; ; ; ; ; ; 
Potters Bar Town; 6/4; 6/4; 7/4; ; 13/8; ; 13/8; 6/4; 13/8; ; ; 13/8; ; ; ; ; 8/5; 6/4; ; ; ; 6/4; ; ; ; ; ; ; 
Draw; 11/4; 13/5; 13/5; ; 3; ; 29/10; 13/5; 3; ; ; 12/5; ; ; ; ; 11/4; 27/10; ; ; ; 27/10; ; ; ; ; ; ; 
META; english/fa-cup/potters-bar-town-v-canvey-island; 2016-09-19 16:23:11 GMT+3; 2016-09-20 19:45; e70300-dr003
Canvey Island; 5/4; 5/4; 7/5; ; 11/8; ; 11/8; 5/4; 7/5; ; ; 13/10; ; ; ; ; 13/10; 5/4; ; ; ; 5/4; ; ; ; ; ; ; 
Potters Bar Town; 6/4; 6/4; 7/4; ; 13/8; ; 13/8; 6/4; 13/8; ; ; 13/8; ; ; ; ; 8/5; 6/4; ; ; ; 6/4; ; ; ; ; ; ; 
Draw; 11/4; 13/5; 13/5; ; 3; ; 29/10; 13/5; 3; ; ; 12/5; ; ; ; ; 11/4; 27/10; ; ; ; 27/10; ; ; ; ; ; ; 
META; english/fa-cup/potters-bar-town-v-canvey-island; 2016-09-19 17:45:48 GMT+3; 2016-09-20 19:45; e70300-dr003
Canvey Island; 5/4; 5/4; 7/5; ; 11/8; 6/5; 11/8; 5/4; 7/5; ; ; 13/10; ; ; ; ; 13/10; 5/4; ; ; ; 5/4; ; ; ; ; ; ; 
Potters Bar Town; 6/4; 6/4; 7/4; ; 13/8; 6/4; 13/8; 6/4; 13/8; ; ; 13/8; ; ; ; ; 8/5; 6/4; ; ; ; 6/4; ; ; ; ; ; ; 
Draw; 11/4; 13/5; 13/5; ; 3; 11/4; 29/10; 13/5; 3; ; ; 12/5; ; ; ; ; 11/4; 27/10; ; ; ; 27/10; ; ; ; ; ; ; 
META; english/fa-cup/potters-bar-town-v-canvey-island; 2016-09-19 18:32:31 GMT+3; 2016-09-20 19:45; e70300-dr003
Canvey Island; 5/4; 5/4; 7/5; 13/10; 11/8; ; 11/8; 5/4; 7/5; ; ; 13/10; ; ; ; ; 13/10; 5/4; ; 13/10; ; 5/4; ; ; ; ; ; ; 
Potters Bar Town; 6/4; 6/4; 7/4; 31/20; 13/8; ; 13/8; 6/4; 13/8; ; ; 13/8; ; ; ; ; 8/5; 6/4; ; 6/4; ; 6/4; ; ; ; ; ; ; 
Draw; 11/4; 13/5; 13/5; 5/2; 3; ; 29/10; 13/5; 3; ; ; 12/5; ; ; ; ; 11/4; 27/10; ; 11/4; ; 27/10; ; ; ; ; ; ; 
META; english/fa-cup/potters-bar-town-v-canvey-island; 2016-09-19 19:45:46 GMT+3; 2016-09-20 19:45; e70300-dr003
Canvey Island; 5/4; 5/4; 7/5; 13/10; 11/8; 6/5; 11/8; 5/4; 7/5; ; ; 13/10; ; ; ; ; 13/10; 5/4; ; 13/10; ; 5/4; ; ; ; ; ; ; 
Potters Bar Town; 6/4; 6/4; 7/4; 31/20; 13/8; 6/4; 13/8; 6/4; 13/8; ; ; 13/8; ; ; ; ; 8/5; 6/4; ; 6/4; ; 6/4; ; ; ; ; ; ; 
Draw; 11/4; 13/5; 13/5; 5/2; 3; 11/4; 29/10; 13/5; 3; ; ; 12/5; ; ; ; ; 11/4; 27/10; ; 11/4; ; 27/10; ; ; ; ; ; ; 
META; english/fa-cup/potters-bar-town-v-canvey-island; 2016-09-19 20:23:53 GMT+3; 2016-09-20 19:45; e70300-dr003
Canvey Island; 5/4; 5/4; 7/5; 13/10; 11/8; 6/5; 11/8; 5/4; 7/5; ; ; 13/10; ; ; ; ; 13/10; ; ; 13/10; ; ; ; ; ; ; ; ; 
Potters Bar Town; 6/4; 6/4; 7/4; 31/20; 13/8; 6/4; 13/8; 6/4; 13/8; ; ; 13/8; ; ; ; ; 8/5; ; ; 6/4; ; ; ; ; ; ; ; ; 
Draw; 11/4; 13/5; 13/5; 5/2; 3; 11/4; 29/10; 13/5; 3; ; ; 12/5; ; ; ; ; 11/4; ; ; 11/4; ; ; ; ; ; ; ; ; 
META; english/fa-cup/potters-bar-town-v-canvey-island; 2016-09-19 21:45:54 GMT+3; 2016-09-20 19:45; e70300-dr003
Canvey Island; 5/4; 5/4; 7/5; 13/10; 11/8; 6/5; 11/8; 5/4; 7/5; ; ; 13/10; ; ; ; ; 13/10; 5/4; ; 13/10; ; 5/4; ; ; ; ; ; ; 
Potters Bar Town; 6/4; 6/4; 7/4; 31/20; 13/8; 6/4; 13/8; 6/4; 13/8; ; ; 13/8; ; ; ; ; 8/5; 6/4; ; 6/4; ; 6/4; ; ; ; ; ; ; 
Draw; 11/4; 13/5; 13/5; 5/2; 3; 11/4; 29/10; 13/5; 3; ; ; 12/5; ; ; ; ; 11/4; 27/10; ; 11/4; ; 27/10; ; ; ; ; ; ; 
META; english/fa-cup/potters-bar-town-v-canvey-island; 2016-09-19 23:45:48 GMT+3; 2016-09-20 19:45; e70300-dr003
Canvey Island; 5/4; 5/4; 7/5; 5/4; 11/8; 6/5; 11/8; 5/4; 7/5; ; ; 13/10; ; ; ; ; 13/10; 5/4; ; 13/10; ; 5/4; ; ; ; ; ; ; 
Potters Bar Town; 6/4; 6/4; 7/4; 6/4; 13/8; 6/4; 13/8; 6/4; 13/8; ; ; 13/8; ; ; ; ; 8/5; 6/4; ; 6/4; ; 6/4; ; ; ; ; ; ; 
Draw; 11/4; 13/5; 13/5; 13/5; 3; 11/4; 29/10; 13/5; 3; ; ; 12/5; ; ; ; ; 11/4; 27/10; ; 11/4; ; 27/10; ; ; ; ; ; ; 
META; english/fa-cup/potters-bar-town-v-canvey-island; 2016-09-20 00:23:00 GMT+3; 2016-09-20 19:45; e70300-dr003
Canvey Island; 5/4; 5/4; 7/5; 5/4; 11/8; 6/5; 11/8; 5/4; 7/5; ; ; 13/10; ; ; ; ; 13/10; 5/4; ; 13/10; ; 5/4; ; ; ; ; ; ; 
Potters Bar Town; 6/4; 6/4; 7/4; 6/4; 13/8; 6/4; 13/8; 6/4; 13/8; ; ; 13/8; ; ; ; ; 8/5; 6/4; ; 6/4; ; 6/4; ; ; ; ; ; ; 
Draw; 11/4; 13/5; 13/5; 13/5; 3; 11/4; 29/10; 13/5; 3; ; ; 12/5; ; ; ; ; 11/4; 27/10; ; 11/4; ; 27/10; ; ; ; ; ; ; 
META; english/fa-cup/potters-bar-town-v-canvey-island; 2016-09-20 00:52:03 GMT+3; 2016-09-20 19:45; e70300-dr003
Canvey Island; 5/4; 5/4; 7/5; 5/4; 11/8; 6/5; 11/8; 5/4; 7/5; ; ; 13/10; ; ; ; ; 13/10; 5/4; ; 13/10; ; 5/4; ; ; ; ; ; ; 
Potters Bar Town; 6/4; 6/4; 7/4; 6/4; 13/8; 6/4; 13/8; 6/4; 13/8; ; ; 13/8; ; ; ; ; 8/5; 6/4; ; 6/4; ; 6/4; ; ; ; ; ; ; 
Draw; 11/4; 13/5; 13/5; 13/5; 3; 11/4; 29/10; 13/5; 3; ; ; 12/5; ; ; ; ; 11/4; 27/10; ; 11/4; ; 27/10; ; ; ; ; ; ; 
META; english/fa-cup/potters-bar-town-v-canvey-island; 2016-09-20 01:45:40 GMT+3; 2016-09-20 19:45; e70300-dr003
Canvey Island; 5/4; 5/4; 7/5; 5/4; 11/8; 6/5; 11/8; 5/4; 7/5; ; ; 13/10; ; ; ; ; 13/10; 5/4; ; 13/10; ; 5/4; ; ; ; ; ; ; 
Potters Bar Town; 6/4; 6/4; 7/4; 6/4; 13/8; 6/4; 13/8; 6/4; 13/8; ; ; 13/8; ; ; ; ; 8/5; 6/4; ; 6/4; ; 6/4; ; ; ; ; ; ; 
Draw; 11/4; 13/5; 13/5; 13/5; 3; 11/4; 29/10; 13/5; 3; ; ; 12/5; ; ; ; ; 11/4; 27/10; ; 11/4; ; 27/10; ; ; ; ; ; ; 
META; english/fa-cup/potters-bar-town-v-canvey-island; 2016-09-20 03:45:44 GMT+3; 2016-09-20 19:45; e70300-dr003
Canvey Island; 5/4; 5/4; 7/5; 5/4; 11/8; 6/5; 11/8; 5/4; 7/5; ; ; 13/10; ; ; ; ; 13/10; 5/4; ; 13/10; ; 5/4; ; ; ; ; ; ; 
Potters Bar Town; 6/4; 6/4; 7/4; 6/4; 13/8; 6/4; 13/8; 6/4; 13/8; ; ; 13/8; ; ; ; ; 8/5; 6/4; ; 6/4; ; 6/4; ; ; ; ; ; ; 
Draw; 11/4; 13/5; 13/5; 13/5; 3; 11/4; 29/10; 13/5; 3; ; ; 12/5; ; ; ; ; 11/4; 27/10; ; 11/4; ; 27/10; ; ; ; ; ; ; 
META; english/fa-cup/potters-bar-town-v-canvey-island; 2016-09-20 04:22:49 GMT+3; 2016-09-20 19:45; e70300-dr003
Canvey Island; 5/4; 5/4; 7/5; 5/4; 11/8; 6/5; 11/8; 5/4; 7/5; ; ; 13/10; ; ; ; ; 13/10; 5/4; ; 13/10; ; 5/4; ; ; ; ; ; ; 
Potters Bar Town; 6/4; 6/4; 7/4; 6/4; 13/8; 6/4; 13/8; 6/4; 13/8; ; ; 13/8; ; ; ; ; 8/5; 6/4; ; 6/4; ; 6/4; ; ; ; ; ; ; 
Draw; 11/4; 13/5; 13/5; 13/5; 3; 11/4; 29/10; 13/5; 3; ; ; 12/5; ; ; ; ; 11/4; 27/10; ; 11/4; ; 27/10; ; ; ; ; ; ; 
META; english/fa-cup/potters-bar-town-v-canvey-island; 2016-09-20 05:45:42 GMT+3; 2016-09-20 19:45; e70300-dr003
Canvey Island; 5/4; 5/4; 7/5; 5/4; 11/8; 6/5; 11/8; 5/4; 7/5; ; ; 13/10; ; ; ; ; 13/10; 5/4; ; 13/10; ; 5/4; ; ; ; ; ; ; 
Potters Bar Town; 6/4; 6/4; 7/4; 6/4; 13/8; 6/4; 13/8; 6/4; 13/8; ; ; 13/8; ; ; ; ; 8/5; 6/4; ; 6/4; ; 6/4; ; ; ; ; ; ; 
Draw; 11/4; 13/5; 13/5; 13/5; 3; 11/4; 29/10; 13/5; 3; ; ; 12/5; ; ; ; ; 11/4; 27/10; ; 11/4; ; 27/10; ; ; ; ; ; ; 
META; english/fa-cup/potters-bar-town-v-canvey-island; 2016-09-20 06:39:44 GMT+3; 2016-09-20 19:45; e70300-dr003
Canvey Island; 5/4; 5/4; 7/5; 5/4; 11/8; 6/5; 11/8; 5/4; 7/5; ; ; 13/10; ; ; ; ; 13/10; 5/4; ; 13/10; ; 5/4; ; ; ; ; ; ; 
Potters Bar Town; 6/4; 6/4; 7/4; 6/4; 13/8; 6/4; 13/8; 6/4; 13/8; ; ; 13/8; ; ; ; ; 8/5; 6/4; ; 6/4; ; 6/4; ; ; ; ; ; ; 
Draw; 11/4; 13/5; 13/5; 13/5; 3; 11/4; 29/10; 13/5; 3; ; ; 12/5; ; ; ; ; 11/4; 27/10; ; 11/4; ; 27/10; ; ; ; ; ; ; 
META; english/fa-cup/potters-bar-town-v-canvey-island; 2016-09-20 07:45:44 GMT+3; 2016-09-20 19:45; e70300-dr003
Canvey Island; 5/4; 5/4; 7/5; 5/4; 11/8; 6/5; 11/8; 5/4; 7/5; ; ; 13/10; ; ; ; ; 13/10; 5/4; ; 13/10; ; 5/4; ; ; ; ; ; ; 
Potters Bar Town; 6/4; 6/4; 7/4; 6/4; 13/8; 6/4; 13/8; 6/4; 13/8; ; ; 13/8; ; ; ; ; 8/5; 6/4; ; 6/4; ; 6/4; ; ; ; ; ; ; 
Draw; 11/4; 13/5; 13/5; 13/5; 3; 11/4; 29/10; 13/5; 3; ; ; 12/5; ; ; ; ; 11/4; 27/10; ; 11/4; ; 27/10; ; ; ; ; ; ; 
META; english/fa-cup/potters-bar-town-v-canvey-island; 2016-09-20 08:23:12 GMT+3; 2016-09-20 19:45; e70300-dr003
Canvey Island; 5/4; 5/4; 7/5; 5/4; 11/8; 6/5; 11/8; 5/4; 7/5; ; ; 13/10; ; ; ; ; 13/10; 5/4; ; 13/10; ; 5/4; ; ; ; ; ; ; 
Potters Bar Town; 6/4; 6/4; 7/4; 6/4; 13/8; 6/4; 13/8; 6/4; 13/8; ; ; 13/8; ; ; ; ; 8/5; 6/4; ; 6/4; ; 6/4; ; ; ; ; ; ; 
Draw; 11/4; 13/5; 13/5; 13/5; 3; 11/4; 3; 13/5; 3; ; ; 12/5; ; ; ; ; 11/4; 27/10; ; 11/4; ; 27/10; ; ; ; ; ; ; 
META; english/fa-cup/potters-bar-town-v-canvey-island; 2016-09-20 09:45:43 GMT+3; 2016-09-20 19:45; e70300-dr003
Canvey Island; 5/4; 5/4; 7/5; 5/4; 11/8; 6/5; 11/8; 5/4; 7/5; ; ; 13/10; ; ; ; ; 13/10; 5/4; ; 13/10; ; 5/4; ; ; ; ; ; ; 
Potters Bar Town; 6/4; 6/4; 7/4; 6/4; 13/8; 6/4; 13/8; 6/4; 13/8; ; ; 13/8; ; ; ; ; 8/5; 6/4; ; 6/4; ; 6/4; ; ; ; ; ; ; 
Draw; 11/4; 13/5; 13/5; 13/5; 3; 11/4; 29/10; 13/5; 3; ; ; 12/5; ; ; ; ; 11/4; 27/10; ; 11/4; ; 27/10; ; ; ; ; ; ; 
META; english/fa-cup/potters-bar-town-v-canvey-island; 2016-09-20 11:45:46 GMT+3; 2016-09-20 19:45; e70300-dr003
Canvey Island; 5/4; 5/4; 7/5; 5/4; 11/8; 6/5; 11/8; 5/4; 7/5; ; ; 13/10; ; ; ; ; 13/10; 5/4; ; 13/10; ; 5/4; ; ; ; ; ; ; 
Potters Bar Town; 6/4; 6/4; 7/4; 6/4; 13/8; 6/4; 13/8; 6/4; 13/8; ; ; 13/8; ; ; ; ; 8/5; 6/4; ; 6/4; ; 6/4; ; ; ; ; ; ; 
Draw; 11/4; 13/5; 13/5; 13/5; 3; 11/4; 29/10; 13/5; 3; ; ; 12/5; ; ; ; ; 11/4; 27/10; ; 11/4; ; 27/10; ; ; ; ; ; ; 
META; english/fa-cup/potters-bar-town-v-canvey-island; 2016-09-20 12:23:54 GMT+3; 2016-09-20 19:45; e70300-dr003
Canvey Island; 5/4; 5/4; 7/5; 5/4; 11/8; 6/5; 11/8; 5/4; 7/5; ; ; 13/10; ; ; ; ; 13/10; 5/4; ; 13/10; ; 5/4; ; ; ; ; ; ; 
Potters Bar Town; 6/4; 6/4; 7/4; 6/4; 13/8; 6/4; 13/8; 6/4; 13/8; ; ; 13/8; ; ; ; ; 8/5; 6/4; ; 6/4; ; 6/4; ; ; ; ; ; ; 
Draw; 11/4; 13/5; 13/5; 13/5; 3; 11/4; 29/10; 13/5; 3; ; ; 12/5; ; ; ; ; 11/4; 27/10; ; 11/4; ; 27/10; ; ; ; ; ; ; 
META; english/fa-cup/potters-bar-town-v-canvey-island; 2016-09-20 12:57:03 GMT+3; 2016-09-20 19:45; e70300-dr003
Canvey Island; 5/4; 5/4; 7/5; 5/4; 11/8; 6/5; 11/8; 5/4; 7/5; ; ; 13/10; ; ; ; ; 13/10; 5/4; ; 13/10; ; 5/4; ; ; ; ; ; ; 
Potters Bar Town; 6/4; 6/4; 7/4; 6/4; 13/8; 6/4; 13/8; 6/4; 13/8; ; ; 13/8; ; ; ; ; 8/5; 6/4; ; 6/4; ; 6/4; ; ; ; ; ; ; 
Draw; 11/4; 13/5; 13/5; 13/5; 3; 11/4; 29/10; 13/5; 3; ; ; 12/5; ; ; ; ; 11/4; 27/10; ; 11/4; ; 27/10; ; ; ; ; ; ; 
META; english/fa-cup/potters-bar-town-v-canvey-island; 2016-09-20 13:45:41 GMT+3; 2016-09-20 19:45; e70300-dr003
Canvey Island; 5/4; 5/4; 7/5; 5/4; 11/8; 6/5; 11/8; 5/4; 7/5; ; ; 13/10; ; ; ; ; 13/10; 5/4; ; 13/10; ; 5/4; ; ; ; ; ; ; 
Potters Bar Town; 6/4; 6/4; 7/4; 6/4; 13/8; 6/4; 13/8; 6/4; 13/8; ; ; 13/8; ; ; ; ; 8/5; 6/4; ; 6/4; ; 6/4; ; ; ; ; ; ; 
Draw; 11/4; 13/5; 13/5; 13/5; 3; 11/4; 29/10; 13/5; 3; ; ; 12/5; ; ; ; ; 11/4; 27/10; ; 11/4; ; 27/10; ; ; ; ; ; ; 
META; english/fa-cup/potters-bar-town-v-canvey-island; 2016-09-20 15:45:51 GMT+3; 2016-09-20 19:45; e70300-dr003
Canvey Island; 5/4; 5/4; 7/5; 5/4; 11/8; 6/5; 11/8; 5/4; 7/5; ; ; 13/10; ; ; ; ; 13/10; 5/4; ; 13/10; ; 5/4; ; ; ; ; ; ; 
Potters Bar Town; 6/4; 6/4; 7/4; 6/4; 13/8; 6/4; 13/8; 6/4; 13/8; ; ; 13/8; ; ; ; ; 8/5; 6/4; ; 6/4; ; 6/4; ; ; ; ; ; ; 
Draw; 11/4; 13/5; 13/5; 13/5; 3; 11/4; 29/10; 13/5; 3; ; ; 12/5; ; ; ; ; 11/4; 27/10; ; 11/4; ; 27/10; ; ; ; ; ; ; 
META; english/fa-cup/potters-bar-town-v-canvey-island; 2016-09-20 16:24:01 GMT+3; 2016-09-20 19:45; e70300-dr003
Canvey Island; 5/4; 5/4; 7/5; 5/4; 11/8; 6/5; 11/8; 5/4; 7/5; ; ; 13/10; ; ; ; ; 13/10; 5/4; ; 13/10; ; 5/4; ; ; ; ; ; ; 
Potters Bar Town; 6/4; 6/4; 7/4; 6/4; 13/8; 6/4; 13/8; 6/4; 13/8; ; ; 13/8; ; ; ; ; 8/5; 6/4; ; 6/4; ; 6/4; ; ; ; ; ; ; 
Draw; 11/4; 13/5; 13/5; 13/5; 3; 11/4; 29/10; 13/5; 3; ; ; 12/5; ; ; ; ; 11/4; 27/10; ; 11/4; ; 27/10; ; ; ; ; ; ; 
