META; english/fa-cup/dartford-v-sutton-utd; 2016-10-30 20:23:49 GMT+3; 2016-11-05 15:00; e70300-dr003
Sutton Utd; 6/5; 6/5; 5/4; ; 23/20; ; 23/20; ; ; ; 6/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Dartford; 21/10; 2; 11/5; ; 2; ; 21/10; ; ; ; 21/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 5/2; 12/5; 47/20; ; 12/5; ; 12/5; ; ; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/dartford-v-sutton-utd; 2016-10-31 00:22:30 GMT+3; 2016-11-05 15:00; e70300-dr003
Sutton Utd; 6/5; 6/5; 5/4; ; 23/20; ; 23/20; ; ; ; 6/5; ; ; ; 6/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 13/5; 5/2; 49/20; 11/5; 5/2; ; 13/5; 11/5; 5/2; 12/5; 23/10; 11/5; 5/2; 23/10; 12/5; ; ; ; 23/10; ; ; ; ; ; ; ; 9/4; ; 
Dartford; 5/2; 13/5; 13/5; 12/5; 5/2; ; 27/10; 2; 13/5; 13/5; 5/2; 12/5; 51/20; 5/2; 23/10; ; ; ; 23/10; ; ; ; ; ; ; ; 23/10; ; 
META; english/fa-cup/dartford-v-sutton-utd; 2016-11-04 13:02:47 GMT+2; 2016-11-05 15:00; e70300-dr003
Sutton Utd; 1; 1; 21/20; 1; 11/10; ; 1; 11/10; 11/10; 1; 1; 6/5; 1; 1; 11/10; ; ; ; 11/10; ; ; ; ; ; ; ; 1; ; 
Draw; 13/5; 5/2; 49/20; 11/5; 5/2; ; 13/5; 11/5; 5/2; 12/5; 23/10; 11/5; 49/20; 23/10; 12/5; ; ; ; 23/10; ; ; ; ; ; ; ; 9/4; ; 
Dartford; 5/2; 13/5; 13/5; 12/5; 5/2; ; 27/10; 2; 13/5; 13/5; 5/2; 12/5; 51/20; 5/2; 23/10; ; ; ; 23/10; ; ; ; ; ; ; ; 23/10; ; 
META; english/fa-cup/dartford-v-sutton-utd; 2016-11-04 13:46:42 GMT+2; 2016-11-05 15:00; e70300-dr003
Sutton Utd; 1; 1; 21/20; 1; 11/10; ; 1; 11/10; 11/10; 1; 1; 6/5; 1; 1; 11/10; ; ; ; 11/10; ; ; ; ; ; ; ; 20/21; ; 
Draw; 13/5; 5/2; 49/20; 11/5; 5/2; ; 13/5; 11/5; 5/2; 12/5; 23/10; 11/5; 49/20; 23/10; 12/5; ; ; ; 23/10; ; ; ; ; ; ; ; 9/4; ; 
Dartford; 5/2; 13/5; 13/5; 12/5; 5/2; ; 27/10; 2; 13/5; 13/5; 5/2; 12/5; 51/20; 13/5; 23/10; ; ; ; 23/10; ; ; ; ; ; ; ; 12/5; ; 
META; english/fa-cup/dartford-v-sutton-utd; 2016-11-04 15:47:10 GMT+2; 2016-11-05 15:00; e70300-dr003
Sutton Utd; 1; 1; 21/20; 20/21; 11/10; ; 1; 11/10; 11/10; 1; 1; 6/5; 19/20; 1; 11/10; ; ; ; 11/10; ; ; ; ; ; ; ; 1; ; 
Draw; 13/5; 5/2; 49/20; 23/10; 5/2; ; 13/5; 11/5; 5/2; 5/2; 23/10; 11/5; 5/2; 23/10; 12/5; ; ; ; 23/10; ; ; ; ; ; ; ; 23/10; ; 
Dartford; 5/2; 13/5; 13/5; 23/10; 5/2; ; 27/10; 2; 13/5; 5/2; 5/2; 12/5; 51/20; 5/2; 23/10; ; ; ; 23/10; ; ; ; ; ; ; ; 12/5; ; 
META; english/fa-cup/dartford-v-sutton-utd; 2016-11-04 16:21:35 GMT+2; 2016-11-05 15:00; e70300-dr003
Sutton Utd; 1; 1; 21/20; 20/21; 11/10; ; 1; 11/10; 11/10; 1; 1; 6/5; 19/20; 1; 11/10; ; ; ; 11/10; ; ; ; ; ; ; ; 1; ; 
Draw; 13/5; 5/2; 49/20; 23/10; 5/2; ; 13/5; 11/5; 5/2; 5/2; 23/10; 11/5; 5/2; 23/10; 12/5; ; ; ; 23/10; ; ; ; ; ; ; ; 23/10; ; 
Dartford; 5/2; 13/5; 13/5; 23/10; 5/2; ; 27/10; 2; 13/5; 5/2; 5/2; 12/5; 51/20; 5/2; 23/10; ; ; ; 23/10; ; ; ; ; ; ; ; 12/5; ; 
META; english/fa-cup/dartford-v-sutton-utd; 2016-11-04 18:34:21 GMT+2; 2016-11-05 15:00; e70300-dr003
Sutton Utd; 1; 21/20; 21/20; 20/21; 11/10; ; 1; 1; 11/10; 21/20; 1; 6/5; 19/20; 1; 11/10; ; ; ; 11/10; ; ; ; ; ; ; ; 1; ; 
Draw; 13/5; 5/2; 49/20; 23/10; 5/2; ; 13/5; 5/2; 5/2; 12/5; 23/10; 11/5; 5/2; 12/5; 12/5; ; ; ; 23/10; ; ; ; ; ; ; ; 12/5; ; 
Dartford; 5/2; 5/2; 13/5; 23/10; 5/2; ; 27/10; 5/2; 13/5; 5/2; 5/2; 12/5; 5/2; 13/5; 23/10; ; ; ; 23/10; ; ; ; ; ; ; ; 5/2; ; 
META; english/fa-cup/dartford-v-sutton-utd; 2016-11-04 19:47:06 GMT+2; 2016-11-05 15:00; e70300-dr003
Sutton Utd; ; 21/20; 11/10; 1; 11/10; ; 21/20; 1; 11/10; 11/10; 21/20; 6/5; 19/20; 21/20; 11/10; ; ; ; 11/10; ; ; ; ; ; ; ; 10/9; ; 
Dartford; ; 5/2; 5/2; 11/5; 5/2; ; 5/2; 5/2; 13/5; 12/5; 12/5; 12/5; 49/20; 5/2; 23/10; ; ; ; 23/10; ; ; ; ; ; ; ; 23/10; ; 
Draw; ; 5/2; 49/20; 9/4; 5/2; ; 13/5; 5/2; 5/2; 12/5; 23/10; 11/5; 5/2; 12/5; 12/5; ; ; ; 23/10; ; ; ; ; ; ; ; 12/5; ; 
META; english/fa-cup/dartford-v-sutton-utd; 2016-11-04 20:23:30 GMT+2; 2016-11-05 15:00; e70300-dr003
Sutton Utd; ; 21/20; 11/10; 1; 11/10; ; 21/20; 1; 11/10; 11/10; 21/20; 6/5; 19/20; 21/20; 11/10; ; ; ; 11/10; ; ; ; ; ; ; ; 10/9; ; 
Dartford; ; 5/2; 5/2; 11/5; 5/2; ; 5/2; 5/2; 13/5; 12/5; 12/5; 12/5; 49/20; 5/2; 23/10; ; ; ; 23/10; ; ; ; ; ; ; ; 23/10; ; 
Draw; ; 5/2; 49/20; 9/4; 5/2; ; 13/5; 5/2; 5/2; 12/5; 23/10; 11/5; 5/2; 12/5; 12/5; ; ; ; 23/10; ; ; ; ; ; ; ; 12/5; ; 
META; english/fa-cup/dartford-v-sutton-utd; 2016-11-04 21:46:49 GMT+2; 2016-11-05 15:00; e70300-dr003
Sutton Utd; ; 11/10; 11/10; 1; 11/10; ; 21/20; 1; 11/10; 11/10; 21/20; 6/5; 19/20; 21/20; 11/10; ; ; ; 11/10; ; ; ; ; ; ; ; 10/9; ; 
Dartford; ; 12/5; 5/2; 11/5; 5/2; ; 5/2; 5/2; 13/5; 12/5; 12/5; 12/5; 49/20; 5/2; 23/10; ; ; ; 23/10; ; ; ; ; ; ; ; 23/10; ; 
Draw; ; 5/2; 49/20; 9/4; 5/2; ; 13/5; 5/2; 5/2; 12/5; 23/10; 11/5; 5/2; 12/5; 12/5; ; ; ; 23/10; ; ; ; ; ; ; ; 12/5; ; 
META; english/fa-cup/dartford-v-sutton-utd; 2016-11-04 23:46:50 GMT+2; 2016-11-05 15:00; e70300-dr003
Sutton Utd; ; 11/10; 11/10; 1; 11/10; ; 21/20; 1; 11/10; 11/10; 21/20; 6/5; 19/20; 21/20; 11/10; ; ; ; 11/10; ; ; ; ; ; ; ; 10/9; ; 
Dartford; ; 12/5; 5/2; 11/5; 5/2; ; 5/2; 5/2; 13/5; 12/5; 12/5; 12/5; 49/20; 5/2; 23/10; ; ; ; 23/10; ; ; ; ; ; ; ; 23/10; ; 
Draw; ; 5/2; 49/20; 9/4; 5/2; ; 13/5; 5/2; 5/2; 12/5; 23/10; 11/5; 5/2; 12/5; 12/5; ; ; ; 23/10; ; ; ; ; ; ; ; 12/5; ; 
META; english/fa-cup/dartford-v-sutton-utd; 2016-11-05 00:21:52 GMT+2; 2016-11-05 15:00; e70300-dr003
Sutton Utd; ; 11/10; 11/10; 1; 11/10; ; 21/20; 1; 11/10; 11/10; 21/20; 6/5; 19/20; 21/20; 11/10; ; ; ; 11/10; ; ; ; ; ; ; ; 10/9; ; 
Dartford; ; 12/5; 5/2; 11/5; 5/2; ; 5/2; 5/2; 13/5; 12/5; 12/5; 12/5; 49/20; 5/2; 23/10; ; ; ; 23/10; ; ; ; ; ; ; ; 23/10; ; 
Draw; ; 5/2; 49/20; 9/4; 5/2; ; 13/5; 5/2; 5/2; 12/5; 23/10; 11/5; 5/2; 12/5; 12/5; ; ; ; 23/10; ; ; ; ; ; ; ; 12/5; ; 
META; english/fa-cup/dartford-v-sutton-utd; 2016-11-05 00:59:52 GMT+2; 2016-11-05 15:00; e70300-dr003
Sutton Utd; ; 11/10; 11/10; 21/20; 11/10; ; 11/10; 1; 11/10; 11/10; 11/10; 6/5; 19/20; 11/10; 11/10; ; ; ; 11/10; ; ; ; ; ; ; ; 10/9; ; 
Dartford; ; 12/5; 12/5; 21/10; 5/2; ; 12/5; 5/2; 5/2; 12/5; 9/4; 12/5; 49/20; 23/10; 23/10; ; ; ; 23/10; ; ; ; ; ; ; ; 9/4; ; 
Draw; ; 5/2; 12/5; 9/4; 5/2; ; 13/5; 5/2; 5/2; 12/5; 23/10; 11/5; 5/2; 23/10; 12/5; ; ; ; 23/10; ; ; ; ; ; ; ; 12/5; ; 
META; english/fa-cup/dartford-v-sutton-utd; 2016-11-05 01:46:14 GMT+2; 2016-11-05 15:00; e70300-dr003
Sutton Utd; 21/20; 11/10; 11/10; 21/20; 11/10; ; 11/10; 1; 11/10; 11/10; 11/10; 6/5; 21/20; 11/10; 11/10; ; ; ; 11/10; ; ; ; ; ; ; ; 10/9; ; 
Dartford; 12/5; 12/5; 12/5; 21/10; 5/2; ; 12/5; 5/2; 5/2; 12/5; 9/4; 12/5; 47/20; 23/10; 23/10; ; ; ; 23/10; ; ; ; ; ; ; ; 9/4; ; 
Draw; 13/5; 5/2; 12/5; 9/4; 5/2; ; 13/5; 5/2; 5/2; 12/5; 23/10; 11/5; 49/20; 23/10; 12/5; ; ; ; 23/10; ; ; ; ; ; ; ; 12/5; ; 
META; english/fa-cup/dartford-v-sutton-utd; 2016-11-05 03:46:19 GMT+2; 2016-11-05 15:00; e70300-dr003
Sutton Utd; 21/20; 11/10; 11/10; 21/20; 11/10; ; 11/10; 1; 11/10; 11/10; 11/10; 6/5; 21/20; 11/10; 11/10; ; ; ; 11/10; ; ; ; ; ; ; ; 10/9; ; 
Dartford; 12/5; 12/5; 12/5; 21/10; 5/2; ; 12/5; 5/2; 5/2; 12/5; 9/4; 12/5; 47/20; 23/10; 23/10; ; ; ; 23/10; ; ; ; ; ; ; ; 9/4; ; 
Draw; 13/5; 5/2; 12/5; 9/4; 5/2; ; 13/5; 5/2; 5/2; 12/5; 23/10; 11/5; 49/20; 23/10; 12/5; ; ; ; 23/10; ; ; ; ; ; ; ; 12/5; ; 
META; english/fa-cup/dartford-v-sutton-utd; 2016-11-05 04:21:53 GMT+2; 2016-11-05 15:00; e70300-dr003
Sutton Utd; 21/20; 11/10; 11/10; 21/20; 11/10; ; 11/10; 1; 11/10; 11/10; 11/10; 6/5; 21/20; 11/10; 11/10; ; ; ; 11/10; ; ; ; ; ; ; ; 10/9; ; 
Dartford; 12/5; 12/5; 12/5; 21/10; 5/2; ; 12/5; 5/2; 5/2; 12/5; 9/4; 12/5; 47/20; 23/10; 23/10; ; ; ; 23/10; ; ; ; ; ; ; ; 9/4; ; 
Draw; 13/5; 5/2; 12/5; 9/4; 5/2; ; 13/5; 5/2; 5/2; 12/5; 23/10; 11/5; 49/20; 23/10; 12/5; ; ; ; 23/10; ; ; ; ; ; ; ; 12/5; ; 
META; english/fa-cup/dartford-v-sutton-utd; 2016-11-05 05:46:18 GMT+2; 2016-11-05 15:00; e70300-dr003
Sutton Utd; 21/20; 11/10; 11/10; 21/20; 11/10; ; 11/10; 1; 11/10; 11/10; 11/10; 6/5; 21/20; 11/10; 11/10; ; ; ; 11/10; ; ; ; ; ; ; ; 10/9; ; 
Dartford; 12/5; 12/5; 12/5; 21/10; 5/2; ; 12/5; 5/2; 5/2; 12/5; 9/4; 12/5; 47/20; 23/10; 23/10; ; ; ; 23/10; ; ; ; ; ; ; ; 23/10; ; 
Draw; 13/5; 5/2; 12/5; 9/4; 5/2; ; 13/5; 5/2; 5/2; 12/5; 23/10; 11/5; 49/20; 23/10; 12/5; ; ; ; 23/10; ; ; ; ; ; ; ; 12/5; ; 
META; english/fa-cup/dartford-v-sutton-utd; 2016-11-05 06:35:06 GMT+2; 2016-11-05 15:00; e70300-dr003
Sutton Utd; 21/20; 11/10; 11/10; 21/20; 11/10; ; 11/10; 1; 11/10; 11/10; 11/10; 6/5; 21/20; 11/10; 11/10; ; ; ; 11/10; ; ; ; ; ; ; ; 10/9; ; 
Dartford; 12/5; 12/5; 12/5; 21/10; 5/2; ; 12/5; 5/2; 5/2; 12/5; 9/4; 12/5; 47/20; 23/10; 23/10; ; ; ; 23/10; ; ; ; ; ; ; ; 23/10; ; 
Draw; 13/5; 5/2; 12/5; 9/4; 5/2; ; 13/5; 5/2; 5/2; 12/5; 23/10; 11/5; 49/20; 23/10; 12/5; ; ; ; 23/10; ; ; ; ; ; ; ; 12/5; ; 
META; english/fa-cup/dartford-v-sutton-utd; 2016-11-05 07:46:30 GMT+2; 2016-11-05 15:00; e70300-dr003
Sutton Utd; 21/20; 11/10; 11/10; 21/20; 11/10; ; 11/10; 1; 11/10; 11/10; 11/10; 6/5; 21/20; 11/10; 11/10; ; ; ; 11/10; ; ; ; ; ; ; ; 10/9; ; 
Dartford; 12/5; 12/5; 12/5; 21/10; 5/2; ; 12/5; 5/2; 5/2; 12/5; 9/4; 12/5; 47/20; 12/5; 23/10; ; ; ; 23/10; ; ; ; ; ; ; ; 23/10; ; 
Draw; 13/5; 5/2; 12/5; 9/4; 5/2; ; 13/5; 5/2; 5/2; 12/5; 23/10; 11/5; 49/20; 12/5; 12/5; ; ; ; 23/10; ; ; ; ; ; ; ; 12/5; ; 
META; english/fa-cup/dartford-v-sutton-utd; 2016-11-05 08:22:01 GMT+2; 2016-11-05 15:00; e70300-dr003
Sutton Utd; 21/20; 11/10; 11/10; 21/20; 11/10; ; 11/10; 1; 11/10; 11/10; 11/10; 6/5; 21/20; 11/10; 11/10; ; ; ; 11/10; ; ; ; ; ; ; ; 10/9; ; 
Dartford; 12/5; 12/5; 12/5; 11/5; 5/2; ; 12/5; 5/2; 5/2; 12/5; 9/4; 12/5; 47/20; 12/5; 23/10; ; ; ; 23/10; ; ; ; ; ; ; ; 23/10; ; 
Draw; 13/5; 5/2; 12/5; 9/4; 5/2; ; 13/5; 5/2; 5/2; 12/5; 23/10; 11/5; 49/20; 12/5; 12/5; ; ; ; 23/10; ; ; ; ; ; ; ; 12/5; ; 
META; english/fa-cup/dartford-v-sutton-utd; 2016-11-05 09:46:24 GMT+2; 2016-11-05 15:00; e70300-dr003
Sutton Utd; 21/20; 11/10; 11/10; 21/20; 11/10; ; 11/10; 1; 11/10; 11/10; 11/10; 6/5; 21/20; 11/10; 11/10; ; ; ; 11/10; ; ; ; ; ; ; ; 10/9; ; 
Dartford; 12/5; 12/5; 12/5; 11/5; 5/2; ; 12/5; 5/2; 5/2; 12/5; 9/4; 12/5; 47/20; 12/5; 23/10; ; ; ; 23/10; ; ; ; ; ; ; ; 23/10; ; 
Draw; 13/5; 5/2; 12/5; 9/4; 5/2; ; 13/5; 5/2; 5/2; 12/5; 23/10; 11/5; 49/20; 12/5; 12/5; ; ; ; 23/10; ; ; ; ; ; ; ; 12/5; ; 
META; english/fa-cup/dartford-v-sutton-utd; 2016-11-05 11:46:56 GMT+2; 2016-11-05 15:00; e70300-dr003
Sutton Utd; 21/20; 11/10; 11/10; 21/20; 11/10; ; 11/10; 1; 11/10; 11/10; 11/10; 6/5; 21/20; 11/10; 11/10; ; ; ; 11/10; ; ; ; ; ; ; ; 23/20; ; 
Dartford; 12/5; 12/5; 12/5; 11/5; 5/2; ; 12/5; 5/2; 5/2; 12/5; 9/4; 12/5; 47/20; 12/5; 23/10; ; ; ; 23/10; ; ; ; ; ; ; ; 12/5; ; 
Draw; 13/5; 5/2; 12/5; 9/4; 5/2; ; 13/5; 5/2; 5/2; 12/5; 23/10; 11/5; 49/20; 12/5; 12/5; ; ; ; 23/10; ; ; ; ; ; ; ; 12/5; ; 
META; english/fa-cup/dartford-v-sutton-utd; 2016-11-05 12:25:07 GMT+2; 2016-11-05 15:00; e70300-dr003
Sutton Utd; 21/20; 11/10; 11/10; 21/20; 11/10; ; 11/10; 1; 11/10; 11/10; 11/10; 6/5; 21/20; 11/10; 11/10; ; ; ; 11/10; ; ; ; ; ; ; ; 23/20; ; 
Dartford; 12/5; 12/5; 12/5; 11/5; 5/2; ; 12/5; 5/2; 5/2; 12/5; 9/4; 12/5; 47/20; 12/5; 23/10; ; ; ; 23/10; ; ; ; ; ; ; ; 5/2; ; 
Draw; 13/5; 5/2; 12/5; 9/4; 5/2; ; 13/5; 5/2; 5/2; 12/5; 23/10; 11/5; 49/20; 12/5; 12/5; ; ; ; 23/10; ; ; ; ; ; ; ; 23/10; ; 
META; english/fa-cup/dartford-v-sutton-utd; 2016-11-05 13:13:03 GMT+2; 2016-11-05 15:00; e70300-dr003
Sutton Utd; 11/10; 11/10; 6/5; 23/20; 11/10; ; 6/5; 11/10; 6/5; 6/5; 11/10; 6/5; 21/20; 6/5; 6/5; ; ; ; 11/10; ; ; ; ; ; ; ; 6/5; ; 
Dartford; 9/4; 12/5; 11/5; 21/10; 5/2; ; 9/4; 23/10; 23/10; 11/5; 9/4; 12/5; 47/20; 11/5; 11/5; ; ; ; 23/10; ; ; ; ; ; ; ; 11/5; ; 
Draw; 13/5; 5/2; 12/5; 11/5; 5/2; ; 5/2; 5/2; 5/2; 12/5; 23/10; 11/5; 49/20; 23/10; 23/10; ; ; ; 23/10; ; ; ; ; ; ; ; 23/10; ; 
META; english/fa-cup/dartford-v-sutton-utd; 2016-11-05 13:46:36 GMT+2; 2016-11-05 15:00; e70300-dr003
Sutton Utd; 11/10; 6/5; 6/5; 23/20; 11/10; ; 6/5; 11/10; 6/5; 6/5; 6/5; 6/5; 21/20; 6/5; 6/5; ; ; ; 11/10; ; ; ; ; ; ; ; 6/5; ; 
Dartford; 9/4; 21/10; 11/5; 21/10; 5/2; ; 9/4; 23/10; 23/10; 11/5; 21/10; 12/5; 47/20; 11/5; 11/5; ; ; ; 23/10; ; ; ; ; ; ; ; 21/10; ; 
Draw; 13/5; 5/2; 12/5; 11/5; 5/2; ; 5/2; 5/2; 5/2; 12/5; 23/10; 11/5; 49/20; 23/10; 23/10; ; ; ; 23/10; ; ; ; ; ; ; ; 23/10; ; 
META; english/fa-cup/dartford-v-sutton-utd; 2016-11-05 15:46:40 GMT+2; 2016-11-05 15:00; e70300-dr003
Sutton Utd; 11/10; 6/5; 6/5; 23/20; 11/10; ; 6/5; 11/10; 6/5; 6/5; 23/20; 6/5; 23/20; 6/5; 6/5; ; ; ; 11/10; ; ; ; ; ; ; ; 6/5; ; 
Dartford; 9/4; 11/5; 11/5; 21/10; 5/2; ; 9/4; 23/10; 23/10; 11/5; 21/10; 12/5; 21/10; 9/4; 11/5; ; ; ; 23/10; ; ; ; ; ; ; ; 11/5; ; 
Draw; 13/5; 12/5; 12/5; 11/5; 5/2; ; 5/2; 5/2; 5/2; 12/5; 23/10; 11/5; 49/20; 23/10; 23/10; ; ; ; 23/10; ; ; ; ; ; ; ; 12/5; ; 
META; english/fa-cup/dartford-v-sutton-utd; 2016-11-05 16:23:35 GMT+2; 2016-11-05 15:00; e70300-dr003
Sutton Utd; 11/10; 6/5; 6/5; 23/20; 11/10; ; 6/5; 11/10; 6/5; 6/5; 23/20; 6/5; 23/20; 6/5; 6/5; ; ; ; 11/10; ; ; ; ; ; ; ; 6/5; ; 
Dartford; 9/4; 11/5; 11/5; 21/10; 5/2; ; 9/4; 23/10; 23/10; 11/5; 21/10; 12/5; 21/10; 9/4; 11/5; ; ; ; 23/10; ; ; ; ; ; ; ; 11/5; ; 
Draw; 13/5; 12/5; 12/5; 11/5; 5/2; ; 5/2; 5/2; 5/2; 12/5; 23/10; 11/5; 49/20; 23/10; 23/10; ; ; ; 23/10; ; ; ; ; ; ; ; 12/5; ; 
META; english/fa-cup/dartford-v-sutton-utd; 2016-11-05 17:46:14 GMT+2; 2016-11-05 15:00; In Play; e70300-dr003
Sutton Utd; ; ; ; ; ; ; ; ; ; ; ; ; ; 6/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Dartford; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
