META; english/fa-cup/chesterfield-v-wycombe; 2016-11-18 20:25:43 GMT+2; 2016-12-03 15:00; e70300-dr003
Chesterfield; 11/10; 23/20; ; ; ; ; 21/20; ; ; ; 21/20; ; ; ; 11/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 12/5; 23/10; ; ; ; ; 12/5; ; ; ; 23/10; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Wycombe; 12/5; 11/5; ; ; ; ; 12/5; ; ; ; 23/10; ; ; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/chesterfield-v-wycombe; 2016-11-19 00:24:18 GMT+2; 2016-12-03 15:00; e70300-dr003
Chesterfield; 11/10; 23/20; ; ; ; ; 11/10; ; ; ; 21/20; ; ; ; 11/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 12/5; 23/10; ; ; ; ; 23/10; ; ; ; 23/10; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Wycombe; 12/5; 11/5; ; ; ; ; 23/10; ; ; ; 23/10; ; ; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/chesterfield-v-wycombe; 2016-11-19 04:23:58 GMT+2; 2016-12-03 15:00; e70300-dr003
Chesterfield; 11/10; 23/20; ; ; ; ; 11/10; ; ; ; 21/20; ; ; ; 11/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 12/5; 23/10; ; ; ; ; 23/10; ; ; ; 23/10; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Wycombe; 12/5; 11/5; ; ; ; ; 23/10; ; ; ; 23/10; ; ; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/chesterfield-v-wycombe; 2016-11-19 08:24:35 GMT+2; 2016-12-03 15:00; e70300-dr003
Chesterfield; 11/10; 23/20; ; ; ; ; 11/10; ; ; ; 21/20; ; ; ; 11/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 12/5; 23/10; ; ; ; ; 23/10; ; ; ; 23/10; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Wycombe; 12/5; 11/5; ; ; ; ; 23/10; ; ; ; 23/10; ; ; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/chesterfield-v-wycombe; 2016-11-19 12:25:37 GMT+2; 2016-12-03 15:00; e70300-dr003
Chesterfield; 11/10; 23/20; ; ; ; ; 11/10; ; ; ; 21/20; ; ; ; 11/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 12/5; 23/10; ; ; ; ; 23/10; ; ; ; 23/10; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Wycombe; 12/5; 11/5; ; ; ; ; 23/10; ; ; ; 23/10; ; ; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/chesterfield-v-wycombe; 2016-11-19 16:25:37 GMT+2; 2016-12-03 15:00; e70300-dr003
Chesterfield; 11/10; 23/20; ; ; ; ; 11/10; ; ; ; 21/20; ; ; ; 11/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 12/5; 23/10; ; ; ; ; 23/10; ; ; ; 23/10; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Wycombe; 12/5; 11/5; ; ; ; ; 23/10; ; ; ; 23/10; ; ; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/chesterfield-v-wycombe; 2016-11-20 00:25:20 GMT+2; 2016-12-03 15:00; e70300-dr003
Chesterfield; 11/10; 23/20; ; ; ; ; 11/10; ; ; ; 21/20; ; ; ; 11/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 12/5; 23/10; ; ; ; ; 23/10; ; ; ; 23/10; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Wycombe; 12/5; 11/5; ; ; ; ; 23/10; ; ; ; 23/10; ; ; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/chesterfield-v-wycombe; 2016-11-20 04:23:48 GMT+2; 2016-12-03 15:00; e70300-dr003
Chesterfield; 11/10; 23/20; ; ; ; ; 11/10; ; ; ; 21/20; ; ; ; 11/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 12/5; 23/10; ; ; ; ; 23/10; ; ; ; 23/10; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Wycombe; 12/5; 11/5; ; ; ; ; 23/10; ; ; ; 23/10; ; ; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/chesterfield-v-wycombe; 2016-11-20 08:24:09 GMT+2; 2016-12-03 15:00; e70300-dr003
Chesterfield; 11/10; 23/20; ; ; ; ; 11/10; ; ; ; 21/20; ; ; ; 11/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 12/5; 23/10; ; ; ; ; 23/10; ; ; ; 23/10; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Wycombe; 12/5; 11/5; ; ; ; ; 23/10; ; ; ; 23/10; ; ; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/chesterfield-v-wycombe; 2016-11-20 12:25:03 GMT+2; 2016-12-03 15:00; e70300-dr003
Chesterfield; 11/10; 23/20; ; ; ; ; 11/10; ; ; ; 21/20; ; ; ; 11/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 
