META; english/fa-cup/sutton-v-wimbledon; 2016-12-11 20:23:39 GMT+2; 2017-01-07 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Sutton; ; ; ; ; ; ; ; ; ; ; ; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/sutton-v-wimbledon; 2016-12-14 04:23:10 GMT+2; 2017-01-07 15:00; e70300-dr003
Wimbledon; ; ; ; ; ; ; ; ; ; ; ; 4/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Sutton; ; ; ; ; ; ; ; ; ; ; ; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/sutton-v-wimbledon; 2016-12-14 08:23:16 GMT+2; 2017-01-07 15:00; e70300-dr003
Wimbledon; ; ; ; ; ; ; ; ; ; ; ; 4/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Sutton; ; ; ; ; ; ; ; ; ; ; ; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/sutton-v-wimbledon; 2016-12-14 12:24:35 GMT+2; 2017-01-07 15:00; e70300-dr003
Wimbledon; ; ; ; ; ; ; ; ; ; ; ; 4/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Sutton; ; ; ; ; ; ; ; ; ; ; ; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/sutton-v-wimbledon; 2016-12-14 16:25:09 GMT+2; 2017-01-07 15:00; e70300-dr003
Wimbledon; ; ; ; ; ; ; ; ; ; ; ; 4/5; ; ; ; ; ; 39/40; ; 20/21; ; ; ; 39/40; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; ; ; ; 9/4; ; 9/4; ; ; ; 9/4; ; ; ; ; 
Sutton; ; ; ; ; ; ; ; ; ; ; ; 3; ; ; ; ; ; 3; ; 3; ; ; ; 3; ; ; ; ; 
META; english/fa-cup/sutton-v-wimbledon; 2016-12-14 20:25:48 GMT+2; 2017-01-07 15:00; e70300-dr003
Wimbledon; ; ; ; ; ; ; ; ; ; ; ; 4/5; ; ; ; ; ; 39/40; ; 20/21; ; ; ; 39/40; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; ; ; ; 9/4; ; 9/4; ; ; ; 9/4; ; ; ; ; 
Sutton; ; ; ; ; ; ; ; ; ; ; ; 3; ; ; ; ; ; 3; ; 3; ; ; ; 3; ; ; ; ; 
META; english/fa-cup/sutton-v-wimbledon; 2016-12-15 00:23:41 GMT+2; 2017-01-07 15:00; e70300-dr003
Wimbledon; ; ; ; ; ; ; 20/21; ; ; ; ; 4/5; ; ; ; ; ; 39/40; ; 20/21; ; ; ; 39/40; ; ; ; ; 
Draw; ; ; ; ; ; ; 9/4; ; ; ; ; 11/5; ; ; ; ; ; 9/4; ; 9/4; ; ; ; 9/4; ; ; ; ; 
Sutton; ; ; ; ; ; ; 31/10; ; ; ; ; 3; ; ; ; ; ; 3; ; 3; ; ; ; 3; ; ; ; ; 
META; english/fa-cup/sutton-v-wimbledon; 2016-12-15 04:23:43 GMT+2; 2017-01-07 15:00; e70300-dr003
Wimbledon; ; ; ; ; ; ; ; ; ; ; ; 4/5; ; ; ; ; ; 39/40; ; 20/21; ; ; ; 39/40; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; ; ; ; 9/4; ; 9/4; ; ; ; 9/4; ; ; ; ; 
Sutton; ; ; ; ; ; ; ; ; ; ; ; 3; ; ; ; ; ; 3; ; 3; ; ; ; 3; ; ; ; ; 
META; english/fa-cup/sutton-v-wimbledon; 2016-12-15 08:23:38 GMT+2; 2017-01-07 15:00; e70300-dr003
Wimbledon; ; ; ; ; ; ; ; ; ; ; ; 4/5; ; ; ; ; ; 39/40; ; 20/21; ; ; ; 39/40; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; ; ; ; 9/4; ; 9/4; ; ; ; 9/4; ; ; ; ; 
Sutton; ; ; ; ; ; ; ; ; ; ; ; 3; ; ; ; ; ; 3; ; 3; ; ; ; 3; ; ; ; ; 
META; english/fa-cup/sutton-v-wimbledon; 2016-12-15 12:37:06 GMT+2; 2017-01-07 15:00; e70300-dr003
Wimbledon; ; ; ; ; ; ; ; ; ; ; ; 4/5; ; ; ; ; ; 39/40; ; 20/21; ; ; ; 39/40; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; ; ; ; 9/4; ; 9/4; ; ; ; 9/4; ; ; ; ; 
Sutton; ; ; ; ; ; ; ; ; ; ; ; 3; ; ; ; ; ; 3; ; 3; ; ; ; 3; ; ; ; ; 
META; english/fa-cup/sutton-v-wimbledon; 2016-12-15 16:23:49 GMT+2; 2017-01-07 15:00; e70300-dr003
Wimbledon; ; ; ; ; ; ; ; ; ; ; ; 4/5; ; ; ; ; ; 39/40; ; 20/21; ; ; ; 39/40; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; ; ; ; 9/4; ; 9/4; ; ; ; 9/4; ; ; ; ; 
Sutton; ; ; ; ; ; ; ; ; ; ; ; 3; ; ; ; ; ; 3; ; 3; ; ; ; 3; ; ; ; ; 
META; english/fa-cup/sutton-v-wimbledon; 2016-12-15 20:24:06 GMT+2; 2017-01-07 15:00; e70300-dr003
Wimbledon; ; ; ; ; ; ; 20/21; ; ; ; ; 4/5; ; ; ; ; ; 39/40; ; 20/21; ; ; ; 39/40; ; ; ; ; 
Draw; ; ; ; ; ; ; 9/4; ; ; ; ; 11/5; ; ; ; ; ; 9/4; ; 9/4; ; ; ; 9/4; ; ; ; ; 
Sutton; ; ; ; ; ; ; 31/10; ; ; ; ; 3; ; ; ; ; ; 3; ; 3; ; ; ; 3; ; ; ; ; 
META; english/fa-cup/sutton-v-wimbledon; 2016-12-16 00:23:35 GMT+2; 2017-01-07 15:00; e70300-dr003
Wimbledon; ; ; ; ; ; ; 20/21; ; ; ; ; 4/5; ; ; ; ; ; 39/40; ; 20/21; ; ; ; 39/40; ; ; ; ; 
Draw; ; ; ; ; ; ; 9/4; ; ; ; ; 11/5; ; ; ; ; ; 9/4; ; 9/4; ; ; ; 9/4; ; ; ; ; 
Sutton; ; ; ; ; ; ; 31/10; ; ; ; ; 3; ; ; ; ; ; 3; ; 3; ; ; ; 3; ; ; ; ; 
META; english/fa-cup/sutton-v-wimbledon; 2016-12-16 04:23:51 GMT+2; 2017-01-07 15:00; e70300-dr003
Wimbledon; ; ; ; ; ; ; ; ; ; ; ; 4/5; ; ; ; ; ; 39/40; ; 20/21; ; ; ; 39/40; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; ; ; ; 9/4; ; 9/4; ; ; ; 9/4; ; ; ; ; 
Sutton; ; ; ; ; ; ; ; ; ; ; ; 3; ; ; ; ; ; 3; ; 3; ; ; ; 3; ; ; ; ; 
META; english/fa-cup/sutton-v-wimbledon; 2016-12-16 08:23:41 GMT+2; 2017-01-07 15:00; e70300-dr003
Wimbledon; ; ; ; ; ; ; 20/21; ; ; ; ; 4/5; ; ; ; ; ; 39/40; ; 20/21; ; ; ; 39/40; ; ; ; ; 
Draw; ; ; ; ; ; ; 9/4; ; ; ; ; 11/5; ; ; ; ; ; 9/4; ; 9/4; ; ; ; 9/4; ; ; ; ; 
Sutton; ; ; ; ; ; ; 31/10; ; ; ; ; 3; ; ; ; ; ; 3; ; 3; ; ; ; 3; ; ; ; ; 
META; english/fa-cup/sutton-v-wimbledon; 2016-12-16 12:25:26 GMT+2; 2017-01-07 15:00; e70300-dr003
Wimbledon; ; ; ; ; ; ; 20/21; ; ; ; ; 4/5; ; ; ; ; ; 39/40; ; 20/21; ; ; ; 39/40; ; ; ; ; 
Draw; ; ; ; ; ; ; 9/4; ; ; ; ; 11/5; ; ; ; ; ; 9/4; ; 9/4; ; ; ; 9/4; ; ; ; ; 
Sutton; ; ; ; ; ; ; 31/10; ; ; ; ; 3; ; ; ; ; ; 3; ; 3; ; ; ; 3; ; ; ; ; 
META; english/fa-cup/sutton-v-wimbledon; 2016-12-16 16:27:00 GMT+2; 2017-01-07 15:00; e70300-dr003
Wimbledon; ; ; ; ; ; ; 19/20; ; ; ; ; 4/5; ; ; ; ; ; 39/40; ; 20/21; ; ; ; 39/40; ; ; ; ; 
Draw; ; ; ; ; ; ; 11/5; ; ; ; ; 11/5; ; ; ; ; ; 9/4; ; 9/4; ; ; ; 9/4; ; ; ; ; 
Sutton; ; ; ; ; ; ; 16/5; ; ; ; ; 3; ; ; ; ; ; 3; ; 3; ; ; ; 3; ; ; ; ; 
META; english/fa-cup/sutton-v-wimbledon; 2016-12-17 00:24:55 GMT+2; 2017-01-07 15:00; e70300-dr003
Wimbledon; ; ; ; ; ; ; 21/20; ; ; ; ; 4/5; ; ; 1; ; ; 39/40; ; 20/21; ; ; ; 39/40; ; ; ; ; 
Draw; ; ; ; ; ; ; 23/10; ; ; ; ; 11/5; ; ; 23/10; ; ; 9/4; ; 9/4; ; ; ; 9/4; ; ; ; ; 
Sutton; ; ; ; ; ; ; 11/4; ; ; ; ; 3; ; ; 13/5; ; ; 3; ; 3; ; ; ; 3; ; ; ; ; 
META; english/fa-cup/sutton-v-wimbledon; 2016-12-17 04:25:20 GMT+2; 2017-01-07 15:00; e70300-dr003
Wimbledon; ; ; ; ; ; ; 21/20; ; ; ; ; 4/5; ; ; 1; ; ; 39/40; ; 20/21; ; ; ; 39/40; ; ; ; ; 
Draw; ; ; ; ; ; ; 23/10; ; ; ; ; 11/5; ; ; 23/10; ; ; 9/4; ; 9/4; ; ; ; 9/4; ; ; ; ; 
Sutton; ; ; ; ; ; ; 11/4; ; ; ; ; 3; ; ; 13/5; ; ; 3; ; 3; ; ; ; 3; ; ; ; ; 
META; english/fa-cup/sutton-v-wimbledon; 2016-12-17 08:25:09 GMT+2; 2017-01-07 15:00; e70300-dr003
Wimbledon; ; ; ; ; ; ; 20/21; ; ; ; ; 4/5; ; ; 1; ; ; 39/40; ; 20/21; ; ; ; 39/40; ; ; ; ; 
Draw; ; ; ; ; ; ; 23/10; ; ; ; ; 11/5; ; ; 23/10; ; ; 9/4; ; 9/4; ; ; ; 9/4; ; ; ; ; 
Sutton; ; ; ; ; ; ; 31/10; ; ; ; ; 3; ; ; 13/5; ; ; 3; ; 3; ; ; ; 3; ; ; ; ; 
META; english/fa-cup/sutton-v-wimbledon; 2016-12-17 12:25:30 GMT+2; 2017-01-07 15:00; e70300-dr003
Wimbledon; ; ; ; ; ; ; 20/21; ; ; ; ; 4/5; ; ; 1; ; ; 39/40; ; 20/21; ; ; ; 39/40; ; ; ; ; 
Draw; ; ; ; ; ; ; 23/10; ; ; ; ; 11/5; ; ; 23/10; ; ; 9/4; ; 9/4; ; ; ; 9/4; ; ; ; ; 
Sutton; ; ; ; ; ; ; 31/10; ; ; ; ; 3; ; ; 13/5; ; ; 3; ; 3; ; ; ; 3; ; ; ; ; 
META; english/fa-cup/sutton-v-wimbledon; 2016-12-17 16:25:34 GMT+2; 2017-01-07 15:00; e70300-dr003
Wimbledon; ; ; ; ; ; ; 20/21; ; ; ; ; 4/5; ; ; 1; ; ; 39/40; ; 20/21; ; ; ; 39/40; ; ; ; ; 
Draw; ; ; ; ; ; ; 23/10; ; ; ; ; 11/5; ; ; 23/10; ; ; 9/4; ; 9/4; ; ; ; 9/4; ; ; ; ; 
Sutton; ; ; ; ; ; ; 31/10; ; ; ; ; 3; ; ; 13/5; ; ; 3; ; 3; ; ; ; 3; ; ; ; ; 
META; english/fa-cup/sutton-v-wimbledon; 2016-12-17 20:25:00 GMT+2; 2017-01-07 15:00; e70300-dr003
Wimbledon; ; ; ; ; ; ; 20/21; ; ; ; ; 4/5; ; ; 1; ; ; 39/40; ; 20/21; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; 23/10; ; ; ; ; 11/5; ; ; 23/10; ; ; 9/4; ; 9/4; ; ; ; ; ; ; ; ; 
Sutton; ; ; ; ; ; ; 31/10; ; ; ; ; 3; ; ; 13/5; ; ; 3; ; 3; ; ; ; ; ; ; ; ; 
META; english/fa-cup/sutton-v-wimbledon; 2016-12-18 00:26:09 GMT+2; 2017-01-07 15:00; e70300-dr003
Wimbledon; ; ; ; ; ; ; 20/21; ; ; ; ; 4/5; ; ; 1; ; ; 39/40; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; 23/10; ; ; ; ; 11/5; ; ; 23/10; ; ; 9/4; ; ; ; ; ; ; ; ; ; ; 
Sutton; ; ; ; ; ; ; 31/10; ; ; ; ; 3; ; ; 13/5; ; ; 3; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/sutton-v-wimbledon; 2016-12-18 04:23:29 GMT+2; 2017-01-07 15:00; e70300-dr003
Wimbledon; ; ; ; ; ; ; 1; ; ; ; ; 4/5; ; ; 1; ; ; 39/40; ; 20/21; ; ; ; 39/40; ; ; ; ; 
Draw; ; ; ; ; ; ; 23/10; ; ; ; ; 11/5; ; ; 23/10; ; ; 9/4; ; 9/4; ; ; ; 9/4; ; ; ; ; 
Sutton; ; ; ; ; ; ; 29/10; ; ; ; ; 3; ; ; 13/5; ; ; 3; ; 3; ; ; ; 3; ; ; ; ; 
META; english/fa-cup/sutton-v-wimbledon; 2016-12-18 12:23:58 GMT+2; 2017-01-07 15:00; e70300-dr003
Wimbledon; ; ; ; ; ; ; 1; ; ; ; ; 4/5; ; ; 1; ; ; 39/40; ; 20/21; ; ; ; 39/40; ; ; ; ; 
Draw; ; ; ; ; ; ; 23/10; ; ; ; ; 11/5; ; ; 23/10; ; ; 9/4; ; 9/4; ; ; ; 9/4; ; ; ; ; 
Sutton; ; ; ; ; ; ; 29/10; ; ; ; ; 3; ; ; 13/5; ; ; 3; ; 3; ; ; ; 3; ; ; ; ; 
META; english/fa-cup/sutton-v-wimbledon; 2016-12-18 16:26:13 GMT+2; 2017-01-07 15:00; e70300-dr003
Wimbledon; ; ; ; ; ; ; 1; ; ; ; ; 4/5; ; ; 1; ; ; 39/40; ; 20/21; ; ; ; 39/40; ; ; ; ; 
Draw; ; ; ; ; ; ; 23/10; ; ; ; ; 11/5; ; ; 23/10; ; ; 9/4; ; 9/4; ; ; ; 9/4; ; ; ; ; 
Sutton; ; ; ; ; ; ; 29/10; ; ; ; ; 3; ; ; 13/5; ; ; 3; ; 3; ; ; ; 3; ; ; ; ; 
META; english/fa-cup/sutton-v-wimbledon; 2016-12-18 20:24:59 GMT+2; 2017-01-07 15:00; e70300-dr003
Wimbledon; ; ; ; ; ; ; 1; ; ; ; ; 4/5; ; ; 1; ; ; 39/40; ; 20/21; ; ; ; 39/40; ; ; ; ; 
Draw; ; ; ; ; ; ; 23/10; ; ; ; ; 11/5; ; ; 23/10; ; ; 9/4; ; 9/4; ; ; ; 9/4; ; ; ; ; 
Sutton; ; ; ; ; ; ; 29/10; ; ; ; ; 3; ; ; 13/5; ; ; 3; ; 3; ; ; ; 3; ; ; ; ; 
META; english/fa-cup/sutton-v-wimbledon; 2016-12-19 00:23:25 GMT+2; 2017-01-07 15:00; e70300-dr003
Wimbledon; ; ; ; ; ; ; 20/21; ; ; ; ; 4/5; ; ; 1; ; ; 39/40; ; 20/21; ; ; ; 39/40; ; ; ; ; 
Draw; ; ; ; ; ; ; 23/10; ; ; ; ; 11/5; ; ; 23/10; ; ; 9/4; ; 9/4; ; ; ; 9/4; ; ; ; ; 
Sutton; ; ; ; ; ; ; 31/10; ; ; ; ; 3; ; ; 13/5; ; ; 3; ; 3; ; ; ; 3; ; ; ; ; 
META; english/fa-cup/sutton-v-wimbledon; 2016-12-19 04:23:08 GMT+2; 2017-01-07 15:00; e70300-dr003
Wimbledon; ; ; ; ; ; ; 1; ; ; ; ; 4/5; ; ; 1; ; ; 39/40; ; 20/21; ; ; ; 39/40; ; ; ; ; 
Draw; ; ; ; ; ; ; 23/10; ; ; ; ; 11/5; ; ; 23/10; ; ; 9/4; ; 9/4; ; ; ; 9/4; ; ; ; ; 
Sutton; ; ; ; ; ; ; 29/10; ; ; ; ; 3; ; ; 13/5; ; ; 3; ; 3; ; ; ; 3; ; ; ; ; 
META; english/fa-cup/sutton-v-wimbledon; 2016-12-19 08:23:43 GMT+2; 2017-01-07 15:00; e70300-dr003
Wimbledon; ; ; ; ; ; ; 1; ; ; ; ; 4/5; ; ; 1; ; ; 39/40; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; 23/10; ; ; ; ; 11/5; ; ; 23/10; ; ; 9/4; ; ; ; ; ; ; ; ; ; ; 
Sutton; ; ; ; ; ; ; 29/10; ; ; ; ; 3; ; ; 13/5; ; ; 3; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/sutton-v-wimbledon; 2016-12-19 12:23:11 GMT+2; 2017-01-07 15:00; e70300-dr003
Wimbledon; ; ; ; ; ; ; 21/20; ; ; ; ; 4/5; ; ; 1; ; ; 39/40; ; 20/21; ; ; ; 39/40; ; ; ; ; 
Draw; ; ; ; ; ; ; 23/10; ; ; ; ; 11/5; ; ; 23/10; ; ; 9/4; ; 9/4; ; ; ; 9/4; ; ; ; ; 
Sutton; ; ; ; ; ; ; 11/4; ; ; ; ; 3; ; ; 13/5; ; ; 3; ; 3; ; ; ; 3; ; ; ; ; 
META; english/fa-cup/sutton-v-wimbledon; 2016-12-19 16:23:26 GMT+2; 2017-01-07 15:00; e70300-dr003
Wimbledon; ; ; ; ; ; ; 21/20; ; ; ; ; 4/5; ; ; 1; ; ; 39/40; ; 20/21; ; ; ; 39/40; ; ; ; ; 
Draw; ; ; ; ; ; ; 23/10; ; ; ; ; 11/5; ; ; 23/10; ; ; 9/4; ; 9/4; ; ; ; 9/4; ; ; ; ; 
Sutton; ; ; ; ; ; ; 11/4; ; ; ; ; 3; ; ; 13/5; ; ; 3; ; 3; ; ; ; 3; ; ; ; ; 
META; english/fa-cup/sutton-v-wimbledon; 2016-12-19 20:25:42 GMT+2; 2017-01-07 15:00; e70300-dr003
Wimbledon; ; 10/11; ; ; ; ; 19/20; ; 10/11; ; ; 4/5; ; ; 1; ; ; 39/40; ; 20/21; ; ; ; 39/40; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; 23/10; ; 12/5; ; ; 11/5; ; ; 23/10; ; ; 9/4; ; 9/4; ; ; ; 9/4; ; ; ; ; 
Sutton; ; 3; ; ; ; ; 31/10; ; 3; ; ; 3; ; ; 13/5; ; ; 3; ; 3; ; ; ; 3; ; ; ; ; 
META; english/fa-cup/sutton-v-wimbledon; 2016-12-20 00:24:57 GMT+2; 2017-01-07 15:00; e70300-dr003
Wimbledon; ; 10/11; ; ; ; ; 19/20; ; 10/11; ; ; 4/5; ; ; 1; ; ; 39/40; ; 20/21; ; ; ; 39/40; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; 23/10; ; 12/5; ; ; 11/5; ; ; 23/10; ; ; 9/4; ; 9/4; ; ; ; 9/4; ; ; ; ; 
Sutton; ; 3; ; ; ; ; 31/10; ; 3; ; ; 3; ; ; 13/5; ; ; 3; ; 3; ; ; ; 3; ; ; ; ; 
META; english/fa-cup/sutton-v-wimbledon; 2016-12-20 04:25:03 GMT+2; 2017-01-07 15:00; e70300-dr003
Wimbledon; ; 10/11; ; ; ; ; 20/21; ; 10/11; ; ; 4/5; ; ; 1; ; ; 39/40; ; 20/21; ; ; ; 39/40; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; 23/10; ; 12/5; ; ; 11/5; ; ; 23/10; ; ; 9/4; ; 9/4; ; ; ; 9/4; ; ; ; ; 
Sutton; ; 3; ; ; ; ; 3; ; 3; ; ; 3; ; ; 13/5; ; ; 3; ; 3; ; ; ; 3; ; ; ; ; 
META; english/fa-cup/sutton-v-wimbledon; 2016-12-20 08:25:00 GMT+2; 2017-01-07 15:00; e70300-dr003
Wimbledon; ; 10/11; ; ; ; ; 20/21; ; 10/11; ; ; 4/5; ; ; 1; ; ; 39/40; ; 20/21; ; ; ; 39/40; ; ; ; ; 
