META; english/fa-cup/hemel-hempstead-v-taunton; 2016-10-16 16:24:08 GMT+3; 2016-10-18 19:45; e70300-dr003
Hemel Hempstead; 1/3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 4/11; ; ; ; ; ; ; 
Draw; 18/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 4; ; ; ; ; ; ; 
Taunton; 6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 10; ; ; ; ; ; ; 
META; english/fa-cup/hemel-hempstead-v-taunton; 2016-10-16 20:25:08 GMT+3; 2016-10-18 19:45; e70300-dr003
Hemel Hempstead; 1/3; ; ; ; 1/3; ; 1/3; ; ; ; ; ; 7/20; ; 4/11; ; ; ; ; ; ; 3/8; ; ; ; ; 1/7; ; 
Draw; 18/5; ; ; ; 18/5; ; 18/5; ; ; ; ; ; 7/2; ; 7/2; ; ; ; ; ; ; 4; ; ; ; ; 19/10; ; 
Taunton; 6; ; ; ; 7; ; 8; ; ; ; ; ; 7; ; 7; ; ; ; ; ; ; 17/2; ; ; ; ; 1/7; ; 
META; english/fa-cup/hemel-hempstead-v-taunton; 2016-10-17 00:23:54 GMT+3; 2016-10-18 19:45; e70300-dr003
Hemel Hempstead; 1/3; 3/10; 9/25; ; 1/3; ; 3/10; ; ; ; 1/3; ; 7/20; ; 4/11; 1/3; ; 6/17; ; 1/3; ; 3/8; ; 6/17; ; ; 1/4; ; 
Draw; 18/5; 7/2; 4; ; 18/5; ; 19/5; ; ; ; 19/5; ; 7/2; ; 7/2; 4; ; 4; ; 4; ; 4; ; 4; ; ; 14/5; ; 
Taunton; 6; 7; 7; ; 7; ; 8; ; ; ; 13/2; ; 7; ; 7; 7; ; 13/2; ; 13/2; ; 17/2; ; 13/2; ; ; 11/2; ; 
META; english/fa-cup/hemel-hempstead-v-taunton; 2016-10-17 03:46:33 GMT+3; 2016-10-18 19:45; e70300-dr003
Hemel Hempstead; 1/3; 3/10; 9/25; ; 1/3; ; 3/10; ; ; ; 1/3; ; 7/20; ; 4/11; 1/3; ; 6/17; ; 1/3; ; 3/8; ; 6/17; ; ; 1/4; ; 
Draw; 18/5; 7/2; 4; ; 18/5; ; 4; ; ; ; 19/5; ; 7/2; ; 7/2; 4; ; 4; ; 4; ; 4; ; 4; ; ; 14/5; ; 
Taunton; 6; 13/2; 7; ; 7; ; 15/2; ; ; ; 13/2; ; 7; ; 7; 7; ; 13/2; ; 13/2; ; 17/2; ; 13/2; ; ; 11/2; ; 
