META; english/fa-cup/beaconsfield-sycob-v-witham-town; 2016-09-10 00:25:12 GMT+3; 2016-09-17 15:00; e70300-dr003
Witham Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/beaconsfield-sycob-v-witham-town; 2016-09-11 08:23:03 GMT+3; 2016-09-17 15:00; e70300-dr003
Beaconsfield SYCOB; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Witham Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/beaconsfield-sycob-v-witham-town; 2016-09-11 12:25:27 GMT+3; 2016-09-17 15:00; e70300-dr003
Beaconsfield SYCOB; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Witham Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/beaconsfield-sycob-v-witham-town; 2016-09-11 16:24:05 GMT+3; 2016-09-17 15:00; e70300-dr003
Beaconsfield SYCOB; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Witham Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/beaconsfield-sycob-v-witham-town; 2016-09-11 20:24:57 GMT+3; 2016-09-17 15:00; e70300-dr003
Beaconsfield SYCOB; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Witham Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/beaconsfield-sycob-v-witham-town; 2016-09-12 00:23:01 GMT+3; 2016-09-17 15:00; e70300-dr003
Beaconsfield SYCOB; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Witham Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/beaconsfield-sycob-v-witham-town; 2016-09-12 04:23:41 GMT+3; 2016-09-17 15:00; e70300-dr003
Beaconsfield SYCOB; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Witham Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/beaconsfield-sycob-v-witham-town; 2016-09-12 08:22:41 GMT+3; 2016-09-17 15:00; e70300-dr003
Beaconsfield SYCOB; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Witham Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/beaconsfield-sycob-v-witham-town; 2016-09-12 12:23:54 GMT+3; 2016-09-17 15:00; e70300-dr003
Beaconsfield SYCOB; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Witham Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/beaconsfield-sycob-v-witham-town; 2016-09-12 16:24:16 GMT+3; 2016-09-17 15:00; e70300-dr003
Beaconsfield SYCOB; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Witham Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/beaconsfield-sycob-v-witham-town; 2016-09-12 20:24:55 GMT+3; 2016-09-17 15:00; e70300-dr003
Beaconsfield SYCOB; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Witham Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/beaconsfield-sycob-v-witham-town; 2016-09-13 04:24:05 GMT+3; 2016-09-17 15:00; e70300-dr003
Beaconsfield SYCOB; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Witham Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/beaconsfield-sycob-v-witham-town; 2016-09-13 08:23:55 GMT+3; 2016-09-17 15:00; e70300-dr003
Beaconsfield SYCOB; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Witham Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/beaconsfield-sycob-v-witham-town; 2016-09-13 12:25:41 GMT+3; 2016-09-17 15:00; e70300-dr003
Beaconsfield SYCOB; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Witham Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/beaconsfield-sycob-v-witham-town; 2016-09-13 16:26:21 GMT+3; 2016-09-17 15:00; e70300-dr003
Beaconsfield SYCOB; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Witham Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/beaconsfield-sycob-v-witham-town; 2016-09-13 20:25:56 GMT+3; 2016-09-17 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Beaconsfield SYCOB; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Witham Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/beaconsfield-sycob-v-witham-town; 2016-09-14 00:24:12 GMT+3; 2016-09-17 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Beaconsfield SYCOB; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Witham Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/beaconsfield-sycob-v-witham-town; 2016-09-14 04:23:13 GMT+3; 2016-09-17 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Beaconsfield SYCOB; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Witham Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/beaconsfield-sycob-v-witham-town; 2016-09-14 08:23:38 GMT+3; 2016-09-17 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Beaconsfield SYCOB; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Witham Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/beaconsfield-sycob-v-witham-town; 2016-09-14 12:23:55 GMT+3; 2016-09-17 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Beaconsfield SYCOB; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Witham Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/beaconsfield-sycob-v-witham-town; 2016-09-14 16:24:03 GMT+3; 2016-09-17 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Beaconsfield SYCOB; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Witham Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/beaconsfield-sycob-v-witham-town; 2016-09-14 20:24:47 GMT+3; 2016-09-17 15:00; e70300-dr003
Witham Town; 11/10; ; ; ; ; ; 5/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Beaconsfield SYCOB; 17/10; ; ; ; ; ; 19/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 11/4; ; ; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/beaconsfield-sycob-v-witham-town; 2016-09-15 00:23:13 GMT+3; 2016-09-17 15:00; e70300-dr003
Witham Town; 11/10; ; ; ; ; ; 5/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Beaconsfield SYCOB; 17/10; ; ; ; ; ; 19/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 11/4; ; ; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/beaconsfield-sycob-v-witham-town; 2016-09-15 04:23:08 GMT+3; 2016-09-17 15:00; e70300-dr003
Witham Town; 11/10; ; ; ; ; ; 5/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Beaconsfield SYCOB; 17/10; ; ; ; ; ; 19/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 11/4; ; ; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/beaconsfield-sycob-v-witham-town; 2016-09-15 08:22:40 GMT+3; 2016-09-17 15:00; e70300-dr003
Witham Town; 11/10; ; ; ; ; ; 6/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Beaconsfield SYCOB; 17/10; ; ; ; ; ; 19/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 11/4; ; ; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/beaconsfield-sycob-v-witham-town; 2016-09-15 12:23:33 GMT+3; 2016-09-17 15:00; e70300-dr003
Witham Town; 11/10; ; ; ; ; ; 6/5; ; 6/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Beaconsfield SYCOB; 17/10; ; ; ; ; ; 19/10; ; 15/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 11/4; ; ; ; ; ; 11/4; ; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/beaconsfield-sycob-v-witham-town; 2016-09-15 16:24:19 GMT+3; 2016-09-17 15:00; e70300-dr003
Witham Town; 11/10; ; ; ; 23/20; ; 23/20; ; 6/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Beaconsfield SYCOB; 17/10; ; ; ; 15/8; ; 19/10; ; 15/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 11/4; ; ; ; 3; ; 3; ; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/beaconsfield-sycob-v-witham-town; 2016-09-15 20:24:28 GMT+3; 2016-09-17 15:00; e70300-dr003
Witham Town; 11/10; ; ; ; 23/20; ; 23/20; ; 6/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Beaconsfield SYCOB; 17/10; ; ; ; 15/8; ; 19/10; ; 15/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 11/4; ; ; ; 3; ; 3; ; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/beaconsfield-sycob-v-witham-town; 2016-09-16 00:21:47 GMT+3; 2016-09-17 15:00; e70300-dr003
Witham Town; 11/10; ; ; ; 23/20; ; 23/20; ; 6/5; ; ; ; ; ; ; ; 15/13; ; ; ; ; ; ; ; ; ; 1/25; ; 
Beaconsfield SYCOB; 17/10; ; ; ; 15/8; ; 19/10; ; 15/8; ; ; ; ; ; ; ; 9/5; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 11/4; ; ; ; 3; ; 3; ; 3; ; ; ; ; ; ; ; 14/5; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/beaconsfield-sycob-v-witham-town; 2016-09-16 04:22:05 GMT+3; 2016-09-17 15:00; e70300-dr003
Witham Town; 11/10; ; ; ; 23/20; ; 23/20; ; 6/5; ; ; ; ; ; ; ; 15/13; ; ; ; ; ; ; ; ; ; 1/25; ; 
Beaconsfield SYCOB; 17/10; ; ; ; 15/8; ; 19/10; ; 15/8; ; ; ; ; ; ; ; 9/5; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 11/4; ; ; ; 3; ; 3; ; 3; ; ; ; ; ; ; ; 14/5; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/beaconsfield-sycob-v-witham-town; 2016-09-16 08:21:47 GMT+3; 2016-09-17 15:00; e70300-dr003
Witham Town; 11/10; ; ; ; 23/20; ; 23/20; ; 6/5; ; ; ; ; ; ; ; 15/13; ; ; ; ; ; ; ; ; ; 1/25; ; 
Beaconsfield SYCOB; 17/10; ; ; ; 15/8; ; 19/10; ; 15/8; ; ; ; ; ; ; ; 9/5; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 11/4; ; ; ; 3; ; 3; ; 3; ; ; ; ; ; ; ; 14/5; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/beaconsfield-sycob-v-witham-town; 2016-09-16 12:20:42 GMT+3; 2016-09-17 15:00; e70300-dr003
Witham Town; 11/10; ; ; ; 23/20; ; 23/20; ; 6/5; ; ; ; ; ; ; ; 15/13; ; ; ; ; ; ; ; ; ; 1/25; ; 
Beaconsfield SYCOB; 17/10; ; ; ; 15/8; ; 19/10; ; 15/8; ; ; ; ; ; ; ; 9/5; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 11/4; ; ; ; 3; ; 3; ; 3; ; ; ; ; ; ; ; 14/5; ; ; ; ; ; ; ; ; ; 1/100; ; 
META; english/fa-cup/beaconsfield-sycob-v-witham-town; 2016-09-16 16:22:38 GMT+3; 2016-09-17 15:00; e70300-dr003
Witham Town; 11/10; ; ; ; 23/20; ; ; ; 6/5; ; ; ; ; ; ; ; 15/13; ; ; ; ; ; ; ; ; ; 1/25; ; 
Beaconsfield SYCOB; 17/10; ; ; ; 15/8; ; ; ; 15/8; ; ; ; ; ; ; ; 9/5; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 11/4; ; ; ; 3; ; ; ; 3; ; ; ; ; ; ; ; 14/5; ; ; ; ; ; ; ; ; ; 1/100; ; 
META; english/fa-cup/beaconsfield-sycob-v-witham-town; 2016-09-16 20:24:13 GMT+3; 2016-09-17 15:00; e70300-dr003
Witham Town; 11/10; ; ; ; 23/20; 11/10; ; ; 6/5; ; ; ; ; ; ; ; 15/13; ; ; 11/10; ; ; ; ; ; ; 1/25; ; 
Beaconsfield SYCOB; 17/10; ; ; ; 15/8; 17/10; ; ; 15/8; ; ; ; ; ; ; ; 9/5; ; ; 17/10; ; ; ; ; ; ; 1/25; ; 
Draw; 11/4; ; ; ; 3; 13/5; ; ; 3; ; ; ; ; ; ; ; 14/5; ; ; 11/4; ; ; ; ; ; ; 1/100; ; 
META; english/fa-cup/beaconsfield-sycob-v-witham-town; 2016-09-16 23:47:39 GMT+3; 2016-09-17 15:00; e70300-dr003
Witham Town; 11/10; ; ; ; 23/20; 11/10; 23/20; ; 6/5; ; ; ; ; ; ; ; 15/13; ; ; 11/10; ; ; ; ; ; ; 1/25; ; 
Beaconsfield SYCOB; 17/10; ; ; ; 15/8; 17/10; 19/10; ; 15/8; ; ; ; ; ; ; ; 9/5; ; ; 17/10; ; ; ; ; ; ; 1/25; ; 
Draw; 11/4; ; ; ; 3; 13/5; 3; ; 3; ; ; ; ; ; ; ; 14/5; ; ; 11/4; ; ; ; ; ; ; 1/100; ; 
META; english/fa-cup/beaconsfield-sycob-v-witham-town; 2016-09-17 00:23:25 GMT+3; 2016-09-17 15:00; e70300-dr003
Witham Town; 11/10; ; ; ; 23/20; 11/10; 23/20; ; 6/5; ; ; ; ; ; ; ; 15/13; ; ; 11/10; ; ; ; ; ; ; 1/25; ; 
Beaconsfield SYCOB; 17/10; ; ; ; 15/8; 17/10; 19/10; ; 15/8; ; ; ; ; ; ; ; 9/5; ; ; 17/10; ; ; ; ; ; ; 1/25; ; 
Draw; 11/4; ; ; ; 3; 13/5; 3; ; 3; ; ; ; ; ; ; ; 14/5; ; ; 11/4; ; ; ; ; ; ; 1/100; ; 
META; english/fa-cup/beaconsfield-sycob-v-witham-town; 2016-09-17 01:03:41 GMT+3; 2016-09-17 15:00; e70300-dr003
Witham Town; 11/10; ; ; ; 23/20; 11/10; 23/20; ; 6/5; ; ; ; ; ; ; ; 15/13; ; ; 11/10; ; ; ; ; ; ; 1/25; ; 
Beaconsfield SYCOB; 17/10; ; ; ; 15/8; 17/10; 19/10; ; 15/8; ; ; ; ; ; ; ; 9/5; ; ; 17/10; ; ; ; ; ; ; 1/25; ; 
Draw; 11/4; ; ; ; 3; 13/5; 3; ; 3; ; ; ; ; ; ; ; 14/5; ; ; 11/4; ; ; ; ; ; ; 1/100; ; 
META; english/fa-cup/beaconsfield-sycob-v-witham-town; 2016-09-17 01:47:12 GMT+3; 2016-09-17 15:00; e70300-dr003
Witham Town; 11/10; ; ; ; 23/20; 11/10; 23/20; ; 6/5; ; ; ; ; ; ; ; 15/13; ; ; 11/10; ; ; ; ; ; ; 1/25; ; 
Beaconsfield SYCOB; 17/10; ; ; ; 15/8; 17/10; 19/10; ; 15/8; ; ; ; ; ; ; ; 9/5; ; ; 17/10; ; ; ; ; ; ; 1/25; ; 
Draw; 11/4; ; ; ; 3; 13/5; 3; ; 3; ; ; ; ; ; ; ; 14/5; ; ; 11/4; ; ; ; ; ; ; 1/100; ; 
META; english/fa-cup/beaconsfield-sycob-v-witham-town; 2016-09-17 03:47:17 GMT+3; 2016-09-17 15:00; e70300-dr003
Witham Town; 11/10; ; ; ; 23/20; 11/10; 23/20; ; 6/5; ; ; ; ; ; ; ; 15/13; ; ; 11/10; ; ; ; ; ; ; 1/25; ; 
Beaconsfield SYCOB; 17/10; ; ; ; 15/8; 17/10; 19/10; ; 15/8; ; ; ; ; ; ; ; 9/5; ; ; 17/10; ; ; ; ; ; ; 1/25; ; 
Draw; 11/4; ; ; ; 3; 13/5; 3; ; 3; ; ; ; ; ; ; ; 14/5; ; ; 11/4; ; ; ; ; ; ; 1/100; ; 
META; english/fa-cup/beaconsfield-sycob-v-witham-town; 2016-09-17 04:32:26 GMT+3; 2016-09-17 15:00; e70300-dr003
Witham Town; 11/10; ; ; ; 23/20; 11/10; 23/20; ; 6/5; ; ; ; ; ; ; ; 15/13; ; ; 11/10; ; ; ; ; ; ; 1/25; ; 
Beaconsfield SYCOB; 17/10; ; ; ; 15/8; 17/10; 19/10; ; 15/8; ; ; ; ; ; ; ; 9/5; ; ; 17/10; ; ; ; ; ; ; 1/25; ; 
Draw; 11/4; ; ; ; 3; 13/5; 3; ; 3; ; ; ; ; ; ; ; 14/5; ; ; 11/4; ; ; ; ; ; ; 1/100; ; 
META; english/fa-cup/beaconsfield-sycob-v-witham-town; 2016-09-17 05:47:21 GMT+3; 2016-09-17 15:00; e70300-dr003
Witham Town; 11/10; ; ; ; 23/20; 11/10; 23/20; ; 6/5; ; ; ; ; ; ; ; 15/13; ; ; 11/10; ; ; ; ; ; ; 1/25; ; 
Beaconsfield SYCOB; 17/10; ; ; ; 15/8; 17/10; 19/10; ; 15/8; ; ; ; ; ; ; ; 9/5; ; ; 17/10; ; ; ; ; ; ; 1/25; ; 
Draw; 11/4; ; ; ; 3; 13/5; 3; ; 3; ; ; ; ; ; ; ; 14/5; ; ; 11/4; ; ; ; ; ; ; 1/100; ; 
META; english/fa-cup/beaconsfield-sycob-v-witham-town; 2016-09-17 06:34:50 GMT+3; 2016-09-17 15:00; e70300-dr003
Witham Town; 11/10; ; ; ; 23/20; 11/10; 23/20; ; 6/5; ; ; ; ; ; ; ; 15/13; ; ; 11/10; ; ; ; ; ; ; 1/25; ; 
Beaconsfield SYCOB; 17/10; ; ; ; 15/8; 17/10; 19/10; ; 15/8; ; ; ; ; ; ; ; 9/5; ; ; 17/10; ; ; ; ; ; ; 1/25; ; 
Draw; 11/4; ; ; ; 3; 13/5; 3; ; 3; ; ; ; ; ; ; ; 14/5; ; ; 11/4; ; ; ; ; ; ; 1/100; ; 
META; english/fa-cup/beaconsfield-sycob-v-witham-town; 2016-09-17 07:47:22 GMT+3; 2016-09-17 15:00; e70300-dr003
Witham Town; 11/10; 11/10; 6/5; ; 6/5; 11/10; 23/20; ; 6/5; ; ; 23/20; ; ; 6/5; ; 15/13; ; ; 11/10; ; ; ; ; ; ; 10/9; ; 
