META; english/fa-cup/nantwich-town-v-stourbridge; 2016-10-10 16:24:05 GMT+3; 2016-10-15 15:00; e70300-dr003
Nantwich Town; 13/10; ; ; ; 13/10; ; 29/20; ; ; ; 27/20; ; ; ; ; 11/8; ; ; ; ; ; ; ; ; ; ; ; ; 
Stourbridge; 8/5; ; ; ; 8/5; ; 9/5; ; ; ; 33/20; ; ; ; ; 7/4; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 12/5; ; ; ; 9/4; ; 12/5; ; ; ; 12/5; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/nantwich-town-v-stourbridge; 2016-10-10 20:25:22 GMT+3; 2016-10-15 15:00; e70300-dr003
Nantwich Town; 13/10; ; 7/5; ; 5/4; ; 7/5; ; ; ; ; ; ; ; ; 11/8; ; ; ; ; ; 16/11; ; ; ; ; ; ; 
Stourbridge; 8/5; ; 7/4; ; 8/5; ; 7/4; ; ; ; ; ; ; ; ; 8/5; ; ; ; ; ; 2; ; ; ; ; ; ; 
Draw; 12/5; ; 5/2; ; 23/10; ; 13/5; ; ; ; ; ; ; ; ; 13/5; ; ; ; ; ; 5/2; ; ; ; ; ; ; 
META; english/fa-cup/nantwich-town-v-stourbridge; 2016-10-11 00:22:47 GMT+3; 2016-10-15 15:00; e70300-dr003
Nantwich Town; 13/10; ; 7/5; ; 5/4; ; 13/10; 5/4; ; ; ; ; ; ; ; 11/8; ; ; ; ; ; 16/11; ; ; ; ; ; ; 
Nantwich Town; 13/10; ; 7/5; ; 5/4; 13/10; 13/10; 5/4; 7/5; ; ; ; ; ; ; 11/8; 5/4; ; ; ; 5/4; 16/11; ; ; ; ; ; ; 
Stourbridge; 8/5; ; 7/4; ; 8/5; 8/5; 13/8; 8/5; 9/5; ; ; ; ; ; ; 8/5; 17/11; ; ; ; 17/11; 2; ; ; ; ; ; ; 
Draw; 12/5; ; 5/2; ; 23/10; 23/10; 5/2; 5/2; 13/5; ; ; ; ; ; ; 13/5; 12/5; ; ; ; 12/5; 5/2; ; ; ; ; ; ; 
META; english/fa-cup/nantwich-town-v-stourbridge; 2016-10-11 16:25:01 GMT+3; 2016-10-15 15:00; e70300-dr003
Nantwich Town; 13/10; ; 7/5; 11/8; 5/4; 13/10; 13/10; 13/10; 7/5; ; ; ; ; ; ; 11/8; 5/4; ; ; ; 5/4; 16/11; ; ; ; ; ; ; 
Stourbridge; 8/5; ; 7/4; 31/20; 8/5; 8/5; 13/8; 8/5; 9/5; ; ; ; ; ; ; 8/5; 17/11; ; ; ; 17/11; 2; ; ; ; ; ; ; 
Draw; 12/5; ; 5/2; 12/5; 12/5; 23/10; 5/2; 5/2; 13/5; ; ; ; ; ; ; 13/5; 12/5; ; ; ; 12/5; 5/2; ; ; ; ; ; ; 
META; english/fa-cup/nantwich-town-v-stourbridge; 2016-10-11 20:24:37 GMT+3; 2016-10-15 15:00; e70300-dr003
Nantwich Town; 13/10; ; 7/5; 11/8; 5/4; 13/10; 13/10; 13/10; 7/5; ; ; ; 11/8; ; ; 13/10; 5/4; ; ; ; 5/4; 7/5; ; ; ; ; ; ; 
Stourbridge; 8/5; ; 7/4; 31/20; 8/5; 8/5; 17/10; 8/5; 9/5; ; ; ; 33/20; ; ; 7/4; 8/5; ; ; ; 8/5; 39/19; ; ; ; ; ; ; 
Draw; 12/5; ; 5/2; 12/5; 23/10; 23/10; 12/5; 5/2; 13/5; ; ; ; 5/2; ; ; 13/5; 12/5; ; ; ; 12/5; 5/2; ; ; ; ; ; ; 
META; english/fa-cup/nantwich-town-v-stourbridge; 2016-10-12 00:23:16 GMT+3; 2016-10-15 15:00; e70300-dr003
Nantwich Town; 13/10; ; 7/5; 11/8; 5/4; 13/10; 13/10; 13/10; 7/5; ; ; ; 11/8; ; ; 13/10; 5/4; ; ; ; 5/4; 7/5; ; ; ; ; ; ; 
Stourbridge; 8/5; ; 7/4; 31/20; 8/5; 8/5; 17/10; 8/5; 9/5; ; ; ; 33/20; ; ; 7/4; 8/5; ; ; ; 8/5; 39/19; ; ; ; ; ; ; 
Draw; 12/5; ; 5/2; 12/5; 23/10; 23/10; 12/5; 5/2; 13/5; ; ; ; 5/2; ; ; 13/5; 12/5; ; ; ; 12/5; 5/2; ; ; ; ; ; ; 
META; english/fa-cup/nantwich-town-v-stourbridge; 2016-10-12 08:23:19 GMT+3; 2016-10-15 15:00; e70300-dr003
Nantwich Town; 13/10; ; 7/5; 11/8; 5/4; 13/10; 13/10; 13/10; 7/5; ; ; ; 11/8; ; ; 11/8; 5/4; ; ; ; 5/4; 7/5; ; ; ; ; ; ; 
Stourbridge; 8/5; ; 7/4; 31/20; 8/5; 8/5; 13/8; 8/5; 9/5; ; ; ; 33/20; ; ; 8/5; 8/5; ; ; ; 8/5; 39/19; ; ; ; ; ; ; 
Draw; 12/5; ; 5/2; 12/5; 23/10; 23/10; 5/2; 5/2; 13/5; ; ; ; 5/2; ; ; 13/5; 12/5; ; ; ; 12/5; 5/2; ; ; ; ; ; ; 
META; english/fa-cup/nantwich-town-v-stourbridge; 2016-10-12 12:25:30 GMT+3; 2016-10-15 15:00; e70300-dr003
Nantwich Town; 13/10; ; 7/5; 11/8; 5/4; 13/10; 13/10; 13/10; 7/5; ; ; ; ; ; ; 11/8; 5/4; ; ; ; 5/4; 10/7; ; ; ; ; ; ; 
Stourbridge; 8/5; ; 7/4; 31/20; 8/5; 8/5; 13/8; 8/5; 9/5; ; ; ; ; ; ; 8/5; 8/5; ; ; ; 8/5; 133/67; ; ; ; ; ; ; 
Draw; 12/5; ; 5/2; 12/5; 12/5; 23/10; 5/2; 5/2; 13/5; ; ; ; ; ; ; 13/5; 40/17; ; ; ; 12/5; 28/11; ; ; ; ; ; ; 
META; english/fa-cup/nantwich-town-v-stourbridge; 2016-10-12 16:25:11 GMT+3; 2016-10-15 15:00; e70300-dr003
Nantwich Town; 13/10; ; 7/5; 11/8; 5/4; 13/10; 13/10; 13/10; 7/5; ; ; ; 11/8; ; ; 11/8; 5/4; ; 13/10; ; 5/4; 10/7; ; ; ; ; ; ; 
Stourbridge; 8/5; ; 7/4; 31/20; 8/5; 8/5; 13/8; 8/5; 9/5; ; ; ; 33/20; ; ; 8/5; 17/11; ; 28/17; ; 17/11; 133/67; ; ; ; ; ; ; 
Draw; 12/5; ; 5/2; 12/5; 12/5; 23/10; 5/2; 5/2; 13/5; ; ; ; 5/2; ; ; 13/5; 12/5; ; 5/2; ; 12/5; 28/11; ; ; ; ; ; ; 
META; english/fa-cup/nantwich-town-v-stourbridge; 2016-10-12 20:25:02 GMT+3; 2016-10-15 15:00; e70300-dr003
Nantwich Town; 13/10; ; 7/5; 11/8; 5/4; 13/10; 13/10; 13/10; 7/5; ; ; ; 11/8; ; ; 11/8; 5/4; ; 13/10; ; 5/4; 10/7; ; ; ; ; ; ; 
Stourbridge; 8/5; ; 7/4; 31/20; 8/5; 8/5; 13/8; 8/5; 9/5; ; ; ; 33/20; ; ; 8/5; 17/11; ; 28/17; ; 17/11; 133/67; ; ; ; ; ; ; 
Draw; 12/5; ; 5/2; 12/5; 12/5; 23/10; 5/2; 5/2; 13/5; ; ; ; 5/2; ; ; 13/5; 12/5; ; 5/2; ; 12/5; 28/11; ; ; ; ; ; ; 
META; english/fa-cup/nantwich-town-v-stourbridge; 2016-10-13 10:48:59 GMT+3; 2016-10-15 15:00; e70300-dr003
Nantwich Town; 13/10; ; 7/5; 11/8; 5/4; 13/10; 13/10; 13/10; 7/5; ; ; ; 11/8; ; ; 11/8; 5/4; ; 13/10; ; 5/4; 10/7; ; ; ; ; ; ; 
Stourbridge; 8/5; ; 7/4; 31/20; 8/5; 8/5; 13/8; 8/5; 9/5; ; ; ; 33/20; ; ; 8/5; 8/5; ; 28/17; ; 8/5; 133/67; ; ; ; ; ; ; 
Draw; 12/5; ; 5/2; 12/5; 12/5; 23/10; 5/2; 5/2; 13/5; ; ; ; 5/2; ; ; 13/5; 12/5; ; 5/2; ; 12/5; 28/11; ; ; ; ; ; ; 
META; english/fa-cup/nantwich-town-v-stourbridge; 2016-10-13 12:23:51 GMT+3; 2016-10-15 15:00; e70300-dr003
Nantwich Town; 13/10; ; 7/5; 11/8; 5/4; 13/10; 13/10; 13/10; 7/5; ; ; ; 11/8; ; 11/8; 11/8; 5/4; 7/5; 13/10; 7/5; 5/4; 10/7; ; 7/5; 11/8; ; ; ; 
Stourbridge; 8/5; ; 7/4; 31/20; 8/5; 8/5; 13/8; 8/5; 9/5; ; ; ; 33/20; ; 17/10; 8/5; 8/5; 7/4; 28/17; 7/4; 8/5; 133/67; ; 7/4; 17/10; ; ; ; 
Draw; 12/5; ; 5/2; 12/5; 12/5; 23/10; 5/2; 5/2; 13/5; ; ; ; 5/2; ; 13/5; 13/5; 40/17; 28/11; 5/2; 5/2; 40/17; 28/11; ; 28/11; 5/2; ; ; ; 
META; english/fa-cup/nantwich-town-v-stourbridge; 2016-10-13 16:24:12 GMT+3; 2016-10-15 15:00; e70300-dr003
Nantwich Town; 13/10; ; 7/5; 11/8; 5/4; 13/10; 13/10; 13/10; 7/5; ; 27/20; ; 11/8; ; 11/8; 11/8; 5/4; 7/5; 13/10; 7/5; 5/4; 10/7; ; 7/5; 11/8; ; 1/100; ; 
Stourbridge; 8/5; ; 7/4; 31/20; 8/5; 8/5; 13/8; 8/5; 9/5; ; 33/20; ; 33/20; ; 17/10; 8/5; 8/5; 7/4; 28/17; 7/4; 8/5; 133/67; ; 7/4; 17/10; ; 1/100; ; 
Draw; 12/5; ; 5/2; 12/5; 23/10; 23/10; 5/2; 5/2; 13/5; ; 12/5; ; 5/2; ; 13/5; 13/5; 40/17; 28/11; 5/2; 5/2; 40/17; 28/11; ; 28/11; 5/2; ; ; ; 
META; english/fa-cup/nantwich-town-v-stourbridge; 2016-10-13 20:24:37 GMT+3; 2016-10-15 15:00; e70300-dr003
Nantwich Town; 13/10; 13/10; 7/5; 11/8; 5/4; 13/10; 13/10; 13/10; 7/5; ; 27/20; ; 11/8; ; 11/8; 11/8; 13/10; 7/5; 13/10; 7/5; 13/10; 10/7; ; 7/5; 11/8; ; 6/5; ; 
Stourbridge; 8/5; 13/8; 7/4; 31/20; 8/5; 8/5; 13/8; 8/5; 9/5; ; 33/20; ; 33/20; ; 17/10; 8/5; 8/5; 7/4; 28/17; 7/4; 8/5; 133/67; ; 7/4; 17/10; ; 6/4; ; 
Draw; 12/5; 23/10; 5/2; 12/5; 23/10; 23/10; 5/2; 5/2; 13/5; ; 12/5; ; 5/2; ; 13/5; 13/5; 12/5; 28/11; 5/2; 5/2; 12/5; 28/11; ; 28/11; 5/2; ; 11/5; ; 
META; english/fa-cup/nantwich-town-v-stourbridge; 2016-10-14 00:23:19 GMT+3; 2016-10-15 15:00; e70300-dr003
Nantwich Town; 13/10; 13/10; 7/5; 11/8; 5/4; 13/10; 13/10; 13/10; 7/5; ; 27/20; ; 11/8; 13/10; 11/8; 11/8; 13/10; 7/5; 13/10; 7/5; 13/10; 10/7; ; 7/5; 11/8; ; 6/5; ; 
Stourbridge; 8/5; 13/8; 7/4; 31/20; 8/5; 8/5; 13/8; 8/5; 9/5; ; 33/20; ; 33/20; 8/5; 17/10; 8/5; 8/5; 7/4; 28/17; 7/4; 8/5; 133/67; ; 7/4; 17/10; ; 6/4; ; 
Draw; 12/5; 23/10; 5/2; 12/5; 23/10; 23/10; 5/2; 5/2; 13/5; ; 12/5; ; 5/2; 12/5; 13/5; 13/5; 12/5; 28/11; 5/2; 5/2; 12/5; 28/11; ; 28/11; 5/2; ; 11/5; ; 
META; english/fa-cup/nantwich-town-v-stourbridge; 2016-10-14 04:23:49 GMT+3; 2016-10-15 15:00; e70300-dr003
Nantwich Town; 13/10; 13/10; 7/5; 11/8; 5/4; 13/10; 13/10; 13/10; 7/5; ; 27/20; ; 11/8; 13/10; 11/8; 11/8; 13/10; 7/5; 13/10; 7/5; 13/10; 10/7; ; 7/5; 11/8; ; 6/5; ; 
Stourbridge; 8/5; 13/8; 7/4; 31/20; 8/5; 8/5; 13/8; 8/5; 9/5; ; 33/20; ; 33/20; 8/5; 17/10; 8/5; 8/5; 7/4; 28/17; 7/4; 8/5; 133/67; ; 7/4; 17/10; ; 6/4; ; 
Draw; 12/5; 23/10; 5/2; 12/5; 23/10; 23/10; 5/2; 5/2; 13/5; ; 12/5; ; 5/2; 12/5; 13/5; 13/5; 12/5; 28/11; 5/2; 5/2; 12/5; 28/11; ; 28/11; 5/2; ; 11/5; ; 
META; english/fa-cup/nantwich-town-v-stourbridge; 2016-10-14 08:23:42 GMT+3; 2016-10-15 15:00; e70300-dr003
Nantwich Town; 13/10; 13/10; 7/5; 11/8; 5/4; 13/10; 13/10; 13/10; 7/5; ; 27/20; ; 11/8; 13/10; 11/8; 11/8; 13/10; 7/5; 13/10; 7/5; 13/10; 10/7; ; 7/5; 11/8; ; 6/5; ; 
Stourbridge; 8/5; 13/8; 7/4; 31/20; 8/5; 8/5; 13/8; 8/5; 9/5; ; 33/20; ; 33/20; 8/5; 17/10; 8/5; 8/5; 7/4; 28/17; 7/4; 8/5; 133/67; ; 7/4; 17/10; ; 6/4; ; 
Draw; 12/5; 23/10; 5/2; 12/5; 23/10; 23/10; 5/2; 5/2; 13/5; ; 12/5; ; 5/2; 12/5; 13/5; 13/5; 12/5; 28/11; 5/2; 5/2; 12/5; 28/11; ; 28/11; 5/2; ; 11/5; ; 
META; english/fa-cup/nantwich-town-v-stourbridge; 2016-10-14 12:25:00 GMT+3; 2016-10-15 15:00; e70300-dr003
Nantwich Town; 13/10; 13/10; 7/5; 11/8; 11/8; 13/10; 13/10; 13/10; 7/5; ; 27/20; 5/4; 11/8; 13/10; 11/8; 11/8; 13/10; 7/5; 13/10; 7/5; 13/10; 10/7; ; 7/5; 11/8; ; 6/5; ; 
Stourbridge; 8/5; 13/8; 7/4; 31/20; 13/8; 8/5; 13/8; 8/5; 9/5; ; 33/20; 6/4; 33/20; 8/5; 17/10; 8/5; 8/5; 7/4; 28/17; 7/4; 8/5; 133/67; ; 7/4; 17/10; ; 6/4; ; 
Draw; 12/5; 23/10; 5/2; 12/5; 5/2; 23/10; 5/2; 5/2; 13/5; ; 12/5; 13/5; 5/2; 12/5; 13/5; 13/5; 12/5; 28/11; 5/2; 5/2; 12/5; 28/11; ; 28/11; 5/2; ; 11/5; ; 
META; english/fa-cup/nantwich-town-v-stourbridge; 2016-10-14 16:25:09 GMT+3; 2016-10-15 15:00; e70300-dr003
Nantwich Town; 13/10; 13/10; 7/5; 11/8; 11/8; 13/10; 13/10; 13/10; 7/5; ; 27/20; 5/4; 11/8; 13/10; 11/8; 11/8; 13/10; 7/5; 13/10; 7/5; 13/10; 10/7; ; 7/5; 11/8; ; 6/5; ; 
Stourbridge; 8/5; 13/8; 7/4; 31/20; 13/8; 8/5; 13/8; 8/5; 9/5; ; 33/20; 6/4; 33/20; 8/5; 17/10; 8/5; 8/5; 7/4; 28/17; 7/4; 8/5; 133/67; ; 7/4; 17/10; ; 6/4; ; 
Draw; 12/5; 23/10; 5/2; 12/5; 5/2; 23/10; 5/2; 5/2; 13/5; ; 12/5; 13/5; 5/2; 12/5; 13/5; 13/5; 12/5; 28/11; 5/2; 5/2; 12/5; 28/11; ; 28/11; 5/2; ; 11/5; ; 
META; english/fa-cup/nantwich-town-v-stourbridge; 2016-10-14 20:23:53 GMT+3; 2016-10-15 15:00; e70300-dr003
Nantwich Town; 13/10; 13/10; 7/5; 11/8; 11/8; 13/10; 13/10; 13/10; 7/5; ; 27/20; 5/4; 11/8; 13/10; 11/8; 11/8; 13/10; 7/5; 13/10; 7/5; 13/10; 10/7; ; 7/5; 11/8; ; 6/5; ; 
Stourbridge; 8/5; 13/8; 7/4; 31/20; 13/8; 8/5; 13/8; 8/5; 9/5; ; 33/20; 6/4; 33/20; 8/5; 17/10; 8/5; 8/5; 7/4; 28/17; 7/4; 8/5; 133/67; ; 7/4; 17/10; ; 6/4; ; 
Draw; 12/5; 23/10; 5/2; 12/5; 5/2; 23/10; 5/2; 5/2; 13/5; ; 12/5; 13/5; 5/2; 12/5; 13/5; 13/5; 12/5; 28/11; 5/2; 5/2; 12/5; 28/11; ; 28/11; 5/2; ; 11/5; ; 
META; english/fa-cup/nantwich-town-v-stourbridge; 2016-10-15 00:24:40 GMT+3; 2016-10-15 15:00; e70300-dr003
Nantwich Town; 13/10; 13/10; 27/20; 11/8; 11/8; 13/10; 13/10; 13/10; 7/5; ; 27/20; 5/4; 11/8; 13/10; 11/8; 11/8; 13/10; 7/5; 13/10; 7/5; 13/10; 10/7; ; 7/5; 11/8; ; 6/5; ; 
Stourbridge; 8/5; 13/8; 33/20; 31/20; 13/8; 8/5; 13/8; 8/5; 9/5; ; 33/20; 6/4; 33/20; 8/5; 17/10; 8/5; 8/5; 7/4; 28/17; 7/4; 8/5; 133/67; ; 7/4; 17/10; ; 6/4; ; 
Draw; 12/5; 23/10; 49/20; 12/5; 5/2; 23/10; 5/2; 5/2; 13/5; ; 12/5; 13/5; 5/2; 12/5; 13/5; 13/5; 12/5; 28/11; 5/2; 5/2; 12/5; 28/11; ; 28/11; 5/2; ; 11/5; ; 
META; english/fa-cup/nantwich-town-v-stourbridge; 2016-10-15 04:24:11 GMT+3; 2016-10-15 15:00; e70300-dr003
Nantwich Town; 13/10; 13/10; 27/20; 11/8; 11/8; 13/10; 13/10; 13/10; 7/5; ; 27/20; 5/4; 11/8; 13/10; 11/8; 11/8; 13/10; 7/5; 13/10; 7/5; 13/10; 17/12; ; 7/5; 11/8; ; 6/5; ; 
Stourbridge; 8/5; 13/8; 33/20; 31/20; 13/8; 8/5; 13/8; 8/5; 9/5; ; 33/20; 6/4; 33/20; 8/5; 17/10; 8/5; 8/5; 7/4; 28/17; 7/4; 8/5; 2; ; 7/4; 17/10; ; 6/4; ; 
Draw; 12/5; 23/10; 49/20; 12/5; 5/2; 23/10; 5/2; 5/2; 13/5; ; 12/5; 13/5; 5/2; 12/5; 13/5; 13/5; 12/5; 28/11; 5/2; 5/2; 12/5; 23/9; ; 28/11; 5/2; ; 11/5; ; 
META; english/fa-cup/nantwich-town-v-stourbridge; 2016-10-15 08:24:39 GMT+3; 2016-10-15 15:00; e70300-dr003
Nantwich Town; 13/10; 13/10; 27/20; 11/8; 11/8; 13/10; 13/10; 13/10; 7/5; ; 27/20; 5/4; 11/8; 13/10; 11/8; 11/8; 13/10; 7/5; 13/10; 7/5; 13/10; 17/12; ; 7/5; 11/8; ; 6/5; ; 
Stourbridge; 8/5; 13/8; 33/20; 31/20; 13/8; 8/5; 13/8; 8/5; 9/5; ; 33/20; 6/4; 33/20; 8/5; 17/10; 8/5; 8/5; 7/4; 28/17; 7/4; 8/5; 2; ; 7/4; 17/10; ; 6/4; ; 
Draw; 12/5; 23/10; 49/20; 12/5; 5/2; 23/10; 5/2; 5/2; 13/5; ; 12/5; 13/5; 5/2; 12/5; 13/5; 13/5; 12/5; 28/11; 5/2; 5/2; 12/5; 23/9; ; 28/11; 5/2; ; 11/5; ; 
META; english/fa-cup/nantwich-town-v-stourbridge; 2016-10-15 12:23:49 GMT+3; 2016-10-15 15:00; e70300-dr003
Nantwich Town; 13/10; 13/10; 27/20; 11/8; 11/8; 13/10; 13/10; 13/10; 7/5; ; 27/20; 5/4; ; 13/10; 11/8; 11/8; 13/10; 7/5; 13/10; 7/5; 13/10; 17/12; ; 7/5; 11/8; ; 6/5; ; 
Stourbridge; 8/5; 13/8; 33/20; 31/20; 13/8; 8/5; 13/8; 8/5; 9/5; ; 33/20; 6/4; ; 8/5; 17/10; 8/5; 8/5; 7/4; 28/17; 7/4; 8/5; 2; ; 7/4; 17/10; ; 6/4; ; 
Draw; 12/5; 23/10; 49/20; 12/5; 5/2; 23/10; 5/2; 5/2; 13/5; ; 12/5; 13/5; ; 12/5; 13/5; 13/5; 12/5; 28/11; 5/2; 5/2; 12/5; 23/9; ; 28/11; 5/2; ; 11/5; ; 
META; english/fa-cup/nantwich-town-v-stourbridge; 2016-10-15 16:25:46 GMT+3; 2016-10-15 15:00; e70300-dr003
Nantwich Town; 13/10; 13/10; 27/20; 13/10; 13/10; 13/10; 13/10; 13/10; 7/5; 23/20; 27/20; 5/4; 11/8; 13/10; 11/8; 11/8; 13/10; 7/5; 13/10; 7/5; 13/10; 17/12; ; 7/5; 11/8; ; 3/10; ; 
Stourbridge; 8/5; 13/8; 33/20; 17/10; 7/4; 8/5; 13/8; 8/5; 9/5; 9/5; 33/20; 6/4; 33/20; 8/5; 17/10; 8/5; 8/5; 7/4; 28/17; 7/4; 8/5; 2; ; 7/4; 17/10; ; 5/4; ; 
Draw; 12/5; 23/10; 49/20; 9/4; 5/2; 23/10; 5/2; 5/2; 13/5; 11/4; 12/5; 13/5; 5/2; 12/5; 13/5; 13/5; 12/5; 28/11; 5/2; 5/2; 12/5; 23/9; ; 28/11; 5/2; ; 9/5; ; 
META; english/fa-cup/nantwich-town-v-stourbridge; 2016-10-15 17:47:29 GMT+3; 2016-10-15 15:00; In Play; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Nantwich Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
Stourbridge; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
