META; english/fa-cup/cheltenham-v-crewe; 2016-10-30 20:23:34 GMT+3; 2016-11-05 15:00; e70300-dr003
Cheltenham; 11/8; 11/8; 29/20; ; 11/8; ; 11/8; ; ; ; 11/8; ; ; ; ; ; ; ; ; ; ; 6/4; ; ; ; ; ; ; 
Crewe; 15/8; 9/5; 2; ; 9/5; ; 15/8; ; ; ; 19/10; ; ; ; ; ; ; ; ; ; ; 2; ; ; ; ; ; ; 
Draw; 12/5; 23/10; 11/5; ; 11/5; ; 9/4; ; ; ; 21/10; ; ; ; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; 
META; english/fa-cup/cheltenham-v-crewe; 2016-10-31 00:22:20 GMT+3; 2016-11-05 15:00; e70300-dr003
Cheltenham; 11/8; 11/8; 29/20; ; 11/8; ; 11/8; ; ; ; 11/8; ; ; ; 11/8; ; ; ; ; ; ; 6/4; ; ; ; ; ; ; 
Crewe; 15/8; 9/5; 2; ; 9/5; ; 15/8; ; ; ; 19/10; ; ; ; 15/8; ; ; ; ; ; ; 2; ; ; ; ; ; ; 
Draw; 12/5; 23/10; 11/5; ; 11/5; ; 9/4; ; ; ; 21/10; ; ; ; 23/10; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; 
META; english/fa-cup/cheltenham-v-crewe; 2016-10-31 04:21:50 GMT+3; 2016-11-05 15:00; e70300-dr003
Cheltenham; 11/8; 11/8; 29/20; ; 11/8; ; 11/8; ; ; ; 11/8; ; ; ; 11/8; ; ; ; ; ; ; 6/4; ; ; ; ; 8/11; ; 
Crewe; 15/8; 9/5; 2; ; 9/5; ; 15/8; ; ; ; 19/10; ; ; ; 15/8; ; ; ; ; ; ; 2; ; ; ; ; 20/21; ; 
Draw; 12/5; 23/10; 11/5; ; 11/5; ; 9/4; ; ; ; 21/10; ; ; ; 23/10; ; ; ; ; ; ; 12/5; ; ; ; ; 6/5; ; 
META; english/fa-cup/cheltenham-v-crewe; 2016-10-31 08:21:35 GMT+3; 2016-11-05 15:00; e70300-dr003
Cheltenham; 11/8; 11/8; 29/20; ; 11/8; ; 11/8; ; ; ; 11/8; ; ; ; 11/8; ; ; ; ; ; ; 6/4; ; ; ; ; 8/11; ; 
Crewe; 15/8; 9/5; 2; ; 9/5; ; 15/8; ; ; ; 19/10; ; ; ; 15/8; ; ; ; ; ; ; 2; ; ; ; ; 20/21; ; 
Draw; 12/5; 23/10; 11/5; ; 11/5; ; 9/4; ; ; ; 21/10; ; ; ; 23/10; ; ; ; ; ; ; 12/5; ; ; ; ; 6/5; ; 
META; english/fa-cup/cheltenham-v-crewe; 2016-10-31 12:22:19 GMT+3; 2016-11-05 15:00; e70300-dr003
Cheltenham; 11/8; 11/8; 29/20; ; 11/8; ; 11/8; ; 7/5; ; 11/8; ; ; ; 11/8; ; ; ; ; ; ; 6/4; ; ; ; ; 5/6; ; 
Crewe; 15/8; 9/5; 2; ; 9/5; ; 15/8; ; 15/8; ; 19/10; ; ; ; 15/8; ; ; ; ; ; ; 2; ; ; ; ; 21/20; ; 
Draw; 12/5; 23/10; 11/5; ; 11/5; ; 9/4; ; 12/5; ; 21/10; ; ; ; 23/10; ; ; ; ; ; ; 12/5; ; ; ; ; 7/5; ; 
META; english/fa-cup/cheltenham-v-crewe; 2016-10-31 16:22:24 GMT+3; 2016-11-05 15:00; e70300-dr003
Cheltenham; 11/8; 11/8; 29/20; 7/5; 11/8; ; 11/8; ; 7/5; ; 11/8; ; ; 13/10; 11/8; ; 13/10; ; 23/17; ; 13/10; 6/4; ; ; 11/8; ; 6/5; ; 
Crewe; 15/8; 9/5; 2; 19/10; 9/5; ; 15/8; ; 15/8; ; 19/10; ; ; 9/5; 15/8; ; 9/5; ; 24/13; ; 9/5; 2; ; ; 15/8; ; 13/8; ; 
Draw; 12/5; 23/10; 11/5; 23/10; 11/5; ; 9/4; ; 12/5; ; 21/10; ; ; 2; 23/10; ; 11/5; ; 9/4; ; 11/5; 12/5; ; ; 12/5; ; 19/10; ; 
META; english/fa-cup/cheltenham-v-crewe; 2016-10-31 20:23:28 GMT+3; 2016-11-05 15:00; e70300-dr003
