META; english/fa-cup/notts-county-v-peterborough; 2016-11-18 20:26:26 GMT+2; 2016-12-04 14:00; e70300-dr003
Peterborough; 11/10; 11/10; ; ; ; ; 21/20; ; ; ; ; ; ; ; 11/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Notts County; 9/4; 11/5; ; ; ; ; 9/4; ; ; ; ; ; ; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 13/5; 12/5; ; ; ; ; 5/2; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/notts-county-v-peterborough; 2016-11-19 00:24:52 GMT+2; 2016-12-04 14:00; e70300-dr003
Peterborough; 11/10; 11/10; ; ; ; ; 21/20; ; ; ; ; ; ; ; 11/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Notts County; 9/4; 11/5; ; ; ; ; 9/4; ; ; ; ; ; ; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 13/5; 12/5; ; ; ; ; 5/2; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/notts-county-v-peterborough; 2016-11-19 04:24:27 GMT+2; 2016-12-04 14:00; e70300-dr003
Peterborough; 11/10; 11/10; ; ; ; ; 21/20; ; ; ; ; ; ; ; 11/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Notts County; 9/4; 11/5; ; ; ; ; 9/4; ; ; ; ; ; ; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 13/5; 12/5; ; ; ; ; 5/2; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/notts-county-v-peterborough; 2016-11-19 08:25:08 GMT+2; 2016-12-04 14:00; e70300-dr003
Peterborough; 11/10; 11/10; ; ; ; ; 21/20; ; ; ; ; ; ; ; 11/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Notts County; 9/4; 11/5; ; ; ; ; 9/4; ; ; ; ; ; ; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 13/5; 12/5; ; ; ; ; 5/2; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/notts-county-v-peterborough; 2016-11-19 12:26:08 GMT+2; 2016-12-04 14:00; e70300-dr003
Peterborough; 11/10; 11/10; ; ; ; ; 21/20; ; ; ; ; ; ; ; 11/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Notts County; 9/4; 11/5; ; ; ; ; 9/4; ; ; ; ; ; ; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 13/5; 12/5; ; ; ; ; 5/2; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/notts-county-v-peterborough; 2016-11-19 16:26:24 GMT+2; 2016-12-04 14:00; e70300-dr003
Peterborough; 11/10; 11/10; ; ; ; ; 21/20; ; ; ; ; ; ; ; 11/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Notts County; 9/4; 11/5; ; ; ; ; 9/4; ; ; ; ; ; ; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 
