META; english/fa-cup/southport-v-fleetwood; 2016-10-30 20:25:21 GMT+3; 2016-11-07 19:45; e70300-dr003
Southport; 5; 9/2; 5; ; ; ; 21/4; ; 21/4; ; 5; ; ; ; 11/2; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/southport-v-fleetwood; 2016-10-31 16:23:41 GMT+3; 2016-11-07 19:45; e70300-dr003
Fleetwood; 1/2; 1/2; 1/2; 1/2; ; ; 9/20; ; 1/2; ; 1/2; ; ; ; 9/20; ; ; ; 1/2; ; ; ; ; ; 1/2; ; 1/3; ; 
Draw; 10/3; 10/3; 16/5; 7/2; ; ; 10/3; ; 10/3; ; 16/5; ; ; ; 10/3; ; ; ; 3; ; ; ; ; ; 10/3; ; 11/5; ; 
Southport; 5; 9/2; 5; 5; ; ; 21/4; ; 21/4; ; 5; ; ; ; 11/2; ; ; ; 5; ; ; ; ; ; 5; ; 7/2; ; 
META; english/fa-cup/southport-v-fleetwood; 2016-10-31 20:25:02 GMT+3; 2016-11-07 19:45; e70300-dr003
Fleetwood; 1/2; 1/2; 1/2; 1/2; 4/9; ; 9/20; ; 1/2; 4/9; 1/2; 1/2; ; ; 9/20; ; ; ; 1/2; ; ; ; ; ; 1/2; ; 1/3; ; 
Draw; 10/3; 10/3; 16/5; 7/2; 16/5; ; 10/3; ; 10/3; 10/3; 16/5; 14/5; ; ; 10/3; ; ; ; 3; ; ; ; ; ; 10/3; ; 27/10; ; 
Southport; 5; 5; 5; 5; 5; ; 21/4; ; 21/4; 5; 5; 4; ; ; 11/2; ; ; ; 5; ; ; ; ; ; 5; ; 7/2; ; 
META; english/fa-cup/southport-v-fleetwood; 2016-11-01 00:24:10 GMT+3; 2016-11-07 19:45; e70300-dr003
Fleetwood; 1/2; 1/2; 1/2; 1/2; 4/9; ; 9/20; ; 1/2; 4/9; 1/2; 1/2; ; ; 9/20; ; ; ; 1/2; ; ; ; ; ; 1/2; ; 1/3; ; 
Draw; 10/3; 10/3; 16/5; 7/2; 16/5; ; 10/3; ; 10/3; 10/3; 16/5; 14/5; ; ; 10/3; ; ; ; 3; ; ; ; ; ; 10/3; ; 23/10; ; 
Southport; 5; 5; 5; 5; 5; ; 21/4; ; 21/4; 5; 5; 4; ; ; 11/2; ; ; ; 5; ; ; ; ; ; 5; ; 14/5; ; 
META; english/fa-cup/southport-v-fleetwood; 2016-11-01 04:23:14 GMT+3; 2016-11-07 19:45; e70300-dr003
Fleetwood; 1/2; 1/2; 1/2; 1/2; 4/9; ; 9/20; 4/9; 1/2; 4/9; 1/2; 1/2; ; ; 9/20; ; ; ; 1/2; ; ; ; ; ; 1/2; ; 1/3; ; 
Draw; 10/3; 10/3; 16/5; 7/2; 16/5; ; 10/3; 3; 10/3; 10/3; 16/5; 14/5; ; ; 10/3; ; ; ; 3; ; ; ; ; ; 10/3; ; 27/10; ; 
Southport; 5; 5; 5; 5; 5; ; 21/4; 9/2; 21/4; 5; 5; 4; ; ; 11/2; ; ; ; 5; ; ; ; ; ; 5; ; 7/2; ; 
META; english/fa-cup/southport-v-fleetwood; 2016-11-01 08:23:22 GMT+3; 2016-11-07 19:45; e70300-dr003
Fleetwood; 1/2; 1/2; 1/2; 1/2; 4/9; ; 9/20; 4/9; 1/2; 4/9; 1/2; 1/2; ; ; 9/20; ; ; ; 1/2; ; ; ; ; ; 1/2; ; 1/3; ; 
Draw; 10/3; 10/3; 16/5; 7/2; 16/5; ; 10/3; 3; 10/3; 10/3; 16/5; 14/5; ; ; 10/3; ; ; ; 3; ; ; ; ; ; 10/3; ; 27/10; ; 
Southport; 5; 5; 5; 5; 5; ; 21/4; 9/2; 21/4; 5; 5; 4; ; ; 11/2; ; ; ; 5; ; ; ; ; ; 5; ; 7/2; ; 
META; english/fa-cup/southport-v-fleetwood; 2016-11-01 12:23:42 GMT+3; 2016-11-07 19:45; e70300-dr003
Fleetwood; 1/2; 1/2; 1/2; 1/2; 4/9; ; 9/20; 4/9; 1/2; 4/9; 1/2; 1/2; ; ; 9/20; ; ; ; 1/2; ; ; ; ; ; 1/2; ; 1/3; ; 
Draw; 10/3; 10/3; 16/5; 7/2; 16/5; ; 10/3; 3; 10/3; 10/3; 16/5; 14/5; ; ; 10/3; ; ; ; 3; ; ; ; ; ; 10/3; ; 27/10; ; 
Southport; 5; 5; 5; 5; 5; ; 21/4; 9/2; 21/4; 5; 5; 4; ; ; 11/2; ; ; ; 5; ; ; ; ; ; 5; ; 7/2; ; 
META; english/fa-cup/southport-v-fleetwood; 2016-11-01 16:25:45 GMT+3; 2016-11-07 19:45; e70300-dr003
Fleetwood; 1/2; 1/2; 1/2; 1/2; 4/9; ; 9/20; 4/9; 1/2; 4/9; 1/2; 1/2; ; ; 9/20; ; ; ; 1/2; ; ; ; ; ; 1/2; ; 1/3; ; 
Draw; 10/3; 10/3; 16/5; 7/2; 16/5; ; 10/3; 3; 10/3; 10/3; 16/5; 14/5; ; ; 10/3; ; ; ; 3; ; ; ; ; ; 10/3; ; 27/10; ; 
Southport; 5; 5; 5; 5; 5; ; 21/4; 9/2; 21/4; 5; 5; 4; ; ; 11/2; ; ; ; 5; ; ; ; ; ; 5; ; 7/2; ; 
META; english/fa-cup/southport-v-fleetwood; 2016-11-01 20:25:07 GMT+3; 2016-11-07 19:45; e70300-dr003
Fleetwood; 4/9; 1/2; 1/2; 1/2; 4/9; ; 9/20; 4/9; 1/2; 10/21; 4/9; 1/2; ; ; 9/20; ; ; ; 1/2; ; ; ; ; ; 4/9; ; 4/11; ; 
Draw; 7/2; 10/3; 16/5; 7/2; 16/5; ; 10/3; 3; 7/2; 10/3; 16/5; 14/5; ; ; 10/3; ; ; ; 3; ; ; ; ; ; 16/5; ; 27/10; ; 
Southport; 11/2; 5; 11/2; 11/2; 5; ; 21/4; 9/2; 11/2; 11/2; 11/2; 4; ; ; 11/2; ; ; ; 5; ; ; ; ; ; 11/2; ; 7/2; ; 
META; english/fa-cup/southport-v-fleetwood; 2016-11-02 00:25:21 GMT+3; 2016-11-07 19:45; e70300-dr003
Fleetwood; 4/9; 1/2; 1/2; 1/2; 4/9; ; 9/20; 4/9; 1/2; 10/21; 4/9; 1/2; ; ; 9/20; ; ; ; 1/2; ; ; ; ; ; 4/9; ; 2/5; ; 
Draw; 7/2; 10/3; 16/5; 7/2; 16/5; ; 10/3; 3; 7/2; 10/3; 16/5; 14/5; ; ; 10/3; ; ; ; 3; ; ; ; ; ; 16/5; ; 27/10; ; 
Southport; 11/2; 5; 11/2; 11/2; 5; ; 21/4; 9/2; 11/2; 11/2; 11/2; 4; ; ; 11/2; ; ; ; 5; ; ; ; ; ; 11/2; ; 23/5; ; 
META; english/fa-cup/southport-v-fleetwood; 2016-11-02 04:24:11 GMT+3; 2016-11-07 19:45; e70300-dr003
Fleetwood; 4/9; 1/2; 1/2; 1/2; 4/9; ; 9/20; 4/9; 1/2; 10/21; 4/9; 1/2; 9/20; ; 9/20; ; ; ; 1/2; ; ; ; ; ; 4/9; ; 2/5; ; 
Draw; 7/2; 10/3; 16/5; 7/2; 16/5; ; 10/3; 3; 7/2; 10/3; 16/5; 14/5; 10/3; ; 10/3; ; ; ; 3; ; ; ; ; ; 16/5; ; 27/10; ; 
Southport; 11/2; 5; 11/2; 11/2; 5; ; 21/4; 9/2; 11/2; 11/2; 11/2; 4; 11/2; ; 11/2; ; ; ; 5; ; ; ; ; ; 11/2; ; 23/5; ; 
META; english/fa-cup/southport-v-fleetwood; 2016-11-02 08:23:52 GMT+3; 2016-11-07 19:45; e70300-dr003
Fleetwood; 4/9; 1/2; 40/85; 1/2; 4/9; ; 9/20; 4/9; 1/2; 10/21; 4/9; 1/2; 9/20; ; 9/20; ; ; ; 1/2; ; ; ; ; ; 4/9; ; 2/5; ; 
Draw; 7/2; 10/3; 10/3; 7/2; 16/5; ; 10/3; 3; 7/2; 10/3; 16/5; 14/5; 10/3; ; 10/3; ; ; ; 3; ; ; ; ; ; 16/5; ; 27/10; ; 
Southport; 11/2; 5; 11/2; 11/2; 5; ; 21/4; 9/2; 11/2; 11/2; 11/2; 4; 11/2; ; 11/2; ; ; ; 5; ; ; ; ; ; 11/2; ; 23/5; ; 
META; english/fa-cup/southport-v-fleetwood; 2016-11-02 12:25:07 GMT+3; 2016-11-07 19:45; e70300-dr003
Fleetwood; 4/9; 1/2; 40/85; 1/2; 4/9; 1/2; 9/20; 4/9; 1/2; 10/21; 4/9; 1/2; 9/20; ; 9/20; ; ; ; 1/2; ; ; ; ; ; 1/2; ; 2/5; ; 
Draw; 7/2; 10/3; 10/3; 7/2; 16/5; 10/3; 10/3; 3; 7/2; 10/3; 16/5; 16/5; 10/3; ; 10/3; ; ; ; 3; ; ; ; ; ; 16/5; ; 11/4; ; 
Southport; 11/2; 5; 11/2; 11/2; 5; 11/2; 21/4; 9/2; 11/2; 11/2; 11/2; 9/2; 11/2; ; 11/2; ; ; ; 5; ; ; ; ; ; 11/2; ; 23/5; ; 
META; english/fa-cup/southport-v-fleetwood; 2016-11-02 16:25:41 GMT+3; 2016-11-07 19:45; e70300-dr003
Fleetwood; 4/9; 1/2; 40/85; 1/2; 4/9; 1/2; 9/20; 4/9; 1/2; 10/21; 4/9; 1/2; ; ; 9/20; ; ; ; 1/2; ; ; ; ; ; 1/2; ; 2/5; ; 
Draw; 7/2; 10/3; 10/3; 7/2; 16/5; 7/2; 10/3; 3; 7/2; 10/3; 16/5; 16/5; ; ; 10/3; ; ; ; 3; ; ; ; ; ; 16/5; ; 11/4; ; 
Southport; 11/2; 5; 11/2; 11/2; 5; 11/2; 21/4; 9/2; 11/2; 11/2; 11/2; 9/2; ; ; 11/2; ; ; ; 5; ; ; ; ; ; 11/2; ; 23/5; ; 
META; english/fa-cup/southport-v-fleetwood; 2016-11-02 20:26:46 GMT+3; 2016-11-07 19:45; e70300-dr003
Fleetwood; 4/9; 1/2; 40/85; 1/2; 4/9; 1/2; 9/20; 4/9; 1/2; 10/21; 4/9; 1/2; 9/20; ; 9/20; ; ; ; 1/2; ; ; ; ; ; 1/2; ; 2/5; ; 
Draw; 7/2; 10/3; 10/3; 7/2; 16/5; 7/2; 10/3; 3; 7/2; 10/3; 16/5; 16/5; 10/3; ; 10/3; ; ; ; 3; ; ; ; ; ; 16/5; ; 11/4; ; 
Southport; 11/2; 5; 11/2; 11/2; 5; 11/2; 21/4; 9/2; 11/2; 11/2; 11/2; 9/2; 11/2; ; 11/2; ; ; ; 5; ; ; ; ; ; 11/2; ; 23/5; ; 
META; english/fa-cup/southport-v-fleetwood; 2016-11-03 00:23:29 GMT+2; 2016-11-07 19:45; e70300-dr003
Fleetwood; 4/9; 1/2; 40/85; 1/2; 4/9; 1/2; 9/20; 4/9; 1/2; 10/21; 4/9; 1/2; 9/20; ; 9/20; ; ; ; 1/2; ; ; ; ; ; 1/2; ; 4/9; ; 
Draw; 7/2; 10/3; 10/3; 7/2; 16/5; 7/2; 10/3; 3; 7/2; 10/3; 16/5; 16/5; 10/3; ; 10/3; ; ; ; 3; ; ; ; ; ; 16/5; ; 14/5; ; 
Southport; 11/2; 5; 11/2; 11/2; 5; 11/2; 21/4; 9/2; 11/2; 11/2; 11/2; 9/2; 11/2; ; 11/2; ; ; ; 5; ; ; ; ; ; 11/2; ; 23/5; ; 
META; english/fa-cup/southport-v-fleetwood; 2016-11-03 04:27:12 GMT+2; 2016-11-07 19:45; e70300-dr003
Fleetwood; 4/9; 1/2; 40/85; 1/2; 4/9; 1/2; 9/20; 4/9; 1/2; 10/21; 4/9; 1/2; 9/20; ; 9/20; ; ; ; 1/2; ; ; ; ; ; 1/2; ; 4/9; ; 
Draw; 7/2; 10/3; 10/3; 7/2; 16/5; 7/2; 10/3; 3; 7/2; 10/3; 16/5; 16/5; 10/3; ; 10/3; ; ; ; 3; ; ; ; ; ; 16/5; ; 14/5; ; 
Southport; 11/2; 5; 11/2; 11/2; 5; 11/2; 21/4; 9/2; 11/2; 11/2; 11/2; 9/2; 11/2; ; 11/2; ; ; ; 5; ; ; ; ; ; 11/2; ; 23/5; ; 
META; english/fa-cup/southport-v-fleetwood; 2016-11-03 08:23:49 GMT+2; 2016-11-07 19:45; e70300-dr003
Fleetwood; 4/9; 1/2; 40/85; 1/2; 4/9; 1/2; 9/20; 4/9; 1/2; 10/21; 4/9; 1/2; 9/20; ; 9/20; ; ; ; 1/2; ; ; ; ; ; 1/2; ; 4/9; ; 
Draw; 7/2; 10/3; 10/3; 7/2; 16/5; 7/2; 10/3; 3; 7/2; 10/3; 16/5; 16/5; 10/3; ; 10/3; ; ; ; 3; ; ; ; ; ; 16/5; ; 14/5; ; 
Southport; 11/2; 5; 11/2; 11/2; 5; 11/2; 21/4; 9/2; 11/2; 11/2; 11/2; 9/2; 11/2; ; 11/2; ; ; ; 5; ; ; ; ; ; 11/2; ; 23/5; ; 
META; english/fa-cup/southport-v-fleetwood; 2016-11-03 12:25:36 GMT+2; 2016-11-07 19:45; e70300-dr003
Fleetwood; 4/9; 1/2; 40/85; 1/2; 1/2; 1/2; 9/20; 4/9; 1/2; 10/21; 4/9; 1/2; 9/20; ; 9/20; ; ; ; 1/2; ; ; ; ; ; 1/2; ; 4/9; ; 
Draw; 7/2; 10/3; 10/3; 7/2; 7/2; 7/2; 10/3; 3; 7/2; 10/3; 16/5; 16/5; 10/3; ; 10/3; ; ; ; 3; ; ; ; ; ; 16/5; ; 14/5; ; 
Southport; 11/2; 5; 11/2; 11/2; 11/2; 11/2; 21/4; 9/2; 11/2; 11/2; 11/2; 9/2; 11/2; ; 11/2; ; ; ; 5; ; ; ; ; ; 11/2; ; 23/5; ; 
META; english/fa-cup/southport-v-fleetwood; 2016-11-03 16:24:54 GMT+2; 2016-11-07 19:45; e70300-dr003
Fleetwood; 4/9; 1/2; 40/85; 1/2; 1/2; 1/2; 9/20; 4/9; 1/2; 10/21; 4/9; 1/2; 9/20; ; 9/20; ; ; ; 1/2; ; ; ; ; ; 1/2; ; 4/9; ; 
Draw; 7/2; 10/3; 10/3; 7/2; 7/2; 7/2; 10/3; 3; 7/2; 10/3; 16/5; 16/5; 10/3; ; 10/3; ; ; ; 3; ; ; ; ; ; 16/5; ; 14/5; ; 
Southport; 11/2; 5; 11/2; 11/2; 11/2; 11/2; 21/4; 9/2; 11/2; 11/2; 11/2; 9/2; 11/2; ; 11/2; ; ; ; 5; ; ; ; ; ; 11/2; ; 23/5; ; 
META; english/fa-cup/southport-v-fleetwood; 2016-11-03 20:25:48 GMT+2; 2016-11-07 19:45; e70300-dr003
Fleetwood; 4/9; 1/2; 40/85; 4/9; 1/2; 4/9; 2/5; 4/9; 4/9; 4/9; 2/5; 1/2; 21/50; ; 9/20; ; ; ; 2/5; ; ; ; ; ; 4/9; ; 4/9; ; 
Draw; 7/2; 10/3; 10/3; 10/3; 7/2; 37/10; 7/2; 3; 7/2; 7/2; 10/3; 16/5; 10/3; ; 16/5; ; ; ; 18/5; ; ; ; ; ; 10/3; ; 14/5; ; 
Southport; 11/2; 5; 11/2; 13/2; 11/2; 6; 6; 9/2; 6; 6; 6; 9/2; 6; ; 6; ; ; ; 23/4; ; ; ; ; ; 6; ; 11/2; ; 
META; english/fa-cup/southport-v-fleetwood; 2016-11-04 00:23:18 GMT+2; 2016-11-07 19:45; e70300-dr003
Fleetwood; 4/9; 4/9; 40/85; 4/9; 1/2; 4/9; 4/9; 4/9; 4/9; 4/9; 2/5; 1/2; 21/50; ; 9/20; ; ; ; 2/5; ; ; ; ; ; 4/9; ; 4/9; ; 
Draw; 7/2; 7/2; 10/3; 10/3; 7/2; 37/10; 18/5; 3; 7/2; 7/2; 10/3; 16/5; 10/3; ; 16/5; ; ; ; 18/5; ; ; ; ; ; 10/3; ; 14/5; ; 
Southport; 11/2; 6; 11/2; 13/2; 11/2; 6; 13/2; 9/2; 6; 6; 6; 9/2; 6; ; 6; ; ; ; 23/4; ; ; ; ; ; 6; ; 11/2; ; 
META; english/fa-cup/southport-v-fleetwood; 2016-11-04 04:22:21 GMT+2; 2016-11-07 19:45; e70300-dr003
Fleetwood; 4/9; 4/9; 40/85; 4/9; 1/2; 4/9; 4/9; 4/9; 4/9; 4/9; 2/5; 1/2; 21/50; ; 9/20; ; ; ; 2/5; ; ; ; ; ; 4/9; ; 4/9; ; 
Draw; 7/2; 7/2; 10/3; 10/3; 7/2; 37/10; 18/5; 3; 7/2; 7/2; 10/3; 16/5; 10/3; ; 16/5; ; ; ; 18/5; ; ; ; ; ; 10/3; ; 14/5; ; 
Southport; 11/2; 6; 11/2; 13/2; 11/2; 6; 13/2; 9/2; 6; 6; 6; 9/2; 6; ; 6; ; ; ; 23/4; ; ; ; ; ; 6; ; 11/2; ; 
META; english/fa-cup/southport-v-fleetwood; 2016-11-04 08:22:30 GMT+2; 2016-11-07 19:45; e70300-dr003
Fleetwood; 4/9; 4/9; 40/85; 4/9; 1/2; 4/9; 4/9; 4/9; 4/9; 4/9; 2/5; 1/2; 21/50; ; 9/20; ; ; ; 2/5; ; ; ; ; ; 4/9; ; 4/9; ; 
Draw; 7/2; 7/2; 10/3; 10/3; 7/2; 37/10; 18/5; 3; 7/2; 7/2; 10/3; 16/5; 10/3; ; 16/5; ; ; ; 18/5; ; ; ; ; ; 10/3; ; 14/5; ; 
Southport; 11/2; 6; 11/2; 13/2; 11/2; 6; 13/2; 9/2; 6; 6; 6; 9/2; 6; ; 6; ; ; ; 23/4; ; ; ; ; ; 6; ; 11/2; ; 
META; english/fa-cup/southport-v-fleetwood; 2016-11-04 12:23:17 GMT+2; 2016-11-07 19:45; e70300-dr003
Fleetwood; 4/9; 4/9; 40/85; 4/9; 1/2; 4/9; 4/9; 4/9; 4/9; 4/9; 4/9; 8/15; 21/50; ; 9/20; ; ; ; 2/5; ; ; ; ; ; 4/9; ; 4/9; ; 
Draw; 7/2; 7/2; 10/3; 10/3; 7/2; 37/10; 18/5; 3; 7/2; 7/2; 7/2; 13/5; 10/3; ; 16/5; ; ; ; 18/5; ; ; ; ; ; 10/3; ; 3; ; 
Southport; 11/2; 6; 11/2; 13/2; 11/2; 6; 13/2; 9/2; 6; 6; 6; 13/2; 6; ; 6; ; ; ; 23/4; ; ; ; ; ; 6; ; 11/2; ; 
META; english/fa-cup/southport-v-fleetwood; 2016-11-04 16:22:57 GMT+2; 2016-11-07 19:45; e70300-dr003
Fleetwood; 4/9; 4/9; 40/85; 4/9; 1/2; 4/9; 4/9; 4/9; 4/9; 4/9; 4/9; 8/15; ; ; 9/20; ; ; ; 2/5; ; ; ; ; ; 4/9; ; 4/9; ; 
Draw; 7/2; 7/2; 10/3; 10/3; 7/2; 37/10; 18/5; 3; 7/2; 7/2; 7/2; 13/5; ; ; 16/5; ; ; ; 18/5; ; ; ; ; ; 10/3; ; 3; ; 
Southport; 11/2; 6; 11/2; 13/2; 11/2; 6; 13/2; 9/2; 6; 6; 6; 13/2; ; ; 6; ; ; ; 23/4; ; ; ; ; ; 6; ; 11/2; ; 
META; english/fa-cup/southport-v-fleetwood; 2016-11-04 20:24:58 GMT+2; 2016-11-07 19:45; e70300-dr003
Fleetwood; ; 4/9; 40/85; 4/9; 1/2; 4/9; 4/9; 4/9; 4/9; 4/9; 4/9; 8/15; 21/50; ; 9/20; ; ; ; 2/5; ; ; ; ; ; 4/9; ; 4/9; ; 
Draw; ; 7/2; 10/3; 10/3; 7/2; 37/10; 18/5; 10/3; 7/2; 7/2; 7/2; 13/5; 10/3; ; 16/5; ; ; ; 18/5; ; ; ; ; ; 10/3; ; 7/2; ; 
Southport; ; 6; 11/2; 13/2; 11/2; 6; 13/2; 5; 6; 6; 6; 13/2; 6; ; 6; ; ; ; 23/4; ; ; ; ; ; 6; ; 11/2; ; 
META; english/fa-cup/southport-v-fleetwood; 2016-11-05 00:23:11 GMT+2; 2016-11-07 19:45; e70300-dr003
Fleetwood; ; 4/9; 40/85; 4/9; 1/2; 4/9; 4/9; 4/9; 4/9; 4/9; 4/9; 4/9; 21/50; ; 9/20; ; ; ; 2/5; ; ; ; ; ; 4/9; ; 2/5; ; 
Draw; ; 7/2; 10/3; 10/3; 7/2; 37/10; 18/5; 10/3; 7/2; 7/2; 7/2; 17/5; 10/3; ; 16/5; ; ; ; 18/5; ; ; ; ; ; 10/3; ; 3; ; 
Southport; ; 6; 11/2; 13/2; 11/2; 6; 13/2; 5; 6; 6; 6; 6; 6; ; 6; ; ; ; 23/4; ; ; ; ; ; 6; ; 11/2; ; 
META; english/fa-cup/southport-v-fleetwood; 2016-11-05 04:23:07 GMT+2; 2016-11-07 19:45; e70300-dr003
Fleetwood; ; 4/9; 40/85; 4/9; 1/2; ; 4/9; 4/9; 4/9; 4/9; 4/9; 4/9; 21/50; ; 9/20; ; ; ; 2/5; ; ; ; ; ; 4/9; ; 4/9; ; 
Draw; ; 7/2; 10/3; 10/3; 7/2; ; 18/5; 10/3; 7/2; 7/2; 7/2; 17/5; 10/3; ; 16/5; ; ; ; 18/5; ; ; ; ; ; 10/3; ; 3; ; 
Southport; ; 6; 11/2; 13/2; 11/2; ; 13/2; 5; 6; 6; 6; 6; 6; ; 6; ; ; ; 23/4; ; ; ; ; ; 6; ; 28/5; ; 
META; english/fa-cup/southport-v-fleetwood; 2016-11-05 08:23:28 GMT+2; 2016-11-07 19:45; e70300-dr003
Fleetwood; ; 4/9; 40/85; 4/9; 1/2; 4/9; 4/9; 4/9; 4/9; 4/9; 4/9; 4/9; 21/50; ; 9/20; ; ; ; 2/5; ; ; ; ; ; 4/9; ; 4/9; ; 
Draw; ; 7/2; 10/3; 10/3; 7/2; 37/10; 18/5; 10/3; 7/2; 7/2; 7/2; 17/5; 10/3; ; 16/5; ; ; ; 18/5; ; ; ; ; ; 10/3; ; 3; ; 
Southport; ; 6; 11/2; 13/2; 11/2; 6; 13/2; 5; 6; 6; 6; 6; 6; ; 6; ; ; ; 23/4; ; ; ; ; ; 6; ; 28/5; ; 
META; english/fa-cup/southport-v-fleetwood; 2016-11-05 12:26:48 GMT+2; 2016-11-07 19:45; e70300-dr003
Fleetwood; ; 4/9; 40/85; 4/9; 1/2; 4/9; 4/9; 4/9; 4/9; 4/9; 4/9; 4/9; 21/50; ; 9/20; ; ; ; 2/5; ; ; ; ; ; 4/9; ; 4/9; ; 
Draw; ; 7/2; 10/3; 10/3; 7/2; 37/10; 18/5; 10/3; 7/2; 7/2; 7/2; 17/5; 10/3; ; 16/5; ; ; ; 18/5; ; ; ; ; ; 10/3; ; 3; ; 
Southport; ; 6; 11/2; 13/2; 11/2; 6; 13/2; 5; 6; 11/2; 6; 6; 6; ; 6; ; ; ; 23/4; ; ; ; ; ; 6; ; 28/5; ; 
META; english/fa-cup/southport-v-fleetwood; 2016-11-05 16:25:10 GMT+2; 2016-11-07 19:45; e70300-dr003
Fleetwood; ; 4/9; 40/85; 4/9; 1/2; 4/9; 4/9; 4/9; 4/9; 4/9; 4/9; 4/9; 21/50; ; 9/20; ; ; ; 2/5; ; ; ; ; ; 4/9; ; 4/9; ; 
Draw; ; 7/2; 10/3; 10/3; 7/2; 37/10; 18/5; 10/3; 7/2; 7/2; 7/2; 17/5; 10/3; ; 16/5; ; ; ; 18/5; ; ; ; ; ; 10/3; ; 3; ; 
Southport; ; 6; 11/2; 13/2; 11/2; 6; 13/2; 5; 6; 11/2; 6; 6; 6; ; 6; ; ; ; 23/4; ; ; ; ; ; 6; ; 28/5; ; 
META; english/fa-cup/southport-v-fleetwood; 2016-11-05 20:23:58 GMT+2; 2016-11-07 19:45; e70300-dr003
Fleetwood; ; 4/9; 40/85; 4/9; 1/2; 4/9; 4/9; 4/9; 4/9; 4/9; 4/9; 4/9; 21/50; ; 9/20; ; ; ; 2/5; ; ; ; ; ; 4/9; ; 4/9; ; 
Draw; ; 7/2; 10/3; 10/3; 7/2; 37/10; 18/5; 10/3; 7/2; 7/2; 7/2; 17/5; 10/3; ; 16/5; ; ; ; 18/5; ; ; ; ; ; 10/3; ; 3; ; 
Southport; ; 6; 11/2; 13/2; 11/2; 6; 13/2; 5; 6; 11/2; 6; 6; 6; ; 6; ; ; ; 23/4; ; ; ; ; ; 6; ; 11/2; ; 
META; english/fa-cup/southport-v-fleetwood; 2016-11-06 00:23:09 GMT+2; 2016-11-07 19:45; e70300-dr003
Fleetwood; ; 4/9; 40/85; 4/9; 1/2; 4/9; 4/9; 4/9; 4/9; 4/9; 4/9; 4/9; 21/50; ; 9/20; ; ; ; 2/5; ; ; ; ; ; 4/9; ; 4/9; ; 
Draw; ; 7/2; 10/3; 10/3; 7/2; 18/5; 18/5; 7/2; 7/2; 7/2; 7/2; 17/5; 10/3; ; 16/5; ; ; ; 18/5; ; ; ; ; ; 10/3; ; 14/5; ; 
Southport; ; 6; 11/2; 13/2; 11/2; 6; 13/2; 11/2; 6; 11/2; 6; 6; 6; ; 6; ; ; ; 23/4; ; ; ; ; ; 6; ; 11/2; ; 
