META; english/fa-cup/barton-rovers-v-hastings; 2016-09-10 00:25:08 GMT+3; 2016-09-17 15:00; e70300-dr003
META; english/fa-cup/barton-rovers-v-hastings; 2016-09-12 00:22:53 GMT+3; 2016-09-17 15:00; e70300-dr003
Barton Rovers; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Hastings; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/barton-rovers-v-hastings; 2016-09-12 04:23:31 GMT+3; 2016-09-17 15:00; e70300-dr003
Barton Rovers; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Hastings; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/barton-rovers-v-hastings; 2016-09-12 08:22:33 GMT+3; 2016-09-17 15:00; e70300-dr003
Barton Rovers; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Hastings; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/barton-rovers-v-hastings; 2016-09-12 12:23:44 GMT+3; 2016-09-17 15:00; e70300-dr003
Barton Rovers; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Hastings; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/barton-rovers-v-hastings; 2016-09-12 20:24:46 GMT+3; 2016-09-17 15:00; e70300-dr003
Barton Rovers; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Hastings; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/barton-rovers-v-hastings; 2016-09-13 04:23:56 GMT+3; 2016-09-17 15:00; e70300-dr003
Barton Rovers; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Hastings; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/barton-rovers-v-hastings; 2016-09-13 12:25:31 GMT+3; 2016-09-17 15:00; e70300-dr003
Barton Rovers; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Hastings; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/barton-rovers-v-hastings; 2016-09-13 16:26:03 GMT+3; 2016-09-17 15:00; e70300-dr003
Barton Rovers; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Hastings; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/barton-rovers-v-hastings; 2016-09-13 20:25:44 GMT+3; 2016-09-17 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 3/10; ; 
Barton Rovers; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 4/6; ; 
Hastings; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 4/6; ; 
META; english/fa-cup/barton-rovers-v-hastings; 2016-09-14 00:24:01 GMT+3; 2016-09-17 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 3/10; ; 
Barton Rovers; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 4/6; ; 
Hastings; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 4/6; ; 
META; english/fa-cup/barton-rovers-v-hastings; 2016-09-14 04:23:00 GMT+3; 2016-09-17 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 3/10; ; 
Barton Rovers; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 4/6; ; 
Hastings; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 4/6; ; 
META; english/fa-cup/barton-rovers-v-hastings; 2016-09-14 08:23:28 GMT+3; 2016-09-17 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 3/10; ; 
Barton Rovers; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 4/6; ; 
Hastings; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 4/6; ; 
META; english/fa-cup/barton-rovers-v-hastings; 2016-09-14 12:23:47 GMT+3; 2016-09-17 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 3/10; ; 
Barton Rovers; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 4/6; ; 
Hastings; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 4/6; ; 
META; english/fa-cup/barton-rovers-v-hastings; 2016-09-14 16:23:53 GMT+3; 2016-09-17 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 3/10; ; 
Barton Rovers; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 4/6; ; 
Hastings; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 4/6; ; 
META; english/fa-cup/barton-rovers-v-hastings; 2016-09-14 20:24:37 GMT+3; 2016-09-17 15:00; e70300-dr003
Barton Rovers; 5/4; ; ; ; ; ; 7/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 4/6; ; 
Hastings; 13/8; ; ; ; ; ; 9/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 4/6; ; 
Draw; 5/2; ; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 3/10; ; 
META; english/fa-cup/barton-rovers-v-hastings; 2016-09-15 00:23:04 GMT+3; 2016-09-17 15:00; e70300-dr003
Barton Rovers; 5/4; ; ; ; ; ; 7/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Hastings; 13/8; ; ; ; ; ; 9/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 5/2; ; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/barton-rovers-v-hastings; 2016-09-15 04:22:59 GMT+3; 2016-09-17 15:00; e70300-dr003
Barton Rovers; 5/4; ; ; ; ; ; 7/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 4/6; ; 
Hastings; 13/8; ; ; ; ; ; 9/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 4/6; ; 
Draw; 5/2; ; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 3/10; ; 
META; english/fa-cup/barton-rovers-v-hastings; 2016-09-15 08:22:32 GMT+3; 2016-09-17 15:00; e70300-dr003
Barton Rovers; 5/4; ; ; ; ; ; 11/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 4/6; ; 
Hastings; 13/8; ; ; ; ; ; 9/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 4/6; ; 
Draw; 5/2; ; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 3/10; ; 
META; english/fa-cup/barton-rovers-v-hastings; 2016-09-15 12:23:22 GMT+3; 2016-09-17 15:00; e70300-dr003
Barton Rovers; 5/4; ; ; ; ; ; 11/8; ; 7/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Hastings; 13/8; ; ; ; ; ; 9/5; ; 9/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 5/2; ; ; ; ; ; 5/2; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/barton-rovers-v-hastings; 2016-09-15 16:24:08 GMT+3; 2016-09-17 15:00; e70300-dr003
Barton Rovers; 5/4; ; ; ; 11/8; ; 11/8; ; 7/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 4/6; ; 
Hastings; 13/8; ; ; ; 7/4; ; 9/5; ; 9/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 4/6; ; 
Draw; 5/2; ; ; ; 13/5; ; 13/5; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 3/10; ; 
META; english/fa-cup/barton-rovers-v-hastings; 2016-09-15 20:24:17 GMT+3; 2016-09-17 15:00; e70300-dr003
Barton Rovers; 5/4; ; ; ; 11/8; ; 11/8; ; 7/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 4/6; ; 
Hastings; 13/8; ; ; ; 7/4; ; 9/5; ; 9/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 4/6; ; 
Draw; 5/2; ; ; ; 13/5; ; 13/5; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 3/10; ; 
META; english/fa-cup/barton-rovers-v-hastings; 2016-09-16 00:21:39 GMT+3; 2016-09-17 15:00; e70300-dr003
Barton Rovers; 5/4; ; ; ; 11/8; ; 13/10; ; 7/5; ; ; ; ; ; ; ; 13/10; ; ; ; ; ; ; ; ; ; 4/6; ; 
Hastings; 13/8; ; ; ; 7/4; ; 15/8; ; 9/5; ; ; ; ; ; ; ; 7/4; ; ; ; ; ; ; ; ; ; 4/6; ; 
Draw; 5/2; ; ; ; 13/5; ; 13/5; ; 11/4; ; ; ; ; ; ; ; 13/5; ; ; ; ; ; ; ; ; ; 3/10; ; 
META; english/fa-cup/barton-rovers-v-hastings; 2016-09-16 00:59:54 GMT+3; 2016-09-17 15:00; e70300-dr003
Barton Rovers; 5/4; ; ; ; 13/10; ; 13/10; ; 7/5; ; ; ; ; ; ; ; 13/10; ; ; ; ; ; ; ; ; ; 4/6; ; 
Hastings; 13/8; ; ; ; 9/5; ; 15/8; ; 9/5; ; ; ; ; ; ; ; 7/4; ; ; ; ; ; ; ; ; ; 4/6; ; 
Draw; 5/2; ; ; ; 11/4; ; 13/5; ; 11/4; ; ; ; ; ; ; ; 13/5; ; ; ; ; ; ; ; ; ; 3/10; ; 
META; english/fa-cup/barton-rovers-v-hastings; 2016-09-16 01:47:15 GMT+3; 2016-09-17 15:00; e70300-dr003
Barton Rovers; 5/4; ; ; ; 13/10; ; 13/10; ; 7/5; ; ; ; ; ; ; ; 13/10; ; ; ; ; ; ; ; ; ; 4/6; ; 
Hastings; 13/8; ; ; ; 9/5; ; 9/5; ; 9/5; ; ; ; ; ; ; ; 7/4; ; ; ; ; ; ; ; ; ; 4/6; ; 
Draw; 5/2; ; ; ; 11/4; ; 11/4; ; 11/4; ; ; ; ; ; ; ; 13/5; ; ; ; ; ; ; ; ; ; 3/10; ; 
META; english/fa-cup/barton-rovers-v-hastings; 2016-09-16 03:47:22 GMT+3; 2016-09-17 15:00; e70300-dr003
Barton Rovers; 5/4; ; ; ; 13/10; ; 13/10; ; 7/5; ; ; ; ; ; ; ; 13/10; ; ; ; ; ; ; ; ; ; 4/6; ; 
Hastings; 13/8; ; ; ; 9/5; ; 9/5; ; 9/5; ; ; ; ; ; ; ; 7/4; ; ; ; ; ; ; ; ; ; 4/6; ; 
Draw; 5/2; ; ; ; 11/4; ; 27/10; ; 11/4; ; ; ; ; ; ; ; 13/5; ; ; ; ; ; ; ; ; ; 3/10; ; 
META; english/fa-cup/barton-rovers-v-hastings; 2016-09-16 04:21:57 GMT+3; 2016-09-17 15:00; e70300-dr003
Barton Rovers; 5/4; ; ; ; 13/10; ; 13/10; ; 7/5; ; ; ; ; ; ; ; 13/10; ; ; ; ; ; ; ; ; ; 4/6; ; 
Hastings; 13/8; ; ; ; 9/5; ; 9/5; ; 9/5; ; ; ; ; ; ; ; 7/4; ; ; ; ; ; ; ; ; ; 4/6; ; 
Draw; 5/2; ; ; ; 11/4; ; 27/10; ; 11/4; ; ; ; ; ; ; ; 13/5; ; ; ; ; ; ; ; ; ; 3/10; ; 
META; english/fa-cup/barton-rovers-v-hastings; 2016-09-16 05:47:14 GMT+3; 2016-09-17 15:00; e70300-dr003
Barton Rovers; 5/4; ; ; ; 13/10; ; 5/4; ; 7/5; ; ; ; ; ; ; ; 5/4; ; ; ; ; ; ; ; ; ; ; ; 
Hastings; 13/8; ; ; ; 9/5; ; 15/8; ; 9/5; ; ; ; ; ; ; ; 9/5; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 5/2; ; ; ; 11/4; ; 27/10; ; 11/4; ; ; ; ; ; ; ; 13/5; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/barton-rovers-v-hastings; 2016-09-16 06:32:43 GMT+3; 2016-09-17 15:00; e70300-dr003
Barton Rovers; 5/4; ; ; ; 13/10; ; 5/4; ; 7/5; ; ; ; ; ; ; ; 5/4; ; ; ; ; ; ; ; ; ; 4/6; ; 
Hastings; 13/8; ; ; ; 9/5; ; 15/8; ; 9/5; ; ; ; ; ; ; ; 9/5; ; ; ; ; ; ; ; ; ; 4/6; ; 
Draw; 5/2; ; ; ; 11/4; ; 27/10; ; 11/4; ; ; ; ; ; ; ; 13/5; ; ; ; ; ; ; ; ; ; 3/10; ; 
META; english/fa-cup/barton-rovers-v-hastings; 2016-09-16 07:47:25 GMT+3; 2016-09-17 15:00; e70300-dr003
Barton Rovers; 5/4; ; ; ; 13/10; ; 13/10; ; 7/5; ; ; ; ; ; ; ; 13/10; ; ; ; ; ; ; ; ; ; 4/6; ; 
Hastings; 13/8; ; ; ; 9/5; ; 9/5; ; 9/5; ; ; ; ; ; ; ; 7/4; ; ; ; ; ; ; ; ; ; 4/6; ; 
Draw; 5/2; ; ; ; 11/4; ; 11/4; ; 11/4; ; ; ; ; ; ; ; 13/5; ; ; ; ; ; ; ; ; ; 3/10; ; 
META; english/fa-cup/barton-rovers-v-hastings; 2016-09-16 08:21:36 GMT+3; 2016-09-17 15:00; e70300-dr003
Barton Rovers; 5/4; ; ; ; 13/10; ; 13/10; ; 7/5; ; ; ; ; ; ; ; 13/10; ; ; ; ; ; ; ; ; ; 4/6; ; 
Hastings; 13/8; ; ; ; 9/5; ; 9/5; ; 9/5; ; ; ; ; ; ; ; 7/4; ; ; ; ; ; ; ; ; ; 4/6; ; 
Draw; 5/2; ; ; ; 11/4; ; 11/4; ; 11/4; ; ; ; ; ; ; ; 13/5; ; ; ; ; ; ; ; ; ; 3/10; ; 
META; english/fa-cup/barton-rovers-v-hastings; 2016-09-16 09:47:15 GMT+3; 2016-09-17 15:00; e70300-dr003
Barton Rovers; 5/4; ; ; ; 13/10; ; 13/10; ; 7/5; ; ; ; ; ; ; ; 13/10; 5/4; ; ; ; 5/4; ; ; ; ; 4/6; ; 
Hastings; 13/8; ; ; ; 9/5; ; 9/5; ; 9/5; ; ; ; ; ; ; ; 7/4; 8/5; ; ; ; 8/5; ; ; ; ; 4/6; ; 
Draw; 5/2; ; ; ; 11/4; ; 11/4; ; 11/4; ; ; ; ; ; ; ; 13/5; 5/2; ; ; ; 5/2; ; ; ; ; 3/10; ; 
META; english/fa-cup/barton-rovers-v-hastings; 2016-09-16 12:20:31 GMT+3; 2016-09-17 15:00; e70300-dr003
Barton Rovers; 5/4; ; ; ; 13/10; ; 13/10; ; 7/5; ; ; ; ; ; ; ; 13/10; 5/4; ; ; ; 5/4; ; ; ; ; 4/6; ; 
Hastings; 13/8; ; ; ; 9/5; ; 9/5; ; 9/5; ; ; ; ; ; ; ; 7/4; 8/5; ; ; ; 8/5; ; ; ; ; 4/6; ; 
Draw; 5/2; ; ; ; 11/4; ; 11/4; ; 11/4; ; ; ; ; ; ; ; 13/5; 5/2; ; ; ; 5/2; ; ; ; ; 3/10; ; 
META; english/fa-cup/barton-rovers-v-hastings; 2016-09-16 12:59:16 GMT+3; 2016-09-17 15:00; e70300-dr003
Barton Rovers; 5/4; ; ; ; 13/10; ; 13/10; ; 7/5; ; ; ; ; ; ; ; 13/10; 5/4; ; ; ; 5/4; ; ; ; ; 4/6; ; 
Hastings; 13/8; ; ; ; 9/5; ; 9/5; ; 9/5; ; ; ; ; ; ; ; 7/4; 8/5; ; ; ; 8/5; ; ; ; ; 4/6; ; 
Draw; 5/2; ; ; ; 11/4; ; 11/4; ; 11/4; ; ; ; ; ; ; ; 13/5; 5/2; ; ; ; 5/2; ; ; ; ; 3/10; ; 
META; english/fa-cup/barton-rovers-v-hastings; 2016-09-16 13:47:28 GMT+3; 2016-09-17 15:00; e70300-dr003
Barton Rovers; 5/4; ; ; ; 13/10; ; 13/10; ; 7/5; ; ; ; ; ; ; ; 13/10; 5/4; ; ; ; 5/4; ; ; ; ; 4/6; ; 
Hastings; 13/8; ; ; ; 9/5; ; 9/5; ; 9/5; ; ; ; ; ; ; ; 7/4; 8/5; ; ; ; 8/5; ; ; ; ; 4/6; ; 
Draw; 5/2; ; ; ; 11/4; ; 11/4; ; 11/4; ; ; ; ; ; ; ; 13/5; 5/2; ; ; ; 5/2; ; ; ; ; 3/10; ; 
META; english/fa-cup/barton-rovers-v-hastings; 2016-09-16 15:47:17 GMT+3; 2016-09-17 15:00; e70300-dr003
Barton Rovers; 5/4; ; ; ; 13/10; ; ; ; 7/5; ; ; ; ; ; ; ; 13/10; 5/4; ; ; ; 5/4; ; ; ; ; ; ; 
Hastings; 13/8; ; ; ; 9/5; ; ; ; 9/5; ; ; ; ; ; ; ; 7/4; 8/5; ; ; ; 8/5; ; ; ; ; ; ; 
Draw; 5/2; ; ; ; 11/4; ; ; ; 11/4; ; ; ; ; ; ; ; 13/5; 5/2; ; ; ; 5/2; ; ; ; ; ; ; 
META; english/fa-cup/barton-rovers-v-hastings; 2016-09-16 16:22:29 GMT+3; 2016-09-17 15:00; e70300-dr003
Barton Rovers; 5/4; ; ; ; 13/10; ; ; 6/5; 7/5; ; ; ; ; ; ; ; 13/10; 5/4; ; ; ; 5/4; ; ; ; ; 4/6; ; 
Hastings; 13/8; ; ; ; 9/5; ; ; 13/8; 9/5; ; ; ; ; ; ; ; 7/4; 8/5; ; ; ; 8/5; ; ; ; ; 4/6; ; 
Draw; 5/2; ; ; ; 11/4; ; ; 5/2; 11/4; ; ; ; ; ; ; ; 13/5; 5/2; ; ; ; 5/2; ; ; ; ; 3/10; ; 
META; english/fa-cup/barton-rovers-v-hastings; 2016-09-16 17:47:22 GMT+3; 2016-09-17 15:00; e70300-dr003
Barton Rovers; 5/4; ; ; ; 13/10; 6/5; ; 6/5; 7/5; ; ; ; ; ; ; ; 13/10; 5/4; ; 5/4; ; 5/4; ; ; ; ; 4/6; ; 
Hastings; 13/8; ; ; ; 9/5; 8/5; ; 13/8; 9/5; ; ; ; ; ; ; ; 7/4; 8/5; ; 13/8; ; 8/5; ; ; ; ; 4/6; ; 
Draw; 5/2; ; ; ; 11/4; 5/2; ; 5/2; 11/4; ; ; ; ; ; ; ; 13/5; 5/2; ; 5/2; ; 5/2; ; ; ; ; 3/10; ; 
META; english/fa-cup/barton-rovers-v-hastings; 2016-09-16 18:32:53 GMT+3; 2016-09-17 15:00; e70300-dr003
Barton Rovers; 5/4; ; ; ; 13/10; 6/5; ; 6/5; 7/5; ; ; ; ; ; ; ; 13/10; 5/4; ; 5/4; ; 5/4; ; ; ; ; 4/6; ; 
Hastings; 13/8; ; ; ; 9/5; 8/5; ; 13/8; 9/5; ; ; ; ; ; ; ; 7/4; 8/5; ; 13/8; ; 8/5; ; ; ; ; 4/6; ; 
Draw; 5/2; ; ; ; 11/4; 5/2; ; 5/2; 11/4; ; ; ; ; ; ; ; 13/5; 5/2; ; 5/2; ; 5/2; ; ; ; ; 3/10; ; 
META; english/fa-cup/barton-rovers-v-hastings; 2016-09-16 19:47:54 GMT+3; 2016-09-17 15:00; e70300-dr003
Barton Rovers; 5/4; ; ; ; 13/10; 6/5; ; 6/5; 7/5; ; ; ; ; ; ; ; 13/10; 5/4; ; 5/4; ; 5/4; ; ; ; ; 4/6; ; 
Hastings; 13/8; ; ; ; 9/5; 8/5; ; 13/8; 9/5; ; ; ; ; ; ; ; 7/4; 8/5; ; 13/8; ; 8/5; ; ; ; ; 4/6; ; 
Draw; 5/2; ; ; ; 11/4; 5/2; ; 5/2; 11/4; ; ; ; ; ; ; ; 13/5; 5/2; ; 5/2; ; 5/2; ; ; ; ; 3/10; ; 
META; english/fa-cup/barton-rovers-v-hastings; 2016-09-16 20:24:03 GMT+3; 2016-09-17 15:00; e70300-dr003
Barton Rovers; 5/4; ; ; ; 13/10; 6/5; ; 6/5; 7/5; ; ; ; ; ; ; ; 13/10; 5/4; ; 5/4; ; 5/4; ; ; ; ; 4/6; ; 
