META; english/fa-cup/burgess-hill-town-v-dover; 2016-10-10 16:23:41 GMT+3; 2016-10-15 15:00; e70300-dr003
Burgess Hill Town; 11/4; ; 7/2; 16/5; 3; 11/4; 31/10; 16/5; 3; ; 10/3; ; 3; ; 7/2; ; ; ; 27/10; ; ; ; ; 3; ; ; 1/100; ; 
Draw; 10/3; ; 3; 3; 3; 10/3; 33/10; 10/3; 7/2; ; 14/5; ; 10/3; ; 10/3; ; ; ; 10/3; ; ; ; ; 15/4; ; ; ; ; 
META; english/fa-cup/burgess-hill-town-v-dover; 2016-10-13 17:47:40 GMT+3; 2016-10-15 15:00; e70300-dr003
Dover; 8/13; ; 7/10; 8/13; 3/5; 3/5; 3/5; 4/7; 4/6; ; 4/6; ; 13/20; ; 8/13; ; ; ; 4/6; ; ; ; ; 19/29; ; ; 1/50; ; 
Burgess Hill Town; 11/4; ; 7/2; 16/5; 3; 11/4; 31/10; 16/5; 3; ; 10/3; ; 3; ; 7/2; ; ; ; 27/10; ; ; ; ; 3; ; ; 1/50; ; 
Draw; 10/3; ; 3; 3; 3; 10/3; 33/10; 10/3; 7/2; ; 14/5; ; 10/3; ; 10/3; ; ; ; 10/3; ; ; ; ; 15/4; ; ; 1/100; ; 
META; english/fa-cup/burgess-hill-town-v-dover; 2016-10-13 18:37:41 GMT+3; 2016-10-15 15:00; e70300-dr003
Dover; 8/13; 6/10; 7/10; 8/13; 3/5; 3/5; 3/5; 4/7; 4/6; ; 4/6; ; 13/20; ; 8/13; ; ; ; 4/6; ; ; ; ; 19/29; ; ; 1/20; ; 
Burgess Hill Town; 11/4; 3; 7/2; 16/5; 3; 11/4; 31/10; 16/5; 3; ; 10/3; ; 3; ; 7/2; ; ; ; 27/10; ; ; ; ; 3; ; ; 1/20; ; 
Draw; 10/3; 3; 3; 3; 3; 10/3; 10/3; 10/3; 7/2; ; 14/5; ; 10/3; ; 10/3; ; ; ; 10/3; ; ; ; ; 15/4; ; ; 1/25; ; 
META; english/fa-cup/burgess-hill-town-v-dover; 2016-10-13 19:47:35 GMT+3; 2016-10-15 15:00; e70300-dr003
Dover; 8/13; 6/10; 7/10; 8/13; 3/5; 3/5; 3/5; 4/7; 4/6; ; 4/6; ; 13/20; ; 8/13; ; ; ; 4/6; ; ; ; ; 19/29; ; ; 1/12; ; 
Burgess Hill Town; 11/4; 3; 7/2; 16/5; 3; 11/4; 31/10; 16/5; 3; ; 10/3; ; 3; ; 7/2; ; ; ; 27/10; ; ; ; ; 3; ; ; 1/12; ; 
Draw; 10/3; 3; 3; 3; 3; 10/3; 10/3; 10/3; 7/2; ; 14/5; ; 10/3; ; 10/3; ; ; ; 10/3; ; ; ; ; 15/4; ; ; 1/16; ; 
META; english/fa-cup/burgess-hill-town-v-dover; 2016-10-13 20:24:07 GMT+3; 2016-10-15 15:00; e70300-dr003
Dover; 8/13; 6/10; 7/10; 6/10; 3/5; 3/5; 3/5; 4/7; 4/6; ; 4/6; ; 13/20; ; 8/13; ; ; ; 4/6; ; ; ; ; 19/29; ; ; 4/7; ; 
Burgess Hill Town; 11/4; 3; 7/2; 16/5; 3; 11/4; 31/10; 16/5; 3; ; 10/3; ; 3; ; 7/2; ; ; ; 27/10; ; ; ; ; 3; ; ; 14/5; ; 
Draw; 10/3; 3; 3; 3; 3; 10/3; 33/10; 10/3; 7/2; ; 14/5; ; 10/3; ; 10/3; ; ; ; 10/3; ; ; ; ; 15/4; ; ; 13/5; ; 
META; english/fa-cup/burgess-hill-town-v-dover; 2016-10-13 21:47:49 GMT+3; 2016-10-15 15:00; e70300-dr003
Dover; 8/13; 6/10; 7/10; 8/13; 3/5; 3/5; 3/5; 4/7; 4/6; ; 4/6; ; 13/20; 6/10; 8/13; ; ; ; 4/6; ; ; ; ; 19/29; ; ; 8/15; ; 
Burgess Hill Town; 11/4; 3; 7/2; 3; 3; 11/4; 31/10; 16/5; 3; ; 10/3; ; 3; 10/3; 7/2; ; ; ; 27/10; ; ; ; ; 3; ; ; 3; ; 
Draw; 10/3; 3; 3; 3; 3; 10/3; 10/3; 10/3; 7/2; ; 14/5; ; 10/3; 14/5; 10/3; ; ; ; 10/3; ; ; ; ; 15/4; ; ; 13/5; ; 
META; english/fa-cup/burgess-hill-town-v-dover; 2016-10-13 23:47:36 GMT+3; 2016-10-15 15:00; e70300-dr003
Dover; 8/13; 6/10; 7/10; 8/13; 3/5; 3/5; 3/5; 4/7; 4/6; ; 4/6; ; 13/20; 6/10; 8/13; ; ; ; 4/6; ; ; ; ; 19/29; ; ; 8/15; ; 
Burgess Hill Town; 11/4; 3; 7/2; 3; 3; 11/4; 31/10; 16/5; 3; ; 10/3; ; 3; 10/3; 7/2; ; ; ; 27/10; ; ; ; ; 3; ; ; 3; ; 
Draw; 10/3; 3; 3; 3; 3; 10/3; 10/3; 10/3; 7/2; ; 14/5; ; 10/3; 14/5; 10/3; ; ; ; 10/3; ; ; ; ; 15/4; ; ; 13/5; ; 
META; english/fa-cup/burgess-hill-town-v-dover; 2016-10-14 00:22:48 GMT+3; 2016-10-15 15:00; e70300-dr003
Dover; 8/13; 4/7; 7/10; 8/13; 3/5; 3/5; 3/5; 4/7; 4/6; ; 4/6; ; 13/20; 6/10; 8/13; ; ; ; 4/6; ; ; ; ; 19/29; ; ; 8/15; ; 
Draw; 10/3; 3; 3; 3; 3; 10/3; 10/3; 10/3; 7/2; ; 14/5; ; 10/3; 14/5; 10/3; ; ; ; 10/3; ; ; ; ; 7/2; ; ; 13/5; ; 
Burgess Hill Town; 11/4; 16/5; 7/2; 3; 3; 11/4; 31/10; 16/5; 3; ; 10/3; ; 3; 10/3; 7/2; ; ; ; 27/10; ; ; ; ; 16/5; ; ; 3; ; 
META; english/fa-cup/burgess-hill-town-v-dover; 2016-10-14 00:59:28 GMT+3; 2016-10-15 15:00; e70300-dr003
Dover; 8/13; 6/10; 7/10; 4/6; 3/5; 3/5; 3/5; 4/7; 4/6; ; 4/6; ; 13/20; 6/10; 8/13; ; ; ; 4/6; ; ; ; ; 19/29; ; ; 8/15; ; 
Draw; 10/3; 3; 3; 3; 3; 10/3; 33/10; 10/3; 7/2; ; 14/5; ; 10/3; 14/5; 10/3; ; ; ; 10/3; ; ; ; ; 7/2; ; ; 13/5; ; 
Burgess Hill Town; 11/4; 3; 7/2; 3; 3; 11/4; 31/10; 16/5; 3; ; 10/3; ; 3; 10/3; 7/2; ; ; ; 27/10; ; ; ; ; 16/5; ; ; 3; ; 
META; english/fa-cup/burgess-hill-town-v-dover; 2016-10-14 01:47:30 GMT+3; 2016-10-15 15:00; e70300-dr003
Dover; 8/13; 6/10; 7/10; 4/6; 3/5; 3/5; 3/5; 4/7; 4/6; ; 4/6; ; 13/20; 6/10; 8/13; ; ; ; 4/6; ; ; ; ; 19/29; ; ; 8/15; ; 
Draw; 10/3; 3; 3; 3; 3; 10/3; 10/3; 10/3; 7/2; ; 14/5; ; 10/3; 14/5; 10/3; ; ; ; 10/3; ; ; ; ; 7/2; ; ; 13/5; ; 
Burgess Hill Town; 11/4; 3; 7/2; 3; 3; 11/4; 31/10; 16/5; 3; ; 10/3; ; 3; 10/3; 7/2; ; ; ; 27/10; ; ; ; ; 16/5; ; ; 3; ; 
META; english/fa-cup/burgess-hill-town-v-dover; 2016-10-14 03:47:26 GMT+3; 2016-10-15 15:00; e70300-dr003
Dover; 8/13; 6/10; 7/10; 4/6; 3/5; 3/5; 3/5; 4/7; 4/6; ; 4/6; ; 13/20; 6/10; 8/13; ; ; ; 4/6; ; ; ; ; 19/29; ; ; 8/15; ; 
Draw; 10/3; 3; 3; 3; 3; 10/3; 10/3; 10/3; 7/2; ; 14/5; ; 10/3; 14/5; 10/3; ; ; ; 10/3; ; ; ; ; 7/2; ; ; 13/5; ; 
Burgess Hill Town; 11/4; 3; 7/2; 3; 3; 11/4; 31/10; 16/5; 3; ; 10/3; ; 3; 10/3; 7/2; ; ; ; 27/10; ; ; ; ; 16/5; ; ; 3; ; 
META; english/fa-cup/burgess-hill-town-v-dover; 2016-10-14 04:23:15 GMT+3; 2016-10-15 15:00; e70300-dr003
Dover; 8/13; 6/10; 7/10; 4/6; 3/5; 3/5; 3/5; 4/7; 4/6; ; 4/6; ; 13/20; 6/10; 8/13; ; ; ; 4/6; ; ; ; ; 19/29; ; ; 8/15; ; 
Draw; 10/3; 3; 3; 3; 3; 10/3; 33/10; 10/3; 7/2; ; 14/5; ; 10/3; 14/5; 10/3; ; ; ; 10/3; ; ; ; ; 7/2; ; ; 13/5; ; 
Burgess Hill Town; 11/4; 3; 7/2; 3; 3; 11/4; 31/10; 16/5; 3; ; 10/3; ; 3; 10/3; 7/2; ; ; ; 27/10; ; ; ; ; 16/5; ; ; 3; ; 
META; english/fa-cup/burgess-hill-town-v-dover; 2016-10-14 05:47:29 GMT+3; 2016-10-15 15:00; e70300-dr003
Dover; 8/13; 6/10; 7/10; 4/6; 3/5; 3/5; 8/13; 4/7; 4/6; ; 4/6; ; 13/20; 6/10; 8/13; ; ; ; 4/6; ; ; ; ; 19/29; ; ; 8/15; ; 
Draw; 10/3; 3; 3; 3; 3; 10/3; 33/10; 10/3; 7/2; ; 14/5; ; 10/3; 14/5; 10/3; ; ; ; 10/3; ; ; ; ; 7/2; ; ; 13/5; ; 
Burgess Hill Town; 11/4; 3; 7/2; 3; 3; 11/4; 31/10; 16/5; 3; ; 10/3; ; 3; 10/3; 7/2; ; ; ; 27/10; ; ; ; ; 16/5; ; ; 3; ; 
META; english/fa-cup/burgess-hill-town-v-dover; 2016-10-14 06:35:50 GMT+3; 2016-10-15 15:00; e70300-dr003
Dover; 8/13; 6/10; 7/10; 4/6; 3/5; 3/5; 8/13; 4/7; 4/6; ; 4/6; ; 13/20; 6/10; 8/13; ; ; ; 4/6; ; ; ; ; 19/29; ; ; 8/15; ; 
Draw; 10/3; 3; 3; 3; 3; 10/3; 16/5; 10/3; 7/2; ; 14/5; ; 10/3; 14/5; 10/3; ; ; ; 10/3; ; ; ; ; 7/2; ; ; 13/5; ; 
Burgess Hill Town; 11/4; 3; 7/2; 3; 3; 11/4; 31/10; 16/5; 3; ; 10/3; ; 3; 10/3; 7/2; ; ; ; 27/10; ; ; ; ; 16/5; ; ; 3; ; 
META; english/fa-cup/burgess-hill-town-v-dover; 2016-10-14 07:47:17 GMT+3; 2016-10-15 15:00; e70300-dr003
Dover; 8/13; 6/10; 7/10; 4/6; 3/5; 3/5; 3/5; 4/7; 4/6; ; 4/6; ; 13/20; 6/10; 8/13; ; ; ; 4/6; ; ; ; ; 19/29; ; ; 8/15; ; 
Draw; 10/3; 3; 3; 3; 3; 10/3; 10/3; 10/3; 7/2; ; 14/5; ; 10/3; 14/5; 10/3; ; ; ; 10/3; ; ; ; ; 7/2; ; ; 13/5; ; 
Burgess Hill Town; 11/4; 3; 7/2; 3; 3; 11/4; 31/10; 16/5; 3; ; 10/3; ; 3; 10/3; 7/2; ; ; ; 27/10; ; ; ; ; 16/5; ; ; 3; ; 
META; english/fa-cup/burgess-hill-town-v-dover; 2016-10-14 08:23:12 GMT+3; 2016-10-15 15:00; e70300-dr003
Dover; 8/13; 6/10; 7/10; 4/6; 3/5; 3/5; 3/5; 4/7; 4/6; ; 4/6; ; 13/20; 6/10; 8/13; ; ; ; 4/6; ; ; ; ; 19/29; ; ; 8/15; ; 
Draw; 10/3; 3; 3; 3; 3; 10/3; 33/10; 10/3; 7/2; ; 14/5; ; 10/3; 14/5; 10/3; ; ; ; 10/3; ; ; ; ; 7/2; ; ; 13/5; ; 
Burgess Hill Town; 11/4; 3; 7/2; 3; 3; 11/4; 31/10; 16/5; 3; ; 10/3; ; 3; 10/3; 7/2; ; ; ; 27/10; ; ; ; ; 16/5; ; ; 3; ; 
META; english/fa-cup/burgess-hill-town-v-dover; 2016-10-14 09:47:16 GMT+3; 2016-10-15 15:00; e70300-dr003
Dover; 8/13; 6/10; 7/10; 4/6; 3/5; 3/5; 3/5; 4/7; 4/6; ; 4/6; ; 13/20; 6/10; 8/13; ; ; ; 4/6; ; ; ; ; 19/29; ; ; 8/15; ; 
Draw; 10/3; 3; 3; 3; 3; 10/3; 10/3; 10/3; 7/2; ; 14/5; ; 10/3; 14/5; 10/3; ; ; ; 10/3; ; ; ; ; 7/2; ; ; 13/5; ; 
Burgess Hill Town; 11/4; 3; 7/2; 3; 3; 11/4; 31/10; 16/5; 3; ; 10/3; ; 3; 10/3; 7/2; ; ; ; 27/10; ; ; ; ; 16/5; ; ; 3; ; 
META; english/fa-cup/burgess-hill-town-v-dover; 2016-10-14 11:47:47 GMT+3; 2016-10-15 15:00; e70300-dr003
Dover; 8/13; 6/10; 7/10; 4/6; 3/5; 3/5; 3/5; 4/7; 4/6; ; 4/6; 4/7; 13/20; 6/10; 8/13; ; ; ; 4/6; ; ; ; ; 11/17; ; ; 8/15; ; 
Draw; 10/3; 3; 3; 3; 3; 10/3; 10/3; 10/3; 7/2; ; 14/5; 3; 10/3; 14/5; 10/3; ; ; ; 10/3; ; ; ; ; 7/2; ; ; 5/2; ; 
Burgess Hill Town; 11/4; 3; 7/2; 3; 3; 11/4; 31/10; 16/5; 3; ; 10/3; 16/5; 3; 10/3; 7/2; ; ; ; 27/10; ; ; ; ; 13/4; ; ; 3; ; 
META; english/fa-cup/burgess-hill-town-v-dover; 2016-10-14 12:24:27 GMT+3; 2016-10-15 15:00; e70300-dr003
Dover; 8/13; 6/10; 7/10; 4/6; 8/13; 3/5; 3/5; 4/7; 4/6; ; 4/6; 4/7; 13/20; 6/10; 8/13; ; ; ; 4/6; ; ; ; ; 11/17; ; ; 8/15; ; 
Draw; 10/3; 3; 3; 3; 16/5; 10/3; 33/10; 10/3; 7/2; ; 14/5; 3; 10/3; 14/5; 10/3; ; ; ; 10/3; ; ; ; ; 7/2; ; ; 5/2; ; 
Burgess Hill Town; 11/4; 3; 7/2; 3; 16/5; 11/4; 31/10; 16/5; 3; ; 10/3; 16/5; 3; 10/3; 7/2; ; ; ; 27/10; ; ; ; ; 13/4; ; ; 3; ; 
META; english/fa-cup/burgess-hill-town-v-dover; 2016-10-14 13:09:15 GMT+3; 2016-10-15 15:00; e70300-dr003
Dover; 8/13; 6/10; 7/10; 4/6; 8/13; 3/5; 3/5; 4/7; 4/6; ; 4/6; 4/7; 13/20; 6/10; 8/13; ; ; ; 4/6; ; ; ; ; 11/17; ; ; 8/15; ; 
Draw; 10/3; 3; 3; 3; 16/5; 10/3; 10/3; 10/3; 7/2; ; 14/5; 3; 10/3; 14/5; 10/3; ; ; ; 10/3; ; ; ; ; 7/2; ; ; 5/2; ; 
Burgess Hill Town; 11/4; 3; 7/2; 3; 16/5; 11/4; 31/10; 16/5; 3; ; 10/3; 16/5; 3; 10/3; 7/2; ; ; ; 27/10; ; ; ; ; 13/4; ; ; 3; ; 
META; english/fa-cup/burgess-hill-town-v-dover; 2016-10-14 13:48:08 GMT+3; 2016-10-15 15:00; e70300-dr003
