META; english/fa-cup/stourbridge-v-whitehawk; 2016-11-07 20:23:38 GMT+2; 2016-11-14 19:45; e70300-dr003
META; english/fa-cup/stourbridge-v-whitehawk; 2016-11-08 12:23:35 GMT+2; 2016-11-14 19:45; e70300-dr003
Whitehawk; ; ; ; ; ; ; 6/5; ; ; ; ; ; ; ; 5/4; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Stourbridge; ; ; ; ; ; ; 21/10; ; ; ; ; ; ; ; 21/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; 23/10; ; ; ; ; ; ; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/stourbridge-v-whitehawk; 2016-11-08 16:24:19 GMT+2; 2016-11-14 19:45; e70300-dr003
Whitehawk; 6/4; ; ; ; 7/5; ; 7/5; ; ; ; ; ; ; ; 7/5; ; ; ; ; ; ; 6/4; ; ; ; ; ; ; 
Stourbridge; 8/5; ; ; ; 15/8; ; 17/10; ; ; ; ; ; ; ; 17/10; ; ; ; ; ; ; 24/13; ; ; ; ; ; ; 
Draw; 13/5; ; ; ; 5/2; ; 12/5; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; 13/5; ; ; ; ; ; ; 
META; english/fa-cup/stourbridge-v-whitehawk; 2016-11-08 20:23:52 GMT+2; 2016-11-14 19:45; e70300-dr003
Whitehawk; 6/4; ; ; ; 7/5; ; 29/20; ; ; ; 6/4; ; ; ; 7/5; ; ; ; ; ; ; 6/4; ; ; ; ; ; ; 
Stourbridge; 8/5; ; ; ; 15/8; ; 13/8; ; ; ; 8/5; ; ; ; 17/10; ; ; ; ; ; ; 24/13; ; ; ; ; ; ; 
Draw; 13/5; ; ; ; 5/2; ; 12/5; ; ; ; 23/10; ; ; ; 12/5; ; ; ; ; ; ; 13/5; ; ; ; ; ; ; 
META; english/fa-cup/stourbridge-v-whitehawk; 2016-11-09 00:23:29 GMT+2; 2016-11-14 19:45; e70300-dr003
Whitehawk; 6/4; ; ; ; 7/5; ; 29/20; ; ; ; 6/4; ; ; ; 7/5; ; ; ; ; ; ; 6/4; ; ; ; ; ; ; 
Stourbridge; 8/5; ; ; ; 15/8; ; 13/8; ; ; ; 8/5; ; ; ; 17/10; ; ; ; ; ; ; 24/13; ; ; ; ; ; ; 
Draw; 13/5; ; ; ; 5/2; ; 12/5; ; ; ; 23/10; ; ; ; 12/5; ; ; ; ; ; ; 13/5; ; ; ; ; ; ; 
META; english/fa-cup/stourbridge-v-whitehawk; 2016-11-09 04:23:32 GMT+2; 2016-11-14 19:45; e70300-dr003
Whitehawk; 6/4; ; ; ; 7/5; ; 29/20; ; ; ; 6/4; ; ; ; 7/5; ; ; ; ; ; ; 6/4; ; ; ; ; ; ; 
Stourbridge; 8/5; ; ; ; 15/8; ; 13/8; ; ; ; 8/5; ; ; ; 17/10; ; ; ; ; ; ; 24/13; ; ; ; ; ; ; 
Draw; 13/5; ; ; ; 5/2; ; 12/5; ; ; ; 23/10; ; ; ; 12/5; ; ; ; ; ; ; 13/5; ; ; ; ; ; ; 
META; english/fa-cup/stourbridge-v-whitehawk; 2016-11-09 08:23:13 GMT+2; 2016-11-14 19:45; e70300-dr003
Whitehawk; 6/4; ; ; ; 7/5; ; 29/20; ; ; ; 6/4; ; ; ; 7/5; ; ; ; ; ; ; 6/4; ; ; ; ; ; ; 
Stourbridge; 8/5; ; ; ; 15/8; ; 13/8; ; ; ; 8/5; ; ; ; 17/10; ; ; ; ; ; ; 24/13; ; ; ; ; ; ; 
Draw; 13/5; ; ; ; 5/2; ; 12/5; ; ; ; 23/10; ; ; ; 12/5; ; ; ; ; ; ; 13/5; ; ; ; ; ; ; 
META; english/fa-cup/stourbridge-v-whitehawk; 2016-11-09 12:26:05 GMT+2; 2016-11-14 19:45; e70300-dr003
Whitehawk; 6/4; ; ; ; 7/5; ; 29/20; 6/4; ; ; 6/4; ; ; ; 7/5; ; ; ; ; ; ; 6/4; ; ; ; ; ; ; 
Stourbridge; 8/5; ; ; ; 15/8; ; 13/8; 17/10; ; ; 8/5; ; ; ; 17/10; ; ; ; ; ; ; 24/13; ; ; ; ; ; ; 
Draw; 13/5; ; ; ; 5/2; ; 12/5; 5/2; ; ; 23/10; ; ; ; 12/5; ; ; ; ; ; ; 13/5; ; ; ; ; ; ; 
META; english/fa-cup/stourbridge-v-whitehawk; 2016-11-09 16:24:12 GMT+2; 2016-11-14 19:45; e70300-dr003
Whitehawk; 6/4; ; ; ; 6/4; ; 29/20; 6/4; ; ; 6/4; 6/4; ; ; 7/5; ; 7/5; ; ; ; 7/5; 6/4; ; ; ; ; ; ; 
Stourbridge; 8/5; ; ; ; 7/4; ; 8/5; 17/10; ; ; 8/5; 6/4; ; ; 17/10; ; 17/11; ; ; ; 17/11; 24/13; ; ; ; ; ; ; 
Draw; 13/5; ; ; ; 13/5; ; 5/2; 5/2; ; ; 23/10; 12/5; ; ; 12/5; ; 27/11; ; ; ; 27/11; 13/5; ; ; ; ; ; ; 
META; english/fa-cup/stourbridge-v-whitehawk; 2016-11-09 20:24:39 GMT+2; 2016-11-14 19:45; e70300-dr003
Whitehawk; 6/4; ; ; ; 6/4; ; 29/20; 6/4; ; ; 6/4; 6/4; ; ; 7/5; 17/11; 7/5; ; ; ; 7/5; 6/4; ; ; ; ; 6/5; ; 
Stourbridge; 8/5; ; ; ; 7/4; ; 13/8; 17/10; ; ; 8/5; 6/4; ; ; 17/10; 8/5; 17/11; ; ; ; 17/11; 24/13; ; ; ; ; 6/5; ; 
Draw; 13/5; ; ; ; 13/5; ; 12/5; 5/2; ; ; 23/10; 12/5; ; ; 12/5; 5/2; 27/11; ; ; ; 27/11; 13/5; ; ; ; ; 19/10; ; 
META; english/fa-cup/stourbridge-v-whitehawk; 2016-11-10 00:23:20 GMT+2; 2016-11-14 19:45; e70300-dr003
Whitehawk; 6/4; ; ; ; 6/4; ; 29/20; 6/4; ; ; 6/4; 6/4; ; ; 7/5; 17/11; 16/11; 6/4; ; 6/4; 16/11; 6/4; ; 6/4; ; ; 10/9; ; 
Stourbridge; 8/5; ; ; ; 7/4; ; 8/5; 17/10; ; ; 8/5; 6/4; ; ; 17/10; 8/5; 17/11; 8/5; ; 8/5; 17/11; 24/13; ; 8/5; ; ; 6/5; ; 
Draw; 13/5; ; ; ; 13/5; ; 5/2; 5/2; ; ; 23/10; 12/5; ; ; 12/5; 5/2; 5/2; 13/5; ; 13/5; 5/2; 13/5; ; 13/5; ; ; 19/10; ; 
META; english/fa-cup/stourbridge-v-whitehawk; 2016-11-10 04:23:24 GMT+2; 2016-11-14 19:45; e70300-dr003
Whitehawk; 6/4; ; ; ; 6/4; ; 29/20; 6/4; ; ; 6/4; 6/4; ; ; 7/5; 17/11; 16/11; 6/4; ; 6/4; 16/11; 6/4; ; 6/4; ; ; 1; ; 
Stourbridge; 8/5; ; ; ; 7/4; ; 8/5; 17/10; ; ; 8/5; 6/4; ; ; 17/10; 8/5; 17/11; 8/5; ; 8/5; 17/11; 24/13; ; 8/5; ; ; 11/10; ; 
Draw; 13/5; ; ; ; 13/5; ; 5/2; 5/2; ; ; 23/10; 12/5; ; ; 12/5; 5/2; 5/2; 13/5; ; 13/5; 5/2; 13/5; ; 13/5; ; ; 19/10; ; 
META; english/fa-cup/stourbridge-v-whitehawk; 2016-11-10 08:23:34 GMT+2; 2016-11-14 19:45; e70300-dr003
Whitehawk; 6/4; ; ; ; 6/4; ; 29/20; 6/4; ; ; 6/4; 6/4; ; ; 7/5; 17/11; 16/11; 6/4; ; 6/4; 16/11; 6/4; ; ; ; ; 1; ; 
Stourbridge; 8/5; ; ; ; 7/4; ; 13/8; 17/10; ; ; 8/5; 6/4; ; ; 17/10; 8/5; 17/11; 8/5; ; 8/5; 17/11; 24/13; ; ; ; ; 11/10; ; 
Draw; 13/5; ; ; ; 13/5; ; 12/5; 5/2; ; ; 23/10; 12/5; ; ; 12/5; 5/2; 5/2; 13/5; ; 13/5; 5/2; 13/5; ; ; ; ; 2; ; 
META; english/fa-cup/stourbridge-v-whitehawk; 2016-11-10 12:24:21 GMT+2; 2016-11-14 19:45; e70300-dr003
Whitehawk; 6/4; ; ; 6/4; 6/4; ; 29/20; 6/4; 6/4; ; 6/4; 6/4; ; ; 7/5; 17/11; 16/11; 6/4; 6/4; 6/4; 16/11; 6/4; ; 6/4; ; ; 1; ; 
Stourbridge; 8/5; ; ; 17/10; 7/4; ; 13/8; 17/10; 13/8; ; 8/5; 6/4; ; ; 17/10; 8/5; 17/11; 8/5; 8/5; 8/5; 17/11; 24/13; ; 8/5; ; ; 11/10; ; 
Draw; 13/5; ; ; 5/2; 13/5; ; 12/5; 5/2; 5/2; ; 23/10; 12/5; ; ; 12/5; 5/2; 5/2; 13/5; 5/2; 13/5; 5/2; 13/5; ; 13/5; ; ; 2; ; 
META; english/fa-cup/stourbridge-v-whitehawk; 2016-11-10 16:26:10 GMT+2; 2016-11-14 19:45; e70300-dr003
Whitehawk; 6/4; ; ; 6/4; 6/4; ; 29/20; 6/4; 6/4; ; 6/4; 6/4; ; ; 7/5; 17/11; 16/11; 6/4; 6/4; 6/4; 16/11; 6/4; ; 6/4; ; ; 1; ; 
Stourbridge; 8/5; ; ; 17/10; 7/4; ; 8/5; 17/10; 13/8; ; 8/5; 6/4; ; ; 17/10; 8/5; 17/11; 8/5; 8/5; 8/5; 17/11; 24/13; ; 8/5; ; ; 11/10; ; 
Draw; 13/5; ; ; 5/2; 13/5; ; 5/2; 5/2; 5/2; ; 23/10; 12/5; ; ; 12/5; 5/2; 5/2; 13/5; 5/2; 13/5; 5/2; 13/5; ; 13/5; ; ; 2; ; 
META; english/fa-cup/stourbridge-v-whitehawk; 2016-11-10 20:24:39 GMT+2; 2016-11-14 19:45; e70300-dr003
Whitehawk; 6/4; ; ; 6/4; 6/4; 7/5; 29/20; 6/4; 6/4; ; 6/4; 6/4; ; ; 7/5; 17/11; 16/11; 6/4; 6/4; ; 16/11; 6/4; ; 6/4; ; ; 1; ; 
Stourbridge; 8/5; ; ; 17/10; 7/4; 6/4; 13/8; 17/10; 13/8; ; 8/5; 6/4; ; ; 17/10; 8/5; 17/11; 8/5; 8/5; ; 17/11; 24/13; ; 8/5; ; ; 11/10; ; 
Draw; 13/5; ; ; 5/2; 13/5; 5/2; 12/5; 5/2; 5/2; ; 23/10; 12/5; ; ; 12/5; 5/2; 5/2; 13/5; 5/2; ; 5/2; 13/5; ; 13/5; ; ; 2; ; 
META; english/fa-cup/stourbridge-v-whitehawk; 2016-11-11 00:23:44 GMT+2; 2016-11-14 19:45; e70300-dr003
Whitehawk; 6/4; ; ; 6/4; 6/4; 7/5; 29/20; 6/4; 6/4; ; 6/4; 6/4; ; ; 7/5; 17/11; 16/11; 6/4; 6/4; 6/4; 16/11; 6/4; ; 6/4; ; ; 1; ; 
Stourbridge; 8/5; ; ; 17/10; 7/4; 6/4; 8/5; 17/10; 13/8; ; 8/5; 6/4; ; ; 17/10; 8/5; 17/11; 8/5; 8/5; 8/5; 17/11; 24/13; ; 8/5; ; ; 11/10; ; 
Draw; 13/5; ; ; 5/2; 13/5; 5/2; 5/2; 5/2; 5/2; ; 23/10; 12/5; ; ; 12/5; 5/2; 5/2; 13/5; 5/2; 13/5; 5/2; 13/5; ; 13/5; ; ; 2; ; 
META; english/fa-cup/stourbridge-v-whitehawk; 2016-11-11 04:23:39 GMT+2; 2016-11-14 19:45; e70300-dr003
Whitehawk; 6/4; ; ; 6/4; 6/4; 7/5; 29/20; 6/4; 6/4; ; 6/4; 6/4; ; ; 7/5; 17/11; 16/11; 6/4; 6/4; ; 16/11; 6/4; ; 6/4; ; ; 20/21; ; 
Stourbridge; 8/5; ; ; 17/10; 7/4; 6/4; 8/5; 17/10; 13/8; ; 8/5; 6/4; ; ; 17/10; 8/5; 17/11; 8/5; 8/5; ; 17/11; 24/13; ; 8/5; ; ; 21/20; ; 
Draw; 13/5; ; ; 5/2; 13/5; 5/2; 5/2; 5/2; 5/2; ; 23/10; 12/5; ; ; 12/5; 5/2; 5/2; 13/5; 5/2; ; 5/2; 13/5; ; 13/5; ; ; 2; ; 
META; english/fa-cup/stourbridge-v-whitehawk; 2016-11-11 08:23:39 GMT+2; 2016-11-14 19:45; e70300-dr003
Whitehawk; 6/4; ; ; 6/4; 6/4; 7/5; 29/20; 6/4; 6/4; ; 6/4; 6/4; ; ; 7/5; 17/11; 16/11; 6/4; 6/4; ; 16/11; 6/4; ; 6/4; ; ; 20/21; ; 
Stourbridge; 8/5; ; ; 17/10; 7/4; 6/4; 8/5; 17/10; 13/8; ; 8/5; 6/4; ; ; 17/10; 8/5; 17/11; 8/5; 8/5; ; 17/11; 24/13; ; 8/5; ; ; 21/20; ; 
Draw; 13/5; ; ; 5/2; 13/5; 5/2; 5/2; 5/2; 5/2; ; 23/10; 12/5; ; ; 12/5; 5/2; 5/2; 13/5; 5/2; ; 5/2; 13/5; ; 13/5; ; ; 2; ; 
META; english/fa-cup/stourbridge-v-whitehawk; 2016-11-11 12:26:26 GMT+2; 2016-11-14 19:45; e70300-dr003
Whitehawk; 6/4; ; ; 6/4; 6/4; 7/5; 29/20; 6/4; 6/4; ; 6/4; 6/4; ; ; 7/5; 17/11; 16/11; 6/4; 6/4; 6/4; 16/11; 6/4; ; 6/4; ; ; 20/21; ; 
Stourbridge; 8/5; ; ; 17/10; 7/4; 6/4; 8/5; 17/10; 13/8; ; 8/5; 6/4; ; ; 17/10; 8/5; 17/11; 8/5; 8/5; 8/5; 17/11; 24/13; ; 8/5; ; ; 21/20; ; 
Draw; 13/5; ; ; 5/2; 13/5; 5/2; 5/2; 5/2; 13/5; ; 23/10; 12/5; ; ; 12/5; 5/2; 5/2; 13/5; 5/2; 13/5; 5/2; 13/5; ; 13/5; ; ; 2; ; 
META; english/fa-cup/stourbridge-v-whitehawk; 2016-11-11 16:26:05 GMT+2; 2016-11-14 19:45; e70300-dr003
Whitehawk; 6/4; 3/2; ; 6/4; 6/4; 7/5; 29/20; 6/4; 6/4; ; 6/4; 6/4; ; ; 7/5; 17/11; 16/11; 6/4; 6/4; 6/4; 16/11; 6/4; ; ; ; ; 20/21; ; 
Stourbridge; 8/5; 13/8; ; 17/10; 7/4; 6/4; 8/5; 17/10; 13/8; ; 8/5; 6/4; ; ; 17/10; 8/5; 17/11; 8/5; 8/5; 8/5; 17/11; 24/13; ; ; ; ; 21/20; ; 
Draw; 13/5; 5/2; ; 5/2; 13/5; 5/2; 5/2; 5/2; 13/5; ; 23/10; 12/5; ; ; 12/5; 5/2; 5/2; 13/5; 5/2; 13/5; 5/2; 13/5; ; ; ; ; 2; ; 
META; english/fa-cup/stourbridge-v-whitehawk; 2016-11-11 20:27:40 GMT+2; 2016-11-14 19:45; e70300-dr003
Whitehawk; 6/4; 6/4; ; 6/4; 6/4; 7/5; 29/20; 6/4; 6/4; ; 6/4; 6/4; ; ; 6/4; 17/11; 16/11; 6/4; 6/4; ; 16/11; 6/4; ; ; ; ; 20/21; ; 
Stourbridge; 8/5; 17/10; ; 17/10; 7/4; 6/4; 8/5; 17/10; 13/8; ; 8/5; 6/4; ; ; 8/5; 8/5; 17/11; 8/5; 8/5; ; 17/11; 24/13; ; ; ; ; 21/20; ; 
Draw; 13/5; 12/5; ; 5/2; 13/5; 5/2; 5/2; 5/2; 13/5; ; 23/10; 12/5; ; ; 5/2; 5/2; 27/11; 13/5; 5/2; ; 27/11; 13/5; ; ; ; ; 2; ; 
META; english/fa-cup/stourbridge-v-whitehawk; 2016-11-12 00:25:15 GMT+2; 2016-11-14 19:45; e70300-dr003
Whitehawk; 6/4; 6/4; ; 6/4; 6/4; 7/5; 29/20; 6/4; 6/4; ; 6/4; 6/4; ; ; 6/4; 17/11; 6/4; 6/4; 6/4; 6/4; 6/4; 6/4; ; 6/4; ; ; 20/21; ; 
Stourbridge; 8/5; 17/10; ; 17/10; 7/4; 6/4; 8/5; 17/10; 13/8; ; 8/5; 6/4; ; ; 8/5; 8/5; 8/5; 8/5; 8/5; 8/5; 8/5; 24/13; ; 8/5; ; ; 21/20; ; 
Draw; 13/5; 12/5; ; 5/2; 13/5; 5/2; 5/2; 5/2; 13/5; ; 23/10; 12/5; ; ; 5/2; 5/2; 5/2; 13/5; 5/2; 13/5; 5/2; 13/5; ; 13/5; ; ; 2; ; 
META; english/fa-cup/stourbridge-v-whitehawk; 2016-11-12 04:25:20 GMT+2; 2016-11-14 19:45; e70300-dr003
Whitehawk; 6/4; 6/4; ; 6/4; 6/4; 7/5; 29/20; 6/4; 6/4; ; 6/4; 6/4; ; ; 6/4; 17/11; 6/4; 6/4; 6/4; 6/4; 6/4; 6/4; ; 6/4; ; ; 20/21; ; 
Stourbridge; 8/5; 17/10; ; 17/10; 7/4; 6/4; 8/5; 17/10; 13/8; ; 8/5; 6/4; ; ; 8/5; 8/5; 17/11; 8/5; 8/5; 8/5; 17/11; 24/13; ; 8/5; ; ; 21/20; ; 
Draw; 13/5; 12/5; ; 5/2; 13/5; 5/2; 5/2; 5/2; 13/5; ; 23/10; 12/5; ; ; 5/2; 5/2; 5/2; 13/5; 5/2; 13/5; 5/2; 13/5; ; 13/5; ; ; 2; ; 
META; english/fa-cup/stourbridge-v-whitehawk; 2016-11-12 08:25:27 GMT+2; 2016-11-14 19:45; e70300-dr003
Whitehawk; 6/4; 6/4; ; 6/4; 6/4; 7/5; 29/20; 6/4; 6/4; ; 6/4; 6/4; ; ; 6/4; 17/11; 6/4; 6/4; 6/4; ; 6/4; 6/4; ; ; ; ; 1/16; ; 
Stourbridge; 8/5; 17/10; ; 17/10; 7/4; 6/4; 8/5; 17/10; 13/8; ; 8/5; 6/4; ; ; 8/5; 8/5; 17/11; 8/5; 8/5; ; 17/11; 24/13; ; ; ; ; 1/16; ; 
Draw; 13/5; 12/5; ; 5/2; 13/5; 5/2; 5/2; 5/2; 13/5; ; 23/10; 12/5; ; ; 5/2; 5/2; 5/2; 13/5; 5/2; ; 5/2; 13/5; ; ; ; ; 1/8; ; 
META; english/fa-cup/stourbridge-v-whitehawk; 2016-11-12 12:28:49 GMT+2; 2016-11-14 19:45; e70300-dr003
Whitehawk; 6/4; 6/4; ; 6/4; 6/4; 7/5; 29/20; 6/4; 6/4; ; 6/4; 6/4; ; ; 6/4; 17/11; 6/4; 6/4; 6/4; 6/4; 16/11; 6/4; ; 6/4; 6/4; ; 20/21; ; 
Stourbridge; 8/5; 17/10; ; 17/10; 7/4; 6/4; 13/8; 17/10; 13/8; ; 8/5; 6/4; ; ; 8/5; 8/5; 8/5; 8/5; 8/5; 8/5; 17/11; 24/13; ; 8/5; 8/5; ; 21/20; ; 
Draw; 13/5; 12/5; ; 5/2; 13/5; 5/2; 12/5; 5/2; 13/5; ; 23/10; 12/5; ; ; 5/2; 5/2; 5/2; 13/5; 5/2; 13/5; 28/11; 13/5; ; 13/5; 13/5; ; 21/10; ; 
META; english/fa-cup/stourbridge-v-whitehawk; 2016-11-12 16:28:47 GMT+2; 2016-11-14 19:45; e70300-dr003
Whitehawk; 6/4; 6/4; 31/20; 6/4; 6/4; 7/5; 29/20; 6/4; 6/4; ; 6/4; 6/4; 29/20; ; 6/4; 17/11; 6/4; 6/4; 6/4; 6/4; 6/4; 6/4; ; 6/4; 6/4; ; 20/21; ; 
Stourbridge; 8/5; 17/10; 33/20; 17/10; 7/4; 6/4; 13/8; 17/10; 13/8; ; 8/5; 6/4; 8/5; ; 8/5; 8/5; 8/5; 8/5; 8/5; 8/5; 8/5; 24/13; ; 8/5; 8/5; ; 21/20; ; 
Draw; 13/5; 12/5; 12/5; 5/2; 13/5; 5/2; 12/5; 5/2; 13/5; ; 23/10; 12/5; 51/20; ; 5/2; 5/2; 27/11; 13/5; 5/2; 13/5; 27/11; 13/5; ; 13/5; 13/5; ; 2/9; ; 
META; english/fa-cup/stourbridge-v-whitehawk; 2016-11-12 20:25:03 GMT+2; 2016-11-14 19:45; e70300-dr003
Whitehawk; 6/4; 6/4; 31/20; 6/4; 6/4; 7/5; 29/20; 6/4; 6/4; ; 6/4; 6/4; 29/20; 29/20; 6/4; 17/11; 6/4; 6/4; 6/4; 6/4; 6/4; 6/4; ; 6/4; 6/4; ; 11/8; ; 
Stourbridge; 8/5; 17/10; 33/20; 17/10; 7/4; 6/4; 13/8; 17/10; 13/8; ; 8/5; 6/4; 8/5; 8/5; 8/5; 8/5; 8/5; 8/5; 8/5; 8/5; 8/5; 24/13; ; 8/5; 8/5; ; 6/4; ; 
Draw; 13/5; 12/5; 12/5; 5/2; 13/5; 5/2; 12/5; 5/2; 13/5; ; 23/10; 12/5; 51/20; 12/5; 5/2; 5/2; 5/2; 13/5; 5/2; 13/5; 5/2; 13/5; ; 13/5; 13/5; ; 9/4; ; 
META; english/fa-cup/stourbridge-v-whitehawk; 2016-11-13 00:24:59 GMT+2; 2016-11-14 19:45; e70300-dr003
Whitehawk; 6/4; 6/4; 31/20; 6/4; 6/4; 7/5; 29/20; 6/4; 6/4; ; 13/10; 6/4; 29/20; 29/20; 6/4; 6/4; 16/11; 6/4; 6/4; 6/4; 16/11; 6/4; ; 6/4; 6/4; ; 11/8; ; 
Stourbridge; 8/5; 17/10; 33/20; 17/10; 7/4; 6/4; 13/8; 17/10; 13/8; ; 6/4; 6/4; 8/5; 8/5; 8/5; 8/5; 8/5; 8/5; 8/5; 8/5; 8/5; 24/13; ; 8/5; 8/5; ; 6/4; ; 
Draw; 13/5; 12/5; 12/5; 5/2; 13/5; 5/2; 12/5; 5/2; 13/5; ; 12/5; 12/5; 51/20; 12/5; 5/2; 13/5; 5/2; 13/5; 5/2; 13/5; 5/2; 13/5; ; 13/5; 13/5; ; 11/5; ; 
META; english/fa-cup/stourbridge-v-whitehawk; 2016-11-13 00:57:19 GMT+2; 2016-11-14 19:45; e70300-dr003
Whitehawk; 6/4; 6/4; 31/20; 6/4; 6/4; 7/5; 29/20; 6/4; 6/4; ; 13/10; 6/4; 29/20; 29/20; 6/4; 6/4; 16/11; 6/4; 6/4; 6/4; 16/11; 6/4; ; ; 6/4; ; 11/8; ; 
Stourbridge; 8/5; 17/10; 33/20; 17/10; 7/4; 6/4; 13/8; 17/10; 13/8; ; 6/4; 6/4; 8/5; 8/5; 8/5; 8/5; 8/5; 8/5; 8/5; 8/5; 8/5; 24/13; ; ; 8/5; ; 6/4; ; 
Draw; 13/5; 12/5; 12/5; 5/2; 13/5; 5/2; 12/5; 5/2; 13/5; ; 12/5; 12/5; 51/20; 12/5; 5/2; 13/5; 5/2; 13/5; 5/2; 13/5; 5/2; 13/5; ; ; 13/5; ; 11/5; ; 
META; english/fa-cup/stourbridge-v-whitehawk; 2016-11-13 01:46:03 GMT+2; 2016-11-14 19:45; e70300-dr003
Whitehawk; 6/4; 6/4; 31/20; 6/4; 6/4; 7/5; 29/20; 6/4; 6/4; ; 13/10; 6/4; 29/20; 29/20; 6/4; 6/4; 16/11; 6/4; 6/4; 6/4; 16/11; 6/4; ; 6/4; 6/4; ; 11/8; ; 
Stourbridge; 8/5; 17/10; 33/20; 17/10; 7/4; 6/4; 13/8; 17/10; 13/8; ; 6/4; 6/4; 8/5; 8/5; 8/5; 8/5; 8/5; 8/5; 8/5; 8/5; 8/5; 24/13; ; 8/5; 8/5; ; 6/4; ; 
Draw; 13/5; 12/5; 12/5; 5/2; 13/5; 5/2; 12/5; 5/2; 13/5; ; 12/5; 12/5; 51/20; 12/5; 5/2; 13/5; 5/2; 13/5; 5/2; 13/5; 5/2; 13/5; ; 13/5; 13/5; ; 11/5; ; 
META; english/fa-cup/stourbridge-v-whitehawk; 2016-11-13 03:45:54 GMT+2; 2016-11-14 19:45; e70300-dr003
Whitehawk; 6/4; 6/4; 31/20; 6/4; 6/4; 7/5; 29/20; 6/4; 6/4; ; 13/10; 6/4; 29/20; 6/4; 6/4; 6/4; 6/4; 6/4; 6/4; 6/4; 6/4; 6/4; ; 6/4; 6/4; ; 7/5; ; 
Stourbridge; 8/5; 17/10; 33/20; 17/10; 7/4; 6/4; 13/8; 17/10; 13/8; ; 6/4; 6/4; 8/5; 8/5; 8/5; 8/5; 17/11; 8/5; 8/5; 8/5; 17/11; 24/13; ; 8/5; 8/5; ; 6/4; ; 
Draw; 13/5; 12/5; 12/5; 5/2; 13/5; 5/2; 12/5; 5/2; 13/5; ; 12/5; 12/5; 51/20; 12/5; 5/2; 13/5; 5/2; 13/5; 5/2; 13/5; 5/2; 13/5; ; 13/5; 13/5; ; 11/5; ; 
META; english/fa-cup/stourbridge-v-whitehawk; 2016-11-13 04:23:56 GMT+2; 2016-11-14 19:45; e70300-dr003
Whitehawk; 6/4; 6/4; 31/20; 6/4; 6/4; 7/5; 29/20; 6/4; 6/4; ; 13/10; 6/4; 29/20; 6/4; 6/4; 6/4; 6/4; 6/4; 6/4; 6/4; 6/4; 6/4; ; 6/4; 6/4; ; 7/5; ; 
Stourbridge; 8/5; 17/10; 33/20; 17/10; 7/4; 6/4; 13/8; 17/10; 13/8; ; 6/4; 6/4; 8/5; 8/5; 8/5; 8/5; 17/11; 8/5; 8/5; 8/5; 17/11; 24/13; ; 8/5; 8/5; ; 6/4; ; 
Draw; 13/5; 12/5; 12/5; 5/2; 13/5; 5/2; 12/5; 5/2; 13/5; ; 12/5; 12/5; 51/20; 12/5; 5/2; 13/5; 5/2; 13/5; 5/2; 13/5; 5/2; 13/5; ; 13/5; 13/5; ; 11/5; ; 
