META; english/fa-cup/oxford-v-macclesfield; 2016-12-05 20:23:25 GMT+2; 2016-12-13 19:45; e70300-dr003
Macclesfield; 11/2; ; 5; 5; 13/2; 5; 5; ; 21/4; 19/4; 19/4; ; 5; ; 5; ; 47/10; 11/2; ; 11/2; 47/10; 11/2; ; 11/2; ; ; ; ; 
META; english/fa-cup/oxford-v-macclesfield; 2016-12-07 16:23:31 GMT+2; 2016-12-13 19:45; e70300-dr003
Oxford; 1/2; ; 4/7; 4/7; 8/15; 4/7; 8/15; ; 4/7; 4/7; 8/15; 6/10; 8/15; ; 8/15; ; 1/2; 1/2; ; 1/2; 1/2; 11/20; 8/15; 1/2; ; ; ; ; 
Draw; 31/10; ; 29/10; 14/5; 16/5; 3; 31/10; ; 3; 3; 14/5; 3; 3; ; 3; ; 37/13; 41/13; ; 3; 37/13; 17/5; 3; 41/13; ; ; ; ; 
Macclesfield; 11/2; ; 5; 5; 11/2; 5; 5; ; 5; 5; 19/4; 9/2; 5; ; 5; ; 19/4; 11/2; ; 11/2; 19/4; 11/2; 22/5; 11/2; ; ; ; ; 
META; english/fa-cup/oxford-v-macclesfield; 2016-12-07 20:23:25 GMT+2; 2016-12-13 19:45; e70300-dr003
Oxford; 1/2; ; 4/7; 4/7; 8/15; 4/7; 8/15; ; 4/7; 4/7; 4/7; 6/10; 8/15; ; 8/15; ; 1/2; 1/2; ; 1/2; 1/2; 11/20; 8/15; 1/2; ; ; ; ; 
Draw; 31/10; ; 29/10; 14/5; 16/5; 3; 31/10; ; 3; 3; 3; 3; 3; ; 3; ; 37/13; 41/13; ; 3; 37/13; 17/5; 3; 41/13; ; ; ; ; 
Macclesfield; 11/2; ; 5; 5; 11/2; 5; 5; ; 5; 5; 5; 9/2; 5; ; 5; ; 19/4; 11/2; ; 11/2; 19/4; 11/2; 22/5; 11/2; ; ; ; ; 
META; english/fa-cup/oxford-v-macclesfield; 2016-12-08 00:22:27 GMT+2; 2016-12-13 19:45; e70300-dr003
Oxford; 1/2; ; 4/7; 4/7; 8/15; 4/7; 8/15; ; 4/7; 4/7; 4/7; 6/10; 8/15; ; 8/15; 4/7; 1/2; 1/2; ; 1/2; 1/2; 11/20; 8/15; 1/2; ; ; ; ; 
Draw; 31/10; ; 29/10; 14/5; 16/5; 3; 31/10; ; 3; 3; 3; 3; 3; ; 3; 3; 37/13; 41/13; ; 3; 37/13; 17/5; 3; 41/13; ; ; ; ; 
Macclesfield; 11/2; ; 5; 5; 11/2; 5; 5; ; 5; 5; 5; 9/2; 5; ; 5; 5; 19/4; 11/2; ; 11/2; 19/4; 11/2; 22/5; 11/2; ; ; ; ; 
META; english/fa-cup/oxford-v-macclesfield; 2016-12-08 04:22:37 GMT+2; 2016-12-13 19:45; e70300-dr003
Oxford; 1/2; ; 4/7; 4/7; 8/15; 4/7; 8/15; ; 4/7; 4/7; 4/7; 6/10; 8/15; ; 8/15; 4/7; 1/2; 1/2; ; 1/2; 1/2; 11/20; 8/15; 1/2; ; ; ; ; 
Draw; 31/10; ; 29/10; 14/5; 16/5; 3; 31/10; ; 3; 3; 3; 3; 3; ; 3; 3; 37/13; 41/13; ; 3; 37/13; 17/5; 3; 41/13; ; ; ; ; 
Macclesfield; 11/2; ; 5; 5; 11/2; 5; 5; ; 5; 5; 5; 9/2; 5; ; 5; 5; 19/4; 11/2; ; 11/2; 19/4; 11/2; 22/5; 11/2; ; ; ; ; 
META; english/fa-cup/oxford-v-macclesfield; 2016-12-08 08:22:19 GMT+2; 2016-12-13 19:45; e70300-dr003
Oxford; 1/2; ; 4/7; 4/7; 8/15; 4/7; 8/15; ; 4/7; 4/7; 4/7; 6/10; 8/15; ; 8/15; 4/7; 1/2; 1/2; ; 1/2; 1/2; 11/20; 8/15; 1/2; ; ; ; ; 
Draw; 31/10; ; 29/10; 14/5; 16/5; 3; 31/10; ; 3; 3; 3; 3; 3; ; 3; 3; 37/13; 41/13; ; 3; 37/13; 17/5; 3; 41/13; ; ; ; ; 
Macclesfield; 11/2; ; 5; 5; 11/2; 5; 5; ; 5; 5; 5; 9/2; 5; ; 5; 5; 19/4; 11/2; ; 11/2; 19/4; 11/2; 22/5; 11/2; ; ; ; ; 
META; english/fa-cup/oxford-v-macclesfield; 2016-12-08 12:23:12 GMT+2; 2016-12-13 19:45; e70300-dr003
Oxford; 1/2; ; 4/7; 4/7; 8/15; 4/7; 8/15; ; 4/7; 4/7; 4/7; 6/10; 8/15; ; 8/15; 4/7; 1/2; 1/2; ; 1/2; 1/2; 11/20; 8/15; 1/2; ; ; ; ; 
Draw; 31/10; ; 29/10; 14/5; 16/5; 3; 31/10; ; 3; 3; 3; 3; 3; ; 3; 3; 37/13; 41/13; ; 3; 37/13; 17/5; 3; 41/13; ; ; ; ; 
Macclesfield; 11/2; ; 5; 5; 11/2; 5; 5; ; 5; 5; 5; 9/2; 5; ; 5; 5; 47/10; 11/2; ; 11/2; 47/10; 11/2; 22/5; 11/2; ; ; ; ; 
META; english/fa-cup/oxford-v-macclesfield; 2016-12-08 16:23:52 GMT+2; 2016-12-13 19:45; e70300-dr003
Oxford; 1/2; 8/15; 4/7; 4/7; 8/15; 4/7; 8/15; ; 4/7; 4/7; 4/7; 6/10; 8/15; ; 8/15; 4/7; 1/2; 1/2; ; 1/2; 1/2; 11/20; 8/15; 1/2; ; ; ; ; 
Draw; 31/10; 3; 29/10; 14/5; 16/5; 3; 31/10; ; 3; 3; 3; 3; 3; ; 3; 3; 37/13; 41/13; ; 3; 37/13; 17/5; 3; 41/13; ; ; ; ; 
Macclesfield; 11/2; 5; 5; 5; 11/2; 5; 5; ; 5; 19/4; 5; 9/2; 5; ; 5; 5; 47/10; 11/2; ; 11/2; 47/10; 11/2; 22/5; 11/2; ; ; ; ; 
META; english/fa-cup/oxford-v-macclesfield; 2016-12-08 20:23:46 GMT+2; 2016-12-13 19:45; e70300-dr003
Oxford; 1/2; 8/15; 4/7; 4/7; 8/15; ; 8/15; ; 4/7; 4/7; 4/7; 6/10; 8/15; ; 8/15; 4/7; 1/2; 1/2; ; 1/2; 1/2; 11/20; 8/15; 1/2; ; ; ; ; 
Draw; 31/10; 3; 29/10; 14/5; 16/5; ; 31/10; ; 3; 3; 3; 3; 3; ; 3; 3; 37/13; 41/13; ; 3; 37/13; 17/5; 3; 41/13; ; ; ; ; 
Macclesfield; 11/2; 5; 5; 5; 11/2; ; 5; ; 5; 19/4; 5; 9/2; 5; ; 5; 5; 47/10; 11/2; ; 11/2; 47/10; 11/2; 22/5; 11/2; ; ; ; ; 
META; english/fa-cup/oxford-v-macclesfield; 2016-12-09 00:23:26 GMT+2; 2016-12-13 19:45; e70300-dr003
Oxford; 1/2; 8/15; 4/7; 4/7; 8/15; ; 8/15; ; 4/7; 4/7; 4/7; 6/10; 8/15; ; 8/15; 4/7; 18/35; 1/2; ; 1/2; 18/35; 11/20; 8/15; 1/2; ; ; ; ; 
Draw; 31/10; 3; 29/10; 14/5; 16/5; ; 31/10; ; 3; 3; 3; 3; 3; ; 3; 3; 29/10; 41/13; ; 3; 29/10; 17/5; 3; 41/13; ; ; ; ; 
Macclesfield; 11/2; 5; 5; 5; 11/2; ; 5; ; 5; 19/4; 5; 9/2; 5; ; 5; 5; 24/5; 11/2; ; 11/2; 24/5; 11/2; 22/5; 11/2; ; ; ; ; 
META; english/fa-cup/oxford-v-macclesfield; 2016-12-09 04:21:10 GMT+2; 2016-12-13 19:45; e70300-dr003
Oxford; 1/2; 4/7; 4/7; 4/7; 8/15; ; 8/15; ; 4/7; 4/7; 4/7; 6/10; 8/15; ; 8/15; 4/7; 18/35; 1/2; 1/2; 1/2; 18/35; 11/20; 8/15; 1/2; ; ; ; ; 
Draw; 31/10; 3; 29/10; 14/5; 16/5; ; 31/10; ; 3; 3; 3; 3; 3; ; 3; 3; 29/10; 41/13; 31/10; 3; 29/10; 17/5; 3; 41/13; ; ; ; ; 
Macclesfield; 11/2; 19/4; 5; 5; 11/2; ; 5; ; 5; 19/4; 5; 9/2; 5; ; 5; 5; 24/5; 11/2; 21/4; 11/2; 24/5; 11/2; 22/5; 11/2; ; ; ; ; 
META; english/fa-cup/oxford-v-macclesfield; 2016-12-09 08:21:11 GMT+2; 2016-12-13 19:45; e70300-dr003
Oxford; 1/2; 4/7; 4/7; 4/7; 8/15; ; 8/15; ; 4/7; 4/7; 4/7; 6/10; 8/15; ; 8/15; 4/7; 18/35; 1/2; 1/2; 1/2; 18/35; 11/20; 8/15; 1/2; ; ; ; ; 
Draw; 31/10; 3; 29/10; 14/5; 16/5; ; 31/10; ; 3; 3; 3; 3; 3; ; 3; 3; 29/10; 41/13; 31/10; 3; 29/10; 17/5; 3; 41/13; ; ; ; ; 
Macclesfield; 11/2; 19/4; 5; 5; 11/2; ; 5; ; 5; 19/4; 5; 9/2; 5; ; 5; 5; 19/4; 11/2; 21/4; 11/2; 19/4; 11/2; 22/5; 11/2; ; ; ; ; 
META; english/fa-cup/oxford-v-macclesfield; 2016-12-09 12:22:51 GMT+2; 2016-12-13 19:45; e70300-dr003
Oxford; 1/2; 4/7; 4/7; 4/7; 8/15; ; 8/15; ; 4/7; 4/7; 4/7; 6/10; 8/15; ; 8/15; 4/7; 18/35; 1/2; 1/2; 1/2; 18/35; 11/20; 8/15; 1/2; ; ; ; ; 
Draw; 31/10; 3; 29/10; 14/5; 16/5; ; 31/10; ; 3; 3; 3; 3; 3; ; 3; 3; 29/10; 41/13; 31/10; 3; 29/10; 17/5; 3; 41/13; ; ; ; ; 
Macclesfield; 11/2; 19/4; 5; 5; 11/2; ; 5; ; 5; 19/4; 5; 9/2; 5; ; 5; 5; 24/5; 11/2; 21/4; 11/2; 24/5; 11/2; 22/5; 11/2; ; ; ; ; 
META; english/fa-cup/oxford-v-macclesfield; 2016-12-09 16:23:29 GMT+2; 2016-12-13 19:45; e70300-dr003
Oxford; 1/2; 4/7; 4/7; 4/7; 8/15; ; 8/15; ; 4/7; 4/7; 4/7; 6/10; 8/15; ; 8/15; 4/7; 18/35; 1/2; 1/2; 1/2; 18/35; 11/20; 8/15; 1/2; ; ; ; 1/2; 
Draw; 31/10; 3; 29/10; 14/5; 16/5; ; 31/10; ; 3; 3; 3; 3; 3; ; 3; 3; 29/10; 41/13; 31/10; 3; 29/10; 17/5; 3; 41/13; ; ; ; 12/5; 
Macclesfield; 11/2; 19/4; 5; 5; 11/2; ; 5; ; 5; 19/4; 5; 9/2; 5; ; 5; 5; 24/5; 11/2; 21/4; 11/2; 24/5; 11/2; 22/5; 11/2; ; ; ; 23/5; 
META; english/fa-cup/oxford-v-macclesfield; 2016-12-09 20:26:03 GMT+2; 2016-12-13 19:45; e70300-dr003
Oxford; 1/2; 4/7; 4/7; 4/7; 8/15; ; 8/15; ; 4/7; 4/7; 4/7; 6/10; 8/15; ; 8/15; 4/7; 8/15; 1/2; 1/2; 1/2; 8/15; 11/20; 8/15; 1/2; ; ; ; 1/2; 
Draw; 31/10; 3; 29/10; 14/5; 16/5; ; 31/10; ; 3; 3; 3; 3; 3; ; 3; 3; 29/10; 41/13; 31/10; 3; 29/10; 17/5; 3; 41/13; ; ; ; 12/5; 
Macclesfield; 11/2; 19/4; 5; 5; 11/2; ; 5; ; 5; 19/4; 5; 9/2; 5; ; 5; 5; 19/4; 11/2; 21/4; 11/2; 19/4; 11/2; 22/5; 11/2; ; ; ; 23/5; 
META; english/fa-cup/oxford-v-macclesfield; 2016-12-10 00:22:16 GMT+2; 2016-12-13 19:45; e70300-dr003
Oxford; 1/2; 4/7; 4/7; 4/7; 8/15; ; 8/15; ; 4/7; 4/7; 4/7; 6/10; 8/15; ; 8/15; 4/7; 8/15; 1/2; 1/2; 1/2; 8/15; 11/20; 8/15; 1/2; ; ; ; 1/2; 
Draw; 31/10; 3; 29/10; 14/5; 16/5; ; 31/10; ; 3; 3; 3; 3; 3; ; 3; 3; 29/10; 41/13; 31/10; 3; 29/10; 17/5; 3; 41/13; ; ; ; 12/5; 
Macclesfield; 11/2; 19/4; 5; 5; 11/2; ; 5; ; 5; 19/4; 5; 9/2; 5; ; 5; 5; 19/4; 11/2; 21/4; 11/2; 19/4; 11/2; 22/5; 11/2; ; ; ; 23/5; 
META; english/fa-cup/oxford-v-macclesfield; 2016-12-10 04:22:21 GMT+2; 2016-12-13 19:45; e70300-dr003
Oxford; 1/2; 4/7; 4/7; 4/7; 8/15; ; 8/15; ; 4/7; 4/7; 4/7; 6/10; 8/15; ; 8/15; 4/7; 8/15; 1/2; 1/2; 1/2; 8/15; 11/20; 8/15; 1/2; ; ; ; 1/2; 
Draw; 31/10; 3; 29/10; 14/5; 16/5; ; 31/10; ; 3; 3; 3; 3; 3; ; 3; 3; 29/10; 41/13; 31/10; 3; 29/10; 17/5; 3; 41/13; ; ; ; 12/5; 
Macclesfield; 11/2; 19/4; 5; 5; 11/2; ; 5; ; 5; 19/4; 5; 9/2; 5; ; 5; 5; 47/10; 11/2; 21/4; 11/2; 47/10; 11/2; 22/5; 11/2; ; ; ; 23/5; 
META; english/fa-cup/oxford-v-macclesfield; 2016-12-10 08:22:37 GMT+2; 2016-12-13 19:45; e70300-dr003
Oxford; 1/2; 4/7; 4/7; 4/7; 8/15; ; 8/15; ; 4/7; 4/7; 4/7; 6/10; ; ; 8/15; 4/7; 8/15; 1/2; 1/2; 1/2; 8/15; 11/20; 8/15; 1/2; ; ; ; 1/2; 
Draw; 31/10; 3; 29/10; 14/5; 16/5; ; 31/10; ; 3; 3; 3; 3; ; ; 3; 3; 29/10; 41/13; 31/10; 3; 29/10; 17/5; 3; 41/13; ; ; ; 12/5; 
Macclesfield; 11/2; 19/4; 5; 5; 11/2; ; 5; ; 5; 19/4; 5; 9/2; ; ; 5; 5; 47/10; 11/2; 21/4; 11/2; 47/10; 11/2; 22/5; 11/2; ; ; ; 23/5; 
META; english/fa-cup/oxford-v-macclesfield; 2016-12-10 12:25:27 GMT+2; 2016-12-13 19:45; e70300-dr003
Oxford; 1/2; 4/7; 4/7; 4/7; 8/15; ; 8/15; ; 4/7; 4/7; 4/7; 6/10; 8/15; ; 8/15; 4/7; 8/15; 1/2; 1/2; 1/2; 8/15; 11/20; 8/15; 1/2; ; ; ; 1/2; 
Draw; 31/10; 3; 29/10; 14/5; 16/5; 16/5; 31/10; ; 3; 3; 3; 3; 3; ; 3; 3; 56/19; 41/13; 31/10; 3; 56/19; 17/5; 3; 41/13; ; ; ; 11/4; 
Macclesfield; 11/2; 19/4; 5; 5; 11/2; ; 5; ; 5; 19/4; 5; 9/2; 5; ; 5; 5; 47/10; 11/2; 21/4; 11/2; 47/10; 11/2; 22/5; 11/2; ; ; ; 4; 
META; english/fa-cup/oxford-v-macclesfield; 2016-12-10 16:23:19 GMT+2; 2016-12-13 19:45; e70300-dr003
Oxford; 1/2; 4/7; 4/7; 4/7; 8/15; ; 8/15; 1/2; 4/7; 4/7; 4/7; 6/10; 8/15; ; 8/15; 4/7; 8/15; 1/2; 1/2; 1/2; 8/15; 11/20; 8/15; 1/2; 8/15; ; ; 1/2; 
Draw; 31/10; 3; 29/10; 14/5; 16/5; 16/5; 31/10; 3; 3; 3; 3; 3; 3; ; 3; 3; 56/19; 41/13; 31/10; 3; 56/19; 17/5; 3; 41/13; 3; ; ; 11/4; 
Macclesfield; 11/2; 19/4; 5; 5; 11/2; ; 5; 9/2; 5; 19/4; 5; 9/2; 5; ; 5; 5; 47/10; 11/2; 21/4; 11/2; 47/10; 11/2; 22/5; 11/2; 5; ; ; 4; 
META; english/fa-cup/oxford-v-macclesfield; 2016-12-10 20:25:01 GMT+2; 2016-12-13 19:45; e70300-dr003
Oxford; 1/2; 4/7; 4/7; 4/7; 8/15; ; 8/15; 1/2; 4/7; 4/7; 4/7; 6/10; 8/15; ; 8/15; 4/7; 8/15; 1/2; 1/2; 1/2; 8/15; 11/20; 8/15; 1/2; 8/15; ; ; 1/2; 
Draw; 31/10; 3; 29/10; 14/5; 16/5; 16/5; 31/10; 3; 3; 3; 3; 3; 3; ; 3; 3; 56/19; 41/13; 31/10; 3; 56/19; 17/5; 3; 41/13; 3; ; ; 11/4; 
Macclesfield; 11/2; 19/4; 5; 5; 11/2; ; 5; 9/2; 5; 19/4; 5; 9/2; 5; ; 5; 5; 47/10; 11/2; 21/4; 11/2; 47/10; 11/2; 22/5; 11/2; 5; ; ; 4; 
META; english/fa-cup/oxford-v-macclesfield; 2016-12-11 00:23:07 GMT+2; 2016-12-13 19:45; e70300-dr003
Oxford; 1/2; 4/7; 4/7; 4/7; 8/15; ; 8/15; 1/2; 4/7; 4/7; 4/7; 6/10; 8/15; ; 8/15; 4/7; 8/15; 1/2; 1/2; 1/2; 8/15; 11/20; 8/15; 1/2; 8/15; ; ; 1/2; 
Draw; 31/10; 3; 29/10; 14/5; 3; 16/5; 31/10; 3; 3; 3; 3; 3; 3; ; 3; 3; 3; 41/13; 31/10; 3; 3; 17/5; 3; 41/13; 3; ; ; 11/4; 
Macclesfield; 11/2; 19/4; 5; 5; 5; ; 5; 9/2; 5; 19/4; 5; 9/2; 5; ; 5; 5; 63/13; 11/2; 21/4; 11/2; 63/13; 11/2; 22/5; 11/2; 5; ; ; 4; 
META; english/fa-cup/oxford-v-macclesfield; 2016-12-11 04:21:48 GMT+2; 2016-12-13 19:45; e70300-dr003
Oxford; 1/2; 4/7; 4/7; 4/7; 8/15; ; 8/15; 1/2; 4/7; 4/7; 4/7; 6/10; 8/15; ; 8/15; 4/7; 8/15; 1/2; 1/2; 1/2; 8/15; 11/20; 8/15; 1/2; 8/15; ; ; 1/2; 
Draw; 31/10; 3; 29/10; 14/5; 3; 16/5; 31/10; 3; 3; 3; 3; 3; 3; ; 3; 3; 3; 41/13; 31/10; 3; 3; 17/5; 3; 41/13; 3; ; ; 11/4; 
Macclesfield; 11/2; 19/4; 5; 5; 5; ; 5; 9/2; 5; 19/4; 5; 9/2; 5; ; 5; 5; 63/13; 11/2; 21/4; 11/2; 63/13; 11/2; 22/5; 11/2; 5; ; ; 4; 
META; english/fa-cup/oxford-v-macclesfield; 2016-12-11 08:21:58 GMT+2; 2016-12-13 19:45; e70300-dr003
Oxford; 1/2; 4/7; 4/7; 4/7; 8/15; ; 8/15; 1/2; 4/7; 4/7; 4/7; 6/10; 8/15; ; 8/15; 4/7; 8/15; 1/2; 1/2; 1/2; 8/15; 11/20; 8/15; 1/2; 8/15; ; ; 1/2; 
Draw; 31/10; 3; 29/10; 14/5; 3; 16/5; 31/10; 3; 3; 3; 3; 3; 3; ; 3; 3; 3; 41/13; 31/10; 3; 3; 17/5; 3; 41/13; 3; ; ; 11/4; 
Macclesfield; 11/2; 19/4; 5; 5; 5; ; 5; 9/2; 5; 19/4; 5; 9/2; 5; ; 5; 5; 63/13; 11/2; 21/4; 11/2; 63/13; 11/2; 22/5; 11/2; 5; ; ; 4; 
META; english/fa-cup/oxford-v-macclesfield; 2016-12-11 12:22:41 GMT+2; 2016-12-13 19:45; e70300-dr003
Oxford; 1/2; 4/7; 4/7; 4/7; 8/15; ; 8/15; 1/2; 4/7; 4/7; 4/7; 6/10; 8/15; ; 8/15; 4/7; 8/15; 1/2; 1/2; 1/2; 8/15; 57/100; 8/15; 1/2; 8/15; ; ; 1/2; 
Draw; 31/10; 3; 29/10; 14/5; 3; 16/5; 31/10; 3; 3; 3; 3; 3; 3; ; 3; 3; 3; 41/13; 31/10; 3; 3; 17/5; 3; 41/13; 3; ; ; 11/4; 
Macclesfield; 11/2; 19/4; 5; 5; 5; ; 5; 9/2; 5; 19/4; 5; 9/2; 5; ; 5; 5; 63/13; 11/2; 21/4; 11/2; 63/13; 26/5; 22/5; 11/2; 5; ; ; 4; 
META; english/fa-cup/oxford-v-macclesfield; 2016-12-11 16:23:29 GMT+2; 2016-12-13 19:45; e70300-dr003
Oxford; 1/2; 4/7; 4/7; 4/7; 8/15; ; 8/15; 1/2; 4/7; 4/7; 4/7; 6/10; ; ; 8/15; 4/7; 8/15; 1/2; 1/2; 1/2; 8/15; 57/100; 8/15; 1/2; 8/15; ; ; 1/2; 
Draw; 31/10; 3; 29/10; 14/5; 3; 16/5; 31/10; 3; 3; 3; 3; 3; ; ; 3; 3; 3; 16/5; 31/10; 3; 3; 17/5; 3; 16/5; 3; ; ; 11/4; 
Macclesfield; 11/2; 19/4; 5; 5; 5; ; 5; 9/2; 5; 19/4; 5; 9/2; ; ; 5; 5; 24/5; 96/19; 21/4; 5; 24/5; 26/5; 22/5; 96/19; 5; ; ; 4; 
META; english/fa-cup/oxford-v-macclesfield; 2016-12-11 20:23:09 GMT+2; 2016-12-13 19:45; e70300-dr003
