META; english/fa-cup/bradford-pa-v-salford-city; 2016-09-10 00:25:20 GMT+3; 2016-09-17 15:00; e70300-dr003
META; english/fa-cup/bradford-pa-v-salford-city; 2016-09-11 20:25:09 GMT+3; 2016-09-17 15:00; e70300-dr003
Bradford PA; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Salford City; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/bradford-pa-v-salford-city; 2016-09-12 00:23:12 GMT+3; 2016-09-17 15:00; e70300-dr003
Bradford PA; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Salford City; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/bradford-pa-v-salford-city; 2016-09-12 04:23:51 GMT+3; 2016-09-17 15:00; e70300-dr003
Bradford PA; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Salford City; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/bradford-pa-v-salford-city; 2016-09-12 08:22:52 GMT+3; 2016-09-17 15:00; e70300-dr003
Bradford PA; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Salford City; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/bradford-pa-v-salford-city; 2016-09-12 12:24:07 GMT+3; 2016-09-17 15:00; e70300-dr003
Bradford PA; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Salford City; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/bradford-pa-v-salford-city; 2016-09-12 20:25:08 GMT+3; 2016-09-17 15:00; e70300-dr003
Bradford PA; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Salford City; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/bradford-pa-v-salford-city; 2016-09-13 04:24:16 GMT+3; 2016-09-17 15:00; e70300-dr003
Bradford PA; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Salford City; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/bradford-pa-v-salford-city; 2016-09-13 08:24:04 GMT+3; 2016-09-17 15:00; e70300-dr003
Bradford PA; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Salford City; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/bradford-pa-v-salford-city; 2016-09-13 12:25:54 GMT+3; 2016-09-17 15:00; e70300-dr003
Bradford PA; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Salford City; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/bradford-pa-v-salford-city; 2016-09-13 16:26:36 GMT+3; 2016-09-17 15:00; e70300-dr003
Bradford PA; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Salford City; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/bradford-pa-v-salford-city; 2016-09-13 20:26:09 GMT+3; 2016-09-17 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Bradford PA; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Salford City; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/bradford-pa-v-salford-city; 2016-09-14 00:24:25 GMT+3; 2016-09-17 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Bradford PA; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Salford City; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/bradford-pa-v-salford-city; 2016-09-14 04:23:24 GMT+3; 2016-09-17 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Bradford PA; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Salford City; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/bradford-pa-v-salford-city; 2016-09-14 08:23:52 GMT+3; 2016-09-17 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Bradford PA; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Salford City; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/bradford-pa-v-salford-city; 2016-09-14 12:24:07 GMT+3; 2016-09-17 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Bradford PA; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Salford City; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/bradford-pa-v-salford-city; 2016-09-14 16:24:16 GMT+3; 2016-09-17 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Bradford PA; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Salford City; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/bradford-pa-v-salford-city; 2016-09-14 20:25:01 GMT+3; 2016-09-17 15:00; e70300-dr003
Salford City; 4/7; ; ; ; ; ; 4/6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 14/5; ; ; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Bradford PA; 15/4; ; ; ; ; ; 10/3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/bradford-pa-v-salford-city; 2016-09-15 00:23:25 GMT+3; 2016-09-17 15:00; e70300-dr003
Salford City; 4/7; ; ; ; ; ; 4/6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 14/5; ; ; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Bradford PA; 15/4; ; ; ; ; ; 10/3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/bradford-pa-v-salford-city; 2016-09-15 04:23:19 GMT+3; 2016-09-17 15:00; e70300-dr003
Salford City; 4/7; ; ; ; ; ; 4/6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 14/5; ; ; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Bradford PA; 15/4; ; ; ; ; ; 10/3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/bradford-pa-v-salford-city; 2016-09-15 08:22:55 GMT+3; 2016-09-17 15:00; e70300-dr003
Salford City; 4/7; ; ; ; ; ; 4/6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 14/5; ; ; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Bradford PA; 15/4; ; ; ; ; ; 10/3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/bradford-pa-v-salford-city; 2016-09-15 12:23:45 GMT+3; 2016-09-17 15:00; e70300-dr003
Salford City; 4/7; ; ; ; ; ; 4/6; ; 8/13; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 14/5; ; ; ; ; ; 11/4; ; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Bradford PA; 15/4; ; ; ; ; ; 10/3; ; 9/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/bradford-pa-v-salford-city; 2016-09-15 16:24:31 GMT+3; 2016-09-17 15:00; e70300-dr003
Salford City; 4/7; ; ; ; 8/13; ; 4/6; ; 8/13; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 14/5; ; ; ; 3; ; 11/4; ; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Bradford PA; 15/4; ; ; ; 4; ; 10/3; ; 9/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/bradford-pa-v-salford-city; 2016-09-15 20:24:47 GMT+3; 2016-09-17 15:00; e70300-dr003
Salford City; 4/7; ; ; ; 8/13; ; 4/6; ; 8/13; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 14/5; ; ; ; 3; ; 11/4; ; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Bradford PA; 15/4; ; ; ; 4; ; 10/3; ; 9/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/bradford-pa-v-salford-city; 2016-09-16 00:22:00 GMT+3; 2016-09-17 15:00; e70300-dr003
Salford City; 4/7; ; ; ; 8/13; ; 4/6; ; 8/13; ; ; ; ; ; ; ; 8/13; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 14/5; ; ; ; 3; ; 11/4; ; 3; ; ; ; ; ; ; ; 3; ; ; ; ; ; ; ; ; ; 1/50; ; 
Bradford PA; 15/4; ; ; ; 4; ; 10/3; ; 9/2; ; ; ; ; ; ; ; 4; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/bradford-pa-v-salford-city; 2016-09-16 04:22:19 GMT+3; 2016-09-17 15:00; e70300-dr003
Salford City; 4/7; ; ; ; 8/13; ; 4/6; ; 8/13; ; ; ; ; ; ; ; 8/13; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 14/5; ; ; ; 3; ; 11/4; ; 3; ; ; ; ; ; ; ; 3; ; ; ; ; ; ; ; ; ; 1/50; ; 
Bradford PA; 15/4; ; ; ; 4; ; 10/3; ; 9/2; ; ; ; ; ; ; ; 4; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/bradford-pa-v-salford-city; 2016-09-16 08:21:58 GMT+3; 2016-09-17 15:00; e70300-dr003
Salford City; 4/7; ; ; ; 8/13; ; 4/6; ; 8/13; ; ; ; ; ; ; ; 8/13; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 14/5; ; ; ; 3; ; 11/4; ; 3; ; ; ; ; ; ; ; 3; ; ; ; ; ; ; ; ; ; 1/50; ; 
Bradford PA; 15/4; ; ; ; 4; ; 10/3; ; 9/2; ; ; ; ; ; ; ; 4; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/bradford-pa-v-salford-city; 2016-09-16 12:20:53 GMT+3; 2016-09-17 15:00; e70300-dr003
Salford City; 4/7; ; ; ; 8/13; ; 4/6; ; 8/13; ; ; ; ; ; ; ; 8/13; 4/7; ; ; ; 4/7; ; ; ; ; 1/25; ; 
Draw; 14/5; ; ; ; 3; ; 11/4; ; 3; ; ; ; ; ; ; ; 3; 11/4; ; ; ; 11/4; ; ; ; ; 1/100; ; 
Bradford PA; 15/4; ; ; ; 4; ; 10/3; ; 9/2; ; ; ; ; ; ; ; 4; 15/4; ; ; ; 15/4; ; ; ; ; 1/16; ; 
META; english/fa-cup/bradford-pa-v-salford-city; 2016-09-16 16:22:51 GMT+3; 2016-09-17 15:00; e70300-dr003
Salford City; 1/2; 8/15; 4/7; ; 4/7; ; ; ; 8/15; ; 4/7; 8/15; ; ; ; ; 4/7; 4/7; ; ; ; 4/7; ; 6/11; ; ; 8/15; ; 
Draw; 3; 11/4; 16/5; ; 16/5; ; ; ; 3; ; 16/5; 3; ; ; ; ; 3; 11/4; ; ; ; 11/4; ; 29/10; ; ; 14/5; ; 
Bradford PA; 9/2; 4; 9/2; ; 9/2; ; ; ; 5; ; 17/4; 4; ; ; ; ; 4; 15/4; ; ; ; 15/4; ; 4; ; ; 4; ; 
META; english/fa-cup/bradford-pa-v-salford-city; 2016-09-16 20:24:25 GMT+3; 2016-09-17 15:00; e70300-dr003
Salford City; 1/2; 8/15; 4/7; ; 4/7; 1/2; ; 8/15; 8/15; ; 4/7; 8/15; ; ; 4/7; 4/7; 4/7; 17/35; ; 6/11; ; 17/35; ; 4/7; ; ; 8/15; ; 
Draw; 3; 11/4; 16/5; ; 16/5; 14/5; ; 11/4; 3; ; 16/5; 3; ; ; 16/5; 13/4; 3; 56/19; ; 14/5; ; 56/19; ; 3; ; ; 14/5; ; 
Bradford PA; 9/2; 4; 9/2; ; 9/2; 21/5; ; 4; 5; ; 17/4; 7/2; ; ; 9/2; 9/2; 4; 22/5; ; 4; ; 22/5; ; 21/5; ; ; 4; ; 
META; english/fa-cup/bradford-pa-v-salford-city; 2016-09-17 00:23:37 GMT+3; 2016-09-17 15:00; e70300-dr003
Salford City; 1/2; 4/7; 4/7; ; 3/5; 1/2; 4/6; 8/15; 4/7; ; 4/7; 8/15; ; ; 4/7; 4/7; 4/7; 8/15; ; 6/11; ; 8/15; ; 4/7; ; ; 8/15; ; 
Draw; 3; 11/4; 16/5; ; 16/5; 14/5; 11/4; 11/4; 10/3; ; 16/5; 3; ; ; 16/5; 13/4; 3; 29/10; ; 14/5; ; 29/10; ; 3; ; ; 14/5; ; 
Bradford PA; 9/2; 15/4; 9/2; ; 4; 21/5; 10/3; 4; 9/2; ; 17/4; 7/2; ; ; 9/2; 9/2; 4; 39/10; ; 4; ; 39/10; ; 21/5; ; ; 4; ; 
META; english/fa-cup/bradford-pa-v-salford-city; 2016-09-17 01:03:54 GMT+3; 2016-09-17 15:00; e70300-dr003
Salford City; 1/2; 4/7; 4/7; ; 3/5; 1/2; 4/6; 8/15; 4/7; ; 4/7; 8/15; ; ; 4/7; 4/7; 4/7; 8/15; ; 6/11; ; 8/15; ; 4/7; ; ; 8/15; ; 
Draw; 3; 11/4; 16/5; ; 16/5; 14/5; 11/4; 11/4; 10/3; ; 16/5; 3; ; ; 16/5; 13/4; 3; 29/10; ; 14/5; ; 29/10; ; 3; ; ; 14/5; ; 
Bradford PA; 9/2; 15/4; 9/2; ; 4; 21/5; 10/3; 4; 9/2; ; 17/4; 7/2; ; ; 9/2; 9/2; 4; 39/10; ; 4; ; 39/10; ; 21/5; ; ; 4; ; 
META; english/fa-cup/bradford-pa-v-salford-city; 2016-09-17 01:47:24 GMT+3; 2016-09-17 15:00; e70300-dr003
Salford City; 1/2; 8/15; 4/7; ; 3/5; 1/2; 4/6; 8/15; 4/7; ; 4/7; 8/15; ; ; 4/7; 4/7; 4/7; 8/15; ; 6/11; ; 8/15; ; 4/7; ; ; 8/15; ; 
Draw; 3; 11/4; 16/5; ; 16/5; 14/5; 11/4; 11/4; 10/3; ; 16/5; 3; ; ; 16/5; 13/4; 3; 29/10; ; 14/5; ; 29/10; ; 3; ; ; 14/5; ; 
Bradford PA; 9/2; 4; 9/2; ; 4; 21/5; 10/3; 4; 9/2; ; 17/4; 7/2; ; ; 9/2; 9/2; 4; 39/10; ; 4; ; 39/10; ; 21/5; ; ; 4; ; 
META; english/fa-cup/bradford-pa-v-salford-city; 2016-09-17 03:47:28 GMT+3; 2016-09-17 15:00; e70300-dr003
Salford City; 1/2; 8/15; 4/7; ; 3/5; 1/2; 4/6; 8/15; 4/7; ; 4/7; 8/15; ; ; 4/7; 4/7; 4/7; 1/2; ; 6/11; ; 1/2; ; 4/7; ; ; 1/3; ; 
Draw; 3; 11/4; 16/5; ; 16/5; 14/5; 11/4; 11/4; 10/3; ; 16/5; 3; ; ; 16/5; 13/4; 3; 29/10; ; 14/5; ; 29/10; ; 3; ; ; 2/15; ; 
Bradford PA; 9/2; 4; 9/2; ; 4; 21/5; 10/3; 4; 9/2; ; 17/4; 7/2; ; ; 9/2; 9/2; 4; 21/5; ; 4; ; 21/5; ; 21/5; ; ; 1/6; ; 
META; english/fa-cup/bradford-pa-v-salford-city; 2016-09-17 04:32:40 GMT+3; 2016-09-17 15:00; e70300-dr003
Salford City; 1/2; 8/15; 4/7; ; 4/7; 1/2; 4/6; 8/15; 4/7; ; 4/7; 8/15; ; ; 4/7; 4/7; 4/7; 18/35; ; 6/11; ; 18/35; ; 4/7; ; ; 2/5; ; 
Draw; 3; 11/4; 16/5; ; 16/5; 14/5; 11/4; 11/4; 10/3; ; 16/5; 3; ; ; 3; 13/4; 3; 37/13; ; 14/5; ; 37/13; ; 3; ; ; 2/15; ; 
Bradford PA; 9/2; 4; 9/2; ; 9/2; 21/5; 10/3; 4; 9/2; ; 17/4; 7/2; ; ; 24/5; 9/2; 4; 17/4; ; 4; ; 17/4; ; 21/5; ; ; 1/6; ; 
META; english/fa-cup/bradford-pa-v-salford-city; 2016-09-17 05:47:34 GMT+3; 2016-09-17 15:00; e70300-dr003
Salford City; 1/2; 8/15; 4/7; ; 4/7; 1/2; 4/6; 8/15; 4/7; ; 4/7; 8/15; ; ; 4/7; 4/7; 4/7; 18/35; ; 6/11; ; 18/35; ; 4/7; ; ; 1/3; ; 
Draw; 3; 11/4; 16/5; ; 16/5; 14/5; 11/4; 11/4; 10/3; ; 16/5; 3; ; ; 3; 13/4; 3; 37/13; ; 14/5; ; 37/13; ; 3; ; ; 2/15; ; 
Bradford PA; 9/2; 4; 9/2; ; 9/2; 21/5; 10/3; 4; 9/2; ; 17/4; 7/2; ; ; 24/5; 9/2; 4; 17/4; ; 4; ; 17/4; ; 21/5; ; ; 1/6; ; 
META; english/fa-cup/bradford-pa-v-salford-city; 2016-09-17 06:35:02 GMT+3; 2016-09-17 15:00; e70300-dr003
Salford City; 8/15; 8/15; 4/7; ; 3/5; 1/2; 4/6; 8/15; 4/7; ; 4/7; 8/15; ; ; 4/7; 4/7; 4/7; 8/15; ; 6/11; ; 8/15; ; 4/7; ; ; 1/3; ; 
Draw; 3; 11/4; 16/5; ; 16/5; 14/5; 11/4; 11/4; 10/3; ; 16/5; 3; ; ; 3; 13/4; 3; 14/5; ; 14/5; ; 14/5; ; 3; ; ; 2/15; ; 
Bradford PA; 17/4; 4; 9/2; ; 4; 21/5; 10/3; 4; 9/2; ; 17/4; 7/2; ; ; 24/5; 9/2; 4; 54/13; ; 4; ; 54/13; ; 21/5; ; ; 1/6; ; 
META; english/fa-cup/bradford-pa-v-salford-city; 2016-09-17 07:47:34 GMT+3; 2016-09-17 15:00; e70300-dr003
Salford City; 8/15; 8/15; 4/7; ; 4/7; 1/2; 4/6; 8/15; 4/7; ; 4/7; 8/15; ; ; 4/7; 4/7; 4/7; 8/15; ; 6/11; ; 8/15; ; 5/9; ; ; 1/3; ; 
Draw; 3; 11/4; 16/5; ; 16/5; 14/5; 11/4; 11/4; 10/3; ; 16/5; 3; ; ; 3; 13/4; 3; 14/5; ; 14/5; ; 14/5; ; 56/19; ; ; 2/15; ; 
Bradford PA; 17/4; 4; 9/2; ; 9/2; 21/5; 10/3; 4; 9/2; ; 17/4; 7/2; ; ; 24/5; 9/2; 4; 54/13; ; 4; ; 54/13; ; 74/17; ; ; 1/6; ; 
META; english/fa-cup/bradford-pa-v-salford-city; 2016-09-17 08:24:01 GMT+3; 2016-09-17 15:00; e70300-dr003
Salford City; 8/15; 8/15; 4/7; ; 4/7; 1/2; 4/6; 8/15; 4/7; ; 4/7; 8/15; ; ; 4/7; 4/7; 4/7; 8/15; ; 6/11; ; 8/15; ; 5/9; ; ; 1/3; ; 
Draw; 3; 11/4; 16/5; ; 16/5; 14/5; 11/4; 11/4; 10/3; ; 16/5; 3; ; ; 3; 13/4; 3; 14/5; ; 14/5; ; 14/5; ; 56/19; ; ; 2/15; ; 
Bradford PA; 17/4; 4; 9/2; ; 9/2; 21/5; 10/3; 4; 9/2; ; 17/4; 7/2; ; ; 24/5; 9/2; 4; 54/13; ; 4; ; 54/13; ; 74/17; ; ; 1/6; ; 
META; english/fa-cup/bradford-pa-v-salford-city; 2016-09-17 09:47:43 GMT+3; 2016-09-17 15:00; e70300-dr003
