META; english/fa-cup/dereham-town-v-st-albans; 2016-09-10 08:25:17 GMT+3; 2016-09-17 15:00; e70300-dr003
META; english/fa-cup/dereham-town-v-st-albans; 2016-09-12 16:24:56 GMT+3; 2016-09-17 15:00; e70300-dr003
Dereham Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
St Albans; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/dereham-town-v-st-albans; 2016-09-12 20:25:35 GMT+3; 2016-09-17 15:00; e70300-dr003
Dereham Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
St Albans; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/dereham-town-v-st-albans; 2016-09-13 04:24:42 GMT+3; 2016-09-17 15:00; e70300-dr003
Dereham Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
St Albans; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/dereham-town-v-st-albans; 2016-09-13 12:26:23 GMT+3; 2016-09-17 15:00; e70300-dr003
Dereham Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
St Albans; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/dereham-town-v-st-albans; 2016-09-13 16:27:22 GMT+3; 2016-09-17 15:00; e70300-dr003
Dereham Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
St Albans; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/dereham-town-v-st-albans; 2016-09-13 20:26:38 GMT+3; 2016-09-17 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Dereham Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
St Albans; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/dereham-town-v-st-albans; 2016-09-14 00:24:59 GMT+3; 2016-09-17 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Dereham Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
St Albans; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/dereham-town-v-st-albans; 2016-09-14 04:23:53 GMT+3; 2016-09-17 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Dereham Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
St Albans; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/dereham-town-v-st-albans; 2016-09-14 08:24:25 GMT+3; 2016-09-17 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Dereham Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
St Albans; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/dereham-town-v-st-albans; 2016-09-14 12:24:47 GMT+3; 2016-09-17 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Dereham Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
St Albans; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/dereham-town-v-st-albans; 2016-09-14 16:24:44 GMT+3; 2016-09-17 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Dereham Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
St Albans; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/dereham-town-v-st-albans; 2016-09-15 00:23:59 GMT+3; 2016-09-17 15:00; e70300-dr003
St Albans; 1/2; ; ; ; ; ; 4/7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 7/2; ; ; ; ; ; 7/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Dereham Town; 7/2; ; ; ; ; ; 4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/dereham-town-v-st-albans; 2016-09-15 04:23:48 GMT+3; 2016-09-17 15:00; e70300-dr003
St Albans; 1/2; ; ; ; ; ; 4/7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 7/2; ; ; ; ; ; 7/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 19/10; ; 
Dereham Town; 7/2; ; ; ; ; ; 4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 19/10; ; 
META; english/fa-cup/dereham-town-v-st-albans; 2016-09-15 08:23:23 GMT+3; 2016-09-17 15:00; e70300-dr003
St Albans; 1/2; ; ; ; ; ; 11/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 7/2; ; ; ; ; ; 7/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 19/10; ; 
Dereham Town; 7/2; ; ; ; ; ; 4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 19/10; ; 
META; english/fa-cup/dereham-town-v-st-albans; 2016-09-15 12:24:20 GMT+3; 2016-09-17 15:00; e70300-dr003
St Albans; 1/2; ; ; ; ; ; 11/20; ; 8/15; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 7/2; ; ; ; ; ; 7/2; ; 19/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Dereham Town; 7/2; ; ; ; ; ; 4; ; 4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/dereham-town-v-st-albans; 2016-09-15 16:25:02 GMT+3; 2016-09-17 15:00; e70300-dr003
St Albans; 1/2; ; ; ; 8/15; ; 1/2; ; 8/15; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 7/2; ; ; ; 19/5; ; 19/5; ; 19/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 19/10; ; 
Dereham Town; 7/2; ; ; ; 4; ; 17/4; ; 4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 19/10; ; 
META; english/fa-cup/dereham-town-v-st-albans; 2016-09-15 20:25:25 GMT+3; 2016-09-17 15:00; e70300-dr003
St Albans; 1/2; ; ; ; 8/15; ; 1/2; ; 8/15; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 7/2; ; ; ; 19/5; ; 19/5; ; 19/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 19/10; ; 
Dereham Town; 7/2; ; ; ; 4; ; 17/4; ; 4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 19/10; ; 
META; english/fa-cup/dereham-town-v-st-albans; 2016-09-16 00:22:32 GMT+3; 2016-09-17 15:00; e70300-dr003
St Albans; 1/2; ; ; ; 8/15; ; 1/2; ; 8/15; ; ; ; ; ; ; ; 1/2; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 7/2; ; ; ; 19/5; ; 19/5; ; 19/5; ; ; ; ; ; ; ; 7/2; ; ; ; ; ; ; ; ; ; 19/10; ; 
Dereham Town; 7/2; ; ; ; 4; ; 17/4; ; 4; ; ; ; ; ; ; ; 4; ; ; ; ; ; ; ; ; ; 19/10; ; 
META; english/fa-cup/dereham-town-v-st-albans; 2016-09-16 04:22:46 GMT+3; 2016-09-17 15:00; e70300-dr003
St Albans; 1/2; ; ; ; 8/15; ; 1/2; ; 8/15; ; ; ; ; ; ; ; 1/2; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 7/2; ; ; ; 19/5; ; 19/5; ; 19/5; ; ; ; ; ; ; ; 7/2; ; ; ; ; ; ; ; ; ; 19/10; ; 
Dereham Town; 7/2; ; ; ; 4; ; 17/4; ; 4; ; ; ; ; ; ; ; 4; ; ; ; ; ; ; ; ; ; 19/10; ; 
META; english/fa-cup/dereham-town-v-st-albans; 2016-09-16 08:22:25 GMT+3; 2016-09-17 15:00; e70300-dr003
St Albans; 1/2; ; ; ; 8/15; ; 1/2; ; 8/15; ; ; ; ; ; ; ; 1/2; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 7/2; ; ; ; 19/5; ; 19/5; ; 19/5; ; ; ; ; ; ; ; 7/2; ; ; ; ; ; ; ; ; ; 19/10; ; 
Dereham Town; 7/2; ; ; ; 4; ; 17/4; ; 4; ; ; ; ; ; ; ; 4; ; ; ; ; ; ; ; ; ; 19/10; ; 
META; english/fa-cup/dereham-town-v-st-albans; 2016-09-16 12:21:27 GMT+3; 2016-09-17 15:00; e70300-dr003
St Albans; 1/2; ; ; ; 8/15; ; 1/2; ; 8/15; ; ; ; ; ; ; ; 8/15; 1/2; ; ; ; 1/2; ; ; ; ; 1/25; ; 
Draw; 7/2; ; ; ; 19/5; ; 19/5; ; 19/5; ; ; ; ; ; ; ; 7/2; 7/2; ; ; ; 7/2; ; ; ; ; 19/10; ; 
Dereham Town; 7/2; ; ; ; 4; ; 17/4; ; 4; ; ; ; ; ; ; ; 4; 7/2; ; ; ; 7/2; ; ; ; ; 19/10; ; 
META; english/fa-cup/dereham-town-v-st-albans; 2016-09-16 16:23:22 GMT+3; 2016-09-17 15:00; e70300-dr003
St Albans; 1/2; ; ; ; 8/15; ; ; ; 8/15; ; ; ; ; ; ; ; 8/15; 1/2; ; ; ; 1/2; ; ; ; ; 1/25; ; 
Draw; 7/2; ; ; ; 19/5; ; ; ; 19/5; ; ; ; ; ; ; ; 7/2; 7/2; ; ; ; 7/2; ; ; ; ; 19/10; ; 
Dereham Town; 7/2; ; ; ; 4; ; ; ; 4; ; ; ; ; ; ; ; 4; 7/2; ; ; ; 7/2; ; ; ; ; 19/10; ; 
META; english/fa-cup/dereham-town-v-st-albans; 2016-09-16 20:24:58 GMT+3; 2016-09-17 15:00; e70300-dr003
St Albans; 1/2; ; ; ; 8/15; 1/2; 8/15; ; 8/15; ; ; ; ; ; ; ; 8/15; 1/2; ; 1/2; ; 1/2; ; ; ; ; 1/25; ; 
Draw; 7/2; ; ; ; 19/5; 10/3; ; ; 19/5; ; ; ; ; ; ; ; 7/2; 7/2; ; 7/2; ; 7/2; ; ; ; ; 19/10; ; 
Dereham Town; 7/2; ; ; ; 4; 7/2; 21/5; ; 4; ; ; ; ; ; ; ; 4; 7/2; ; 7/2; ; 7/2; ; ; ; ; 19/10; ; 
META; english/fa-cup/dereham-town-v-st-albans; 2016-09-17 00:24:05 GMT+3; 2016-09-17 15:00; e70300-dr003
St Albans; 1/2; ; ; ; 8/15; 1/2; 8/15; ; 8/15; ; ; ; ; ; ; ; 8/15; 1/2; ; 1/2; ; 1/2; ; ; ; ; 1/25; ; 
Draw; 7/2; ; ; ; 19/5; 10/3; 19/5; ; 19/5; ; ; ; ; ; ; ; 7/2; 38/11; ; 7/2; ; 38/11; ; ; ; ; 19/10; ; 
Dereham Town; 7/2; ; ; ; 4; 7/2; 21/5; ; 4; ; ; ; ; ; ; ; 4; 7/2; ; 7/2; ; 7/2; ; ; ; ; 19/10; ; 
META; english/fa-cup/dereham-town-v-st-albans; 2016-09-17 04:33:08 GMT+3; 2016-09-17 15:00; e70300-dr003
St Albans; 1/2; ; ; ; 8/15; 1/2; 1/2; ; 8/15; ; ; ; ; ; ; ; 8/15; 1/2; ; 1/2; ; 1/2; ; ; ; ; 1/25; ; 
Draw; 7/2; ; ; ; 19/5; 10/3; 19/5; ; 19/5; ; ; ; ; ; ; ; 7/2; 38/11; ; 7/2; ; 38/11; ; ; ; ; 19/10; ; 
Dereham Town; 7/2; ; ; ; 4; 7/2; 17/4; ; 4; ; ; ; ; ; ; ; 4; 7/2; ; 7/2; ; 7/2; ; ; ; ; 19/10; ; 
META; english/fa-cup/dereham-town-v-st-albans; 2016-09-17 08:24:35 GMT+3; 2016-09-17 15:00; e70300-dr003
St Albans; 1/2; 1/2; 11/20; ; 8/15; 1/2; 8/15; ; 8/15; ; ; ; ; ; 8/15; ; 8/15; 1/2; ; 1/2; ; 1/2; ; ; ; ; 4/9; ; 
Draw; 7/2; 16/5; 16/5; ; 18/5; 10/3; 18/5; ; 19/5; ; ; ; ; ; 17/5; ; 7/2; 38/11; ; 7/2; ; 38/11; ; ; ; ; 3; ; 
Dereham Town; 7/2; 15/4; 9/2; ; 9/2; 7/2; 21/5; ; 4; ; ; ; ; ; 24/5; ; 4; 7/2; ; 7/2; ; 7/2; ; ; ; ; 22/5; ; 
META; english/fa-cup/dereham-town-v-st-albans; 2016-09-17 12:24:48 GMT+3; 2016-09-17 15:00; e70300-dr003
St Albans; 1/2; 4/9; 11/20; ; 8/15; 1/2; 1/2; ; 8/15; ; ; ; ; ; 8/15; ; 8/15; 1/2; ; 1/2; ; 1/2; ; ; ; ; 4/9; ; 
Draw; 7/2; 16/5; 16/5; ; 18/5; 10/3; 18/5; ; 19/5; ; ; ; ; ; 17/5; ; 7/2; 38/11; ; 7/2; ; 38/11; ; ; ; ; 3; ; 
Dereham Town; 7/2; 4; 9/2; ; 9/2; 7/2; 9/2; ; 4; ; ; ; ; ; 24/5; ; 4; 7/2; ; 7/2; ; 7/2; ; ; ; ; 22/5; ; 
META; english/fa-cup/dereham-town-v-st-albans; 2016-09-17 16:24:01 GMT+3; 2016-09-17 15:00; e70300-dr003
St Albans; 1/2; 1/2; 11/20; ; 8/15; 1/2; 1/2; ; 8/15; ; ; ; ; ; 1/2; ; 8/15; 1/2; ; 1/2; ; 1/2; ; ; ; ; 4/9; ; 
Draw; 7/2; 16/5; 16/5; ; 18/5; 10/3; 18/5; ; 19/5; ; ; ; ; ; 3; ; 7/2; 17/5; ; 7/2; ; 17/5; ; ; ; ; 14/5; ; 
Dereham Town; 7/2; 15/4; 9/2; ; 9/2; 7/2; 9/2; ; 4; ; ; ; ; ; 4; ; 4; 39/11; ; 7/2; ; 39/11; ; ; ; ; 7/2; ; 
META; english/fa-cup/dereham-town-v-st-albans; 2016-09-17 18:31:22 GMT+3; 2016-09-17 15:00; In Play; e70300-dr003
St Albans; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/2; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Dereham Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 4; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/dereham-town-v-st-albans; 2016-09-17 19:45:30 GMT+3; 2016-09-17 15:00; In Play; e70300-dr003
St Albans; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/2; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Dereham Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 4; ; ; ; ; ; ; ; ; ; ; ; ; ; 
