META; english/fa-cup/taunton-v-hemel-hempstead; 2016-10-10 20:25:39 GMT+3; 2016-10-15 15:00; e70300-dr003
Hemel Hempstead; 8/13; ; 7/10; ; 3/5; ; 7/10; ; ; ; ; ; ; ; ; 4/6; ; ; ; ; ; 4/6; ; ; ; ; ; ; 
Draw; 3; ; 3; ; 11/4; ; 3; ; ; ; ; ; ; ; ; 3; ; ; ; ; ; 3; ; ; ; ; ; ; 
Taunton; 3; ; 18/5; ; 16/5; ; 7/2; ; ; ; ; ; ; ; ; 10/3; ; ; ; ; ; 23/5; ; ; ; ; ; ; 
META; english/fa-cup/taunton-v-hemel-hempstead; 2016-10-11 00:23:05 GMT+3; 2016-10-15 15:00; e70300-dr003
Hemel Hempstead; 8/13; ; 7/10; ; 4/7; ; 3/5; 4/7; ; ; ; ; ; ; ; 8/13; ; ; ; ; ; 4/6; ; ; ; ; ; ; 
Taunton; 3; ; 18/5; 7/2; 16/5; 3; 10/3; 10/3; 7/2; ; ; ; 10/3; ; ; 10/3; 58/19; ; ; ; 58/19; 21/5; ; ; ; ; ; ; 
META; english/fa-cup/taunton-v-hemel-hempstead; 2016-10-12 08:23:38 GMT+3; 2016-10-15 15:00; e70300-dr003
Hemel Hempstead; 8/13; ; 7/10; 8/13; 3/5; 8/13; 3/5; 4/7; 4/6; ; ; ; 13/20; ; ; 8/13; 11/18; ; ; ; 11/18; 13/18; ; ; ; ; ; ; 
Draw; 3; ; 3; 11/4; 11/4; 3; 3; 3; 10/3; ; ; ; 3; ; ; 10/3; 29/10; ; ; ; 29/10; 3; ; ; ; ; ; ; 
Taunton; 3; ; 18/5; 7/2; 16/5; 3; 17/5; 10/3; 7/2; ; ; ; 10/3; ; ; 10/3; 58/19; ; ; ; 58/19; 21/5; ; ; ; ; ; ; 
META; english/fa-cup/taunton-v-hemel-hempstead; 2016-10-12 12:25:49 GMT+3; 2016-10-15 15:00; e70300-dr003
Hemel Hempstead; 8/13; ; 7/10; 8/13; 3/5; 8/13; 3/5; 4/7; 4/6; ; ; ; 13/20; ; ; 8/13; 11/18; ; ; ; 11/18; 13/18; ; ; ; ; ; ; 
Draw; 3; ; 3; 11/4; 11/4; 3; 3; 3; 10/3; ; ; ; 3; ; ; 10/3; 29/10; ; ; ; 29/10; 3; ; ; ; ; ; ; 
Taunton; 3; ; 18/5; 7/2; 16/5; 3; 17/5; 10/3; 7/2; ; ; ; 10/3; ; ; 10/3; 58/19; ; ; ; 58/19; 21/5; ; ; ; ; ; ; 
META; english/fa-cup/taunton-v-hemel-hempstead; 2016-10-12 16:25:28 GMT+3; 2016-10-15 15:00; e70300-dr003
Hemel Hempstead; 8/13; ; 7/10; 8/13; 3/5; 8/13; 8/13; 4/7; 4/6; ; ; ; ; ; ; 8/13; 11/18; ; 7/10; ; 11/18; 13/18; ; ; ; ; ; ; 
Draw; 3; ; 3; 11/4; 11/4; 3; 3; 3; 10/3; ; ; ; ; ; ; 10/3; 29/10; ; 14/5; ; 29/10; 3; ; ; ; ; ; ; 
Taunton; 3; ; 18/5; 7/2; 16/5; 3; 10/3; 10/3; 7/2; ; ; ; ; ; ; 10/3; 58/19; ; 3; ; 58/19; 21/5; ; ; ; ; ; ; 
META; english/fa-cup/taunton-v-hemel-hempstead; 2016-10-12 20:25:25 GMT+3; 2016-10-15 15:00; e70300-dr003
Hemel Hempstead; 8/13; ; 7/10; 4/6; 3/5; 8/13; 8/13; 4/7; 4/6; ; ; ; 13/20; ; ; 8/13; 8/13; ; 7/10; ; 8/13; 13/18; ; ; ; ; ; ; 
Draw; 3; ; 3; 11/4; 11/4; 3; 3; 3; 10/3; ; ; ; 3; ; ; 10/3; 29/10; ; 14/5; ; 29/10; 3; ; ; ; ; ; ; 
Taunton; 3; ; 18/5; 16/5; 16/5; 3; 10/3; 10/3; 7/2; ; ; ; 10/3; ; ; 10/3; 58/19; ; 3; ; 58/19; 21/5; ; ; ; ; ; ; 
META; english/fa-cup/taunton-v-hemel-hempstead; 2016-10-13 10:49:23 GMT+3; 2016-10-15 15:00; e70300-dr003
Hemel Hempstead; 8/13; ; 7/10; 4/6; 3/5; 8/13; 8/13; 4/7; 4/6; ; ; ; 13/20; ; ; 8/13; 8/13; ; 7/10; ; 8/13; 11/17; ; ; ; ; ; ; 
Draw; 3; ; 3; 11/4; 11/4; 3; 3; 3; 10/3; ; ; ; 3; ; ; 10/3; 37/13; ; 14/5; ; 37/13; 16/5; ; ; ; ; ; ; 
Taunton; 3; ; 18/5; 16/5; 16/5; 3; 10/3; 10/3; 7/2; ; ; ; 10/3; ; ; 10/3; 3; ; 3; ; 3; 9/2; ; ; ; ; ; ; 
META; english/fa-cup/taunton-v-hemel-hempstead; 2016-10-13 12:24:07 GMT+3; 2016-10-15 15:00; e70300-dr003
Hemel Hempstead; 8/13; ; 7/10; 4/6; 4/7; 8/13; 3/5; 4/7; 4/6; ; ; ; 13/20; ; 8/13; 8/13; 11/18; 13/19; 7/10; 4/6; 11/18; 11/17; ; 13/19; 8/13; ; ; ; 
Draw; 3; ; 3; 11/4; 3; 3; 31/10; 3; 10/3; ; ; ; 3; ; 10/3; 10/3; 56/19; 33/10; 14/5; 3; 56/19; 16/5; ; 33/10; 16/5; ; ; ; 
Taunton; 3; ; 18/5; 16/5; 16/5; 3; 33/10; 10/3; 7/2; ; ; ; 10/3; ; 7/2; 10/3; 3; 13/4; 3; 3; 3; 9/2; ; 13/4; 10/3; ; ; ; 
META; english/fa-cup/taunton-v-hemel-hempstead; 2016-10-13 16:24:32 GMT+3; 2016-10-15 15:00; e70300-dr003
Hemel Hempstead; 8/13; ; 7/10; 4/6; 4/7; 8/13; 3/5; 4/7; 4/6; ; 4/6; ; 13/20; ; 8/13; 8/13; 11/18; 13/19; 7/10; 4/6; 11/18; 11/17; ; 13/19; 8/13; ; 1/100; ; 
Draw; 3; ; 3; 11/4; 3; 3; 31/10; 3; 10/3; ; 14/5; ; 3; ; 10/3; 10/3; 56/19; 33/10; 14/5; 3; 56/19; 16/5; ; 33/10; 16/5; ; ; ; 
Taunton; 3; ; 18/5; 16/5; 16/5; 3; 10/3; 10/3; 7/2; ; 17/5; ; 10/3; ; 7/2; 10/3; 3; 13/4; 3; 3; 3; 9/2; ; 13/4; 10/3; ; 1/100; ; 
META; english/fa-cup/taunton-v-hemel-hempstead; 2016-10-13 20:24:58 GMT+3; 2016-10-15 15:00; e70300-dr003
Hemel Hempstead; 8/13; 6/10; 7/10; 4/6; 3/5; 8/13; 8/13; 4/7; 4/6; ; 4/6; ; 13/20; ; 8/13; 4/6; 11/17; 13/19; 7/10; 4/6; 11/17; 11/17; ; 13/19; 8/13; ; 8/15; ; 
Draw; 3; 14/5; 3; 11/4; 11/4; 3; 3; 3; 10/3; ; 14/5; ; 3; ; 10/3; 3; 56/19; 33/10; 14/5; 3; 56/19; 16/5; ; 33/10; 16/5; ; 13/5; ; 
Taunton; 3; 10/3; 18/5; 16/5; 16/5; 3; 10/3; 10/3; 7/2; ; 17/5; ; 10/3; ; 7/2; 10/3; 3; 13/4; 3; 3; 3; 9/2; ; 13/4; 10/3; ; 3; ; 
META; english/fa-cup/taunton-v-hemel-hempstead; 2016-10-14 00:23:36 GMT+3; 2016-10-15 15:00; e70300-dr003
Hemel Hempstead; 8/13; 6/10; 7/10; 4/6; 3/5; 8/13; 3/5; 4/7; 4/6; ; 4/6; ; 13/20; 6/10; 8/13; 8/13; 8/13; 13/19; 7/10; 4/6; 8/13; 11/17; ; 13/19; 8/13; ; 8/15; ; 
Draw; 3; 14/5; 3; 11/4; 11/4; 3; 31/10; 3; 10/3; ; 14/5; ; 3; 14/5; 10/3; 10/3; 3; 33/10; 14/5; 3; 3; 16/5; ; 33/10; 16/5; ; 13/5; ; 
Taunton; 3; 10/3; 18/5; 16/5; 16/5; 3; 10/3; 10/3; 7/2; ; 17/5; ; 10/3; 10/3; 7/2; 10/3; 58/19; 13/4; 3; 3; 58/19; 9/2; ; 13/4; 10/3; ; 3; ; 
META; english/fa-cup/taunton-v-hemel-hempstead; 2016-10-14 04:24:06 GMT+3; 2016-10-15 15:00; e70300-dr003
Hemel Hempstead; 8/13; 6/10; 7/10; 4/6; 3/5; 8/13; 3/5; 4/7; 4/6; ; 4/6; ; 13/20; 6/10; 8/13; 8/13; 8/13; 13/19; 7/10; 4/6; 8/13; 11/17; ; 13/19; 8/13; ; 8/15; ; 
Draw; 3; 14/5; 3; 11/4; 11/4; 3; 31/10; 3; 10/3; ; 14/5; ; 3; 14/5; 10/3; 10/3; 3; 33/10; 14/5; 3; 3; 16/5; ; 33/10; 16/5; ; 13/5; ; 
Taunton; 3; 10/3; 18/5; 16/5; 16/5; 3; 10/3; 10/3; 7/2; ; 17/5; ; 10/3; 17/5; 7/2; 10/3; 31/10; 13/4; 3; 3; 31/10; 9/2; ; 13/4; 10/3; ; 3; ; 
META; english/fa-cup/taunton-v-hemel-hempstead; 2016-10-14 08:23:59 GMT+3; 2016-10-15 15:00; e70300-dr003
Hemel Hempstead; 8/13; 6/10; 7/10; 4/6; 3/5; 8/13; 8/13; 4/7; 4/6; ; 4/6; ; 13/20; 6/10; 8/13; 4/6; 8/13; 13/19; 7/10; 4/6; 8/13; 11/17; ; 13/19; 8/13; ; 8/15; ; 
Draw; 3; 14/5; 3; 11/4; 11/4; 3; 3; 3; 10/3; ; 14/5; ; 3; 14/5; 10/3; 3; 3; 33/10; 14/5; 3; 3; 16/5; ; 33/10; 16/5; ; 13/5; ; 
Taunton; 3; 10/3; 18/5; 16/5; 16/5; 3; 10/3; 10/3; 7/2; ; 17/5; ; 10/3; 17/5; 7/2; 10/3; 31/10; 13/4; 3; 3; 31/10; 9/2; ; 13/4; 10/3; ; 3; ; 
META; english/fa-cup/taunton-v-hemel-hempstead; 2016-10-14 12:25:20 GMT+3; 2016-10-15 15:00; e70300-dr003
Hemel Hempstead; 8/13; 6/10; 7/10; 4/6; 8/13; 8/13; 8/13; 4/7; 4/6; ; 4/6; 4/7; 13/20; 6/10; 8/13; 4/6; 8/13; 13/19; 7/10; 4/6; 8/13; 11/17; ; 13/19; 8/13; ; 8/15; ; 
Draw; 3; 14/5; 3; 11/4; 3; 3; 3; 3; 10/3; ; 14/5; 3; 3; 14/5; 10/3; 3; 3; 33/10; 14/5; 3; 3; 16/5; ; 33/10; 16/5; ; 13/5; ; 
Taunton; 3; 10/3; 18/5; 16/5; 7/2; 3; 10/3; 10/3; 7/2; ; 17/5; 16/5; 10/3; 17/5; 7/2; 10/3; 31/10; 13/4; 3; 3; 31/10; 9/2; ; 13/4; 10/3; ; 3; ; 
META; english/fa-cup/taunton-v-hemel-hempstead; 2016-10-14 16:25:26 GMT+3; 2016-10-15 15:00; e70300-dr003
Hemel Hempstead; 8/13; 6/10; 7/10; 4/6; 4/6; 8/13; 8/13; 4/7; 4/6; ; 4/6; 4/7; 13/20; 6/10; 8/13; 4/6; 8/13; 13/19; 7/10; 4/6; 8/13; 11/17; ; 13/19; 8/13; ; 8/15; ; 
Draw; 3; 14/5; 3; 11/4; 3; 3; 3; 3; 10/3; ; 14/5; 3; 3; 14/5; 10/3; 3; 3; 33/10; 14/5; 3; 3; 16/5; ; 33/10; 16/5; ; 13/5; ; 
Taunton; 3; 10/3; 18/5; 16/5; 10/3; 3; 33/10; 10/3; 7/2; ; 17/5; 16/5; 10/3; 10/3; 7/2; 10/3; 58/19; 13/4; 3; 3; 58/19; 9/2; ; 13/4; 10/3; ; 3; ; 
META; english/fa-cup/taunton-v-hemel-hempstead; 2016-10-14 20:24:11 GMT+3; 2016-10-15 15:00; e70300-dr003
Hemel Hempstead; 8/13; 6/10; 7/10; 4/6; 4/6; 8/13; 8/13; 4/7; 4/6; ; 4/6; 4/7; 13/20; 6/10; 8/13; 4/6; 8/13; 13/19; 7/10; 4/6; 8/13; 19/29; ; 13/19; 8/13; ; 8/15; ; 
Draw; 3; 14/5; 3; 11/4; 3; 3; 3; 3; 10/3; ; 14/5; 3; 3; 14/5; 10/3; 3; 3; 33/10; 14/5; 3; 3; 16/5; ; 33/10; 16/5; ; 13/5; ; 
Taunton; 3; 10/3; 18/5; 16/5; 10/3; 3; 33/10; 10/3; 7/2; ; 17/5; 16/5; 10/3; 17/5; 7/2; 10/3; 31/10; 13/4; 3; 3; 31/10; 22/5; ; 13/4; 10/3; ; 3; ; 
META; english/fa-cup/taunton-v-hemel-hempstead; 2016-10-15 00:25:01 GMT+3; 2016-10-15 15:00; e70300-dr003
Hemel Hempstead; 8/13; 6/10; 4/6; 8/13; 8/13; 8/13; 3/5; 4/7; 4/6; ; 4/6; 4/7; 13/20; 6/10; 8/13; 8/13; 8/13; 13/19; 7/10; 4/6; 8/13; 19/29; ; 13/19; 8/13; ; 8/15; ; 
Draw; 3; 14/5; 29/10; 14/5; 3; 3; 31/10; 3; 10/3; ; 14/5; 3; 3; 14/5; 10/3; 10/3; 3; 33/10; 14/5; 3; 3; 16/5; ; 33/10; 16/5; ; 13/5; ; 
Taunton; 3; 10/3; 17/5; 10/3; 7/2; 3; 33/10; 10/3; 7/2; ; 10/3; 16/5; 10/3; 10/3; 7/2; 10/3; 31/10; 13/4; 3; 3; 58/19; 22/5; ; 13/4; 10/3; ; 3; ; 
META; english/fa-cup/taunton-v-hemel-hempstead; 2016-10-15 04:24:29 GMT+3; 2016-10-15 15:00; e70300-dr003
Hemel Hempstead; 8/13; 6/10; 4/6; 8/13; 8/13; 8/13; 8/13; 4/7; 4/6; ; 4/6; 4/7; 13/20; 6/10; 8/13; 4/6; 8/13; 13/19; 7/10; 4/6; 8/13; 19/29; ; 13/19; 8/13; ; 4/7; ; 
Draw; 3; 14/5; 29/10; 14/5; 3; 3; 3; 3; 10/3; ; 14/5; 3; 3; 14/5; 10/3; 3; 3; 33/10; 14/5; 3; 3; 16/5; ; 33/10; 16/5; ; 13/5; ; 
Taunton; 3; 10/3; 17/5; 10/3; 7/2; 3; 33/10; 10/3; 7/2; ; 10/3; 16/5; 10/3; 10/3; 7/2; 10/3; 31/10; 13/4; 3; 3; 31/10; 22/5; ; 13/4; 10/3; ; 3; ; 
META; english/fa-cup/taunton-v-hemel-hempstead; 2016-10-15 08:24:56 GMT+3; 2016-10-15 15:00; e70300-dr003
Hemel Hempstead; 8/13; 6/10; 4/6; 8/13; 8/13; 8/13; 8/13; 4/7; 4/6; ; 4/6; 4/7; ; 6/10; 8/13; 4/6; 8/13; 13/19; 7/10; 4/6; 8/13; 19/29; ; 13/19; 8/13; ; 4/7; ; 
Draw; 3; 14/5; 29/10; 14/5; 3; 3; 3; 3; 10/3; ; 14/5; 3; ; 14/5; 10/3; 3; 3; 33/10; 14/5; 3; 3; 16/5; ; 33/10; 16/5; ; 13/5; ; 
Taunton; 3; 10/3; 17/5; 10/3; 7/2; 3; 33/10; 10/3; 7/2; ; 10/3; 16/5; ; 10/3; 7/2; 10/3; 31/10; 13/4; 3; 3; 31/10; 22/5; ; 13/4; 10/3; ; 3; ; 
META; english/fa-cup/taunton-v-hemel-hempstead; 2016-10-15 12:24:07 GMT+3; 2016-10-15 15:00; e70300-dr003
Hemel Hempstead; 8/13; 6/10; 4/6; 8/13; 8/13; 8/13; 3/5; 4/7; 4/6; ; 4/6; 4/7; ; 6/10; 8/13; 8/13; 8/13; 13/19; 7/10; 4/6; 8/13; 19/29; ; 13/19; 8/13; ; 8/15; ; 
Draw; 3; 14/5; 29/10; 14/5; 3; 3; 31/10; 3; 10/3; ; 14/5; 3; ; 14/5; 10/3; 10/3; 3; 33/10; 14/5; 3; 3; 16/5; ; 33/10; 16/5; ; 13/5; ; 
Taunton; 3; 10/3; 17/5; 10/3; 7/2; 3; 10/3; 10/3; 7/2; ; 10/3; 16/5; ; 10/3; 7/2; 10/3; 31/10; 13/4; 3; 3; 31/10; 22/5; ; 13/4; 10/3; ; 3; ; 
META; english/fa-cup/taunton-v-hemel-hempstead; 2016-10-15 16:26:12 GMT+3; 2016-10-15 15:00; e70300-dr003
Hemel Hempstead; 8/13; 6/10; 4/6; 4/6; 4/6; 8/13; 8/13; 4/7; 4/6; 13/20; 4/6; 4/7; 13/20; 6/10; 8/13; 4/6; 8/13; 13/19; 7/10; 4/6; 8/13; 19/29; ; 13/19; 8/13; ; 1/6; ; 
Draw; 3; 14/5; 29/10; 11/4; 3; 3; 3; 3; 10/3; 31/10; 14/5; 3; 3; 14/5; 10/3; 3; 3; 33/10; 14/5; 3; 3; 16/5; ; 33/10; 16/5; ; 1/100; ; 
Taunton; 3; 10/3; 17/5; 16/5; 10/3; 3; 33/10; 10/3; 7/2; 16/5; 10/3; 16/5; 10/3; 10/3; 7/2; 10/3; 31/10; 13/4; 3; 3; 31/10; 22/5; ; 13/4; 10/3; ; 12/5; ; 
