META; english/fa-cup/blackpool-v-kidderminster; 2016-10-30 20:24:52 GMT+3; 2016-11-06 14:00; e70300-dr003
Blackpool; 1/2; 1/2; 1/2; ; 4/9; ; 9/20; ; ; ; 1/2; ; ; ; ; ; ; ; ; ; ; 8/15; ; ; ; ; ; ; 
Draw; 10/3; 10/3; 16/5; ; 16/5; ; 10/3; ; ; ; 16/5; ; ; ; ; ; ; ; ; ; ; 7/2; ; ; ; ; ; ; 
Kidderminster; 5; 9/2; 5; ; 5; ; 21/4; ; ; ; 5; ; ; ; ; ; ; ; ; ; ; 57/10; ; ; ; ; ; ; 
META; english/fa-cup/blackpool-v-kidderminster; 2016-10-31 00:23:14 GMT+3; 2016-11-06 14:00; e70300-dr003
Blackpool; 1/2; 1/2; 1/2; ; 4/9; ; 9/20; ; ; ; 1/2; ; ; ; 9/20; ; ; ; ; ; ; 8/15; ; ; ; ; ; ; 
Draw; 10/3; 10/3; 16/5; ; 16/5; ; 10/3; ; ; ; 16/5; ; ; ; 10/3; ; ; ; ; ; ; 7/2; ; ; ; ; ; ; 
Kidderminster; 5; 9/2; 5; ; 5; ; 21/4; ; ; ; 5; ; ; ; 11/2; ; ; ; ; ; ; 57/10; ; ; ; ; ; ; 
META; english/fa-cup/blackpool-v-kidderminster; 2016-10-31 04:22:47 GMT+3; 2016-11-06 14:00; e70300-dr003
Blackpool; 1/2; 1/2; 1/2; ; 4/9; ; 9/20; ; ; ; 1/2; ; ; ; 9/20; ; ; ; ; ; ; 8/15; ; ; ; ; 2/7; ; 
Draw; 10/3; 10/3; 16/5; ; 16/5; ; 10/3; ; ; ; 16/5; ; ; ; 10/3; ; ; ; ; ; ; 7/2; ; ; ; ; 9/5; ; 
Kidderminster; 5; 9/2; 5; ; 5; ; 21/4; ; ; ; 5; ; ; ; 11/2; ; ; ; ; ; ; 57/10; ; ; ; ; 1/6; ; 
META; english/fa-cup/blackpool-v-kidderminster; 2016-10-31 08:22:26 GMT+3; 2016-11-06 14:00; e70300-dr003
Blackpool; 1/2; 1/2; 1/2; ; 4/9; ; 9/20; ; ; ; 1/2; ; ; ; 9/20; ; ; ; ; ; ; 8/15; ; ; ; ; 3/10; ; 
Draw; 10/3; 10/3; 16/5; ; 16/5; ; 10/3; ; ; ; 16/5; ; ; ; 10/3; ; ; ; ; ; ; 7/2; ; ; ; ; 9/5; ; 
Kidderminster; 5; 9/2; 5; ; 5; ; 21/4; ; ; ; 5; ; ; ; 11/2; ; ; ; ; ; ; 57/10; ; ; ; ; 1/6; ; 
META; english/fa-cup/blackpool-v-kidderminster; 2016-10-31 12:23:26 GMT+3; 2016-11-06 14:00; e70300-dr003
Blackpool; 1/2; 1/2; 1/2; ; 4/9; ; 9/20; ; 8/15; ; 1/2; ; ; ; 9/20; ; ; ; ; ; ; 8/15; ; ; ; ; 3/10; ; 
Draw; 10/3; 10/3; 16/5; ; 16/5; ; 10/3; ; 10/3; ; 16/5; ; ; ; 10/3; ; ; ; ; ; ; 7/2; ; ; ; ; 21/10; ; 
