META; english/fa-cup/worcester-v-brackley-town; 2016-09-24 20:25:38 GMT+3; 2016-10-01 15:00; e70300-dr003
META; english/fa-cup/worcester-v-brackley-town; 2016-09-26 16:25:47 GMT+3; 2016-10-01 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Brackley Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Worcester; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/worcester-v-brackley-town; 2016-09-26 20:27:02 GMT+3; 2016-10-01 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Brackley Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Worcester; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/worcester-v-brackley-town; 2016-09-27 04:25:07 GMT+3; 2016-10-01 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Brackley Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Worcester; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/worcester-v-brackley-town; 2016-09-27 08:25:47 GMT+3; 2016-10-01 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Brackley Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Worcester; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/worcester-v-brackley-town; 2016-09-27 16:30:40 GMT+3; 2016-10-01 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Brackley Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Worcester; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/worcester-v-brackley-town; 2016-09-27 20:26:27 GMT+3; 2016-10-01 15:00; e70300-dr003
Brackley Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Worcester; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/worcester-v-brackley-town; 2016-09-28 00:25:45 GMT+3; 2016-10-01 15:00; e70300-dr003
Brackley Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Worcester; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
META; english/fa-cup/worcester-v-brackley-town; 2016-09-28 04:24:08 GMT+3; 2016-10-01 15:00; e70300-dr003
Brackley Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Worcester; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
META; english/fa-cup/worcester-v-brackley-town; 2016-09-28 08:23:57 GMT+3; 2016-10-01 15:00; e70300-dr003
Brackley Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Worcester; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
META; english/fa-cup/worcester-v-brackley-town; 2016-09-28 12:25:38 GMT+3; 2016-10-01 15:00; e70300-dr003
Brackley Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Worcester; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
META; english/fa-cup/worcester-v-brackley-town; 2016-09-28 16:24:54 GMT+3; 2016-10-01 15:00; e70300-dr003
Brackley Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Worcester; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
META; english/fa-cup/worcester-v-brackley-town; 2016-09-28 20:25:38 GMT+3; 2016-10-01 15:00; e70300-dr003
Brackley Town; 13/10; ; ; ; ; ; 29/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Worcester; 6/4; ; ; ; ; ; 17/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 13/5; ; ; ; ; ; 13/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
META; english/fa-cup/worcester-v-brackley-town; 2016-09-29 00:24:10 GMT+3; 2016-10-01 15:00; e70300-dr003
Brackley Town; 13/10; ; ; ; ; ; 29/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Worcester; 6/4; ; ; ; ; ; 17/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 13/5; ; ; ; ; ; 13/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
META; english/fa-cup/worcester-v-brackley-town; 2016-09-29 04:24:00 GMT+3; 2016-10-01 15:00; e70300-dr003
Brackley Town; 13/10; ; ; ; ; ; 29/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Worcester; 6/4; ; ; ; ; ; 17/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 13/5; ; ; ; ; ; 13/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
META; english/fa-cup/worcester-v-brackley-town; 2016-09-29 12:24:45 GMT+3; 2016-10-01 15:00; e70300-dr003
Brackley Town; 13/10; ; ; ; ; ; 29/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/9; ; 
Worcester; 6/4; ; ; ; ; ; 17/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/9; ; 
Draw; 13/5; ; ; ; ; ; 13/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/4; ; 
META; english/fa-cup/worcester-v-brackley-town; 2016-09-29 20:24:21 GMT+3; 2016-10-01 15:00; e70300-dr003
Brackley Town; 13/10; 11/8; ; ; 7/5; 27/20; 29/20; ; ; ; 6/4; ; ; ; ; 7/5; 7/5; 23/17; ; ; ; 23/17; ; 7/5; ; ; 1/9; 13/10; 
Worcester; 6/4; 29/20; ; ; 8/5; 29/20; 8/5; ; ; ; 8/5; ; ; ; ; 8/5; 17/11; 6/4; ; ; ; 6/4; ; 31/21; ; ; 1/9; 7/5; 
Draw; 13/5; 5/2; ; ; 11/4; 5/2; 27/10; ; ; ; 13/5; ; ; ; ; 11/4; 11/4; 12/5; ; ; ; 12/5; ; 13/5; ; ; 1/4; 11/5; 
META; english/fa-cup/worcester-v-brackley-town; 2016-09-30 00:23:58 GMT+3; 2016-10-01 15:00; e70300-dr003
Brackley Town; 13/10; 11/8; ; ; 7/5; 27/20; 29/20; ; ; ; 6/4; ; ; ; 11/8; 7/5; 7/5; 23/17; ; ; ; 23/17; ; 7/5; ; ; 5/4; 13/10; 
Worcester; 6/4; 6/4; ; ; 13/8; 29/20; 8/5; ; ; ; 8/5; ; ; ; 6/4; 8/5; 17/11; 6/4; ; ; ; 6/4; ; 31/21; ; ; 7/5; 7/5; 
Draw; 13/5; 12/5; ; ; 11/4; 5/2; 27/10; ; ; ; 13/5; ; ; ; 23/10; 11/4; 11/4; 12/5; ; ; ; 12/5; ; 13/5; ; ; 21/10; 11/5; 
META; english/fa-cup/worcester-v-brackley-town; 2016-09-30 04:23:15 GMT+3; 2016-10-01 15:00; e70300-dr003
Brackley Town; 13/10; 11/8; ; ; 7/5; 27/20; 29/20; ; ; ; 6/4; ; ; ; 11/8; 7/5; 7/5; 23/17; ; ; ; 23/17; ; 7/5; ; ; 5/4; 13/10; 
Worcester; 6/4; 6/4; ; ; 13/8; 29/20; 8/5; ; ; ; 8/5; ; ; ; 6/4; 8/5; 17/11; 6/4; ; ; ; 6/4; ; 31/21; ; ; 7/5; 7/5; 
Draw; 13/5; 12/5; ; ; 11/4; 5/2; 27/10; ; ; ; 13/5; ; ; ; 23/10; 11/4; 11/4; 12/5; ; ; ; 12/5; ; 13/5; ; ; 21/10; 11/5; 
META; english/fa-cup/worcester-v-brackley-town; 2016-09-30 08:23:03 GMT+3; 2016-10-01 15:00; e70300-dr003
Brackley Town; 7/5; 11/8; ; ; 6/4; 27/20; 6/4; ; 6/4; ; 6/4; ; ; ; 7/5; 7/5; 16/11; 7/5; ; ; ; 7/5; ; 7/5; ; ; 13/10; 13/10; 
Worcester; 6/4; 29/20; ; ; 8/5; 29/20; 8/5; ; 13/8; ; 8/5; ; ; ; 6/4; 8/5; 17/11; 6/4; ; ; ; 6/4; ; 31/21; ; ; 7/5; 7/5; 
Draw; 13/5; 12/5; ; ; 13/5; 5/2; 13/5; ; 11/4; ; 13/5; ; ; ; 23/10; 11/4; 13/5; 12/5; ; ; ; 12/5; ; 13/5; ; ; 21/10; 11/5; 
META; english/fa-cup/worcester-v-brackley-town; 2016-09-30 12:25:01 GMT+3; 2016-10-01 15:00; e70300-dr003
Brackley Town; 7/5; 11/8; 6/4; 29/20; 6/4; 27/20; 6/4; ; 6/4; ; 6/4; ; ; ; 7/5; 7/5; 16/11; 7/5; ; ; ; 7/5; ; 7/5; ; ; 13/10; 13/10; 
Worcester; 6/4; 29/20; 33/20; 6/4; 13/8; 29/20; 8/5; ; 13/8; ; 13/8; ; ; ; 6/4; 8/5; 17/11; 6/4; ; ; ; 6/4; ; 31/21; ; ; 7/5; 7/5; 
Draw; 13/5; 12/5; 5/2; 9/4; 13/5; 5/2; 13/5; ; 11/4; ; 13/5; ; ; ; 23/10; 11/4; 13/5; 12/5; ; ; ; 12/5; ; 13/5; ; ; 21/10; 11/5; 
META; english/fa-cup/worcester-v-brackley-town; 2016-09-30 16:24:59 GMT+3; 2016-10-01 15:00; e70300-dr003
Brackley Town; 7/5; 11/8; 6/4; 29/20; 13/10; 27/20; 7/5; 7/5; 6/4; ; 6/4; ; ; ; 7/5; 7/5; 16/11; 7/5; ; ; ; 7/5; ; 7/5; ; ; 13/10; 13/10; 
Worcester; 6/4; 29/20; 33/20; 6/4; 6/4; 29/20; 6/4; 6/4; 13/8; ; 13/8; ; ; ; 6/4; 8/5; 17/11; 6/4; ; ; ; 6/4; ; 31/21; ; ; 7/5; 7/5; 
Draw; 13/5; 12/5; 5/2; 9/4; 12/5; 5/2; 5/2; 5/2; 11/4; ; 13/5; ; ; ; 23/10; 11/4; 13/5; 12/5; ; ; ; 12/5; ; 13/5; ; ; 21/10; 11/5; 
META; english/fa-cup/worcester-v-brackley-town; 2016-09-30 20:26:09 GMT+3; 2016-10-01 15:00; e70300-dr003
Brackley Town; 7/5; 11/8; 6/4; 11/8; 13/10; 27/20; 7/5; 7/5; 6/4; ; 6/4; 11/8; ; ; 7/5; 7/5; 16/11; 7/5; ; ; ; 7/5; ; 7/5; 7/5; ; 7/5; 13/10; 
Worcester; 6/4; 6/4; 33/20; 29/20; 6/4; 29/20; 6/4; 6/4; 13/8; ; 13/8; 11/8; ; ; 6/4; 8/5; 17/11; 17/11; ; ; ; 17/11; ; 31/21; 8/5; ; 13/8; 7/5; 
Draw; 13/5; 12/5; 5/2; 5/2; 12/5; 5/2; 5/2; 5/2; 11/4; ; 12/5; 5/2; ; ; 23/10; 11/4; 13/5; 23/10; ; ; ; 23/10; ; 13/5; 13/5; ; 21/10; 11/5; 
META; english/fa-cup/worcester-v-brackley-town; 2016-10-01 00:24:58 GMT+3; 2016-10-01 15:00; e70300-dr003
Brackley Town; 7/5; 11/8; 6/4; 11/8; 11/8; 27/20; 7/5; 7/5; 6/4; ; 6/4; 11/8; ; ; 7/5; 7/5; 16/11; 7/5; ; 7/5; ; 7/5; ; 7/5; 7/5; ; 7/5; 13/10; 
Worcester; 6/4; 29/20; 33/20; 29/20; 7/5; 29/20; 6/4; 6/4; 13/8; ; 13/8; 11/8; ; ; 6/4; 8/5; 17/11; 17/11; ; 7/5; ; 17/11; ; 31/21; 8/5; ; 6/4; 7/5; 
Draw; 13/5; 5/2; 5/2; 5/2; 12/5; 5/2; 5/2; 5/2; 11/4; ; 12/5; 5/2; ; ; 23/10; 11/4; 13/5; 23/10; ; 13/5; ; 23/10; ; 13/5; 13/5; ; 23/10; 11/5; 
META; english/fa-cup/worcester-v-brackley-town; 2016-10-01 04:24:23 GMT+3; 2016-10-01 15:00; e70300-dr003
Brackley Town; 7/5; 11/8; 6/4; 11/8; 11/8; 27/20; 7/5; 7/5; 6/4; ; 6/4; 11/8; ; ; 7/5; 7/5; 16/11; 7/5; ; 7/5; ; 7/5; ; 7/5; 7/5; ; 7/5; 13/10; 
Worcester; 6/4; 29/20; 33/20; 29/20; 7/5; 29/20; 6/4; 6/4; 13/8; ; 13/8; 11/8; ; ; 6/4; 8/5; 17/11; 17/11; ; 7/5; ; 17/11; ; 31/21; 8/5; ; 6/4; 7/5; 
Draw; 13/5; 12/5; 5/2; 5/2; 12/5; 5/2; 5/2; 5/2; 11/4; ; 12/5; 5/2; ; ; 23/10; 11/4; 13/5; 23/10; ; 13/5; ; 23/10; ; 13/5; 13/5; ; 23/10; 11/5; 
META; english/fa-cup/worcester-v-brackley-town; 2016-10-01 08:24:48 GMT+3; 2016-10-01 15:00; e70300-dr003
Brackley Town; 7/5; 11/8; 6/4; 11/8; 11/8; 27/20; 7/5; 7/5; 6/4; ; 6/4; 11/8; ; ; 7/5; 7/5; 16/11; 7/5; ; 7/5; ; 7/5; ; 7/5; 7/5; ; 7/5; 13/10; 
Worcester; 6/4; 29/20; 33/20; 29/20; 7/5; 29/20; 6/4; 6/4; 13/8; ; 17/10; 11/8; ; ; 6/4; 8/5; 17/11; 17/11; ; 7/5; ; 17/11; ; 31/21; 8/5; ; 13/8; 7/5; 
Draw; 13/5; 12/5; 5/2; 5/2; 12/5; 5/2; 5/2; 5/2; 11/4; ; 12/5; 5/2; ; ; 23/10; 11/4; 13/5; 23/10; ; 13/5; ; 23/10; ; 13/5; 13/5; ; 5/2; 11/5; 
META; english/fa-cup/worcester-v-brackley-town; 2016-10-01 12:24:36 GMT+3; 2016-10-01 15:00; e70300-dr003
Brackley Town; 7/5; 7/5; 31/20; 11/8; 11/8; 27/20; ; 7/5; 8/5; ; 6/4; 11/8; ; ; 29/20; 6/4; 16/11; 16/11; ; 7/5; ; 16/11; ; 7/5; 6/4; ; 7/5; 7/5; 
Worcester; 6/4; 6/4; 17/10; 6/4; 6/4; 29/20; 31/20; 6/4; 13/8; ; 17/10; 11/8; ; ; 8/5; 17/10; 8/5; 8/5; ; 16/11; ; 8/5; ; 31/21; 8/5; ; 13/8; 6/4; 
Draw; 13/5; 23/10; 12/5; 12/5; 9/4; 5/2; 23/10; 5/2; 5/2; ; 23/10; 5/2; ; ; 21/10; 23/10; 5/2; 28/13; ; 5/2; ; 28/13; ; 13/5; 12/5; ; 21/10; 2; 
META; english/fa-cup/worcester-v-brackley-town; 2016-10-01 16:25:36 GMT+3; 2016-10-01 15:00; e70300-dr003
Brackley Town; 7/5; 7/5; 31/20; 11/8; 7/5; 27/20; 29/20; 7/5; 8/5; ; 13/8; 11/8; ; ; 6/4; 8/5; 6/4; 16/11; ; 7/5; ; 16/11; ; 22/15; 6/4; ; 6/4; 7/5; 
Worcester; 6/4; 6/4; 17/10; 6/4; 6/4; 29/20; 31/20; 6/4; 7/4; ; 7/4; 11/8; ; ; 8/5; 13/8; 8/5; 8/5; ; 16/11; ; 8/5; ; 14/9; 13/8; ; 17/10; 6/4; 
Draw; 13/5; 9/4; 12/5; 12/5; 11/5; 5/2; 23/10; 5/2; 12/5; ; 11/5; 5/2; ; ; 2; 9/4; 12/5; 21/10; ; 5/2; ; 21/10; ; 9/4; 23/10; ; 9/5; 2; 
