META; english/fa-cup/burgess-hill-town-v-cadbury-heath; 2016-09-24 20:24:16 GMT+3; 2016-10-01 15:00; e70300-dr003
Burgess Hill Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Cadbury Heath; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/burgess-hill-town-v-cadbury-heath; 2016-09-25 00:24:53 GMT+3; 2016-10-01 15:00; e70300-dr003
Burgess Hill Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Cadbury Heath; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/burgess-hill-town-v-cadbury-heath; 2016-09-25 04:23:32 GMT+3; 2016-10-01 15:00; e70300-dr003
Burgess Hill Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Cadbury Heath; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/burgess-hill-town-v-cadbury-heath; 2016-09-25 08:23:59 GMT+3; 2016-10-01 15:00; e70300-dr003
Burgess Hill Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Cadbury Heath; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/burgess-hill-town-v-cadbury-heath; 2016-09-25 12:25:47 GMT+3; 2016-10-01 15:00; e70300-dr003
Burgess Hill Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Cadbury Heath; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/burgess-hill-town-v-cadbury-heath; 2016-09-25 16:25:50 GMT+3; 2016-10-01 15:00; e70300-dr003
Burgess Hill Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Cadbury Heath; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
