META; english/fa-cup/woking-v-accrington; 2016-11-18 20:25:58 GMT+2; 2016-12-03 15:00; e70300-dr003
Accrington; 4/5; 5/6; ; ; ; ; 3/4; ; ; ; 3/4; ; ; ; 4/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 11/4; 5/2; ; ; ; ; 27/10; ; ; ; 13/5; ; ; ; 13/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Woking; 16/5; 3; ; ; ; ; 16/5; ; ; ; 3; ; ; ; 16/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/woking-v-accrington; 2016-11-19 00:24:34 GMT+2; 2016-12-03 15:00; e70300-dr003
Accrington; 4/5; 5/6; ; ; ; ; 3/4; ; ; ; 3/4; ; ; ; 4/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 11/4; 5/2; ; ; ; ; 27/10; ; ; ; 13/5; ; ; ; 13/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Woking; 16/5; 3; ; ; ; ; 16/5; ; ; ; 3; ; ; ; 16/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/woking-v-accrington; 2016-11-19 04:24:10 GMT+2; 2016-12-03 15:00; e70300-dr003
Accrington; 4/5; 5/6; ; ; ; ; 4/5; ; ; ; 3/4; ; ; ; 4/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 11/4; 5/2; ; ; ; ; 13/5; ; ; ; 13/5; ; ; ; 13/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Woking; 16/5; 3; ; ; ; ; 31/10; ; ; ; 3; ; ; ; 16/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/woking-v-accrington; 2016-11-19 08:24:46 GMT+2; 2016-12-03 15:00; e70300-dr003
Accrington; 4/5; 5/6; ; ; ; ; 3/4; ; ; ; 3/4; ; ; ; 4/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 11/4; 5/2; ; ; ; ; 27/10; ; ; ; 13/5; ; ; ; 13/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Woking; 16/5; 3; ; ; ; ; 16/5; ; ; ; 3; ; ; ; 16/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/woking-v-accrington; 2016-11-19 12:25:50 GMT+2; 2016-12-03 15:00; e70300-dr003
Accrington; 4/5; 5/6; ; ; ; ; 3/4; ; ; ; 3/4; ; ; ; 4/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 11/4; 5/2; ; ; ; ; 27/10; ; ; ; 13/5; ; ; ; 13/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Woking; 16/5; 3; ; ; ; ; 16/5; ; ; ; 3; ; ; ; 16/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/woking-v-accrington; 2016-11-19 16:26:01 GMT+2; 2016-12-03 15:00; e70300-dr003
Accrington; 4/5; 5/6; ; ; ; ; 3/4; ; ; ; 3/4; ; ; ; 4/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 11/4; 5/2; ; ; ; ; 27/10; ; ; ; 13/5; ; ; ; 13/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Woking; 16/5; 3; ; ; ; ; 16/5; ; ; ; 3; ; ; ; 16/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/woking-v-accrington; 2016-11-20 00:25:33 GMT+2; 2016-12-03 15:00; e70300-dr003
Accrington; 4/5; 5/6; ; ; ; ; 3/4; ; ; ; 3/4; ; ; ; 4/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 11/4; 5/2; ; ; ; ; 27/10; ; ; ; 13/5; ; ; ; 13/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Woking; 16/5; 3; ; ; ; ; 16/5; ; ; ; 3; ; ; ; 16/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/woking-v-accrington; 2016-11-20 04:24:00 GMT+2; 2016-12-03 15:00; e70300-dr003
Accrington; 4/5; 5/6; ; ; ; ; 3/4; ; ; ; 3/4; ; ; ; 4/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 11/4; 5/2; ; ; ; ; 27/10; ; ; ; 13/5; ; ; ; 13/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Woking; 16/5; 3; ; ; ; ; 16/5; ; ; ; 3; ; ; ; 16/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/woking-v-accrington; 2016-11-20 08:24:20 GMT+2; 2016-12-03 15:00; e70300-dr003
Accrington; 4/5; 5/6; ; ; ; ; 3/4; ; ; ; 3/4; ; ; ; 4/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 11/4; 5/2; ; ; ; ; 27/10; ; ; ; 13/5; ; ; ; 13/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Woking; 16/5; 3; ; ; ; ; 16/5; ; ; ; 3; ; ; ; 16/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/woking-v-accrington; 2016-11-20 12:25:19 GMT+2; 2016-12-03 15:00; e70300-dr003
Accrington; 4/5; 5/6; ; ; ; ; 3/4; ; ; ; 3/4; ; ; ; 4/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 11/4; 5/2; ; ; ; ; 27/10; ; ; ; 13/5; ; ; ; 13/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Woking; 16/5; 3; ; ; ; ; 16/5; ; ; ; 3; ; ; ; 16/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/woking-v-accrington; 2016-11-20 16:27:30 GMT+2; 2016-12-04 14:00; e70300-dr003
Accrington; 4/5; 5/6; ; ; ; ; 3/4; ; 5/6; ; 3/4; ; ; ; 4/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 11/4; 5/2; ; ; ; ; 27/10; ; 14/5; ; 13/5; ; ; ; 13/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Woking; 16/5; 3; ; ; ; ; 16/5; ; 3; ; 3; ; ; ; 16/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/woking-v-accrington; 2016-11-20 20:26:39 GMT+2; 2016-12-04 14:00; e70300-dr003
Accrington; 4/5; 5/6; ; ; ; ; 3/4; ; 5/6; ; 3/4; ; ; ; 4/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 11/4; 5/2; ; ; ; ; 27/10; ; 14/5; ; 13/5; ; ; ; 13/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Woking; 16/5; 3; ; ; ; ; 16/5; ; 3; ; 3; ; ; ; 16/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/woking-v-accrington; 2016-11-21 00:24:56 GMT+2; 2016-12-04 14:00; e70300-dr003
Accrington; 4/5; 5/6; ; ; ; ; 3/4; ; 5/6; ; 3/4; ; ; ; 4/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 11/4; 5/2; ; ; ; ; 27/10; ; 14/5; ; 13/5; ; ; ; 13/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Woking; 16/5; 3; ; ; ; ; 16/5; ; 3; ; 3; ; ; ; 16/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/woking-v-accrington; 2016-11-21 04:24:49 GMT+2; 2016-12-04 14:00; e70300-dr003
Accrington; 4/5; 5/6; ; ; ; ; 3/4; ; 5/6; ; 3/4; ; ; ; 4/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 11/4; 5/2; ; ; ; ; 27/10; ; 14/5; ; 13/5; ; ; ; 13/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Woking; 16/5; 3; ; ; ; ; 16/5; ; 3; ; 3; ; ; ; 16/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/woking-v-accrington; 2016-11-21 08:25:05 GMT+2; 2016-12-04 14:00; e70300-dr003
Accrington; 4/5; 5/6; ; ; ; ; 3/4; ; 5/6; ; 3/4; ; ; ; 4/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 11/4; 5/2; ; ; ; ; 27/10; ; 14/5; ; 13/5; ; ; ; 13/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Woking; 16/5; 3; ; ; ; ; 16/5; ; 3; ; 3; ; ; ; 16/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/woking-v-accrington; 2016-11-21 12:25:38 GMT+2; 2016-12-04 14:00; e70300-dr003
Accrington; 4/5; 5/6; ; ; ; ; 3/4; ; 5/6; ; 3/4; ; ; ; 4/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 11/4; 5/2; ; ; ; ; 27/10; ; 14/5; ; 13/5; ; ; ; 13/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Woking; 16/5; 3; ; ; ; ; 16/5; ; 3; ; 3; ; ; ; 16/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/woking-v-accrington; 2016-11-21 16:25:37 GMT+2; 2016-12-04 14:00; e70300-dr003
Accrington; 4/5; 5/6; ; ; ; ; 3/4; ; 5/6; ; 3/4; ; ; ; 4/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 11/4; 5/2; ; ; ; ; 27/10; ; 14/5; ; 13/5; ; ; ; 13/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
