META; english/fa-cup/margate-v-hastings; 2016-09-24 20:24:59 GMT+3; 2016-10-01 15:00; e70300-dr003
META; english/fa-cup/margate-v-hastings; 2016-09-25 12:26:44 GMT+3; 2016-10-01 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Hastings; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Margate; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/margate-v-hastings; 2016-09-25 16:26:51 GMT+3; 2016-10-01 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Hastings; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Margate; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/margate-v-hastings; 2016-09-25 20:27:47 GMT+3; 2016-10-01 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Hastings; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Margate; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/margate-v-hastings; 2016-09-26 00:24:21 GMT+3; 2016-10-01 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Hastings; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Margate; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/margate-v-hastings; 2016-09-26 04:24:04 GMT+3; 2016-10-01 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Hastings; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Margate; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/margate-v-hastings; 2016-09-26 08:24:27 GMT+3; 2016-10-01 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Hastings; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Margate; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/margate-v-hastings; 2016-09-26 12:25:08 GMT+3; 2016-10-01 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Hastings; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Margate; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/margate-v-hastings; 2016-09-26 16:25:08 GMT+3; 2016-10-01 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Hastings; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Margate; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/margate-v-hastings; 2016-09-26 20:26:15 GMT+3; 2016-10-01 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Hastings; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Margate; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/margate-v-hastings; 2016-09-27 04:24:38 GMT+3; 2016-10-01 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Hastings; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Margate; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/margate-v-hastings; 2016-09-27 08:25:10 GMT+3; 2016-10-01 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Hastings; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Margate; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/margate-v-hastings; 2016-09-27 16:29:44 GMT+3; 2016-10-01 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Hastings; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Margate; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/margate-v-hastings; 2016-09-27 20:25:40 GMT+3; 2016-10-01 15:00; e70300-dr003
Hastings; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Margate; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/margate-v-hastings; 2016-09-28 00:25:09 GMT+3; 2016-10-01 15:00; e70300-dr003
Hastings; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Margate; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
META; english/fa-cup/margate-v-hastings; 2016-09-28 04:23:28 GMT+3; 2016-10-01 15:00; e70300-dr003
Hastings; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Margate; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
META; english/fa-cup/margate-v-hastings; 2016-09-28 08:23:22 GMT+3; 2016-10-01 15:00; e70300-dr003
Hastings; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Margate; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
META; english/fa-cup/margate-v-hastings; 2016-09-28 12:24:59 GMT+3; 2016-10-01 15:00; e70300-dr003
Hastings; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Margate; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
META; english/fa-cup/margate-v-hastings; 2016-09-28 16:24:17 GMT+3; 2016-10-01 15:00; e70300-dr003
Hastings; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Margate; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
META; english/fa-cup/margate-v-hastings; 2016-09-28 20:24:56 GMT+3; 2016-10-01 15:00; e70300-dr003
Margate; 1/2; ; ; ; ; ; 4/7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 7/2; ; ; ; ; ; 7/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
Hastings; 7/2; ; ; ; ; ; 4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/margate-v-hastings; 2016-09-29 00:23:33 GMT+3; 2016-10-01 15:00; e70300-dr003
Margate; 1/2; ; ; ; ; ; 11/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 7/2; ; ; ; ; ; 18/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
Hastings; 7/2; ; ; ; ; ; 4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/margate-v-hastings; 2016-09-29 04:23:24 GMT+3; 2016-10-01 15:00; e70300-dr003
Margate; 1/2; ; ; ; ; ; 11/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 7/2; ; ; ; ; ; 18/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
Hastings; 7/2; ; ; ; ; ; 4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/margate-v-hastings; 2016-09-29 08:36:24 GMT+3; 2016-10-01 15:00; e70300-dr003
Margate; 1/2; ; ; ; ; ; 11/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 7/2; ; ; ; ; ; 18/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
Hastings; 7/2; ; ; ; ; ; 4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/margate-v-hastings; 2016-09-29 12:23:59 GMT+3; 2016-10-01 15:00; e70300-dr003
Margate; 1/2; ; ; ; ; ; 11/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 7/2; ; ; ; ; ; 18/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
Hastings; 7/2; ; ; ; ; ; 4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/margate-v-hastings; 2016-09-29 20:23:41 GMT+3; 2016-10-01 15:00; e70300-dr003
Margate; 1/2; ; ; ; 4/7; ; 8/15; ; ; ; ; ; ; ; ; ; 8/15; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 7/2; ; ; ; 19/5; ; 19/5; ; ; ; ; ; ; ; ; ; 7/2; ; ; ; ; ; ; ; ; ; 4/11; ; 
Hastings; 7/2; ; ; ; 19/5; ; 4; ; ; ; ; ; ; ; ; ; 4; ; ; ; ; ; ; ; ; ; 4/9; ; 
META; english/fa-cup/margate-v-hastings; 2016-09-30 00:23:21 GMT+3; 2016-10-01 15:00; e70300-dr003
Margate; 1/2; 4/9; ; ; 8/15; ; 1/2; ; ; ; ; ; ; ; 1/2; ; 8/15; ; ; ; ; ; ; ; ; ; 4/9; ; 
Draw; 7/2; 16/5; ; ; 18/5; ; 18/5; ; ; ; ; ; ; ; 3; ; 7/2; ; ; ; ; ; ; ; ; ; 14/5; ; 
Hastings; 7/2; 4; ; ; 9/2; ; 17/4; ; ; ; ; ; ; ; 4; ; 4; ; ; ; ; ; ; ; ; ; 7/2; ; 
META; english/fa-cup/margate-v-hastings; 2016-09-30 04:22:36 GMT+3; 2016-10-01 15:00; e70300-dr003
Margate; 1/2; 4/9; ; ; 8/15; ; 1/2; ; ; ; ; ; ; ; 1/2; ; 8/15; 1/2; ; ; ; 1/2; ; ; ; ; 4/9; ; 
Draw; 7/2; 16/5; ; ; 18/5; ; 18/5; ; ; ; ; ; ; ; 3; ; 7/2; 17/5; ; ; ; 17/5; ; ; ; ; 14/5; ; 
Hastings; 7/2; 4; ; ; 9/2; ; 9/2; ; ; ; ; ; ; ; 4; ; 4; 18/5; ; ; ; 18/5; ; ; ; ; 7/2; ; 
META; english/fa-cup/margate-v-hastings; 2016-09-30 08:22:27 GMT+3; 2016-10-01 15:00; e70300-dr003
Margate; 1/2; 1/2; ; ; 8/15; ; 8/15; ; 8/15; ; ; ; ; ; 1/2; ; 8/15; 1/2; ; ; ; 1/2; ; ; ; ; 4/9; ; 
Draw; 7/2; 16/5; ; ; 18/5; ; 18/5; ; 19/5; ; ; ; ; ; 3; ; 7/2; 17/5; ; ; ; 17/5; ; ; ; ; 14/5; ; 
Hastings; 7/2; 15/4; ; ; 9/2; ; 22/5; ; 19/5; ; ; ; ; ; 4; ; 4; 39/11; ; ; ; 39/11; ; ; ; ; 7/2; ; 
META; english/fa-cup/margate-v-hastings; 2016-09-30 12:24:17 GMT+3; 2016-10-01 15:00; e70300-dr003
Margate; 1/2; 1/2; 11/20; 1/2; 8/15; ; 8/15; ; 8/15; ; ; ; ; ; 1/2; ; 8/15; 1/2; ; ; ; 1/2; ; ; ; ; 4/9; ; 
Draw; 7/2; 16/5; 16/5; 3; 18/5; ; 18/5; ; 19/5; ; ; ; ; ; 3; ; 7/2; 17/5; ; ; ; 17/5; ; ; ; ; 14/5; ; 
Hastings; 7/2; 15/4; 9/2; 4; 9/2; ; 22/5; ; 19/5; ; ; ; ; ; 4; ; 4; 39/11; ; ; ; 39/11; ; ; ; ; 7/2; ; 
META; english/fa-cup/margate-v-hastings; 2016-09-30 16:24:19 GMT+3; 2016-10-01 15:00; e70300-dr003
Margate; 1/2; 4/9; 11/20; 1/2; 1/2; ; 9/20; 4/9; 8/15; ; ; ; ; ; 1/2; ; 1/2; 1/2; ; ; ; 1/2; ; ; ; ; 4/9; ; 
Draw; 7/2; 16/5; 16/5; 3; 16/5; ; 18/5; 7/2; 19/5; ; ; ; ; ; 3; ; 7/2; 17/5; ; ; ; 17/5; ; ; ; ; 14/5; ; 
Hastings; 7/2; 4; 9/2; 4; 18/5; ; 4; 7/2; 19/5; ; ; ; ; ; 4; ; 4; 18/5; ; ; ; 18/5; ; ; ; ; 7/2; ; 
META; english/fa-cup/margate-v-hastings; 2016-09-30 20:25:24 GMT+3; 2016-10-01 15:00; e70300-dr003
Margate; 1/2; 4/9; 11/20; 1/2; 4/9; ; 9/20; 4/9; 8/15; ; ; 8/15; ; ; 1/2; 1/2; 1/2; 1/2; ; 8/15; ; 1/2; ; ; ; ; 4/9; ; 
Draw; 7/2; 16/5; 16/5; 3; 16/5; ; 15/4; 7/2; 19/5; ; ; 3; ; ; 3; 15/4; 7/2; 17/5; ; 10/3; ; 17/5; ; ; ; ; 14/5; ; 
Hastings; 7/2; 4; 9/2; 4; 19/5; ; 4; 7/2; 19/5; ; ; 17/4; ; ; 4; 19/4; 4; 18/5; ; 7/2; ; 18/5; ; ; ; ; 7/2; ; 
META; english/fa-cup/margate-v-hastings; 2016-10-01 00:24:08 GMT+3; 2016-10-01 15:00; e70300-dr003
Margate; 1/2; 1/2; 11/20; 1/2; 1/2; ; 9/20; 4/9; 8/15; ; ; 8/15; ; ; 1/2; 1/2; 8/15; 1/2; ; 8/15; ; 1/2; ; ; ; ; 4/9; ; 
Draw; 7/2; 16/5; 16/5; 3; 16/5; ; 18/5; 7/2; 19/5; ; ; 3; ; ; 3; 15/4; 7/2; 17/5; ; 10/3; ; 17/5; ; ; ; ; 14/5; ; 
Hastings; 7/2; 15/4; 9/2; 4; 18/5; ; 21/5; 7/2; 19/5; ; ; 17/4; ; ; 4; 19/4; 4; 18/5; ; 7/2; ; 18/5; ; ; ; ; 7/2; ; 
META; english/fa-cup/margate-v-hastings; 2016-10-01 04:23:39 GMT+3; 2016-10-01 15:00; e70300-dr003
Margate; 1/2; 1/2; 11/20; 1/2; 1/2; ; 9/20; 4/9; 8/15; ; ; 8/15; ; ; 1/2; 1/2; 8/15; 1/2; ; 8/15; ; 1/2; ; ; ; ; 4/9; ; 
Draw; 7/2; 16/5; 16/5; 3; 16/5; ; 18/5; 7/2; 19/5; ; ; 3; ; ; 3; 15/4; 7/2; 17/5; ; 10/3; ; 17/5; ; ; ; ; 14/5; ; 
Hastings; 7/2; 15/4; 9/2; 4; 18/5; ; 4; 7/2; 19/5; ; ; 17/4; ; ; 4; 19/4; 4; 18/5; ; 7/2; ; 18/5; ; ; ; ; 7/2; ; 
META; english/fa-cup/margate-v-hastings; 2016-10-01 08:24:09 GMT+3; 2016-10-01 15:00; e70300-dr003
Margate; 1/2; 1/2; 11/20; 1/2; 1/2; ; 9/20; 4/9; 8/15; ; ; 8/15; ; ; 1/2; 1/2; 8/15; 1/2; ; 8/15; ; 1/2; ; ; ; ; 4/9; ; 
Draw; 7/2; 16/5; 16/5; 3; 16/5; ; 18/5; 7/2; 19/5; ; ; 3; ; ; 3; 15/4; 7/2; 17/5; ; 16/5; ; 17/5; ; ; ; ; 14/5; ; 
Hastings; 7/2; 15/4; 9/2; 4; 18/5; ; 21/5; 7/2; 19/5; ; ; 17/4; ; ; 4; 19/4; 4; 18/5; ; 18/5; ; 18/5; ; ; ; ; 7/2; ; 
META; english/fa-cup/margate-v-hastings; 2016-10-01 12:23:57 GMT+3; 2016-10-01 15:00; e70300-dr003
Margate; 1/2; 1/2; 11/20; 1/2; 1/2; ; ; 4/9; 8/15; ; ; 8/15; ; ; 1/2; 1/2; 8/15; 1/2; ; 8/15; ; 1/2; ; ; ; ; 4/9; ; 
Draw; 7/2; 16/5; 16/5; 3; 16/5; ; ; 7/2; 19/5; ; ; 3; ; ; 3; 15/4; 7/2; 38/11; ; 16/5; ; 38/11; ; ; ; ; 14/5; ; 
Hastings; 7/2; 15/4; 9/2; 4; 18/5; ; 4; 7/2; 19/5; ; ; 17/4; ; ; 4; 19/4; 4; 39/11; ; 18/5; ; 39/11; ; ; ; ; 7/2; ; 
META; english/fa-cup/margate-v-hastings; 2016-10-01 16:24:58 GMT+3; 2016-10-01 15:00; e70300-dr003
Margate; 1/2; 1/2; 11/20; 1/2; 1/2; ; 9/20; 4/9; 8/15; ; ; 8/15; ; ; 1/2; 1/2; 8/15; 1/2; ; 8/15; ; 1/2; ; ; ; ; 2/11; ; 
Draw; 7/2; 16/5; 16/5; 16/5; 16/5; ; 18/5; 7/2; 19/5; ; ; 3; ; ; 3; 15/4; 7/2; 38/11; ; 16/5; ; 38/11; ; ; ; ; 4/11; ; 
Hastings; 7/2; 15/4; 9/2; 4; 18/5; ; 4; 7/2; 19/5; ; ; 17/4; ; ; 4; 19/4; 4; 39/11; ; 18/5; ; 39/11; ; ; ; ; 27/10; ; 
META; english/fa-cup/margate-v-hastings; 2016-10-02 16:23:45 GMT+3; 2016-10-04 19:45; e70300-dr003
Margate; 1/2; 1/2; ; 1/2; 1/2; ; ; 4/9; 8/15; ; ; 8/15; ; ; 1/2; ; ; ; ; ; ; 1/2; ; ; ; ; 1/2; ; 
Draw; 7/2; 16/5; ; 16/5; 16/5; ; ; 7/2; 19/5; ; ; 3; ; ; 3; ; ; ; ; ; ; 38/11; ; ; ; ; 4/11; ; 
Hastings; 7/2; 15/4; ; 4; 18/5; ; ; 7/2; 19/5; ; ; 17/4; ; ; 4; ; ; ; ; ; ; 39/11; ; ; ; ; 8/11; ; 
META; english/fa-cup/margate-v-hastings; 2016-10-02 20:24:25 GMT+3; 2016-10-04 19:45; e70300-dr003
Margate; 1/2; 1/2; ; 1/2; 1/2; ; 11/20; 4/9; 8/15; ; ; 8/15; ; ; 1/2; ; ; ; ; ; ; 1/2; ; ; ; ; 1/2; ; 
Draw; 7/2; 16/5; ; 16/5; 16/5; ; 7/2; 7/2; 19/5; ; ; 3; ; ; 3; ; ; ; ; ; ; 38/11; ; ; ; ; 4/11; ; 
Hastings; 7/2; 15/4; ; 4; 18/5; ; 4; 7/2; 19/5; ; ; 17/4; ; ; 4; ; ; ; ; ; ; 39/11; ; ; ; ; 8/11; ; 
META; english/fa-cup/margate-v-hastings; 2016-10-03 00:22:23 GMT+3; 2016-10-04 19:45; e70300-dr003
Margate; 1/2; 1/2; ; 1/2; 1/2; ; 11/20; 4/9; 8/15; ; ; 8/15; ; ; 1/2; ; ; ; ; ; ; 1/2; ; ; ; ; 1/2; ; 
Draw; 7/2; 16/5; ; 16/5; 16/5; ; 7/2; 7/2; 19/5; ; ; 3; ; ; 3; ; ; ; ; ; ; 38/11; ; ; ; ; 4/11; ; 
Hastings; 7/2; 15/4; ; 4; 18/5; ; 4; 7/2; 19/5; ; ; 17/4; ; ; 4; ; ; ; ; ; ; 39/11; ; ; ; ; 8/11; ; 
META; english/fa-cup/margate-v-hastings; 2016-10-03 00:45:53 GMT+3; 2016-10-04 19:45; e70300-dr003
Margate; 1/2; 1/2; ; 1/2; 1/2; ; 11/20; 4/9; 8/15; ; ; 8/15; ; ; 1/2; ; ; ; ; ; ; 1/2; ; ; ; ; 1/2; ; 
Draw; 7/2; 16/5; ; 16/5; 16/5; ; 7/2; 7/2; 19/5; ; ; 3; ; ; 3; ; ; ; ; ; ; 38/11; ; ; ; ; 4/11; ; 
Hastings; 7/2; 15/4; ; 4; 18/5; ; 4; 7/2; 19/5; ; ; 17/4; ; ; 4; ; ; ; ; ; ; 39/11; ; ; ; ; 8/11; ; 
META; english/fa-cup/margate-v-hastings; 2016-10-03 01:45:32 GMT+3; 2016-10-04 19:45; e70300-dr003
Margate; 1/2; 1/2; ; 1/2; 1/2; ; 11/20; 4/9; 8/15; ; ; 8/15; ; ; 1/2; ; ; ; ; ; ; 1/2; ; ; ; ; 1/2; ; 
Draw; 7/2; 16/5; ; 16/5; 16/5; ; 7/2; 7/2; 19/5; ; ; 3; ; ; 3; ; ; ; ; ; ; 38/11; ; ; ; ; 4/11; ; 
Hastings; 7/2; 15/4; ; 4; 18/5; ; 4; 7/2; 19/5; ; ; 17/4; ; ; 4; ; ; ; ; ; ; 39/11; ; ; ; ; 8/11; ; 
META; english/fa-cup/margate-v-hastings; 2016-10-03 03:45:37 GMT+3; 2016-10-04 19:45; e70300-dr003
Margate; 1/2; 1/2; ; 1/2; 1/2; ; 11/20; 4/9; 8/15; ; ; 8/15; ; ; 1/2; ; ; ; ; ; ; 1/2; ; ; ; ; 1/2; ; 
Draw; 7/2; 16/5; ; 16/5; 16/5; ; 7/2; 7/2; 19/5; ; ; 3; ; ; 3; ; ; ; ; ; ; 38/11; ; ; ; ; 4/11; ; 
Hastings; 7/2; 15/4; ; 4; 18/5; ; 4; 7/2; 19/5; ; ; 17/4; ; ; 4; ; ; ; ; ; ; 39/11; ; ; ; ; 8/11; ; 
META; english/fa-cup/margate-v-hastings; 2016-10-03 04:21:52 GMT+3; 2016-10-04 19:45; e70300-dr003
Margate; 1/2; 1/2; ; 1/2; 1/2; ; 11/20; 4/9; 8/15; ; ; 8/15; ; ; 1/2; ; ; ; ; ; ; 1/2; ; ; ; ; 1/2; ; 
Draw; 7/2; 16/5; ; 16/5; 16/5; ; 7/2; 7/2; 19/5; ; ; 3; ; ; 3; ; ; ; ; ; ; 38/11; ; ; ; ; 4/11; ; 
Hastings; 7/2; 15/4; ; 4; 18/5; ; 4; 7/2; 19/5; ; ; 17/4; ; ; 4; ; ; ; ; ; ; 39/11; ; ; ; ; 8/11; ; 
META; english/fa-cup/margate-v-hastings; 2016-10-03 05:45:29 GMT+3; 2016-10-04 19:45; e70300-dr003
Margate; 1/2; 1/2; ; 1/2; 1/2; ; 11/20; 4/9; 8/15; ; ; 8/15; ; ; 1/2; ; ; ; ; ; ; 1/2; ; ; ; ; 1/2; ; 
Draw; 7/2; 16/5; ; 16/5; 16/5; ; 7/2; 7/2; 19/5; ; ; 3; ; ; 3; ; ; ; ; ; ; 38/11; ; ; ; ; 4/11; ; 
Hastings; 7/2; 15/4; ; 4; 18/5; ; 4; 7/2; 19/5; ; ; 17/4; ; ; 4; ; ; ; ; ; ; 39/11; ; ; ; ; 8/11; ; 
META; english/fa-cup/margate-v-hastings; 2016-10-03 06:29:27 GMT+3; 2016-10-04 19:45; e70300-dr003
Margate; 1/2; 1/2; ; 1/2; 1/2; ; 11/20; 4/9; 8/15; ; ; 8/15; ; ; 1/2; ; ; ; ; ; ; 1/2; ; ; ; ; 1/2; ; 
