META; english/fa-cup/exeter-v-luton; 2016-10-30 20:23:51 GMT+3; 2016-11-05 15:00; e70300-dr003
Luton; 11/8; 11/8; 7/5; ; 11/8; ; 11/8; ; ; ; 27/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Exeter; 15/8; 9/5; 39/20; ; 9/5; ; 9/5; ; ; ; 15/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 12/5; 23/10; 9/4; ; 9/4; ; 23/10; ; ; ; 11/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/exeter-v-luton; 2016-10-31 00:22:32 GMT+3; 2016-11-05 15:00; e70300-dr003
Luton; 11/8; 11/8; 7/5; ; 11/8; ; 11/8; ; ; ; 27/20; ; ; ; 11/8; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 12/5; 12/5; 47/20; 9/4; 12/5; 12/5; 12/5; 11/5; 12/5; 12/5; 9/4; 23/10; 12/5; 2; 12/5; ; ; ; 23/10; ; ; ; ; ; 23/10; ; 9/4; 19/10; 
META; english/fa-cup/exeter-v-luton; 2016-11-04 11:46:43 GMT+2; 2016-11-05 15:00; e70300-dr003
Luton; 11/8; 7/5; 7/5; 29/20; 6/4; 7/5; 7/5; 6/5; 7/5; 11/8; 7/5; 13/8; 27/20; 11/8; 11/8; ; ; ; 13/10; ; ; ; ; ; 11/8; ; 5/4; 23/20; 
Exeter; 15/8; 19/10; 19/10; 2; 15/8; 39/20; 15/8; 9/5; 15/8; 19/10; 15/8; 9/5; 9/5; 19/10; 9/5; ; ; ; 19/10; ; ; ; ; ; 15/8; ; 9/5; 6/4; 
Draw; 12/5; 12/5; 47/20; 11/5; 12/5; 12/5; 5/2; 11/5; 12/5; 12/5; 12/5; 21/10; 12/5; 21/10; 12/5; ; ; ; 23/10; ; ; ; ; ; 23/10; ; 9/4; 19/10; 
META; english/fa-cup/exeter-v-luton; 2016-11-04 12:22:06 GMT+2; 2016-11-05 15:00; e70300-dr003
Luton; 11/8; 7/5; 7/5; 29/20; 6/4; 7/5; 7/5; 6/5; 7/5; 11/8; 7/5; 13/8; 27/20; 11/8; 11/8; ; ; ; 13/10; ; ; ; ; ; 11/8; ; 5/4; 13/10; 
Exeter; 15/8; 19/10; 19/10; 2; 15/8; 39/20; 15/8; 9/5; 15/8; 19/10; 15/8; 9/5; 9/5; 19/10; 9/5; ; ; ; 19/10; ; ; ; ; ; 15/8; ; 9/5; 7/4; 
Draw; 12/5; 12/5; 47/20; 11/5; 12/5; 12/5; 5/2; 11/5; 12/5; 12/5; 12/5; 21/10; 12/5; 21/10; 12/5; ; ; ; 23/10; ; ; ; ; ; 23/10; ; 9/4; 2; 
META; english/fa-cup/exeter-v-luton; 2016-11-04 13:02:49 GMT+2; 2016-11-05 15:00; e70300-dr003
Luton; 11/8; 7/5; 7/5; 29/20; 6/4; 7/5; 7/5; 6/5; 7/5; 11/8; 7/5; 13/8; 27/20; 11/8; 11/8; ; ; ; 13/10; ; ; ; ; ; 11/8; ; 5/4; 13/10; 
Exeter; 15/8; 19/10; 19/10; 2; 15/8; 39/20; 15/8; 9/5; 15/8; 19/10; 15/8; 9/5; 9/5; 19/10; 9/5; ; ; ; 19/10; ; ; ; ; ; 15/8; ; 9/5; 7/4; 
Draw; 12/5; 12/5; 47/20; 11/5; 12/5; 12/5; 5/2; 11/5; 12/5; 12/5; 12/5; 21/10; 12/5; 21/10; 12/5; ; ; ; 23/10; ; ; ; ; ; 23/10; ; 9/4; 2; 
META; english/fa-cup/exeter-v-luton; 2016-11-04 13:46:44 GMT+2; 2016-11-05 15:00; e70300-dr003
Luton; 11/8; 7/5; 7/5; 29/20; 6/4; 7/5; 7/5; 6/5; 7/5; 11/8; 7/5; 13/8; 27/20; 11/8; 11/8; ; ; ; 13/10; ; ; ; ; ; 11/8; ; 5/4; 13/10; 
Exeter; 15/8; 19/10; 19/10; 2; 15/8; 39/20; 15/8; 9/5; 15/8; 19/10; 15/8; 9/5; 37/20; 19/10; 9/5; ; ; ; 19/10; ; ; ; ; ; 15/8; ; 9/5; 7/4; 
Draw; 12/5; 12/5; 47/20; 11/5; 12/5; 12/5; 5/2; 11/5; 12/5; 12/5; 12/5; 21/10; 47/20; 21/10; 12/5; ; ; ; 23/10; ; ; ; ; ; 23/10; ; 9/4; 2; 
META; english/fa-cup/exeter-v-luton; 2016-11-04 15:47:13 GMT+2; 2016-11-05 15:00; e70300-dr003
Luton; 11/8; 7/5; 29/20; 29/20; 6/4; 29/20; 29/20; 6/5; 6/4; 7/5; 7/5; 13/8; 7/5; 7/5; 11/8; ; ; ; 13/10; ; ; ; ; ; 7/5; ; 13/10; 13/10; 
Exeter; 15/8; 19/10; 37/20; 15/8; 15/8; 19/10; 9/5; 9/5; 15/8; 9/5; 15/8; 9/5; 9/5; 15/8; 9/5; ; ; ; 19/10; ; ; ; ; ; 9/5; ; 9/5; 7/4; 
Draw; 12/5; 12/5; 47/20; 23/10; 12/5; 12/5; 5/2; 11/5; 12/5; 23/10; 12/5; 21/10; 47/20; 21/10; 12/5; ; ; ; 23/10; ; ; ; ; ; 23/10; ; 9/4; 2; 
META; english/fa-cup/exeter-v-luton; 2016-11-04 16:21:37 GMT+2; 2016-11-05 15:00; e70300-dr003
Luton; 11/8; 7/5; 29/20; 29/20; 6/4; 29/20; 29/20; 6/5; 6/4; 7/5; 7/5; 13/8; 7/5; 7/5; 11/8; ; ; ; 13/10; ; ; ; ; ; 7/5; ; 27/20; 11/8; 
Exeter; 15/8; 19/10; 37/20; 15/8; 15/8; 19/10; 9/5; 9/5; 15/8; 9/5; 15/8; 9/5; 9/5; 15/8; 9/5; ; ; ; 19/10; ; ; ; ; ; 9/5; ; 9/5; 13/8; 
Draw; 12/5; 12/5; 47/20; 23/10; 12/5; 12/5; 5/2; 11/5; 12/5; 23/10; 12/5; 21/10; 47/20; 21/10; 12/5; ; ; ; 23/10; ; ; ; ; ; 23/10; ; 9/4; 2; 
META; english/fa-cup/exeter-v-luton; 2016-11-04 18:34:24 GMT+2; 2016-11-05 15:00; e70300-dr003
Luton; ; 7/5; 29/20; 29/20; 6/4; 29/20; 29/20; 7/5; 6/4; 7/5; 29/20; 13/8; 7/5; 29/20; 11/8; ; ; ; 13/10; ; ; ; ; ; 6/4; ; 11/8; 11/8; 
Exeter; ; 9/5; 37/20; 15/8; 15/8; 19/10; 9/5; 15/8; 15/8; 9/5; 9/5; 9/5; 7/4; 19/10; 9/5; ; ; ; 19/10; ; ; ; ; ; 9/5; ; 7/4; 13/8; 
Draw; ; 12/5; 47/20; 23/10; 12/5; 12/5; 5/2; 12/5; 12/5; 23/10; 12/5; 21/10; 12/5; 11/5; 12/5; ; ; ; 23/10; ; ; ; ; ; 23/10; ; 9/4; 2; 
META; english/fa-cup/exeter-v-luton; 2016-11-04 19:47:09 GMT+2; 2016-11-05 15:00; e70300-dr003
Luton; ; 7/5; 31/20; 8/5; 6/4; 31/20; 31/20; 7/5; 6/4; 6/4; 6/4; 13/8; 7/5; 29/20; 6/4; ; ; ; 13/10; ; ; ; ; ; 8/5; ; 6/4; 11/8; 
Exeter; ; 9/5; 17/10; 7/4; 15/8; 9/5; 17/10; 15/8; 15/8; 13/8; 7/4; 9/5; 7/4; 15/8; 17/10; ; ; ; 19/10; ; ; ; ; ; 17/10; ; 13/8; 13/8; 
Draw; ; 12/5; 47/20; 11/5; 12/5; 12/5; 5/2; 12/5; 12/5; 12/5; 12/5; 21/10; 12/5; 11/5; 23/10; ; ; ; 23/10; ; ; ; ; ; 23/10; ; 23/10; 2; 
META; english/fa-cup/exeter-v-luton; 2016-11-04 20:23:32 GMT+2; 2016-11-05 15:00; e70300-dr003
Luton; ; 7/5; 31/20; 8/5; 6/4; 8/5; 31/20; 7/5; 6/4; 6/4; 6/4; 13/8; 6/4; 8/5; 6/4; ; ; ; 13/10; ; ; ; ; ; 8/5; ; 6/4; 11/8; 
Exeter; ; 9/5; 17/10; 7/4; 15/8; 7/4; 17/10; 15/8; 9/5; 13/8; 7/4; 9/5; 33/20; 17/10; 17/10; ; ; ; 19/10; ; ; ; ; ; 17/10; ; 13/8; 13/8; 
Draw; ; 12/5; 47/20; 11/5; 12/5; 12/5; 5/2; 12/5; 12/5; 23/10; 12/5; 21/10; 47/20; 11/5; 23/10; ; ; ; 23/10; ; ; ; ; ; 23/10; ; 23/10; 2; 
META; english/fa-cup/exeter-v-luton; 2016-11-04 21:46:52 GMT+2; 2016-11-05 15:00; e70300-dr003
Luton; ; 6/4; 31/20; 8/5; 6/4; 8/5; 31/20; 7/5; 6/4; 6/4; 6/4; 13/8; 6/4; 8/5; 6/4; ; ; ; 13/10; ; ; ; ; ; 8/5; ; 6/4; 7/5; 
Exeter; ; 17/10; 17/10; 7/4; 15/8; 7/4; 17/10; 15/8; 9/5; 13/8; 7/4; 9/5; 33/20; 17/10; 17/10; ; ; ; 19/10; ; ; ; ; ; 17/10; ; 13/8; 6/4; 
Draw; ; 5/2; 47/20; 11/5; 12/5; 12/5; 5/2; 12/5; 12/5; 23/10; 12/5; 21/10; 47/20; 11/5; 23/10; ; ; ; 23/10; ; ; ; ; ; 23/10; ; 23/10; 2; 
META; english/fa-cup/exeter-v-luton; 2016-11-04 23:46:53 GMT+2; 2016-11-05 15:00; e70300-dr003
Luton; 6/4; 6/4; 31/20; 8/5; 6/4; 8/5; 31/20; 7/5; 6/4; 6/4; 6/4; 13/8; 6/4; 8/5; 6/4; ; ; ; 13/10; ; ; ; ; ; 8/5; ; 6/4; 7/5; 
Exeter; 17/10; 17/10; 17/10; 7/4; 15/8; 7/4; 17/10; 15/8; 9/5; 13/8; 7/4; 9/5; 33/20; 17/10; 17/10; ; ; ; 19/10; ; ; ; ; ; 17/10; ; 13/8; 6/4; 
Draw; 12/5; 5/2; 47/20; 11/5; 12/5; 12/5; 5/2; 12/5; 12/5; 23/10; 12/5; 21/10; 47/20; 11/5; 23/10; ; ; ; 23/10; ; ; ; ; ; 23/10; ; 23/10; 2; 
META; english/fa-cup/exeter-v-luton; 2016-11-05 00:21:54 GMT+2; 2016-11-05 15:00; e70300-dr003
Luton; 6/4; 6/4; 31/20; 8/5; 6/4; 8/5; 31/20; 7/5; 6/4; 6/4; 6/4; 13/8; 6/4; 8/5; 6/4; ; ; ; 13/10; ; ; ; ; ; 8/5; ; 6/4; 7/5; 
Exeter; 17/10; 17/10; 17/10; 7/4; 15/8; 7/4; 17/10; 15/8; 9/5; 13/8; 7/4; 9/5; 33/20; 17/10; 17/10; ; ; ; 19/10; ; ; ; ; ; 17/10; ; 13/8; 6/4; 
Draw; 12/5; 5/2; 47/20; 11/5; 12/5; 12/5; 5/2; 12/5; 12/5; 23/10; 12/5; 21/10; 47/20; 11/5; 23/10; ; ; ; 23/10; ; ; ; ; ; 23/10; ; 23/10; 2; 
META; english/fa-cup/exeter-v-luton; 2016-11-05 00:59:55 GMT+2; 2016-11-05 15:00; e70300-dr003
Luton; 6/4; 6/4; 31/20; 31/20; 6/4; 8/5; 6/4; 7/5; 8/5; 6/4; 6/4; 13/8; ; 6/4; 6/4; ; ; ; 13/10; ; ; ; ; ; 8/5; ; 6/4; 7/5; 
Exeter; 17/10; 17/10; 17/10; 13/8; 15/8; 7/4; 7/4; 15/8; 7/4; 13/8; 17/10; 9/5; ; 7/4; 17/10; ; ; ; 19/10; ; ; ; ; ; 17/10; ; 17/10; 13/8; 
Draw; 12/5; 5/2; 47/20; 23/10; 12/5; 12/5; 5/2; 12/5; 12/5; 23/10; 12/5; 21/10; ; 11/5; 23/10; ; ; ; 23/10; ; ; ; ; ; 23/10; ; 23/10; 2; 
META; english/fa-cup/exeter-v-luton; 2016-11-05 01:46:17 GMT+2; 2016-11-05 15:00; e70300-dr003
Luton; 6/4; 6/4; 31/20; 31/20; 6/4; 8/5; 6/4; 7/5; 8/5; 6/4; 6/4; 13/8; ; 8/5; 6/4; ; ; ; 13/10; ; ; ; ; ; 8/5; ; 6/4; 7/5; 
Exeter; 17/10; 7/4; 17/10; 13/8; 15/8; 7/4; 7/4; 15/8; 7/4; 13/8; 17/10; 9/5; ; 17/10; 17/10; ; ; ; 19/10; ; ; ; ; ; 17/10; ; 17/10; 8/5; 
Draw; 12/5; 12/5; 47/20; 23/10; 12/5; 12/5; 5/2; 12/5; 12/5; 23/10; 12/5; 21/10; ; 11/5; 23/10; ; ; ; 23/10; ; ; ; ; ; 23/10; ; 23/10; 2; 
META; english/fa-cup/exeter-v-luton; 2016-11-05 03:46:22 GMT+2; 2016-11-05 15:00; e70300-dr003
Luton; 6/4; 6/4; 31/20; 31/20; 6/4; ; 8/5; 7/5; 8/5; 6/4; 6/4; 13/8; 6/4; 8/5; 6/4; ; ; ; 13/10; ; ; ; ; ; 8/5; ; 6/4; 7/5; 
Exeter; 17/10; 7/4; 17/10; 13/8; 15/8; ; 17/10; 15/8; 7/4; 13/8; 7/4; 9/5; 33/20; 17/10; 17/10; ; ; ; 19/10; ; ; ; ; ; 17/10; ; 17/10; 8/5; 
Draw; 12/5; 12/5; 47/20; 23/10; 12/5; ; 12/5; 12/5; 12/5; 23/10; 12/5; 21/10; 47/20; 11/5; 23/10; ; ; ; 23/10; ; ; ; ; ; 23/10; ; 9/4; 2; 
META; english/fa-cup/exeter-v-luton; 2016-11-05 04:21:56 GMT+2; 2016-11-05 15:00; e70300-dr003
Luton; 6/4; 6/4; 31/20; 31/20; 6/4; ; 8/5; 7/5; 8/5; 6/4; 6/4; 13/8; 6/4; 8/5; 6/4; ; ; ; 13/10; ; ; ; ; ; 8/5; ; 6/4; 7/5; 
Exeter; 17/10; 7/4; 17/10; 13/8; 15/8; ; 17/10; 15/8; 7/4; 13/8; 7/4; 9/5; 33/20; 17/10; 17/10; ; ; ; 19/10; ; ; ; ; ; 17/10; ; 17/10; 8/5; 
Draw; 12/5; 12/5; 47/20; 23/10; 12/5; ; 12/5; 12/5; 12/5; 23/10; 12/5; 21/10; 47/20; 11/5; 23/10; ; ; ; 23/10; ; ; ; ; ; 23/10; ; 23/10; 2; 
META; english/fa-cup/exeter-v-luton; 2016-11-05 05:46:21 GMT+2; 2016-11-05 15:00; e70300-dr003
Luton; 6/4; 6/4; 31/20; 31/20; 6/4; 8/5; 8/5; 7/5; 8/5; 6/4; 6/4; 13/8; ; 8/5; 6/4; ; ; ; 16/11; ; ; ; ; ; 8/5; ; 6/4; 7/5; 
Exeter; 17/10; 7/4; 17/10; 13/8; 15/8; 7/4; 17/10; 15/8; 7/4; 13/8; 7/4; 9/5; ; 17/10; 17/10; ; ; ; 17/10; ; ; ; ; ; 17/10; ; 17/10; 13/8; 
Draw; 12/5; 12/5; 47/20; 23/10; 12/5; 12/5; 12/5; 12/5; 12/5; 23/10; 12/5; 21/10; ; 11/5; 23/10; ; ; ; 23/10; ; ; ; ; ; 23/10; ; 23/10; 2; 
META; english/fa-cup/exeter-v-luton; 2016-11-05 06:35:08 GMT+2; 2016-11-05 15:00; e70300-dr003
Luton; 6/4; 6/4; 31/20; 31/20; 6/4; 8/5; 8/5; 7/5; 8/5; 6/4; 6/4; 13/8; 6/4; 8/5; 6/4; ; ; ; 16/11; ; ; ; ; ; 8/5; ; 6/4; 7/5; 
Exeter; 17/10; 7/4; 17/10; 13/8; 15/8; 7/4; 17/10; 15/8; 7/4; 13/8; 7/4; 9/5; 33/20; 17/10; 17/10; ; ; ; 17/10; ; ; ; ; ; 17/10; ; 17/10; 13/8; 
Draw; 12/5; 12/5; 47/20; 23/10; 12/5; 12/5; 12/5; 12/5; 12/5; 12/5; 12/5; 21/10; 47/20; 11/5; 23/10; ; ; ; 23/10; ; ; ; ; ; 23/10; ; 23/10; 2; 
META; english/fa-cup/exeter-v-luton; 2016-11-05 07:46:34 GMT+2; 2016-11-05 15:00; e70300-dr003
Luton; 6/4; 6/4; 6/4; 7/5; 6/4; 6/4; 6/4; 7/5; 6/4; 7/5; 6/4; 13/8; 6/4; 6/4; 6/4; ; ; ; 16/11; ; ; ; ; ; 6/4; ; 7/5; 7/5; 
Exeter; 17/10; 7/4; 7/4; 19/10; 15/8; 20/11; 9/5; 15/8; 9/5; 9/5; 7/4; 9/5; 33/20; 9/5; 17/10; ; ; ; 17/10; ; ; ; ; ; 9/5; ; 9/5; 13/8; 
Draw; 12/5; 12/5; 47/20; 23/10; 12/5; 12/5; 5/2; 12/5; 12/5; 23/10; 12/5; 21/10; 47/20; 11/5; 23/10; ; ; ; 23/10; ; ; ; ; ; 23/10; ; 23/10; 2; 
META; english/fa-cup/exeter-v-luton; 2016-11-05 08:22:04 GMT+2; 2016-11-05 15:00; e70300-dr003
Luton; 6/4; 6/4; 6/4; 7/5; 6/4; 6/4; 6/4; 7/5; 6/4; 7/5; 6/4; 13/8; 7/5; 6/4; 6/4; ; ; ; 16/11; ; ; ; ; ; 6/4; ; 7/5; 7/5; 
Exeter; 17/10; 7/4; 7/4; 19/10; 15/8; 20/11; 7/4; 15/8; 9/5; 9/5; 7/4; 9/5; 7/4; 9/5; 17/10; ; ; ; 17/10; ; ; ; ; ; 9/5; ; 9/5; 13/8; 
Draw; 12/5; 12/5; 47/20; 23/10; 12/5; 12/5; 5/2; 12/5; 12/5; 23/10; 12/5; 21/10; 47/20; 11/5; 23/10; ; ; ; 23/10; ; ; ; ; ; 23/10; ; 12/5; 2; 
META; english/fa-cup/exeter-v-luton; 2016-11-05 09:46:26 GMT+2; 2016-11-05 15:00; e70300-dr003
Luton; 6/4; 6/4; 6/4; 7/5; 6/4; 31/20; 6/4; 7/5; 6/4; 7/5; 6/4; 13/8; 7/5; 6/4; 6/4; ; ; ; 16/11; ; ; ; ; ; 6/4; ; 7/5; 7/5; 
Exeter; 17/10; 7/4; 9/5; 19/10; 15/8; 37/20; 9/5; 15/8; 9/5; 9/5; 7/4; 9/5; 7/4; 9/5; 17/10; ; ; ; 17/10; ; ; ; ; ; 9/5; ; 9/5; 13/8; 
Draw; 12/5; 12/5; 47/20; 23/10; 12/5; 12/5; 12/5; 12/5; 12/5; 12/5; 12/5; 21/10; 12/5; 21/10; 23/10; ; ; ; 23/10; ; ; ; ; ; 23/10; ; 12/5; 2; 
META; english/fa-cup/exeter-v-luton; 2016-11-05 11:47:00 GMT+2; 2016-11-05 15:00; e70300-dr003
Luton; 6/4; 6/4; 6/4; 29/20; 6/4; 6/4; 6/4; 7/5; 6/4; 7/5; 6/4; 13/8; 7/5; 6/4; 6/4; ; ; ; 16/11; ; ; ; ; ; 6/4; ; 7/5; 7/5; 
Exeter; 17/10; 7/4; 9/5; 7/4; 15/8; 37/20; 9/5; 15/8; 9/5; 9/5; 7/4; 9/5; 7/4; 9/5; 17/10; ; ; ; 17/10; ; ; ; ; ; 9/5; ; 9/5; 13/8; 
Draw; 12/5; 12/5; 47/20; 12/5; 12/5; 12/5; 12/5; 12/5; 12/5; 12/5; 12/5; 21/10; 12/5; 21/10; 23/10; ; ; ; 23/10; ; ; ; ; ; 23/10; ; 12/5; 23/10; 
META; english/fa-cup/exeter-v-luton; 2016-11-05 12:25:10 GMT+2; 2016-11-05 15:00; e70300-dr003
Luton; 6/4; 6/4; 6/4; 29/20; 6/4; 6/4; 6/4; 7/5; 6/4; 7/5; 6/4; 6/4; 7/5; 6/4; 6/4; ; ; ; 16/11; ; ; ; ; ; 6/4; ; 7/5; 7/5; 
Exeter; 17/10; 7/4; 9/5; 7/4; 15/8; 37/20; 9/5; 15/8; 9/5; 9/5; 7/4; 9/5; 7/4; 9/5; 17/10; ; ; ; 17/10; ; ; ; ; ; 9/5; ; 9/5; 13/8; 
Draw; 12/5; 12/5; 47/20; 12/5; 12/5; 12/5; 12/5; 12/5; 12/5; 12/5; 12/5; 23/10; 12/5; 21/10; 23/10; ; ; ; 23/10; ; ; ; ; ; 23/10; ; 23/10; 23/10; 
META; english/fa-cup/exeter-v-luton; 2016-11-05 13:13:07 GMT+2; 2016-11-05 15:00; e70300-dr003
Luton; 6/4; 6/4; 6/4; 29/20; 6/4; 6/4; 6/4; 7/5; 6/4; 7/5; 6/4; 6/4; 7/5; 6/4; 6/4; ; ; ; 16/11; ; ; ; ; ; 6/4; ; 7/5; 7/5; 
Exeter; 17/10; 7/4; 9/5; 7/4; 15/8; 37/20; 9/5; 15/8; 9/5; 9/5; 9/5; 9/5; 7/4; 9/5; 17/10; ; ; ; 17/10; ; ; ; ; ; 9/5; ; 9/5; 7/4; 
Draw; 12/5; 12/5; 47/20; 12/5; 12/5; 12/5; 12/5; 12/5; 12/5; 12/5; 12/5; 23/10; 12/5; 21/10; 23/10; ; ; ; 23/10; ; ; ; ; ; 23/10; ; 23/10; 23/10; 
META; english/fa-cup/exeter-v-luton; 2016-11-05 13:46:39 GMT+2; 2016-11-05 15:00; e70300-dr003
Luton; 6/4; 6/4; 6/4; 29/20; 6/4; 6/4; 6/4; 7/5; 6/4; 7/5; 6/4; 6/4; 7/5; 6/4; 6/4; ; ; ; 16/11; ; ; ; ; ; 6/4; ; 7/5; 7/5; 
Exeter; 17/10; 7/4; 9/5; 7/4; 15/8; 37/20; 9/5; 15/8; 9/5; 9/5; 9/5; 9/5; 7/4; 9/5; 17/10; ; ; ; 17/10; ; ; ; ; ; 9/5; ; 9/5; 7/4; 
Draw; 12/5; 12/5; 47/20; 12/5; 12/5; 12/5; 12/5; 12/5; 12/5; 12/5; 12/5; 23/10; 12/5; 11/5; 23/10; ; ; ; 23/10; ; ; ; ; ; 23/10; ; 23/10; 23/10; 
META; english/fa-cup/exeter-v-luton; 2016-11-05 15:46:43 GMT+2; 2016-11-05 15:00; e70300-dr003
Luton; 6/4; 7/5; 6/4; 29/20; 6/4; 6/4; 6/4; 7/5; 6/4; 7/5; 6/4; 6/4; 7/5; 6/4; 6/4; ; ; ; 16/11; ; ; ; ; ; 6/4; ; 7/5; 7/5; 
Exeter; 17/10; 7/4; 9/5; 7/4; 15/8; 37/20; 9/5; 15/8; 9/5; 9/5; 9/5; 9/5; 7/4; 9/5; 17/10; ; ; ; 17/10; ; ; ; ; ; 9/5; ; 9/5; 9/5; 
Draw; 12/5; 5/2; 47/20; 12/5; 12/5; 12/5; 12/5; 12/5; 12/5; 12/5; 12/5; 23/10; 12/5; 11/5; 23/10; ; ; ; 23/10; ; ; ; ; ; 23/10; ; 13/5; 23/10; 
META; english/fa-cup/exeter-v-luton; 2016-11-05 16:23:38 GMT+2; 2016-11-05 15:00; e70300-dr003
Luton; 29/20; 7/5; 29/20; 29/20; 6/4; 6/4; 6/4; 7/5; 6/4; 7/5; 6/4; 6/4; 7/5; 6/4; 6/4; ; ; ; 16/11; ; ; ; ; ; 7/5; ; 7/5; 7/5; 
Exeter; 7/4; 7/4; 37/20; 7/4; 15/8; 19/10; 9/5; 15/8; 9/5; 9/5; 9/5; 9/5; 7/4; 9/5; 17/10; ; ; ; 17/10; ; ; ; ; ; 15/8; ; 9/5; 9/5; 
Draw; 12/5; 5/2; 23/10; 12/5; 12/5; 12/5; 12/5; 12/5; 12/5; 23/10; 12/5; 23/10; 12/5; 11/5; 23/10; ; ; ; 23/10; ; ; ; ; ; 23/10; ; 13/5; 23/10; 
META; english/fa-cup/exeter-v-luton; 2016-11-05 17:46:19 GMT+2; 2016-11-05 15:00; In Play; e70300-dr003
Luton; ; ; ; ; ; ; ; 17/10; ; 9/5; ; ; ; 6/4; ; ; ; ; ; ; ; ; ; ; ; ; ; 6/4; 
Draw; 3; ; ; ; ; ; ; 13/8; ; 8/5; ; ; ; 21/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 21/10; 
Exeter; 11/2; ; ; ; ; ; ; 2; ; 9/5; ; ; ; 19/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 13/8; 
META; english/fa-cup/exeter-v-luton; 2016-11-05 18:38:09 GMT+2; 2016-11-05 15:00; In Play; e70300-dr003
Luton; ; ; ; ; ; ; ; 4/11; ; 4/9; 7/5; 11/20; ; 6/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 11/4; ; 23/10; 21/10; 29/10; ; 21/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Exeter; ; ; ; ; ; ; ; 12; ; 10; 9/5; 11/2; ; 19/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
