META; english/fa-cup/west-ham-v-man-city; 2016-12-11 20:23:43 GMT+2; 2017-01-07 15:00; e70300-dr003
West Ham; ; ; ; ; ; ; 7/2; ; ; ; ; 3; ; ; 7/2; ; ; 13/4; ; 3; ; ; ; 13/4; ; ; ; ; 
META; english/fa-cup/west-ham-v-man-city; 2016-12-18 08:36:11 GMT+2; 2017-01-06 19:55; e70300-dr003
Man City; ; ; ; ; ; ; 4/5; ; ; ; ; 3/4; ; ; 4/5; ; ; 11/13; ; 5/6; ; ; ; 11/13; ; ; ; ; 
Draw; ; ; ; ; ; ; 5/2; ; ; ; ; 23/10; ; ; 23/10; ; ; 5/2; ; 5/2; ; ; ; 5/2; ; ; ; ; 
West Ham; ; ; ; ; ; ; 7/2; ; ; ; ; 3; ; ; 7/2; ; ; 13/4; ; 3; ; ; ; 13/4; ; ; ; ; 
META; english/fa-cup/west-ham-v-man-city; 2016-12-18 12:23:06 GMT+2; 2017-01-06 19:55; e70300-dr003
Man City; ; ; ; ; ; ; 4/5; ; ; ; ; 3/4; ; ; 4/5; ; ; 11/13; ; 5/6; ; ; ; 11/13; ; ; ; ; 
Draw; ; ; ; ; ; ; 5/2; ; ; ; ; 23/10; ; ; 23/10; ; ; 5/2; ; 5/2; ; ; ; 5/2; ; ; ; ; 
West Ham; ; ; ; ; ; ; 7/2; ; ; ; ; 3; ; ; 7/2; ; ; 13/4; ; 3; ; ; ; 13/4; ; ; ; ; 
META; english/fa-cup/west-ham-v-man-city; 2016-12-18 16:25:03 GMT+2; 2017-01-06 19:55; e70300-dr003
Man City; ; ; ; ; ; ; 4/5; ; ; ; ; 3/4; ; ; 4/5; ; ; 11/13; ; 5/6; ; ; ; 11/13; ; ; ; ; 
Draw; ; ; ; ; ; ; 5/2; ; ; ; ; 23/10; ; ; 23/10; ; ; 5/2; ; 5/2; ; ; ; 5/2; ; ; ; ; 
West Ham; ; ; ; ; ; ; 7/2; ; ; ; ; 3; ; ; 7/2; ; ; 13/4; ; 3; ; ; ; 13/4; ; ; ; ; 
META; english/fa-cup/west-ham-v-man-city; 2016-12-18 20:24:03 GMT+2; 2017-01-06 19:55; e70300-dr003
Man City; ; ; ; ; ; ; 5/6; ; ; ; ; 3/4; ; ; 4/5; ; 4/5; 11/13; ; 5/6; 4/5; ; ; 11/13; ; ; ; ; 
Draw; ; ; ; ; ; ; 5/2; ; ; ; ; 23/10; ; ; 23/10; ; 40/17; 5/2; ; 5/2; 40/17; ; ; 5/2; ; ; ; ; 
West Ham; ; ; ; ; ; ; 17/5; ; ; ; ; 3; ; ; 7/2; ; 58/19; 13/4; ; 3; 58/19; ; ; 13/4; ; ; ; ; 
META; english/fa-cup/west-ham-v-man-city; 2016-12-19 00:22:35 GMT+2; 2017-01-06 19:55; e70300-dr003
Man City; ; ; ; ; ; ; 4/5; ; ; ; ; 3/4; ; ; 4/5; ; 4/5; 11/13; ; 5/6; 4/5; ; ; 11/13; ; ; ; ; 
Draw; ; ; ; ; ; ; 5/2; ; ; ; ; 23/10; ; ; 23/10; ; 40/17; 5/2; ; 5/2; 40/17; ; ; 5/2; ; ; ; ; 
West Ham; ; ; ; ; ; ; 7/2; ; ; ; ; 3; ; ; 7/2; ; 58/19; 13/4; ; 3; 58/19; ; ; 13/4; ; ; ; ; 
META; english/fa-cup/west-ham-v-man-city; 2016-12-19 04:22:09 GMT+2; 2017-01-06 19:55; e70300-dr003
Man City; ; ; ; ; ; ; 5/6; ; ; ; ; 3/4; ; ; 4/5; ; 4/5; 11/13; ; 5/6; 4/5; ; ; 11/13; ; ; ; ; 
Draw; ; ; ; ; ; ; 5/2; ; ; ; ; 23/10; ; ; 23/10; ; 40/17; 5/2; ; 5/2; 40/17; ; ; 5/2; ; ; ; ; 
West Ham; ; ; ; ; ; ; 17/5; ; ; ; ; 3; ; ; 7/2; ; 58/19; 13/4; ; 3; 58/19; ; ; 13/4; ; ; ; ; 
META; english/fa-cup/west-ham-v-man-city; 2016-12-19 08:22:54 GMT+2; 2017-01-06 19:55; e70300-dr003
Man City; ; ; ; ; ; ; 5/6; ; ; ; ; 3/4; ; ; 4/5; ; 4/5; 11/13; ; 5/6; 4/5; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; 5/2; ; ; ; ; 23/10; ; ; 23/10; ; 40/17; 5/2; ; 5/2; 40/17; ; ; ; ; ; ; ; 
West Ham; ; ; ; ; ; ; 17/5; ; ; ; ; 3; ; ; 7/2; ; 58/19; 13/4; ; 3; 58/19; ; ; ; ; ; ; ; 
META; english/fa-cup/west-ham-v-man-city; 2016-12-19 12:22:21 GMT+2; 2017-01-06 19:55; e70300-dr003
Man City; ; ; ; ; ; ; 5/6; ; ; ; ; 3/4; ; ; 4/5; ; 4/5; 11/13; ; 5/6; 4/5; ; ; 11/13; ; ; ; ; 
Draw; ; ; ; ; ; ; 23/10; ; ; ; ; 23/10; ; ; 23/10; ; 40/17; 5/2; ; 5/2; 40/17; ; ; 5/2; ; ; ; ; 
West Ham; ; ; ; ; ; ; 15/4; ; ; ; ; 3; ; ; 7/2; ; 58/19; 13/4; ; 3; 58/19; ; ; 13/4; ; ; ; ; 
META; english/fa-cup/west-ham-v-man-city; 2016-12-19 16:22:33 GMT+2; 2017-01-06 19:55; e70300-dr003
Man City; ; ; ; ; ; ; 5/6; ; ; ; ; 3/4; ; ; 4/5; ; 4/5; 11/13; ; 5/6; 4/5; ; ; 11/13; ; ; ; ; 
Draw; ; ; ; ; ; ; 23/10; ; ; ; ; 23/10; ; ; 23/10; ; 40/17; 5/2; ; 5/2; 40/17; ; ; 5/2; ; ; ; ; 
West Ham; ; ; ; ; ; ; 15/4; ; ; ; ; 3; ; ; 7/2; ; 58/19; 13/4; ; 3; 58/19; ; ; 13/4; ; ; ; ; 
META; english/fa-cup/west-ham-v-man-city; 2016-12-19 20:24:50 GMT+2; 2017-01-06 19:55; e70300-dr003
Man City; ; 5/6; ; ; ; ; 5/6; ; 5/6; ; ; 3/4; ; ; 4/5; ; 4/5; 11/13; ; 5/6; 4/5; ; ; 11/13; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; 5/2; ; 13/5; ; ; 23/10; ; ; 23/10; ; 40/17; 5/2; ; 5/2; 40/17; ; ; 5/2; ; ; ; ; 
West Ham; ; 10/3; ; ; ; ; 17/5; ; 10/3; ; ; 3; ; ; 7/2; ; 58/19; 13/4; ; 3; 58/19; ; ; 13/4; ; ; ; ; 
META; english/fa-cup/west-ham-v-man-city; 2016-12-20 00:24:03 GMT+2; 2017-01-06 19:55; e70300-dr003
Man City; ; 5/6; ; ; ; ; 17/20; ; 5/6; ; ; 3/4; ; ; 4/5; ; 4/5; 11/13; ; 5/6; 4/5; ; ; 11/13; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; 23/10; ; 13/5; ; ; 23/10; ; ; 23/10; ; 40/17; 5/2; ; 5/2; 40/17; ; ; 5/2; ; ; ; ; 
West Ham; ; 10/3; ; ; ; ; 18/5; ; 10/3; ; ; 3; ; ; 7/2; ; 58/19; 13/4; ; 3; 58/19; ; ; 13/4; ; ; ; ; 
META; english/fa-cup/west-ham-v-man-city; 2016-12-20 04:24:10 GMT+2; 2017-01-06 19:55; e70300-dr003
