META; english/fa-cup/handsworth-parramore-v-burscough; 2016-09-10 00:26:06 GMT+3; 2016-09-17 15:00; e70300-dr003
Burscough; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Handsworth Parramore; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/handsworth-parramore-v-burscough; 2016-09-11 12:26:49 GMT+3; 2016-09-17 15:00; e70300-dr003
Burscough; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Handsworth Parramore; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/handsworth-parramore-v-burscough; 2016-09-11 16:25:30 GMT+3; 2016-09-17 15:00; e70300-dr003
Burscough; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Handsworth Parramore; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/handsworth-parramore-v-burscough; 2016-09-11 20:26:18 GMT+3; 2016-09-17 15:00; e70300-dr003
Burscough; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Handsworth Parramore; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/handsworth-parramore-v-burscough; 2016-09-12 00:24:06 GMT+3; 2016-09-17 15:00; e70300-dr003
Burscough; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Handsworth Parramore; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/handsworth-parramore-v-burscough; 2016-09-12 04:24:45 GMT+3; 2016-09-17 15:00; e70300-dr003
Burscough; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Handsworth Parramore; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/handsworth-parramore-v-burscough; 2016-09-12 08:23:46 GMT+3; 2016-09-17 15:00; e70300-dr003
Burscough; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Handsworth Parramore; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/handsworth-parramore-v-burscough; 2016-09-12 12:25:10 GMT+3; 2016-09-17 15:00; e70300-dr003
Burscough; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Handsworth Parramore; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/handsworth-parramore-v-burscough; 2016-09-12 16:25:27 GMT+3; 2016-09-17 15:00; e70300-dr003
Burscough; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Handsworth Parramore; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/handsworth-parramore-v-burscough; 2016-09-12 20:26:05 GMT+3; 2016-09-17 15:00; e70300-dr003
Burscough; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Handsworth Parramore; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/handsworth-parramore-v-burscough; 2016-09-13 04:25:12 GMT+3; 2016-09-17 15:00; e70300-dr003
Burscough; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Handsworth Parramore; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/handsworth-parramore-v-burscough; 2016-09-13 08:24:21 GMT+3; 2016-09-17 15:00; e70300-dr003
Burscough; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Handsworth Parramore; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/handsworth-parramore-v-burscough; 2016-09-13 12:26:57 GMT+3; 2016-09-17 15:00; e70300-dr003
Burscough; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Handsworth Parramore; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/handsworth-parramore-v-burscough; 2016-09-13 20:27:12 GMT+3; 2016-09-17 15:00; e70300-dr003
Burscough; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Handsworth Parramore; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/handsworth-parramore-v-burscough; 2016-09-14 00:25:29 GMT+3; 2016-09-17 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Burscough; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Handsworth Parramore; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/handsworth-parramore-v-burscough; 2016-09-14 04:24:26 GMT+3; 2016-09-17 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Burscough; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Handsworth Parramore; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/handsworth-parramore-v-burscough; 2016-09-14 08:24:58 GMT+3; 2016-09-17 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Burscough; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Handsworth Parramore; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/handsworth-parramore-v-burscough; 2016-09-14 12:25:18 GMT+3; 2016-09-17 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Burscough; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Handsworth Parramore; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/handsworth-parramore-v-burscough; 2016-09-14 16:25:21 GMT+3; 2016-09-17 15:00; e70300-dr003
Handsworth Parramore; ; ; ; ; ; ; 6/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Burscough; ; ; ; ; ; ; 7/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; ; ; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/handsworth-parramore-v-burscough; 2016-09-14 20:26:16 GMT+3; 2016-09-17 15:00; e70300-dr003
Handsworth Parramore; 8/13; ; ; ; ; ; 8/11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/15; ; 
Burscough; 14/5; ; ; ; ; ; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/15; ; 
Draw; 10/3; ; ; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/handsworth-parramore-v-burscough; 2016-09-15 00:24:37 GMT+3; 2016-09-17 15:00; e70300-dr003
Handsworth Parramore; 8/13; ; ; ; ; ; 8/11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/15; ; 
Burscough; 14/5; ; ; ; ; ; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/15; ; 
Draw; 10/3; ; ; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/handsworth-parramore-v-burscough; 2016-09-15 04:24:31 GMT+3; 2016-09-17 15:00; e70300-dr003
Handsworth Parramore; 8/13; ; ; ; ; ; 8/11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/15; ; 
Burscough; 14/5; ; ; ; ; ; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/15; ; 
Draw; 10/3; ; ; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/handsworth-parramore-v-burscough; 2016-09-15 08:24:00 GMT+3; 2016-09-17 15:00; e70300-dr003
Handsworth Parramore; 8/13; ; ; ; ; ; 8/11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/15; ; 
Burscough; 14/5; ; ; ; ; ; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/15; ; 
Draw; 10/3; ; ; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/handsworth-parramore-v-burscough; 2016-09-15 12:25:02 GMT+3; 2016-09-17 15:00; e70300-dr003
Handsworth Parramore; 8/13; ; ; ; ; ; 8/11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/15; ; 
Burscough; 14/5; ; ; ; ; ; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/15; ; 
Draw; 10/3; ; ; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/handsworth-parramore-v-burscough; 2016-09-15 16:25:43 GMT+3; 2016-09-17 15:00; e70300-dr003
Handsworth Parramore; 8/13; ; ; ; 7/10; ; 8/11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/15; ; 
Burscough; 14/5; ; ; ; 16/5; ; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 8/13; ; 
Draw; 10/3; ; ; ; 10/3; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 4/11; ; 
META; english/fa-cup/handsworth-parramore-v-burscough; 2016-09-15 20:26:13 GMT+3; 2016-09-17 15:00; e70300-dr003
Handsworth Parramore; 8/13; ; ; ; 7/10; ; 8/11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/15; ; 
Burscough; 14/5; ; ; ; 16/5; ; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 8/13; ; 
Draw; 10/3; ; ; ; 10/3; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 4/11; ; 
META; english/fa-cup/handsworth-parramore-v-burscough; 2016-09-16 00:23:12 GMT+3; 2016-09-17 15:00; e70300-dr003
Handsworth Parramore; 8/13; ; ; ; 7/10; ; 8/11; ; ; ; ; ; ; ; ; ; 4/6; ; ; ; ; ; ; ; ; ; ; ; 
Burscough; 14/5; ; ; ; 3; ; 3; ; ; ; ; ; ; ; ; ; 3; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 10/3; ; ; ; 7/2; ; 11/4; ; ; ; ; ; ; ; ; ; 10/3; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/handsworth-parramore-v-burscough; 2016-09-16 04:23:21 GMT+3; 2016-09-17 15:00; e70300-dr003
Handsworth Parramore; 8/13; ; ; ; 7/10; ; 8/11; ; ; ; ; ; ; ; ; ; 4/6; ; ; ; ; ; ; ; ; ; 2/15; ; 
Burscough; 14/5; ; ; ; 3; ; 3; ; ; ; ; ; ; ; ; ; 3; ; ; ; ; ; ; ; ; ; 8/13; ; 
Draw; 10/3; ; ; ; 7/2; ; 11/4; ; ; ; ; ; ; ; ; ; 10/3; ; ; ; ; ; ; ; ; ; 4/11; ; 
META; english/fa-cup/handsworth-parramore-v-burscough; 2016-09-16 08:23:00 GMT+3; 2016-09-17 15:00; e70300-dr003
Handsworth Parramore; 8/13; ; ; ; 7/10; ; 8/11; ; ; ; ; ; ; ; ; ; 4/6; ; ; ; ; ; ; ; ; ; 2/15; ; 
Burscough; 14/5; ; ; ; 3; ; 3; ; ; ; ; ; ; ; ; ; 3; ; ; ; ; ; ; ; ; ; 8/13; ; 
Draw; 10/3; ; ; ; 7/2; ; 11/4; ; ; ; ; ; ; ; ; ; 10/3; ; ; ; ; ; ; ; ; ; 4/11; ; 
META; english/fa-cup/handsworth-parramore-v-burscough; 2016-09-16 12:22:01 GMT+3; 2016-09-17 15:00; e70300-dr003
Handsworth Parramore; 8/13; ; ; ; 7/10; ; 8/11; ; ; ; ; ; ; ; ; ; 4/6; 8/13; ; ; ; 8/13; ; ; ; ; 2/15; ; 
Burscough; 14/5; ; ; ; 3; ; 3; ; ; ; ; ; ; ; ; ; 3; 14/5; ; ; ; 14/5; ; ; ; ; 8/13; ; 
Draw; 10/3; ; ; ; 7/2; ; 11/4; ; ; ; ; ; ; ; ; ; 10/3; 33/10; ; ; ; 33/10; ; ; ; ; 4/11; ; 
META; english/fa-cup/handsworth-parramore-v-burscough; 2016-09-16 16:23:59 GMT+3; 2016-09-17 15:00; e70300-dr003
Handsworth Parramore; 8/13; ; ; ; 7/10; ; ; ; ; ; ; ; ; ; ; ; 4/6; 8/13; ; ; ; 8/13; ; ; ; ; 2/15; ; 
Burscough; 14/5; ; ; ; 3; ; ; ; ; ; ; ; ; ; ; ; 3; 14/5; ; ; ; 14/5; ; ; ; ; 8/13; ; 
Draw; 10/3; ; ; ; 7/2; ; ; ; ; ; ; ; ; ; ; ; 10/3; 33/10; ; ; ; 33/10; ; ; ; ; 4/11; ; 
META; english/fa-cup/handsworth-parramore-v-burscough; 2016-09-16 20:25:39 GMT+3; 2016-09-17 15:00; e70300-dr003
Handsworth Parramore; 8/13; ; ; ; 7/10; 3/5; ; ; ; ; ; ; ; ; ; ; 4/6; 11/17; ; ; ; 11/17; ; ; ; ; 2/15; ; 
Burscough; 14/5; ; ; ; 3; 11/4; ; ; ; ; ; ; ; ; ; ; 3; 11/4; ; ; ; 11/4; ; ; ; ; 8/13; ; 
Draw; 10/3; ; ; ; 7/2; 10/3; ; ; ; ; ; ; ; ; ; ; 10/3; 33/10; ; ; ; 33/10; ; ; ; ; 4/11; ; 
META; english/fa-cup/handsworth-parramore-v-burscough; 2016-09-17 00:24:46 GMT+3; 2016-09-17 15:00; e70300-dr003
Handsworth Parramore; 8/13; ; ; ; 7/10; 3/5; 8/11; ; ; ; ; ; ; ; ; ; 4/6; 11/17; ; ; ; 11/17; ; ; ; ; 2/15; ; 
Burscough; 14/5; ; ; ; 3; 11/4; 3; ; ; ; ; ; ; ; ; ; 3; 27/10; ; ; ; 27/10; ; ; ; ; 8/13; ; 
Draw; 10/3; ; ; ; 7/2; 10/3; 11/4; ; ; ; ; ; ; ; ; ; 10/3; 33/10; ; ; ; 33/10; ; ; ; ; 4/11; ; 
META; english/fa-cup/handsworth-parramore-v-burscough; 2016-09-17 04:33:48 GMT+3; 2016-09-17 15:00; e70300-dr003
Handsworth Parramore; 8/13; ; ; ; 7/10; 3/5; 8/11; ; ; ; ; ; ; ; ; ; 4/6; 8/13; ; ; ; 8/13; ; ; ; ; 2/15; ; 
Burscough; 14/5; ; ; ; 3; 11/4; 3; ; ; ; ; ; ; ; ; ; 3; 11/4; ; ; ; 11/4; ; ; ; ; 8/13; ; 
Draw; 10/3; ; ; ; 7/2; 10/3; 11/4; ; ; ; ; ; ; ; ; ; 10/3; 33/10; ; ; ; 33/10; ; ; ; ; 4/11; ; 
META; english/fa-cup/handsworth-parramore-v-burscough; 2016-09-17 08:25:31 GMT+3; 2016-09-17 15:00; e70300-dr003
Handsworth Parramore; 8/13; 8/13; ; ; 7/10; 3/5; 8/11; ; ; ; ; ; ; ; 4/6; ; 4/6; 8/13; ; ; ; 8/13; ; ; ; ; 4/7; ; 
Draw; 10/3; 3; ; ; 10/3; 10/3; 11/4; ; ; ; ; ; ; ; 3; ; 10/3; 33/10; ; ; ; 33/10; ; ; ; ; 14/5; ; 
Burscough; 14/5; 3; ; ; 16/5; 11/4; 3; ; ; ; ; ; ; ; 15/4; ; 3; 11/4; ; ; ; 11/4; ; ; ; ; 10/3; ; 
META; english/fa-cup/handsworth-parramore-v-burscough; 2016-09-17 12:25:32 GMT+3; 2016-09-17 15:00; e70300-dr003
Handsworth Parramore; 8/13; 8/13; ; ; 7/10; 3/5; 8/11; ; ; ; ; ; ; ; 4/6; ; 4/6; 8/13; ; ; ; 8/13; ; ; ; ; 4/7; ; 
Draw; 10/3; 3; ; ; 10/3; 10/3; 11/4; ; ; ; ; ; ; ; 3; ; 10/3; 13/4; ; ; ; 13/4; ; ; ; ; 14/5; ; 
Burscough; 14/5; 3; ; ; 16/5; 11/4; 3; ; ; ; ; ; ; ; 15/4; ; 3; 14/5; ; ; ; 14/5; ; ; ; ; 10/3; ; 
META; english/fa-cup/handsworth-parramore-v-burscough; 2016-09-17 16:24:57 GMT+3; 2016-09-17 15:00; e70300-dr003
Handsworth Parramore; 8/13; 8/13; ; ; 7/10; 3/5; 8/11; ; ; ; ; ; ; ; 8/13; ; 4/6; 8/13; ; ; ; 8/13; ; ; ; ; 4/7; ; 
Burscough; 14/5; 3; ; ; 16/5; 11/4; 3; ; ; ; ; ; ; ; 10/3; ; 3; 14/5; ; ; ; 14/5; ; ; ; ; 7/5; ; 
Draw; 10/3; 3; ; ; 10/3; 10/3; 11/4; ; ; ; ; ; ; ; 11/4; ; 10/3; 13/4; ; ; ; 13/4; ; ; ; ; 17/10; ; 
