META; english/fa-cup/kirby-muxloe-v-boston-utd; 2016-09-10 00:26:27 GMT+3; 2016-09-17 15:00; e70300-dr003
Boston Utd; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Kirby Muxloe; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/kirby-muxloe-v-boston-utd; 2016-09-11 00:37:32 GMT+3; 2016-09-17 15:00; e70300-dr003
Boston Utd; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Kirby Muxloe; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/kirby-muxloe-v-boston-utd; 2016-09-11 04:24:20 GMT+3; 2016-09-17 15:00; e70300-dr003
Boston Utd; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Kirby Muxloe; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/kirby-muxloe-v-boston-utd; 2016-09-11 08:24:40 GMT+3; 2016-09-17 15:00; e70300-dr003
Boston Utd; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Kirby Muxloe; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/kirby-muxloe-v-boston-utd; 2016-09-11 12:27:13 GMT+3; 2016-09-17 15:00; e70300-dr003
Boston Utd; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Kirby Muxloe; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/kirby-muxloe-v-boston-utd; 2016-09-11 16:26:01 GMT+3; 2016-09-17 15:00; e70300-dr003
Boston Utd; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Kirby Muxloe; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/kirby-muxloe-v-boston-utd; 2016-09-11 20:26:44 GMT+3; 2016-09-17 15:00; e70300-dr003
Boston Utd; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Kirby Muxloe; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/kirby-muxloe-v-boston-utd; 2016-09-12 00:24:29 GMT+3; 2016-09-17 15:00; e70300-dr003
Boston Utd; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Kirby Muxloe; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/kirby-muxloe-v-boston-utd; 2016-09-12 04:25:07 GMT+3; 2016-09-17 15:00; e70300-dr003
Boston Utd; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Kirby Muxloe; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/kirby-muxloe-v-boston-utd; 2016-09-12 08:24:08 GMT+3; 2016-09-17 15:00; e70300-dr003
Boston Utd; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Kirby Muxloe; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/kirby-muxloe-v-boston-utd; 2016-09-12 12:25:32 GMT+3; 2016-09-17 15:00; e70300-dr003
Boston Utd; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Kirby Muxloe; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/kirby-muxloe-v-boston-utd; 2016-09-12 16:25:54 GMT+3; 2016-09-17 15:00; e70300-dr003
Boston Utd; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Kirby Muxloe; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/kirby-muxloe-v-boston-utd; 2016-09-12 20:26:29 GMT+3; 2016-09-17 15:00; e70300-dr003
Boston Utd; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Kirby Muxloe; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/kirby-muxloe-v-boston-utd; 2016-09-13 04:25:34 GMT+3; 2016-09-17 15:00; e70300-dr003
Boston Utd; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Kirby Muxloe; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/kirby-muxloe-v-boston-utd; 2016-09-13 08:24:32 GMT+3; 2016-09-17 15:00; e70300-dr003
Boston Utd; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Kirby Muxloe; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/kirby-muxloe-v-boston-utd; 2016-09-13 12:27:27 GMT+3; 2016-09-17 15:00; e70300-dr003
Boston Utd; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Kirby Muxloe; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/kirby-muxloe-v-boston-utd; 2016-09-13 16:28:41 GMT+3; 2016-09-17 15:00; e70300-dr003
Boston Utd; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Kirby Muxloe; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/kirby-muxloe-v-boston-utd; 2016-09-13 20:27:37 GMT+3; 2016-09-17 15:00; e70300-dr003
Boston Utd; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Kirby Muxloe; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/kirby-muxloe-v-boston-utd; 2016-09-14 00:25:51 GMT+3; 2016-09-17 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Boston Utd; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Kirby Muxloe; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/kirby-muxloe-v-boston-utd; 2016-09-14 04:24:50 GMT+3; 2016-09-17 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Boston Utd; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Kirby Muxloe; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/kirby-muxloe-v-boston-utd; 2016-09-14 08:25:25 GMT+3; 2016-09-17 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Boston Utd; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Kirby Muxloe; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/kirby-muxloe-v-boston-utd; 2016-09-14 12:25:41 GMT+3; 2016-09-17 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Boston Utd; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Kirby Muxloe; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/kirby-muxloe-v-boston-utd; 2016-09-14 16:25:45 GMT+3; 2016-09-17 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Boston Utd; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Kirby Muxloe; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/kirby-muxloe-v-boston-utd; 2016-09-14 20:26:44 GMT+3; 2016-09-17 15:00; e70300-dr003
Boston Utd; 4/11; ; ; ; ; ; 1/3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 15/4; ; ; ; ; ; 4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; 
Kirby Muxloe; 5; ; ; ; ; ; 6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 14/5; ; 
META; english/fa-cup/kirby-muxloe-v-boston-utd; 2016-09-15 00:24:57 GMT+3; 2016-09-17 15:00; e70300-dr003
Boston Utd; 4/11; ; ; ; ; ; 1/3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 15/4; ; ; ; ; ; 4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; 
Kirby Muxloe; 5; ; ; ; ; ; 6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 14/5; ; 
META; english/fa-cup/kirby-muxloe-v-boston-utd; 2016-09-15 04:24:57 GMT+3; 2016-09-17 15:00; e70300-dr003
Boston Utd; 4/11; ; ; ; ; ; 1/3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 15/4; ; ; ; ; ; 4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; 
Kirby Muxloe; 5; ; ; ; ; ; 6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 14/5; ; 
META; english/fa-cup/kirby-muxloe-v-boston-utd; 2016-09-15 08:24:22 GMT+3; 2016-09-17 15:00; e70300-dr003
Boston Utd; 4/11; ; ; ; ; ; 1/3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 15/4; ; ; ; ; ; 4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; 
Kirby Muxloe; 5; ; ; ; ; ; 6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 14/5; ; 
META; english/fa-cup/kirby-muxloe-v-boston-utd; 2016-09-15 12:25:24 GMT+3; 2016-09-17 15:00; e70300-dr003
Boston Utd; 4/11; ; ; ; ; ; 1/3; ; 2/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 15/4; ; ; ; ; ; 4; ; 17/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; 
Kirby Muxloe; 5; ; ; ; ; ; 6; ; 11/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 14/5; ; 
META; english/fa-cup/kirby-muxloe-v-boston-utd; 2016-09-15 16:26:08 GMT+3; 2016-09-17 15:00; e70300-dr003
Boston Utd; 1/5; ; ; ; ; ; 1/3; ; 1/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 9/2; ; ; ; ; ; 4; ; 11/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 20/21; ; 
Kirby Muxloe; 9; ; ; ; ; ; 6; ; 10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 21/20; ; 
META; english/fa-cup/kirby-muxloe-v-boston-utd; 2016-09-15 20:26:50 GMT+3; 2016-09-17 15:00; e70300-dr003
Boston Utd; 1/5; ; ; ; ; ; 1/3; ; 1/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 9/2; ; ; ; ; ; 4; ; 11/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 20/21; ; 
Kirby Muxloe; 9; ; ; ; ; ; 6; ; 10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 21/20; ; 
META; english/fa-cup/kirby-muxloe-v-boston-utd; 2016-09-16 04:23:46 GMT+3; 2016-09-17 15:00; e70300-dr003
Boston Utd; 1/5; ; ; ; ; ; 1/3; ; 1/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 9/2; ; ; ; ; ; 4; ; 11/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 20/21; ; 
Kirby Muxloe; 9; ; ; ; ; ; 6; ; 10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 21/20; ; 
META; english/fa-cup/kirby-muxloe-v-boston-utd; 2016-09-16 08:23:24 GMT+3; 2016-09-17 15:00; e70300-dr003
Boston Utd; 1/5; ; ; ; ; ; 1/3; ; 1/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 9/2; ; ; ; ; ; 4; ; 11/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 20/21; ; 
Kirby Muxloe; 9; ; ; ; ; ; 6; ; 10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 21/20; ; 
META; english/fa-cup/kirby-muxloe-v-boston-utd; 2016-09-16 12:22:23 GMT+3; 2016-09-17 15:00; e70300-dr003
Boston Utd; 1/5; ; ; ; ; ; 1/3; ; 1/4; ; ; ; ; ; ; ; ; 1/5; ; ; ; 1/5; ; ; ; ; 1/25; ; 
Draw; 9/2; ; ; ; ; ; 4; ; 11/2; ; ; ; ; ; ; ; ; 23/5; ; ; ; 23/5; ; ; ; ; 20/21; ; 
Kirby Muxloe; 9; ; ; ; ; ; 6; ; 10; ; ; ; ; ; ; ; ; 9; ; ; ; 9; ; ; ; ; 21/20; ; 
META; english/fa-cup/kirby-muxloe-v-boston-utd; 2016-09-16 16:24:22 GMT+3; 2016-09-17 15:00; e70300-dr003
Boston Utd; 1/5; ; ; ; ; 1/5; ; ; 1/4; ; ; ; ; ; ; ; ; 1/5; ; ; ; 1/5; ; ; ; ; 1/25; ; 
Draw; 9/2; ; ; ; ; 9/2; ; ; 11/2; ; ; ; ; ; ; ; ; 23/5; ; ; ; 23/5; ; ; ; ; 20/21; ; 
Kirby Muxloe; 9; ; ; ; ; 9; ; ; 10; ; ; ; ; ; ; ; ; 9; ; ; ; 9; ; ; ; ; 21/20; ; 
META; english/fa-cup/kirby-muxloe-v-boston-utd; 2016-09-16 20:26:11 GMT+3; 2016-09-17 15:00; e70300-dr003
Boston Utd; 1/5; ; ; ; 2/9; 1/5; ; 1/6; 1/4; ; ; ; ; ; ; ; 1/5; 1/5; ; 1/5; ; 1/5; ; ; ; ; 1/25; ; 
Draw; 9/2; ; ; ; 11/2; 9/2; ; 5; 11/2; ; ; ; ; ; ; ; 11/2; 23/5; ; 9/2; ; 23/5; ; ; ; ; 20/21; ; 
Kirby Muxloe; 9; ; ; ; 10; 9; ; 9; 11; ; ; ; ; ; ; ; 10; 9; ; 9; ; 9; ; ; ; ; 21/20; ; 
META; english/fa-cup/kirby-muxloe-v-boston-utd; 2016-09-17 00:25:12 GMT+3; 2016-09-17 15:00; e70300-dr003
Boston Utd; 1/5; ; ; ; 2/9; 1/5; 1/3; 1/6; 1/4; ; ; ; ; ; ; ; 1/5; 1/5; ; 1/5; ; 1/5; ; ; ; ; 1/25; ; 
Draw; 9/2; ; ; ; 11/2; 9/2; 4; 5; 11/2; ; ; ; ; ; ; ; 11/2; 23/5; ; 9/2; ; 23/5; ; ; ; ; 20/21; ; 
Kirby Muxloe; 9; ; ; ; 10; 9; 6; 9; 11; ; ; ; ; ; ; ; 10; 9; ; 9; ; 9; ; ; ; ; 21/20; ; 
META; english/fa-cup/kirby-muxloe-v-boston-utd; 2016-09-17 04:34:17 GMT+3; 2016-09-17 15:00; e70300-dr003
Boston Utd; 1/5; ; ; ; 2/9; 1/5; 1/3; 1/6; 1/4; ; ; ; ; ; ; ; 1/5; 1/5; ; 1/5; ; 1/5; ; ; ; ; 1/25; ; 
Draw; 9/2; ; ; ; 11/2; 9/2; 4; 5; 11/2; ; ; ; ; ; ; ; 11/2; 23/5; ; 9/2; ; 23/5; ; ; ; ; 20/21; ; 
Kirby Muxloe; 9; ; ; ; 10; 9; 6; 9; 11; ; ; ; ; ; ; ; 10; 37/4; ; 9; ; 37/4; ; ; ; ; 21/20; ; 
META; english/fa-cup/kirby-muxloe-v-boston-utd; 2016-09-17 08:25:57 GMT+3; 2016-09-17 15:00; e70300-dr003
Boston Utd; 1/5; 2/11; 2/9; ; 2/9; 1/5; 1/3; 1/6; 1/4; ; ; ; ; ; ; ; 1/5; 1/5; ; 1/5; ; 1/5; ; ; ; ; 1/6; ; 
Draw; 9/2; 9/2; 11/2; ; 11/2; 9/2; 4; 5; 11/2; ; ; ; ; ; ; ; 11/2; 23/5; ; 9/2; ; 23/5; ; ; ; ; 11/2; ; 
Kirby Muxloe; 9; 10; 11; ; 11; 9; 6; 9; 11; ; ; ; ; ; ; ; 10; 37/4; ; 9; ; 37/4; ; ; ; ; 62/5; ; 
META; english/fa-cup/kirby-muxloe-v-boston-utd; 2016-09-17 12:26:09 GMT+3; 2016-09-17 15:00; e70300-dr003
Boston Utd; 1/5; 1/5; 2/9; ; 2/9; 1/5; 1/4; 1/6; 1/4; ; ; ; ; ; 2/11; ; 2/9; 3/16; ; 1/5; ; 3/16; ; ; ; ; 2/9; ; 
Draw; 9/2; 9/2; 11/2; ; 11/2; 9/2; 17/4; 5; 11/2; ; ; ; ; ; 6; ; 5; 79/17; ; 9/2; ; 79/17; ; ; ; ; 11/2; ; 
Kirby Muxloe; 9; 9; 11; ; 10; 9; 7; 9; 11; ; ; ; ; ; 14; ; 10; 37/4; ; 9; ; 37/4; ; ; ; ; 20/21; ; 
META; english/fa-cup/kirby-muxloe-v-boston-utd; 2016-09-17 16:25:24 GMT+3; 2016-09-17 15:00; e70300-dr003
Boston Utd; 1/5; 1/5; 2/9; ; 2/9; 1/5; 1/4; 1/6; 1/4; ; ; ; ; ; 1/6; ; 2/9; 3/16; ; 1/5; ; 1/5; ; ; ; ; 2/9; ; 
Draw; 9/2; 9/2; 11/2; ; 11/2; 9/2; 17/4; 5; 11/2; ; ; ; ; ; 11/2; ; 5; 79/17; ; 9/2; ; 23/5; ; ; ; ; 20/21; ; 
Kirby Muxloe; 9; 9; 11; ; 10; 9; 7; 9; 11; ; ; ; ; ; 11; ; 10; 37/4; ; 9; ; 37/4; ; ; ; ; 5/4; ; 
