META; english/fa-cup/bath-city-v-potters-bar-town; 2016-10-02 16:23:38 GMT+3; 2016-10-04 19:45; e70300-dr003
META; english/fa-cup/bath-city-v-potters-bar-town; 2016-10-03 04:21:46 GMT+3; 2016-10-04 19:45; e70300-dr003
Bath City; 2/5; 2/5; ; ; ; ; 4/9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 10/3; 3; ; ; ; ; 10/3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Potters Bar Town; 5; 11/2; ; ; ; ; 13/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/bath-city-v-potters-bar-town; 2016-10-03 05:45:22 GMT+3; 2016-10-04 19:45; e70300-dr003
Bath City; 2/5; 2/5; ; ; ; ; 4/9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 10/3; 3; ; ; ; ; 10/3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Potters Bar Town; 5; 11/2; ; ; ; ; 13/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/bath-city-v-potters-bar-town; 2016-10-03 06:29:20 GMT+3; 2016-10-04 19:45; e70300-dr003
Bath City; 2/5; 2/5; ; ; ; ; 4/9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 10/3; 3; ; ; ; ; 10/3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Potters Bar Town; 5; 11/2; ; ; ; ; 13/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/bath-city-v-potters-bar-town; 2016-10-03 07:45:22 GMT+3; 2016-10-04 19:45; e70300-dr003
Bath City; 2/5; 2/5; ; ; ; ; 4/9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 10/3; 3; ; ; ; ; 10/3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Potters Bar Town; 5; 11/2; ; ; ; ; 13/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/bath-city-v-potters-bar-town; 2016-10-03 08:22:00 GMT+3; 2016-10-04 19:45; e70300-dr003
Bath City; 2/5; 2/5; ; ; ; ; 4/9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 10/3; 3; ; ; ; ; 10/3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Potters Bar Town; 5; 11/2; ; ; ; ; 13/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/bath-city-v-potters-bar-town; 2016-10-03 09:45:22 GMT+3; 2016-10-04 19:45; e70300-dr003
Bath City; 2/5; 4/11; ; ; ; ; 4/9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 10/3; 16/5; ; ; ; ; 10/3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Potters Bar Town; 5; 11/2; ; ; ; ; 13/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/bath-city-v-potters-bar-town; 2016-10-03 11:45:23 GMT+3; 2016-10-04 19:45; e70300-dr003
Bath City; 2/5; 4/11; ; ; 4/11; ; 4/9; ; 4/9; ; ; 2/5; ; ; ; ; 2/5; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 10/3; 16/5; ; ; 16/5; ; 10/3; ; 19/5; ; ; 17/5; ; ; ; ; 10/3; ; ; ; ; ; ; ; ; ; ; ; 
Potters Bar Town; 5; 11/2; ; ; 5; ; 13/2; ; 11/2; ; ; 11/2; ; ; ; ; 6; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/bath-city-v-potters-bar-town; 2016-10-03 12:22:17 GMT+3; 2016-10-04 19:45; e70300-dr003
Bath City; 2/5; 4/11; 4/9; 2/5; 4/11; ; 4/9; ; 4/9; ; ; 2/5; ; ; ; ; 2/5; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 10/3; 16/5; 18/5; 7/2; 16/5; ; 10/3; ; 19/5; ; ; 17/5; ; ; ; ; 10/3; ; ; ; ; ; ; ; ; ; ; ; 
Potters Bar Town; 5; 11/2; 6; 5; 5; ; 13/2; ; 11/2; ; ; 11/2; ; ; ; ; 6; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/bath-city-v-potters-bar-town; 2016-10-03 12:47:09 GMT+3; 2016-10-04 19:45; e70300-dr003
Bath City; 2/5; 4/11; 4/9; 2/5; 4/11; ; 4/9; ; 4/9; ; ; 2/5; ; ; ; ; 2/5; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 10/3; 16/5; 18/5; 7/2; 16/5; ; 10/3; ; 19/5; ; ; 17/5; ; ; ; ; 10/3; ; ; ; ; ; ; ; ; ; ; ; 
Potters Bar Town; 5; 11/2; 6; 5; 5; ; 13/2; ; 11/2; ; ; 11/2; ; ; ; ; 6; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/bath-city-v-potters-bar-town; 2016-10-03 13:45:22 GMT+3; 2016-10-04 19:45; e70300-dr003
Bath City; 2/5; 4/11; 4/9; 2/5; 4/11; ; 2/5; 4/11; 4/9; ; ; 2/5; ; ; ; ; 2/5; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 10/3; 16/5; 18/5; 7/2; 16/5; ; 7/2; 7/2; 19/5; ; ; 17/5; ; ; ; ; 7/2; ; ; ; ; ; ; ; ; ; ; ; 
Potters Bar Town; 5; 11/2; 6; 5; 5; ; 13/2; 5; 11/2; ; ; 11/2; ; ; ; ; 6; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/bath-city-v-potters-bar-town; 2016-10-03 15:45:22 GMT+3; 2016-10-04 19:45; e70300-dr003
Bath City; 2/5; 4/11; 4/9; 2/5; 4/11; ; 2/5; 4/11; 4/9; ; ; 2/5; ; ; ; ; 2/5; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 10/3; 10/3; 18/5; 7/2; 16/5; ; 7/2; 7/2; 19/5; ; ; 17/5; ; ; ; ; 7/2; ; ; ; ; ; ; ; ; ; ; ; 
Potters Bar Town; 5; 11/2; 6; 5; 5; ; 13/2; 5; 11/2; ; ; 11/2; ; ; ; ; 6; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/bath-city-v-potters-bar-town; 2016-10-03 16:23:49 GMT+3; 2016-10-04 19:45; e70300-dr003
Bath City; 2/5; 4/11; 4/9; 2/5; 4/11; ; 2/5; 4/11; 4/9; ; ; 2/5; ; ; ; ; 2/5; 7/18; ; ; ; 7/18; ; ; ; ; 1/100; ; 
Draw; 10/3; 16/5; 18/5; 7/2; 16/5; ; 7/2; 7/2; 19/5; ; ; 17/5; ; ; ; ; 7/2; 17/5; ; ; ; 17/5; ; ; ; ; 1/4; ; 
Potters Bar Town; 5; 11/2; 6; 5; 5; ; 13/2; 5; 11/2; ; ; 11/2; ; ; ; ; 6; 5; ; ; ; 5; ; ; ; ; 1/100; ; 
META; english/fa-cup/bath-city-v-potters-bar-town; 2016-10-03 17:45:22 GMT+3; 2016-10-04 19:45; e70300-dr003
Bath City; 2/5; 4/11; 4/9; 2/5; 4/11; ; 2/5; 4/11; 4/9; ; ; 2/5; ; ; ; ; 2/5; 7/18; ; ; ; 7/18; ; ; ; ; 3/10; ; 
Draw; 10/3; 16/5; 18/5; 7/2; 16/5; ; 7/2; 7/2; 19/5; ; ; 17/5; ; ; ; ; 7/2; 17/5; ; ; ; 17/5; ; ; ; ; 5/2; ; 
Potters Bar Town; 5; 11/2; 6; 5; 5; ; 13/2; 5; 11/2; ; ; 11/2; ; ; ; ; 11/2; 5; ; ; ; 5; ; ; ; ; 7/2; ; 
META; english/fa-cup/bath-city-v-potters-bar-town; 2016-10-03 18:31:20 GMT+3; 2016-10-04 19:45; e70300-dr003
Bath City; 2/5; 4/11; 4/9; 2/5; 4/11; ; 2/5; 4/11; 4/9; ; ; 2/5; ; ; 7/20; ; 2/5; 7/18; ; ; ; 7/18; ; ; ; ; 3/10; ; 
Draw; 10/3; 16/5; 18/5; 7/2; 10/3; ; 7/2; 7/2; 19/5; ; ; 17/5; ; ; 7/2; ; 7/2; 17/5; ; ; ; 17/5; ; ; ; ; 3; ; 
Potters Bar Town; 5; 11/2; 6; 5; 5; ; 13/2; 5; 11/2; ; ; 11/2; ; ; 11/2; ; 11/2; 5; ; ; ; 5; ; ; ; ; 24/5; ; 
META; english/fa-cup/bath-city-v-potters-bar-town; 2016-10-03 19:45:24 GMT+3; 2016-10-04 19:45; e70300-dr003
Bath City; 2/5; 4/11; 4/9; 2/5; 4/11; ; 2/5; 4/11; 4/9; ; ; 2/5; ; ; 7/20; ; 2/5; 3/8; ; ; ; 3/8; ; ; ; ; 3/10; ; 
Draw; 10/3; 16/5; 18/5; 16/5; 10/3; ; 7/2; 7/2; 19/5; ; ; 17/5; ; ; 7/2; ; 7/2; 38/11; ; ; ; 38/11; ; ; ; ; 3; ; 
Potters Bar Town; 5; 11/2; 6; 5; 5; ; 13/2; 5; 11/2; ; ; 11/2; ; ; 11/2; ; 11/2; 96/19; ; ; ; 96/19; ; ; ; ; 24/5; ; 
META; english/fa-cup/bath-city-v-potters-bar-town; 2016-10-03 20:25:00 GMT+3; 2016-10-04 19:45; e70300-dr003
Bath City; 2/5; 4/11; 4/9; 2/5; 4/11; ; 2/5; 4/11; 4/9; ; ; 2/5; ; ; 7/20; ; 2/5; 3/8; ; ; ; 3/8; ; ; ; ; 3/10; ; 
Draw; 10/3; 16/5; 18/5; 16/5; 10/3; ; 7/2; 7/2; 19/5; ; ; 17/5; ; ; 7/2; ; 7/2; 38/11; ; ; ; 38/11; ; ; ; ; 3; ; 
Potters Bar Town; 5; 11/2; 6; 5; 5; ; 13/2; 5; 11/2; ; ; 11/2; ; ; 11/2; ; 11/2; 96/19; ; ; ; 96/19; ; ; ; ; 24/5; ; 
META; english/fa-cup/bath-city-v-potters-bar-town; 2016-10-03 21:45:23 GMT+3; 2016-10-04 19:45; e70300-dr003
Bath City; 2/5; 4/11; 4/9; 2/5; 4/11; ; 2/5; 4/11; 4/9; ; ; 2/5; ; ; 7/20; ; 2/5; 3/8; ; ; ; 3/8; ; ; ; ; 3/10; ; 
Draw; 10/3; 16/5; 18/5; 16/5; 10/3; ; 7/2; 7/2; 19/5; ; ; 17/5; ; ; 7/2; ; 7/2; 38/11; ; ; ; 38/11; ; ; ; ; 3; ; 
Potters Bar Town; 5; 11/2; 6; 5; 5; ; 13/2; 5; 11/2; ; ; 11/2; ; ; 11/2; ; 11/2; 96/19; ; ; ; 96/19; ; ; ; ; 24/5; ; 
META; english/fa-cup/bath-city-v-potters-bar-town; 2016-10-03 23:45:23 GMT+3; 2016-10-04 19:45; e70300-dr003
Bath City; 2/5; 4/11; 4/9; 2/5; 4/11; ; 2/5; 4/11; 4/9; ; ; 2/5; ; ; 7/20; ; 2/5; 3/8; ; ; ; 3/8; ; ; ; ; 3/10; ; 
Draw; 10/3; 16/5; 18/5; 16/5; 10/3; ; 7/2; 7/2; 19/5; ; ; 17/5; ; ; 7/2; ; 7/2; 38/11; ; ; ; 38/11; ; ; ; ; 3; ; 
Potters Bar Town; 5; 11/2; 6; 5; 5; ; 13/2; 5; 11/2; ; ; 11/2; ; ; 11/2; ; 11/2; 96/19; ; ; ; 96/19; ; ; ; ; 24/5; ; 
META; english/fa-cup/bath-city-v-potters-bar-town; 2016-10-04 00:23:31 GMT+3; 2016-10-04 19:45; e70300-dr003
Bath City; 2/5; 4/11; 4/9; 2/5; 4/11; ; 2/5; 4/11; 4/9; ; ; 2/5; ; ; 7/20; ; 2/5; 3/8; ; ; ; 3/8; ; ; ; ; 3/10; ; 
Draw; 10/3; 16/5; 18/5; 16/5; 10/3; ; 7/2; 7/2; 19/5; ; ; 17/5; ; ; 7/2; ; 7/2; 38/11; ; ; ; 38/11; ; ; ; ; 3; ; 
Potters Bar Town; 5; 11/2; 6; 5; 5; ; 13/2; 5; 11/2; ; ; 11/2; ; ; 11/2; ; 11/2; 96/19; ; ; ; 96/19; ; ; ; ; 24/5; ; 
META; english/fa-cup/bath-city-v-potters-bar-town; 2016-10-04 00:50:16 GMT+3; 2016-10-04 19:45; e70300-dr003
Bath City; 2/5; 4/11; 4/9; 2/5; 4/11; ; 2/5; 4/11; 4/9; ; ; 2/5; ; ; 7/20; ; 2/5; 3/8; ; ; ; 3/8; ; ; ; ; 3/10; ; 
Draw; 10/3; 16/5; 18/5; 16/5; 10/3; ; 7/2; 7/2; 19/5; ; ; 17/5; ; ; 7/2; ; 7/2; 38/11; ; ; ; 7/2; ; ; ; ; 3; ; 
Potters Bar Town; 5; 11/2; 6; 5; 5; ; 13/2; 5; 11/2; ; ; 11/2; ; ; 11/2; ; 11/2; 96/19; ; ; ; 96/19; ; ; ; ; 24/5; ; 
META; english/fa-cup/bath-city-v-potters-bar-town; 2016-10-04 01:45:23 GMT+3; 2016-10-04 19:45; e70300-dr003
Bath City; 2/5; 4/11; 4/9; 2/5; 4/11; ; 2/5; 4/11; 4/9; ; ; 2/5; ; ; 7/20; ; 2/5; 3/8; ; ; ; 3/8; ; ; ; ; 3/10; ; 
Draw; 10/3; 16/5; 18/5; 16/5; 10/3; ; 7/2; 7/2; 19/5; ; ; 17/5; ; ; 7/2; ; 7/2; 7/2; ; ; ; 7/2; ; ; ; ; 3; ; 
Potters Bar Town; 5; 11/2; 6; 5; 5; ; 13/2; 5; 11/2; ; ; 11/2; ; ; 11/2; ; 11/2; 96/19; ; ; ; 96/19; ; ; ; ; 24/5; ; 
META; english/fa-cup/bath-city-v-potters-bar-town; 2016-10-04 03:45:24 GMT+3; 2016-10-04 19:45; e70300-dr003
Bath City; 2/5; 4/11; 4/9; 2/5; 4/11; ; 2/5; 4/11; 4/9; ; ; 2/5; ; ; 7/20; ; 2/5; 3/8; ; 4/9; ; 3/8; ; ; ; ; 1/3; ; 
Draw; 10/3; 16/5; 18/5; 16/5; 10/3; ; 7/2; 7/2; 19/5; ; ; 17/5; ; ; 7/2; ; 7/2; 7/2; ; 18/5; ; 7/2; ; ; ; ; 3; ; 
Potters Bar Town; 5; 11/2; 6; 5; 5; ; 13/2; 5; 11/2; ; ; 11/2; ; ; 11/2; ; 11/2; 96/19; ; 11/2; ; 96/19; ; ; ; ; 24/5; ; 
META; english/fa-cup/bath-city-v-potters-bar-town; 2016-10-04 04:23:20 GMT+3; 2016-10-04 19:45; e70300-dr003
Bath City; 2/5; 4/11; 4/9; 2/5; 4/11; ; 2/5; 4/11; 4/9; ; ; 2/5; ; ; 7/20; ; 2/5; 3/8; ; 4/9; ; 3/8; ; ; ; ; 1/3; ; 
Draw; 10/3; 16/5; 18/5; 16/5; 10/3; ; 18/5; 7/2; 19/5; ; ; 17/5; ; ; 7/2; ; 7/2; 7/2; ; 18/5; ; 7/2; ; ; ; ; 3; ; 
Potters Bar Town; 5; 11/2; 6; 5; 5; ; 13/2; 5; 11/2; ; ; 11/2; ; ; 11/2; ; 11/2; 96/19; ; 11/2; ; 96/19; ; ; ; ; 24/5; ; 
META; english/fa-cup/bath-city-v-potters-bar-town; 2016-10-04 05:45:23 GMT+3; 2016-10-04 19:45; e70300-dr003
Bath City; 2/5; 4/11; 4/9; 2/5; 4/11; ; 2/5; 4/11; 4/9; ; ; 2/5; ; ; 7/20; ; 2/5; 3/8; ; 4/9; ; 3/8; ; ; ; ; 1/3; ; 
Draw; 10/3; 16/5; 18/5; 16/5; 10/3; ; 18/5; 7/2; 19/5; ; ; 17/5; ; ; 7/2; ; 7/2; 38/11; ; 18/5; ; 38/11; ; ; ; ; 3; ; 
Potters Bar Town; 5; 11/2; 6; 5; 5; ; 13/2; 5; 11/2; ; ; 11/2; ; ; 11/2; ; 11/2; 96/19; ; 11/2; ; 96/19; ; ; ; ; 24/5; ; 
META; english/fa-cup/bath-city-v-potters-bar-town; 2016-10-04 06:31:42 GMT+3; 2016-10-04 19:45; e70300-dr003
Bath City; 2/5; 4/11; 4/9; 2/5; 4/11; ; 2/5; 4/11; 4/9; ; ; 2/5; ; ; 7/20; ; 2/5; 3/8; ; 4/9; ; 3/8; ; ; ; ; 1/3; ; 
Draw; 10/3; 16/5; 18/5; 16/5; 10/3; ; 18/5; 7/2; 19/5; ; ; 17/5; ; ; 7/2; ; 7/2; 38/11; ; 18/5; ; 38/11; ; ; ; ; 3; ; 
Potters Bar Town; 5; 11/2; 6; 5; 5; ; 13/2; 5; 11/2; ; ; 11/2; ; ; 11/2; ; 11/2; 96/19; ; 11/2; ; 96/19; ; ; ; ; 24/5; ; 
META; english/fa-cup/bath-city-v-potters-bar-town; 2016-10-04 07:45:24 GMT+3; 2016-10-04 19:45; e70300-dr003
Bath City; 2/5; 4/11; 4/9; 2/5; 4/11; ; 2/5; 4/11; 4/9; ; ; 2/5; ; ; 7/20; ; 2/5; 3/8; ; 4/9; ; 3/8; ; ; ; ; 1/3; ; 
Draw; 10/3; 16/5; 18/5; 16/5; 10/3; ; 18/5; 7/2; 19/5; ; ; 17/5; ; ; 7/2; ; 7/2; 38/11; ; 18/5; ; 38/11; ; ; ; ; 3; ; 
Potters Bar Town; 5; 11/2; 6; 5; 5; ; 13/2; 5; 11/2; ; ; 11/2; ; ; 11/2; ; 11/2; 96/19; ; 11/2; ; 96/19; ; ; ; ; 24/5; ; 
META; english/fa-cup/bath-city-v-potters-bar-town; 2016-10-04 08:24:20 GMT+3; 2016-10-04 19:45; e70300-dr003
Bath City; 2/5; 4/11; 4/9; 2/5; 4/11; ; 2/5; 4/11; 4/9; ; ; 2/5; ; ; 7/20; ; 2/5; 3/8; ; 4/9; ; 3/8; ; ; ; ; 1/3; ; 
Draw; 10/3; 16/5; 18/5; 16/5; 10/3; ; 18/5; 7/2; 19/5; ; ; 17/5; ; ; 7/2; ; 7/2; 38/11; ; 18/5; ; 38/11; ; ; ; ; 3; ; 
Potters Bar Town; 5; 11/2; 6; 5; 5; ; 13/2; 5; 11/2; ; ; 11/2; ; ; 11/2; ; 11/2; 96/19; ; 11/2; ; 96/19; ; ; ; ; 24/5; ; 
META; english/fa-cup/bath-city-v-potters-bar-town; 2016-10-04 09:45:24 GMT+3; 2016-10-04 19:45; e70300-dr003
Bath City; 2/5; 4/11; 4/9; 2/5; 4/11; ; 2/5; 4/11; 4/9; ; ; 2/5; ; ; 7/20; ; 2/5; 3/8; ; 4/9; ; 3/8; ; ; ; ; 1/3; ; 
Draw; 10/3; 16/5; 18/5; 16/5; 10/3; ; 18/5; 7/2; 19/5; ; ; 17/5; ; ; 7/2; ; 7/2; 38/11; ; 18/5; ; 38/11; ; ; ; ; 3; ; 
Potters Bar Town; 5; 11/2; 6; 5; 5; ; 13/2; 5; 11/2; ; ; 11/2; ; ; 11/2; ; 11/2; 96/19; ; 11/2; ; 96/19; ; ; ; ; 24/5; ; 
META; english/fa-cup/bath-city-v-potters-bar-town; 2016-10-04 11:45:24 GMT+3; 2016-10-04 19:45; e70300-dr003
Bath City; 2/5; 4/11; 4/9; 2/5; 4/11; ; 2/5; 4/11; 4/9; ; ; 4/11; ; ; 7/20; 9/20; 2/5; 3/8; ; 4/9; ; 3/8; ; ; ; ; 1/3; ; 
Draw; 10/3; 16/5; 18/5; 16/5; 10/3; ; 15/4; 7/2; 19/5; ; ; 10/3; ; ; 7/2; 15/4; 7/2; 38/11; ; 18/5; ; 38/11; ; ; ; ; 3; ; 
Potters Bar Town; 5; 11/2; 6; 5; 5; ; 13/2; 5; 11/2; ; ; 11/2; ; ; 11/2; 11/2; 11/2; 96/19; ; 11/2; ; 96/19; ; ; ; ; 24/5; ; 
META; english/fa-cup/bath-city-v-potters-bar-town; 2016-10-04 12:25:02 GMT+3; 2016-10-04 19:45; e70300-dr003
Bath City; 2/5; 4/11; 4/9; 2/5; 4/11; ; 2/5; 4/11; 4/9; ; ; 4/11; ; ; 7/20; 9/20; 2/5; 3/8; ; 4/9; ; 3/8; ; ; ; ; 1/3; ; 
Draw; 10/3; 16/5; 18/5; 16/5; 10/3; ; 15/4; 7/2; 19/5; ; ; 10/3; ; ; 7/2; 15/4; 7/2; 38/11; ; 18/5; ; 38/11; ; ; ; ; 3; ; 
Potters Bar Town; 5; 11/2; 6; 5; 5; ; 13/2; 5; 11/2; ; ; 11/2; ; ; 11/2; 11/2; 11/2; 96/19; ; 11/2; ; 96/19; ; ; ; ; 24/5; ; 
META; english/fa-cup/bath-city-v-potters-bar-town; 2016-10-04 12:55:28 GMT+3; 2016-10-04 19:45; e70300-dr003
Bath City; 2/5; 4/11; 4/9; 2/5; 4/11; ; 2/5; 4/11; 4/9; ; ; 4/11; ; ; 7/20; 9/20; 2/5; 3/8; ; 2/5; ; 3/8; ; ; ; ; 1/3; ; 
Draw; 10/3; 16/5; 18/5; 16/5; 10/3; ; 15/4; 7/2; 19/5; ; ; 10/3; ; ; 7/2; 15/4; 7/2; 38/11; ; 18/5; ; 38/11; ; ; ; ; 3; ; 
Potters Bar Town; 5; 11/2; 6; 5; 5; ; 13/2; 5; 11/2; ; ; 11/2; ; ; 11/2; 11/2; 11/2; 96/19; ; 23/4; ; 96/19; ; ; ; ; 24/5; ; 
META; english/fa-cup/bath-city-v-potters-bar-town; 2016-10-04 13:45:24 GMT+3; 2016-10-04 19:45; e70300-dr003
Bath City; 2/5; 4/11; 4/9; 2/5; 4/11; ; 2/5; 4/11; 4/9; ; ; 4/11; ; ; 7/20; 9/20; 2/5; 3/8; ; 2/5; ; 3/8; ; ; ; ; 1/3; ; 
Draw; 10/3; 16/5; 18/5; 16/5; 10/3; ; 15/4; 7/2; 19/5; ; ; 10/3; ; ; 7/2; 15/4; 7/2; 7/2; ; 18/5; ; 7/2; ; ; ; ; 3; ; 
Potters Bar Town; 5; 11/2; 6; 5; 5; ; 13/2; 5; 11/2; ; ; 11/2; ; ; 11/2; 11/2; 11/2; 51/10; ; 23/4; ; 51/10; ; ; ; ; 24/5; ; 
META; english/fa-cup/bath-city-v-potters-bar-town; 2016-10-04 15:45:24 GMT+3; 2016-10-04 19:45; e70300-dr003
Bath City; 2/5; 4/11; 4/9; 2/5; 4/11; ; 2/5; 4/11; 4/9; ; ; 4/11; ; ; 7/20; 9/20; 2/5; 3/8; ; 2/5; ; 3/8; ; ; ; ; 1/3; ; 
Draw; 10/3; 16/5; 18/5; 16/5; 10/3; ; 15/4; 7/2; 19/5; ; ; 10/3; ; ; 7/2; 15/4; 7/2; 7/2; ; 18/5; ; 7/2; ; ; ; ; 7/2; ; 
Potters Bar Town; 5; 11/2; 6; 5; 5; ; 13/2; 5; 11/2; ; ; 11/2; ; ; 11/2; 11/2; 11/2; 51/10; ; 23/4; ; 51/10; ; ; ; ; 24/5; ; 
META; english/fa-cup/bath-city-v-potters-bar-town; 2016-10-04 16:25:42 GMT+3; 2016-10-04 19:45; e70300-dr003
Bath City; 2/5; 4/11; 4/9; 2/5; 4/11; ; 2/5; 4/11; 4/9; ; ; 4/11; ; ; 7/20; 9/20; 2/5; 3/8; ; 2/5; ; 3/8; ; ; ; ; 1/3; ; 
Draw; 10/3; 16/5; 18/5; 16/5; 10/3; ; 15/4; 7/2; 19/5; ; ; 10/3; ; ; 7/2; 15/4; 7/2; 7/2; ; 18/5; ; 7/2; ; ; ; ; 7/2; ; 
Potters Bar Town; 5; 11/2; 6; 5; 5; ; 13/2; 5; 11/2; ; ; 11/2; ; ; 11/2; 11/2; 11/2; 51/10; ; 23/4; ; 51/10; ; ; ; ; 24/5; ; 
META; english/fa-cup/bath-city-v-potters-bar-town; 2016-10-04 17:45:35 GMT+3; 2016-10-04 19:45; e70300-dr003
Bath City; 2/5; 4/11; 4/9; 2/5; 4/11; ; 2/5; 4/11; 4/9; ; ; 4/11; ; 2/5; 7/20; 9/20; 2/5; 3/8; ; 2/5; ; 3/8; ; ; ; ; 1/3; ; 
