META; english/fa-cup/huddersfield-v-port-vale; 2016-12-12 00:21:57 GMT+2; 2017-01-07 15:00; e70300-dr003
Huddersfield; ; ; ; ; ; ; ; ; ; ; ; 8/15; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Port Vale; ; ; ; ; ; ; ; ; ; ; ; 4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/huddersfield-v-port-vale; 2016-12-12 04:22:01 GMT+2; 2017-01-07 15:00; e70300-dr003
Huddersfield; ; ; ; ; ; ; ; ; ; ; ; 8/15; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Port Vale; ; ; ; ; ; ; ; ; ; ; ; 4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/huddersfield-v-port-vale; 2016-12-12 08:22:11 GMT+2; 2017-01-07 15:00; e70300-dr003
Huddersfield; ; ; ; ; ; ; ; ; ; ; ; 8/15; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Port Vale; ; ; ; ; ; ; ; ; ; ; ; 4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/huddersfield-v-port-vale; 2016-12-12 12:15:16 GMT+2; 2017-01-07 15:00; e70300-dr003
Huddersfield; ; ; ; ; ; ; ; ; ; ; ; 8/15; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Port Vale; ; ; ; ; ; ; ; ; ; ; ; 4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/huddersfield-v-port-vale; 2016-12-12 16:23:23 GMT+2; 2017-01-07 15:00; e70300-dr003
Huddersfield; ; ; ; ; ; ; ; ; ; ; ; 8/15; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Port Vale; ; ; ; ; ; ; ; ; ; ; ; 4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/huddersfield-v-port-vale; 2016-12-12 20:24:07 GMT+2; 2017-01-07 15:00; e70300-dr003
Huddersfield; ; ; ; ; ; ; ; ; ; ; ; 8/15; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Port Vale; ; ; ; ; ; ; ; ; ; ; ; 4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/huddersfield-v-port-vale; 2016-12-13 00:22:59 GMT+2; 2017-01-07 15:00; e70300-dr003
Huddersfield; ; ; ; ; ; ; ; ; ; ; ; 8/15; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Port Vale; ; ; ; ; ; ; ; ; ; ; ; 4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/huddersfield-v-port-vale; 2016-12-13 04:23:01 GMT+2; 2017-01-07 15:00; e70300-dr003
Huddersfield; ; ; ; ; ; ; ; ; ; ; ; 8/15; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Port Vale; ; ; ; ; ; ; ; ; ; ; ; 4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/huddersfield-v-port-vale; 2016-12-13 08:23:27 GMT+2; 2017-01-07 15:00; e70300-dr003
Huddersfield; ; ; ; ; ; ; ; ; ; ; ; 8/15; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Port Vale; ; ; ; ; ; ; ; ; ; ; ; 4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/huddersfield-v-port-vale; 2016-12-13 12:23:39 GMT+2; 2017-01-07 15:00; e70300-dr003
Huddersfield; ; ; ; ; ; ; ; ; ; ; ; 8/15; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Port Vale; ; ; ; ; ; ; ; ; ; ; ; 4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/huddersfield-v-port-vale; 2016-12-13 16:25:10 GMT+2; 2017-01-07 15:00; e70300-dr003
Huddersfield; ; ; ; ; ; ; ; ; ; ; ; 8/15; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Port Vale; ; ; ; ; ; ; ; ; ; ; ; 4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/huddersfield-v-port-vale; 2016-12-13 20:25:31 GMT+2; 2017-01-07 15:00; e70300-dr003
Huddersfield; ; ; ; ; ; ; ; ; ; ; ; 8/15; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Port Vale; ; ; ; ; ; ; ; ; ; ; ; 4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/huddersfield-v-port-vale; 2016-12-14 00:22:59 GMT+2; 2017-01-07 15:00; e70300-dr003
Huddersfield; ; ; ; ; ; ; ; ; ; ; ; 8/15; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Port Vale; ; ; ; ; ; ; ; ; ; ; ; 4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/huddersfield-v-port-vale; 2016-12-14 04:22:46 GMT+2; 2017-01-07 15:00; e70300-dr003
Huddersfield; ; ; ; ; ; ; ; ; ; ; ; 8/15; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Port Vale; ; ; ; ; ; ; ; ; ; ; ; 4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/huddersfield-v-port-vale; 2016-12-14 08:22:51 GMT+2; 2017-01-07 15:00; e70300-dr003
Huddersfield; ; ; ; ; ; ; ; ; ; ; ; 8/15; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Port Vale; ; ; ; ; ; ; ; ; ; ; ; 4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/huddersfield-v-port-vale; 2016-12-14 12:24:03 GMT+2; 2017-01-07 15:00; e70300-dr003
Huddersfield; ; ; ; ; ; ; ; ; ; ; ; 8/15; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Port Vale; ; ; ; ; ; ; ; ; ; ; ; 4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/huddersfield-v-port-vale; 2016-12-14 16:24:41 GMT+2; 2017-01-07 15:00; e70300-dr003
Huddersfield; ; ; ; ; ; ; ; ; ; ; ; 8/15; ; ; ; ; ; 3/5; ; 4/7; ; ; ; 3/5; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 11/4; ; ; ; ; ; 29/10; ; 14/5; ; ; ; 29/10; ; ; ; ; 
Port Vale; ; ; ; ; ; ; ; ; ; ; ; 4; ; ; ; ; ; 9/2; ; 9/2; ; ; ; 9/2; ; ; ; ; 
META; english/fa-cup/huddersfield-v-port-vale; 2016-12-14 20:25:19 GMT+2; 2017-01-07 15:00; e70300-dr003
Huddersfield; ; ; ; ; ; ; ; ; ; ; ; 8/15; ; ; ; ; ; 3/5; ; 4/7; ; ; ; 3/5; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 11/4; ; ; ; ; ; 29/10; ; 14/5; ; ; ; 29/10; ; ; ; ; 
Port Vale; ; ; ; ; ; ; ; ; ; ; ; 4; ; ; ; ; ; 9/2; ; 9/2; ; ; ; 9/2; ; ; ; ; 
META; english/fa-cup/huddersfield-v-port-vale; 2016-12-15 00:23:17 GMT+2; 2017-01-07 15:00; e70300-dr003
Huddersfield; ; ; ; ; ; ; 3/5; ; ; ; ; 8/15; ; ; ; ; ; 3/5; ; 4/7; ; ; ; 3/5; ; ; ; ; 
Draw; ; ; ; ; ; ; 29/10; ; ; ; ; 11/4; ; ; ; ; ; 29/10; ; 14/5; ; ; ; 29/10; ; ; ; ; 
Port Vale; ; ; ; ; ; ; 19/4; ; ; ; ; 4; ; ; ; ; ; 9/2; ; 9/2; ; ; ; 9/2; ; ; ; ; 
META; english/fa-cup/huddersfield-v-port-vale; 2016-12-15 04:23:20 GMT+2; 2017-01-07 15:00; e70300-dr003
Huddersfield; ; ; ; ; ; ; ; ; ; ; ; 8/15; ; ; ; ; ; 3/5; ; 4/7; ; ; ; 3/5; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 11/4; ; ; ; ; ; 29/10; ; 14/5; ; ; ; 29/10; ; ; ; ; 
Port Vale; ; ; ; ; ; ; ; ; ; ; ; 4; ; ; ; ; ; 9/2; ; 9/2; ; ; ; 9/2; ; ; ; ; 
META; english/fa-cup/huddersfield-v-port-vale; 2016-12-15 08:23:15 GMT+2; 2017-01-07 15:00; e70300-dr003
Huddersfield; ; ; ; ; ; ; ; ; ; ; ; 8/15; ; ; ; ; ; 3/5; ; 4/7; ; ; ; 3/5; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 11/4; ; ; ; ; ; 29/10; ; 14/5; ; ; ; 29/10; ; ; ; ; 
Port Vale; ; ; ; ; ; ; ; ; ; ; ; 4; ; ; ; ; ; 9/2; ; 9/2; ; ; ; 9/2; ; ; ; ; 
META; english/fa-cup/huddersfield-v-port-vale; 2016-12-15 12:36:26 GMT+2; 2017-01-07 15:00; e70300-dr003
Huddersfield; ; ; ; ; ; ; ; ; ; ; ; 8/15; ; ; ; ; ; 3/5; ; 4/7; ; ; ; 3/5; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 11/4; ; ; ; ; ; 29/10; ; 14/5; ; ; ; 29/10; ; ; ; ; 
Port Vale; ; ; ; ; ; ; ; ; ; ; ; 4; ; ; ; ; ; 9/2; ; 9/2; ; ; ; 9/2; ; ; ; ; 
META; english/fa-cup/huddersfield-v-port-vale; 2016-12-15 16:23:24 GMT+2; 2017-01-07 15:00; e70300-dr003
Huddersfield; ; ; ; ; ; ; ; ; ; ; ; 8/15; ; ; ; ; ; 3/5; ; 4/7; ; ; ; 3/5; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 11/4; ; ; ; ; ; 29/10; ; 14/5; ; ; ; 29/10; ; ; ; ; 
Port Vale; ; ; ; ; ; ; ; ; ; ; ; 4; ; ; ; ; ; 9/2; ; 9/2; ; ; ; 9/2; ; ; ; ; 
META; english/fa-cup/huddersfield-v-port-vale; 2016-12-15 20:23:41 GMT+2; 2017-01-07 15:00; e70300-dr003
Huddersfield; ; ; ; ; ; ; 3/5; ; ; ; ; 8/15; ; ; ; ; ; 3/5; ; 4/7; ; ; ; 3/5; ; ; ; ; 
Draw; ; ; ; ; ; ; 29/10; ; ; ; ; 11/4; ; ; ; ; ; 29/10; ; 14/5; ; ; ; 29/10; ; ; ; ; 
Port Vale; ; ; ; ; ; ; 19/4; ; ; ; ; 4; ; ; ; ; ; 9/2; ; 9/2; ; ; ; 9/2; ; ; ; ; 
META; english/fa-cup/huddersfield-v-port-vale; 2016-12-16 00:23:10 GMT+2; 2017-01-07 15:00; e70300-dr003
Huddersfield; ; ; ; ; ; ; 3/5; ; ; ; ; 8/15; ; ; ; ; ; 3/5; ; 4/7; ; ; ; 3/5; ; ; ; ; 
Draw; ; ; ; ; ; ; 29/10; ; ; ; ; 11/4; ; ; ; ; ; 29/10; ; 14/5; ; ; ; 29/10; ; ; ; ; 
Port Vale; ; ; ; ; ; ; 19/4; ; ; ; ; 4; ; ; ; ; ; 9/2; ; 9/2; ; ; ; 9/2; ; ; ; ; 
META; english/fa-cup/huddersfield-v-port-vale; 2016-12-16 04:23:28 GMT+2; 2017-01-07 15:00; e70300-dr003
Huddersfield; ; ; ; ; ; ; ; ; ; ; ; 8/15; ; ; ; ; ; 3/5; ; 4/7; ; ; ; 3/5; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 11/4; ; ; ; ; ; 29/10; ; 14/5; ; ; ; 29/10; ; ; ; ; 
Port Vale; ; ; ; ; ; ; ; ; ; ; ; 4; ; ; ; ; ; 9/2; ; 9/2; ; ; ; 9/2; ; ; ; ; 
META; english/fa-cup/huddersfield-v-port-vale; 2016-12-16 08:23:15 GMT+2; 2017-01-07 15:00; e70300-dr003
Huddersfield; ; ; ; ; ; ; 3/5; ; ; ; ; 8/15; ; ; ; ; ; 3/5; ; 4/7; ; ; ; 3/5; ; ; ; ; 
Draw; ; ; ; ; ; ; 29/10; ; ; ; ; 11/4; ; ; ; ; ; 29/10; ; 14/5; ; ; ; 29/10; ; ; ; ; 
Port Vale; ; ; ; ; ; ; 19/4; ; ; ; ; 4; ; ; ; ; ; 9/2; ; 9/2; ; ; ; 9/2; ; ; ; ; 
META; english/fa-cup/huddersfield-v-port-vale; 2016-12-16 12:25:00 GMT+2; 2017-01-07 15:00; e70300-dr003
Huddersfield; ; ; ; ; ; ; 3/5; ; ; ; ; 8/15; ; ; ; ; ; 3/5; ; 4/7; ; ; ; 3/5; ; ; ; ; 
Draw; ; ; ; ; ; ; 29/10; ; ; ; ; 11/4; ; ; ; ; ; 29/10; ; 14/5; ; ; ; 29/10; ; ; ; ; 
Port Vale; ; ; ; ; ; ; 19/4; ; ; ; ; 4; ; ; ; ; ; 9/2; ; 9/2; ; ; ; 9/2; ; ; ; ; 
META; english/fa-cup/huddersfield-v-port-vale; 2016-12-16 16:26:29 GMT+2; 2017-01-07 15:00; e70300-dr003
Huddersfield; ; ; ; ; ; ; 4/7; ; ; ; ; 8/15; ; ; ; ; ; 3/5; ; 4/7; ; ; ; 3/5; ; ; ; ; 
Draw; ; ; ; ; ; ; 11/4; ; ; ; ; 11/4; ; ; ; ; ; 29/10; ; 14/5; ; ; ; 29/10; ; ; ; ; 
Port Vale; ; ; ; ; ; ; 5; ; ; ; ; 4; ; ; ; ; ; 9/2; ; 9/2; ; ; ; 9/2; ; ; ; ; 
META; english/fa-cup/huddersfield-v-port-vale; 2016-12-17 00:24:30 GMT+2; 2017-01-07 15:00; e70300-dr003
Huddersfield; ; ; ; ; ; ; 4/6; ; ; ; ; 8/15; ; ; 8/13; ; ; 3/5; ; 4/7; ; ; ; 3/5; ; ; ; ; 
Draw; ; ; ; ; ; ; 11/4; ; ; ; ; 11/4; ; ; 11/4; ; ; 29/10; ; 14/5; ; ; ; 29/10; ; ; ; ; 
Port Vale; ; ; ; ; ; ; 17/4; ; ; ; ; 4; ; ; 4; ; ; 9/2; ; 9/2; ; ; ; 9/2; ; ; ; ; 
META; english/fa-cup/huddersfield-v-port-vale; 2016-12-17 04:24:50 GMT+2; 2017-01-07 15:00; e70300-dr003
Huddersfield; ; ; ; ; ; ; 4/6; ; ; ; ; 8/15; ; ; 8/13; ; ; 3/5; ; 4/7; ; ; ; 3/5; ; ; ; ; 
Draw; ; ; ; ; ; ; 11/4; ; ; ; ; 11/4; ; ; 11/4; ; ; 29/10; ; 14/5; ; ; ; 29/10; ; ; ; ; 
Port Vale; ; ; ; ; ; ; 17/4; ; ; ; ; 4; ; ; 4; ; ; 9/2; ; 9/2; ; ; ; 9/2; ; ; ; ; 
META; english/fa-cup/huddersfield-v-port-vale; 2016-12-17 08:24:44 GMT+2; 2017-01-07 15:00; e70300-dr003
Huddersfield; ; ; ; ; ; ; 3/5; ; ; ; ; 8/15; ; ; 8/13; ; ; 3/5; ; 4/7; ; ; ; 3/5; ; ; ; ; 
Draw; ; ; ; ; ; ; 29/10; ; ; ; ; 11/4; ; ; 11/4; ; ; 29/10; ; 14/5; ; ; ; 29/10; ; ; ; ; 
Port Vale; ; ; ; ; ; ; 9/2; ; ; ; ; 4; ; ; 4; ; ; 9/2; ; 9/2; ; ; ; 9/2; ; ; ; ; 
META; english/fa-cup/huddersfield-v-port-vale; 2016-12-17 12:25:04 GMT+2; 2017-01-07 15:00; e70300-dr003
Huddersfield; ; ; ; ; ; ; 3/5; ; ; ; ; 8/15; ; ; 8/13; ; ; 3/5; ; 4/7; ; ; ; 3/5; ; ; ; ; 
Draw; ; ; ; ; ; ; 29/10; ; ; ; ; 11/4; ; ; 11/4; ; ; 29/10; ; 14/5; ; ; ; 29/10; ; ; ; ; 
Port Vale; ; ; ; ; ; ; 9/2; ; ; ; ; 4; ; ; 4; ; ; 9/2; ; 9/2; ; ; ; 9/2; ; ; ; ; 
META; english/fa-cup/huddersfield-v-port-vale; 2016-12-17 16:25:10 GMT+2; 2017-01-07 15:00; e70300-dr003
Huddersfield; ; ; ; ; ; ; 3/5; ; ; ; ; 8/15; ; ; 8/13; ; ; 3/5; ; 4/7; ; ; ; 3/5; ; ; ; ; 
Draw; ; ; ; ; ; ; 29/10; ; ; ; ; 11/4; ; ; 11/4; ; ; 29/10; ; 14/5; ; ; ; 29/10; ; ; ; ; 
Port Vale; ; ; ; ; ; ; 9/2; ; ; ; ; 4; ; ; 4; ; ; 9/2; ; 9/2; ; ; ; 9/2; ; ; ; ; 
META; english/fa-cup/huddersfield-v-port-vale; 2016-12-17 20:24:34 GMT+2; 2017-01-07 15:00; e70300-dr003
Huddersfield; ; ; ; ; ; ; 13/20; ; ; ; ; 8/15; ; ; 8/13; ; ; 3/5; ; 4/7; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; 11/4; ; ; ; ; 11/4; ; ; 11/4; ; ; 29/10; ; 14/5; ; ; ; ; ; ; ; ; 
Port Vale; ; ; ; ; ; ; 17/4; ; ; ; ; 4; ; ; 4; ; ; 9/2; ; 9/2; ; ; ; ; ; ; ; ; 
META; english/fa-cup/huddersfield-v-port-vale; 2016-12-18 00:25:40 GMT+2; 2017-01-07 15:00; e70300-dr003
Huddersfield; ; ; ; ; ; ; 13/20; ; ; ; ; 8/15; ; ; 8/13; ; ; 3/5; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; 11/4; ; ; ; ; 11/4; ; ; 11/4; ; ; 29/10; ; ; ; ; ; ; ; ; ; ; 
Port Vale; ; ; ; ; ; ; 17/4; ; ; ; ; 4; ; ; 4; ; ; 9/2; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/huddersfield-v-port-vale; 2016-12-18 04:23:05 GMT+2; 2017-01-07 15:00; e70300-dr003
Huddersfield; ; ; ; ; ; ; 8/13; ; ; ; ; 8/15; ; ; 8/13; ; ; 3/5; ; 4/7; ; ; ; 3/5; ; ; ; ; 
Draw; ; ; ; ; ; ; 29/10; ; ; ; ; 11/4; ; ; 11/4; ; ; 29/10; ; 14/5; ; ; ; 29/10; ; ; ; ; 
Port Vale; ; ; ; ; ; ; 9/2; ; ; ; ; 4; ; ; 4; ; ; 9/2; ; 9/2; ; ; ; 9/2; ; ; ; ; 
META; english/fa-cup/huddersfield-v-port-vale; 2016-12-18 08:37:30 GMT+2; 2017-01-07 15:00; e70300-dr003
Huddersfield; ; ; ; ; ; ; 3/5; ; ; ; ; 8/15; ; ; 8/13; ; ; 3/5; ; 4/7; ; ; ; 3/5; ; ; ; ; 
Draw; ; ; ; ; ; ; 29/10; ; ; ; ; 11/4; ; ; 11/4; ; ; 29/10; ; 14/5; ; ; ; 29/10; ; ; ; ; 
Port Vale; ; ; ; ; ; ; 9/2; ; ; ; ; 4; ; ; 4; ; ; 9/2; ; 9/2; ; ; ; 9/2; ; ; ; ; 
META; english/fa-cup/huddersfield-v-port-vale; 2016-12-18 12:23:33 GMT+2; 2017-01-07 15:00; e70300-dr003
Huddersfield; ; ; ; ; ; ; 8/13; ; ; ; ; 8/15; ; ; 8/13; ; ; 3/5; ; 4/7; ; ; ; 3/5; ; ; ; ; 
Draw; ; ; ; ; ; ; 29/10; ; ; ; ; 11/4; ; ; 11/4; ; ; 29/10; ; 14/5; ; ; ; 29/10; ; ; ; ; 
Port Vale; ; ; ; ; ; ; 9/2; ; ; ; ; 4; ; ; 4; ; ; 9/2; ; 9/2; ; ; ; 9/2; ; ; ; ; 
META; english/fa-cup/huddersfield-v-port-vale; 2016-12-18 16:25:42 GMT+2; 2017-01-07 15:00; e70300-dr003
