META; english/fa-cup/swindon-v-eastleigh; 2016-11-07 20:24:10 GMT+2; 2016-11-15 19:45; e70300-dr003
Swindon; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 8/11; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Eastleigh; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 4; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/swindon-v-eastleigh; 2016-11-08 00:23:56 GMT+2; 2016-11-15 19:45; e70300-dr003
Swindon; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 8/11; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Eastleigh; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 4; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/swindon-v-eastleigh; 2016-11-08 04:23:37 GMT+2; 2016-11-15 19:45; e70300-dr003
Swindon; ; ; ; ; ; ; 7/10; ; ; ; ; ; ; ; 8/11; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Eastleigh; ; ; ; ; ; ; 4; ; ; ; ; ; ; ; 4; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/swindon-v-eastleigh; 2016-11-08 08:24:09 GMT+2; 2016-11-15 19:45; e70300-dr003
Swindon; ; ; ; ; ; ; 7/10; ; ; ; ; ; ; ; 8/11; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Eastleigh; ; ; ; ; ; ; 4; ; ; ; ; ; ; ; 4; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/swindon-v-eastleigh; 2016-11-08 12:24:07 GMT+2; 2016-11-15 19:45; e70300-dr003
Swindon; ; ; ; ; ; ; 7/10; ; ; ; ; ; ; ; 8/11; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Eastleigh; ; ; ; ; ; ; 4; ; ; ; ; ; ; ; 4; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/swindon-v-eastleigh; 2016-11-08 16:24:59 GMT+2; 2016-11-15 19:45; e70300-dr003
Swindon; 8/11; ; ; ; 8/11; ; 7/10; ; ; ; ; ; ; ; 8/11; ; ; ; ; ; ; 3/4; ; ; ; ; ; ; 
