META; english/fa-cup/bristol-rovers-v-barrow; 2016-11-18 20:26:09 GMT+2; 2016-12-04 14:00; e70300-dr003
Bristol Rovers; 2/5; 4/9; ; ; ; ; 2/5; ; ; ; ; ; ; ; 4/9; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 15/4; 3; ; ; ; ; 18/5; ; ; ; ; ; ; ; 7/2; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Barrow; 6; 6; ; ; ; ; 6; ; ; ; ; ; ; ; 11/2; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/bristol-rovers-v-barrow; 2016-11-19 00:24:42 GMT+2; 2016-12-04 14:00; e70300-dr003
Bristol Rovers; 2/5; 4/9; ; ; ; ; 2/5; ; ; ; ; ; ; ; 4/9; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 15/4; 3; ; ; ; ; 7/2; ; ; ; ; ; ; ; 7/2; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Barrow; 6; 6; ; ; ; ; 6; ; ; ; ; ; ; ; 11/2; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/bristol-rovers-v-barrow; 2016-11-19 04:24:18 GMT+2; 2016-12-04 14:00; e70300-dr003
Bristol Rovers; 2/5; 4/9; ; ; ; ; 2/5; ; ; ; ; ; ; ; 4/9; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 15/4; 3; ; ; ; ; 7/2; ; ; ; ; ; ; ; 7/2; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Barrow; 6; 6; ; ; ; ; 6; ; ; ; ; ; ; ; 11/2; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/bristol-rovers-v-barrow; 2016-11-19 08:24:56 GMT+2; 2016-12-04 14:00; e70300-dr003
Bristol Rovers; 2/5; 4/9; ; ; ; ; 2/5; ; ; ; ; ; ; ; 4/9; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 15/4; 3; ; ; ; ; 7/2; ; ; ; ; ; ; ; 7/2; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Barrow; 6; 6; ; ; ; ; 6; ; ; ; ; ; ; ; 11/2; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/bristol-rovers-v-barrow; 2016-11-19 12:25:58 GMT+2; 2016-12-04 14:00; e70300-dr003
Bristol Rovers; 2/5; 4/9; ; ; ; ; 2/5; ; ; ; ; ; ; ; 4/9; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 15/4; 3; ; ; ; ; 7/2; ; ; ; ; ; ; ; 7/2; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Barrow; 6; 6; ; ; ; ; 6; ; ; ; ; ; ; ; 11/2; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/bristol-rovers-v-barrow; 2016-11-19 16:26:13 GMT+2; 2016-12-04 14:00; e70300-dr003
Bristol Rovers; 2/5; 4/9; ; ; ; ; 2/5; ; ; ; ; ; ; ; 4/9; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 15/4; 3; ; ; ; ; 7/2; ; ; ; ; ; ; ; 7/2; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Barrow; 6; 6; ; ; ; ; 6; ; ; ; ; ; ; ; 11/2; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/bristol-rovers-v-barrow; 2016-11-20 00:25:40 GMT+2; 2016-12-04 14:00; e70300-dr003
Bristol Rovers; 2/5; 4/9; ; ; ; ; 2/5; ; ; ; ; ; ; ; 4/9; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 15/4; 3; ; ; ; ; 7/2; ; ; ; ; ; ; ; 7/2; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Barrow; 6; 6; ; ; ; ; 6; ; ; ; ; ; ; ; 11/2; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/bristol-rovers-v-barrow; 2016-11-20 04:24:08 GMT+2; 2016-12-04 14:00; e70300-dr003
Bristol Rovers; 2/5; 4/9; ; ; ; ; 2/5; ; ; ; ; ; ; ; 4/9; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 15/4; 3; ; ; ; ; 7/2; ; ; ; ; ; ; ; 7/2; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Barrow; 6; 6; ; ; ; ; 6; ; ; ; ; ; ; ; 11/2; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/bristol-rovers-v-barrow; 2016-11-20 08:24:27 GMT+2; 2016-12-04 14:00; e70300-dr003
Bristol Rovers; 2/5; 4/9; ; ; ; ; 2/5; ; ; ; ; ; ; ; 4/9; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 15/4; 3; ; ; ; ; 7/2; ; ; ; ; ; ; ; 7/2; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Barrow; 6; 6; ; ; ; ; 6; ; ; ; ; ; ; ; 11/2; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/bristol-rovers-v-barrow; 2016-11-20 12:25:26 GMT+2; 2016-12-04 14:00; e70300-dr003
Bristol Rovers; 2/5; 4/9; ; ; ; ; 2/5; ; ; ; ; ; ; ; 4/9; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 15/4; 3; ; ; ; ; 7/2; ; ; ; ; ; ; ; 7/2; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Barrow; 6; 6; ; ; ; ; 6; ; ; ; ; ; ; ; 11/2; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/bristol-rovers-v-barrow; 2016-11-20 16:27:15 GMT+2; 2016-12-04 14:00; e70300-dr003
Bristol Rovers; 2/5; 4/9; ; ; ; ; 2/5; ; 2/5; ; ; ; ; ; 4/9; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 15/4; 3; ; ; ; ; 7/2; ; 19/5; ; ; ; ; ; 7/2; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Barrow; 6; 6; ; ; ; ; 6; ; 6; ; ; ; ; ; 11/2; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/bristol-rovers-v-barrow; 2016-11-20 20:26:24 GMT+2; 2016-12-04 14:00; e70300-dr003
Bristol Rovers; 2/5; 4/9; ; ; ; ; 2/5; ; 2/5; ; ; ; ; ; 4/9; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 15/4; 3; ; ; ; ; 7/2; ; 19/5; ; ; ; ; ; 7/2; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Barrow; 6; 6; ; ; ; ; 6; ; 6; ; ; ; ; ; 11/2; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/bristol-rovers-v-barrow; 2016-11-21 00:24:43 GMT+2; 2016-12-04 14:00; e70300-dr003
Bristol Rovers; 2/5; 4/9; ; ; ; ; 2/5; ; 2/5; ; ; ; ; ; 4/9; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 15/4; 3; ; ; ; ; 7/2; ; 19/5; ; ; ; ; ; 7/2; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Barrow; 6; 6; ; ; ; ; 6; ; 6; ; ; ; ; ; 11/2; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/bristol-rovers-v-barrow; 2016-11-21 04:24:35 GMT+2; 2016-12-04 14:00; e70300-dr003
Bristol Rovers; 2/5; 4/9; ; ; ; ; 2/5; ; 2/5; ; ; ; ; ; 4/9; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 15/4; 3; ; ; ; ; 7/2; ; 19/5; ; ; ; ; ; 7/2; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Barrow; 6; 6; ; ; ; ; 6; ; 6; ; ; ; ; ; 11/2; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/bristol-rovers-v-barrow; 2016-11-21 08:24:52 GMT+2; 2016-12-04 14:00; e70300-dr003
Bristol Rovers; 2/5; 4/9; ; ; ; ; 2/5; ; 2/5; ; ; ; ; ; 4/9; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 15/4; 3; ; ; ; ; 7/2; ; 19/5; ; ; ; ; ; 7/2; ; ; ; ; ; ; ; ; ; ; ; ; ; 
