META; english/fa-cup/wingate-and-finchley-v-tonbridge-angels; 2016-09-17 19:46:07 GMT+3; 2016-09-17 15:00; In Play; e70300-dr003
Tonbridge Angels; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 4/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Wingate and Finchley; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 13/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
