META; english/fa-cup/harrogate-town-v-halifax; 2016-10-10 16:23:52 GMT+3; 2016-10-15 15:00; e70300-dr003
Harrogate Town; 11/10; ; ; ; 11/10; ; 6/5; ; ; ; 23/20; ; ; ; ; 6/5; ; ; ; ; ; ; ; ; ; ; ; ; 
Halifax; 15/8; ; ; ; 15/8; ; 2; ; ; ; 2; ; ; ; ; 2; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 12/5; ; ; ; 9/4; ; 12/5; ; ; ; 9/4; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/harrogate-town-v-halifax; 2016-10-10 20:25:04 GMT+3; 2016-10-15 15:00; e70300-dr003
Harrogate Town; 11/10; ; 5/4; ; 11/10; ; 6/5; ; ; ; ; ; ; ; ; 6/5; ; ; ; ; ; 13/10; ; ; ; ; ; ; 
Halifax; 15/8; ; 43/20; ; 15/8; ; 85/40; ; ; ; ; ; ; ; ; 2; ; ; ; ; ; 9/4; ; ; ; ; ; ; 
Draw; 12/5; ; 12/5; ; 9/4; ; 5/2; ; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; 5/2; ; ; ; ; ; ; 
META; english/fa-cup/harrogate-town-v-halifax; 2016-10-11 00:22:33 GMT+3; 2016-10-15 15:00; e70300-dr003
Harrogate Town; 11/10; ; 5/4; ; 11/10; ; 23/20; 11/10; ; ; ; ; ; ; ; 15/13; ; ; ; ; ; 13/10; ; ; ; ; ; ; 
Halifax; 15/8; ; 43/20; ; 15/8; ; 19/10; 15/8; ; ; ; ; ; ; ; 2; ; ; ; ; ; 9/4; ; ; ; ; ; ; 
Draw; 12/5; ; 12/5; ; 23/10; ; 5/2; 5/2; ; ; ; ; ; ; ; 13/5; ; ; ; ; ; 5/2; ; ; ; ; ; ; 
META; english/fa-cup/harrogate-town-v-halifax; 2016-10-11 04:23:07 GMT+3; 2016-10-15 15:00; e70300-dr003
Harrogate Town; 11/10; ; 5/4; ; 11/10; ; 11/10; 11/10; ; ; ; ; ; ; ; 15/13; ; ; ; ; ; 13/10; ; ; ; ; ; ; 
Halifax; 15/8; ; 43/20; ; 15/8; ; 2; 15/8; ; ; ; ; ; ; ; 2; ; ; ; ; ; 9/4; ; ; ; ; ; ; 
Draw; 12/5; ; 12/5; ; 23/10; ; 5/2; 5/2; ; ; ; ; ; ; ; 13/5; ; ; ; ; ; 5/2; ; ; ; ; ; ; 
META; english/fa-cup/harrogate-town-v-halifax; 2016-10-11 08:23:24 GMT+3; 2016-10-15 15:00; e70300-dr003
Harrogate Town; 11/10; ; 5/4; ; 11/10; ; 11/10; 11/10; ; ; ; ; ; ; ; 15/13; ; ; ; ; ; 13/10; ; ; ; ; ; ; 
Halifax; 15/8; ; 43/20; ; 15/8; ; 2; 15/8; ; ; ; ; ; ; ; 2; ; ; ; ; ; 9/4; ; ; ; ; ; ; 
Draw; 12/5; ; 12/5; ; 23/10; ; 5/2; 5/2; ; ; ; ; ; ; ; 13/5; ; ; ; ; ; 5/2; ; ; ; ; ; ; 
META; english/fa-cup/harrogate-town-v-halifax; 2016-10-11 12:24:20 GMT+3; 2016-10-15 15:00; e70300-dr003
Harrogate Town; 11/10; ; 5/4; ; 11/10; 11/10; 23/20; 11/10; 5/4; ; ; ; ; ; ; 15/13; 21/20; ; ; ; 21/20; 13/10; ; ; ; ; ; ; 
Halifax; 15/8; ; 43/20; ; 15/8; 37/20; 19/10; 15/8; 2; ; ; ; ; ; ; 2; 24/13; ; ; ; 24/13; 9/4; ; ; ; ; ; ; 
Draw; 12/5; ; 12/5; ; 23/10; 12/5; 5/2; 5/2; 13/5; ; ; ; ; ; ; 13/5; 27/11; ; ; ; 27/11; 5/2; ; ; ; ; ; ; 
META; english/fa-cup/harrogate-town-v-halifax; 2016-10-11 16:24:47 GMT+3; 2016-10-15 15:00; e70300-dr003
Harrogate Town; 11/10; ; 5/4; 23/20; 11/10; 11/10; 23/20; 11/10; 5/4; ; ; ; ; ; ; 15/13; 11/10; ; ; ; 11/10; 13/10; ; ; ; ; ; ; 
Halifax; 15/8; ; 43/20; 19/10; 15/8; 37/20; 19/10; 15/8; 2; ; ; ; ; ; ; 2; 24/13; ; ; ; 24/13; 9/4; ; ; ; ; ; ; 
Draw; 12/5; ; 12/5; 23/10; 9/4; 12/5; 5/2; 12/5; 13/5; ; ; ; ; ; ; 13/5; 12/5; ; ; ; 12/5; 5/2; ; ; ; ; ; ; 
META; english/fa-cup/harrogate-town-v-halifax; 2016-10-11 20:24:22 GMT+3; 2016-10-15 15:00; e70300-dr003
Harrogate Town; 21/20; ; 23/20; 11/10; 21/20; 11/10; 21/20; 1; 6/5; 23/20; ; ; ; ; ; 11/10; 21/20; ; ; ; 21/20; 13/10; 13/12; ; ; ; ; 21/20; 
Halifax; 21/10; ; 9/4; 21/10; 2; 37/20; 85/40; 21/10; 9/4; 9/4; ; ; ; ; ; 11/5; 2; ; ; ; 2; 9/4; 2; ; ; ; ; 19/10; 
Draw; 12/5; ; 49/20; 11/5; 9/4; 12/5; 12/5; 23/10; 13/5; 5/2; ; ; ; ; ; 5/2; 23/10; ; ; ; 23/10; 5/2; 27/11; ; ; ; ; 21/10; 
META; english/fa-cup/harrogate-town-v-halifax; 2016-10-12 00:23:02 GMT+3; 2016-10-15 15:00; e70300-dr003
Harrogate Town; 21/20; ; 23/20; 11/10; 21/20; 11/10; 21/20; 1; 6/5; 23/20; ; ; 11/10; ; ; 11/10; 21/20; ; ; ; 21/20; 13/10; 13/12; ; ; ; ; 21/20; 
Halifax; 21/10; ; 23/10; 21/10; 2; 37/20; 85/40; 21/10; 9/4; 9/4; ; ; 21/10; ; ; 11/5; 39/19; ; ; ; 39/19; 9/4; 2; ; ; ; ; 19/10; 
Draw; 12/5; ; 49/20; 11/5; 9/4; 12/5; 12/5; 23/10; 13/5; 5/2; ; ; 5/2; ; ; 5/2; 23/10; ; ; ; 23/10; 5/2; 27/11; ; ; ; ; 21/10; 
META; english/fa-cup/harrogate-town-v-halifax; 2016-10-12 08:23:01 GMT+3; 2016-10-15 15:00; e70300-dr003
