META; english/fa-cup/port-vale-v-hartlepool; 2016-11-18 20:26:33 GMT+2; 2016-12-04 15:00; e70300-dr003
Port Vale; 5/6; 5/6; ; ; ; ; 4/5; ; ; ; 4/5; ; ; ; 5/6; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 5/2; 5/2; ; ; ; ; 13/5; ; ; ; 13/5; ; ; ; 13/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Hartlepool; 10/3; 3; ; ; ; ; 31/10; ; ; ; 3; ; ; ; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/port-vale-v-hartlepool; 2016-11-19 00:24:56 GMT+2; 2016-12-04 15:00; e70300-dr003
Port Vale; 5/6; 5/6; ; ; ; ; 4/5; ; ; ; 4/5; ; ; ; 5/6; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 5/2; 5/2; ; ; ; ; 13/5; ; ; ; 13/5; ; ; ; 13/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Hartlepool; 10/3; 3; ; ; ; ; 31/10; ; ; ; 3; ; ; ; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/port-vale-v-hartlepool; 2016-11-19 04:24:31 GMT+2; 2016-12-04 15:00; e70300-dr003
Port Vale; 5/6; 5/6; ; ; ; ; 4/5; ; ; ; 4/5; ; ; ; 5/6; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 5/2; 5/2; ; ; ; ; 13/5; ; ; ; 13/5; ; ; ; 13/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Hartlepool; 10/3; 3; ; ; ; ; 31/10; ; ; ; 3; ; ; ; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/port-vale-v-hartlepool; 2016-11-19 08:25:12 GMT+2; 2016-12-04 15:00; e70300-dr003
Port Vale; 5/6; 5/6; ; ; ; ; 4/5; ; ; ; 4/5; ; ; ; 5/6; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 5/2; 5/2; ; ; ; ; 13/5; ; ; ; 13/5; ; ; ; 13/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Hartlepool; 10/3; 3; ; ; ; ; 31/10; ; ; ; 3; ; ; ; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/port-vale-v-hartlepool; 2016-11-19 12:26:14 GMT+2; 2016-12-04 15:00; e70300-dr003
Port Vale; 5/6; 5/6; ; ; ; ; 4/5; ; ; ; 4/5; ; ; ; 5/6; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 5/2; 5/2; ; ; ; ; 13/5; ; ; ; 13/5; ; ; ; 13/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Hartlepool; 10/3; 3; ; ; ; ; 31/10; ; ; ; 3; ; ; ; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/port-vale-v-hartlepool; 2016-11-19 16:26:29 GMT+2; 2016-12-04 15:00; e70300-dr003
Port Vale; 5/6; 5/6; ; ; ; ; 4/5; ; ; ; 4/5; ; ; ; 5/6; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 5/2; 5/2; ; ; ; ; 13/5; ; ; ; 13/5; ; ; ; 13/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Hartlepool; 10/3; 3; ; ; ; ; 31/10; ; ; ; 3; ; ; ; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/port-vale-v-hartlepool; 2016-11-20 00:25:54 GMT+2; 2016-12-04 15:00; e70300-dr003
Port Vale; 5/6; 5/6; ; ; ; ; 4/5; ; ; ; 4/5; ; ; ; 5/6; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 5/2; 5/2; ; ; ; ; 13/5; ; ; ; 13/5; ; ; ; 13/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Hartlepool; 10/3; 3; ; ; ; ; 31/10; ; ; ; 3; ; ; ; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/port-vale-v-hartlepool; 2016-11-20 04:24:22 GMT+2; 2016-12-04 15:00; e70300-dr003
Port Vale; 5/6; 5/6; ; ; ; ; 4/5; ; ; ; 4/5; ; ; ; 5/6; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 5/2; 5/2; ; ; ; ; 13/5; ; ; ; 13/5; ; ; ; 13/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Hartlepool; 10/3; 3; ; ; ; ; 31/10; ; ; ; 3; ; ; ; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/port-vale-v-hartlepool; 2016-11-20 08:24:41 GMT+2; 2016-12-04 15:00; e70300-dr003
Port Vale; 5/6; 5/6; ; ; ; ; 4/5; ; ; ; 4/5; ; ; ; 5/6; ; ; ; ; ; ; ; ; ; ; ; ; ; 
