META; english/fa-cup/boreham-wood-v-hendon; 2016-10-10 16:23:36 GMT+3; 2016-10-15 15:00; e70300-dr003
Boreham Wood; 4/11; ; ; ; ; ; ; ; ; ; 4/11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 15/4; ; ; ; ; ; ; ; ; ; 7/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Hendon; 5; ; ; ; ; ; ; ; ; ; 6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/boreham-wood-v-hendon; 2016-10-10 20:24:43 GMT+3; 2016-10-15 15:00; e70300-dr003
Boreham Wood; 4/11; ; 2/5; ; 1/3; ; 2/5; ; ; ; ; ; ; ; ; 4/11; ; ; ; ; ; 2/5; ; ; ; ; ; ; 
Draw; 15/4; ; 37/10; ; 7/2; ; 15/4; ; ; ; ; ; ; ; ; 4; ; ; ; ; ; 4; ; ; ; ; ; ; 
Hendon; 5; ; 13/2; ; 11/2; ; 13/2; ; ; ; ; ; ; ; ; 6; ; ; ; ; ; 38/5; ; ; ; ; ; ; 
META; english/fa-cup/boreham-wood-v-hendon; 2016-10-11 00:22:16 GMT+3; 2016-10-15 15:00; e70300-dr003
Boreham Wood; 4/11; ; 2/5; ; 1/3; ; 1/3; 3/10; ; ; ; ; ; ; ; 4/11; ; ; ; ; ; 2/5; ; ; ; ; ; ; 
Draw; 15/4; ; 37/10; 15/4; 7/2; 15/4; 19/5; 7/2; 17/4; ; ; ; 15/4; ; ; 4; 15/4; ; ; ; 15/4; 4; ; ; ; ; ; ; 
Hendon; 5; ; 13/2; 11/2; 11/2; 19/4; 6; 11/2; 6; ; ; ; 6; ; ; 6; 67/13; ; ; ; 67/13; 38/5; ; ; ; ; ; ; 
META; english/fa-cup/boreham-wood-v-hendon; 2016-10-12 00:22:46 GMT+3; 2016-10-15 15:00; e70300-dr003
Boreham Wood; 4/11; ; 2/5; 4/11; 1/3; 4/11; 1/3; 1/3; 2/5; ; ; ; 4/11; ; ; 4/11; 1/3; ; ; ; 1/3; 2/5; ; ; ; ; ; ; 
Draw; 15/4; ; 37/10; 15/4; 7/2; 15/4; 19/5; 7/2; 17/4; ; ; ; 15/4; ; ; 4; 15/4; ; ; ; 15/4; 4; ; ; ; ; ; ; 
Hendon; 5; ; 13/2; 11/2; 11/2; 19/4; 6; 11/2; 6; ; ; ; 6; ; ; 6; 67/13; ; ; ; 67/13; 38/5; ; ; ; ; ; ; 
META; english/fa-cup/boreham-wood-v-hendon; 2016-10-12 08:22:45 GMT+3; 2016-10-15 15:00; e70300-dr003
Boreham Wood; 4/11; ; 2/5; 4/11; 1/3; 4/11; 1/3; 1/3; 2/5; ; ; ; ; ; ; 4/11; 1/3; ; ; ; 1/3; 2/5; ; ; ; ; ; ; 
Draw; 15/4; ; 37/10; 15/4; 7/2; 15/4; 19/5; 7/2; 17/4; ; ; ; ; ; ; 4; 15/4; ; ; ; 15/4; 4; ; ; ; ; ; ; 
Hendon; 5; ; 13/2; 11/2; 11/2; 19/4; 6; 11/2; 6; ; ; ; ; ; ; 6; 26/5; ; ; ; 26/5; 38/5; ; ; ; ; ; ; 
META; english/fa-cup/boreham-wood-v-hendon; 2016-10-12 12:24:52 GMT+3; 2016-10-15 15:00; e70300-dr003
Boreham Wood; 4/11; ; 2/5; 4/11; 1/3; 4/11; 1/3; 1/3; 2/5; ; ; ; 4/11; ; ; 4/11; 1/3; ; ; ; 1/3; 2/5; ; ; ; ; ; ; 
Draw; 15/4; ; 37/10; 15/4; 7/2; 15/4; 15/4; 7/2; 17/4; ; ; ; 15/4; ; ; 4; 15/4; ; ; ; 15/4; 4; ; ; ; ; ; ; 
Hendon; 5; ; 13/2; 11/2; 11/2; 19/4; 6; 11/2; 6; ; ; ; 6; ; ; 6; 26/5; ; ; ; 26/5; 38/5; ; ; ; ; ; ; 
META; english/fa-cup/boreham-wood-v-hendon; 2016-10-12 16:24:36 GMT+3; 2016-10-15 15:00; e70300-dr003
Boreham Wood; 4/11; ; 2/5; 4/11; 1/3; 4/11; 1/3; 1/3; 2/5; ; ; ; 4/11; ; ; 4/11; 1/3; ; 4/11; ; 1/3; 2/5; ; ; ; ; ; ; 
Draw; 15/4; ; 37/10; 15/4; 7/2; 15/4; 19/5; 7/2; 17/4; ; ; ; 15/4; ; ; 4; 15/4; ; 15/4; ; 15/4; 4; ; ; ; ; ; ; 
Hendon; 5; ; 13/2; 11/2; 11/2; 19/4; 6; 11/2; 6; ; ; ; 6; ; ; 6; 26/5; ; 11/2; ; 26/5; 38/5; ; ; ; ; ; ; 
META; english/fa-cup/boreham-wood-v-hendon; 2016-10-12 20:24:19 GMT+3; 2016-10-15 15:00; e70300-dr003
Boreham Wood; 4/11; ; 2/5; 4/11; 1/3; 4/11; 1/3; 1/3; 2/5; ; ; ; 4/11; ; ; 4/11; 1/3; ; 4/11; ; 1/3; 2/5; ; ; ; ; ; ; 
Draw; 15/4; ; 37/10; 15/4; 7/2; 15/4; 19/5; 7/2; 17/4; ; ; ; 15/4; ; ; 4; 15/4; ; 15/4; ; 15/4; 4; ; ; ; ; ; ; 
Hendon; 5; ; 13/2; 11/2; 11/2; 19/4; 6; 11/2; 6; ; ; ; 6; ; ; 6; 67/13; ; 11/2; ; 67/13; 38/5; ; ; ; ; ; ; 
META; english/fa-cup/boreham-wood-v-hendon; 2016-10-13 10:48:24 GMT+3; 2016-10-15 15:00; e70300-dr003
Boreham Wood; 4/11; ; 2/5; 4/11; 1/3; 4/11; 1/3; 1/3; 2/5; ; ; ; 4/11; ; ; 4/11; 1/3; ; 4/11; ; 1/3; 2/5; ; ; ; ; ; ; 
Draw; 15/4; ; 37/10; 15/4; 7/2; 15/4; 19/5; 7/2; 17/4; ; ; ; 15/4; ; ; 4; 19/5; ; 15/4; ; 19/5; 4; ; ; ; ; ; ; 
Hendon; 5; ; 13/2; 11/2; 11/2; 19/4; 6; 11/2; 6; ; ; ; 6; ; ; 6; 51/10; ; 11/2; ; 51/10; 38/5; ; ; ; ; ; ; 
META; english/fa-cup/boreham-wood-v-hendon; 2016-10-13 11:47:36 GMT+3; 2016-10-15 15:00; e70300-dr003
Boreham Wood; 4/11; ; 2/5; 4/11; 1/3; 4/11; 1/3; 1/3; 2/5; ; ; ; 4/11; ; 4/11; 4/11; 1/3; 2/5; 4/11; 2/5; 1/3; 2/5; ; 2/5; ; ; ; ; 
Draw; 15/4; ; 37/10; 7/2; 7/2; 15/4; 19/5; 7/2; 17/4; ; ; ; 15/4; ; 4; 4; 19/5; 4; 15/4; 4; 19/5; 4; ; 4; ; ; ; ; 
Hendon; 5; ; 13/2; 11/2; 11/2; 19/4; 6; 11/2; 6; ; ; ; 6; ; 13/2; 6; 51/10; 23/4; 11/2; 28/5; 51/10; 38/5; ; 23/4; ; ; ; ; 
META; english/fa-cup/boreham-wood-v-hendon; 2016-10-13 12:23:19 GMT+3; 2016-10-15 15:00; e70300-dr003
Boreham Wood; 4/11; ; 2/5; 4/11; 1/3; 4/11; 1/3; 1/3; 2/5; ; ; ; 4/11; ; 4/11; 4/11; 1/3; 2/5; 4/11; 2/5; 1/3; 2/5; ; 2/5; 4/11; ; ; ; 
Draw; 15/4; ; 37/10; 7/2; 7/2; 15/4; 4; 7/2; 17/4; ; ; ; 15/4; ; 4; 4; 19/5; 4; 15/4; 4; 19/5; 4; ; 4; 4; ; ; ; 
Hendon; 5; ; 13/2; 11/2; 11/2; 19/4; 11/2; 11/2; 6; ; ; ; 6; ; 13/2; 6; 26/5; 23/4; 11/2; 28/5; 26/5; 38/5; ; 23/4; 11/2; ; ; ; 
META; english/fa-cup/boreham-wood-v-hendon; 2016-10-13 13:01:59 GMT+3; 2016-10-15 15:00; e70300-dr003
Boreham Wood; 4/11; ; 2/5; 4/11; 1/3; 4/11; 1/3; 1/3; 2/5; ; ; ; 4/11; ; 4/11; 4/11; 1/3; 2/5; 4/11; 2/5; 1/3; 2/5; ; 2/5; 4/11; ; ; ; 
Draw; 15/4; ; 37/10; 7/2; 7/2; 15/4; 4; 7/2; 17/4; ; ; ; 15/4; ; 4; 4; 19/5; 4; 15/4; 4; 19/5; 4; ; 4; 4; ; ; ; 
Hendon; 5; ; 13/2; 11/2; 11/2; 19/4; 11/2; 11/2; 6; ; ; ; 6; ; 13/2; 6; 26/5; 23/4; 11/2; 28/5; 26/5; 38/5; ; 23/4; 11/2; ; ; ; 
META; english/fa-cup/boreham-wood-v-hendon; 2016-10-13 13:47:25 GMT+3; 2016-10-15 15:00; e70300-dr003
Boreham Wood; 4/11; ; 2/5; 4/11; 1/3; 4/11; 1/3; 1/3; 2/5; ; 4/11; ; 4/11; ; 4/11; 4/11; 1/3; 2/5; 4/11; 2/5; 1/3; 2/5; ; 2/5; 4/11; ; ; ; 
Draw; 15/4; ; 37/10; 7/2; 7/2; 15/4; 19/5; 7/2; 17/4; ; 7/2; ; 15/4; ; 4; 4; 19/5; 4; 15/4; 4; 19/5; 4; ; 4; 4; ; ; ; 
Hendon; 5; ; 13/2; 11/2; 11/2; 19/4; 6; 11/2; 6; ; 6; ; 6; ; 13/2; 6; 26/5; 23/4; 11/2; 28/5; 26/5; 38/5; ; 23/4; 11/2; ; ; ; 
META; english/fa-cup/boreham-wood-v-hendon; 2016-10-13 15:47:31 GMT+3; 2016-10-15 15:00; e70300-dr003
Boreham Wood; 4/11; ; 2/5; 4/11; 1/3; 4/11; 1/3; 1/3; 2/5; ; 4/11; ; 4/11; ; 4/11; 4/11; 1/3; 2/5; 4/11; 2/5; 1/3; 2/5; ; 2/5; 4/11; ; ; ; 
Draw; 15/4; ; 37/10; 7/2; 7/2; 15/4; 19/5; 7/2; 17/4; ; 7/2; ; 15/4; ; 4; 4; 19/5; 4; 15/4; 4; 19/5; 4; ; 4; 4; ; ; ; 
Hendon; 5; ; 13/2; 11/2; 11/2; 19/4; 6; 11/2; 6; ; 6; ; 6; ; 13/2; 6; 67/13; 23/4; 11/2; 28/5; 67/13; 38/5; ; 23/4; 11/2; ; ; ; 
META; english/fa-cup/boreham-wood-v-hendon; 2016-10-13 16:23:35 GMT+3; 2016-10-15 15:00; e70300-dr003
Boreham Wood; 4/11; ; 2/5; 4/11; 1/3; 4/11; 1/3; 1/3; 2/5; ; 4/11; ; 4/11; ; 4/11; 4/11; 1/3; 2/5; 4/11; 2/5; 1/3; 2/5; ; 2/5; 4/11; ; 1/100; ; 
Draw; 15/4; ; 37/10; 7/2; 7/2; 15/4; 19/5; 7/2; 17/4; ; 7/2; ; 15/4; ; 4; 4; 19/5; 4; 15/4; 4; 19/5; 4; ; 4; 4; ; ; ; 
Hendon; 5; ; 13/2; 11/2; 11/2; 19/4; 6; 11/2; 6; ; 6; ; 6; ; 13/2; 6; 26/5; 23/4; 11/2; 28/5; 67/13; 38/5; ; 23/4; 11/2; ; 1/100; ; 
META; english/fa-cup/boreham-wood-v-hendon; 2016-10-13 17:47:32 GMT+3; 2016-10-15 15:00; e70300-dr003
Boreham Wood; 4/11; ; 2/5; 4/11; 1/3; 4/11; 1/3; 1/3; 2/5; ; 4/11; ; 4/11; ; 4/11; 4/11; 10/29; 2/5; 4/11; 2/5; 10/29; 2/5; ; 2/5; 4/11; ; 1/50; ; 
Draw; 15/4; ; 37/10; 7/2; 7/2; 15/4; 19/5; 7/2; 17/4; ; 7/2; ; 15/4; ; 4; 4; 39/10; 4; 15/4; 4; 39/10; 4; ; 4; 4; ; ; ; 
Hendon; 5; ; 13/2; 11/2; 11/2; 19/4; 6; 11/2; 6; ; 6; ; 6; ; 13/2; 6; 53/10; 23/4; 11/2; 28/5; 53/10; 38/5; ; 23/4; 11/2; ; 1/100; ; 
META; english/fa-cup/boreham-wood-v-hendon; 2016-10-13 18:37:34 GMT+3; 2016-10-15 15:00; e70300-dr003
Boreham Wood; 4/11; ; 2/5; 4/11; 1/3; 4/11; 1/3; 1/3; 2/5; ; 4/11; ; 4/11; ; 4/11; 4/11; 10/29; 2/5; 4/11; 2/5; 10/29; 2/5; ; 2/5; 4/11; ; 1/50; ; 
Draw; 15/4; ; 37/10; 7/2; 7/2; 15/4; 19/5; 7/2; 17/4; ; 7/2; ; 15/4; ; 4; 4; 39/10; 4; 15/4; 4; 39/10; 4; ; 4; 4; ; 1/25; ; 
Hendon; 5; ; 13/2; 11/2; 11/2; 19/4; 6; 11/2; 6; ; 6; ; 6; ; 13/2; 6; 53/10; 23/4; 11/2; 28/5; 53/10; 38/5; ; 23/4; 11/2; ; 1/20; ; 
META; english/fa-cup/boreham-wood-v-hendon; 2016-10-13 19:47:30 GMT+3; 2016-10-15 15:00; e70300-dr003
Boreham Wood; 4/11; 1/3; 2/5; 4/11; 1/3; 4/11; 1/3; 1/3; 2/5; ; 4/11; ; 4/11; ; 4/11; 4/11; 10/29; 2/5; 4/11; 2/5; 10/29; 2/5; ; 2/5; 4/11; ; 1/50; ; 
Draw; 15/4; 10/3; 37/10; 7/2; 7/2; 15/4; 19/5; 7/2; 17/4; ; 7/2; ; 15/4; ; 4; 4; 39/10; 4; 15/4; 4; 39/10; 4; ; 4; 4; ; 1/25; ; 
Hendon; 5; 6; 13/2; 11/2; 11/2; 19/4; 6; 11/2; 6; ; 6; ; 6; ; 13/2; 6; 53/10; 23/4; 11/2; 28/5; 53/10; 38/5; ; 23/4; 11/2; ; 1/20; ; 
META; english/fa-cup/boreham-wood-v-hendon; 2016-10-13 20:24:02 GMT+3; 2016-10-15 15:00; e70300-dr003
Boreham Wood; 4/11; 1/3; 2/5; 4/11; 1/3; 4/11; 1/3; 1/3; 2/5; ; 4/11; ; 4/11; 3/10; 4/11; 4/11; 10/29; 2/5; 4/11; 2/5; 10/29; 2/5; ; 2/5; 4/11; ; 1/4; ; 
Draw; 15/4; 10/3; 37/10; 7/2; 7/2; 15/4; 19/5; 7/2; 17/4; ; 7/2; ; 15/4; 18/5; 4; 4; 39/10; 4; 15/4; 4; 39/10; 4; ; 4; 4; ; 3; ; 
Hendon; 5; 6; 13/2; 11/2; 11/2; 19/4; 6; 11/2; 6; ; 6; ; 6; 13/2; 13/2; 6; 53/10; 23/4; 11/2; 28/5; 53/10; 38/5; ; 23/4; 11/2; ; 29/5; ; 
META; english/fa-cup/boreham-wood-v-hendon; 2016-10-13 21:47:44 GMT+3; 2016-10-15 15:00; e70300-dr003
Boreham Wood; 4/11; 1/3; 2/5; 4/11; 1/3; 4/11; 1/3; 1/3; 2/5; ; 4/11; ; 4/11; 3/10; 4/11; 4/11; 10/29; 2/5; 4/11; 2/5; 10/29; 3/8; ; 2/5; 4/11; ; 1/4; ; 
Draw; 15/4; 7/2; 37/10; 7/2; 7/2; 15/4; 19/5; 7/2; 17/4; ; 7/2; ; 15/4; 18/5; 4; 4; 50/13; 4; 15/4; 4; 50/13; 21/5; ; 4; 4; ; 3; ; 
Hendon; 5; 6; 13/2; 11/2; 11/2; 19/4; 6; 11/2; 6; ; 6; ; 6; 13/2; 13/2; 6; 91/17; 23/4; 11/2; 28/5; 91/17; 41/5; ; 23/4; 11/2; ; 29/5; ; 
META; english/fa-cup/boreham-wood-v-hendon; 2016-10-13 23:47:31 GMT+3; 2016-10-15 15:00; e70300-dr003
Boreham Wood; 4/11; 1/3; 2/5; 4/11; 1/3; 4/11; 1/3; 1/3; 2/5; ; 4/11; ; 4/11; 3/10; 4/11; 4/11; 10/29; 2/5; 4/11; 2/5; ; 3/8; ; 2/5; 4/11; ; 1/4; ; 
Draw; 15/4; 7/2; 37/10; 7/2; 7/2; 15/4; 19/5; 7/2; 17/4; ; 7/2; ; 15/4; 18/5; 4; 4; 50/13; 4; 15/4; 4; ; 21/5; ; 4; 4; ; 3; ; 
Hendon; 5; 6; 13/2; 11/2; 11/2; 19/4; 6; 11/2; 6; ; 6; ; 6; 13/2; 13/2; 6; 91/17; 23/4; 11/2; 28/5; ; 79/10; ; 23/4; 11/2; ; 29/5; ; 
META; english/fa-cup/boreham-wood-v-hendon; 2016-10-14 00:22:44 GMT+3; 2016-10-15 15:00; e70300-dr003
Boreham Wood; 4/11; 1/3; 2/5; 4/11; 1/3; 4/11; 1/3; 1/3; 2/5; ; 4/11; ; 4/11; 3/10; 4/11; 4/11; 10/29; 2/5; 4/11; 2/5; 10/29; 3/8; ; 2/5; 4/11; ; 1/4; ; 
Draw; 15/4; 7/2; 37/10; 7/2; 7/2; 15/4; 19/5; 7/2; 17/4; ; 7/2; ; 15/4; 18/5; 4; 4; 50/13; 4; 15/4; 4; 50/13; 21/5; ; 4; 4; ; 3; ; 
Hendon; 5; 6; 13/2; 11/2; 11/2; 19/4; 6; 11/2; 6; ; 6; ; 6; 13/2; 13/2; 6; 91/17; 23/4; 11/2; 28/5; 91/17; 79/10; ; 23/4; 11/2; ; 29/5; ; 
META; english/fa-cup/boreham-wood-v-hendon; 2016-10-14 00:59:24 GMT+3; 2016-10-15 15:00; e70300-dr003
Boreham Wood; 4/11; 1/3; 2/5; 4/11; 1/3; 4/11; 1/3; 1/3; 2/5; ; 4/11; ; 4/11; 3/10; 4/11; 4/11; 10/29; 2/5; 4/11; 2/5; 10/29; 3/8; ; 2/5; 4/11; ; 1/4; ; 
Draw; 15/4; 7/2; 37/10; 7/2; 7/2; 15/4; 19/5; 7/2; 17/4; ; 7/2; ; 15/4; 18/5; 4; 4; 50/13; 4; 15/4; 4; 50/13; 21/5; ; 4; 4; ; 3; ; 
Hendon; 5; 6; 13/2; 11/2; 11/2; 19/4; 6; 11/2; 6; ; 6; ; 6; 13/2; 13/2; 6; 91/17; 23/4; 11/2; 28/5; 91/17; 79/10; ; 23/4; 11/2; ; 29/5; ; 
META; english/fa-cup/boreham-wood-v-hendon; 2016-10-14 01:47:25 GMT+3; 2016-10-15 15:00; e70300-dr003
Boreham Wood; 4/11; 1/3; 2/5; 4/11; 1/3; 4/11; 1/3; 1/3; 2/5; ; 4/11; ; 4/11; 3/10; 4/11; 4/11; 10/29; 2/5; 4/11; 2/5; 10/29; 3/8; ; 2/5; 4/11; ; 1/4; ; 
Draw; 15/4; 7/2; 37/10; 7/2; 7/2; 15/4; 19/5; 7/2; 17/4; ; 7/2; ; 15/4; 18/5; 4; 4; 50/13; 4; 15/4; 4; 50/13; 21/5; ; 4; 4; ; 3; ; 
Hendon; 5; 6; 13/2; 11/2; 11/2; 19/4; 6; 11/2; 6; ; 6; ; 6; 13/2; 13/2; 6; 91/17; 23/4; 11/2; 28/5; 91/17; 79/10; ; 23/4; 11/2; ; 29/5; ; 
META; english/fa-cup/boreham-wood-v-hendon; 2016-10-14 03:47:21 GMT+3; 2016-10-15 15:00; e70300-dr003
Boreham Wood; 4/11; 1/3; 2/5; 4/11; 1/3; 4/11; 1/3; 1/3; 2/5; ; 4/11; ; 4/11; 3/10; 4/11; 4/11; 10/29; 2/5; 4/11; 2/5; 10/29; 3/8; ; 2/5; 4/11; ; 1/4; ; 
Draw; 15/4; 7/2; 37/10; 7/2; 7/2; 15/4; 19/5; 7/2; 17/4; ; 7/2; ; 15/4; 18/5; 4; 4; 50/13; 4; 15/4; 4; 50/13; 21/5; ; 4; 4; ; 3; ; 
Hendon; 5; 6; 13/2; 11/2; 11/2; 19/4; 6; 11/2; 6; ; 6; ; 6; 13/2; 13/2; 6; 91/17; 23/4; 11/2; 28/5; 91/17; 79/10; ; 23/4; 11/2; ; 29/5; ; 
META; english/fa-cup/boreham-wood-v-hendon; 2016-10-14 04:23:10 GMT+3; 2016-10-15 15:00; e70300-dr003
Boreham Wood; 4/11; 1/3; 2/5; 4/11; 1/3; 4/11; 1/3; 1/3; 2/5; ; 4/11; ; 4/11; 3/10; 4/11; 4/11; 10/29; 2/5; 4/11; 2/5; 10/29; 3/8; ; 2/5; 4/11; ; 1/4; ; 
Draw; 15/4; 7/2; 37/10; 7/2; 7/2; 15/4; 19/5; 7/2; 17/4; ; 7/2; ; 15/4; 18/5; 4; 4; 50/13; 4; 15/4; 4; 50/13; 21/5; ; 4; 4; ; 3; ; 
Hendon; 5; 6; 13/2; 11/2; 11/2; 19/4; 6; 11/2; 6; ; 6; ; 6; 13/2; 13/2; 6; 53/10; 23/4; 11/2; 28/5; 53/10; 79/10; ; 23/4; 11/2; ; 29/5; ; 
META; english/fa-cup/boreham-wood-v-hendon; 2016-10-14 05:47:23 GMT+3; 2016-10-15 15:00; e70300-dr003
Boreham Wood; 4/11; 1/3; 2/5; 4/11; 1/3; 4/11; 1/3; 1/3; 2/5; ; 4/11; ; 4/11; 3/10; 4/11; 4/11; 10/29; 2/5; 4/11; 2/5; 10/29; 3/8; ; 2/5; 4/11; ; 1/4; ; 
Draw; 15/4; 7/2; 37/10; 7/2; 7/2; 15/4; 19/5; 7/2; 17/4; ; 7/2; ; 15/4; 18/5; 4; 4; 50/13; 4; 15/4; 4; 50/13; 21/5; ; 4; 4; ; 3; ; 
Hendon; 5; 6; 13/2; 11/2; 11/2; 19/4; 6; 11/2; 6; ; 6; ; 6; 13/2; 13/2; 6; 53/10; 23/4; 11/2; 28/5; 53/10; 79/10; ; 23/4; 11/2; ; 29/5; ; 
META; english/fa-cup/boreham-wood-v-hendon; 2016-10-14 06:35:45 GMT+3; 2016-10-15 15:00; e70300-dr003
Boreham Wood; 4/11; 1/3; 2/5; 4/11; 1/3; 4/11; 1/3; 1/3; 2/5; ; 4/11; ; 4/11; 3/10; 4/11; 4/11; 10/29; 2/5; 4/11; 2/5; ; ; ; 2/5; 4/11; ; 1/4; ; 
Draw; 15/4; 7/2; 37/10; 7/2; 7/2; 15/4; 19/5; 7/2; 17/4; ; 7/2; ; 15/4; 18/5; 4; 4; 50/13; 4; 15/4; 4; ; ; ; 4; 4; ; 3; ; 
Hendon; 5; 6; 13/2; 11/2; 11/2; 19/4; 6; 11/2; 6; ; 6; ; 6; 13/2; 13/2; 6; 91/17; 23/4; 11/2; 28/5; ; ; ; 23/4; 11/2; ; 29/5; ; 
META; english/fa-cup/boreham-wood-v-hendon; 2016-10-14 07:47:13 GMT+3; 2016-10-15 15:00; e70300-dr003
Boreham Wood; 4/11; 1/3; 2/5; 4/11; 1/3; 4/11; 1/3; 1/3; 2/5; ; 4/11; ; 4/11; 3/10; 4/11; 4/11; 10/29; 2/5; 4/11; 2/5; 10/29; 3/8; ; 2/5; 4/11; ; 1/4; ; 
Draw; 15/4; 7/2; 37/10; 7/2; 7/2; 15/4; 19/5; 7/2; 17/4; ; 7/2; ; 15/4; 18/5; 4; 4; 50/13; 4; 15/4; 4; 50/13; 21/5; ; 4; 4; ; 3; ; 
Hendon; 5; 6; 13/2; 11/2; 11/2; 19/4; 6; 11/2; 6; ; 6; ; 6; 13/2; 13/2; 6; 91/17; 23/4; 11/2; 28/5; 91/17; 79/10; ; 23/4; 11/2; ; 29/5; ; 
META; english/fa-cup/boreham-wood-v-hendon; 2016-10-14 08:23:07 GMT+3; 2016-10-15 15:00; e70300-dr003
