META; english/fa-cup/guiseley-v-lincoln; 2016-10-16 12:25:01 GMT+3; 2016-10-18 19:45; e70300-dr003
Lincoln; 10/11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Guiseley; 13/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/guiseley-v-lincoln; 2016-10-16 16:24:06 GMT+3; 2016-10-18 19:45; e70300-dr003
Lincoln; 10/11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Guiseley; 13/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/guiseley-v-lincoln; 2016-10-16 20:25:05 GMT+3; 2016-10-18 19:45; e70300-dr003
Lincoln; 10/11; ; ; ; 10/11; ; 10/11; 5/6; ; ; ; ; 9/10; ; 1; ; ; ; ; ; ; ; ; ; ; ; 8/15; ; 
Guiseley; 13/5; ; ; ; 5/2; ; 5/2; 12/5; ; ; ; ; 51/20; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; 23/20; ; 
Draw; 11/4; ; ; ; 13/5; ; 27/10; 13/5; ; ; ; ; 53/20; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; 7/5; ; 
META; english/fa-cup/guiseley-v-lincoln; 2016-10-17 00:23:52 GMT+3; 2016-10-18 19:45; e70300-dr003
Lincoln; 10/11; 5/6; 19/20; ; 9/10; ; 9/10; 5/6; ; ; ; ; 9/10; ; 1; ; ; ; ; ; ; ; ; 9/10; ; ; 4/6; ; 
Draw; 11/4; 5/2; 13/5; ; 13/5; ; 27/10; 13/5; ; ; ; ; 53/20; ; 5/2; ; ; ; ; ; ; ; ; 11/4; ; ; 21/10; ; 
Guiseley; 13/5; 12/5; 14/5; ; 5/2; ; 5/2; 5/2; ; ; ; ; 51/20; ; 23/10; ; ; ; ; ; ; ; ; 13/5; ; ; 19/10; ; 
META; english/fa-cup/guiseley-v-lincoln; 2016-10-17 03:46:31 GMT+3; 2016-10-18 19:45; e70300-dr003
Lincoln; 10/11; 10/11; 19/20; ; 9/10; ; 20/23; 5/6; ; ; 20/23; ; 9/10; ; 1; ; ; ; ; ; ; ; ; 9/10; ; ; 4/7; ; 
Draw; 11/4; 12/5; 13/5; ; 13/5; ; 27/10; 13/5; ; ; 12/5; ; 53/20; ; 5/2; ; ; ; ; ; ; ; ; 11/4; ; ; 7/4; ; 
Guiseley; 13/5; 12/5; 14/5; ; 5/2; ; 13/5; 5/2; ; ; 13/5; ; 51/20; ; 23/10; ; ; ; ; ; ; ; ; 13/5; ; ; 7/5; ; 
META; english/fa-cup/guiseley-v-lincoln; 2016-10-17 04:23:47 GMT+3; 2016-10-18 19:45; e70300-dr003
Lincoln; 10/11; 10/11; 19/20; ; 9/10; ; 20/23; 5/6; 10/11; ; 20/23; ; 9/10; ; 1; ; ; ; ; ; ; ; ; 9/10; ; ; 4/7; ; 
Guiseley; 13/5; 12/5; 14/5; ; 5/2; ; 13/5; 5/2; 13/5; ; 13/5; ; 51/20; ; 23/10; ; ; ; ; ; ; ; ; 13/5; ; ; 7/5; ; 
Draw; 11/4; 12/5; 13/5; ; 13/5; ; 27/10; 13/5; 14/5; ; 12/5; ; 53/20; ; 5/2; ; ; ; ; ; ; ; ; 11/4; ; ; 7/4; ; 
META; english/fa-cup/guiseley-v-lincoln; 2016-10-17 05:46:26 GMT+3; 2016-10-18 19:45; e70300-dr003
Lincoln; 10/11; 10/11; 19/20; ; 9/10; ; 9/10; 5/6; 10/11; ; 20/23; ; 9/10; ; 1; ; ; ; ; ; ; ; ; 9/10; ; ; 4/7; ; 
Guiseley; 13/5; 12/5; 14/5; ; 5/2; ; 13/5; 5/2; 13/5; ; 13/5; ; 51/20; ; 23/10; ; ; ; ; ; ; ; ; 13/5; ; ; 7/5; ; 
Draw; 11/4; 12/5; 13/5; ; 13/5; ; 13/5; 13/5; 14/5; ; 12/5; ; 53/20; ; 5/2; ; ; ; ; ; ; ; ; 11/4; ; ; 17/10; ; 
META; english/fa-cup/guiseley-v-lincoln; 2016-10-17 06:28:25 GMT+3; 2016-10-18 19:45; e70300-dr003
Lincoln; 10/11; 10/11; 19/20; ; 9/10; ; 9/10; 5/6; 10/11; ; 20/23; ; 9/10; ; 1; ; ; ; ; ; ; ; ; 9/10; ; ; 4/7; ; 
Guiseley; 13/5; 12/5; 14/5; ; 5/2; ; 13/5; 5/2; 13/5; ; 13/5; ; 51/20; ; 23/10; ; ; ; ; ; ; ; ; 13/5; ; ; 11/8; ; 
Draw; 11/4; 12/5; 13/5; ; 13/5; ; 13/5; 13/5; 14/5; ; 12/5; ; 53/20; ; 5/2; ; ; ; ; ; ; ; ; 11/4; ; ; 17/10; ; 
META; english/fa-cup/guiseley-v-lincoln; 2016-10-17 07:46:28 GMT+3; 2016-10-18 19:45; e70300-dr003
Lincoln; 10/11; 10/11; 19/20; ; 9/10; ; 20/23; 5/6; 10/11; ; 20/23; ; 9/10; ; 1; ; ; ; ; ; ; ; ; 9/10; ; ; 4/7; ; 
Guiseley; 13/5; 12/5; 14/5; ; 5/2; ; 13/5; 5/2; 13/5; ; 13/5; ; 51/20; ; 23/10; ; ; ; ; ; ; ; ; 13/5; ; ; 11/8; ; 
Draw; 11/4; 12/5; 13/5; ; 13/5; ; 27/10; 13/5; 14/5; ; 12/5; ; 53/20; ; 5/2; ; ; ; ; ; ; ; ; 11/4; ; ; 17/10; ; 
META; english/fa-cup/guiseley-v-lincoln; 2016-10-17 08:23:42 GMT+3; 2016-10-18 19:45; e70300-dr003
Lincoln; 10/11; 10/11; 19/20; ; 9/10; ; 20/23; 5/6; 10/11; ; ; ; 9/10; ; 1; ; ; ; ; ; ; ; ; 9/10; ; ; 4/7; ; 
