META; english/fa-cup/curzon-ashton-v-afc-wimbledon; 2016-11-18 20:26:02 GMT+2; 2016-12-04 12:00; e70300-dr003
AFC Wimbledon; 4/6; 4/7; ; ; ; ; 8/13; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 11/4; 11/4; ; ; ; ; 27/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Curzon Ashton; 4; 9/2; ; ; ; ; 17/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/curzon-ashton-v-afc-wimbledon; 2016-11-19 00:24:37 GMT+2; 2016-12-04 12:00; e70300-dr003
AFC Wimbledon; 4/6; 4/7; ; ; ; ; 3/5; ; ; ; ; ; ; ; 8/13; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 11/4; 11/4; ; ; ; ; 27/10; ; ; ; ; ; ; ; 13/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Curzon Ashton; 4; 9/2; ; ; ; ; 22/5; ; ; ; ; ; ; ; 9/2; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/curzon-ashton-v-afc-wimbledon; 2016-11-19 04:24:12 GMT+2; 2016-12-04 12:00; e70300-dr003
AFC Wimbledon; 4/6; 4/7; ; ; ; ; 3/5; ; ; ; ; ; ; ; 8/13; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 11/4; 11/4; ; ; ; ; 27/10; ; ; ; ; ; ; ; 13/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Curzon Ashton; 4; 9/2; ; ; ; ; 22/5; ; ; ; ; ; ; ; 9/2; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/curzon-ashton-v-afc-wimbledon; 2016-11-19 08:24:49 GMT+2; 2016-12-04 12:00; e70300-dr003
AFC Wimbledon; 4/6; 4/7; ; ; ; ; 3/5; ; ; ; ; ; ; ; 8/13; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 11/4; 11/4; ; ; ; ; 27/10; ; ; ; ; ; ; ; 13/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Curzon Ashton; 4; 9/2; ; ; ; ; 22/5; ; ; ; ; ; ; ; 9/2; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/curzon-ashton-v-afc-wimbledon; 2016-11-19 12:25:52 GMT+2; 2016-12-04 12:00; e70300-dr003
AFC Wimbledon; 4/6; 4/7; ; ; ; ; 3/5; ; ; ; ; ; ; ; 8/13; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 11/4; 11/4; ; ; ; ; 27/10; ; ; ; ; ; ; ; 13/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Curzon Ashton; 4; 9/2; ; ; ; ; 22/5; ; ; ; ; ; ; ; 9/2; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/curzon-ashton-v-afc-wimbledon; 2016-11-19 16:26:06 GMT+2; 2016-12-04 12:00; e70300-dr003
AFC Wimbledon; 4/6; 4/7; ; ; ; ; 3/5; ; ; ; ; ; ; ; 8/13; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 11/4; 11/4; ; ; ; ; 27/10; ; ; ; ; ; ; ; 13/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Curzon Ashton; 4; 9/2; ; ; ; ; 22/5; ; ; ; ; ; ; ; 9/2; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/curzon-ashton-v-afc-wimbledon; 2016-11-20 00:25:35 GMT+2; 2016-12-04 12:00; e70300-dr003
AFC Wimbledon; 4/6; 4/7; ; ; ; ; 3/5; ; ; ; ; ; ; ; 8/13; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 11/4; 11/4; ; ; ; ; 27/10; ; ; ; ; ; ; ; 13/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Curzon Ashton; 4; 9/2; ; ; ; ; 22/5; ; ; ; ; ; ; ; 9/2; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/curzon-ashton-v-afc-wimbledon; 2016-11-20 04:24:03 GMT+2; 2016-12-04 12:00; e70300-dr003
AFC Wimbledon; 4/6; 4/7; ; ; ; ; 3/5; ; ; ; ; ; ; ; 8/13; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 11/4; 11/4; ; ; ; ; 27/10; ; ; ; ; ; ; ; 13/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Curzon Ashton; 4; 9/2; ; ; ; ; 22/5; ; ; ; ; ; ; ; 9/2; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/curzon-ashton-v-afc-wimbledon; 2016-11-20 08:24:23 GMT+2; 2016-12-04 12:00; e70300-dr003
AFC Wimbledon; 4/6; 4/7; ; ; ; ; 3/5; ; ; ; ; ; ; ; 8/13; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 11/4; 11/4; ; ; ; ; 27/10; ; ; ; ; ; ; ; 13/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Curzon Ashton; 4; 9/2; ; ; ; ; 22/5; ; ; ; ; ; ; ; 9/2; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/curzon-ashton-v-afc-wimbledon; 2016-11-20 12:25:21 GMT+2; 2016-12-04 12:00; e70300-dr003
AFC Wimbledon; 4/6; 4/7; ; ; ; ; 3/5; ; ; ; ; ; ; ; 8/13; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 11/4; 11/4; ; ; ; ; 27/10; ; ; ; ; ; ; ; 13/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Curzon Ashton; 4; 9/2; ; ; ; ; 22/5; ; ; ; ; ; ; ; 9/2; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/curzon-ashton-v-afc-wimbledon; 2016-11-20 16:27:08 GMT+2; 2016-12-04 12:00; e70300-dr003
AFC Wimbledon; 4/6; 4/7; ; ; ; ; 3/5; ; 4/6; ; ; ; ; ; 8/13; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 11/4; 11/4; ; ; ; ; 27/10; ; 14/5; ; ; ; ; ; 13/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Curzon Ashton; 4; 9/2; ; ; ; ; 22/5; ; 17/4; ; ; ; ; ; 9/2; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/curzon-ashton-v-afc-wimbledon; 2016-11-20 20:26:20 GMT+2; 2016-12-04 12:00; e70300-dr003
AFC Wimbledon; 4/6; 4/7; ; ; ; ; 3/5; ; 4/6; ; ; ; ; ; 8/13; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 11/4; 11/4; ; ; ; ; 27/10; ; 14/5; ; ; ; ; ; 13/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Curzon Ashton; 4; 9/2; ; ; ; ; 22/5; ; 17/4; ; ; ; ; ; 9/2; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/curzon-ashton-v-afc-wimbledon; 2016-11-21 00:24:38 GMT+2; 2016-12-04 12:00; e70300-dr003
AFC Wimbledon; 4/6; 4/7; ; ; ; ; 3/5; ; 4/6; ; ; ; ; ; 8/13; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 11/4; 11/4; ; ; ; ; 27/10; ; 14/5; ; ; ; ; ; 13/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Curzon Ashton; 4; 9/2; ; ; ; ; 22/5; ; 17/4; ; ; ; ; ; 9/2; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/curzon-ashton-v-afc-wimbledon; 2016-11-21 04:24:31 GMT+2; 2016-12-04 12:00; e70300-dr003
AFC Wimbledon; 4/6; 4/7; ; ; ; ; 3/5; ; 4/6; ; ; ; ; ; 8/13; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 11/4; 11/4; ; ; ; ; 27/10; ; 14/5; ; ; ; ; ; 13/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Curzon Ashton; 4; 9/2; ; ; ; ; 22/5; ; 17/4; ; ; ; ; ; 9/2; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/curzon-ashton-v-afc-wimbledon; 2016-11-21 08:24:47 GMT+2; 2016-12-04 12:00; e70300-dr003
AFC Wimbledon; 4/6; 4/7; ; ; ; ; 3/5; ; 4/6; ; ; ; ; ; 8/13; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 11/4; 11/4; ; ; ; ; 27/10; ; 14/5; ; ; ; ; ; 13/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Curzon Ashton; 4; 9/2; ; ; ; ; 22/5; ; 17/4; ; ; ; ; ; 9/2; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/curzon-ashton-v-afc-wimbledon; 2016-11-21 12:25:16 GMT+2; 2016-12-04 12:00; e70300-dr003
AFC Wimbledon; 4/6; 4/7; ; ; ; ; 3/5; ; 4/6; ; 4/6; ; ; ; 8/13; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 11/4; 11/4; ; ; ; ; 11/4; ; 14/5; ; 27/10; ; ; ; 13/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Curzon Ashton; 4; 9/2; ; ; ; ; 17/4; ; 17/4; ; 19/5; ; ; ; 9/2; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/curzon-ashton-v-afc-wimbledon; 2016-11-21 16:25:17 GMT+2; 2016-12-04 12:00; e70300-dr003
AFC Wimbledon; 4/6; 4/7; ; ; ; ; 3/5; ; 4/6; ; 4/6; ; ; ; 8/13; ; ; ; ; ; ; ; ; ; ; ; ; ; 
