Draw; 13/5; 5/2; 27/10; 5/2; 5/2; 13/5; 27/10; 13/5; 14/5; ; 14/5; 13/5; ; ; 13/5; 14/5; 11/4; 28/11; ; 5/2; ; 28/11; ; 27/10; 11/4; ; 12/5; 12/5; 
META; english/fa-cup/gloucester-v-hemel-hempstead; 2016-10-01 08:23:42 GMT+3; 2016-10-01 15:00; e70300-dr003
Gloucester; 1; 10/11; 1; 20/23; 9/10; 19/20; 9/10; 10/11; 1; ; 20/21; 1; ; ; 17/20; 19/20; 1; 19/20; ; 1; ; 19/20; ; 42/41; 19/20; ; 4/5; 5/6; 
Hemel Hempstead; 11/5; 11/5; 49/20; 23/10; 11/5; 39/20; 23/10; 11/5; 5/2; ; 5/2; 15/8; ; ; 23/10; 12/5; 9/4; 11/5; ; 21/10; ; 11/5; ; 79/40; 12/5; ; 21/10; 21/10; 
Draw; 13/5; 5/2; 27/10; 5/2; 5/2; 13/5; 27/10; 13/5; 14/5; ; 14/5; 13/5; ; ; 13/5; 14/5; 11/4; 28/11; ; 5/2; ; 28/11; ; 27/10; 11/4; ; 12/5; 12/5; 
META; english/fa-cup/gloucester-v-hemel-hempstead; 2016-10-01 09:47:35 GMT+3; 2016-10-01 15:00; e70300-dr003
Gloucester; 1; 10/11; 1; 20/23; 9/10; 19/20; 9/10; 10/11; 1; ; 20/21; 1; ; ; 17/20; 19/20; 1; 19/20; ; 1; ; 19/20; ; 42/41; 19/20; ; 4/5; 5/6; 
Hemel Hempstead; 11/5; 11/5; 49/20; 23/10; 21/10; 39/20; 23/10; 11/5; 5/2; ; 5/2; 15/8; ; ; 23/10; 12/5; 9/4; 11/5; ; 21/10; ; 11/5; ; 79/40; 12/5; ; 21/10; 21/10; 
Draw; 13/5; 5/2; 27/10; 5/2; 5/2; 13/5; 27/10; 13/5; 14/5; ; 14/5; 13/5; ; ; 13/5; 14/5; 11/4; 28/11; ; 5/2; ; 28/11; ; 27/10; 11/4; ; 12/5; 12/5; 
META; english/fa-cup/gloucester-v-hemel-hempstead; 2016-10-01 11:47:42 GMT+3; 2016-10-01 15:00; e70300-dr003
Gloucester; 1; 10/11; 1; 20/23; 9/10; 19/20; ; 10/11; 1; ; 20/21; 1; ; ; 17/20; 19/20; 1; 19/20; ; 1; ; 19/20; ; 42/41; 19/20; ; 4/5; 5/6; 
Hemel Hempstead; 11/5; 11/5; 49/20; 23/10; 11/5; 39/20; ; 11/5; 5/2; ; 5/2; 15/8; ; ; 23/10; 12/5; 9/4; 11/5; ; 21/10; ; 11/5; ; 79/40; 12/5; ; 21/10; 21/10; 
Draw; 13/5; 5/2; 27/10; 5/2; 5/2; 13/5; ; 13/5; 14/5; ; 14/5; 13/5; ; ; 13/5; 14/5; 11/4; 28/11; ; 5/2; ; 28/11; ; 27/10; 11/4; ; 12/5; 12/5; 
META; english/fa-cup/gloucester-v-hemel-hempstead; 2016-10-01 12:23:31 GMT+3; 2016-10-01 15:00; e70300-dr003
Gloucester; 1; 10/11; 1; 20/23; 9/10; 19/20; ; 10/11; 1; ; 20/21; 1; ; ; 17/20; 19/20; 1; 19/20; ; 1; ; 19/20; ; 42/41; 19/20; ; 4/5; 5/6; 
Hemel Hempstead; 11/5; 11/5; 49/20; 23/10; 11/5; 39/20; ; 11/5; 5/2; ; 5/2; 15/8; ; ; 23/10; 12/5; 9/4; 11/5; ; 21/10; ; 11/5; ; 79/40; 12/5; ; 21/10; 21/10; 
Draw; 13/5; 5/2; 27/10; 5/2; 5/2; 13/5; ; 13/5; 14/5; ; 14/5; 13/5; ; ; 13/5; 14/5; 11/4; 28/11; ; 5/2; ; 28/11; ; 27/10; 11/4; ; 12/5; 12/5; 
META; english/fa-cup/gloucester-v-hemel-hempstead; 2016-10-01 16:25:38 GMT+3; 2016-10-02 15:00; e70300-dr003
Gloucester; 1; 10/11; 1; 20/23; 9/10; 19/20; 9/10; 10/11; 1; ; 20/21; 1; ; ; 17/20; 19/20; 1; 19/20; ; 1; ; 19/20; ; 42/41; 19/20; ; 4/5; 5/6; 
Hemel Hempstead; 11/5; 11/5; 49/20; 23/10; 11/5; 39/20; 23/10; 11/5; 5/2; ; 5/2; 15/8; ; ; 23/10; 12/5; 9/4; 11/5; ; 21/10; ; 11/5; ; 79/40; 12/5; ; 21/10; 21/10; 
Draw; 13/5; 5/2; 27/10; 5/2; 5/2; 13/5; 27/10; 13/5; 14/5; ; 14/5; 13/5; ; ; 13/5; 14/5; 11/4; 28/11; ; 5/2; ; 28/11; ; 27/10; 11/4; ; 12/5; 12/5; 
META; english/fa-cup/gloucester-v-hemel-hempstead; 2016-10-01 20:22:33 GMT+3; 2016-10-02 15:00; e70300-dr003
Gloucester; ; 10/11; 1; 20/23; 9/10; 19/20; 9/10; 10/11; 1; ; 1; 1; ; ; 17/20; 19/20; 19/20; 19/20; ; 1; ; 19/20; ; 42/41; 19/20; ; 4/5; 5/6; 
Hemel Hempstead; ; 11/5; 49/20; 23/10; 11/5; 39/20; 23/10; 11/5; 5/2; ; 23/10; 15/8; ; ; 23/10; 12/5; 12/5; 9/4; ; 21/10; ; 9/4; ; 79/40; 12/5; ; 21/10; 21/10; 
Draw; ; 5/2; 27/10; 5/2; 5/2; 13/5; 27/10; 13/5; 14/5; ; 14/5; 13/5; ; ; 13/5; 14/5; 11/4; 28/11; ; 5/2; ; 28/11; ; 27/10; 11/4; ; 12/5; 12/5; 
META; english/fa-cup/gloucester-v-hemel-hempstead; 2016-10-02 00:23:49 GMT+3; 2016-10-02 15:00; e70300-dr003
Gloucester; 1; 10/11; 1; 20/23; 9/10; 19/20; 9/10; 10/11; 1; ; 20/21; 1; ; ; 17/20; 19/20; 1; 19/20; ; 1; ; 19/20; ; 42/41; 19/20; ; 4/5; 5/6; 
Hemel Hempstead; 11/5; 11/5; 49/20; 23/10; 11/5; 39/20; 23/10; 11/5; 5/2; ; 5/2; 15/8; ; ; 23/10; 12/5; 9/4; 11/5; ; 21/10; ; 11/5; ; 79/40; 12/5; ; 21/10; 21/10; 
Draw; 13/5; 5/2; 27/10; 5/2; 5/2; 13/5; 27/10; 13/5; 14/5; ; 14/5; 13/5; ; ; 13/5; 14/5; 11/4; 28/11; ; 5/2; ; 28/11; ; 27/10; 11/4; ; 12/5; 12/5; 
META; english/fa-cup/gloucester-v-hemel-hempstead; 2016-10-02 00:52:05 GMT+3; 2016-10-02 15:00; e70300-dr003
Gloucester; 1; 10/11; 1; 20/23; 9/10; 19/20; 9/10; 10/11; 1; ; 20/21; 1; ; ; 17/20; 19/20; 1; 19/20; ; 1; ; 19/20; ; 42/41; 19/20; ; 4/5; 5/6; 
Hemel Hempstead; 11/5; 11/5; 49/20; 23/10; 11/5; 39/20; 23/10; 11/5; 5/2; ; 5/2; 15/8; ; ; 23/10; 12/5; 9/4; 11/5; ; 21/10; ; 11/5; ; 79/40; 12/5; ; 21/10; 21/10; 
Draw; 13/5; 5/2; 27/10; 5/2; 5/2; 13/5; 27/10; 13/5; 14/5; ; 14/5; 13/5; ; ; 13/5; 14/5; 11/4; 28/11; ; 5/2; ; 28/11; ; 27/10; 11/4; ; 12/5; 12/5; 
META; english/fa-cup/gloucester-v-hemel-hempstead; 2016-10-02 01:45:30 GMT+3; 2016-10-02 15:00; e70300-dr003
Gloucester; 1; 10/11; 1; 20/23; 9/10; 19/20; 9/10; 10/11; 1; ; 20/21; 1; ; ; 17/20; 19/20; 1; 19/20; ; 1; ; 19/20; ; 42/41; 19/20; ; 4/5; 5/6; 
Hemel Hempstead; 11/5; 11/5; 49/20; 23/10; 11/5; 39/20; 23/10; 11/5; 5/2; ; 5/2; 15/8; ; ; 23/10; 12/5; 9/4; 11/5; ; 21/10; ; 11/5; ; 79/40; 12/5; ; 21/10; 21/10; 
Draw; 13/5; 5/2; 27/10; 5/2; 5/2; 13/5; 27/10; 13/5; 14/5; ; 14/5; 13/5; ; ; 13/5; 14/5; 11/4; 28/11; ; 5/2; ; 28/11; ; 27/10; 11/4; ; 12/5; 12/5; 
META; english/fa-cup/gloucester-v-hemel-hempstead; 2016-10-02 03:45:33 GMT+3; 2016-10-02 15:00; e70300-dr003
Gloucester; 1; 10/11; 1; 5/6; 9/10; 19/20; 10/11; 10/11; 1; ; 10/11; 1; ; ; 17/20; 19/20; 19/20; 13/15; ; 1; ; 13/15; ; 42/41; 19/20; ; 5/6; 5/6; 
Hemel Hempstead; 11/5; 23/10; 49/20; 12/5; 11/5; 39/20; 9/4; 11/5; 5/2; ; 13/5; 15/8; ; ; 23/10; 12/5; 12/5; 27/11; ; 21/10; ; 27/11; ; 79/40; 12/5; ; 5/2; 21/10; 
Draw; 13/5; 5/2; 27/10; 5/2; 5/2; 13/5; 27/10; 13/5; 14/5; ; 11/4; 13/5; ; ; 13/5; 14/5; 11/4; 28/11; ; 5/2; ; 28/11; ; 27/10; 11/4; ; 13/5; 12/5; 
META; english/fa-cup/gloucester-v-hemel-hempstead; 2016-10-02 04:21:50 GMT+3; 2016-10-02 15:00; e70300-dr003
Gloucester; 1; 10/11; 1; 5/6; 9/10; 19/20; 10/11; 10/11; 1; ; 10/11; 1; ; ; 17/20; 19/20; 19/20; 13/15; ; 1; ; 13/15; ; 42/41; 19/20; ; 5/6; 5/6; 
Hemel Hempstead; 9/4; 9/4; 49/20; 12/5; 11/5; 39/20; 9/4; 11/5; 5/2; ; 13/5; 15/8; ; ; 23/10; 12/5; 12/5; 27/11; ; 21/10; ; 27/11; ; 79/40; 12/5; ; 5/2; 21/10; 
Draw; 5/2; 5/2; 27/10; 5/2; 5/2; 13/5; 27/10; 13/5; 14/5; ; 11/4; 13/5; ; ; 13/5; 14/5; 11/4; 28/11; ; 5/2; ; 28/11; ; 27/10; 11/4; ; 13/5; 12/5; 
META; english/fa-cup/gloucester-v-hemel-hempstead; 2016-10-02 05:45:37 GMT+3; 2016-10-02 15:00; e70300-dr003
Gloucester; 1; 10/11; 1; 5/6; 9/10; 19/20; 10/11; 10/11; 1; ; 10/11; 1; ; ; 17/20; 19/20; 19/20; 5/6; ; 1; ; 5/6; ; 42/41; 19/20; ; 10/11; 5/6; 
Hemel Hempstead; 9/4; 23/10; 49/20; 12/5; 11/5; 39/20; 9/4; 11/5; 5/2; ; 13/5; 15/8; ; ; 23/10; 12/5; 12/5; 27/11; ; 21/10; ; 27/11; ; 79/40; 12/5; ; 13/5; 11/5; 
Draw; 5/2; 5/2; 27/10; 5/2; 5/2; 13/5; 27/10; 13/5; 14/5; ; 11/4; 13/5; ; ; 13/5; 14/5; 11/4; 28/11; ; 5/2; ; 28/11; ; 27/10; 11/4; ; 11/4; 5/2; 
META; english/fa-cup/gloucester-v-hemel-hempstead; 2016-10-02 06:29:18 GMT+3; 2016-10-02 15:00; e70300-dr003
Gloucester; 1; 10/11; 1; 5/6; 9/10; 19/20; 10/11; 10/11; 1; ; 10/11; 1; ; ; 17/20; 19/20; 19/20; 5/6; ; 1; ; 5/6; ; 42/41; 19/20; ; 10/11; 5/6; 
Hemel Hempstead; 9/4; 9/4; 49/20; 12/5; 11/5; 39/20; 9/4; 11/5; 5/2; ; 13/5; 15/8; ; ; 23/10; 12/5; 12/5; 27/11; ; 21/10; ; 27/11; ; 79/40; 12/5; ; 5/2; 11/5; 
Draw; 5/2; 5/2; 27/10; 5/2; 5/2; 13/5; 27/10; 13/5; 14/5; ; 11/4; 13/5; ; ; 13/5; 14/5; 11/4; 28/11; ; 5/2; ; 28/11; ; 27/10; 11/4; ; 11/4; 5/2; 
META; english/fa-cup/gloucester-v-hemel-hempstead; 2016-10-02 07:45:34 GMT+3; 2016-10-02 15:00; e70300-dr003
Gloucester; 1; 10/11; 1; 5/6; 9/10; 19/20; 9/10; 10/11; 1; ; 20/21; 1; ; ; 17/20; 19/20; 19/20; 5/6; ; 1; ; 5/6; ; 42/41; 19/20; ; 10/11; 5/6; 
Hemel Hempstead; 9/4; 9/4; 49/20; 12/5; 11/5; 39/20; 23/10; 11/5; 5/2; ; 13/5; 15/8; ; ; 23/10; 12/5; 12/5; 27/11; ; 21/10; ; 27/11; ; 79/40; 12/5; ; 5/2; 11/5; 
Draw; 5/2; 5/2; 27/10; 5/2; 5/2; 13/5; 27/10; 13/5; 14/5; ; 11/4; 13/5; ; ; 13/5; 14/5; 11/4; 28/11; ; 5/2; ; 28/11; ; 27/10; 11/4; ; 11/4; 5/2; 
META; english/fa-cup/gloucester-v-hemel-hempstead; 2016-10-02 08:22:14 GMT+3; 2016-10-02 15:00; e70300-dr003
Gloucester; 1; 10/11; 1; 5/6; 9/10; 19/20; 9/10; 10/11; 1; ; 20/21; 1; ; ; 17/20; 19/20; 19/20; 5/6; ; 1; ; 5/6; ; 42/41; 19/20; ; 10/11; 5/6; 
Hemel Hempstead; 9/4; 9/4; 49/20; 12/5; 11/5; 39/20; 23/10; 11/5; 5/2; ; 13/5; 15/8; ; ; 23/10; 12/5; 12/5; 27/11; ; 21/10; ; 27/11; ; 79/40; 12/5; ; 5/2; 11/5; 
Draw; 5/2; 5/2; 27/10; 5/2; 5/2; 13/5; 27/10; 13/5; 14/5; ; 11/4; 13/5; ; ; 13/5; 14/5; 11/4; 28/11; ; 5/2; ; 28/11; ; 27/10; 11/4; ; 11/4; 5/2; 
META; english/fa-cup/gloucester-v-hemel-hempstead; 2016-10-02 09:45:35 GMT+3; 2016-10-02 15:00; e70300-dr003
Gloucester; 1; 10/11; 1; 5/6; 9/10; 19/20; 9/10; 10/11; 1; ; 20/21; 1; ; ; 17/20; 19/20; 19/20; 5/6; ; 1; ; 5/6; ; 42/41; 19/20; ; 10/11; 5/6; 
Hemel Hempstead; 9/4; 23/10; 49/20; 12/5; 11/5; 39/20; 23/10; 11/5; 5/2; ; 13/5; 15/8; ; ; 23/10; 12/5; 12/5; 27/11; ; 21/10; ; 27/11; ; 79/40; 12/5; ; 5/2; 11/5; 
Draw; 5/2; 12/5; 27/10; 5/2; 5/2; 13/5; 27/10; 13/5; 14/5; ; 11/4; 13/5; ; ; 13/5; 14/5; 11/4; 28/11; ; 5/2; ; 28/11; ; 27/10; 11/4; ; 11/4; 5/2; 
META; english/fa-cup/gloucester-v-hemel-hempstead; 2016-10-02 11:45:38 GMT+3; 2016-10-02 15:00; e70300-dr003
Gloucester; 1; 10/11; 1; 5/6; 9/10; 19/20; 9/10; 10/11; 1; ; 20/21; 1; ; ; 17/20; 19/20; 19/20; 5/6; ; 1; ; 5/6; ; 39/40; 19/20; ; 10/11; 5/6; 
Hemel Hempstead; 9/4; 9/4; 49/20; 12/5; 11/5; 39/20; 23/10; 11/5; 5/2; ; 13/5; 15/8; ; ; 23/10; 12/5; 12/5; 27/11; ; 21/10; ; 27/11; ; 21/10; 12/5; ; 5/2; 11/5; 
Draw; 5/2; 5/2; 27/10; 5/2; 5/2; 13/5; 27/10; 13/5; 14/5; ; 11/4; 13/5; ; ; 13/5; 14/5; 11/4; 28/11; ; 5/2; ; 28/11; ; 45/17; 11/4; ; 11/4; 5/2; 
META; english/fa-cup/gloucester-v-hemel-hempstead; 2016-10-02 12:22:41 GMT+3; 2016-10-02 15:00; e70300-dr003
Gloucester; 1; 10/11; 1; 5/6; 9/10; 19/20; 9/10; 10/11; 1; ; 20/21; 1; ; ; 17/20; 19/20; 19/20; 5/6; ; 1; ; 5/6; ; 39/40; 19/20; ; 10/11; 5/6; 
Hemel Hempstead; 9/4; 9/4; 49/20; 12/5; 11/5; 39/20; 23/10; 11/5; 5/2; ; 13/5; 15/8; ; ; 23/10; 12/5; 12/5; 27/11; ; 21/10; ; 27/11; ; 21/10; 12/5; ; 5/2; 11/5; 
Draw; 5/2; 5/2; 27/10; 5/2; 5/2; 13/5; 27/10; 13/5; 14/5; ; 11/4; 13/5; ; ; 13/5; 14/5; 11/4; 28/11; ; 5/2; ; 28/11; ; 45/17; 11/4; ; 11/4; 5/2; 
META; english/fa-cup/gloucester-v-hemel-hempstead; 2016-10-02 12:52:34 GMT+3; 2016-10-02 15:00; e70300-dr003
Gloucester; 1; 10/11; 1; 5/6; 9/10; 19/20; 9/10; 10/11; 1; ; 20/21; 1; ; ; 17/20; 19/20; 19/20; 5/6; ; 1; ; 5/6; ; 39/40; 19/20; ; 10/11; 5/6; 
Hemel Hempstead; 9/4; 9/4; 49/20; 12/5; 11/5; 39/20; 23/10; 11/5; 5/2; ; 13/5; 15/8; ; ; 23/10; 12/5; 12/5; 27/11; ; 21/10; ; 27/11; ; 21/10; 12/5; ; 5/2; 11/5; 
Draw; 5/2; 5/2; 27/10; 5/2; 5/2; 13/5; 27/10; 13/5; 14/5; ; 11/4; 13/5; ; ; 13/5; 14/5; 11/4; 28/11; ; 5/2; ; 28/11; ; 45/17; 11/4; ; 11/4; 5/2; 
META; english/fa-cup/gloucester-v-hemel-hempstead; 2016-10-02 13:45:36 GMT+3; 2016-10-02 15:00; e70300-dr003
Gloucester; 1; 10/11; 1; 10/11; 9/10; 19/20; 10/11; 10/11; 1; ; 20/21; 1; ; ; 10/11; 19/20; 19/20; 5/6; ; 1; ; 5/6; ; 39/40; 19/20; ; 10/11; 9/10; 
Hemel Hempstead; 9/4; 9/4; 12/5; 23/10; 11/5; 39/20; 9/4; 11/5; 5/2; ; 13/5; 15/8; ; ; 9/4; 12/5; 12/5; 5/2; ; 21/10; ; 5/2; ; 21/10; 12/5; ; 5/2; 11/5; 
Draw; 5/2; 5/2; 27/10; 12/5; 5/2; 13/5; 27/10; 13/5; 14/5; ; 13/5; 13/5; ; ; 13/5; 14/5; 11/4; 28/11; ; 5/2; ; 28/11; ; 45/17; 11/4; ; 11/4; 5/2; 
META; english/fa-cup/gloucester-v-hemel-hempstead; 2016-10-02 15:45:32 GMT+3; 2016-10-02 15:00; e70300-dr003
Gloucester; 1; 10/11; 1; 20/23; 9/10; 19/20; 10/11; 10/11; 1; ; 1; 1; ; ; 10/11; 19/20; 19/20; 10/11; ; 1; ; 10/11; ; 39/40; 19/20; ; 20/21; 5/6; 
Hemel Hempstead; 9/4; 11/5; 12/5; 11/5; 21/10; 39/20; 9/4; 11/5; 5/2; ; 5/2; 15/8; ; ; 9/4; 12/5; 12/5; 23/10; ; 21/10; ; 23/10; ; 21/10; 12/5; ; 12/5; 2; 
Draw; 5/2; 13/5; 27/10; 13/5; 5/2; 13/5; 27/10; 13/5; 14/5; ; 13/5; 13/5; ; ; 13/5; 14/5; 11/4; 5/2; ; 5/2; ; 5/2; ; 45/17; 11/4; ; 11/4; 12/5; 
META; english/fa-cup/gloucester-v-hemel-hempstead; 2016-10-02 16:23:35 GMT+3; 2016-10-02 15:00; e70300-dr003
Gloucester; 10/11; 10/11; 1; 10/11; 9/10; 19/20; 10/11; 10/11; 1; ; 20/21; 1; ; ; 10/11; 1; 19/20; 10/11; ; 1; ; 10/11; ; 39/40; 19/20; ; 20/21; 5/6; 
Hemel Hempstead; 12/5; 11/5; 12/5; 9/4; 21/10; 39/20; 9/4; 11/5; 5/2; ; 5/2; 15/8; ; ; 11/5; 12/5; 12/5; 23/10; ; 21/10; ; 23/10; ; 21/10; 12/5; ; 12/5; 2; 
Draw; 13/5; 13/5; 11/4; 5/2; 5/2; 13/5; 27/10; 13/5; 14/5; ; 13/5; 13/5; ; ; 13/5; 13/5; 11/4; 28/11; ; 5/2; ; 28/11; ; 45/17; 11/4; ; 11/4; 5/2; 
