META; english/fa-cup/arsenal-v-man-city; 2017-03-14 04:22:42 GMT+2; 2017-04-22 18:45; e70300-dr003
Man City; 11/10; 11/10; ; 11/10; ; ; 11/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Arsenal; 12/5; 23/10; ; 9/4; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 5/2; 5/2; ; 11/5; ; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/arsenal-v-man-city; 2017-03-14 08:22:40 GMT+2; 2017-04-22 18:45; e70300-dr003
Man City; 11/10; 11/10; ; 11/10; ; ; 11/10; ; ; ; ; ; ; ; ; ; 11/10; ; ; 11/10; ; ; ; ; ; ; ; ; 
Arsenal; 12/5; 23/10; ; 9/4; ; ; 12/5; ; ; ; ; ; ; ; ; ; 23/10; ; ; 23/10; ; ; ; ; ; ; ; ; 
Draw; 5/2; 5/2; ; 11/5; ; ; 5/2; ; ; ; ; ; ; ; ; ; 12/5; ; ; 12/5; ; ; ; ; ; ; ; ; 
META; english/fa-cup/arsenal-v-man-city; 2017-03-14 12:24:26 GMT+2; 2017-04-23 18:45; e70300-dr003
Man City; 11/10; 11/10; ; 11/10; ; 21/20; 21/20; ; ; ; ; ; 21/20; ; ; ; 21/20; ; ; 21/20; 6/5; ; ; ; ; ; ; ; 
FC Inter Turku; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 3; ; ; ; ; ; ; ; ; ; 
FC Lahti; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 15; ; ; ; ; ; ; ; ; ; 
RoPS; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 15; ; ; ; ; ; ; ; ; ; 
HIFK; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 20; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/arsenal-v-man-city; 2017-03-30 04:20:55 GMT+3; 2017-04-23 14:00; e70300-dr003
Man City; 6/5; 11/10; 23/20; 11/10; 6/5; 21/20; 23/20; 11/10; 6/5; 11/10; ; ; 23/20; 23/20; ; 6/5; 15/13; 21/20; 5/4; 15/13; 13/10; ; 5/4; ; 5/4; ; 8/11; ; 
Arsenal; 23/10; 12/5; 47/20; 9/4; 23/10; 23/10; 23/10; 23/10; 23/10; 9/4; ; ; 47/20; 11/5; ; 5/2; 9/4; 5/2; 23/10; 9/4; 23/10; ; 23/10; ; 23/10; ; 21/10; ; 
Draw; 12/5; 5/2; 47/20; 11/5; 12/5; 12/5; 12/5; 5/2; 12/5; 5/2; ; ; 47/20; 5/2; ; 13/5; 23/10; 12/5; 23/10; 23/10; 13/5; ; 23/10; ; 23/10; ; 21/10; ; 
META; english/fa-cup/arsenal-v-man-city; 2017-03-30 12:22:07 GMT+3; 2017-03-30 00:45; e70300-dr003
Chapecoense; 1/2; ; ; ; 1/2; 1/2; ; ; ; ; ; ; 1/2; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/5; ; 
Draw; 16/5; ; ; ; 10/3; 10/3; ; ; ; ; ; ; 10/3; ; ; ; ; ; ; ; ; ; ; ; ; ; 12/5; ; 
Brusque; 15/4; ; ; ; 4; 7/2; ; ; ; ; ; ; 4; ; ; ; ; ; ; ; ; ; ; ; ; ; 14/5; ; 
META; english/fa-cup/arsenal-v-man-city; 2017-03-30 16:21:19 GMT+3; 2017-04-02 09:00; e70300-dr003
Ventforet Kofu; 11/8; 7/5; 7/5; 29/20; 6/4; 11/8; 29/20; 6/4; ; ; 11/8; 11/8; 6/4; ; ; 7/5; 7/5; ; 6/4; 7/5; ; 23/17; 6/4; 7/5; 6/4; ; ; 6/4; 6/4
Draw; 2; 19/10; 19/10; 15/8; 2; 2; 2; 15/8; ; ; 9/5; 19/10; 2; ; ; 2; 39/19; ; 21/10; 39/19; ; 21/10; 21/10; 15/8; 21/10; ; ; 19/10; 21/10
Consadole Sapporo; 11/5; 2; 43/20; 2; 2; 19/10; 85/40; 2; ; ; 2; 19/10; 2; ; ; 2; 21/10; ; 9/5; 21/10; ; 24/13; 24/13; 2; 24/13; ; ; 2; 11/5
META; english/fa-cup/arsenal-v-man-city; 2017-03-31 00:20:40 GMT+3; ; e70300-dr003
Sirius; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/11; ; ; ; ; ; ; 
Dalkurd FF; 2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 9/5; ; 2; 9/5; ; 28/13; ; ; ; ; ; ; 
Helsingborg; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 3; ; 7/2; 3; ; 5/2; ; ; ; ; ; ; 
Vasby; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 4; ; ; ; ; ; ; 
Gefle; 7/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 4; ; 5; 4; ; 4; ; ; ; ; ; ; 
Halmstad; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11; ; ; ; ; ; ; 
IF Brommapojkarna; 12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 12; ; 9; 12; ; 10; ; ; ; ; ; ; 
Falkenberg; 10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 12; ; 14; 12; ; 11; ; ; ; ; ; ; 
Gais; 20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 22; ; 20; 22; ; 20; ; ; ; ; ; ; 
Varbergs BoIS FC; 18; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 22; ; 20; 22; ; 18; ; ; ; ; ; ; 
Orgryte; 25; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 20; ; 20; 20; ; 22; ; ; ; ; ; ; 
Atvidaberg; 28; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 25; ; 30; 25; ; 28; ; ; ; ; ; ; 
Trelleborg; 33; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 33; ; 33; 33; ; 33; ; ; ; ; ; ; 
IFK Varnamo; 40; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 50; ; 40; 50; ; 40; ; ; ; ; ; ; 
Degerfors; 66; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 60; ; 40; 60; ; 66; ; ; ; ; ; ; 
Osters IF; 66; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 75; ; 80; 75; ; 80; ; ; ; ; ; ; 
IK Frej; 80; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 75; ; 100; 75; ; 80; ; ; ; ; ; ; 
Syrianska FC; 100; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 125; ; 100; 125; ; 100; ; ; ; ; ; ; 
Norrby; 150; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 200; ; 250; 200; ; 150; ; ; ; ; ; ; 
META; english/fa-cup/arsenal-v-man-city; 2017-03-31 08:20:18 GMT+3; 2017-04-23 14:00; e70300-dr003
Man City; 6/5; 11/10; 23/20; 11/10; 6/5; 21/20; 23/20; 11/10; 6/5; 11/10; ; ; 23/20; 23/20; ; 6/5; 15/13; 21/20; 5/4; 15/13; 13/10; ; 5/4; ; 5/4; ; 1/4; ; 
Arsenal; 23/10; 12/5; 47/20; 9/4; 23/10; 23/10; 23/10; 23/10; 23/10; 9/4; ; ; 47/20; 11/5; ; 5/2; 9/4; 5/2; 23/10; 9/4; 23/10; ; 23/10; ; 23/10; ; 9/4; ; 
Draw; 12/5; 5/2; 47/20; 11/5; 12/5; 12/5; 12/5; 5/2; 12/5; 5/2; ; ; 47/20; 5/2; ; 13/5; 9/4; 12/5; 23/10; 9/4; 13/5; ; 23/10; ; 23/10; ; 21/10; ; 
META; english/fa-cup/arsenal-v-man-city; 2017-03-31 16:19:54 GMT+3; 2017-04-23 14:00; e70300-dr003
Man City; 6/5; 11/10; 23/20; 11/10; 6/5; 21/20; 23/20; 11/10; 6/5; 11/10; ; ; ; 23/20; ; 6/5; 15/13; 21/20; 5/4; 15/13; 13/10; ; 5/4; ; 5/4; ; 1/4; ; 
Arsenal; 23/10; 12/5; 47/20; 9/4; 23/10; 23/10; 23/10; 23/10; 23/10; 9/4; ; ; ; 11/5; ; 5/2; 9/4; 5/2; 23/10; 9/4; 23/10; ; 23/10; ; 23/10; ; 23/10; ; 
Draw; 12/5; 5/2; 47/20; 11/5; 12/5; 12/5; 12/5; 5/2; 12/5; 5/2; ; ; ; 5/2; ; 13/5; 9/4; 12/5; 23/10; 9/4; 13/5; ; 23/10; ; 23/10; ; 21/10; ; 
META; english/fa-cup/arsenal-v-man-city; 2017-03-31 20:26:07 GMT+3; 2017-04-02 13:30; e70300-dr003
Den Haag; 6/5; 13/10; 27/20; ; 11/8; ; 13/10; 5/4; 5/4; 13/10; 13/10; 11/8; 5/4; 13/10; 13/10; 13/10; 5/4; 5/4; 6/5; 5/4; 33/25; 11/9; 6/5; 13/10; 16/13; ; 5/4; 5/4; 7/5
Roda; 11/5; 21/10; 21/10; ; 21/10; ; 21/10; 21/10; 85/40; 2; 2; 21/10; 11/5; 21/10; 21/10; 11/5; 39/19; 2; 11/5; 39/19; 57/25; 19/10; 11/5; 15/8; 9/4; ; 2; 2; 11/5
Draw; 12/5; 9/4; 11/5; ; 23/10; ; 12/5; 9/4; 23/10; 23/10; 21/10; 11/5; 47/20; 9/4; 11/5; 23/10; 9/4; 12/5; 23/10; 9/4; 61/25; 9/4; 40/17; 23/10; 12/5; ; 21/10; 21/10; 23/10
META; english/fa-cup/arsenal-v-man-city; 2017-03-31 20:39:44 GMT+3; 2017-04-23 14:00; e70300-dr003
Man City; 6/5; 11/10; 23/20; 11/10; 6/5; 21/20; 23/20; 11/10; 6/5; 11/10; ; ; 23/20; 23/20; ; 6/5; 15/13; 21/20; 5/4; 15/13; 13/10; ; 5/4; ; 5/4; ; 2/5; ; 
Arsenal; 23/10; 12/5; 47/20; 9/4; 23/10; 23/10; 23/10; 23/10; 23/10; 9/4; ; ; 47/20; 11/5; ; 5/2; 9/4; 5/2; 23/10; 9/4; 23/10; ; 23/10; ; 23/10; ; 9/4; ; 
Draw; 12/5; 5/2; 47/20; 11/5; 12/5; 12/5; 12/5; 5/2; 12/5; 5/2; ; ; 47/20; 5/2; ; 13/5; 23/10; 12/5; 23/10; 23/10; 13/5; ; 23/10; ; 23/10; ; 2; ; 
META; english/fa-cup/arsenal-v-man-city; 2017-04-01 04:19:15 GMT+3; 2017-04-23 14:00; e70300-dr003
Man City; 6/5; 11/10; 23/20; 11/10; 6/5; 21/20; 23/20; 11/10; 6/5; 11/10; ; ; 23/20; 23/20; ; 6/5; 15/13; 21/20; 5/4; 15/13; 13/10; ; 5/4; ; 5/4; ; 2/5; ; 
Arsenal; 23/10; 12/5; 47/20; 9/4; 23/10; 23/10; 23/10; 23/10; 23/10; 9/4; ; ; 47/20; 11/5; ; 5/2; 9/4; 5/2; 23/10; 9/4; 23/10; ; 23/10; ; 23/10; ; 19/10; ; 
Draw; 12/5; 5/2; 47/20; 11/5; 12/5; 12/5; 12/5; 5/2; 12/5; 5/2; ; ; 47/20; 5/2; ; 13/5; 23/10; 12/5; 23/10; 23/10; 13/5; ; 23/10; ; 23/10; ; 21/10; ; 
META; english/fa-cup/arsenal-v-man-city; 2017-04-01 08:21:17 GMT+3; 2017-04-11 19:45; e70300-dr003
Draw 1-1; 5; 5; 11/2; 6; ; ; 6; 6; 5; 5; 5; 5; 21/4; 11/2; 5; 5; 25/4; 11/2; 27/5; 25/4; ; 51/10; 27/5; 5; 27/5; ; 11/2; ; 
Juventus 1-0; 7; 7; 8; 7; ; ; 8; 17/2; 7; 7; 15/2; 15/2; 7; 15/2; 7; 7; 8; 7; 7; 8; ; 37/5; 7; 7; 7; ; 34/5; ; 
Barcelona 1-0; 15/2; 7; 8; 15/2; ; ; 8; 9; 15/2; 15/2; 15/2; 8; 8; 8; 15/2; 15/2; 33/4; 29/4; 15/2; 33/4; ; 37/5; 15/2; 15/2; 15/2; ; 37/5; ; 
Draw 0-0; 17/2; 9; 9; 17/2; ; ; 15/2; 17/2; 17/2; 17/2; 17/2; 8; 15/2; 17/2; 8; 15/2; 29/4; 27/4; 7; 29/4; ; 9; 7; ; 7; ; 38/5; ; 
Juventus 2-1; 9; 9; 10; 17/2; ; ; 19/2; 9; 17/2; 17/2; 9; 8; 8; 9; 9; 17/2; 39/4; 9; 9; 39/4; ; 9; 9; 17/2; 9; ; 41/5; ; 
Barcelona 2-1; 9; 9; 10; 9; ; ; 19/2; 10; 9; 9; 9; 9; 17/2; 9; 9; 9; 41/4; 9; 9; 41/4; ; 9; 9; 9; 9; ; 41/5; ; 
Juventus 2-0; 11; 11; 13; 12; ; ; 13; 14; 11; 12; 12; 12; 12; 12; 11; 11; 49/4; 23/2; 23/2; 49/4; ; 12; 23/2; 11; 23/2; ; 54/5; ; 
Barcelona 2-0; 12; 12; 14; 14; ; ; 13; 14; 12; 12; 12; 12; 14; 14; 11; 12; 53/4; 23/2; 12; 53/4; ; 12; 12; 12; 12; ; 64/5; ; 
Draw 2-2; 14; 12; 14; 14; ; ; 14; 14; 12; 12; 12; 12; 14; 14; 11; 12; 31/2; 13; 13; 31/2; ; 14; 13; 12; 13; ; 64/5; ; 
Juventus 3-1; 20; 20; 22; 20; ; ; 21; 22; 20; 20; 20; 20; 18; 22; 18; 18; 43/2; 20; 19; 43/2; ; 23; 19; 20; 19; ; 19; ; 
Barcelona 3-1; 22; 22; 25; 22; ; ; 25; 22; 22; 22; 22; 20; 20; 22; 20; 20; 23; 20; 20; 23; ; 23; 20; 22; 20; ; 19; ; 
Juventus 3-0; 25; 25; 28; 25; ; ; 30; 33; 25; 25; 28; 25; 28; 28; 22; 25; 51/2; 20; 22; 51/2; ; 30; 22; 25; 22; ; 25; ; 
Barcelona 3-0; 28; 28; 33; 28; ; ; 30; 35; 28; 28; 28; 28; 30; 33; 22; 25; 28; 22; 23; 28; ; 30; 23; 28; 23; ; 28; ; 
Juventus 3-2; 28; 33; 33; 33; ; ; 30; 30; 33; 28; 28; 25; 25; 28; 22; 25; 61/2; 35; 28; 61/2; ; 37; 28; 33; 28; ; 25; ; 
Barcelona 3-2; 33; 33; 33; 33; ; ; 30; 33; 33; 28; 28; 25; 30; 33; 22; 28; 127/4; 28; 28; 127/4; ; 37; 28; 33; 28; ; 28; ; 
Any Other Score; ; ; 40; ; ; ; ; 30; 40; ; ; ; ; ; ; ; ; 25; ; ; ; 41; ; ; ; ; ; ; 
Juventus 4-1; 40; 50; 60; 50; ; ; 60; 75; 66; 50; 55; 50; 55; 50; 50; 50; 195/4; 50; 45; 195/4; ; 70; 45; 50; 45; ; ; ; 
Draw 3-3; 50; 66; 60; 66; ; ; 60; 66; 66; 50; 55; 40; 50; 55; 50; 50; 219/4; 80; 55; 219/4; ; 70; 55; 66; 55; ; 62/5; ; 
Barcelona 4-1; 50; 50; 66; 66; ; ; 60; 80; 66; 50; 55; 50; 45; 70; 50; 50; 209/4; 66; 45; 209/4; ; 70; 45; 66; 45; ; ; ; 
Barcelona 4-0; 50; 80; 85; 66; ; ; 80; 100; 80; 75; 70; 66; 66; 90; 66; 50; 119/2; 80; 55; 119/2; ; 90; 55; 80; 55; ; ; ; 
Juventus 4-0; 50; 66; 75; 66; ; ; 75; 100; 80; 66; 70; 50; 75; 80; 50; 50; 219/4; 66; 55; 219/4; ; 90; 55; 66; 55; ; ; ; 
Barcelona 4-2; 66; 80; 90; 80; ; ; 80; 100; 100; 75; 70; 50; 60; 90; 66; 66; 129/2; 125; 70; 129/2; ; 110; 70; 100; 70; ; ; ; 
Juventus 4-2; 66; 80; 85; 80; ; ; 75; 90; 100; 66; 70; 50; 66; 90; 66; 66; 62; 125; 70; 62; ; 110; 70; 80; 70; ; ; ; 
Barcelona 7-2; ; ; ; ; ; ; ; ; ; ; 200; ; 200; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Juventus 7-2; ; ; ; ; ; ; ; ; ; ; 200; ; 200; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Barcelona 4-3; 125; 150; 150; 125; ; ; 175; 175; ; 125; 100; 80; 100; 150; 100; 100; 175/2; 250; 140; 175/2; ; 220; 140; 200; 140; ; ; ; 
Juventus 4-3; 125; 150; 150; 125; ; ; 175; 175; ; 125; 100; 80; 100; 150; 100; 100; 345/4; 250; 140; 345/4; ; 220; 140; 200; 140; ; ; ; 
Juventus 5-1; 125; 150; ; 200; ; ; 150; 275; 100; 125; 125; 100; 150; 150; 100; 100; 175/2; ; 125; 175/2; ; ; 125; 200; 125; ; ; ; 
Barcelona 5-1; 125; 200; ; 200; ; ; 175; 300; 100; 150; 125; 100; 125; 200; 150; 125; 90; ; 130; 90; ; ; 130; 200; 130; ; ; ; 
Juventus 5-2; 150; 200; ; 250; ; ; 225; 325; ; 175; 150; 100; 150; 200; 150; 150; ; ; 200; ; ; ; 200; 250; 200; ; ; ; 
Draw 4-4; 300; 250; 250; 200; ; ; 350; 350; ; 225; 150; 100; 150; 300; 250; 200; ; 250; 350; ; ; 350; 350; 250; 350; ; ; ; 
Barcelona 5-2; 200; 200; ; 250; ; ; 225; 375; ; 200; 150; 100; 150; 250; 200; 150; ; ; 200; ; ; ; 200; 250; 200; ; ; ; 
Juventus 5-0; 150; 200; ; 200; ; ; 200; 400; 100; 175; 125; 100; 175; 200; 150; 125; 369/4; ; 150; 369/4; ; ; 150; 250; 150; ; ; ; 
Barcelona 5-0; 150; 200; ; 250; ; ; 225; 425; 100; 200; 150; 100; 150; 250; 200; 150; ; ; 150; ; ; ; 150; 250; 150; ; ; ; 
Barcelona 10-0; ; ; ; ; ; ; ; 500; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Barcelona 5-3; 450; 250; ; ; ; ; 350; 500; ; 275; 150; ; 175; 300; ; 200; ; ; 425; ; ; ; 425; ; 425; ; ; ; 
Barcelona 6-0; ; 250; ; 500; ; ; 350; 500; 100; 400; 200; ; 200; ; ; 200; ; ; 500; ; ; ; 500; ; 500; ; ; ; 
Barcelona 6-1; ; 250; ; 500; ; ; 350; 500; ; 350; 200; ; 175; 300; ; 200; ; ; 425; ; ; ; 425; ; 425; ; ; ; 
Barcelona 8-0; ; ; ; ; ; ; ; 500; ; ; 200; ; 200; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Barcelona 8-1; ; ; ; ; ; ; ; 500; ; ; 200; ; 200; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Barcelona 9-0; ; ; ; ; ; ; ; 500; ; ; 200; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Juventus 10-0; ; ; ; ; ; ; ; 500; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Juventus 5-3; 400; 250; ; ; ; ; 350; 500; ; 275; 150; ; 175; 300; ; 200; ; ; 425; ; ; ; 425; ; 425; ; ; ; 
Juventus 6-0; ; 250; ; 500; ; ; 350; 500; 100; 375; 200; ; 200; ; ; 200; ; ; 500; ; ; ; 500; ; 500; ; ; ; 
Juventus 6-1; 500; 250; ; 500; ; ; 350; 500; ; 325; 200; ; 200; 300; ; 200; ; ; 425; ; ; ; 425; ; 425; ; ; ; 
Juventus 8-0; ; ; ; ; ; ; ; 500; ; ; 200; ; 200; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Juventus 8-1; ; ; ; ; ; ; ; 500; ; ; 200; ; 200; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Juventus 9-0; ; ; ; ; ; ; ; 500; ; ; 200; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Barcelona 6-2; ; 250; ; 500; ; ; 350; ; ; 400; 200; ; 200; ; ; 200; ; ; 650; ; ; ; 650; ; 650; ; ; ; 
Juventus 6-2; ; 250; ; 500; ; ; 350; ; ; 375; 200; ; 200; ; ; 200; ; ; 650; ; ; ; 650; ; 650; ; ; ; 
Barcelona 5-4; ; ; ; ; ; ; ; 500; ; 425; 200; ; 200; ; ; 200; ; ; 1000; ; ; ; 1000; ; 1000; ; ; ; 
Barcelona 6-3; ; ; ; ; ; ; ; ; ; ; 200; ; 200; ; ; ; ; ; 1000; ; ; ; 1000; ; 1000; ; ; ; 
Barcelona 7-0; ; ; ; ; ; ; 350; 500; ; ; 200; ; 200; ; ; ; ; ; 1000; ; ; ; 1000; ; 1000; ; ; ; 
Barcelona 7-1; ; ; ; 500; ; ; 350; 500; ; ; 200; ; 200; ; ; ; ; ; 1000; ; ; ; 1000; ; 1000; ; ; ; 
Juventus 5-4; ; ; ; ; ; ; ; 500; ; 425; 200; ; 200; ; ; 200; ; ; 1000; ; ; ; 1000; ; 1000; ; ; ; 
Juventus 6-3; ; ; ; ; ; ; ; ; ; ; 200; ; 200; ; ; ; ; ; 1000; ; ; ; 1000; ; 1000; ; ; ; 
Juventus 7-0; ; ; ; 500; ; ; 350; 500; ; ; 200; ; 200; ; ; ; ; ; 1000; ; ; ; 1000; ; 1000; ; ; ; 
Juventus 7-1; ; ; ; 500; ; ; 350; 500; ; ; 200; ; 200; ; ; ; ; ; 1000; ; ; ; 1000; ; 1000; ; ; ; 
META; english/fa-cup/arsenal-v-man-city; 2017-04-01 16:18:09 GMT+3; 2017-04-01 15:00; e70300-dr003
Rangers 2-0; 6; 11/2; 6; 6; 11/2; 5; 7; 6; 11/2; 6; 6; 11/2; 11/2; 6; 11/2; 11/2; 25/4; 6; 7; 25/4; ; 57/10; 7; 11/2; 7; ; 33/5; 33/5; 
Rangers 1-0; 7; 15/2; 15/2; 15/2; 7; 13/2; 8; 15/2; 15/2; 15/2; 15/2; 7; 13/2; 15/2; 13/2; 7; 31/4; 7; 15/2; 31/4; ; 15/2; 15/2; 7; 15/2; ; 38/5; 38/5; 
Rangers 3-0; 7; 7; 15/2; 7; 7; 13/2; 17/2; 8; 7; 7; 7; 7; 7; 7; 13/2; 7; 15/2; 15/2; 8; 15/2; ; 7; 8; 13/2; 8; ; 38/5; 38/5; 
Rangers 2-1; 15/2; 15/2; 8; 8; 15/2; 7; 17/2; 15/2; 8; 15/2; 15/2; 15/2; 15/2; 15/2; 15/2; 15/2; 33/4; 15/2; 8; 33/4; ; 41/5; 8; 8; 8; ; 41/5; 17/2; 
Draw 1-1; 10; 9; 10; 10; 10; 19/2; 21/2; 9; 10; 9; 10; 9; 10; 10; 9; 9; 41/4; 19/2; 10; 41/4; ; 9; 10; 10; 10; ; 10; 51/5; 
Rangers 3-1; 10; 9; 10; 10; 9; 9; 21/2; 9; 9; 9; 9; 9; 9; 9; 9; 9; 10; 19/2; 10; 10; ; 10; 10; 9; 10; ; 10; 51/5; 
Rangers 4-0; 11; 11; 12; 11; 11; 11; 13; 13; 11; 11; 12; 11; 12; 11; 10; 11; 12; 23/2; 23/2; 12; ; 12; 23/2; 10; 23/2; ; ; ; 
Any Other Score; ; ; 7; ; ; ; ; 13/2; 14; ; ; ; ; ; ; ; ; 6; ; ; ; 63/10; ; ; ; ; ; ; 
Rangers 4-1; 16; 14; 15; 14; 14; 14; 15; 16; 14; 14; 14; 14; 14; 14; 12; 14; 63/4; 29/2; 14; 63/4; ; 16; 14; 14; 14; ; ; ; 
Draw 0-0; 16; 20; 17; 16; 14; 12; 13; 11; 18; 18; 18; 14; 16; 18; 14; 14; 23/2; 19/2; 15; 23/2; ; 18; 15; ; 15; ; 18; 92/5; 
Draw 2-2; 20; 20; 18; 22; 18; 16; 21; 18; 22; 20; 18; 18; 20; 18; 18; 18; 83/4; 19; 20; 83/4; ; 20; 20; 20; 20; ; 20; 22; 
Rangers 5-0; 20; 22; ; 22; 22; 20; 25; 25; 22; 22; 22; 20; 28; 22; 20; 20; 45/2; ; 21; 45/2; ; ; 21; 20; 21; ; ; ; 
Rangers 3-2; 22; 25; 22; 25; 22; 20; 25; 20; 25; 22; 22; 20; 25; 22; 22; 20; 95/4; 22; 22; 95/4; ; 30; 22; 25; 22; ; 25; 25; 
Motherwell 1-0; 33; 28; 28; 25; 25; 20; 30; 33; 25; 25; 28; 25; 30; 33; 20; 25; 95/4; 25; 29; 95/4; ; 30; 29; 25; 29; ; 29; 30; 
Motherwell 2-1; 33; 28; 25; 25; 25; 20; 30; 25; 28; 25; 28; 25; 30; 28; 22; 25; 99/4; 25; 29; 99/4; ; 30; 29; 28; 29; ; 31; 33; 
Rangers 5-1; 28; 28; ; 33; 28; 25; 30; 30; 28; 28; 28; 25; 30; 28; 22; 25; 109/4; ; 25; 109/4; ; ; 25; 28; 25; ; ; ; 
Rangers 4-2; 40; 40; 30; 40; 33; 28; 35; 35; 40; 33; 33; 28; 33; 28; 33; 33; 137/4; 35; 34; 137/4; ; 45; 34; 40; 34; ; ; ; 
Rangers 6-0; 40; 50; ; 50; 50; 50; 55; 55; 50; 40; 45; 40; 60; 40; 40; 40; 85/2; ; 45; 85/2; ; ; 45; 40; 45; ; ; ; 
Rangers 6-1; 50; 50; ; 66; 50; 50; 60; 66; ; 50; 55; 50; 66; 66; 50; 50; 203/4; ; 50; 203/4; ; ; 50; 66; 50; ; ; ; 
Rangers 5-2; 50; 66; ; 80; 66; 50; 70; 70; ; 50; 60; 50; 70; 66; 50; 50; 213/4; ; 55; 213/4; ; ; 55; 66; 55; ; ; ; 
Motherwell 2-0; 50; 50; 60; 66; 66; 50; 70; 80; 66; 50; 66; 50; 70; 90; 50; 50; 189/4; 80; 60; 189/4; ; 70; 60; 66; 60; ; 75; 79; 
Draw 3-3; 66; 66; 60; 80; 66; 66; 80; 70; 100; 66; 66; 50; 70; 70; 66; 50; 59; 80; 75; 59; ; 90; 75; 100; 75; ; 80; 82; 
Motherwell 3-2; 66; 66; 60; 66; 66; 50; 80; 75; 80; 66; 66; 50; 70; 70; 66; 50; 217/4; 100; 75; 217/4; ; 90; 75; 80; 75; ; 94; 100; 
Motherwell 3-1; 80; 80; 80; 80; 80; 80; 90; 100; 100; 80; 80; 66; 90; 100; 80; 66; 241/4; 100; 75; 241/4; ; 110; 75; 100; 75; ; 89; 139; 
Rangers 7-0; 80; 100; ; 125; 100; 80; 110; 125; ; 100; 90; 80; 125; 100; 80; ; ; ; 100; ; ; ; 100; 100; 100; ; ; ; 
Rangers 6-2; 100; 150; ; 150; 100; 80; 125; ; ; 100; 100; 80; 125; 100; 100; 100; ; ; 110; ; ; ; 110; 150; 110; ; ; ; 
Rangers 7-1; 100; 150; ; 150; 125; 100; 150; 150; ; 100; 100; 80; 125; 150; 100; ; ; ; 120; ; ; ; 120; 150; 120; ; ; ; 
Rangers 4-3; 80; 100; 85; 100; 80; 80; 110; 100; ; 100; 90; 66; 100; 100; 100; 80; 293/4; 150; 100; 293/4; ; 160; 100; 150; 100; ; ; ; 
Motherwell 7-2; ; ; ; ; 200; ; 225; ; ; ; 200; ; 200; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Rangers 5-3; 150; 200; ; ; 150; 150; 200; 175; ; 150; 125; 100; 150; 150; 200; 125; ; ; 180; ; ; ; 180; 250; 180; ; ; ; 
Motherwell 6-3; ; ; ; ; 250; ; 275; ; ; ; 200; ; 200; ; ; 150; ; ; ; ; ; ; ; ; ; ; ; ; 
Rangers 7-2; 250; ; ; ; 200; 200; 275; ; ; 200; 150; 100; 175; 250; ; ; ; ; 250; ; ; ; 250; 250; 250; ; ; ; 
Motherwell 3-0; 150; 200; 175; 125; 125; 150; 175; 300; 100; 150; 125; 100; 150; 200; 150; 100; 85; 250; 160; 85; ; 200; 160; 250; 160; ; 32/5; 81; 
