META; english/fa-cup/barrow-v-rochdale; 2016-12-12 00:21:41 GMT+2; 2017-01-07 15:00; e70300-dr003
META; english/fa-cup/barrow-v-rochdale; 2016-12-13 12:23:16 GMT+2; 2017-01-07 15:00; e70300-dr003
Rochdale; ; ; ; ; ; ; ; ; ; ; ; 4/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Barrow; ; ; ; ; ; ; ; ; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/barrow-v-rochdale; 2016-12-13 16:24:48 GMT+2; 2017-01-07 15:00; e70300-dr003
Rochdale; ; ; ; ; ; ; ; ; ; ; ; 4/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Barrow; ; ; ; ; ; ; ; ; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/barrow-v-rochdale; 2016-12-13 20:25:06 GMT+2; 2017-01-07 15:00; e70300-dr003
Rochdale; ; ; ; ; ; ; ; ; ; ; ; 4/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Barrow; ; ; ; ; ; ; ; ; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/barrow-v-rochdale; 2016-12-14 00:22:44 GMT+2; 2017-01-07 15:00; e70300-dr003
Rochdale; ; ; ; ; ; ; ; ; ; ; ; 4/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Barrow; ; ; ; ; ; ; ; ; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/barrow-v-rochdale; 2016-12-14 04:22:30 GMT+2; 2017-01-07 15:00; e70300-dr003
Rochdale; ; ; ; ; ; ; ; ; ; ; ; 4/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Barrow; ; ; ; ; ; ; ; ; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/barrow-v-rochdale; 2016-12-14 08:22:34 GMT+2; 2017-01-07 15:00; e70300-dr003
Rochdale; ; ; ; ; ; ; ; ; ; ; ; 4/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Barrow; ; ; ; ; ; ; ; ; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/barrow-v-rochdale; 2016-12-14 12:23:43 GMT+2; 2017-01-07 15:00; e70300-dr003
Rochdale; ; ; ; ; ; ; ; ; ; ; ; 4/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Barrow; ; ; ; ; ; ; ; ; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/barrow-v-rochdale; 2016-12-14 16:24:15 GMT+2; 2017-01-07 15:00; e70300-dr003
Rochdale; ; ; ; ; ; ; ; ; ; ; ; 4/5; ; ; ; ; ; 9/10; ; 9/10; ; ; ; 9/10; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; ; ; ; 5/2; ; 5/2; ; ; ; 5/2; ; ; ; ; 
Barrow; ; ; ; ; ; ; ; ; ; ; ; 11/4; ; ; ; ; ; 3; ; 3; ; ; ; 3; ; ; ; ; 
META; english/fa-cup/barrow-v-rochdale; 2016-12-14 20:24:59 GMT+2; 2017-01-07 15:00; e70300-dr003
Rochdale; ; ; ; ; ; ; ; ; ; ; ; 4/5; ; ; ; ; ; 9/10; ; 9/10; ; ; ; 9/10; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; ; ; ; 5/2; ; 5/2; ; ; ; 5/2; ; ; ; ; 
Barrow; ; ; ; ; ; ; ; ; ; ; ; 11/4; ; ; ; ; ; 3; ; 3; ; ; ; 3; ; ; ; ; 
META; english/fa-cup/barrow-v-rochdale; 2016-12-15 00:22:56 GMT+2; 2017-01-07 15:00; e70300-dr003
Rochdale; ; ; ; ; ; ; 9/10; ; ; ; ; 4/5; ; ; ; ; ; 9/10; ; 9/10; ; ; ; 9/10; ; ; ; ; 
Draw; ; ; ; ; ; ; 5/2; ; ; ; ; 23/10; ; ; ; ; ; 5/2; ; 5/2; ; ; ; 5/2; ; ; ; ; 
Barrow; ; ; ; ; ; ; 31/10; ; ; ; ; 11/4; ; ; ; ; ; 3; ; 3; ; ; ; 3; ; ; ; ; 
META; english/fa-cup/barrow-v-rochdale; 2016-12-15 04:22:58 GMT+2; 2017-01-07 15:00; e70300-dr003
Rochdale; ; ; ; ; ; ; ; ; ; ; ; 4/5; ; ; ; ; ; 9/10; ; 9/10; ; ; ; 9/10; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; ; ; ; 5/2; ; 5/2; ; ; ; 5/2; ; ; ; ; 
Barrow; ; ; ; ; ; ; ; ; ; ; ; 11/4; ; ; ; ; ; 3; ; 3; ; ; ; 3; ; ; ; ; 
META; english/fa-cup/barrow-v-rochdale; 2016-12-15 08:22:53 GMT+2; 2017-01-07 15:00; e70300-dr003
Rochdale; ; ; ; ; ; ; ; ; ; ; ; 4/5; ; ; ; ; ; 9/10; ; 9/10; ; ; ; 9/10; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; ; ; ; 5/2; ; 5/2; ; ; ; 5/2; ; ; ; ; 
Barrow; ; ; ; ; ; ; ; ; ; ; ; 11/4; ; ; ; ; ; 3; ; 3; ; ; ; 3; ; ; ; ; 
META; english/fa-cup/barrow-v-rochdale; 2016-12-15 12:35:56 GMT+2; 2017-01-07 15:00; e70300-dr003
Rochdale; ; ; ; ; ; ; 17/20; ; ; ; ; 4/5; ; ; ; ; ; 9/10; ; 9/10; ; ; ; 9/10; ; ; ; ; 
Draw; ; ; ; ; ; ; 23/10; ; ; ; ; 23/10; ; ; ; ; ; 5/2; ; 5/2; ; ; ; 5/2; ; ; ; ; 
Barrow; ; ; ; ; ; ; 29/10; ; ; ; ; 11/4; ; ; ; ; ; 3; ; 3; ; ; ; 3; ; ; ; ; 
META; english/fa-cup/barrow-v-rochdale; 2016-12-15 16:23:05 GMT+2; 2017-01-07 15:00; e70300-dr003
Rochdale; ; ; ; ; ; ; ; ; ; ; ; 4/5; ; ; ; ; ; 9/10; ; 9/10; ; ; ; 9/10; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; ; ; ; 5/2; ; 5/2; ; ; ; 5/2; ; ; ; ; 
Barrow; ; ; ; ; ; ; ; ; ; ; ; 11/4; ; ; ; ; ; 3; ; 3; ; ; ; 3; ; ; ; ; 
META; english/fa-cup/barrow-v-rochdale; 2016-12-15 20:23:20 GMT+2; 2017-01-07 15:00; e70300-dr003
Rochdale; ; ; ; ; ; ; 9/10; ; ; ; ; 4/5; ; ; ; ; ; 9/10; ; 9/10; ; ; ; 9/10; ; ; ; ; 
Draw; ; ; ; ; ; ; 5/2; ; ; ; ; 23/10; ; ; ; ; ; 5/2; ; 5/2; ; ; ; 5/2; ; ; ; ; 
Barrow; ; ; ; ; ; ; 31/10; ; ; ; ; 11/4; ; ; ; ; ; 3; ; 3; ; ; ; 3; ; ; ; ; 
META; english/fa-cup/barrow-v-rochdale; 2016-12-16 00:22:48 GMT+2; 2017-01-07 15:00; e70300-dr003
Rochdale; ; ; ; ; ; ; 9/10; ; ; ; ; 4/5; ; ; ; ; ; 9/10; ; 9/10; ; ; ; 9/10; ; ; ; ; 
Draw; ; ; ; ; ; ; 5/2; ; ; ; ; 23/10; ; ; ; ; ; 5/2; ; 5/2; ; ; ; 5/2; ; ; ; ; 
Barrow; ; ; ; ; ; ; 31/10; ; ; ; ; 11/4; ; ; ; ; ; 3; ; 3; ; ; ; 3; ; ; ; ; 
META; english/fa-cup/barrow-v-rochdale; 2016-12-16 04:23:09 GMT+2; 2017-01-07 15:00; e70300-dr003
Rochdale; ; ; ; ; ; ; ; ; ; ; ; 4/5; ; ; ; ; ; 9/10; ; 9/10; ; ; ; 9/10; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; ; ; ; 5/2; ; 5/2; ; ; ; 5/2; ; ; ; ; 
Barrow; ; ; ; ; ; ; ; ; ; ; ; 11/4; ; ; ; ; ; 3; ; 3; ; ; ; 3; ; ; ; ; 
META; english/fa-cup/barrow-v-rochdale; 2016-12-16 12:24:38 GMT+2; 2017-01-07 15:00; e70300-dr003
Rochdale; ; ; ; ; ; ; 9/10; ; ; ; ; 4/5; ; ; ; ; ; 9/10; ; 9/10; ; ; ; 9/10; ; ; ; ; 
Draw; ; ; ; ; ; ; 5/2; ; ; ; ; 23/10; ; ; ; ; ; 5/2; ; 5/2; ; ; ; 5/2; ; ; ; ; 
Barrow; ; ; ; ; ; ; 31/10; ; ; ; ; 11/4; ; ; ; ; ; 3; ; 3; ; ; ; 3; ; ; ; ; 
META; english/fa-cup/barrow-v-rochdale; 2016-12-16 16:26:01 GMT+2; 2017-01-07 15:00; e70300-dr003
Rochdale; ; ; ; ; ; ; 20/23; ; ; ; ; 4/5; ; ; ; ; ; 9/10; ; 9/10; ; ; ; 9/10; ; ; ; ; 
Draw; ; ; ; ; ; ; 23/10; ; ; ; ; 23/10; ; ; ; ; ; 5/2; ; 5/2; ; ; ; 5/2; ; ; ; ; 
Barrow; ; ; ; ; ; ; 16/5; ; ; ; ; 11/4; ; ; ; ; ; 3; ; 3; ; ; ; 3; ; ; ; ; 
META; english/fa-cup/barrow-v-rochdale; 2016-12-17 00:24:09 GMT+2; 2017-01-07 15:00; e70300-dr003
Rochdale; ; ; ; ; ; ; 20/21; ; ; ; ; 4/5; ; ; 19/20; ; ; 9/10; ; 9/10; ; ; ; 9/10; ; ; ; ; 
Draw; ; ; ; ; ; ; 23/10; ; ; ; ; 23/10; ; ; 23/10; ; ; 5/2; ; 5/2; ; ; ; 5/2; ; ; ; ; 
Barrow; ; ; ; ; ; ; 3; ; ; ; ; 11/4; ; ; 14/5; ; ; 3; ; 3; ; ; ; 3; ; ; ; ; 
META; english/fa-cup/barrow-v-rochdale; 2016-12-17 04:24:27 GMT+2; 2017-01-07 15:00; e70300-dr003
Rochdale; ; ; ; ; ; ; 20/21; ; ; ; ; 4/5; ; ; 19/20; ; ; 9/10; ; 9/10; ; ; ; 9/10; ; ; ; ; 
Draw; ; ; ; ; ; ; 23/10; ; ; ; ; 23/10; ; ; 23/10; ; ; 5/2; ; 5/2; ; ; ; 5/2; ; ; ; ; 
Barrow; ; ; ; ; ; ; 3; ; ; ; ; 11/4; ; ; 14/5; ; ; 3; ; 3; ; ; ; 3; ; ; ; ; 
META; english/fa-cup/barrow-v-rochdale; 2016-12-17 08:24:24 GMT+2; 2017-01-07 15:00; e70300-dr003
Rochdale; ; ; ; ; ; ; 9/10; ; ; ; ; 4/5; ; ; 19/20; ; ; 9/10; ; 9/10; ; ; ; 9/10; ; ; ; ; 
Draw; ; ; ; ; ; ; 5/2; ; ; ; ; 23/10; ; ; 23/10; ; ; 5/2; ; 5/2; ; ; ; 5/2; ; ; ; ; 
Barrow; ; ; ; ; ; ; 3; ; ; ; ; 11/4; ; ; 14/5; ; ; 3; ; 3; ; ; ; 3; ; ; ; ; 
META; english/fa-cup/barrow-v-rochdale; 2016-12-17 12:24:40 GMT+2; 2017-01-07 15:00; e70300-dr003
Rochdale; ; ; ; ; ; ; 9/10; ; ; ; ; 4/5; ; ; 19/20; ; ; 9/10; ; 9/10; ; ; ; 9/10; ; ; ; ; 
Draw; ; ; ; ; ; ; 5/2; ; ; ; ; 23/10; ; ; 23/10; ; ; 5/2; ; 5/2; ; ; ; 5/2; ; ; ; ; 
Barrow; ; ; ; ; ; ; 3; ; ; ; ; 11/4; ; ; 14/5; ; ; 3; ; 3; ; ; ; 3; ; ; ; ; 
META; english/fa-cup/barrow-v-rochdale; 2016-12-17 16:24:45 GMT+2; 2017-01-07 15:00; e70300-dr003
Rochdale; ; ; ; ; ; ; 9/10; ; ; ; ; 4/5; ; ; 19/20; ; ; 9/10; ; 9/10; ; ; ; 9/10; ; ; ; ; 
Draw; ; ; ; ; ; ; 5/2; ; ; ; ; 23/10; ; ; 23/10; ; ; 5/2; ; 5/2; ; ; ; 5/2; ; ; ; ; 
Barrow; ; ; ; ; ; ; 3; ; ; ; ; 11/4; ; ; 14/5; ; ; 3; ; 3; ; ; ; 3; ; ; ; ; 
META; english/fa-cup/barrow-v-rochdale; 2016-12-17 20:24:11 GMT+2; 2017-01-07 15:00; e70300-dr003
Rochdale; ; ; ; ; ; ; 20/21; ; ; ; ; 4/5; ; ; 19/20; ; ; 9/10; ; 9/10; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; 23/10; ; ; ; ; 23/10; ; ; 23/10; ; ; 5/2; ; 5/2; ; ; ; ; ; ; ; ; 
Barrow; ; ; ; ; ; ; 3; ; ; ; ; 11/4; ; ; 14/5; ; ; 3; ; 3; ; ; ; ; ; ; ; ; 
META; english/fa-cup/barrow-v-rochdale; 2016-12-18 00:25:21 GMT+2; 2017-01-07 15:00; e70300-dr003
Rochdale; ; ; ; ; ; ; 20/21; ; ; ; ; 4/5; ; ; 19/20; ; ; 9/10; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; 23/10; ; ; ; ; 23/10; ; ; 23/10; ; ; 5/2; ; ; ; ; ; ; ; ; ; ; 
Barrow; ; ; ; ; ; ; 3; ; ; ; ; 11/4; ; ; 14/5; ; ; 3; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/barrow-v-rochdale; 2016-12-18 04:22:44 GMT+2; 2017-01-07 15:00; e70300-dr003
Rochdale; ; ; ; ; ; ; 10/11; ; ; ; ; 4/5; ; ; 19/20; ; ; 9/10; ; 9/10; ; ; ; 9/10; ; ; ; ; 
Draw; ; ; ; ; ; ; 5/2; ; ; ; ; 23/10; ; ; 23/10; ; ; 5/2; ; 5/2; ; ; ; 5/2; ; ; ; ; 
Barrow; ; ; ; ; ; ; 3; ; ; ; ; 11/4; ; ; 14/5; ; ; 3; ; 3; ; ; ; 3; ; ; ; ; 
META; english/fa-cup/barrow-v-rochdale; 2016-12-18 08:36:30 GMT+2; 2017-01-07 15:00; e70300-dr003
Rochdale; ; ; ; ; ; ; 9/10; ; ; ; ; 4/5; ; ; 19/20; ; ; 9/10; ; 9/10; ; ; ; 9/10; ; ; ; ; 
Draw; ; ; ; ; ; ; 5/2; ; ; ; ; 23/10; ; ; 23/10; ; ; 5/2; ; 5/2; ; ; ; 5/2; ; ; ; ; 
Barrow; ; ; ; ; ; ; 3; ; ; ; ; 11/4; ; ; 14/5; ; ; 3; ; 3; ; ; ; 3; ; ; ; ; 
META; english/fa-cup/barrow-v-rochdale; 2016-12-18 12:23:13 GMT+2; 2017-01-07 15:00; e70300-dr003
Rochdale; ; ; ; ; ; ; 10/11; ; ; ; ; 4/5; ; ; 19/20; ; ; 9/10; ; 9/10; ; ; ; 9/10; ; ; ; ; 
Draw; ; ; ; ; ; ; 5/2; ; ; ; ; 23/10; ; ; 23/10; ; ; 5/2; ; 5/2; ; ; ; 5/2; ; ; ; ; 
Barrow; ; ; ; ; ; ; 3; ; ; ; ; 11/4; ; ; 14/5; ; ; 3; ; 3; ; ; ; 3; ; ; ; ; 
META; english/fa-cup/barrow-v-rochdale; 2016-12-18 16:25:16 GMT+2; 2017-01-07 15:00; e70300-dr003
Rochdale; ; ; ; ; ; ; 10/11; ; ; ; ; 4/5; ; ; 19/20; ; ; 9/10; ; 9/10; ; ; ; 9/10; ; ; ; ; 
Draw; ; ; ; ; ; ; 5/2; ; ; ; ; 23/10; ; ; 23/10; ; ; 5/2; ; 5/2; ; ; ; 5/2; ; ; ; ; 
Barrow; ; ; ; ; ; ; 3; ; ; ; ; 11/4; ; ; 14/5; ; ; 3; ; 3; ; ; ; 3; ; ; ; ; 
META; english/fa-cup/barrow-v-rochdale; 2016-12-18 20:24:10 GMT+2; 2017-01-07 15:00; e70300-dr003
Rochdale; ; ; ; ; ; ; 10/11; ; ; ; ; 4/5; ; ; 19/20; ; 13/15; 9/10; ; 9/10; 13/15; ; ; 9/10; ; ; ; ; 
Draw; ; ; ; ; ; ; 5/2; ; ; ; ; 23/10; ; ; 23/10; ; 40/17; 5/2; ; 5/2; 40/17; ; ; 5/2; ; ; ; ; 
Barrow; ; ; ; ; ; ; 3; ; ; ; ; 11/4; ; ; 14/5; ; 14/5; 3; ; 3; 14/5; ; ; 3; ; ; ; ; 
META; english/fa-cup/barrow-v-rochdale; 2016-12-19 00:22:42 GMT+2; 2017-01-07 15:00; e70300-dr003
Rochdale; ; ; ; ; ; ; 9/10; ; ; ; ; 4/5; ; ; 19/20; ; 13/15; 9/10; ; 9/10; 13/15; ; ; 9/10; ; ; ; ; 
Draw; ; ; ; ; ; ; 5/2; ; ; ; ; 23/10; ; ; 23/10; ; 40/17; 5/2; ; 5/2; 40/17; ; ; 5/2; ; ; ; ; 
Barrow; ; ; ; ; ; ; 3; ; ; ; ; 11/4; ; ; 14/5; ; 14/5; 3; ; 3; 14/5; ; ; 3; ; ; ; ; 
META; english/fa-cup/barrow-v-rochdale; 2016-12-19 04:22:18 GMT+2; 2017-01-07 15:00; e70300-dr003
Rochdale; ; ; ; ; ; ; 10/11; ; ; ; ; 4/5; ; ; 19/20; ; 13/15; 9/10; ; 9/10; 13/15; ; ; 9/10; ; ; ; ; 
Draw; ; ; ; ; ; ; 5/2; ; ; ; ; 23/10; ; ; 23/10; ; 40/17; 5/2; ; 5/2; 40/17; ; ; 5/2; ; ; ; ; 
Barrow; ; ; ; ; ; ; 3; ; ; ; ; 11/4; ; ; 14/5; ; 14/5; 3; ; 3; 14/5; ; ; 3; ; ; ; ; 
META; english/fa-cup/barrow-v-rochdale; 2016-12-19 08:23:00 GMT+2; 2017-01-07 15:00; e70300-dr003
Rochdale; ; ; ; ; ; ; 10/11; ; ; ; ; 4/5; ; ; 19/20; ; 13/15; 9/10; ; ; 13/15; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; 5/2; ; ; ; ; 23/10; ; ; 23/10; ; 40/17; 5/2; ; ; 40/17; ; ; ; ; ; ; ; 
Barrow; ; ; ; ; ; ; 3; ; ; ; ; 11/4; ; ; 14/5; ; 14/5; 3; ; ; 14/5; ; ; ; ; ; ; ; 
META; english/fa-cup/barrow-v-rochdale; 2016-12-19 12:22:27 GMT+2; 2017-01-07 15:00; e70300-dr003
Rochdale; ; ; ; ; ; ; 20/21; ; ; ; ; 4/5; ; ; 19/20; ; 13/15; 9/10; ; 9/10; 13/15; ; ; 9/10; ; ; ; ; 
Draw; ; ; ; ; ; ; 23/10; ; ; ; ; 23/10; ; ; 23/10; ; 40/17; 5/2; ; 5/2; 40/17; ; ; 5/2; ; ; ; ; 
Barrow; ; ; ; ; ; ; 31/10; ; ; ; ; 11/4; ; ; 14/5; ; 14/5; 3; ; 3; 14/5; ; ; 3; ; ; ; ; 
META; english/fa-cup/barrow-v-rochdale; 2016-12-19 16:22:43 GMT+2; 2017-01-07 15:00; e70300-dr003
Rochdale; ; ; ; ; ; ; 20/21; ; ; ; ; 4/5; ; ; 19/20; ; 13/15; 9/10; ; 9/10; 13/15; ; ; 9/10; ; ; ; ; 
Draw; ; ; ; ; ; ; 23/10; ; ; ; ; 23/10; ; ; 23/10; ; 40/17; 5/2; ; 5/2; 40/17; ; ; 5/2; ; ; ; ; 
Barrow; ; ; ; ; ; ; 31/10; ; ; ; ; 11/4; ; ; 14/5; ; 14/5; 3; ; 3; 14/5; ; ; 3; ; ; ; ; 
META; english/fa-cup/barrow-v-rochdale; 2016-12-19 20:24:57 GMT+2; 2017-01-07 15:00; e70300-dr003
Rochdale; ; 10/11; ; ; ; ; 9/10; ; 10/11; ; ; 4/5; ; ; 19/20; ; 13/15; 9/10; ; 9/10; 13/15; ; ; 9/10; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; 5/2; ; 13/5; ; ; 23/10; ; ; 23/10; ; 40/17; 5/2; ; 5/2; 40/17; ; ; 5/2; ; ; ; ; 
Barrow; ; 3; ; ; ; ; 3; ; 3; ; ; 11/4; ; ; 14/5; ; 14/5; 3; ; 3; 14/5; ; ; 3; ; ; ; ; 
META; english/fa-cup/barrow-v-rochdale; 2016-12-20 00:24:10 GMT+2; 2017-01-07 15:00; e70300-dr003
Rochdale; ; 10/11; ; ; ; ; 37/40; ; 10/11; ; ; 4/5; ; ; 19/20; ; 13/15; 9/10; ; 9/10; 13/15; ; ; 9/10; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; 23/10; ; 13/5; ; ; 23/10; ; ; 23/10; ; 40/17; 5/2; ; 5/2; 40/17; ; ; 5/2; ; ; ; ; 
Barrow; ; 3; ; ; ; ; 16/5; ; 3; ; ; 11/4; ; ; 14/5; ; 14/5; 3; ; 3; 14/5; ; ; 3; ; ; ; ; 
META; english/fa-cup/barrow-v-rochdale; 2016-12-20 04:24:19 GMT+2; 2017-01-07 15:00; e70300-dr003
Rochdale; ; 10/11; ; ; ; ; 10/11; ; 10/11; ; ; 4/5; ; ; 19/20; ; 13/15; 9/10; ; 9/10; 13/15; ; ; 9/10; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; 5/2; ; 13/5; ; ; 23/10; ; ; 23/10; ; 40/17; 5/2; ; 5/2; 40/17; ; ; 5/2; ; ; ; ; 
Barrow; ; 3; ; ; ; ; 3; ; 3; ; ; 11/4; ; ; 14/5; ; 14/5; 3; ; 3; 14/5; ; ; 3; ; ; ; ; 
META; english/fa-cup/barrow-v-rochdale; 2016-12-20 08:24:18 GMT+2; 2017-01-07 15:00; e70300-dr003
Rochdale; ; 10/11; ; ; ; ; 19/20; ; 10/11; ; ; 4/5; ; ; 19/20; ; 13/15; 9/10; ; 9/10; 13/15; ; ; 9/10; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; 23/10; ; 13/5; ; ; 23/10; ; ; 23/10; ; 40/17; 5/2; ; 5/2; 40/17; ; ; 5/2; ; ; ; ; 
