META; english/fa-cup/welling-v-swindon-supermarine; 2016-09-24 20:25:30 GMT+3; 2016-10-01 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Swindon Supermarine; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Welling; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/welling-v-swindon-supermarine; 2016-09-25 00:26:14 GMT+3; 2016-10-01 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Swindon Supermarine; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Welling; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/welling-v-swindon-supermarine; 2016-09-25 04:24:47 GMT+3; 2016-10-01 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Swindon Supermarine; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Welling; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/welling-v-swindon-supermarine; 2016-09-25 08:25:12 GMT+3; 2016-10-01 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Swindon Supermarine; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Welling; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/welling-v-swindon-supermarine; 2016-09-25 12:27:19 GMT+3; 2016-10-01 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Swindon Supermarine; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Welling; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/welling-v-swindon-supermarine; 2016-09-25 16:27:27 GMT+3; 2016-10-01 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Swindon Supermarine; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Welling; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/welling-v-swindon-supermarine; 2016-09-25 20:28:23 GMT+3; 2016-10-01 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Swindon Supermarine; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Welling; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/welling-v-swindon-supermarine; 2016-09-26 00:24:50 GMT+3; 2016-10-01 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Swindon Supermarine; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Welling; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/welling-v-swindon-supermarine; 2016-09-26 04:24:31 GMT+3; 2016-10-01 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Swindon Supermarine; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Welling; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/welling-v-swindon-supermarine; 2016-09-26 08:24:53 GMT+3; 2016-10-01 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Swindon Supermarine; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Welling; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/welling-v-swindon-supermarine; 2016-09-26 12:25:34 GMT+3; 2016-10-01 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Swindon Supermarine; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Welling; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/welling-v-swindon-supermarine; 2016-09-26 16:25:36 GMT+3; 2016-10-01 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Swindon Supermarine; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Welling; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/welling-v-swindon-supermarine; 2016-09-26 20:26:53 GMT+3; 2016-10-01 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Swindon Supermarine; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Welling; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/welling-v-swindon-supermarine; 2016-09-27 04:24:58 GMT+3; 2016-10-01 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Swindon Supermarine; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Welling; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/welling-v-swindon-supermarine; 2016-09-27 08:25:38 GMT+3; 2016-10-01 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Swindon Supermarine; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Welling; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/welling-v-swindon-supermarine; 2016-09-27 16:30:27 GMT+3; 2016-10-01 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Swindon Supermarine; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Welling; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/welling-v-swindon-supermarine; 2016-09-27 20:26:15 GMT+3; 2016-10-01 15:00; e70300-dr003
Swindon Supermarine; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Welling; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/welling-v-swindon-supermarine; 2016-09-28 00:25:37 GMT+3; 2016-10-01 15:00; e70300-dr003
Swindon Supermarine; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Welling; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
META; english/fa-cup/welling-v-swindon-supermarine; 2016-09-28 04:23:59 GMT+3; 2016-10-01 15:00; e70300-dr003
Swindon Supermarine; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Welling; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
META; english/fa-cup/welling-v-swindon-supermarine; 2016-09-28 08:23:48 GMT+3; 2016-10-01 15:00; e70300-dr003
Swindon Supermarine; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Welling; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
META; english/fa-cup/welling-v-swindon-supermarine; 2016-09-28 12:25:29 GMT+3; 2016-10-01 15:00; e70300-dr003
Swindon Supermarine; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Welling; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
META; english/fa-cup/welling-v-swindon-supermarine; 2016-09-28 16:24:46 GMT+3; 2016-10-01 15:00; e70300-dr003
Swindon Supermarine; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Welling; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
META; english/fa-cup/welling-v-swindon-supermarine; 2016-09-28 20:25:29 GMT+3; 2016-10-01 15:00; e70300-dr003
Welling; 4/6; ; ; ; ; ; 8/11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 3; ; ; ; ; ; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
Swindon Supermarine; 11/4; ; ; ; ; ; 10/3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/welling-v-swindon-supermarine; 2016-09-29 00:24:01 GMT+3; 2016-10-01 15:00; e70300-dr003
Welling; 4/6; ; ; ; ; ; 8/11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 3; ; ; ; ; ; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
Swindon Supermarine; 11/4; ; ; ; ; ; 10/3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/welling-v-swindon-supermarine; 2016-09-29 04:23:51 GMT+3; 2016-10-01 15:00; e70300-dr003
Welling; 4/6; ; ; ; ; ; 8/11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 3; ; ; ; ; ; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
Swindon Supermarine; 11/4; ; ; ; ; ; 10/3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/welling-v-swindon-supermarine; 2016-09-29 08:37:57 GMT+3; 2016-10-01 15:00; e70300-dr003
Welling; 4/6; ; ; ; ; ; 8/11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 3; ; ; ; ; ; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
Swindon Supermarine; 11/4; ; ; ; ; ; 10/3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/welling-v-swindon-supermarine; 2016-09-29 12:24:34 GMT+3; 2016-10-01 15:00; e70300-dr003
Welling; 4/6; ; ; ; ; ; 8/11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 3; ; ; ; ; ; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
Swindon Supermarine; 11/4; ; ; ; ; ; 10/3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/welling-v-swindon-supermarine; 2016-09-29 20:24:12 GMT+3; 2016-10-01 15:00; e70300-dr003
Welling; 4/6; 4/6; ; ; 8/11; ; 7/10; ; ; ; ; ; ; ; ; ; 8/11; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 3; 14/5; ; ; 16/5; ; 16/5; ; ; ; ; ; ; ; ; ; 3; ; ; ; ; ; ; ; ; ; 2/9; ; 
Swindon Supermarine; 11/4; 14/5; ; ; 16/5; ; 33/10; ; ; ; ; ; ; ; ; ; 3; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/welling-v-swindon-supermarine; 2016-09-30 00:23:49 GMT+3; 2016-10-01 15:00; e70300-dr003
Welling; 4/6; 4/6; ; ; 7/10; ; 7/10; ; ; ; ; ; ; ; 13/20; ; 8/11; ; ; ; ; ; ; ; ; ; 4/7; ; 
Draw; 3; 14/5; ; ; 16/5; ; 16/5; ; ; ; ; ; ; ; 11/4; ; 3; ; ; ; ; ; ; ; ; ; 5/2; ; 
Swindon Supermarine; 11/4; 14/5; ; ; 10/3; ; 33/10; ; ; ; ; ; ; ; 3; ; 3; ; ; ; ; ; ; ; ; ; 14/5; ; 
META; english/fa-cup/welling-v-swindon-supermarine; 2016-09-30 04:23:06 GMT+3; 2016-10-01 15:00; e70300-dr003
Welling; 4/6; 4/6; ; ; 7/10; ; 7/10; ; 8/11; ; ; ; ; ; 13/20; ; 8/11; 9/13; ; ; ; 9/13; ; ; ; ; 4/7; ; 
Draw; 3; 14/5; ; ; 16/5; ; 16/5; ; 10/3; ; ; ; ; ; 11/4; ; 3; 56/19; ; ; ; 56/19; ; ; ; ; 5/2; ; 
Swindon Supermarine; 11/4; 14/5; ; ; 10/3; ; 33/10; ; 3; ; ; ; ; ; 3; ; 3; 14/5; ; ; ; 14/5; ; ; ; ; 14/5; ; 
META; english/fa-cup/welling-v-swindon-supermarine; 2016-09-30 08:22:54 GMT+3; 2016-10-01 15:00; e70300-dr003
Welling; 4/6; 4/6; ; ; 8/11; ; 7/10; ; 8/11; ; ; ; ; ; 13/20; ; 8/11; 9/13; ; ; ; 9/13; ; ; ; ; 4/7; ; 
Swindon Supermarine; 11/4; 14/5; ; ; 16/5; ; 33/10; ; 3; ; ; ; ; ; 3; ; 3; 14/5; ; ; ; 14/5; ; ; ; ; 14/5; ; 
Draw; 3; 14/5; ; ; 16/5; ; 16/5; ; 10/3; ; ; ; ; ; 11/4; ; 3; 56/19; ; ; ; 56/19; ; ; ; ; 5/2; ; 
META; english/fa-cup/welling-v-swindon-supermarine; 2016-09-30 12:24:51 GMT+3; 2016-10-01 15:00; e70300-dr003
Welling; 4/6; 4/6; 3/4; 4/6; 8/11; ; 7/10; ; 8/11; ; ; ; ; ; 13/20; ; 8/11; 9/13; ; ; ; 9/13; ; ; ; ; 4/7; ; 
