META; english/fa-cup/margate-v-biggleswade-town; 2016-09-10 00:26:29 GMT+3; 2016-09-17 15:00; e70300-dr003
META; english/fa-cup/margate-v-biggleswade-town; 2016-09-14 08:25:31 GMT+3; 2016-09-17 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Biggleswade Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Margate; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/margate-v-biggleswade-town; 2016-09-14 12:25:47 GMT+3; 2016-09-17 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Biggleswade Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Margate; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/margate-v-biggleswade-town; 2016-09-14 16:25:49 GMT+3; 2016-09-17 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Biggleswade Town; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Margate; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/margate-v-biggleswade-town; 2016-09-14 20:26:52 GMT+3; 2016-09-17 15:00; e70300-dr003
Margate; 4/7; ; ; ; ; ; 8/13; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 16/5; ; ; ; ; ; 16/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Biggleswade Town; 16/5; ; ; ; ; ; 10/3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/margate-v-biggleswade-town; 2016-09-15 00:25:01 GMT+3; 2016-09-17 15:00; e70300-dr003
Margate; 4/7; ; ; ; ; ; 8/13; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 16/5; ; ; ; ; ; 16/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Biggleswade Town; 16/5; ; ; ; ; ; 10/3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/margate-v-biggleswade-town; 2016-09-15 04:25:01 GMT+3; 2016-09-17 15:00; e70300-dr003
Margate; 4/7; ; ; ; ; ; 8/13; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 16/5; ; ; ; ; ; 16/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Biggleswade Town; 16/5; ; ; ; ; ; 10/3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/margate-v-biggleswade-town; 2016-09-15 08:24:27 GMT+3; 2016-09-17 15:00; e70300-dr003
Margate; 4/7; ; ; ; ; ; 8/13; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 16/5; ; ; ; ; ; 16/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Biggleswade Town; 16/5; ; ; ; ; ; 10/3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/margate-v-biggleswade-town; 2016-09-15 12:25:29 GMT+3; 2016-09-17 15:00; e70300-dr003
Margate; 4/7; ; ; ; ; ; 8/13; ; 8/13; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 16/5; ; ; ; ; ; 16/5; ; 7/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Biggleswade Town; 16/5; ; ; ; ; ; 10/3; ; 7/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/margate-v-biggleswade-town; 2016-09-15 16:26:13 GMT+3; 2016-09-17 15:00; e70300-dr003
Margate; 4/7; ; ; ; 8/13; ; 3/5; ; 8/13; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 16/5; ; ; ; 7/2; ; 7/2; ; 7/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Biggleswade Town; 16/5; ; ; ; 18/5; ; 15/4; ; 7/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/margate-v-biggleswade-town; 2016-09-15 20:26:55 GMT+3; 2016-09-17 15:00; e70300-dr003
Margate; 4/7; ; ; ; 8/13; ; 3/5; ; 8/13; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 16/5; ; ; ; 7/2; ; 7/2; ; 7/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Biggleswade Town; 16/5; ; ; ; 18/5; ; 15/4; ; 7/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/margate-v-biggleswade-town; 2016-09-16 00:23:38 GMT+3; 2016-09-17 15:00; e70300-dr003
Margate; 4/7; ; ; ; 8/13; ; 3/5; ; 8/13; ; ; ; ; ; ; ; 8/13; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 16/5; ; ; ; 7/2; ; 7/2; ; 7/2; ; ; ; ; ; ; ; 10/3; ; ; ; ; ; ; ; ; ; ; ; 
Biggleswade Town; 16/5; ; ; ; 18/5; ; 15/4; ; 7/2; ; ; ; ; ; ; ; 7/2; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/margate-v-biggleswade-town; 2016-09-16 04:23:51 GMT+3; 2016-09-17 15:00; e70300-dr003
Margate; 4/7; ; ; ; 8/13; ; 3/5; ; 8/13; ; ; ; ; ; ; ; 8/13; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 16/5; ; ; ; 7/2; ; 7/2; ; 7/2; ; ; ; ; ; ; ; 10/3; ; ; ; ; ; ; ; ; ; 1/50; ; 
Biggleswade Town; 16/5; ; ; ; 18/5; ; 15/4; ; 7/2; ; ; ; ; ; ; ; 7/2; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/margate-v-biggleswade-town; 2016-09-16 08:23:29 GMT+3; 2016-09-17 15:00; e70300-dr003
Margate; 4/7; ; ; ; 8/13; ; 3/5; ; 8/13; ; ; ; ; ; ; ; 8/13; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 16/5; ; ; ; 7/2; ; 7/2; ; 7/2; ; ; ; ; ; ; ; 10/3; ; ; ; ; ; ; ; ; ; 1/50; ; 
Biggleswade Town; 16/5; ; ; ; 18/5; ; 19/5; ; 7/2; ; ; ; ; ; ; ; 7/2; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/margate-v-biggleswade-town; 2016-09-16 12:22:28 GMT+3; 2016-09-17 15:00; e70300-dr003
Margate; 4/7; ; ; ; 8/13; ; 3/5; ; 8/13; ; ; ; ; ; ; ; 8/13; 4/7; ; ; ; 4/7; ; ; ; ; 1/25; ; 
Draw; 16/5; ; ; ; 7/2; ; 7/2; ; 7/2; ; ; ; ; ; ; ; 10/3; 41/13; ; ; ; 41/13; ; ; ; ; 1/100; ; 
Biggleswade Town; 16/5; ; ; ; 18/5; ; 15/4; ; 7/2; ; ; ; ; ; ; ; 7/2; 16/5; ; ; ; 16/5; ; ; ; ; 1/25; ; 
META; english/fa-cup/margate-v-biggleswade-town; 2016-09-16 16:24:27 GMT+3; 2016-09-17 15:00; e70300-dr003
Margate; 4/7; ; ; ; 8/13; ; ; ; 8/13; ; ; ; ; ; ; ; 8/13; 4/7; ; ; ; 4/7; ; ; ; ; 1/25; ; 
Draw; 16/5; ; ; ; 7/2; ; ; ; 7/2; ; ; ; ; ; ; ; 10/3; 41/13; ; ; ; 41/13; ; ; ; ; 1/100; ; 
Biggleswade Town; 16/5; ; ; ; 18/5; ; ; ; 7/2; ; ; ; ; ; ; ; 7/2; 16/5; ; ; ; 16/5; ; ; ; ; 1/33; ; 
META; english/fa-cup/margate-v-biggleswade-town; 2016-09-16 20:26:15 GMT+3; 2016-09-17 15:00; e70300-dr003
Margate; 4/7; ; ; ; 3/5; 11/20; ; ; 8/13; ; ; 1/2; ; ; ; ; 4/7; 10/17; ; 8/13; ; 10/17; ; ; ; ; 4/9; ; 
Draw; 16/5; ; ; ; 7/2; 16/5; ; ; 7/2; ; ; 3; ; ; ; ; 10/3; 41/13; ; 31/10; ; 41/13; ; ; ; ; 12/5; ; 
Biggleswade Town; 16/5; ; ; ; 19/5; 16/5; 19/5; ; 7/2; ; ; 4; ; ; ; ; 7/2; 41/13; ; 3; ; 41/13; ; ; ; ; 12/5; ; 
META; english/fa-cup/margate-v-biggleswade-town; 2016-09-17 00:25:18 GMT+3; 2016-09-17 15:00; e70300-dr003
Margate; 4/7; ; ; ; 3/5; 11/20; 3/5; ; 8/13; ; ; 1/2; ; ; ; ; 4/7; 10/17; ; 8/13; ; 10/17; ; ; ; ; 1/14; ; 
Draw; 16/5; ; ; ; 7/2; 16/5; 7/2; ; 7/2; ; ; 3; ; ; ; ; 10/3; 41/13; ; 31/10; ; 41/13; ; ; ; ; 1/100; ; 
Biggleswade Town; 16/5; ; ; ; 19/5; 16/5; 19/5; ; 7/2; ; ; 4; ; ; ; ; 7/2; 41/13; ; 3; ; 41/13; ; ; ; ; 1/10; ; 
META; english/fa-cup/margate-v-biggleswade-town; 2016-09-17 04:34:22 GMT+3; 2016-09-17 15:00; e70300-dr003
Margate; 4/7; ; ; ; 3/5; 11/20; 3/5; ; 8/13; ; ; 1/2; ; ; ; ; 4/7; 10/17; ; 8/13; ; 10/17; ; ; ; ; 1/14; ; 
Draw; 16/5; ; ; ; 7/2; 16/5; 7/2; ; 7/2; ; ; 3; ; ; ; ; 10/3; 41/13; ; 31/10; ; 41/13; ; ; ; ; 1/100; ; 
Biggleswade Town; 16/5; ; ; ; 19/5; 16/5; 19/5; ; 7/2; ; ; 4; ; ; ; ; 7/2; 41/13; ; 3; ; 41/13; ; ; ; ; 1/10; ; 
META; english/fa-cup/margate-v-biggleswade-town; 2016-09-17 08:26:03 GMT+3; 2016-09-17 15:00; e70300-dr003
Margate; 4/7; 8/15; 8/13; ; 3/5; 11/20; 3/5; ; 8/13; ; ; 1/2; ; ; 6/10; ; 4/7; 10/17; ; 8/13; ; 10/17; ; ; ; ; 8/15; ; 
Draw; 16/5; 3; 3; ; 10/3; 16/5; 33/10; ; 7/2; ; ; 3; ; ; 16/5; ; 10/3; 41/13; ; 31/10; ; 41/13; ; ; ; ; 14/5; ; 
Biggleswade Town; 16/5; 7/2; 4; ; 19/5; 16/5; 4; ; 7/2; ; ; 4; ; ; 4; ; 7/2; 41/13; ; 3; ; 41/13; ; ; ; ; 7/2; ; 
META; english/fa-cup/margate-v-biggleswade-town; 2016-09-17 12:26:18 GMT+3; 2016-09-17 15:00; e70300-dr003
Margate; 4/9; 1/2; 1/2; 4/9; 8/15; 11/20; 11/20; ; 8/15; ; ; 1/2; ; ; 1/2; ; 8/15; 10/21; ; 8/13; ; 17/35; ; ; ; ; 4/9; ; 
Draw; 7/2; 3; 10/3; 10/3; 7/2; 16/5; 7/2; ; 19/5; ; ; 3; ; ; 7/2; ; 10/3; 57/17; ; 31/10; ; 17/5; ; ; ; ; 3; ; 
Biggleswade Town; 4; 4; 11/2; 5; 9/2; 16/5; 17/4; ; 9/2; ; ; 4; ; ; 11/2; ; 4; 39/10; ; 3; ; 15/4; ; ; ; ; 20/21; ; 
META; english/fa-cup/margate-v-biggleswade-town; 2016-09-17 16:25:30 GMT+3; 2016-09-17 15:00; e70300-dr003
Margate; 4/9; 1/2; 1/2; 1/2; 8/15; 11/20; 8/15; ; 8/15; ; ; 1/2; ; ; 2/5; ; 8/15; 10/21; ; 8/13; ; 5/11; ; ; ; ; 4/11; ; 
Draw; 7/2; 3; 10/3; 16/5; 7/2; 16/5; 7/2; ; 19/5; ; ; 3; ; ; 16/5; ; 10/3; 57/17; ; 31/10; ; 38/11; ; ; ; ; 12/5; ; 
Biggleswade Town; 4; 4; 11/2; 9/2; 9/2; 16/5; 22/5; ; 9/2; ; ; 4; ; ; 24/5; ; 4; 39/10; ; 3; ; 75/19; ; ; ; ; 7/2; ; 
