META; english/fa-cup/hemel-hempstead-v-herne-bay; 2016-09-10 00:26:10 GMT+3; 2016-09-17 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Hemel Hempstead; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Herne Bay; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/hemel-hempstead-v-herne-bay; 2016-09-11 08:24:25 GMT+3; 2016-09-17 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Hemel Hempstead; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Herne Bay; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/hemel-hempstead-v-herne-bay; 2016-09-11 12:26:58 GMT+3; 2016-09-17 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Hemel Hempstead; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Herne Bay; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/hemel-hempstead-v-herne-bay; 2016-09-11 16:25:43 GMT+3; 2016-09-17 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Hemel Hempstead; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Herne Bay; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/hemel-hempstead-v-herne-bay; 2016-09-11 20:26:28 GMT+3; 2016-09-17 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Hemel Hempstead; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Herne Bay; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/hemel-hempstead-v-herne-bay; 2016-09-12 00:24:15 GMT+3; 2016-09-17 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Hemel Hempstead; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Herne Bay; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/hemel-hempstead-v-herne-bay; 2016-09-12 04:24:54 GMT+3; 2016-09-17 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Hemel Hempstead; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Herne Bay; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/hemel-hempstead-v-herne-bay; 2016-09-12 08:23:55 GMT+3; 2016-09-17 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Hemel Hempstead; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Herne Bay; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/hemel-hempstead-v-herne-bay; 2016-09-12 12:25:19 GMT+3; 2016-09-17 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Hemel Hempstead; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Herne Bay; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/hemel-hempstead-v-herne-bay; 2016-09-12 16:25:36 GMT+3; 2016-09-17 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Hemel Hempstead; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Herne Bay; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/hemel-hempstead-v-herne-bay; 2016-09-13 04:25:21 GMT+3; 2016-09-17 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Hemel Hempstead; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Herne Bay; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/hemel-hempstead-v-herne-bay; 2016-09-13 12:27:06 GMT+3; 2016-09-17 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Hemel Hempstead; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Herne Bay; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/hemel-hempstead-v-herne-bay; 2016-09-13 16:28:23 GMT+3; 2016-09-17 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Hemel Hempstead; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Herne Bay; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/hemel-hempstead-v-herne-bay; 2016-09-13 20:27:21 GMT+3; 2016-09-17 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Hemel Hempstead; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Herne Bay; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/hemel-hempstead-v-herne-bay; 2016-09-14 00:25:38 GMT+3; 2016-09-17 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Hemel Hempstead; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Herne Bay; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/hemel-hempstead-v-herne-bay; 2016-09-14 04:24:36 GMT+3; 2016-09-17 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Hemel Hempstead; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Herne Bay; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/hemel-hempstead-v-herne-bay; 2016-09-14 08:25:09 GMT+3; 2016-09-17 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Hemel Hempstead; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Herne Bay; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/hemel-hempstead-v-herne-bay; 2016-09-14 12:25:27 GMT+3; 2016-09-17 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Hemel Hempstead; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Herne Bay; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/hemel-hempstead-v-herne-bay; 2016-09-14 16:25:32 GMT+3; 2016-09-17 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Hemel Hempstead; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Herne Bay; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/hemel-hempstead-v-herne-bay; 2016-09-14 20:26:29 GMT+3; 2016-09-17 15:00; e70300-dr003
Hemel Hempstead; 1/4; ; ; ; ; ; 2/7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 5; ; ; ; ; ; 5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Herne Bay; 6; ; ; ; ; ; 15/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/hemel-hempstead-v-herne-bay; 2016-09-15 00:24:46 GMT+3; 2016-09-17 15:00; e70300-dr003
Hemel Hempstead; 1/4; ; ; ; ; ; 2/7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 5; ; ; ; ; ; 5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Herne Bay; 6; ; ; ; ; ; 15/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/hemel-hempstead-v-herne-bay; 2016-09-15 04:24:42 GMT+3; 2016-09-17 15:00; e70300-dr003
Hemel Hempstead; 1/4; ; ; ; ; ; 2/7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 5; ; ; ; ; ; 5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Herne Bay; 6; ; ; ; ; ; 15/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/hemel-hempstead-v-herne-bay; 2016-09-15 12:25:11 GMT+3; 2016-09-17 15:00; e70300-dr003
Hemel Hempstead; 1/4; ; ; ; ; ; 1/4; ; 3/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 5; ; ; ; ; ; 5; ; 6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Herne Bay; 6; ; ; ; ; ; 15/2; ; 7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/hemel-hempstead-v-herne-bay; 2016-09-15 16:25:54 GMT+3; 2016-09-17 15:00; e70300-dr003
Hemel Hempstead; 1/4; ; ; ; 2/7; ; 1/4; ; 3/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 5; ; ; ; 11/2; ; 11/2; ; 6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 4/9; ; 
Herne Bay; 6; ; ; ; 7; ; 8; ; 7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 8/15; ; 
META; english/fa-cup/hemel-hempstead-v-herne-bay; 2016-09-15 20:26:28 GMT+3; 2016-09-17 15:00; e70300-dr003
Hemel Hempstead; 1/4; ; ; ; 2/7; ; 1/4; ; 3/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 5; ; ; ; 11/2; ; 11/2; ; 6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 4/9; ; 
Herne Bay; 6; ; ; ; 7; ; 8; ; 7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 8/15; ; 
META; english/fa-cup/hemel-hempstead-v-herne-bay; 2016-09-16 00:23:21 GMT+3; 2016-09-17 15:00; e70300-dr003
Hemel Hempstead; 1/4; ; ; ; 2/7; ; 1/4; ; 3/10; ; ; ; ; ; ; ; 1/4; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 5; ; ; ; 11/2; ; 11/2; ; 6; ; ; ; ; ; ; ; 11/2; ; ; ; ; ; ; ; ; ; 4/9; ; 
Herne Bay; 6; ; ; ; 7; ; 8; ; 7; ; ; ; ; ; ; ; 7; ; ; ; ; ; ; ; ; ; 8/15; ; 
META; english/fa-cup/hemel-hempstead-v-herne-bay; 2016-09-16 04:23:31 GMT+3; 2016-09-17 15:00; e70300-dr003
Hemel Hempstead; 1/4; ; ; ; 2/7; ; 1/4; ; 3/10; ; ; ; ; ; ; ; 1/4; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 5; ; ; ; 11/2; ; 11/2; ; 6; ; ; ; ; ; ; ; 11/2; ; ; ; ; ; ; ; ; ; 4/9; ; 
Herne Bay; 6; ; ; ; 7; ; 8; ; 7; ; ; ; ; ; ; ; 7; ; ; ; ; ; ; ; ; ; 8/15; ; 
META; english/fa-cup/hemel-hempstead-v-herne-bay; 2016-09-16 08:23:09 GMT+3; 2016-09-17 15:00; e70300-dr003
Hemel Hempstead; 1/4; ; ; ; 2/7; ; 1/4; ; 3/10; ; ; ; ; ; ; ; 1/4; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 5; ; ; ; 11/2; ; 11/2; ; 6; ; ; ; ; ; ; ; 11/2; ; ; ; ; ; ; ; ; ; 4/9; ; 
Herne Bay; 6; ; ; ; 7; ; 8; ; 7; ; ; ; ; ; ; ; 7; ; ; ; ; ; ; ; ; ; 8/15; ; 
META; english/fa-cup/hemel-hempstead-v-herne-bay; 2016-09-16 12:22:10 GMT+3; 2016-09-17 15:00; e70300-dr003
Hemel Hempstead; 1/4; ; ; ; 2/7; ; 1/4; ; 3/10; ; ; ; ; ; ; ; 1/4; 1/4; ; ; ; 1/4; ; ; ; ; 1/25; ; 
Draw; 5; ; ; ; 11/2; ; 11/2; ; 6; ; ; ; ; ; ; ; 11/2; 49/10; ; ; ; 49/10; ; ; ; ; 4/7; ; 
Herne Bay; 6; ; ; ; 7; ; 8; ; 7; ; ; ; ; ; ; ; 7; 6; ; ; ; 6; ; ; ; ; 4/6; ; 
META; english/fa-cup/hemel-hempstead-v-herne-bay; 2016-09-16 16:24:08 GMT+3; 2016-09-17 15:00; e70300-dr003
Hemel Hempstead; 1/4; ; ; ; 2/7; ; ; ; 3/10; ; ; ; ; ; ; ; 1/4; 1/4; ; ; ; 1/4; ; ; ; ; 1/25; ; 
Draw; 5; ; ; ; 11/2; ; ; ; 6; ; ; ; ; ; ; ; 11/2; 49/10; ; ; ; 49/10; ; ; ; ; 4/7; ; 
Herne Bay; 6; ; ; ; 7; ; ; ; 7; ; ; ; ; ; ; ; 7; 6; ; ; ; 6; ; ; ; ; 4/6; ; 
META; english/fa-cup/hemel-hempstead-v-herne-bay; 2016-09-16 20:25:55 GMT+3; 2016-09-17 15:00; e70300-dr003
Hemel Hempstead; 1/4; ; ; ; 2/7; 1/4; ; ; 3/10; ; ; ; ; ; ; ; 1/4; 1/4; ; 1/4; ; 1/4; ; ; ; ; 1/25; ; 
Draw; 5; ; ; ; 11/2; 5; ; ; 6; ; ; ; ; ; ; ; 11/2; 49/10; ; 5; ; 49/10; ; ; ; ; 4/7; ; 
Herne Bay; 6; ; ; ; 7; 11/2; ; ; 7; ; ; ; ; ; ; ; 7; 6; ; 6; ; 6; ; ; ; ; 4/6; ; 
META; english/fa-cup/hemel-hempstead-v-herne-bay; 2016-09-17 00:24:56 GMT+3; 2016-09-17 15:00; e70300-dr003
Hemel Hempstead; 1/4; ; ; ; 2/7; 1/4; 1/4; ; 3/10; ; ; ; ; ; ; ; 1/4; 1/4; ; 1/4; ; 1/4; ; ; ; ; 1/25; ; 
Draw; 5; ; ; ; 11/2; 5; 11/2; ; 6; ; ; ; ; ; ; ; 11/2; 49/10; ; 5; ; 49/10; ; ; ; ; 4/7; ; 
Herne Bay; 6; ; ; ; 7; 11/2; 8; ; 7; ; ; ; ; ; ; ; 7; 6; ; 6; ; 6; ; ; ; ; 4/6; ; 
META; english/fa-cup/hemel-hempstead-v-herne-bay; 2016-09-17 04:34:02 GMT+3; 2016-09-17 15:00; e70300-dr003
Hemel Hempstead; 1/4; ; ; ; 2/7; 1/4; 1/4; ; 3/10; ; ; ; ; ; ; ; 1/4; 1/4; ; 1/4; ; 1/4; ; ; ; ; 1/25; ; 
Draw; 5; ; ; ; 11/2; 5; 11/2; ; 6; ; ; ; ; ; ; ; 11/2; 49/10; ; 5; ; 49/10; ; ; ; ; 4/9; ; 
Herne Bay; 6; ; ; ; 7; 11/2; 8; ; 7; ; ; ; ; ; ; ; 7; 6; ; 6; ; 6; ; ; ; ; 8/15; ; 
META; english/fa-cup/hemel-hempstead-v-herne-bay; 2016-09-17 08:25:42 GMT+3; 2016-09-17 15:00; e70300-dr003
Hemel Hempstead; 1/4; 2/9; ; ; 2/7; 1/4; 1/4; ; 3/10; ; ; 1/4; ; ; 1/4; ; 1/4; 1/4; ; 1/4; ; 1/4; ; ; ; ; 1/5; ; 
Draw; 5; 9/2; ; ; 11/2; 5; 11/2; ; 11/2; ; ; 9/2; ; ; 11/2; ; 5; 49/10; ; 5; ; 49/10; ; ; ; ; 24/5; ; 
Herne Bay; 6; 15/2; ; ; 15/2; 11/2; 17/2; ; 15/2; ; ; 9; ; ; 10; ; 15/2; 6; ; 6; ; 6; ; ; ; ; 3; ; 
META; english/fa-cup/hemel-hempstead-v-herne-bay; 2016-09-17 16:25:06 GMT+3; 2016-09-17 15:00; e70300-dr003
Hemel Hempstead; 1/4; 2/9; ; 1/4; 1/4; 1/4; 1/4; ; 3/10; ; ; 1/4; ; ; 1/5; ; 1/4; 4/17; ; 1/4; ; 1/4; ; ; ; ; 2/11; ; 
Draw; 5; 9/2; ; 9/2; 11/2; 5; 11/2; ; 11/2; ; ; 9/2; ; ; 9/2; ; 5; 63/13; ; 5; ; 49/10; ; ; ; ; 22/5; ; 
Herne Bay; 6; 15/2; ; 17/2; 8; 11/2; 9; ; 15/2; ; ; 9; ; ; 17/2; ; 15/2; 25/4; ; 6; ; 6; ; ; ; ; 8; ; 
