META; english/non-league/national-league/york-v-forest-green; 2017-04-23 02:20:42 GMT+3; 2017-04-29 12:15; Nothing; Xlenovo
York; ; 11/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Forest Green; ; 8/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/york-v-forest-green; 2017-04-23 06:20:45 GMT+3; 2017-04-29 12:15; Nothing; Xlenovo
York; ; 11/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Forest Green; ; 8/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/york-v-forest-green; 2017-04-23 10:20:43 GMT+3; 2017-04-29 12:15; Nothing; Xlenovo
York; ; 11/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Forest Green; ; 8/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/york-v-forest-green; 2017-04-23 18:21:01 GMT+3; 2017-04-29 12:15; Nothing; Xlenovo
York; ; 11/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Forest Green; ; 8/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/york-v-forest-green; 2017-04-23 22:21:21 GMT+3; 2017-04-29 12:15; Nothing; Xlenovo
York; ; 11/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Forest Green; ; 8/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/york-v-forest-green; 2017-04-24 02:21:28 GMT+3; 2017-04-29 12:15; Nothing; Xlenovo
York; ; 11/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Forest Green; ; 8/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/york-v-forest-green; 2017-04-24 06:21:35 GMT+3; 2017-04-29 12:15; Nothing; Xlenovo
York; ; 11/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Forest Green; ; 8/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/york-v-forest-green; 2017-04-24 10:21:27 GMT+3; 2017-04-29 12:15; Nothing; Xlenovo
York; ; 11/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Forest Green; ; 8/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/york-v-forest-green; 2017-04-24 14:21:36 GMT+3; 2017-04-29 12:15; Nothing; Xlenovo
York; 6/5; 6/5; ; ; 6/5; ; 5/4; ; ; 5/4; 5/4; 23/20; 6/5; ; ; 6/5; 15/13; ; 6/5; 15/13; ; ; 6/5; ; 6/5; ; ; ; 
Forest Green; 15/8; 19/10; ; ; 19/10; ; 2; ; ; 2; 2; 15/8; 15/8; ; ; 2; 24/13; ; 19/10; 24/13; ; ; 19/10; ; 19/10; ; ; ; 
Draw; 14/5; 23/10; ; ; 5/2; ; 13/5; ; ; 11/5; 11/5; 12/5; 53/20; ; ; 13/5; 13/5; ; 5/2; 13/5; ; ; 5/2; ; 5/2; ; ; ; 
META; english/non-league/national-league/york-v-forest-green; 2017-04-24 18:21:40 GMT+3; 2017-04-29 12:15; Nothing; Xlenovo
York; 6/5; 6/5; ; ; 6/5; ; 5/4; ; 5/4; 5/4; 5/4; 23/20; 6/5; ; ; 6/5; 15/13; ; 6/5; 15/13; ; ; 6/5; ; 6/5; ; ; ; 
Forest Green; 15/8; 19/10; ; ; 19/10; ; 2; ; 15/8; 2; 2; 15/8; 15/8; ; ; 2; 24/13; ; 19/10; 24/13; ; ; 19/10; ; 19/10; ; ; ; 
Draw; 14/5; 23/10; ; ; 5/2; ; 13/5; ; 11/4; 11/5; 11/5; 12/5; 53/20; ; ; 13/5; 13/5; ; 5/2; 13/5; ; ; 5/2; ; 5/2; ; ; ; 
META; english/non-league/national-league/york-v-forest-green; 2017-04-24 22:21:49 GMT+3; 2017-04-29 12:15; Nothing; Xlenovo
York; 6/5; 6/5; ; 11/10; 6/5; ; 5/4; ; 5/4; 5/4; 5/4; 23/20; 6/5; ; ; 6/5; 15/13; ; 6/5; 15/13; ; ; 6/5; ; 6/5; ; ; ; 
Forest Green; 15/8; 19/10; ; 2; 19/10; ; 2; ; 15/8; 2; 2; 15/8; 15/8; ; ; 2; 24/13; ; 19/10; 24/13; ; ; 19/10; ; 19/10; ; ; ; 
Draw; 14/5; 23/10; ; 5/2; 5/2; ; 13/5; ; 11/4; 11/5; 11/5; 12/5; 53/20; ; ; 13/5; 13/5; ; 5/2; 13/5; ; ; 5/2; ; 5/2; ; ; ; 
META; english/non-league/national-league/york-v-forest-green; 2017-04-25 02:21:33 GMT+3; 2017-04-29 12:15; Nothing; Xlenovo
York; 6/5; 6/5; ; 11/10; 23/20; ; 6/5; ; 5/4; 5/4; 5/4; 23/20; 6/5; ; ; 6/5; 15/13; ; 6/5; 15/13; ; ; 6/5; ; 6/5; ; ; ; 
Forest Green; 15/8; 19/10; ; 2; 2; ; 2; ; 15/8; 2; 2; 15/8; 15/8; ; ; 2; 24/13; ; 19/10; 24/13; ; ; 19/10; ; 19/10; ; ; ; 
Draw; 14/5; 23/10; ; 5/2; 5/2; ; 27/10; ; 11/4; 9/4; 9/4; 12/5; 53/20; ; ; 13/5; 13/5; ; 5/2; 13/5; ; ; 5/2; ; 5/2; ; ; ; 
META; english/non-league/national-league/york-v-forest-green; 2017-04-25 06:21:27 GMT+3; 2017-04-29 12:15; Nothing; Xlenovo
York; 6/5; 6/5; ; 11/10; 23/20; ; 6/5; 11/10; 5/4; 5/4; 5/4; 23/20; 6/5; ; ; 6/5; 15/13; ; 6/5; 15/13; ; ; 6/5; ; 6/5; ; ; ; 
Forest Green; 15/8; 19/10; ; 2; 2; ; 2; 2; 15/8; 2; 2; 15/8; 15/8; ; ; 2; 24/13; ; 19/10; 24/13; ; ; 19/10; ; 19/10; ; ; ; 
Draw; 14/5; 23/10; ; 5/2; 5/2; ; 27/10; 5/2; 11/4; 9/4; 9/4; 12/5; 53/20; ; ; 13/5; 13/5; ; 5/2; 13/5; ; ; 5/2; ; 5/2; ; ; ; 
META; english/non-league/national-league/york-v-forest-green; 2017-04-25 10:21:31 GMT+3; 2017-04-29 12:15; Nothing; Xlenovo
York; 6/5; 6/5; ; 11/10; 23/20; ; 6/5; 11/10; 5/4; 5/4; 5/4; 23/20; 6/5; ; ; 6/5; 15/13; ; 6/5; 15/13; ; ; 6/5; ; 6/5; ; ; ; 
Forest Green; 15/8; 19/10; ; 2; 2; ; 2; 2; 15/8; 2; 2; 15/8; 15/8; ; ; 2; 24/13; ; 19/10; 24/13; ; ; 19/10; ; 19/10; ; ; ; 
Draw; 14/5; 23/10; ; 5/2; 5/2; ; 27/10; 5/2; 11/4; 9/4; 9/4; 12/5; 53/20; ; ; 13/5; 13/5; ; 5/2; 13/5; ; ; 5/2; ; 5/2; ; ; ; 
META; english/non-league/national-league/york-v-forest-green; 2017-04-25 14:21:34 GMT+3; 2017-04-29 12:15; Nothing; Xlenovo
York; 6/5; 6/5; ; 11/10; 23/20; ; 6/5; 11/10; 5/4; 6/5; 5/4; 23/20; 6/5; ; ; 6/5; 15/13; 11/10; 6/5; 15/13; 13/10; ; 6/5; ; 6/5; ; ; ; 
Forest Green; 15/8; 19/10; ; 2; 2; ; 2; 2; 15/8; 2; 21/10; 15/8; 15/8; ; ; 2; 24/13; 37/19; 19/10; 24/13; 199/100; ; 19/10; ; 19/10; ; ; ; 
