META; english/non-league/national-league/eastleigh-v-bromley; 2017-04-14 22:22:59 GMT+3; 2017-04-17 15:00; Nothing; Xlenovo
Eastleigh; 11/10; 6/5; 11/10; ; 23/20; ; 11/10; 1; ; ; ; ; 21/20; ; ; 11/10; 21/20; ; ; 21/20; ; ; ; ; ; ; ; ; 
Bromley; 9/4; 19/10; 23/10; ; 9/4; ; 9/4; 11/5; ; ; ; ; 9/4; ; ; 11/5; 11/5; ; ; 11/5; ; ; ; ; ; ; ; ; 
Draw; 13/5; 23/10; 23/10; ; 5/2; ; 13/5; 5/2; ; ; ; ; 51/20; ; ; 13/5; 13/5; ; ; 13/5; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/eastleigh-v-bromley; 2017-04-15 02:21:34 GMT+3; 2017-04-17 15:00; Nothing; Xlenovo
Eastleigh; 11/10; 6/5; 11/10; ; 11/10; ; 11/10; 1; ; ; ; ; 21/20; ; ; 11/10; 21/20; ; ; ; ; ; ; ; ; ; ; ; 
Bromley; 9/4; 19/10; 23/10; ; 23/10; ; 9/4; 11/5; ; ; ; ; 9/4; ; ; 11/5; 11/5; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 13/5; 23/10; 23/10; ; 5/2; ; 13/5; 5/2; ; ; ; ; 51/20; ; ; 13/5; 13/5; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/eastleigh-v-bromley; 2017-04-15 06:21:31 GMT+3; 2017-04-17 15:00; Nothing; Xlenovo
Eastleigh; 11/10; 6/5; 11/10; ; 11/10; ; 11/10; 1; 11/10; ; ; 21/20; 21/20; ; ; 11/10; 21/20; ; ; 21/20; ; ; ; ; ; ; ; ; 
Bromley; 9/4; 19/10; 23/10; ; 23/10; ; 9/4; 11/5; 9/4; ; ; 21/10; 9/4; ; ; 11/5; 11/5; ; ; 11/5; ; ; ; ; ; ; ; ; 
Draw; 13/5; 23/10; 23/10; ; 5/2; ; 13/5; 5/2; 13/5; ; ; 23/10; 51/20; ; ; 13/5; 13/5; ; ; 13/5; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/eastleigh-v-bromley; 2017-04-15 10:21:35 GMT+3; 2017-04-17 15:00; Nothing; Xlenovo
